wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
	3408.127	0.0111	3.0	19100000.0	B+	T7333		18.466228  -   22.103082	18.466228	-1.47755576649368	7.0	3408.127
3437.15	3437.145	0.113	3.0	191000000.0	B+	T7333	L3513	18.496930  -   22.103082	18.49693	-0.4698003017969178	7.0	3437.15
	3451.277	0.000204	3.0	114000.0	D	T6385		20.939965  -   24.531351	20.939965	-3.2132485778544386	50.0	3451.277
	3593.597	0.0391	3.0	12100000.0	B	T6385n		20.939965  -   24.389123	20.939965	-0.9307019878844707	10.0	3593.597
	3609.097	0.0276	3.0	14100000.0	B	T6385n		20.939965  -   24.374310	20.939965	-1.08196966321512	10.0	3609.097
	3615.864	0.01	3.0	15300000.0	B	T6385n		20.939965  -   24.367883	20.939965	-1.5228787452803376	10.0	3615.864
	3663.829	0.000469	1.0	77700.0	D	T6385		21.148308  -   24.531351	21.148308	-3.3288271572849166	50.0	3663.829
	3668.572	0.000214	3.0	106000.0	D	T6385		21.152682  -   24.531351	21.152682	-3.192464971931147	50.0	3668.572
	3676.443	6.26e-05	5.0	51500.0	D	T6385		21.159916  -   24.531351	21.159916	-3.5044556624535517	50.0	3676.443
	3775.606	1.41e-06	5.0	661.0	D	T7333		17.877026  -   21.159916	17.877026	-5.151810883008602	50.0	3775.606
	3829.795	0.0887	3.0	24200000.0	B	T6385n		21.152682  -   24.389123	21.152682	-0.5749551254486112	10.0	3829.795
3838.37	3838.374	0.154	5.0	69800000.0	B	T6385n	L3513	21.159916  -   24.389123	21.159916	-0.11350927482751812	10.0	3838.37
	3841.138	0.000186	5.0	59900.0	C	T5520LS		25.139688  -   28.366572	25.139688	-3.0315170514460648	25.0	3841.138
	3842.187	0.203	1.0	30600000.0	B	T6385n		21.148308  -   24.374310	21.148308	-0.6925039620867871	10.0	3842.187
	3842.449	0.000297	3.0	80500.0	C	T5520LS		25.133348  -   28.359130	25.133348	-3.050122295963125	25.0	3842.449
	3847.404	0.0493	3.0	22200000.0	B	T6385n		21.152682  -   24.374310	21.152682	-0.8300318260031077	10.0	3847.404
	3847.997	0.000891	3.0	401000.0	C+	T5520LS		25.133348  -   28.354479	25.133348	-2.573001041243463	18.0	3847.997
	3850.017	0.000825	5.0	371000.0	C+	T5520LS		25.139688  -   28.359130	25.139688	-2.3845760471140562	18.0	3850.017
	3855.096	0.0655	3.0	88200000.0	B	T6385n		21.152682  -   24.367883	21.152682	-0.7066374452885544	10.0	3855.096
	3855.374	0.00105	7.0	472000.0	C+	T5520LS		25.151603  -   28.366572	25.151603	-2.1337126609158052	18.0	3855.374
	3855.586	0.000178	5.0	133000.0	C	T5520LS		25.139688  -   28.354479	25.139688	-3.050609993355087	25.0	3855.586
	3856.062	0.0496	5.0	37100000.0	B	T6385n		21.159916  -   24.374310	21.159916	-0.6055483191737837	10.0	3856.062
	3864.318	0.000132	7.0	82300.0	C	T5520LS		25.151603  -   28.359130	25.151603	-3.034328028779893	25.0	3864.318
	3913.892	0.0927	3.0	24200000.0	C+	T5520LS		25.192229  -   28.359130	25.192229	-0.5557990111358405	18.0	3913.892
	3915.414	0.104	5.0	32200000.0	C+	T5520LS		25.200902  -   28.366572	25.200902	-0.28399665636520083	18.0	3915.414
	3915.572	0.124	1.0	17900000.0	C+	T5520LS		25.188937  -   28.354479	25.188937	-0.906578314837765	18.0	3915.572
3919.0	3919.001	0.174	3.0	75600000.0	B+	T7333	L3513	20.409133  -   23.571906	20.409133	-0.28232949699773785	7.0	3919.0
	3919.648	0.0309	3.0	13400000.0	C+	T5520LS		25.192229  -   28.354479	25.192229	-1.032920265855503	18.0	3919.648
	3924.64	0.0185	5.0	7990000.0	C+	T5520LS		25.200902  -   28.359130	25.200902	-1.0338582672609673	18.0	3924.64
	3930.428	0.00123	5.0	884000.0	C+	T5520LS		25.200902  -   28.354479	25.200902	-2.211124884224583	18.0	3930.428
3955.85	3955.851	0.0472	3.0	12100000.0	B+	T7333	L3513	18.466228  -   21.599539	18.466228	-0.8489367466462497	7.0	3955.85
	3977.31	1.85e-05	5.0	7790.0	B+	T7333		18.483133  -   21.599539	18.483133	-4.0338582672609675	7.0	3977.31
3995.0	3994.997	0.485	3.0	122000000.0	A	T7333	L3513	18.496930  -   21.599539	18.49693	0.1628629933219261	3.0	3995.0
4035.08							L3513					4035.08
4041.31							L3513					4041.31
4043.53							L3513					4043.53
	4046.74	2.12e-06	5.0	1440.0	C	T7333		17.877026  -   20.939965	17.877026	-4.97469413473523	25.0	4046.74
	4098.866	7.56e-05	3.0	18000.0	C	T6385		23.239296  -   26.263284	23.239296	-3.644356949779131	25.0	4098.866
	4102.903	0.000677	5.0	268000.0	C	T6385		23.242271  -   26.263284	23.242271	-2.470441326978837	25.0	4102.903
	4106.985	0.00116	3.0	457000.0	C	T6385		23.239296  -   26.257305	23.239296	-2.4584207560534193	25.0	4106.985
	4108.018	0.00275	7.0	1520000.0	C	T6385		23.246033  -   26.263284	23.246033	-1.7155692661554804	25.0	4108.018
	4109.587	1.05e-07	3.0	124.0	D	T7333		20.409133  -   23.425232	20.409133	-6.501689446210399	50.0	4109.587
	4111.039	0.00208	5.0	1370000.0	C	T6385		23.242271  -   26.257305	23.242271	-1.9829666607012197	25.0	4111.039
	4112.07	0.00156	3.0	1850000.0	C	T6385		23.239296  -   26.253573	23.239296	-2.329754146925876	25.0	4112.07
	4114.335	0.000418	3.0	165000.0	B+	T7333		20.409133  -   23.421752	20.409133	-2.9017024635053024	7.0	4114.335
	4123.125	0.000186	3.0	43700.0	B+	T7333		20.409133  -   23.415330	20.409133	-3.2533658010624213	7.0	4123.125
	4124.081	0.136	3.0	32000000.0	C+	T5520LS		25.490900  -   28.496399	25.4909	-0.38933983691012003	18.0	4124.081
	4133.673	0.136	5.0	53000000.0	C+	T5520LS		25.497874  -   28.496399	25.497874	-0.16749108729376366	18.0	4133.673
	4145.774	0.136	7.0	73600000.0	C+	T5520LS		25.506626  -   28.496399	25.506626	-0.021363051615525624	18.0	4145.774
4176.16							L3513					4176.16
4227.74	4227.736	0.174	5.0	108000000.0	B	T5520,T6385	L3513	21.599539  -   24.531351	21.599539	-0.06048074738138153	10.0	4227.74
	4236.356	0.000519	3.0	193000.0	B	T7333		20.646058  -   23.571906	20.646058	-2.8077113874318798	10.0	4236.356
4236.91							L3513					4236.91
4237.05							L3513					4237.05
4241.78							L3513					4241.78
	4319.06	5.21e-06	3.0	5590.0	B	T7333		19.233263  -   22.103082	19.233263	-4.806041021980813	10.0	4319.06
	4352.224	7.36e-05	5.0	25900.0	D	T6385		23.415330  -   26.263284	23.41533	-3.4341521813264824	50.0	4352.224
	4374.985	0.00302	3.0	631000.0	B+	T7333		20.409133  -   23.242271	20.409133	-2.042871802323187	7.0	4374.985
	4376.63	7.99e-05	1.0	9270.0	D	T6385		23.425232  -   26.257305	23.425232	-4.097453220686009	50.0	4376.63
	4379.585	0.000507	3.0	176000.0	B+	T7333		20.409133  -   23.239296	20.409133	-2.817870785947002	7.0	4379.585
	4393.847	0.000211	5.0	52100.0	B	T7333		20.653592  -   23.474568	20.653592	-2.9767475403662886	10.0	4393.847
	4412.5	8.56e-06	7.0	2930.0	B	T7333		20.665518  -   23.474568	20.665518	-4.22242819530859	10.0	4412.5
	4427.9	7.22e-09	5.0	4.09	C	T7333		17.877026  -   20.676307	17.877026	-7.442492798094342	25.0	4427.9
4432.74							L3513					4432.74
	4445.03	4.99e-07	5.0	120.0	B	T7333		17.877026  -   20.665518	17.877026	-5.602929450040591	10.0	4445.03
4447.03	4447.03	0.555	3.0	112000000.0	B+	T7333	L3513	20.409133  -   23.196374	20.409133	0.22141423784233868	7.0	4447.03
	4459.937	0.00795	3.0	7990000.0	D	T7333		20.646058  -   23.425232	20.646058	-1.6225116166238671	50.0	4459.937
	4464.13	1.75e-08	5.0	5.85	E	T7333		17.877026  -   20.653592	17.877026	-7.057991946977687	100.0	4464.13
	4465.529	0.00475	3.0	1590000.0	D	T7333		20.646058  -   23.421752	20.646058	-1.846185135655471	50.0	4465.529
	4467.014	0.000404	5.0	225000.0	D	T6385		21.599539  -   24.374310	21.599539	-2.694648630553376	50.0	4467.014
	4475.886	0.000199	3.0	39600.0	D	T7333		20.646058  -   23.415330	20.646058	-3.224025668870631	50.0	4475.886
	4476.27	6.13e-06	5.0	3400.0	D	T7333		17.877026  -   20.646058	17.877026	-4.513569521145566	50.0	4476.27
	4477.682	0.0116	5.0	6440000.0	D	T7333		20.653592  -   23.421752	20.653592	-1.2365720064370627	50.0	4477.682
	4488.095	0.0026	5.0	862000.0	D	T7333		20.653592  -   23.415330	20.653592	-1.8860566476931633	50.0	4488.095
	4507.56	0.0161	7.0	7390000.0	D	T7333		20.665518  -   23.415330	20.665518	-0.9480760839538935	50.0	4507.56
4530.41							L3513					4530.41
	4564.76	0.00859	3.0	1650000.0	B+	T7333		20.409133  -   23.124489	20.409133	-1.5888855814490952	7.0	4564.76
4601.48	4601.478	0.118	3.0	22200000.0	B+	T7333	L3513	18.466228  -   21.159916	18.466228	-0.4509967379742122	7.0	4601.48
4607.16	4607.153	0.301	1.0	31500000.0	B+	T7333	L3513	18.462312  -   21.152682	18.462312	-0.5214335044061567	7.0	4607.16
4613.87	4613.868	0.0677	3.0	21200000.0	B+	T7333	L3513	18.466228  -   21.152682	18.466228	-0.6922900765951933	7.0	4613.87
4621.39	4621.393	0.0965	3.0	90400000.0	B+	T7333	L3513	18.466228  -   21.148308	18.466228	-0.538351431936545	7.0	4621.39
4630.54	4630.539	0.241	5.0	74800000.0	B+	T7333	L3513	18.483133  -   21.159916	18.483133	0.08098704691088722	7.0	4630.54
4643.08	4643.086	0.0852	5.0	43900000.0	B+	T7333	L3513	18.483133  -   21.152682	18.483133	-0.37059040089728107	7.0	4643.08
	4654.531	0.0104	3.0	1920000.0	B	T7333		18.496930  -   21.159916	18.49693	-1.5058454059815571	10.0	4654.531
	4667.208	0.00753	3.0	2310000.0	B	T7333		18.496930  -   21.152682	18.49693	-1.646083769079637	10.0	4667.208
	4674.908	0.00933	3.0	8540000.0	B	T7333		18.496930  -   21.148308	18.49693	-1.5529971015338375	10.0	4674.908
	4694.274	0.122	1.0	12300000.0	C+	T5520LS		27.728235  -   30.368676	27.728235	-0.9136401693252518	18.0	4694.274
	4695.899	0.0711	3.0	12900000.0	C+	T5520LS		27.730126  -   30.369653	27.730126	-0.6710091445505713	18.0	4695.899
	4697.638	0.0101	3.0	3060000.0	C+	T5520LS		27.730126  -   30.368676	27.730126	-1.518557371497695	18.0	4697.638
	4698.554	0.0405	3.0	36700000.0	C+	T5520LS		27.730126  -   30.368161	27.730126	-0.915423722065669	18.0	4698.554
	4700.032	0.0487	5.0	10500000.0	C+	T5520LS		27.733833  -   30.371039	27.733833	-0.6135010344493469	18.0	4700.032
	4702.503	0.0304	5.0	9150000.0	C+	T5520LS		27.733833  -   30.369653	27.733833	-0.8181564120552275	18.0	4702.503
	4704.247	0.0424	5.0	21300000.0	C+	T5520LS		27.733833  -   30.368676	27.733833	-0.6736641390712486	18.0	4704.247
	4706.4	0.026	7.0	6090000.0	C+	T5520LS		27.739182  -   30.372819	27.739182	-0.7399286120149252	18.0	4706.4
	4709.435	0.000497	3.0	149000.0	B	T7333		20.939965  -   23.571906	20.939965	-2.8265223565470055	10.0	4709.435
	4709.584	0.0606	7.0	18200000.0	C+	T5520LS		27.739182  -   30.371039	27.739182	-0.3724293358194569	18.0	4709.584
	4712.065	0.0347	7.0	14600000.0	C+	T5520LS		27.739182  -   30.369653	27.739182	-0.6145724851948694	18.0	4712.065
	4718.377	0.101	9.0	30200000.0	C+	T5520LS		27.745867  -   30.372819	27.745867	-0.041436116778032536	18.0	4718.377
	4721.577	0.0202	9.0	7750000.0	C+	T5520LS		27.745867  -   30.371039	27.745867	-0.7404061211140514	18.0	4721.577
	4774.244	0.0175	3.0	3070000.0	B	T7333		20.646058  -   23.242271	20.646058	-1.279840696594043	10.0	4774.244
	4776.224	0.0352	3.0	10300000.0	B	T5520		25.065964  -   27.661100	25.065964	-0.9763360818022065	10.0	4776.224
	4779.722	0.0852	3.0	24900000.0	B	T7333		20.646058  -   23.239296	20.646058	-0.5924391505136375	10.0	4779.722
	4781.19	0.00921	5.0	1920000.0	B	T7333		20.653592  -   23.246033	20.653592	-1.3367703654671323	10.0	4781.19
4788.13	4788.138	0.0861	5.0	25000000.0	B	T7333	L3513	20.653592  -   23.242271	20.653592	-0.36602684421032644	10.0	4788.13
	4793.648	0.016	5.0	7730000.0	B	T7333		20.653592  -   23.239296	20.653592	-1.0969100130080565	10.0	4793.648
4803.29	4803.287	0.11	7.0	31700000.0	B	T7333	L3513	20.665518  -   23.246033	20.665518	-0.11350927482751812	10.0	4803.29
	4810.299	0.0118	7.0	4750000.0	B	T7333		20.665518  -   23.242271	20.665518	-1.0830199526796178	10.0	4810.299
	4812.082	0.00121	1.0	116000.0	C	T5520LS		27.728235  -   30.304034	27.728235	-2.91721462968355	25.0	4812.082
	4815.617	0.000908	3.0	261000.0	C+	T5520LS		27.730126  -   30.304034	27.730126	-2.5647928967592524	18.0	4815.617
	4821.804	0.000302	3.0	52000.0	C	T5520LS		27.730126  -   30.300731	27.730126	-3.042871802323187	25.0	4821.804
	4822.563	0.000423	5.0	202000.0	C+	T5520LS		27.733833  -   30.304034	27.733833	-2.674689628288939	18.0	4822.563
	4828.768	0.000703	5.0	201000.0	C+	T5520LS		27.733833  -   30.300731	27.733833	-2.4540746706441574	18.0	4828.768
	4837.781	8.01e-05	5.0	16300.0	C	T5520LS		27.733833  -   30.295949	27.733833	-3.3973974795797437	25.0	4837.781
	4838.851	0.000803	7.0	320000.0	C+	T5520LS		27.739182  -   30.300731	27.739182	-2.2501864147070623	18.0	4838.851
	4847.902	0.000402	7.0	114000.0	C+	T5520LS		27.739182  -   30.295949	27.739182	-2.550675906901273	18.0	4847.902
	4860.167	0.011	3.0	1870000.0	B+	T7333		20.646058  -   23.196374	20.646058	-1.4814860601221125	7.0	4860.167
	4860.611	0.0012	9.0	435000.0	C+	T5520LS		27.745867  -   30.295949	27.745867	-1.9665762445130504	18.0	4860.611
	4874.57	7.75e-06	5.0	2170.0	B+	T7333		20.653592  -   23.196374	20.653592	-4.411728293157671	7.0	4874.57
4895.11	4895.117	0.00656	5.0	3040000.0	D	T7333	L3513	17.877026  -   20.409133	17.877026	-1.484126156288321	50.0	4895.11
	4897.54	1.44e-06	7.0	561.0	D	T7333		20.665518  -   23.196374	20.665518	-4.996539467890494	50.0	4897.54
4987.37	4987.376	0.0868	3.0	69800000.0	B+	T7333	L3513	20.939965  -   23.425232	20.939965	-0.5843590201038457	7.0	4987.37
	4991.243	0.22	3.0	35400000.0	C+	T5520LS		25.490900  -   27.974241	25.4909	-0.1804560644581313	18.0	4991.243
4994.36	4994.36	0.137	5.0	26200000.0	C+	T5520LS	L3513	25.497874  -   27.979665	25.497874	-0.1643094285075744	18.0	4994.36
	4994.37	0.266	3.0	71100000.0	B+	T7333		20.939965  -   23.421752	20.939965	-0.09799710864927055	7.0	4994.37
	4997.224	0.0734	3.0	19600000.0	C+	T5520LS		25.490900  -   27.971269	25.4909	-0.657182685364267	18.0	4997.224
	5001.134	0.603	3.0	96500000.0	A	T7333		20.646058  -   23.124489	20.646058	0.25743856685981376	3.0	5001.134
5001.48	5001.474	0.544	5.0	104000000.0	A	T7333	L3513	20.653592  -   23.131853	20.653592	0.43456890403419873	3.0	5001.48
5002.7	5002.703	0.0938	1.0	8330000.0	B	T7333	L3513	18.462312  -   20.939965	18.462312	-1.0277971616209356	10.0	5002.7
5005.15	5005.15	0.552	7.0	114000000.0	A	T7333	L3513	20.665518  -   23.141959	20.665518	0.5870371177434558	3.0	5005.15
	5005.3	0.0245	5.0	6510000.0	C+	T5520LS		25.497874  -   27.974241	25.497874	-0.9118639112994488	18.0	5005.3
5007.32	5007.328	0.466	3.0	74300000.0	B+	T7333	L3513	20.939965  -   23.415330	20.939965	0.14550717140966266	7.0	5007.32
5010.62	5010.621	0.0791	3.0	21000000.0	B	T7333	L3513	18.466228  -   20.939965	18.466228	-0.624702261782661	10.0	5010.62
	5011.314	0.132	5.0	58400000.0	C+	T5520LS		25.497874  -   27.971269	25.497874	-0.1804560644581313	18.0	5011.314
	5012.036	0.196	7.0	51900000.0	C+	T5520LS		25.506626  -   27.979665	25.506626	0.13735411137073292	18.0	5012.036
5016.39	5016.381	0.0599	5.0	15900000.0	A	T7333	L3513	20.653592  -   23.124489	20.653592	-0.5236031732746699	3.0	5016.39
	5022.074	0.0124	1.0	1090000.0	C+	T5520LS		25.188937  -   27.657034	25.188937	-1.9065783148377649	18.0	5022.074
	5023.053	0.0976	7.0	36100000.0	C+	T5520LS		25.506626  -   27.974241	25.506626	-0.16545214231905134	18.0	5023.053
5025.66	5025.659	0.0396	7.0	10400000.0	A	T7333	L3513	20.665518  -   23.131853	20.665518	-0.5572067740602309	3.0	5025.66
	5028.781	0.0124	3.0	3270000.0	C+	T5520LS		25.192229  -   27.657034	25.192229	-1.4294570601181025	18.0	5028.781
	5040.711	0.000994	7.0	365000.0	A	T7333		20.665518  -   23.124489	20.665518	-2.15751557558843	3.0	5040.711
5045.1	5045.099	0.0772	5.0	33700000.0	B	T7333	L3513	18.483133  -   20.939965	18.483133	-0.41341269532824504	10.0	5045.1
	5046.538	0.0124	5.0	5390000.0	C+	T5520LS		25.200902  -   27.657034	25.200902	-1.207608310501746	18.0	5046.538
	5073.592	0.0094	3.0	2430000.0	B	T7333		18.496930  -   20.939965	18.49693	-1.5497508916806388	10.0	5073.592
	5104.445	0.118	1.0	10100000.0	C	T5520,T6385		22.103082  -   24.531351	22.103082	-0.9281179926938746	25.0	5104.445
	5114.285	0.000456	1.0	38800.0	B	T7333		21.148308  -   23.571906	21.148308	-3.3410351573355648	10.0	5114.285
	5123.53	2.24e-05	3.0	5690.0	B	T7333		21.152682  -   23.571906	21.152682	-4.172630726946175	10.0	5123.53
	5138.9	7.93e-06	5.0	3340.0	C	T7333		21.159916  -   23.571906	21.159916	-4.401756808346377	25.0	5138.9
	5168.05	0.204	3.0	30600000.0	C+	T5520LS		27.971269  -   30.369653	27.971269	-0.21324857785443882	18.0	5168.05
	5170.156	0.262	3.0	65400000.0	C+	T5520LS		27.971269  -   30.368676	27.971269	-0.10457745396059209	18.0	5170.156
	5171.266	0.116	3.0	87100000.0	C+	T5520LS		27.971269  -   30.368161	27.971269	-0.45842075605341903	18.0	5171.266
	5171.469	0.326	5.0	58100000.0	C+	T5520LS		27.974241  -   30.371039	27.974241	0.21218760440395784	18.0	5171.469
	5172.344	0.402	3.0	60100000.0	C+	T5520LS		27.730126  -   30.126519	27.730126	0.08134730780413249	18.0	5172.344
	5172.973	0.603	1.0	50100000.0	C+	T5520LS		27.728235  -   30.124337	27.728235	-0.2196826878598487	18.0	5172.973
	5173.385	0.414	5.0	73600000.0	C+	T5520LS		27.733833  -   30.129743	27.733833	0.3159703454569177	18.0	5173.385
	5174.462	0.204	5.0	50700000.0	C+	T5520LS		27.974241  -   30.369653	27.974241	0.00860017176191757	18.0	5174.462
	5175.89	0.461	7.0	89300000.0	C+	T5520LS		27.739182  -   30.133933	27.739182	0.508798965403905	18.0	5175.89
	5176.573	0.0523	5.0	21700000.0	C+	T5520LS		27.974241  -   30.368676	27.974241	-0.582528306796707	18.0	5176.573
	5177.058	0.201	3.0	50000000.0	C+	T5520LS		27.730126  -   30.124337	27.730126	-0.2196826878598487	18.0	5177.058
	5179.344	0.449	7.0	86700000.0	C+	T5520LS		27.979665  -   30.372819	27.979665	0.49734438101758005	18.0	5179.344
	5179.521	0.526	9.0	107000000.0	C+	T5520LS		27.745867  -   30.138939	27.745867	0.6752282535930639	18.0	5179.521
	5180.358	0.172	5.0	42800000.0	C+	T5520LS		27.733833  -   30.126519	27.733833	-0.06550154875643234	18.0	5180.358
	5183.2	0.116	7.0	28800000.0	C+	T5520LS		27.979665  -   30.371039	27.979665	-0.09044397075882467	18.0	5183.2
	5184.961	0.129	7.0	32000000.0	C+	T5520LS		27.739182  -   30.129743	27.739182	-0.04431224968649419	18.0	5184.961
	5185.087	0.0172	5.0	7110000.0	C+	T5520LS		27.733833  -   30.124337	27.733833	-1.0655015487564323	18.0	5185.087
	5186.206	0.0166	7.0	5760000.0	C+	T5520LS		27.979665  -   30.369653	27.979665	-0.9347938719456881	18.0	5186.206
	5190.38	0.0715	9.0	17700000.0	C+	T5520LS		27.745867  -   30.133933	27.745867	-0.19145144875959455	18.0	5190.38
	5191.965	0.0123	7.0	4250000.0	C+	T5520LS		27.739182  -   30.126519	27.739182	-1.0649968485463452	18.0	5191.965
	5199.501	0.00476	9.0	1510000.0	C+	T5520LS		27.745867  -   30.129743	27.745867	-1.368150537840182	18.0	5199.501
	5238.18	2.17e-05	3.0	3160.0	B	T7333		19.233263  -   21.599539	19.233263	-4.186419011431808	10.0	5238.18
	5240.857	0.00255	3.0	620000.0	B	T5520		25.065964  -   27.431029	25.065964	-2.1163385648463824	10.0	5240.857
	5306.774	9.29e-05	5.0	22000.0	D	T6385		23.124489  -   25.460177	23.124489	-3.3330142816703394	50.0	5306.774
	5313.424	0.0597	3.0	14100000.0	C+	T5520LS		27.971269  -   30.304034	27.971269	-0.7469044141509684	18.0	5313.424
	5320.202	0.107	5.0	42000000.0	C+	T5520LS		27.974241  -   30.304034	27.974241	-0.27164621797877153	18.0	5320.202
	5320.958	0.178	3.0	25200000.0	C+	T5520LS		27.971269  -   30.300731	27.971269	-0.27245874297144357	18.0	5320.958
	5327.756	0.0198	5.0	4650000.0	C+	T5520LS		27.974241  -   30.300731	27.974241	-1.00436480540245	18.0	5327.756
	5338.729	0.111	5.0	18500000.0	C+	T5520LS		27.974241  -   30.295949	27.974241	-0.2557070168773237	18.0	5338.729
	5340.207	0.0791	7.0	25900000.0	C+	T5520LS		27.979665  -   30.300731	27.979665	-0.25672547648806654	18.0	5340.207
	5351.232	0.158	7.0	36700000.0	C+	T5520LS		27.979665  -   30.295949	27.979665	0.04375512696867949	18.0	5351.232
	5355.0	4.23e-05	5.0	7020.0	B+	T7333		21.159916  -   23.474568	21.159916	-3.674689628288939	7.0	5355.0
	5383.721	0.00267	3.0	369000.0	B+	T7333		20.939965  -   23.242271	20.939965	-2.0963674839157624	7.0	5383.721
	5390.688	0.000887	3.0	204000.0	B+	T7333		20.939965  -   23.239296	20.939965	-2.574955125448611	7.0	5390.688
	5452.07	0.131	1.0	9820000.0	B+	T7333		21.148308  -   23.421752	21.148308	-0.8827287043442357	7.0	5452.07
	5454.215	0.055	3.0	37000000.0	B+	T7333		21.152682  -   23.425232	21.152682	-0.7825160557860937	7.0	5454.215
	5457.389	0.000245	1.0	18300.0	D	T6385		22.103082  -   24.374310	22.103082	-3.6108339156354674	50.0	5457.389
	5462.581	0.0498	3.0	11100000.0	B+	T7333		21.152682  -   23.421752	21.152682	-0.8256494025206201	7.0	5462.581
	5475.287	0.021	5.0	4660000.0	B	T5520,T6385		23.196374  -   25.460177	23.196374	-0.9788107009300618	10.0	5475.287
	5478.086	0.0392	3.0	5220000.0	B+	T7333		21.152682  -   23.415330	21.152682	-0.9295926782598803	7.0	5478.086
	5480.05	0.0389	5.0	14400000.0	B+	T7333		21.159916  -   23.421752	21.159916	-0.7110803943382735	7.0	5480.05
	5493.233	0.000234	3.0	31100.0	B	T7333		20.939965  -   23.196374	20.939965	-3.153662887870195	10.0	5493.233
5495.67	5495.655	0.12	5.0	26600000.0	B+	T7333	L3513	21.159916  -   23.415330	21.159916	-0.2218487496163564	7.0	5495.67
	5526.234	0.163	3.0	21300000.0	C+	T5520LS		25.490900  -   27.733833	25.4909	-0.3106911408763798	18.0	5526.234
	5530.242	0.259	5.0	40400000.0	C+	T5520LS		25.497874  -   27.739182	25.497874	0.11226976841727061	18.0	5530.242
5535.36	5535.347	0.357	7.0	60400000.0	C+	T5520LS	L3513	25.506626  -   27.745867	25.506626	0.39776625612644995	18.0	5535.36
	5535.383	0.208	3.0	45300000.0	C+	T5520LS		25.490900  -   27.730126	25.4909	-0.20481541031757602	18.0	5535.383
	5540.061	0.0925	3.0	60300000.0	C+	T5520LS		25.490900  -   27.728235	25.4909	-0.556737012541305	18.0	5540.061
	5543.471	0.162	5.0	35100000.0	C+	T5520LS		25.497874  -   27.733833	25.497874	-0.09151498112135022	18.0	5543.471
	5551.922	0.0925	7.0	20000000.0	C+	T5520LS		25.506626  -   27.739182	25.506626	-0.1887602272467106	18.0	5551.922
	5552.677	0.0416	5.0	15000000.0	C+	T5520LS		25.497874  -   27.730126	25.497874	-0.6819366650372385	18.0	5552.677
	5565.255	0.0132	7.0	3970000.0	C+	T5520LS		25.506626  -   27.733833	25.506626	-1.0343280287798933	18.0	5565.255
	5588.594	0.000136	5.0	29000.0	D	T6385		23.242271  -   25.460177	23.242271	-3.167491087293764	50.0	5588.594
	5631.72	0.0337	5.0	11800000.0	B	T5520		25.460177  -   27.661100	25.460177	-0.7734000947926425	10.0	5631.72
5666.63	5666.63	0.277	3.0	34500000.0	A	T7333	L3513	18.466228  -   20.653592	18.466228	-0.08039897621588897	3.0	5666.63
	5674.0	3.88e-07	3.0	48.2	B	T7333		20.939965  -   23.124489	20.939965	-5.934047019686131	10.0	5674.0
5676.02	5676.02	0.405	1.0	28000000.0	A	T7333	L3513	18.462312  -   20.646058	18.462312	-0.3925449767853314	3.0	5676.02
5679.56	5679.56	0.336	5.0	49600000.0	A	T7333	L3513	18.483133  -   20.665518	18.483133	0.2253092817258629	3.0	5679.56
