wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
7614.82	7614.82	0.00679	4.0	520000.0	C	u36,LS	L4737	4.0872183  -   5.7149663	4.0872183	-1.5660702343915358	25.0	7614.82
7615.339	7615.335	0.000755	4.0	86800.0	E	u36,LS	L4737	4.0872183  -   5.7148562	4.0872183	-2.5199930570428495	100.0	7615.339
7835.309	7835.309	0.0512	4.0	3710000.0	B	u36,LS	L4737	4.0214836  -   5.6034263	4.0214836	-0.6886700476962069	10.0	7835.309
7836.134	7836.134	0.00244	6.0	265000.0	C+	u36,LS	L4737	4.0216502  -   5.6034263	4.0216502	-1.834458923277627	18.0	7836.134
7836.134	7836.134	0.0487	6.0	3970000.0	B+	u36,LS	L4737	4.0216502  -   5.6034263	4.0216502	-0.534319788401722	7.0	7836.134
7993.048	7993.045		2.0				L4737	4.0852554  -   5.6359800	4.0852554			7993.048
8003.186	8003.175		4.0				L4737	4.0872183  -   5.6359800	4.0872183			8003.186
8065.968	8065.969	0.00863	2.0	442000.0	C+	u36,LS	L4737	4.0852554  -   5.6219600	4.0852554	-1.7629592086208092	18.0	8065.968
8075.353	8075.353	0.00775	4.0	528000.0	C+	u36,LS	L4737	4.0872183  -   5.6221371	4.0872183	-1.5086383061657274	18.0	8075.353
8076.289	8076.285	0.000862	4.0	88100.0	C	u36,LS	L4737	4.0872183  -   5.6219600	4.0872183	-2.4624327428473247	25.0	8076.289
8772.866	8772.871	0.112	4.0	6470000.0	B+	u36,LS	L4737	4.0214836  -   5.4343639	4.0214836	-0.348721986001856	7.0	8772.866
8773.896	8773.902	0.107	6.0	6950000.0	B+	u36,LS	L4737	4.0216502  -   5.4343644	4.0216502	-0.1924649719311467	7.0	8773.896
8773.896	8773.905	0.00533	6.0	462000.0	C+	u36,LS	L4737	4.0216502  -   5.4343639	4.0216502	-1.4951215405897842	18.0	8773.896
8828.909	8828.903	0.00786	2.0	672000.0	C	u36,LS	L4737	4.0852554  -   5.4891689	4.0852554	-1.803547458296611	25.0	8828.909
8841.277	8841.265	0.00785	4.0	1340000.0	C	u36,LS	L4737	4.0872183  -   5.4891689	4.0872183	-1.5030703519267852	25.0	8841.277
8912.9	8912.918	0.00544	2.0	228000.0	C+	u36,LS	L4737	4.0852554  -   5.4759355	4.0852554	-1.9633711046378388	18.0	8912.9
8923.555	8923.565	0.00489	4.0	273000.0	C+	u36,LS	L4737	4.0872183  -   5.4762391	4.0872183	-1.7086311495484172	18.0	8923.555
8925.504	8925.516	0.000543	4.0	45400.0	C	u36,LS	L4737	4.0872183  -   5.4759355	4.0872183	-2.663140179083191	25.0	8925.504
9089.906	9089.906		2.0				L4737	7.0220847  -   8.3856871	7.0220847			9089.906
9139.95	9139.948		4.0				L4737	7.0330012  -   8.3891377	7.0330012			9139.95
9163.261	9163.264		4.0				L4737	7.0330012  -   8.3856871	7.0330012			9163.261
10768.363	10768.345	0.00478	2.0	137000.0	C+	u36,LS	L4737	4.0852554  -   5.2363166	4.0852554	-2.0195421077239	18.0	10768.363
10782.046	10782.039	0.0043	4.0	164000.0	C+	u36,LS	L4737	4.0872183  -   5.2368177	4.0872183	-1.764471553092451	18.0	10782.046
10786.77	10786.74	0.000477	4.0	27300.0	C	u36,LS	L4737	4.0872183  -   5.2363166	4.0872183	-2.7194216296319236	25.0	10786.77
10872.975	10872.966	0.0236	2.0	1330000.0	C+	u36,LS	L4737	4.0852554  -   5.2252410	4.0852554	-1.3260580013659122	18.0	10872.975
10891.733	10891.72	0.0235	4.0	2640000.0	B	u36,LS	L4737	4.0872183  -   5.2252410	4.0872183	-1.0268721464003012	10.0	10891.733
11253.189	11253.189	0.37	4.0	13000000.0	A	u36,LS	L6693	4.0214836  -   5.1229514	4.0214836	0.17026171539495738	3.0	11253.189
11254.926	11254.881	0.352	6.0	13900000.0	A	u36,LS	L6693	4.0216502  -   5.1229524	4.0216502	0.32469391386177465	3.0	11254.926
11254.926	11254.891	0.0176	6.0	926000.0	B	u36,LS	L6693	4.0216502  -   5.1229514	4.0216502	-0.9763360818022065	10.0	11254.926
12747.671	12747.663	0.000154	4.0	6320.0	D	u36,LS	L6693	4.0214836  -   4.9938210	4.0214836	-3.2104192878355744	50.0	12747.671
12749.909	12749.846	0.000922	6.0	56700.0	C+	u36,LS	L6693	4.0216502  -   4.9938210	4.0216502	-2.257117828562727	18.0	12749.909
12757.275	12757.268	0.000768	4.0	62900.0	C+	u36,LS	L6693	4.0214836  -   4.9930889	4.0214836	-2.5125787886405258	18.0	12757.275
	13122.304	0.00406	4.0	105000.0	C	u36,LS		4.8266321  -   5.7712093	4.8266321	-1.7894139750948435	25.0	13122.304
13123.378			2.0				L10321c14	3.1427212  -   4.0872183	3.1427212			13123.378
13123.416	13123.417	0.827	2.0	16000000.0	A	c40	L10321c150	3.1427212  -   4.0872183	3.1427212	0.21853550521652784	3.0	13123.416
13123.443			2.0				L10321c14	3.1427212  -   4.0872183	3.1427212			13123.443
	13130.155	0.000193	6.0	7460.0	E	u36,LS		4.8271968  -   5.7712093	4.8271968	-2.9362914406085827	100.0	13130.155
	13130.155	0.00386	6.0	112000.0	C	u36,LS		4.8271968  -   5.7712093	4.8271968	-1.6352614449446015	25.0	13130.155
13150.708			2.0				L10321c14	3.1427212  -   4.0852554	3.1427212			13150.708
13150.753	13150.748	0.413	2.0	15900000.0	A	c40	L10321c150	3.1427212  -   4.0852554	3.1427212	-0.0830199526796178	3.0	13150.753
13150.786			2.0				L10321c14	3.1427212  -   4.0852554	3.1427212			13150.786
13823.859	13823.88	0.00635	2.0	111000.0	C	u36,LS	L6693	4.6728909  -   5.5695298	4.6728909	-1.8961962790440432	25.0	13823.859
	13826.98	0.00317	2.0	111000.0	D	u36,LS		4.6728909  -   5.5693288	4.6728909	-2.197910742118267	50.0	13826.98
	14107.76	0.00546	4.0	122000.0	C	u36,LS		4.8266321  -   5.7052289	4.8266321	-1.6607473659673004	25.0	14107.76
	14116.83	0.0052	6.0	130000.0	C+	u36,LS		4.8271968  -   5.7052289	4.8271968	-1.5058454059815571	18.0	14116.83
	14116.83	0.00026	6.0	8700.0	E	u36,LS		4.8271968  -   5.7052289	4.8271968	-2.8068754016455384	100.0	14116.83
	15815.1	0.00484	2.0	64500.0	C	u36,LS		4.9930889  -   5.776835	4.9930889	-2.0141246426916064	25.0	15815.1
	15828.31	0.00435	4.0	77200.0	C	u36,LS		4.9938210  -   5.776914	4.993821	-1.7594507517174003	25.0	15828.31
	15829.89	0.000483	4.0	12800.0	E	u36,LS		4.9938210  -   5.776835	4.993821	-2.7139928779205253	100.0	15829.89
15956.622	15956.65	0.00641	4.0	112000.0	C+	u36,LS	L6693	4.8266321  -   5.6034263	4.8266321	-1.5910819791532202	18.0	15956.622
15968.14			6.0				L10321c14	4.8271968  -   5.6034263	4.8271968			15968.14
15968.24			6.0				L10321c14	4.8271968  -   5.6034263	4.8271968			15968.24
15968.25	15968.26	0.0061	6.0	120000.0	C+	u36,LS	L10321c150	4.8271968  -   5.6034263	4.8271968	-1.4365189146055894	18.0	15968.25
	15968.26	0.000305	6.0	7970.0	C	u36,LS		4.8271968  -   5.6034263	4.8271968	-2.7375489102695707	25.0	15968.26
15968.37			6.0				L10321c14	4.8271968  -   5.6034263	4.8271968			15968.37
	16684.71	0.000299	4.0	7160.0	E	u36,LS		4.8266321  -   5.5695298	4.8266321	-2.922268820347608	100.0	16684.71
	16689.23	0.00149	4.0	71300.0	D	u36,LS		4.8266321  -   5.5693288	4.8266321	-2.2247537402597635	50.0	16689.23
	16697.41	0.00179	6.0	64200.0	C	u36,LS		4.8271968  -   5.5695298	4.8271968	-1.9689957186364633	25.0	16697.41
16718.974	16718.94	0.829	2.0	9890000.0	A	u36,LS	L6693	4.0852554  -   4.8266321	4.0852554	0.2195845262142547	3.0	16718.974
16750.429			4.0				L10321c14	4.0872183  -   4.8271968	4.0872183			16750.429
16750.46			4.0				L10321c14	4.0872183  -   4.8271968	4.0872183			16750.46
16750.52	16750.53	0.745	4.0	11800000.0	A	u36,LS	L10321c150	4.0872183  -   4.8271968	4.0872183	0.4742162640762552	3.0	16750.52
16750.6			4.0				L10321c14	4.0872183  -   4.8271968	4.0872183			16750.6
16750.642			4.0				L10321c14	4.0872183  -   4.8271968	4.0872183			16750.642
16763.369	16763.33	0.0827	4.0	1960000.0	B+	u36,LS	L6693	4.0872183  -   4.8266321	4.0872183	-0.480434499119491	7.0	16763.369
	17173.17	0.00534	2.0	60400.0	C	u36,LS		4.9930889  -   5.7148562	4.9930889	-1.9714287473074623	25.0	17173.17
	17187.99	0.0048	4.0	72200.0	C	u36,LS		4.9938210  -   5.7149663	4.993821	-1.7166987712964503	25.0	17187.99
	17190.61	0.000533	4.0	12000.0	D	u36,LS		4.9938210  -   5.7148562	4.993821	-2.671212799645465	50.0	17190.61
17699.051	17699.04	0.031	2.0	330000.0	B	u36,LS	L6693	4.6728909  -   5.3732134	4.6728909	-1.207608310501746	10.0	17699.051
17708.036	17708.02	0.0155	2.0	330000.0	C+	u36,LS	L6693	4.6728909  -   5.3728582	4.6728909	-1.5086383061657274	18.0	17708.036
19280.15	19280.15	0.0102	2.0	183000.0	C+	u36,LS	L6693	4.9930889  -   5.6359800	4.9930889	-1.6903698325741012	18.0	19280.15
19302.13	19302.13	0.0102	4.0	365000.0	C+	u36,LS	L6693	4.9938210  -   5.6359800	4.993821	-1.38933983691012	18.0	19302.13
	19709.98	0.00341	2.0	29300.0	C+	u36,LS		4.9930889  -   5.6219600	4.9930889	-2.166215625343521	18.0	19709.98
	19727.39	0.00307	4.0	35100.0	C+	u36,LS		4.9938210  -   5.6221371	4.993821	-1.9108016331948512	18.0	19727.39
	19732.95	0.000341	4.0	5840.0	C	u36,LS		4.9938210  -   5.6219600	4.993821	-2.86518562967954	25.0	19732.95
20395.56	20395.57	0.00161	4.0	17200.0	C+	u36,LS	L6693	4.8266321  -   5.4343639	4.8266321	-2.191114132640188	18.0	20395.56
20414.43	20414.52	0.00153	6.0	18400.0	C+	u36,LS	L6693	4.8271968  -   5.4343644	4.8271968	-2.0371573187987577	18.0	20414.43
20414.56			6.0				L10321c14	4.8271968  -   5.4343639	4.8271968			20414.56
20414.6	20414.54	7.66e-05	6.0	1230.0	C	u36,LS	L10321c150	4.8271968  -   5.4343639	4.8271968	-3.3376199799837525	25.0	20414.6
20414.72			6.0				L10321c14	4.8271968  -   5.4343639	4.8271968			20414.72
21093.08	21093.07	0.2	2.0	3000000.0	B+	T7365	L6693	4.0852554  -   4.6728909	4.0852554	-0.3979400086720376	7.0	21093.08
21163.8	21163.76	0.202	4.0	6000000.0	B+	T7365	L6693	4.0872183  -   4.6728909	4.0872183	-0.09258863922541381	7.0	21163.8
21208.17	21208.15	0.0576	6.0	640000.0	B	u36,LS	L6693	5.1229514  -   5.7073982	5.1229514	-0.4614262661931443	10.0	21208.17
21208.17	21208.19	0.0617	8.0	732000.0	B	u36,LS	L6693	5.1229524  -   5.7073982	5.1229524	-0.30662484897481473	10.0	21208.17
	21208.19	0.00308	8.0	45700.0	C+	u36,LS		5.1229524  -   5.7073982	5.1229524	-1.6083592965076121	18.0	21208.19
22677.45	22677.39	0.000892	4.0	11600.0	C+	u36,LS	L6693	4.8266321  -   5.3732134	4.8266321	-2.4475751542959148	18.0	22677.45
22692.14	22692.13	0.00446	4.0	115000.0	C+	u36,LS	L6693	4.8266321  -   5.3728582	4.8266321	-1.7486051499598956	18.0	22692.14
22700.65			6.0				L10321c14	4.8271968  -   5.3732134	4.8271968			22700.65
22700.78			6.0				L10321c14	4.8271968  -   5.3732134	4.8271968			22700.78
22700.88	22700.84	0.00535	6.0	104000.0	B	u36,LS	L10321c150	4.8271968  -   5.3732134	4.8271968	-1.4934949675951281	10.0	22700.88
22700.92			6.0				L10321c14	4.8271968  -   5.3732134	4.8271968			22700.92
22701.09			6.0				L10321c14	4.8271968  -   5.3732134	4.8271968			22701.09
	23172.94	0.0051	4.0	42200.0	C+	u36,LS		5.2363166  -   5.7712093	5.2363166	-1.6903698325741012	18.0	23172.94
	23194.67	0.000243	6.0	3010.0	E	u36,LS		5.2368177  -   5.7712093	5.2368177	-2.836242476018044	100.0	23194.67
	23194.67	0.00485	6.0	45100.0	C+	u36,LS		5.2368177  -   5.7712093	5.2368177	-1.5361070110140926	18.0	23194.67
24985.93	24985.97	0.0316	2.0	337000.0	C+	u36,LS	L6693	4.9930889  -   5.4891689	4.9930889	-1.1992829217176149	18.0	24985.93
25022.86	25022.9	0.0316	4.0	673000.0	C+	u36,LS	L6693	4.9938210  -   5.4891689	4.993821	-0.8982529260536337	18.0	25022.86
25618.77	25618.74	0.176	6.0	1340000.0	A	u36,LS	L6693	5.1229514  -   5.6067785	5.1229514	0.02366391819779347	3.0	25618.77
25618.77	25618.79	0.189	8.0	1540000.0	A	u36,LS	L6693	5.1229524  -   5.6067785	5.1229524	0.17955179116518774	3.0	25618.77
	25618.79	0.00943	8.0	95800.0	B	u36,LS		5.1229524  -   5.6067785	5.1229524	-1.1223983202707282	10.0	25618.79
25670.73	25670.76	0.00273	2.0	13800.0	C+	u36,LS	L6693	4.9930889  -   5.4759355	4.9930889	-2.2628073572952627	18.0	25670.73
25693.51	25693.56	0.00245	4.0	16500.0	C+	u36,LS	L6693	4.9938210  -   5.4762391	4.993821	-2.008773924307505	18.0	25693.51
	25709.74	0.000273	4.0	2750.0	C	u36,LS		4.9938210  -   5.4759355	4.993821	-2.9617773616312815	25.0	25709.74
	26343.1	4e-14	2.0	1.28e-07	C	c40		3.1427212  -   3.613244	3.1427212	-13.096910013008056	25.0	26343.1
	26433.6	0.0154	4.0	98000.0	C+	u36,LS		5.2363166  -   5.7052289	5.2363166	-1.2104192878355746	18.0	26433.6
	26461.87	0.000731	6.0	6960.0	D	u36,LS		5.2368177  -   5.7052289	5.2368177	-2.357931372658496	50.0	26461.87
	26461.87	0.0146	6.0	104000.0	C+	u36,LS		5.2368177  -   5.7052289	5.2368177	-1.0574958938319192	18.0	26461.87
	26880.1	1.81e-13	2.0	8.35e-07	E	c40		3.1427212  -   3.603844	3.1427212	-12.441291429466835	100.0	26880.1
	27220.8	3.6e-14	2.0	3.24e-07	E	c40		3.1427212  -   3.598072	3.1427212	-13.142667503568731	100.0	27220.8
	30049.8	0.00594	2.0	43900.0	D	u36,LS		5.3728582  -   [5.785342]	5.3728582	-1.9251835593548252	50.0	30049.8
	30075.7	0.00594	4.0	87600.0	C	u36,LS		5.3732134  -   [5.785342]	5.3732134	-1.624153563690844	25.0	30075.7
	30682.5	0.0042	2.0	14900.0	C	u36,LS		5.3728582  -   5.776835	5.3728582	-2.0757207139381184	25.0	30682.5
	30703.6	0.00378	4.0	17800.0	C+	u36,LS		5.3732134  -   5.776914	5.3732134	-1.8204482088348122	18.0	30703.6
	30709.5	0.000419	4.0	2960.0	D	u36,LS		5.3732134  -   5.776835	5.3732134	-2.7757259857057424	50.0	30709.5
	33253.6	0.0123	4.0	49400.0	C+	u36,LS		5.4759355  -   [5.848678]	5.4759355	-1.3080348972326397	18.0	33253.6
	33280.7	0.000583	6.0	3510.0	E	u36,LS		5.4762391  -   [5.848678]	5.4762391	-2.4561801948573425	100.0	33280.7
	33280.7	0.0117	6.0	52800.0	C+	u36,LS		5.4762391  -   [5.848678]	5.4762391	-1.1536628878701947	18.0	33280.7
33763.9	33763.86	0.0744	4.0	290000.0	A	u36,LS	L6693	5.2363166  -   5.6034263	5.2363166	-0.5263670731261589	3.0	33763.9
33810.0	33810.0	0.0707	6.0	309000.0	A	u36,LS	L6693	5.2368177  -   5.6034263	5.2368177	-0.3724293358194569	3.0	33810.0
	33810.0	0.00354	6.0	20600.0	B	u36,LS		5.2368177  -   5.6034263	5.2368177	-1.6728454875905685	10.0	33810.0
	35084.84	2.86e-05	6.0	155.0	D	u36,LS		5.1229514  -   5.4762391	5.1229514	-3.7654827164873135	50.0	35084.84
	35084.94	0.000429	8.0	3100.0	C+	u36,LS		5.1229524  -   5.4762391	5.1229524	-2.464452720823332	18.0	35084.94
	35092.05	0.0126	2.0	68200.0	C	u36,LS		5.3728582  -   5.7260732	5.3728582	-1.5985994592184558	25.0	35092.05
	35115.02	0.0004	6.0	3240.0	C+	u36,LS		5.1229514  -   5.4759355	5.1229514	-2.619788758288394	18.0	35115.02
	35127.38	0.0126	4.0	136000.0	C+	u36,LS		5.3732134  -   5.7260732	5.3732134	-1.2975694635544748	18.0	35127.38
36001.73	36001.87	0.046	2.0	118000.0	C+	u36,LS	L6693	5.2252410  -   5.5695298	5.225241	-1.0362121726544447	18.0	36001.73
36022.49	36022.9	0.023	2.0	118000.0	C+	u36,LS	L6693	5.2252410  -   5.5693288	5.225241	-1.337242168318426	18.0	36022.49
	36243.02	0.00299	2.0	7590.0	C	u36,LS		5.3728582  -    5.7148562	5.3728582	-2.223298816011589	25.0	36243.02
	36269.01	0.00269	4.0	9090.0	C+	u36,LS		5.3732134  -    5.7149663	5.3732134	-1.9681877286696297	18.0	36269.01
	36280.7	0.000299	4.0	1510.0	D	u36,LS		5.3732134  -    5.7148562	5.3732134	-2.922268820347608	50.0	36280.7
	36406.9	0.0227	4.0	76100.0	C+	u36,LS		5.4759355  -   [5.816394]	5.4759355	-1.041914151478915	18.0	36406.9
	36439.4	0.0216	6.0	81300.0	C+	u36,LS		5.4762391  -   [5.816394]	5.4762391	-0.8873949984654255	18.0	36439.4
	36439.4	0.00108	6.0	5420.0	D	u36,LS		5.4762391  -   [5.816394]	5.4762391	-2.1884249941294067	50.0	36439.4
	37198.53	0.00382	4.0	18400.0	C+	u36,LS		5.2363166  -   5.5695298	5.2363166	-1.8158766457603288	18.0	37198.53
37220.6	37220.98	0.0191	4.0	184000.0	C+	u36,LS	L6693	5.2363166  -   5.5693288	5.2363166	-1.11690664142431	18.0	37220.6
37254.4	37254.55	0.0229	6.0	165000.0	B	u36,LS	L6693	5.2368177  -   5.5695298	5.2368177	-0.8620132672764684	10.0	37254.4
	37412.24	0.000562	10.0	3350.0	C	u36,LS		5.4398996  -   5.7712093	5.4398996	-2.250263684430939	25.0	37412.24
	37412.24	0.000491	8.0	3120.0	C	u36,LS		5.4398996  -   5.7712093	5.4398996	-2.405828520885088	25.0	37412.24
	37412.24	3.51e-05	8.0	167.0	E	u36,LS		5.4398996  -   5.7712093	5.4398996	-3.5516028965422324	100.0	37412.24
38622.3	38622.24	1.16	2.0	2590000.0	A	u36,LS	L6693	4.6728909  -   4.9938210	4.6728909	0.3654879848908996	3.0	38622.3
38710.63	38710.55	0.579	2.0	2580000.0	A	u36,LS	L6693	4.6728909  -   4.9930889	4.6728909	0.06370855939141737	3.0	38710.63
39107.55	39107.47	1.22	6.0	3990000.0	A	u36,LS	L6693	5.1229514  -   5.4398996	5.1229514	0.8645110810583918	3.0	39107.55
39107.55	39107.59	1.31	8.0	4570000.0	A	u36,LS	L6693	5.1229524  -   5.4398996	5.1229524	1.0203612826477078	3.0	39107.55
	39107.59	0.0654	8.0	285000.0	A	u36,LS		5.1229524  -   5.4398996	5.1229524	-0.28133226468378913	3.0	39107.59
41829.84			4.0				L10321c14	4.8266321  -   5.1229514	4.8266321			41829.84
41830.01	41830.0	0.79	4.0	2010000.0	A	u36,LS	L10321c150	4.8266321  -   5.1229514	4.8266321	0.49968708261840383	3.0	41830.01
41830.17			4.0				L10321c14	4.8266321  -   5.1229514	4.8266321			41830.17
41908.98			6.0				L10321c14	4.8271968  -   5.1229524	4.8271968			41908.98
41909.3	41909.73	0.751	6.0	2140000.0	A	u36,LS	L10321c150	4.8271968  -   5.1229524	4.8271968	0.6537911873878121	3.0	41909.3
41909.45			6.0				L10321c14	4.8271968  -   5.1229524	4.8271968			41909.45
41909.94			6.0				L10321c14	4.8271968  -   5.1229514	4.8271968			41909.94
41910.3	41909.88	0.0376	6.0	143000.0	B+	u36,LS	L10321c150	4.8271968  -   5.1229514	4.8271968	-0.6466609046886953	7.0	41910.3
41910.56			6.0				L10321c14	4.8271968  -   5.1229514	4.8271968			41910.56
	41978.12	0.0513	4.0	129000.0	B	u36,LS		5.4759355  -   5.7712093	5.4759355	-0.6878226435602214	10.0	41978.12
