wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
9394.675	9394.6752		7.0				L11631	4.95563019  -   6.27499663	4.95563019			9394.675
9401.113	9401.1129	0.0427	9.0	2640000.0	C	T5720	L11631	5.03306811  -   6.35153108	5.03306811	-0.41532961553565123	25.0	9401.113
9403.436	9403.4376		7.0				L11631	5.34836675  -   6.66650376	5.34836675			9403.436
9404.33	9404.3328		5.0				L11631	4.98804995  -   6.30606149	4.98804995			9404.33
9404.769	9404.7654		5.0				L11631	4.98804995  -   6.30600086	4.98804995			9404.769
9406.651	9406.6583		7.0				L11631	5.27338780  -   6.59107351	5.2733878			9406.651
9408.755	9408.7502		7.0				L11631	5.94709859  -   7.26449133	5.94709859			9408.755
9409.551	9409.5526		9.0				L11631	5.03306811  -   6.35034852	5.03306811			9409.551
9410.158	9410.1593		3.0				L11631	5.09954435  -   6.41673983	5.09954435			9410.158
9411.483	9411.4828		7.0				L11631	5.27338780  -   6.59039805	5.2733878			9411.483
	9411.9178	8.5e-11	11.0	0.01	E	T6409		0.85899575  -   2.17594512	0.85899575	-9.029188389127482	100.0	9411.9178
9414.042	9414.0423	0.0681	7.0	3980000.0	D+	T5720	L11631	5.06378173  -   6.38043390	5.06378173	-0.32175484807295807	40.0	9414.042
9415.063	9415.0636		7.0				L11631	5.06378173  -   6.38029108	5.06378173			9415.063
9422.476	9422.4741		7.0				L11631	5.34836675  -   6.66384071	5.34836675			9422.476
9430.0976							L11631					9430.0976
9430.569	9430.5688		7.0				L11631	4.98504395  -   6.29938878	4.98504395			9430.569
9430.569	9430.5794		5.0				L11631	3.26570610  -   4.58004944	3.2657061			9430.569
9433.293	9433.2962		9.0				L11631	5.03306811  -   6.34703293	5.03306811			9433.293
9437.795	9437.7934		7.0				L11631	4.60759327  -   5.92093198	4.60759327			9437.795
9443.802	9443.8015	0.12	5.0	6390000.0	C	T5720	L11631	5.08559017  -   6.39809335	5.08559017	-0.2218487496163564	25.0	9443.802
9452.335	9452.3359		3.0				L11631	5.00952178  -   6.32083991	5.00952178			9452.335
9452.667	9452.6666		11.0				L11631	4.99127081  -   6.30254306	4.99127081			9452.667
9454.195	9454.1943		3.0				L11631	5.09954435  -   6.41060472	5.09954435			9454.195
9463.028	9463.0279		7.0				L11631	4.95563019  -   6.26546671	4.95563019			9463.028
9467.791	9467.7938		5.0				L11631	4.96581946  -   6.27499663	4.96581946			9467.791
9469.949	9469.9489		1.0				L11631	5.02027939  -   6.32915863	5.02027939			9469.949
9472.11	9472.1086		9.0				L11631	5.03306811  -   6.34164892	5.03306811			9472.11
9474.238	9474.236		5.0				L11631	5.08559017  -   6.39387714	5.08559017			9474.238
9475.458	9475.46		11.0				L11631	4.99127081  -   6.29938878	4.99127081			9475.458
9481.364	9481.3632		9.0				L11631	4.59311043  -   5.90041395	4.59311043			9481.364
9485.954	9485.9541		5.0				L11631	3.30092244  -   4.60759327	3.30092244			9485.954
9494.161	9494.1664		3.0				L11631	5.10547240  -   6.41101300	5.1054724			9494.161
9495.885	9495.8834		7.0				L11631	5.06378173  -   6.36908625	5.06378173			9495.885
9500.528	9500.5245		9.0				L11631	5.33417031  -   6.63883718	5.33417031			9500.528
9501.588	9501.5891		5.0				L11631	5.08559017  -   6.39011087	5.08559017			9501.588
9503.2	9503.2004		7.0				L11631	5.91320801  -   7.21750752	5.91320801			9503.2
9504.11	9504.112		5.0				L11631	5.97150625  -   7.2756807	5.97150625			9504.11
9507.155	9507.1525		5.0				L11631	4.65203107  -   5.95578840	4.65203107			9507.155
9507.372	9507.371		7.0				L11631	5.94709859  -   7.2508259	5.94709859			9507.372
9513.262	9513.2618		9.0				L11631	5.03306811  -   6.33598817	5.03306811			9513.262
9513.646	9513.643		7.0				L11631	5.06378173  -   6.36664959	5.06378173			9513.646
9527.771	9527.7701		7.0				L11631	5.06378173  -   6.36471779	5.06378173			9527.771
9529.52	9529.519		13.0				L11631	5.30458359  -   6.60528086	5.30458359			9529.52
9531.275	9531.2755		7.0				L11631	5.06378173  -   6.36423934	5.06378173			9531.275
9532.848	9532.853		7.0				L11631	5.93068755  -   7.2309299	5.93068755			9532.848
9541.981	9541.9821		7.0				L11631	4.58438864  -   5.88338708	4.58438864			9541.981
9543.391	9543.3894		3.0				L11631	5.00952178  -   6.30832866	5.00952178			9543.391
9550.956	9550.9568		5.0				L11631	4.98804995  -   6.28582776	4.98804995			9550.956
9556.505	9556.5051		7.0				L11631	3.25148176  -   4.54850612	3.25148176			9556.505
9564.862	9564.8629		7.0				L11631	5.06378173  -   6.35967275	5.06378173			9564.862
9569.907	9569.9078	0.0343	11.0	2500000.0	C	T5720	L11631	4.99127081  -   6.28647868	4.99127081	-0.4233131947990045	25.0	9569.907
9573.655	9573.6552		5.0				L11631	5.08559017  -   6.38029108	5.08559017			9573.655
9574.937	9574.9343		11.0				L11631	5.32039963  -   6.61492758	5.32039963			9574.937
9578.756	9578.751		11.0				L11631	5.93072834  -   7.2247405	5.93072834			9578.756
9579.4	9579.4015		3.0				L11631	5.09954435  -   6.39346861	5.09954435			9579.4
9582.56	9582.5601		7.0				L11631	2.58810592  -   3.88160368	2.58810592			9582.56
9602.13	9602.1303		9.0				L11631	5.01168158  -   6.30254306	5.01168158			9602.13
9604.325	9604.3248		3.0				L11631	5.09954435  -   6.39011087	5.09954435			9604.325
9606.483	9606.4826		9.0				L11631	4.59311043  -   5.88338708	4.59311043			9606.483
9608.896	9608.8952		7.0				L11631	4.98504395  -   6.27499663	4.98504395			9608.896
9613.4042							L11631					9613.4042
9623.095	9623.0947		1.0				L11631	5.02027939  -   6.30832866	5.02027939			9623.095
9625.65	9625.6511		9.0				L11631	5.01168158  -   6.29938878	5.01168158			9625.65
9626.497	9626.4964	0.0626	9.0	4510000.0	D+	T5720	L11631	5.03306811  -   6.32066224	5.03306811	-0.24918315735024543	40.0	9626.497
9626.825	9626.8236		13.0				L11631	5.30458359  -   6.59213395	5.30458359			9626.825
9632.293	9632.288		7.0				L11631	5.93068755  -   7.21750752	5.93068755			9632.293
9634.189	9634.1832		7.0				L11631	5.06378173  -   6.35034852	5.06378173			9634.189
9640.77	9640.7694		11.0				L11631	5.32039963  -   6.60608750	5.32039963			9640.77
9648.659	9648.6597		11.0				L11631	5.33029109  -   6.61492758	5.33029109			9648.659
9653.115	9653.1149		7.0				L11631	4.73314079  -   6.01718438	4.73314079			9653.115
9657.233	9657.2327		5.0				L11631	5.08559017  -   6.36908625	5.08559017			9657.233
	9658.9775	4.2e-11	9.0	0.0054	E	T6409		0.91460217  -   2.19786640	0.91460217	-9.422508200162774	100.0	9658.9775
9659.076	9659.0718		7.0				L11631	5.38520741  -   6.66845912	5.38520741			9659.076
9659.076	9659.0755		7.0				L11631	5.06378173  -   6.34703293	5.06378173			9659.076
9660.824	9660.8201		3.0				L11631	5.42604198  -   6.70906146	5.42604198			9660.824
9660.824	9660.8163		7.0				L11631	4.25622280  -   5.53924278	4.2562228			9660.824
9676.544	9676.5418		5.0				L11631	4.58004944  -   5.86098438	4.58004944			9676.544
9680.413	9680.4125		7.0				L11631	4.98504395  -   6.26546671	4.98504395			9680.413
9687.901	9687.8947		9.0				L11631	4.54850612  -   5.82793998	4.54850612			9687.901
9693.84	9693.8335		5.0				L11631	5.07033256  -   6.34898259	5.07033256			9693.84
9693.84	9693.8401		5.0				L11631	5.08559017  -   6.36423934	5.08559017			9693.84
9699.773	9699.7721		7.0				L11631	5.06378173  -   6.34164892	5.06378173			9699.773
9705.305	9705.3081		5.0				L11631	5.31393522  -   6.59107351	5.31393522			9705.305
9711.637	9711.6371		3.0				L11631	5.00952178  -   6.28582776	5.00952178			9711.637
9715.513	9715.5161		11.0				L11631	5.33029109  -   6.60608750	5.33029109			9715.513
9723.131	9723.1321		9.0				L11631	5.01168158  -   6.28647868	5.01168158			9723.131
9727.829	9727.8305		13.0				L11631	5.30458359  -   6.57876498	5.30458359			9727.829
9738.572	9738.5727	0.128	11.0	7640000.0	D+	T5720	L11631	4.99127081  -   6.26404671	4.99127081	0.1486026548060934	40.0	9738.572
9745.139	9745.1475		9.0				L11631	5.33417031  -   6.60608750	5.33417031			9745.139
9746.1369							L11631					9746.1369
9746.55	9746.5489		11.0				L11631	5.32039963  -   6.59213395	5.32039963			9746.55
9747.319	9747.3177		5.0				L11631	4.58004944  -   5.85168345	4.58004944			9747.319
9747.818	9747.8148		11.0				L11631	2.94879294  -   4.22036211	2.94879294			9747.818
9753.091	9753.0908		5.0				L11631	4.79546566  -   6.06634697	4.79546566			9753.091
9759.876	9759.8711		11.0				L11631	5.32039963  -   6.59039805	5.32039963			9759.876
9763.01	9763.0116		9.0				L11631	5.39325126  -   6.66284114	5.39325126			9763.01
9763.379	9763.3806	0.129	3.0	5420000.0	C	T5720	L11631	5.09954435  -   6.36908625	5.09954435	-0.4122890349810886	25.0	9763.379
9763.897	9763.8955		9.0				L11631	5.03306811  -   6.30254306	5.03306811			9763.897
9764.404	9764.4057		7.0				L11631	5.44571679  -   6.71512541	5.44571679			9764.404
9766.153	9766.1484		5.0				L11631	4.58004944  -   5.84923154	4.58004944			9766.153
9768.315	9768.3127		5.0				L11631	4.65203107  -   5.92093198	4.65203107			9768.315
9778.386							L11631					9778.386
9780.941	9780.9518		5.0				L11631	5.47807170  -   6.74533292	5.4780717			9780.941
9783.99	9783.9929		11.0				L11631	4.99127081  -   6.25813812	4.99127081			9783.99
9785.846	9785.8394		7.0				L11631	4.98504395  -   6.25167222	4.98504395			9785.846
9786.644	9786.6412		7.0				L11631	4.60759327  -   5.87411777	4.60759327			9786.644
9788.215	9788.2165		9.0				L11631	5.03306811  -   6.29938878	5.03306811			9788.215
9791.708	9791.6985		9.0				L11631	2.99035244  -   4.25622280	2.99035244			9791.708
9800.308	9800.3077		5.0				L11631	5.08559017  -   6.35034852	5.08559017			9800.308
9800.799	9800.7986		3.0				L11631	5.09954435  -   6.36423934	5.09954435			9800.799
	9801.8855	1.8e-11	7.0	0.0029	E	T6409		0.95815732  -   2.22271209	0.95815732	-9.899629454882437	100.0	9801.8855
9805.564	9805.5657		5.0				L11631	4.58004944  -   5.84412959	4.58004944			9805.564
9820.242	9820.241		3.0				L11631	2.42419831  -   3.68638944	2.42419831			9820.242
	9826.8445	3.3e-11	9.0	0.0029	E	T6409		0.91460217  -   2.17594512	0.91460217	-9.527243550682787	100.0	9826.8445
9828.819	9828.8086		11.0				L11631	3.33201954  -   4.59311043	3.33201954			9828.819
9832.953	9832.9511		5.0				L11631	5.81343520  -   7.07399482	5.8134352			9832.953
9834.184	9834.1853		11.0				L11631	4.99127081  -   6.25167222	4.99127081			9834.184
9839.12	9839.3412		7.0				L11631	4.58438864  -   5.84412959	4.58438864			9839.12
9847.46	9847.4573		5.0				L11631	4.58004944  -   5.83875215	4.58004944			9847.46
9850.096	9850.0973		11.0				L11631	5.32039963  -   6.57876498	5.32039963			9850.096
9850.998	9850.992		5.0				L11631	5.74214676  -   7.0003978	5.74214676			9850.998
9855.49	9855.4876		7.0				L11631	5.44571679  -   6.70339390	5.44571679			9855.49
9856.192	9856.204		3.0				L11631	5.84923154  -   7.1068173	5.84923154			9856.192
9861.736	9861.7339	0.103	7.0	5490000.0	D+	T5720	L11631	5.06378173  -   6.32066224	5.06378173	-0.14206473528057098	40.0	9861.736
9868.186	9868.1859		5.0				L11631	5.08559017  -   6.34164892	5.08559017			9868.186
9872.3359							L11631					9872.3359
9879.6656							L11631					9879.6656
9881.524	9881.5225		7.0				L11631	4.58438864  -   5.83875215	4.58438864			9881.524
9882.2713							L11631					9882.2713
9886.081	9886.081		9.0				L11631	5.01168158  -   6.26546671	5.01168158			9886.081
9889.036	9889.0353	0.0398	9.0	2220000.0	D+	T5720	L11631	5.03306811  -   6.28647868	5.03306811	-0.4458744184869873	40.0	9889.036
9898.0317							L11631					9898.0317
9903.2793							L11631					9903.2793
9908.6888							L11631					9908.6888
9913.179	9913.1803		11.0				L11631	4.99127081  -   6.24162851	4.99127081			9913.179
9921.269	9921.2641		5.0				L11631	4.58004944  -   5.82938837	4.58004944			9921.269
9923.951	9923.9468		5.0				L11631	5.47807170  -   6.72707289	5.4780717			9923.951
9924.389	9924.3882		5.0				L11631	3.54652001  -   4.79546566	3.54652001			9924.389
9926.062	9926.057		11.0				L11631	5.72011266  -   6.96884828	5.72011266			9926.062
9937.092	9937.09		9.0				L11631	4.59311043  -   5.84045966	4.59311043			9937.092
9944.205	9944.2067		9.0				L11631	5.01168158  -   6.25813812	5.01168158			9944.205
9947.842	9947.8402		5.0				L11631	5.97150625  -   7.21750752	5.97150625			9947.842
9951.158	9951.1574		9.0				L11631	5.39325126  -   6.63883718	5.39325126			9951.158
9953.472	9953.4698		7.0				L11631	5.44571679  -   6.69101333	5.44571679			9953.472
9955.845	9955.8428		7.0				L11631	4.58438864  -   5.82938837	4.58438864			9955.845
9959.23	9959.2278		3.0				L11631	5.50628207  -   6.75085864	5.50628207			9959.23
9967.303	9967.3014		5.0				L11631	5.08559017  -   6.32915863	5.08559017			9967.303
9970.233	9970.2328		5.0				L11631	3.01725044  -   4.26045326	3.01725044			9970.233
	9974.4267	2.2e-10	9.0	0.015	E	T6409		1.48486439  -   2.72754450	1.48486439	-8.703334809738468	100.0	9974.4267
9977.64	9977.6411		7.0				L11631	5.06378173  -   6.30606149	5.06378173			9977.64
9980.463	9980.4631		9.0				L11631	5.03306811  -   6.27499663	5.03306811			9980.463
9981.3245							L11631					9981.3245
9987.869	9987.8686		7.0				L11631	2.17594512  -   3.41695281	2.17594512			9987.869
9996.062	9996.0607		9.0				L11631	5.01168158  -   6.25167222	5.01168158			9996.062
9997.5981							L11631					9997.5981
	9998.3311	4.2e-11	7.0	0.0039	E	T6409		0.95815732  -   2.19786640	0.95815732	-9.531652669587842	100.0	9998.3311
10006.858	10006.8528		1.0				L11631	5.51220530  -   6.75085864	5.5122053			10006.858
10019.792	10019.7928		5.0				L11631	5.47807170  -   6.71512541	5.4780717			10019.792
10022.287	10022.289		3.0				L11631	5.50628207  -   6.74302768	5.50628207			10022.287
10026.081	10026.0803		9.0				L11631	4.59311043  -   5.82938837	4.59311043			10026.081
10032.858	10032.8589		3.0				L11631	5.50628207  -   6.74172473	5.50628207			10032.858
10041.471	10041.472		9.0				L11631	5.01168158  -   6.24606454	5.01168158			10041.471
10048.582	10048.5845		5.0				L11631	5.47807170  -   6.71158094	5.4780717			10048.582
	10055.9894	3.9e-11	5.0	0.0043	E	T6409		0.99011115  -   2.22271209	0.99011115	-9.709965388637482	100.0	10055.9894
10057.643	10057.6405		9.0				L11631	5.03306811  -   6.26546671	5.03306811			10057.643
10058.249	10058.2527		5.0				L11631	2.19786640  -   3.43018998	2.1978664			10058.249
10065.045	10065.0455		3.0				L11631	4.83485507  -   6.06634697	4.83485507			10065.045
10070.519	10070.5205		1.0				L11631	5.51220530  -   6.74302768	5.5122053			10070.519
10071.8196							L11631					10071.8196
	10074.9982	1.2e-09	13.0	0.079	E	T6409		2.40407444  -   3.63434980	2.40407444	-7.806875401645538	100.0	10074.9982
10075.6387							L11631					10075.6387
10077.183	10077.1745		9.0				L11631	2.99035244  -   4.22036211	2.99035244			10077.183
10081.394	10081.3927		3.0				L11631	2.42419831  -   3.65369332	2.42419831			10081.394
10084.437	10084.4354		7.0				L11631	4.58438864  -   5.81351269	4.58438864			10084.437
10085.076	10085.0712		7.0				L11631	4.58438864  -   5.81343520	4.58438864			10085.076
10086.241	10086.2423		11.0				L11631	2.94879294  -   4.17769679	2.94879294			10086.241
10089.775	10089.7757		7.0				L11631	5.44571679  -   6.67419029	5.44571679			10089.775
10104.195	10104.1943		9.0				L11631	5.39325126  -   6.61997175	5.39325126			10104.195
10105.517	10105.522		11.0				L11631	5.38836827  -   6.61492758	5.38836827			10105.517
10114.016	10114.0137		7.0				L11631	2.75857762  -   3.98410712	2.75857762			10114.016
10119.58	10119.5913		9.0				L11631	3.36825640  -   4.59311043	3.3682564			10119.58
10132.64	10132.6408		7.0				L11631	5.92093198  -   7.14420856	5.92093198			10132.64
10137.101	10137.0999		5.0				L11631	5.08559017  -   6.30832866	5.08559017			10137.101
10142.843	10142.844		7.0				L11631	5.06378173  -   6.28582776	5.06378173			10142.843
10145.563	10145.5614		5.0				L11631	4.79546566  -   6.01718438	4.79546566			10145.563
10149.078	10149.0767		3.0				L11631	5.09954435  -   6.32083991	5.09954435			10149.078
10153.305	10153.3048		7.0				L11631	5.44571679  -   6.66650376	5.44571679			10153.305
10155.165	10155.1623		7.0				L11631	2.17594512  -   3.39650880	2.17594512			10155.165
10156.506	10156.5056		9.0				L11631	4.59311043  -   5.81351269	4.59311043			10156.506
10156.614	10156.6119		5.0				L11631	5.61423177  -   6.83462125	5.61423177			10156.614
10167.469	10167.4682		5.0				L11631	2.19786640  -   3.41695281	2.1978664			10167.469
10173.403	10173.3938		9.0				L11631	3.69459719  -   4.91297355	3.69459719			10173.403
10175.5	10175.502		7.0				L11631	5.44571679  -   6.66384071	5.44571679			10175.5
10195.107	10195.105		9.0				L11631	2.72754450  -   3.94332623	2.7275445			10195.107
10216.313	10216.313		7.0				L11631	4.73314079  -   5.94639870	4.73314079			10216.313
10218.41	10218.4077		3.0				L11631	3.07133880  -   4.28434800	3.0713388			10218.41
10218.976	10218.977		5.0				L11631	5.47807170  -   6.69101333	5.4780717			10218.976
	10229.8164	5.5e-11	3.0	0.0035	E	T6409		1.01105568  -   2.22271209	1.01105568	-9.782516055786093	100.0	10229.8164
10230.787	10230.7806		9.0				L11631	5.87411777  -   7.08565999	5.87411777			10230.787
10232.802	10232.7891		9.0				L11631	5.87411777  -   7.08542219	5.87411777			10232.802
	10235.1787	4.6e-10	3.0	0.029	E	T6409		2.42419831  -   3.63521992	2.42419831	-8.860120913598763	100.0	10235.1787
	10235.1787	1.6e-11	3.0	0.001	E	T6409		2.42419831  -   3.63521992	2.42419831	-10.318758762624412	100.0	10235.1787
10249.174	10249.1755		3.0				L11631	5.50221316  -   6.71158094	5.50221316			10249.174
10252.554	10252.5516		11.0				L11631	5.82793998  -   7.03690953	5.82793998			10252.554
10258.598	10258.5936		7.0				L11631	4.58438864  -   5.79264615	4.58438864			10258.598
10262.463	10262.471		5.0				L11631	5.47807170  -   6.68587270	5.4780717			10262.463
	10262.8598	2.5e-10	5.0	0.016	E	T6409		0.99011115  -   2.19786640	0.99011115	-8.903089986991944	100.0	10262.8598
	10264.6616	2.1e-10	9.0	0.011	E	T6409		1.48486439  -   2.69240763	1.48486439	-8.723538195826755	100.0	10264.6616
10265.22	10265.2171		3.0				L11631	2.22271209  -   3.43018998	2.22271209			10265.22
10283.778	10283.7753		3.0				L11631	5.50628207  -   6.71158094	5.50628207			10283.778
10307.454	10307.4537		9.0				L11631	4.59311043  -   5.79564049	4.59311043			10307.454
	10314.9588	9.8e-10	11.0	0.052	E	T6409		2.43269470  -   3.63434980	2.4326947	-7.96738123914928	100.0	10314.9588
	10318.6926	1.9e-10	7.0	0.012	E	T6409		1.55735733  -   2.75857762	1.55735733	-8.876148359032914	100.0	10318.6926
10327.313	10327.3225		9.0				L11631	5.53924278  -   6.73945929	5.53924278			10327.313
10332.329	10332.3273		3.0				L11631	3.63521992  -   4.83485507	3.63521992			10332.329
10333.182	10333.1838		9.0				L11631	4.59311043  -   5.79264615	4.59311043			10333.182
10336.342	10336.338		5.0				L11631	6.06634697  -   7.2655167	6.06634697			10336.342
10340.886	10340.8847		5.0				L11631	2.19786640  -   3.39650880	2.1978664			10340.886
10345.184	10345.175		9.0				L11631	6.16536100  -   7.3635064	6.165361			10345.184
10347.966	10347.9652		9.0				L11631	5.39325126  -   6.59107351	5.39325126			10347.966
10353.806	10353.8039		9.0				L11631	5.39325126  -   6.59039805	5.39325126			10353.806
10360.58	10360.5778		5.0				L11631	5.51876133  -   6.71512541	5.51876133			10360.58
10362.703	10362.7042		5.0				L11631	5.47807170  -   6.67419029	5.4780717			10362.703
10364.061	10364.0621		7.0				L11631	5.44571679  -   6.64167865	5.44571679			10364.061
10365.169	10365.1635		7.0				L11631	5.58689276  -   6.78272754	5.58689276			10365.169
10370.877	10370.8753		5.0				L11631	5.49069652  -   6.68587270	5.49069652			10370.877
10371.687	10371.6865		5.0				L11631	3.63977237  -   4.83485507	3.63977237			10371.687
10379.001	10378.9989		3.0				L11631	2.22271209  -   3.41695281	2.22271209			10379.001
10387.483	10387.4828		9.0				L11631	5.53924278  -   6.73250811	5.53924278			10387.483
10388.744	10388.7446		7.0				L11631	5.44571679  -   6.63883718	5.44571679			10388.744
10395.797	10395.7946		7.0				L11631	2.17594512  -   3.36825640	2.17594512			10395.797
10400.779	10400.7816		9.0				L11631	5.53924278  -   6.73098236	5.53924278			10400.779
10401.715	10401.7134		5.0				L11631	3.01725044  -   4.20888328	3.01725044			10401.715
10403.199	10403.1887		7.0				L11631	5.52366156  -   6.71512541	5.52366156			10403.199
10423.03	10423.0276		11.0				L11631	2.69240763  -   3.88160368	2.69240763			10423.03
10423.745	10423.7427		3.0				L11631	3.07133880  -   4.26045326	3.0713388			10423.745
10435.356	10435.3555		7.0				L11631	4.73314079  -   5.92093198	4.73314079			10435.356
10452.7508							L11631					10452.7508
10453.153	10453.1518		5.0				L11631	5.47807170  -   6.66384071	5.4780717			10453.153
10456.941	10456.9382		9.0				L11631	5.53924278  -   6.72458242	5.53924278			10456.941
10469.654	10469.6524		7.0				L11631	3.88350907  -   5.06740926	3.88350907			10469.654
10527.027	10527.0271		3.0				L11631	5.54962521  -   6.72707289	5.54962521			10527.027
