wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
945.18746	945.18745	0.15	1.0	380000000.0	C+	T5520LS	L12129	0.0000000000  -    13.1174190	0.0	-0.8239087409443188	18.0	945.18746
945.33418	945.33414	0.15	3.0	1140000000.0	C+	T5520LS	L12129	0.0020354130  -    13.1174190	0.002035413	-0.3467874862246564	18.0	945.33418
945.57546	945.57546	0.15	5.0	1900000000.0	C+	T5520LS	L12129	0.0053825826  -    13.1174190	0.0053825826	-0.12493873660829995	18.0	945.57546
1103.42	1103.358		5.0				L8834c153	0.0053825826  -   [11.24237]	0.0053825826			1103.42
1103.6	1103.599		5.0				L8445	0.0053825826  -    11.23991	0.0053825826			1103.6
1103.86	1103.83		3.0				L8445	0.0020354130  -    11.23422	0.002035413			1103.86
1103.86	1103.861	6e-05	5.0	250000.0	E	T9787	L8445	0.0053825826  -    11.23725	0.0053825826	-3.5228787452803374	100.0	1103.86
1104.16	1104.159		5.0				L8445	0.0053825826  -    11.23422	0.0053825826			1104.16
1104.16	1104.165	7e-05	5.0	260000.0	E	T9787	L8445	0.0053825826  -    11.23416	0.0053825826	-3.4559319556497243	100.0	1104.16
1104.22	1104.22	0.00028	5.0	1100000.0	E	T9787	L5455	0.0053825826  -    11.2336	0.0053825826	-2.8538719643217623	100.0	1104.22
1104.22	1104.22		5.0				L5455	0.0053825826  -    11.2336	0.0053825826			1104.22
1104.55	1104.5421	6e-05	5.0	230000.0	E	T9787	L8445	0.0053825826  -    11.230324	0.0053825826	-3.5228787452803374	100.0	1104.55
1104.59	1104.625		3.0				L8834	0.0020354130  -    11.226134	0.002035413			1104.59
1104.59	1104.59		5.0				L5455	0.0053825826  -    11.2298	0.0053825826			1104.59
1104.59	1104.59	0.00034	5.0	1300000.0	E	T9787	L5455	0.0053825826  -    11.2298	0.0053825826	-2.769551078621726	100.0	1104.59
1104.96	1104.9343		1.0				L8834	0.0000000000  -    11.220957	0.0			1104.96
1104.96	1104.9545		5.0				L8445	0.0053825826  -    11.226134	0.0053825826			1104.96
1104.975	1104.975	0.0004	5.0	1700000.0	E	T9787	L5455	0.0053825826  -    11.22593	0.0053825826	-2.6989700043360187	100.0	1104.975
1104.975	1104.975		5.0				L5455	0.0053825826  -    11.22593	0.0053825826			1104.975
1105.14	1105.1347		3.0				L8445	0.0020354130  -    11.220957	0.002035413			1105.14
1105.466	1105.466	0.0004	5.0	1700000.0	E	T9787	L5455	0.0053825826  -    11.22094	0.0053825826	-2.6989700043360187	100.0	1105.466
1105.466	1105.493		5.0				L5455	0.0053825826  -    11.22067	0.0053825826			1105.466
1105.47	1105.4646		5.0				L8445	0.0053825826  -    11.220957	0.0053825826			1105.47
1105.47	1105.4695	0.00016	5.0	600000.0	E	T9787	L8445	0.0053825826  -    11.220907	0.0053825826	-3.0969100130080562	100.0	1105.47
1105.75	1105.7278		3.0				L8445	0.0020354130  -    11.214940	0.002035413			1105.75
1106.07	1106.0579		5.0				L8445	0.0053825826  -    11.214940	0.0053825826			1106.07
1106.077	1106.077	0.0006	5.0	2200000.0	E	T9787	L5455	0.0053825826  -    11.21474	0.0053825826	-2.5228787452803374	100.0	1106.077
1106.077	1106.077		5.0				L5455	0.0053825826  -    11.21474	0.0053825826			1106.077
1106.29	1106.257	0.00017	5.0	700000.0	E	T9787	L8445	0.0053825826  -    11.212923	0.0053825826	-3.070581074285707	100.0	1106.29
1106.29	1106.2509		1.0				L8445	0.0000000000  -    11.20760	0.0			1106.29
1106.446	1106.45		3.0				L5455	0.0020354130  -    11.2077	0.002035413			1106.446
1106.446	1106.45	9e-05	3.0	500000.0	E	T9787	L5455	0.0020354130  -    11.2077	0.002035413	-3.5686362358410126	100.0	1106.446
1106.446	1106.45	0.00026	3.0	4000000.0	E	T9787	L5455	0.0020354130  -    11.2077	0.002035413	-3.1079053973095196	100.0	1106.446
1106.5	1106.4518		3.0				L8445	0.0020354130  -    11.20760	0.002035413			1106.5
1106.516	1106.503	0.0006	3.0	2000000.0	E	T9787	L5455	0.0020354130  -    11.20708	0.002035413	-2.744727494896694	100.0	1106.516
1106.516	1106.516		3.0				L5455	0.0020354130  -    11.20696	0.002035413			1106.516
1106.8	1106.7824		5.0				L8445	0.0053825826  -    11.20760	0.0053825826			1106.8
