wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
	4435.11	0.00882	2.0	2990000.0	C	T5714		12.1219574  -   14.91669	12.1219574	-1.753501419204199	25.0	4435.11
	4435.43	0.00443	2.0	751000.0	C	T5714		12.1219574  -   14.91649	12.1219574	-2.0525662781129492	25.0	4435.43
	4442.14	0.00209	4.0	1410000.0	C	T5714		12.1263787  -   14.91669	12.1263787	-2.0777937225609837	25.0	4442.14
	4442.45	0.0113	4.0	3810000.0	C	T5714		12.1263787  -   14.91649	12.1263787	-1.344861565188618	25.0	4442.45
	4465.9	0.000122	2.0	20400.0	C	T5714		12.1219574  -   14.89742	12.1219574	-3.612610173661271	25.0	4465.9
	4474.17	0.000124	4.0	27600.0	C	T5714		12.1263787  -   14.89671	12.1263787	-3.3045183235098023	25.0	4474.17
	4651.823	0.00156	2.0	240000.0	C+	T6340		10.6796703  -   13.3442064	10.6796703	-2.505845405981557	18.0	4651.823
	4660.457	0.00219	2.0	672000.0	C+	T6340		10.6796703  -   13.3392701	10.6796703	-2.3585258894959003	18.0	4660.457
	4662.91	0.00985	2.0	1510000.0	C+	T5714		12.1219574  -   14.78016	12.1219574	-1.705533773838407	18.0	4662.91
	4669.893	0.00245	4.0	749000.0	C+	T6340		10.6899808  -   13.3442064	10.6899808	-2.0087739243075053	18.0	4669.893
	4670.68	0.000988	4.0	302000.0	C+	T5714		12.1263787  -   14.78016	12.1263787	-2.4031830640844096	18.0	4670.68
	4670.68	0.00884	4.0	1800000.0	C+	T5714		12.1263787  -   14.78016	12.1263787	-1.4514877436589644	18.0	4670.68
	4678.595	0.000442	4.0	269000.0	C+	T6340		10.6899808  -   13.3392701	10.6899808	-2.7525177393229456	18.0	4678.595
4847.38							L3513					4847.38
4914.94	4914.94	0.00293	2.0	808000.0	B	T5475n	L3513	10.6796703  -   13.2015647	10.6796703	-2.232102383981909	10.0	4914.94
4935.12	4935.117	0.00321	4.0	1760000.0	B	T5475n	L3513	10.6899808  -   13.2015647	10.6899808	-1.8914349762671656	10.0	4935.12
4950.23							L3513					4950.23
4963.98							L3513					4963.98
	5197.902	6.48e-14	4.0	1.6e-05	B	T7370		0.0000000  -    2.3846100	0.0	-12.586365002801445	10.0	5197.902
	5197.902	1.76e-14	4.0	4.34e-06	B	T7370		0.0000000  -    2.3846100	0.0	-13.152427340857887	10.0	5197.902
	5199.837	0.00758	2.0	1870000.0	D+	u18,LS		11.6026335  -   13.9863558	11.6026335	-1.8193007987039653	40.0	5199.837
	5200.257	5.91e-15	4.0	9.71e-07	B	T7370		0.0000000  -    2.3835298	0.0	-13.626352527790782	10.0	5200.257
	5200.257	4.01e-14	4.0	6.59e-06	B	T7370		0.0000000  -    2.3835298	0.0	-12.794795636051855	10.0	5200.257
	5201.606	0.0152	2.0	1870000.0	D+	u18,LS		11.6026335  -   13.9855454	11.6026335	-1.5171264163912463	40.0	5201.606
5281.2	5281.204	0.00103	6.0	245000.0	C	T5475	L3513	10.9239080  -   13.2709052	10.923908	-2.209011524911184	25.0	5281.2
5292.68							L3513					5292.68
	5310.39	0.000596	4.0	94000.0	D+	T5723LS		11.9955753  -   14.32967	11.9955753	-2.6226937489318014	40.0	5310.39
	5328.617	0.00116	6.0	205000.0	D+	u18,LS		10.9239080  -   13.2500220	10.923908	-2.157390760389438	40.0	5328.617
	5333.37	0.000396	4.0	92800.0	D+	T5723LS		11.9955753  -   14.31962	11.9955753	-2.8002448227465253	40.0	5333.37
	5344.049	0.000261	6.0	61000.0	D+	u18,LS		10.9239080  -   13.2433051	10.923908	-2.8052082422780753	40.0	5344.049
	5346.49	0.000197	4.0	92100.0	D+	T5723LS		11.9955753  -   14.31391	11.9955753	-3.1034737825104446	40.0	5346.49
	5354.388	2.9e-05	6.0	10100.0	D	u18,LS		10.9239080  -   13.2388265	10.923908	-3.7594507517174	50.0	5354.388
	5356.623	0.00091	4.0	141000.0	D+	u18,LS		10.9293522  -   13.2433051	10.9293522	-2.438898616350944	40.0	5356.623
	5367.01	0.000462	4.0	107000.0	D+	u18,LS		10.9293522  -   13.2388265	10.9293522	-2.7332980331159122	40.0	5367.01
	5372.606	0.000722	2.0	83400.0	D+	u18,LS		10.9317574  -   13.2388265	10.9317574	-2.8404328067663798	40.0	5372.606
	5372.665	7.21e-05	4.0	33300.0	D	u18,LS		10.9293522  -   13.2363957	10.9293522	-3.5400047439526086	50.0	5372.665
	5378.273	0.00072	2.0	166000.0	D+	u18,LS		10.9317574  -   13.2363957	10.9317574	-2.8416375079047502	40.0	5378.273
	5471.8	0.000936	4.0	139000.0	D+	T5723LS		11.9955753  -   14.26082	11.9955753	-2.4266641599339325	40.0	5471.8
	5496.52	0.000621	4.0	137000.0	D+	T5723LS		11.9955753  -   14.25063	11.9955753	-2.6048484084954575	40.0	5496.52
	5510.19	0.00031	4.0	136000.0	D+	T5723LS		11.9955753  -   14.24504	11.9955753	-2.906578314837765	40.0	5510.19
	5511.696	0.00118	2.0	129000.0	C	u18,LS		11.7500916  -   13.9989413	11.7500916	-2.6270879970298933	25.0	5511.696
	5513.09	0.00117	2.0	257000.0	C	u18,LS		11.7500916  -   13.99837	11.7500916	-2.630784142589857	25.0	5513.09
	5518.102	0.000822	4.0	120000.0	C	u18,LS		11.7528949  -   13.9991340	11.7528949	-2.4830681911319874	25.0	5518.102
	5518.576	0.000936	4.0	205000.0	C	u18,LS		11.7528949  -   13.9989413	11.7528949	-2.4266641599339325	25.0	5518.576
	5519.97	0.000585	4.0	256000.0	C	u18,LS		11.7528949  -   13.99837	11.7528949	-2.630784142589857	25.0	5519.97
	5529.38	0.000444	6.0	72600.0	C	u18,LS		11.7575319  -   13.9991896	11.7575319	-2.5744657795017365	25.0	5529.38
	5529.517	0.00134	6.0	292000.0	C	u18,LS		11.7575319  -   13.9991340	11.7575319	-2.094743951251549	25.0	5529.517
	5529.992	0.000544	6.0	178000.0	C	u18,LS		11.7575319  -   13.9989413	11.7575319	-2.4862498499181767	25.0	5529.992
	5545.0	0.002	8.0	433000.0	C	u18,LS		11.7638464  -   13.9991896	11.7638464	-1.7958800173440752	25.0	5545.0
	5545.138	0.000332	8.0	95900.0	C	u18,LS		11.7638464  -   13.9991340	11.7638464	-2.57577192930402	25.0	5545.138
	5557.383	0.00921	2.0	994000.0	C	u18,LS		11.7500916  -   13.9804540	11.7500916	-1.7347103741391698	25.0	5557.383
	5560.337	0.00823	8.0	1420000.0	C	u18,LS		11.7638464  -   13.9930238	11.7638464	-1.1815101777957866	25.0	5560.337
	5564.265	0.00738	4.0	1060000.0	C	u18,LS		11.7528949  -   13.9804985	11.7528949	-1.529883646848996	25.0	5564.265
	5564.265	0.00749	6.0	1210000.0	C	u18,LS		11.7575319  -   13.9851355	11.7575319	-1.34736693191689	25.0	5564.265
	5564.377	0.00184	4.0	396000.0	C	u18,LS		11.7528949  -   13.9804540	11.7528949	-2.133122185662501	25.0	5564.377
	5575.872	0.00159	6.0	342000.0	C	u18,LS		11.7575319  -   13.9804985	11.7575319	-2.020451625295905	25.0	5575.872
	5575.984	8.74e-05	6.0	28100.0	D+	u18,LS		11.7575319  -   13.9804540	11.7575319	-3.2803373169819534	40.0	5575.984
	5580.083	0.000934	8.0	200000.0	C	u18,LS		11.7638464  -   13.9851355	11.7638464	-2.126563136777963	25.0	5580.083
	5591.756	4.75e-05	8.0	13500.0	D+	u18,LS		11.7638464  -   13.9804985	11.7638464	-3.42021640338319	40.0	5591.756
	5713.14	0.000219	4.0	89400.0	D+	T5723LS		11.9955753  -   14.16513	11.9955753	-3.0574958938319194	40.0	5713.14
	5729.35	0.000437	4.0	88700.0	D+	T5723LS		11.9955753  -   14.15900	11.9955753	-2.7574585717016156	40.0	5729.35
	5732.11	0.000654	4.0	88500.0	D+	T5723LS		11.9955753  -   14.15795	11.9955753	-2.5823622603477703	40.0	5732.11
	5734.405	0.00441	2.0	447000.0	C	u18,LS		11.8374298  -   13.9989413	11.8374298	-2.05453141486818	25.0	5734.405
	5735.91	0.00441	2.0	894000.0	C	u18,LS		11.8374298  -   13.99837	11.8374298	-2.05453141486818	25.0	5735.91
	5739.945	0.00555	4.0	749000.0	C	u18,LS		11.8397086  -   13.9991340	11.8397086	-1.6536470255493614	25.0	5739.945
	5740.457	0.00282	4.0	571000.0	C	u18,LS		11.8397086  -   13.9989413	11.8397086	-1.9476909003526766	25.0	5740.457
	5741.97	0.00044	4.0	178000.0	C	u18,LS		11.8397086  -   13.99837	11.8397086	-2.75448733218585	25.0	5741.97
	5746.958	0.00164	4.0	221000.0	D+	T5723LS		11.9955753  -   14.1523654	11.9955753	-2.1830961606243395	40.0	5746.958
5752.5	5752.499	0.00702	6.0	1060000.0	C	u18,LS	L3513	11.8444770  -   13.9991896	11.844477	-1.375511637486551	25.0	5752.5
	5752.648	0.00158	6.0	319000.0	C	u18,LS		11.8444770  -   13.9991340	11.844477	-2.0231916626619335	25.0	5752.648
	5753.162	0.000176	6.0	53100.0	C	u18,LS		11.8444770  -   13.9989413	11.844477	-2.9763360818022067	25.0	5753.162
5764.75							L3513					5764.75
	5771.967	0.00109	4.0	218000.0	D+	T5723LS		11.9955753  -   14.1430205	11.9955753	-2.360513510731414	40.0	5771.967
	5786.835	0.000543	4.0	216000.0	D+	T5723LS		11.9955753  -   14.1375033	11.9955753	-2.663140179083191	40.0	5786.835
5829.54							L3513					5829.54
5854.04							L3513					5854.04
5999.43	5999.431	0.0197	2.0	3640000.0	C+	T6340	L3513	11.6026335  -   13.6686606	11.6026335	-1.4045037781744258	18.0	5999.43
6008.47	6008.473	0.0388	2.0	3580000.0	C+	T6340	L3513	11.6026335  -   13.6655516	11.6026335	-1.1101382787418115	18.0	6008.47
	6103.375	2.3e-12	2.0	0.00021	D	T7370		10.3259087  -   12.3567502	10.3259087	-11.337242168318426	50.0	6103.375
	6115.981	4.5e-12	4.0	0.00081	D	T7370		10.3300944  -   12.3567502	10.3300944	-10.744727494896694	50.0	6115.981
	6116.163	3.7e-12	4.0	0.00044	D	T7370		10.3300944  -   12.3566901	10.3300944	-10.829738284605043	50.0	6116.163
	6133.721	1.2e-11	6.0	0.0022	D	T7370		10.3358956  -   12.3566901	10.3358956	-10.142667503568731	50.0	6133.721
	6187.123	7.77e-05	4.0	9020.0	D+	u18,LS		12.0001429  -   14.0034956	12.0001429	-3.5075189898711234	40.0	6187.123
	6194.313	0.000696	4.0	121000.0	C	u18,LS		12.0001429  -   14.0011704	12.0001429	-2.5553307690614755	25.0	6194.313
	6201.98	0.000808	4.0	280000.0	D+	T5723LS		11.9955753  -   13.994130	11.9955753	-2.4905286478974515	40.0	6201.98
	6214.41	0.00161	4.0	278000.0	D+	T5723LS		11.9955753  -   13.990131	11.9955753	-2.191114132640188	40.0	6214.41
	6216.505	0.000725	6.0	125000.0	C	u18,LS		12.0096116  -   14.0034956	12.0096116	-2.3615107430453626	25.0	6216.505
	6219.654	0.00241	4.0	277000.0	D+	T5723LS		11.9955753  -   13.9884501	11.9955753	-2.015922966097169	40.0	6219.654
	6223.763	5.15e-05	6.0	13300.0	D+	u18,LS		12.0096116  -   14.0011704	12.0096116	-3.5100415205751654	40.0	6223.763
	6237.672	0.00219	6.0	281000.0	C	u18,LS		12.0096116  -   13.9967297	12.0096116	-1.881404634776238	25.0	6237.672
	6238.587	0.00229	4.0	262000.0	C	u18,LS		12.0001429  -   13.9869696	12.0001429	-2.0381045263321496	25.0	6238.587
	6268.461	0.000109	6.0	18500.0	C	u18,LS		12.0096116  -   13.9869696	12.0096116	-3.184422251675733	25.0	6268.461
	6275.512	0.00332	4.0	375000.0	D+	T5723LS		11.9955753  -   13.9707117	11.9955753	-1.8768019249680012	40.0	6275.512
	6303.915	0.00221	4.0	370000.0	D+	T5723LS		11.9955753  -   13.9618125	11.9955753	-2.053547734986927	40.0	6303.915
	6321.511	0.0011	4.0	367000.0	D+	T5723LS		11.9955753  -   13.9563396	11.9955753	-2.3565473235138126	40.0	6321.511
	6398.402	0.00485	2.0	395000.0	C	u18,LS		11.7500916  -   13.6872930	11.7500916	-2.0132282657337552	25.0	6398.402
	6402.364	0.00485	2.0	789000.0	C	u18,LS		11.7500916  -   13.6860943	11.7500916	-2.0132282657337552	25.0	6402.364
	6405.255	0.0034	4.0	368000.0	C	u18,LS		11.7528949  -   13.6880236	11.7528949	-1.8664610916297826	25.0	6405.255
	6407.675	0.00388	4.0	630000.0	C	u18,LS		11.7528949  -   13.6872930	11.7528949	-1.8091082830778304	25.0	6407.675
6411.65	6411.648	0.00242	4.0	786000.0	C	u18,LS	L3513	11.7528949  -   13.6860943	11.7528949	-2.0141246426916064	25.0	6411.65
	6419.872	0.00184	6.0	223000.0	C	u18,LS		11.7575319  -   13.6882547	11.7575319	-1.9570309266068198	25.0	6419.872
6420.64	6420.641	0.00555	6.0	897000.0	C	u18,LS	L3513	11.7575319  -   13.6880236	11.7575319	-1.47755576649368	25.0	6420.64
6423.02	6423.072	0.00226	6.0	547000.0	C	u18,LS	L3513	11.7575319  -   13.6872930	11.7575319	-1.8677403104689554	25.0	6423.02
6428.32							L3513					6428.32
6437.68							L3513					6437.68
6440.94	6440.938	0.00828	8.0	1330000.0	C	u18,LS	L3513	11.7638464  -   13.6882547	11.7638464	-1.1788796762231764	25.0	6440.94
	6441.711	0.00137	8.0	294000.0	C	u18,LS		11.7638464  -   13.6880236	11.7638464	-1.9601894458516498	25.0	6441.711
6457.9							L3513					6457.9
6468.44							L3513					6468.44
6481.71	6481.706	0.0432	2.0	3430000.0	C	u18,LS	L3513	11.7500916  -   13.6623958	11.7500916	-1.0634862575211066	25.0	6481.71
6482.7	6482.699	0.0386	8.0	4900000.0	C	u18,LS	L3513	11.7638464  -   13.6758579	11.7638464	-0.5103227083363014	25.0	6482.7
6483.75	6483.753	0.0347	4.0	3670000.0	C	u18,LS	L3513	11.7528949  -   13.6645956	11.7528949	-0.8576105338811638	25.0	6483.75
6484.8	6484.808	0.0353	6.0	4200000.0	C	u18,LS	L3513	11.7575319  -   13.6689216	11.7575319	-0.6740740442285338	25.0	6484.8
6491.22	6491.222	0.00866	4.0	1370000.0	C	u18,LS	L3513	11.7528949  -   13.6623958	11.7528949	-1.460422116654691	25.0	6491.22
6499.54	6499.518	0.00748	6.0	1180000.0	C	u18,LS	L3513	11.7575319  -   13.6645956	11.7575319	-1.347947151751895	25.0	6499.54
6506.31	6506.302	0.00439	8.0	691000.0	C	u18,LS	L3513	11.7638464  -   13.6689216	11.7638464	-1.4544454927659352	25.0	6506.31
	6507.024	0.000411	6.0	97000.0	C	u18,LS		11.7575319  -   13.6623958	11.7575319	-2.6080069277402873	25.0	6507.024
	6521.11	0.000223	8.0	46600.0	C	u18,LS		11.7638464  -   13.6645956	11.7638464	-2.7486051499598956	25.0	6521.11
	6595.844	0.00119	2.0	90800.0	C	u18,LS		12.1219574  -   14.0011704	12.1219574	-2.623423042943488	25.0	6595.844
	6603.21	0.00107	4.0	109000.0	C	u18,LS		12.1263787  -   14.0034956	12.1263787	-2.3685562309868278	25.0	6603.21
	6606.176	0.000871	4.0	88700.0	D+	u18,LS		11.7528949  -   13.6291690	11.7528949	-2.4579218536643745	40.0	6606.176
	6611.399	0.000118	4.0	18000.0	C	u18,LS		12.1263787  -   14.0011704	12.1263787	-3.3260580013659125	25.0	6611.399
6622.54	6622.543	0.00522	6.0	793000.0	D+	u18,LS	L3513	11.7575319  -   13.6291690	11.7575319	-1.5041782466140943	40.0	6622.54
	6626.99	0.0029	2.0	220000.0	D+	u18,LS		11.7500916  -   13.6204726	11.7500916	-2.2365720064370627	40.0	6626.99
6636.94	6636.938	0.00925	4.0	1400000.0	D+	u18,LS	L3513	11.7528949  -   13.6204726	11.7528949	-1.431798275933005	40.0	6636.94
6644.96	6644.962	0.0173	8.0	3490000.0	D+	u18,LS	L3513	11.7638464  -   13.6291690	11.7638464	-0.858863909879261	40.0	6644.96
6646.5	6646.503	0.0144	2.0	2180000.0	D+	u18,LS	L3513	11.7500916  -   13.6149817	11.7500916	-1.5406075122407692	40.0	6646.5
	6648.256	0.000908	2.0	137000.0	D+	u18,LS		12.1219574  -   13.9863558	12.1219574	-2.7408841558149337	40.0	6648.256
	6651.147	0.000454	2.0	34200.0	D+	u18,LS		12.1219574  -   13.9855454	12.1219574	-3.041914151478915	40.0	6651.147
6653.46	6653.458	0.0121	6.0	2740000.0	D+	u18,LS	L3513	11.7575319  -   13.6204726	11.7575319	-1.1390633792999063	40.0	6653.46
6656.51	6656.509	0.00721	4.0	2170000.0	D+	u18,LS	L3513	11.7528949  -   13.6149817	11.7528949	-1.5400047439526086	40.0	6656.51
	6664.059	0.000226	4.0	67900.0	D+	u18,LS		12.1263787  -   13.9863558	12.1263787	-3.0438315695246367	40.0	6664.059
	6666.964	0.00113	4.0	170000.0	D+	u18,LS		12.1263787  -   13.9855454	12.1263787	-2.344861565188618	40.0	6666.964
	6700.494	0.0202	2.0	1500000.0	C	u18,LS		11.8374298  -   13.6872930	11.8374298	-1.393618634889395	25.0	6700.494
	6704.839	0.0202	2.0	2990000.0	C	u18,LS		11.8374298  -   13.6860943	11.8374298	-1.393618634889395	25.0	6704.839
	6706.107	0.0254	4.0	2510000.0	C	u18,LS		11.8397086  -   13.6880236	11.8397086	-0.9931062920520995	25.0	6706.107
	6708.759	0.0129	4.0	1910000.0	C	u18,LS		11.8397086  -   13.6872930	11.8397086	-1.2873502983727887	25.0	6708.759
	6713.114	0.00201	4.0	596000.0	C	u18,LS		11.8397086  -   13.6860943	11.8397086	-2.094743951251549	25.0	6713.114
	6720.967	0.00132	2.0	195000.0	D+	u18,LS		11.8374298  -   13.6816580	11.8374298	-2.5783960731301687	40.0	6720.967
6722.62	6722.61	0.0322	6.0	3560000.0	C	u18,LS	L3513	11.8444770  -   13.6882547	11.844477	-0.7139928779205255	25.0	6722.62
	6723.453	0.00726	6.0	1070000.0	C	u18,LS		11.8444770  -   13.6880236	11.844477	-1.3609121289162627	25.0	6723.453
	6726.118	0.000805	6.0	178000.0	C	u18,LS		11.8444770  -   13.6872930	11.844477	-2.316052869248488	25.0	6726.118
	6729.283	0.0033	4.0	973000.0	D+	u18,LS		11.8397086  -   13.6816580	11.8397086	-1.8794260687941502	40.0	6729.283
	6733.322	0.0066	2.0	485000.0	D+	u18,LS		11.8374298  -   13.6782741	11.8374298	-1.8794260687941502	40.0	6733.322
	6741.668	0.00106	4.0	155000.0	D+	u18,LS		11.8397086  -   13.6782741	11.8397086	-2.3726341434072675	40.0	6741.668
	6752.025	0.00356	4.0	347000.0	D+	u18,LS		11.8397086  -   13.6754539	11.8397086	-1.8464900106991624	40.0	6752.025
	6759.198	0.00237	6.0	518000.0	D+	u18,LS		11.8444770  -   13.6782741	11.844477	-1.8471004036062526	40.0	6759.198
	6769.61	0.00551	6.0	802000.0	D+	u18,LS		11.8444770  -   13.6754539	11.844477	-1.4806971507645714	40.0	6769.61
	6884.314	4.12e-06	2.0	290.0	C	T7370		10.3259087  -   12.1263787	10.3259087	-5.084072788302884	25.0	6884.314
	6900.355	9.1e-06	4.0	1270.0	C	T7370		10.3300944  -   12.1263787	10.3300944	-4.438898616350944	25.0	6900.355
	6901.261	5.8e-07	2.0	81.0	D	T7370		10.3259087  -   12.1219574	10.3259087	-5.935542010773082	50.0	6901.261
	6917.382	3.11e-07	4.0	87.0	C	T7370		10.3300944  -   12.1219574	10.3300944	-5.9051796196452	25.0	6917.382
	6922.713	3.34e-06	6.0	700.0	C	T7370		10.3358956  -   12.1263787	10.3358956	-4.698102282804792	25.0	6922.713
	6926.67	0.00837	4.0	775000.0	B	T6340n		11.8397086  -   13.6291690	11.8397086	-1.4752145506787775	10.0	6926.67
	6945.177	0.0132	6.0	1830000.0	B	T6340n		11.8444770  -   13.6291690	11.844477	-1.1012748184105066	10.0	6945.177
	6951.6	0.0149	2.0	1030000.0	B	T6340n		11.8374298  -   13.6204726	11.8374298	-1.5257837359237447	10.0	6951.6
	6960.496	0.00339	4.0	467000.0	B	T6340n		11.8397086  -   13.6204726	11.8397086	-1.8677403104689554	10.0	6960.496
	6973.074	0.00279	2.0	383000.0	B	T6340n		11.8374298  -   13.6149817	11.8374298	-2.2533658010624213	10.0	6973.074
	6979.185	0.00479	6.0	983000.0	B	T6340n		11.8444770  -   13.6204726	11.844477	-1.5415132362017931	10.0	6979.185
	6982.025	0.00746	4.0	2040000.0	B	T6340n		11.8397086  -   13.6149817	11.8397086	-1.5252011811993689	10.0	6982.025
	7306.559	0.000484	4.0	40300.0	C	u18,LS		12.0001429  -   13.6965647	12.0001429	-2.713094647027625	25.0	7306.559
	7318.975	0.00435	4.0	541000.0	C	u18,LS		12.0001429  -   13.6936867	12.0001429	-1.7594507517174003	25.0	7318.975
	7347.57	0.00449	6.0	555000.0	C	u18,LS		12.0096116  -   13.6965647	12.0096116	-1.5696024086130331	25.0	7347.57
	7351.363	0.00535	4.0	1320000.0	D+	T5723LS		11.9955753  -   13.6816580	11.9955753	-1.6695862266508092	40.0	7351.363
	7360.126	0.00032	6.0	59100.0	C	u18,LS		12.0096116  -   13.6936867	12.0096116	-2.7166987712964503	25.0	7360.126
	7366.146	0.0107	4.0	1310000.0	D+	T5723LS		11.9955753  -   13.6782741	11.9955753	-1.368556230986828	40.0	7366.146
	7378.513	0.0159	4.0	1300000.0	D+	T5723LS		11.9955753  -   13.6754539	11.9955753	-1.1965428843515862	40.0	7378.513
	7380.1	2.37e-05	4.0	1940.0	C	T7370		10.3300944  -   12.0096116	10.3300944	-4.023191662661934	25.0	7380.1
	7390.826	7e-12	2.0	0.00043	D	T7370		10.6796703  -   12.3567502	10.6796703	-10.853871964321762	50.0	7390.826
7398.64							L3513					7398.64
	7403.388	0.000187	2.0	11400.0	B	T7370		10.3259087  -   12.0001429	10.3259087	-3.4271283977995197	10.0	7403.388
	7405.68	3.61e-05	6.0	4390.0	B	T7370		10.3358956  -   12.0096116	10.3358956	-3.6643415477106984	10.0	7405.68
7406.12	7406.122	0.0188	4.0	1520000.0	C	u18,LS	L3513	12.0001429  -   13.6737591	12.0001429	-1.1237821594083577	25.0	7406.12
7406.24	7406.239	0.0179	6.0	1630000.0	C	u18,LS	L3513	12.0096116  -   13.6832014	12.0096116	-0.9689957186364632	25.0	7406.24
	7421.943	0.000135	4.0	16300.0	B	T7370		10.3300944  -   12.0001429	10.3300944	-3.2676062401770314	10.0	7421.943
7423.64	7423.641	0.0933	2.0	5640000.0	B+	T7370	L3513	10.3259087  -   11.9955753	10.3259087	-0.7290883605895189	7.0	7423.64
	7428.753	0.00375	4.0	906000.0	D+	u18,LS		12.0001429  -   13.6686606	12.0001429	-1.8239087409443189	40.0	7428.753
	7436.545	1.2e-11	4.0	0.0014	D	T7370		10.6899808  -   12.3567502	10.6899808	-10.318758762624412	50.0	7436.545
	7436.813	6.2e-12	4.0	0.0005	D	T7370		10.6899808  -   12.3566901	10.6899808	-10.605548319173783	50.0	7436.813
7442.29	7442.298	0.0993	4.0	11900000.0	B+	T7370	L3513	10.3300944  -   11.9955753	10.3300944	-0.4009907601766564	7.0	7442.29
	7442.621	0.000749	4.0	90100.0	D+	u18,LS		12.0001429  -   13.6655516	12.0001429	-2.5234581909725713	40.0	7442.621
	7447.815	8.26e-05	6.0	14900.0	B	T7370		10.3358956  -   12.0001429	10.3358956	-3.304868702295974	10.0	7447.815
