wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
5793.116	5793.11495	0.00124	7.0	340000.0	B	T6070n	L17684	7.945771557  -    10.085377438	7.945771557	-2.061480274823508	10.0	5793.116
	5794.09851	3.7e-05	3.0	4400.0	D	T6070n		7.94613476   -    10.085377438	7.94613476	-3.9546770212133424	50.0	5794.09851
	5794.25	0.0005	5.0	100000.0	D	T5520LS		8.850662829  -    10.98985	8.850662829	-2.6020599913279625	50.0	5794.25
5794.459	5794.46608	0.00032	5.0	64000.0	C+	T6070n	L17684	7.94627046   -    10.085377438	7.94627046	-2.795880017344075	18.0	5794.459
5798.895	5798.915		3.0				L17684	8.848124381  -    10.985590	8.848124381			5798.895
5800.232	5800.23158	0.00052	3.0	104000.0	C+	T6070n	L17684	7.94613476   -    10.083115460	7.94613476	-2.8068754016455384	18.0	5800.232
5800.594	5800.59993	0.00092	5.0	300000.0	B	T6070n	L17684	7.94627046   -    10.083115460	7.94627046	-2.337242168318426	10.0	5800.594
5805.192	5805.2017	0.00069	3.0	410000.0	C+	T6070n	L17684	7.94613476   -    10.08128590	7.94613476	-2.684029654543082	18.0	5805.192
5805.8	5805.81		5.0				L17684	8.850662829  -    10.985590	8.850662829			5805.8
5805.8	5805.812	0.0008	3.0	90000.0	D	T5520LS	L17684	8.848124381  -    10.983051	8.848124381	-2.619788758288394	50.0	5805.8
	5812.724	0.0014	5.0	270000.0	D	T5520LS		8.850662829  -    10.983051	8.850662829	-2.154901959985743	50.0	5812.724
5813.51	5813.508	0.0018	1.0	120000.0	D	T5520LS	L17684	8.84658790   -    10.9786886	8.8465879	-2.744727494896694	50.0	5813.51
5817.701	5817.7	0.00046	3.0	90000.0	D	T5520LS	L17684	8.848124381  -    10.9786886	8.848124381	-2.8601209135987635	50.0	5817.701
5819.499	5819.5	0.0006	3.0	360000.0	D	T5520LS	L17684	8.848124381  -    10.978030	8.848124381	-2.744727494896694	50.0	5819.499
5821.6	5821.59		5.0				L2138	9.00258381   -    11.13172	9.00258381			5821.6
5824.643	5824.64	0.00046	5.0	150000.0	D	T5520LS	L17684	8.850662829  -    10.9786886	8.850662829	-2.638272163982407	50.0	5824.643
5846.346	5846.347		3.0				L17684	8.771134696  -    10.891259	8.771134696			5846.346
5850.254	5850.234		3.0				L17684	8.771134696  -    10.889851	8.771134696			5850.254
5864.948	5864.966		3.0				L17684	8.771134696  -    10.884529	8.771134696			5864.948
5870.655	5870.66		3.0				L17684	8.771134696  -    10.882479	8.771134696			5870.655
5877.31	5877.338	0.0024	3.0	280000.0	D	T5520LS	L17684	8.771134696  -    10.880080	8.771134696	-2.1426675035687315	50.0	5877.31
5889.515	5889.519	0.0014	3.0	280000.0	D	T5520LS	L17684	8.771134696  -    10.8757182	8.771134696	-2.3767507096020997	50.0	5889.515
5892.0	5892.016	0.0005	3.0	280000.0	D	T5520LS	L17684	8.771134696  -    10.874826	8.771134696	-2.8239087409443187	50.0	5892.0
5912.577	5912.577		5.0				L17684	9.00258381   -    11.098960	9.00258381			5912.577
5940.1	5940.121		3.0				L17684	8.64039604   -    10.7270516	8.64039604			5940.1
5943.389	5943.39		5.0				L17684	9.00258381   -    11.088092	9.00258381			5943.389
5947.607	5947.61		5.0				L17684	8.643023685  -    10.7270516	8.643023685			5947.607
5950.04	5950.043		3.0				L17684	8.64039604   -    10.7235720	8.64039604			5950.04
5952.133	5952.1402		5.0				L17684	8.643023685  -    10.72546557	8.643023685			5952.133
5963.989	5963.9876		7.0				L17684	8.647160399  -    10.72546557	8.647160399			5963.989
5969.326	5969.33151	0.00013	7.0	25000.0	C	T6070	L17684	7.945771557  -    10.022216175	7.945771557	-3.0409586076789066	25.0	5969.326
5970.726	5970.7661		5.0				L17684	7.94627046   -    10.022216175	7.94627046			5970.726
5972.588	5972.589		5.0				L17684	8.643023685  -    10.718336	8.643023685			5972.588
5981.221	5981.23721		7.0				L17684	7.945771557  -    10.018083033	7.945771557			5981.221
5982.275	5982.28569		3.0				L17684	7.94613476   -    10.018083033	7.94613476			5982.275
5982.671	5982.67752		5.0				L17684	7.94627046   -    10.018083033	7.94627046			5982.671
5984.26	5984.256		5.0				L17684	8.643023685  -    10.7142898	8.643023685			5984.26
	5986.391	0.00027	3.0	31000.0	D	T5520LS		8.64039604   -    10.710924	8.64039604	-3.0915149811213505	50.0	5986.391
5989.014	5989.03753		3.0				L17684	7.94613476   -    10.01574721	7.94613476			5989.014
5989.401	5989.43026		5.0				L17684	7.94627046   -    10.01574721	7.94627046			5989.401
	5990.978	0.00017	5.0	23000.0	D	T5520LS		8.643023685  -    10.711966	8.643023685	-3.070581074285707	50.0	5990.978
	5993.498	0.00019	3.0	22000.0	D	T5520LS		8.64039604   -    10.708468	8.64039604	-3.2441251443275085	50.0	5993.498
	5993.997	0.0008	5.0	140000.0	D	T5520LS		8.643023685  -    10.710924	8.643023685	-2.3979400086720375	50.0	5993.997
5996.057	5996.044	0.0008	3.0	150000.0	D	T5520LS	L17684	8.64039604   -    10.707590	8.64039604	-2.619788758288394	50.0	5996.057
6001.126	6001.123	0.0017	5.0	320000.0	D	T5520LS	L17684	8.643023685  -    10.708468	8.643023685	-2.070581074285707	50.0	6001.126
6002.982	6002.981	0.001	7.0	180000.0	D	T5520LS	L17684	8.647160399  -    10.711966	8.647160399	-2.154901959985743	50.0	6002.982
6003.666	6003.675	0.00016	5.0	50000.0	D	T5520LS	L17684	8.643023685  -    10.707590	8.643023685	-3.0969100130080562	50.0	6003.666
6006.028	6006.012	0.00012	7.0	31000.0	D	T5520LS	L17684	8.647160399  -    10.710924	8.647160399	-3.0757207139381184	50.0	6006.028
6007.178	6007.173	0.0029	3.0	500000.0	D	T5520LS	L17684	8.64039604   -    10.7037605	8.64039604	-2.0604807473813813	50.0	6007.178
6010.679	6010.669	0.0038	3.0	2100000.0	D	T5520LS	L17684	8.64039604   -    10.702560	8.64039604	-1.9430951486635273	50.0	6010.679
6012.236	6012.216	0.0033	3.0	370000.0	D	T5520LS	L17684	8.64039604   -    10.702030	8.64039604	-2.0043648054024503	50.0	6012.236
6013.22	6013.166	0.007	7.0	1800000.0	D	T5520LS	L17684	8.647160399  -    10.708468	8.647160399	-1.3098039199714864	50.0	6013.22
6013.22	6013.2518	0.003	7.0	440000.0	D	T5520LS	L17684	8.647160399  -    10.7084390	8.647160399	-1.6777807052660807	50.0	6013.22
6014.845	6014.833	0.005	5.0	1600000.0	D	T5520LS	L17684	8.643023685  -    10.7037605	8.643023685	-1.6020599913279623	50.0	6014.845
6016.449	6016.4487	0.0029	5.0	390000.0	D	T5520LS	L17684	8.643023685  -    10.70320700	8.643023685	-1.8386319977650252	50.0	6016.449
6019.866	6019.889	0.00037	5.0	70000.0	D	T5520LS	L17684	8.643023685  -    10.702030	8.643023685	-2.7328282715969863	50.0	6019.866
	6028.5537	0.00026	7.0	50000.0	D	T5520LS		8.647160399  -    10.70320700	8.647160399	-2.7399286120149253	50.0	6028.5537
	6032.008	7e-06	7.0	1900.0	D	T5520LS		8.647160399  -    10.702030	8.647160399	-4.309803919971486	50.0	6032.008
6039.171	6039.162		5.0				L17684	9.00258381   -    11.055019	9.00258381			6039.171
6042.457	6042.458		5.0				L17684	9.00258381   -    11.053899	9.00258381			6042.457
6044.793	6044.782		5.0				L17684	9.00258381   -    11.053111	9.00258381			6044.793
6062.089	6062.093	0.0014	1.0	90000.0	D	T5520LS	L17684	8.84658790   -    10.891259	8.8465879	-2.853871964321762	50.0	6062.089
	6066.2	0.0005	3.0	260000.0	D	T5520LS		8.848124381  -    10.89140	8.848124381	-2.8239087409443187	50.0	6066.2
	6066.652	0.00036	3.0	60000.0	D	T5520LS		8.848124381  -    10.891259	8.848124381	-2.96657624451305	50.0	6066.652
6068.267	6068.2899		5.0				L17684	8.643023685  -    10.68560706	8.643023685			6068.267
6070.833	6070.838	0.0006	3.0	60000.0	D	T5520LS	L17684	8.848124381  -    10.889851	8.848124381	-2.744727494896694	50.0	6070.833
	6074.199	0.00036	5.0	110000.0	D	T5520LS		8.850662829  -    10.891259	8.850662829	-2.744727494896694	50.0	6074.199
6078.395	6078.395	0.0011	5.0	190000.0	D	T5520LS	L17684	8.850662829  -    10.889851	8.850662829	-2.259637310505756	50.0	6078.395
6079.771	6079.771		5.0				L17684	9.00258381   -    11.041310	9.00258381			6079.771
6086.686	6086.703		3.0				L17684	8.848124381  -    10.884529	8.848124381			6086.686
6092.837	6092.836		3.0				L17684	8.848124381  -    10.882479	8.848124381			6092.837
6094.298	6094.299		5.0				L17684	8.850662829  -    10.884529	8.850662829			6094.298
6098.923	6098.934		5.0				L17684	8.850662829  -    10.882983	8.850662829			6098.923
6100.028	6100.029	0.0013	3.0	140000.0	D	T5520LS	L17684	8.848124381  -    10.880080	8.848124381	-2.408935392973501	50.0	6100.028
6100.459	6100.448		5.0				L17684	8.850662829  -    10.882479	8.850662829			6100.459
6107.653	6107.659	0.0023	5.0	420000.0	D	T5520LS	L17684	8.850662829  -    10.880080	8.850662829	-1.9393021596463884	50.0	6107.653
6108.526	6108.523	0.0031	1.0	190000.0	D	T5520LS	L17684	8.84658790   -    10.8757182	8.8465879	-2.5086383061657274	50.0	6108.526
6113.15	6113.152	0.0008	3.0	140000.0	D	T5520LS	L17684	8.848124381  -    10.8757182	8.848124381	-2.619788758288394	50.0	6113.15
6115.85	6115.842	0.001	3.0	600000.0	D	T5520LS	L17684	8.848124381  -    10.874826	8.848124381	-2.5228787452803374	50.0	6115.85
6120.818	6120.815	0.0008	5.0	230000.0	D	T5520LS	L17684	8.850662829  -    10.8757182	8.850662829	-2.3979400086720375	50.0	6120.818
6237.265	6237.257		5.0				L17684	9.00258381   -    10.989834	9.00258381			6237.265
6242.699	6242.698		5.0				L17684	9.00258381   -    10.988102	9.00258381			6242.699
	6246.599		5.0				L17684	9.00258381   -    10.986862	9.00258381			6246.599
6292.366	6292.36	0.0012	5.0	210000.0	D	T5520	L17684	9.00258381   -    10.972432	9.00258381	-2.2218487496163566	50.0	6292.366
6335.704	6335.698		3.0				L17684	8.771134696  -    10.727508	8.771134696			6335.704
6337.196	6337.177		3.0				L17684	8.771134696  -    10.7270516	8.771134696			6337.196
6342.315	6342.3204		3.0				L17684	8.771134696  -    10.72546557	8.771134696			6342.315
6378.791	6378.798		3.0				L17684	8.771134696  -    10.7142898	8.771134696			6378.791
6389.871	6389.867		3.0				L17684	8.771134696  -    10.710924	8.771134696			6389.871
6397.979	6397.965	0.006	3.0	500000.0	D	T5520LS	L17684	8.771134696  -    10.708468	8.771134696	-1.744727494896694	50.0	6397.979
6413.553	6413.551	0.0033	3.0	500000.0	D	T5520LS	L17684	8.771134696  -    10.7037605	8.771134696	-2.0043648054024503	50.0	6413.553
6417.544	6417.536	0.0011	3.0	500000.0	D	T5520LS	L17684	8.771134696  -    10.702560	8.771134696	-2.4814860601221125	50.0	6417.544
6429.24	6429.243		1.0				L2138	9.17184612   -    11.099755	9.17184612			6429.24
6568.708	6568.727	0.0014	5.0	350000.0	D	T5520	L17684	9.00258381   -    10.889554	9.00258381	-2.154901959985743	50.0	6568.708
6578.772	6578.769		5.0				L17684	9.00258381   -    10.886674	9.00258381			6578.772
6586.273	6586.269	0.0018	5.0	500000.0	D	T5520	L17684	9.00258381   -    10.884529	9.00258381	-2.0457574905606752	50.0	6586.273
6587.608	6587.6211	0.033	3.0	5100000.0	B	T5520,T6070	L17684	8.53709962   -    10.41865840	8.53709962	-1.00436480540245	10.0	6587.608
6591.446	6591.457	0.0039	1.0	200000.0	D	T5520LS	L17684	8.84658790   -    10.7270516	8.8465879	-2.408935392973501	50.0	6591.446
6595.24	6595.244	0.0013	3.0	600000.0	D	T5520LS	L17684	8.848124381  -    10.727508	8.848124381	-2.408935392973501	50.0	6595.24
6596.849	6596.848	0.001	3.0	150000.0	D	T5520LS	L17684	8.848124381  -    10.7270516	8.848124381	-2.5228787452803374	50.0	6596.849
6602.416	6602.4208	0.014	3.0	1300000.0	D	T5520LS	L17684	8.848124381  -    10.72546557	8.848124381	-1.3767507096020994	50.0	6602.416
6605.785	6605.772	0.001	5.0	250000.0	D	T5520LS	L17684	8.850662829  -    10.7270516	8.850662829	-2.3010299956639813	50.0	6605.785
6611.354	6611.3604	0.0029	5.0	440000.0	D	T5520LS	L17684	8.850662829  -    10.72546557	8.850662829	-1.8386319977650252	50.0	6611.354
6617.241	6617.249		5.0				L17684	9.00258381   -    10.8757182	9.00258381			6617.241
6651.0	6651.008		5.0				L2138	8.850662829  -    10.7142898	8.850662829			6651.0
6653.946	6653.963		3.0				L17684	8.848124381  -    10.710924	8.848124381			6653.946
6654.609	6654.607	0.0019	5.0	290000.0	D	T5520	L17684	9.00258381   -    10.865203	9.00258381	-2.0222763947111524	50.0	6654.609
6655.509	6655.5294	0.0033	3.0	500000.0	C	T5520,T6070	L17684	8.53709962   -    10.3994604	8.53709962	-2.0043648054024503	25.0	6655.509
	6659.312		5.0				L17684	8.850662829  -    10.711966	8.850662829			6659.312
6662.733	6662.745	0.0025	3.0	220000.0	C	T5520LS	L17684	8.848124381  -    10.708468	8.848124381	-2.1249387366083	25.0	6662.733
6663.044	6663.043		5.0				L17684	8.850662829  -    10.710924	8.850662829			6663.044
6671.84	6671.849	0.0045	5.0	670000.0	C	T5520LS	L17684	8.850662829  -    10.708468	8.850662829	-1.6478174818886375	25.0	6671.84
6674.11	6674.122	0.006	1.0	300000.0	C	T5520LS	L17684	8.84658790   -    10.7037605	8.8465879	-2.221848749616356	25.0	6674.11
	6679.649	0.0015	3.0	220000.0	C	T5520LS	L17684	8.848124381  -    10.7037605	8.848124381	-2.346787486224656	25.0	6679.649
6683.954	6683.972	0.002	3.0	890000.0	C	T5520LS	L17684	8.848124381  -    10.702560	8.848124381	-2.221848749616356	25.0	6683.954
6688.787	6688.799	0.0015	5.0	370000.0	C	T5520LS	L17684	8.850662829  -    10.7037605	8.850662829	-2.1249387366083	25.0	6688.787
6711.291	6711.3197	0.00067	3.0	100000.0	C	T6070	L17684	8.53709962   -    10.38397899	8.53709962	-2.696803942579511	25.0	6711.291
6754.1	6754.9729		5.0				L2138c153	8.850662829  -    10.68560706	8.850662829			6754.1
6818.0	6817.976		1.0				L2138	9.17184612   -    10.989834	9.17184612			6818.0
6828.117	6828.14076	0.012	3.0	990000.0	C	T5520,T6070	L17684	8.53709962   -    10.35238138	8.53709962	-1.4436974992327127	25.0	6828.117
	6927.2643		3.0				L17684	8.64039604   -    10.42970278	8.64039604			6927.2643
	6939.91346		5.0				L17684	8.643023685  -    10.42906912	8.643023685			6939.91346
6946.45	6946.17785		5.0				L2138c153	8.643023685  -    10.42745839	8.643023685			6946.45
6962.31	6962.31815		7.0				L17684	8.647160399  -    10.42745839	8.647160399			6962.31
	6970.2882	0.00024	3.0	33000.0	C	T6070		8.64039604   -    10.41865840	8.64039604	-3.1426675035687315	25.0	6970.2882
	7022.24418	0.00042	5.0	41000.0	C	T6070		8.643023685  -   10.40812917	8.643023685	-2.6777807052660805	25.0	7022.24418
7056.871	7056.9021	0.00071	5.0	160000.0	C	T6070	L17684	8.643023685  -   10.3994604	8.643023685	-2.449771646944906	25.0	7056.871
	7065.89939	2.8e-05	3.0	2300.0	E	T6070n		8.64039604   -   10.39459625	8.64039604	-4.075720713938118	100.0	7065.89939
	7071.09515	0.00029	5.0	27000.0	D	T6070n		8.643023685  -   10.39593494	8.643023685	-2.838631997765025	50.0	7071.09515
7074.864	7074.8578	0.0026	3.0	340000.0	D+	T6070n	L17684	8.64039604   -   10.39237505	8.64039604	-2.1079053973095196	40.0	7074.864
7076.479	7076.49944	0.0022	5.0	300000.0	D+	T6070n	L17684	8.643023685  -   10.39459625	8.643023685	-1.9586073148417749	40.0	7076.479
7085.511	7085.4847	0.0008	5.0	190000.0	D+	T6070n	L17684	8.643023685  -   10.39237505	8.643023685	-2.3979400086720375	40.0	7085.511
7087.827	7087.82188	0.0052	7.0	690000.0	C	T6070n	L17684	8.647160399  -   10.39593494	8.647160399	-1.438898616350944	25.0	7087.827
	7089.44226	0.000187	3.0	14900.0	B	T6070n		8.64039604   -   10.38877088	8.64039604	-3.251037138743839	10.0	7089.44226
7093.25	7093.25178	0.0029	7.0	530000.0	D+	T6070n	L17684	8.647160399  -   10.39459625	8.647160399	-1.6925039620867872	40.0	7093.25
7100.124	7100.11312	0.0068	5.0	900000.0	B	T6070n	L17684	8.643023685  -   10.38877088	8.643023685	-1.4685210829577449	10.0	7100.124
7108.935	7108.9263	0.0085	3.0	1120000.0	B	T6070n	L17684	8.64039604   -   10.38397899	8.64039604	-1.5934598195660448	10.0	7108.935
7111.475	7111.45795	0.027	3.0	2170000.0	B	T6070n	L17684	8.64039604   -   10.38335829	8.64039604	-1.0915149811213503	10.0	7111.475
7113.18	7113.1656	0.0241	7.0	2470000.0	B	T6070n	L17684	8.647160399  -   10.389704212	8.647160399	-0.7728849174108748	10.0	7113.18
7115.19	7115.171	0.0112	3.0	4400000.0	B	T6070n	L17684	8.64039604   -   10.38244873	8.64039604	-1.473660722610156	10.0	7115.19
7115.19	7115.17889	0.0233	5.0	2190000.0	B	T6070n	L17684	8.643023685  -   10.385074438	8.643023685	-0.9336740746379621	10.0	7115.19
7116.99	7116.97758	0.0177	7.0	3300000.0	B	T6070n	L17684	8.647160399  -   10.38877088	8.647160399	-0.9069286936239365	10.0	7116.99
7119.671	7119.6559	0.0142	5.0	3100000.0	B	T6070n	L17684	8.643023685  -   10.38397899	8.643023685	-1.1487416512809248	10.0	7119.671
7122.196	7122.19524	0.00153	5.0	201000.0	B	T6070n	L17684	8.643023685  -   10.38335829	8.643023685	-2.1163385648463824	10.0	7122.196
7132.112	7132.11508	0.00089	7.0	117000.0	B	T6070n	L17684	8.647160399  -   10.385074438	8.647160399	-2.2055119533408303	10.0	7132.112
7139.4	7139.16489	0.000112	7.0	21000.0	C+	T6070n	L2138	8.647160399  -   10.38335829	8.647160399	-3.1056839373155616	18.0	7139.4
7202.264	7202.26	0.0024	5.0	500000.0	D	T5520	L17684	9.00258381   -   10.7235720	9.00258381	-1.9208187539523753	50.0	7202.264
7216.029	7216.012	0.006	1.0	240000.0	D	T5520	L17684	9.17184612   -   10.889554	9.17184612	-2.221848749616356	50.0	7216.029
7224.241	7224.24		5.0				L17684	9.00258381   -   10.718336	9.00258381			7224.241
7241.319	7241.316	0.0042	5.0	900000.0	D	T5520	L17684	9.00258381   -   10.7142898	9.00258381	-1.6777807052660807	50.0	7241.319
7286.11	7286.136		5.0				L17684	9.00258381   -   10.7037605	9.00258381			7286.11
	7338.36017	1.3e-05	3.0	5000.0	E	T9787		7.48277598   -    9.17184612	7.48277598	-4.4089353929735005	100.0	7338.36017
7364.734	7364.7262	0.0029	5.0	360000.0	C	T5520	L17684	9.00258381   -   10.68560706	9.00258381	-1.8386319977650252	25.0	7364.734
7465.45	7465.44		3.0				L17684	9.33030708   -   10.990625	9.33030708			7465.45
7465.45	7465.45		3.0				L17684	9.33030708   -   10.990624	9.33030708			7465.45
7466.4	7466.65		1.0				L2138	9.33057587   -   10.990625	9.33057587			7466.4
7470.09	7470.09		5.0				L17684	9.330467271  -   10.989751	9.330467271			7470.09
7470.09	7470.09		5.0				L17684	9.330467271  -   10.989751	9.330467271			7470.09
7473.31	7473.3178	0.003	3.0	1080000.0	C+	T6070n	L9405c184	8.771134696  -   10.42970278	8.771134696	-2.0457574905606752	18.0	7473.31
7476.12	7476.1741	0.0089	3.0	1060000.0	C+	T6070n	L9405c184	8.771134696  -   10.42906912	8.771134696	-1.5734887386354248	18.0	7476.12
7483.41	7483.44451	0.014	3.0	1010000.0	C+	T6070n	L9405c184	8.771134696  -   10.42745839	8.771134696	-1.3767507096020994	18.0	7483.41
7505.67	7505.663		5.0				L17684	9.330467271  -   10.981888	9.330467271			7505.67
7505.67	7505.67		5.0				L17684	9.330467271  -   10.981887	9.330467271			7505.67
	7612.118	0.00045	3.0	52000.0	C	T6070		8.771134696  -   10.3994604	8.771134696	-2.869666231504994	25.0	7612.118
	7634.92536	0.00023	3.0	16000.0	C	T6070		8.771134696  -   10.39459625	8.771134696	-3.161150909262745	25.0	7634.92536
7662.44	7662.42013	0.0176	3.0	1200000.0	B	T6070n	L9405c184	8.771134696  -   10.38877088	8.771134696	-1.2773660774661877	10.0	7662.44
7685.17	7685.1859	0.0101	3.0	1140000.0	B	T6070n	L9405c184	8.771134696  -   10.38397899	8.771134696	-1.518557371497695	10.0	7685.17
7692.495	7692.4846	0.0035	3.0	1180000.0	B	T6070n	L17684	8.771134696  -   10.38244873	8.771134696	-1.978810700930062	10.0	7692.495
7832.629	7832.6424	0.0156	1.0	570000.0	B	T6070n	L17684	8.84658790   -   10.42906912	8.8465879	-1.8068754016455384	10.0	7832.629
7837.105	7837.1136	0.0056	3.0	1810000.0	B	T6070n	L17684	8.848124381  -   10.42970278	8.848124381	-1.7746907182741372	10.0	7837.105
7840.27	7840.2548	0.0048	3.0	520000.0	B	T6070n	L17684	8.848124381  -   10.42906912	8.848124381	-1.8416375079047504	10.0	7840.27
7848.246	7848.25094	0.0062	3.0	400000.0	B	T6070n	L17684	8.848124381  -   10.42745839	8.848124381	-1.7304870557820837	10.0	7848.246
7852.862	7852.8638	0.0042	5.0	750000.0	B	T6070n	L17684	8.850662829  -   10.42906912	8.850662829	-1.6777807052660807	10.0	7852.862
7860.88	7860.88573	0.0142	5.0	1530000.0	B	T6070n	L9405c184	8.850662829  -   10.42745839	8.850662829	-1.1487416512809248	10.0	7860.88
	7892.2264	0.00015	3.0	16000.0	C	T6070		8.848124381  -   10.41865840	8.848124381	-3.3467874862246565	25.0	7892.2264
7944.6	7944.57		3.0				L17684	9.33030708   -   10.890494	9.33030708			7944.6
7944.6	7944.57		3.0				L17684	9.33030708   -   10.890494	9.33030708			7944.6
7951.346	7951.338		3.0				L17684	9.33030708   -   10.889166	9.33030708			7951.346
7952.19	7952.155		5.0				L17684	9.330467271  -   10.889166	9.330467271			7952.19
7952.19	7952.19		5.0				L17684	9.330467271  -   10.889159	9.330467271			7952.19
	7981.989	0.001	1.0	36000.0	C	T6070		8.84658790   -   10.3994604	8.8465879	-3.0	25.0	7981.989
7987.889	7987.887	0.009	1.0	300000.0	D	T5520	L17684	9.17184612   -   10.7235720	9.17184612	-2.0457574905606752	50.0	7987.889
7992.526	7992.539		3.0				L17684	9.33030708   -   10.881130	9.33030708			7992.526
7993.42	7993.42		5.0				L17684	9.330467271  -   10.881120	9.330467271			7993.42
7993.42	7993.365		5.0				L17684	9.330467271  -   10.881130	9.330467271			7993.42
8014.98	8015.0251	0.008	3.0	500000.0	D	T6070n	L9405c184	8.848124381  -   10.39459625	8.848124381	-1.6197887582883939	50.0	8014.98
8018.564	8018.5755	0.007	1.0	260000.0	D	T6070n	L17684	8.84658790   -   10.39237505	8.8465879	-2.154901959985743	50.0	8018.564
8021.26	8021.24811	0.0043	5.0	320000.0	D	T6070n	L9405c184	8.850662829  -   10.39593494	8.850662829	-1.6675615400843946	50.0	8021.26
8026.7	8026.5537	0.0008	3.0	80000.0	D	T6070n	L2138	8.848124381  -   10.39237505	8.848124381	-2.619788758288394	50.0	8026.7
8028.3	8028.203	2.2e-05	5.0	2300.0	D	T6070n	L2138	8.850662829  -   10.39459625	8.850662829	-3.958607314841775	50.0	8028.3
8035.9	8035.957		1.0				L2138	9.17184612   -   10.7142898	9.17184612			8035.9
8045.333	8045.3311	0.0044	3.0	270000.0	B	T6070n	L17684	8.848124381  -   10.38877088	8.848124381	-1.8794260687941502	10.0	8045.333
8058.59	8058.60891	0.0106	5.0	1090000.0	B	T6070n	L9405c184	8.850662829  -   10.38877088	8.850662829	-1.275724130399211	10.0	8058.59
8062.356	8062.3671	0.014	1.0	480000.0	B	T6070n	L17684	8.84658790   -   10.38397899	8.8465879	-1.853871964321762	10.0	8062.356
8070.416	8070.4327	0.0037	3.0	380000.0	B	T6070n	L17684	8.848124381  -   10.38397899	8.848124381	-1.9546770212133426	10.0	8070.416
	8078.02243	0.00017	5.0	12000.0	C	T6070		8.850662829  -   10.385074438	8.850662829	-3.070581074285707	25.0	8078.02243
8078.48	8078.4819	0.0051	3.0	1560000.0	B	T6070n	L17684	8.848124381  -   10.38244873	8.848124381	-1.8153085691824011	10.0	8078.48
8083.797	8083.7936	0.0037	5.0	630000.0	B	T6070n	L17684	8.850662829  -   10.38397899	8.850662829	-1.732828271596986	10.0	8083.797
	8155.64419	6e-05	3.0	4000.0	E	T9787		7.48277598   -    9.00258381	7.48277598	-3.744727494896694	100.0	8155.64419
	8182.68673	1.6e-05	5.0	1500.0	E	T9787		7.48779869   -    9.00258381	7.48779869	-4.096910013008056	100.0	8182.68673
8335.1443	8335.14471	0.122	3.0	35100000.0	B+	T5520,T6070,T4828,u24	L12175c183	7.68476777   -    9.17184612	7.68476777	-0.43651891460558934	7.0	8335.1443
8430.875	8430.848		5.0				L17684	9.330467271  -   10.800665	9.330467271			8430.875
8510.445	8510.462		5.0				L17684	9.330467271  -   10.786912	9.330467271			8510.445
8536.261	8536.276		3.0				L17684	9.33030708   -   10.782347	9.33030708			8536.261
8577.0	8576.386		1.0				L2138	9.33057587   -   10.775825	9.33057587			8577.0
8727.126	8727.131	1.4e-09	5.0	0.6	B	T7851	L12968	1.2637284    -    2.6840136	1.2637284	-8.154901959985743	10.0	8727.126
8753.116	8753.0812	0.0036	5.0	500000.0	D	T5520,T6070	L9405c184	9.00258381   -   10.41865840	9.00258381	-1.744727494896694	50.0	8753.116
	8818.65261		5.0				L17684	9.00258381   -   10.40812917	9.00258381			8818.65261
8873.39	8873.38	0.0145	5.0	2050000.0	B	T5520,T6070	L17684	9.00258381   -   10.3994604	9.00258381	-1.1396619934290062	10.0	8873.39
8890.67	8890.597		3.0				L17684	9.33030708   -   10.7244786	9.33030708			8890.67
8890.67	8890.779		3.0				L17684	9.33030708   -   10.7244500	9.33030708			8890.67
8903.19	8903.2328		3.0				L9405c184	9.33030708   -   10.7224999	9.33030708			8903.19
	8904.2573		5.0					9.330467271  -   10.7224999	9.330467271			8904.2573
8904.357	8904.3535		5.0				L9405c184	9.330467271  -   10.72248485	9.330467271			8904.357
	8918.6177	0.00075	5.0	110000.0	C	T6070		9.00258381   -   10.39237505	9.00258381	-2.425968732272281	25.0	8918.6177
8960.75	8960.6536		5.0				L17684	9.330467271  -   10.71373880	9.330467271			8960.75
8960.75	8960.7346		5.0				L17684	9.330467271  -   10.71372629	9.330467271			8960.75
	8972.8249	0.00048	5.0	67000.0	C	T6070		9.00258381   -   10.38397899	9.00258381	-2.619788758288394	25.0	8972.8249
9061.4347	9061.43478	0.15	3.0	7300000.0	B	T6070n,T4828n,u24	L12175c183	7.48277598    -     8.850662829	7.48277598	-0.3467874862246564	10.0	9061.4347
9062.4723	9062.4724	0.35	1.0	9500000.0	B	T6070n,T4828n,u24	L12175c183	7.48039414    -     8.848124381	7.48039414	-0.4559319556497244	10.0	9062.4723
9078.2819	9078.28181	0.087	3.0	7100000.0	B	T6070n,T4828n,u24	L12175c183	7.48277598    -     8.848124381	7.48277598	-0.583359492661719	10.0	9078.2819
9088.5097	9088.50948	0.124	3.0	30000000.0	B	T6070n,T4828n,u24	L12175c183	7.48277598    -     8.84658790	7.48277598	-0.4294570601181025	10.0	9088.5097
9094.8303	9094.83	0.28	5.0	22800000.0	B	T6070n,T4828n,u24	L12175c183	7.48779869    -     8.850662829	7.48779869	0.14612803567823807	10.0	9094.8303
9111.8016	9111.80155	0.101	5.0	13500000.0	B	T6070n,T4828n,u24	L12175c183	7.48779869    -     8.848124381	7.48779869	-0.2967086218813386	10.0	9111.8016
