wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
	25505.5	0.163	9.0	1370000.0	C+	T5713LS		12.7536973  -   13.2396725	12.7536973	0.1664301138432827	18.0	25505.5
	25505.5	0.0222	9.0	228000.0	C+	T5713LS		12.7536973  -   13.2396725	12.7536973	-0.6994045161100365	18.0	25505.5
	25505.5	0.00148	9.0	19500.0	C+	T5713LS		12.7536973  -   13.2396725	12.7536973	-1.8754957751657177	18.0	25505.5
	25505.76	0.143	7.0	1140000.0	C+	T5713LS		12.7537024  -   13.2396725	12.7537024	0.0004340774793185929	18.0	25505.76
	25505.76	0.04	7.0	410000.0	C+	T5713LS		12.7537024  -   13.2396725	12.7537024	-0.5528419686577808	18.0	25505.76
	25505.76	0.00381	7.0	54600.0	C+	T5713LS		12.7537024  -   13.2396725	12.7537024	-1.573976984310124	18.0	25505.76
	25506.15	0.0533	5.0	546000.0	C+	T5713LS		12.7537097  -   13.2396725	12.7537097	-0.5743027866374089	18.0	25506.15
	25506.15	0.00533	5.0	91100.0	C+	T5713LS		12.7537097  -   13.2396725	12.7537097	-1.5743027866374089	18.0	25506.15
	25506.15	0.128	5.0	937000.0	C+	T5713LS		12.7537097  -   13.2396725	12.7537097	-0.1938200260161128	18.0	25506.15
	25506.47	0.124	3.0	765000.0	C+	T5713LS		12.7537158  -   13.2396725	12.7537158	-0.4294570601181025	18.0	25506.47
	25506.47	0.0622	3.0	637000.0	C+	T5713LS		12.7537158  -   13.2396725	12.7537158	-0.7290883605895189	18.0	25506.47
	25506.62	0.186	1.0	637000.0	C+	T5713LS		12.7537188  -   13.2396725	12.7537188	-0.7304870557820837	18.0	25506.62
	25787.25	0.172	7.0	1340000.0	C+	T5713LS		12.7590123  -   13.2396776	12.7590123	0.08062648692180573	18.0	25787.25
	25787.25	0.0149	7.0	149000.0	C+	T5713LS		12.7590123  -   13.2396776	12.7590123	-0.9817156915734692	18.0	25787.25
	25787.25	0.00042	7.0	5890.0	C+	T5713LS		12.7590123  -   13.2396776	12.7590123	-2.5316526695878427	18.0	25787.25
	25787.71	0.0208	5.0	209000.0	C+	T5713LS		12.7590208  -   13.2396776	12.7590208	-0.9829666607012196	18.0	25787.71
	25787.71	0.166	5.0	1190000.0	C+	T5713LS		12.7590208  -   13.2396776	12.7590208	-0.08092190762392606	18.0	25787.71
	25788.02	0.186	3.0	1120000.0	C+	T5713LS		12.7590265  -   13.2396776	12.7590265	-0.25336580106242124	18.0	25788.02
26173.56							L3760					26173.56
	26201.91	1.58e-05	3.0	92.3	C	T5803		12.2859622  -   12.7590208	12.2859622	-4.324221658325915	25.0	26201.91
	26207.0	0.000122	5.0	847.0	C	T5803		12.2860456  -   12.7590123	12.2860456	-3.214670164989233	25.0	26207.0
	26425.13	0.000981	3.0	28100.0	C+	T5713LS		12.7664358  -   13.2354984	12.7664358	-2.531209737900389	18.0	26425.13
	26425.17	0.00118	5.0	18700.0	C+	T5713LS		12.7664358  -   13.2354975	12.7664358	-2.2291479883578558	18.0	26425.17
	26425.17	0.000981	3.0	9370.0	C+	T5713LS		12.7664358  -   13.2354975	12.7664358	-2.531209737900389	18.0	26425.17
	26425.27	0.00144	7.0	19300.0	C+	T5713LS		12.7664358  -   13.2354959	12.7664358	-1.9965394678904935	18.0	26425.27
	26425.27	0.000841	5.0	8030.0	C+	T5713LS		12.7664358  -   13.2354959	12.7664358	-2.376233999866069	18.0	26425.27
	26425.27	0.00014	3.0	803.0	C+	T5713LS		12.7664358  -   13.2354959	12.7664358	-3.3767507096020997	18.0	26425.27
	26425.38	8.42e-05	5.0	574.0	C+	T5713LS		12.7664358  -   13.2354940	12.7664358	-3.3757179041643317	18.0	26425.38
	26425.38	0.00175	9.0	21500.0	C+	T5713LS		12.7664358  -   13.2354940	12.7664358	-1.8027194418743806	18.0	26425.38
	26425.38	0.000632	7.0	6030.0	C+	T5713LS		12.7664358  -   13.2354940	12.7664358	-2.3541848817033584	18.0	26425.38
	26425.45	0.0021	11.0	24500.0	C+	T5713LS		12.7664358  -   13.2354926	12.7664358	-1.6363880201078558	18.0	26425.45
	26425.45	0.000351	9.0	3350.0	C+	T5713LS		12.7664358  -   13.2354926	12.7664358	-2.500450374094851	18.0	26425.45
	26425.45	3e-05	7.0	223.0	C	T5713LS		12.7664358  -   13.2354926	12.7664358	-3.677780705266081	25.0	26425.45
	26498.91	0.226	3.0	6450000.0	A	T5803,LS		12.2859622  -   12.7537188	12.2859622	-0.16877030613293661	3.0	26498.91
	26499.08	0.51	3.0	4840000.0	A	T5803,LS		12.2859622  -   12.7537158	12.2859622	0.1846914308175988	3.0	26499.08
	26499.42	0.397	3.0	2260000.0	A	T5803,LS		12.2859622  -   12.7537097	12.2859622	0.07591176148277752	3.0	26499.42
	26503.81	0.102	5.0	1610000.0	A	T5803,LS		12.2860456  -   12.7537158	12.2860456	-0.2924298239020636	3.0	26503.81
	26504.15	0.396	5.0	3760000.0	A	T5803,LS		12.2860456  -   12.7537097	12.2860456	0.2966651902615311	3.0	26504.15
	26504.56	0.634	5.0	4300000.0	A	T5803,LS		12.2860456  -   12.7537024	12.2860456	0.5010592622177514	3.0	26504.56
	26512.56	0.0323	7.0	429000.0	A	T5803,LS		12.2861939  -   12.7537097	12.2861939	-0.6456994376546402	3.0	26512.56
	26512.97	0.227	7.0	2150000.0	A	T5803,LS		12.2861939  -   12.7537024	12.2861939	0.20112389720737955	3.0	26512.97
	26513.26	0.873	7.0	6440000.0	A	T5803,LS		12.2861939  -   12.7536973	12.2861939	0.7861122837198266	3.0	26513.26
	27631.21	0.689	5.0	4300000.0	A	T5803,LS		11.8376056  -   12.2861939	11.8376056	0.5371892262436446	3.0	27631.21
	27640.35	0.492	5.0	4290000.0	A	T5803,LS		11.8376056  -   12.2860456	11.8376056	0.39093510710337914	3.0	27640.35
	27645.49	0.295	5.0	4290000.0	A	T5803,LS		11.8376056  -   12.2859622	11.8376056	0.16879202031418175	3.0	27645.49
	28925.12	0.172	3.0	4100000.0	A	T5803,LS		11.9303856  -   12.3589072	11.9303856	-0.28735029837278864	3.0	28925.12
	28927.29	0.858	3.0	4100000.0	A	T5803,LS		11.9303856  -   12.3588750	11.9303856	0.4106085425683679	3.0	28927.29
	28927.97	0.515	3.0	4100000.0	A	T5803,LS		11.9303856  -   12.3588649	11.9303856	0.18892848376085342	3.0	28927.97
	30975.08	0.302	3.0	2100000.0	B+	T5803,LS		12.3588649  -   12.7590265	12.3588649	-0.04287180232318697	7.0	30975.08
	30975.52	0.907	3.0	3780000.0	B+	T5803,LS		12.3588649  -   12.7590208	12.3588649	0.4347285417797577	7.0	30975.52
	30975.86	0.0121	5.0	140000.0	B+	T5803,LS		12.3588750  -   12.7590265	12.358875	-1.2182446253475312	7.0	30975.86
	30976.3	0.181	5.0	1260000.0	B+	T5803,LS		12.3588750  -   12.7590208	12.358875	-0.043351420794796675	7.0	30976.3
	30976.96	1.02	5.0	5040000.0	B+	T5803,LS		12.3588750  -   12.7590123	12.358875	0.7075701760979364	7.0	30976.96
	30978.36	1.21	1.0	2800000.0	B+	T5803,LS		12.3589072  -   12.7590265	12.3589072	0.08278537031645007	7.0	30978.36
	31392.18	8.01e-06	3.0	32.5	C	T5803		12.3588649  -   12.7537097	12.3588649	-4.6192462291961	25.0	31392.18
	31392.98	1.07e-05	5.0	72.4	C	T5803		12.3588750  -   12.7537097	12.358875	-4.2716462179787715	25.0	31392.98
	31393.56	0.000144	5.0	697.0	C	T5803		12.3588750  -   12.7537024	12.358875	-3.1426675035687315	25.0	31393.56
	31395.06	2.78e-05	1.0	62.7	C	T5803		12.3589072  -   12.7537158	12.3589072	-4.555955204081924	25.0	31395.06
	33062.72	0.301	3.0	1100000.0	C+	T5713LS		12.2859622  -   12.6608569	12.2859622	-0.04431224968649419	18.0	33062.72
	33070.08	0.302	5.0	1840000.0	C+	T5713LS		12.2860456  -   12.6608569	12.2860456	0.17897694729316943	18.0	33070.08
	33083.17	0.301	7.0	2570000.0	C+	T5713LS		12.2861939  -   12.6608569	12.2861939	0.32366453560810016	18.0	33083.17
	33283.67	0.00677	7.0	57000.0	C+	T5713LS		12.7590123  -   13.1314183	12.7590123	-1.3243132913005988	18.0	33283.67
	33284.44	0.000113	5.0	50900.0	C+	T5713LS		12.7590208  -   13.1314183	12.7590208	-3.2479515521805613	18.0	33284.44
	33284.44	0.0017	5.0	10200.0	C+	T5713LS		12.7590208  -   13.1314183	12.7590208	-2.070581074285707	18.0	33284.44
	33284.95	0.00283	3.0	17000.0	C+	T5713LS		12.7590265  -   13.1314183	12.7590265	-2.071092309756047	18.0	33284.95
	33284.95	0.00376	3.0	67800.0	C+	T5713LS		12.7590265  -   13.1314183	12.7590265	-1.9476909003526766	18.0	33284.95
	34198.0	0.00142	9.0	10400.0	C+	T5713LS		12.7536973  -   13.1161465	12.7536973	-1.8934691461776187	18.0	34198.0
	34198.48	0.000475	7.0	2710.0	C+	T5713LS		12.7537024  -   13.1161465	12.7537024	-2.4782083503608767	18.0	34198.48
	34199.17	9.48e-05	5.0	386.0	C+	T5713LS		12.7537097  -   13.1161465	12.7537097	-3.3242216583259148	18.0	34199.17
	34201.54	0.000949	7.0	7570.0	C+	T5713LS		12.7537024  -   13.1161142	12.7537024	-2.1776357475584507	18.0	34201.54
	34202.23	0.00083	5.0	4730.0	C+	T5713LS		12.7537097  -   13.1161142	12.7537097	-2.381951903287907	18.0	34202.23
	34202.8	0.000357	3.0	1220.0	C+	T5713LS		12.7537158  -   13.1161142	12.7537158	-2.970210529168144	18.0	34202.8
	34204.15	0.000498	5.0	4730.0	C+	T5713LS		12.7537097  -   13.1160938	12.7537097	-2.6038006529042637	18.0	34204.15
	34204.72	0.00107	3.0	6080.0	C+	T5713LS		12.7537158  -   13.1160938	12.7537158	-2.4934949675951277	18.0	34204.72
	34205.0	0.00142	1.0	2700.0	C+	T5713LS		12.7537188  -   13.1160938	12.7537188	-2.8477116556169437	18.0	34205.0
	34850.8	1.88e-05	3.0	62.0	D	T5803		11.9303856  -   12.2860456	11.9303856	-4.248720896016658	50.0	34850.8
	34858.98	8.6e-06	3.0	47.2	D	T5803		11.9303856  -   12.2859622	11.9303856	-4.58838029403677	50.0	34858.98
	36558.97	0.00315	7.0	22000.0	C+	T5713LS		12.5391924  -   12.8782347	12.5391924	-1.6565914061961426	18.0	36558.97
	36606.28	0.324	3.0	1610000.0	C+	T5713LS		12.3588649  -   12.6974691	12.3588649	-0.012333735073725434	18.0	36606.28
	36607.36	0.323	5.0	2680000.0	C+	T5713LS		12.3588750  -   12.6974691	12.358875	0.2081725266671217	18.0	36607.36
	36610.85	0.323	1.0	535000.0	C+	T5713LS		12.3589072  -   12.6974691	12.3589072	-0.4907974776688971	18.0	36610.85
	36720.9	5.22e-05	5.0	19300.0	C+	T5713LS		12.5406949  -   12.8782422	12.5406949	-3.583359492661719	18.0	36720.9
	36721.71	0.000783	5.0	3870.0	C+	T5713LS		12.5406949  -   12.8782347	12.5406949	-2.407268233606038	18.0	36721.71
	36824.68	0.00174	3.0	25600.0	C+	T5713LS		12.5416739  -   12.8782699	12.5416739	-2.282329496997738	18.0	36824.68
	36827.71	0.0013	3.0	6390.0	C+	T5713LS		12.5416739  -   12.8782422	12.5416739	-2.408935392973501	18.0	36827.71
	38807.2	0.00673	9.0	38300.0	C+	T5713LS		12.7536973  -   13.0730978	12.7536973	-1.2177424263366983	18.0	38807.2
	38807.2	0.74	9.0	2680000.0	C+	T5713LS		12.7536973  -   13.0730978	12.7536973	0.8234742291703011	18.0	38807.2
	38807.2	0.101	9.0	447000.0	C+	T5713LS		12.7536973  -   13.0730978	12.7536973	-0.041436116778032536	18.0	38807.2
	38807.82	0.651	7.0	2240000.0	C+	T5713LS		12.7537024  -   13.0730978	12.7537024	0.6586790285824489	18.0	38807.82
	38807.82	0.182	7.0	805000.0	C+	T5713LS		12.7537024  -   13.0730978	12.7537024	0.10516942799933163	18.0	38807.82
	38807.82	0.0173	7.0	107000.0	C+	T5713LS		12.7537024  -   13.0730978	12.7537024	-0.9168558568569477	18.0	38807.82
	38808.7	0.0243	5.0	179000.0	C+	T5713LS		12.7537097  -   13.0730978	12.7537097	-0.915423722065669	18.0	38808.7
	38808.7	0.582	5.0	1840000.0	C+	T5713LS		12.7537097  -   13.0730978	12.7537097	0.46389298898590725	18.0	38808.7
	38808.7	0.242	5.0	1070000.0	C+	T5713LS		12.7537097  -   13.0730978	12.7537097	0.08278537031645007	18.0	38808.7
	38809.44	0.282	3.0	1250000.0	C+	T5713LS		12.7537158  -   13.0730978	12.7537158	-0.07262963696097653	18.0	38809.44
	38809.44	0.565	3.0	1500000.0	C+	T5713LS		12.7537158  -   13.0730978	12.7537158	0.22916970253910093	18.0	38809.44
	38809.8	0.847	1.0	1250000.0	C+	T5713LS		12.7537188  -   13.0730978	12.7537188	-0.0721165896692931	18.0	38809.8
	39462.66	0.817	7.0	2720000.0	C+	T5713LS		12.7590123  -   13.0731076	12.7590123	0.7573200965466723	18.0	39462.66
	39462.66	0.0708	7.0	303000.0	C+	T5713LS		12.7590123  -   13.0731076	12.7590123	-0.3048687022959741	18.0	39462.66
	39462.66	0.002	7.0	12000.0	C+	T5713LS		12.7590123  -   13.0731076	12.7590123	-1.853871964321762	18.0	39462.66
	39463.74	0.791	5.0	2420000.0	C+	T5713LS		12.7590208  -   13.0731076	12.7590208	0.5971464878336954	18.0	39463.74
	39463.74	0.0993	5.0	425000.0	C+	T5713LS		12.7590208  -   13.0731076	12.7590208	-0.3040807471686	18.0	39463.74
	39464.45	0.892	3.0	2290000.0	C+	T5713LS		12.7590265  -   13.0731076	12.7590265	0.42748610909578555	18.0	39464.45
	41358.9	0.00551	3.0	64400.0	C+	T5713LS		12.7664358  -   13.0661304	12.7664358	-1.7817271464285525	18.0	41358.9
