wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
3002.64344	3002.6421	0.125	10.0	92000000.0	B+	T6892c83	L18349c148	8.7179023   -   12.8458690	8.7179023	0.09691001300805642	7.0	3002.64344
	3003.17121	1.04e-11	6.0	0.0115	E	T8961		0.35186476  -    4.47910423	0.35186476	-10.204815410317575	100.0	3003.17121
3003.8861	3003.88623	0.041	4.0	31000000.0	D+	T6892c83	L18349c139	8.0384001   -   12.1646572	8.0384001	-0.7851561519523022	40.0	3003.8861
3004.257	3004.25551	0.00116	8.0	860000.0	C+	T7461	L18349c143	3.81430861  -    7.9400585	3.81430861	-2.032452023781138	18.0	3004.257
3005.637	3005.6483		2.0				L18349c143	7.1388229   -   11.2626611	7.1388229			3005.637
3005.873	3005.86412		8.0				L18349c143	9.6937051   -   13.8172472	9.6937051			3005.873
3006.883	3006.89175		2.0				L18349c143	8.9532696   -   13.0754025	8.9532696			3006.883
3007.411	3007.402		4.0				L18349c143	8.5923636   -   12.7137971	8.5923636			3007.411
3007.582	3007.58435		12.0				L18349c142	6.72393597  -   10.8451196	6.72393597			3007.582
3008.306	3008.2971		6.0				L18349c143	8.5676090   -   12.6878163	8.567609			3008.306
3009.25	3009.26181		8.0				L18349c143	7.9704921   -   12.0893786	7.9704921			3009.25
3010.168	3010.17402		6.0				L18349c143	8.9564405   -   13.0740788	8.9564405			3010.168
3010.204	3010.216	0.0045	6.0	5000000.0	D+	T6892c83	L18349c143	5.82322475  -    9.9408057	5.82322475	-1.5686362358410126	40.0	3010.204
3010.641	3010.64102		10.0				L18349c142	4.14931647  -    8.2663161	4.14931647			3010.641
3010.829	3010.8252		8.0				L18349c143	9.3733170   -   13.4900649	9.373317			3010.829
3012.187	3012.1903		6.0				L18349c142	6.8030800   -   10.9179622	6.80308			3012.187
3012.588	3012.59281		8.0				L18349c142	3.81430861  -    7.9286411	3.81430861			3012.588
3013.664	3013.67296		8.0				L18349c143	8.9705104   -   13.0833683	8.9705104			3013.664
3013.798	3013.79977		8.0				L18349c142	4.15363129  -    8.2663161	4.15363129			3013.798
3014.164	3014.15792		10.0				L18349c143	9.7423390   -   13.8545352	9.742339			3014.164
3015.009	3015.00262		6.0				L18349c142	5.58919550  -    9.7002396	5.5891955			3015.009
3015.388	3015.37968	0.01	6.0	7200000.0	D+	T6892c83	L18349c142	9.0576548   -   13.1681849	9.0576548	-1.2218487496163564	40.0	3015.388
3015.7941	3015.79486	0.0063	10.0	5700000.0	D+	T6892c83	L18349c139	9.1439928   -   13.2539571	9.1439928	-1.2006594505464183	40.0	3015.7941
3016.878	3016.88365		12.0				L18349c142	8.9593142   -   13.0677952	8.9593142			3016.878
3016.94	3016.9434	0.0023	4.0	1700000.0	D	T6892c83	L18349c142	7.12826481  -   11.2366645	7.12826481	-2.036212172654445	50.0	3016.94
3017.251	3017.2534		14.0				L18349c143	8.8012250   -   12.9092025	8.801225			3017.251
3018.012	3018.0053		10.0				L18349c143	9.0075386   -   13.1144927	9.0075386			3018.012
3018.205	3018.21226		10.0				L18349c142	4.14931647  -    8.2559890	4.14931647			3018.205
3019.13	3019.12013		10.0				L18349c143	9.0075386   -   13.1129762	9.0075386			3019.13
3019.221	3019.218		8.0				L18349c143	9.3733170   -   13.4786216	9.373317			3019.221
3019.378	3019.3833		12.0				L18349c143	8.2404290   -   12.3455088	8.240429			3019.378
3019.808	3019.80285		6.0				L18349c143	5.58919550  -    9.6937051	5.5891955			3019.808
3020.008	3020.0045	7e-05	12.0	60000.0	E	T6892c83	L18349c143	4.0803055   -    8.1845410	4.0803055	-3.0757207139381184	100.0	3020.008
3020.254	3020.26415		8.0				L18349c143	9.1118775   -   13.2157601	9.1118775			3020.254
3020.32	3020.33104		10.0				L18349c143	8.2559890   -   12.3597808	8.255989			3020.32
3020.758	3020.76155		6.0				L18349c143	6.8030800   -   10.9062870	6.80308			3020.758
3021.311	3021.3211	0.009	2.0	3300000.0	D+	T6892c83	L18349c143	8.9801352   -   13.0825823	8.9801352	-1.744727494896694	40.0	3021.311
3021.414	3021.4172	0.0004	8.0	400000.0	E	T6892c83	L18349c143	3.38661825  -    7.4889348	3.38661825	-2.494850021680094	100.0	3021.414
3021.622	3021.617	0.0016	8.0	900000.0	D	T6892c83	L18349c143	8.7438237   -   12.8458690	8.7438237	-1.8927900303521317	50.0	3021.622
3021.894	3021.8902		6.0				L18349c143	9.0999233   -   13.2015978	9.0999233			3021.894
3022.269	3022.2775		14.0				L18349c142	8.8012250   -   12.9023740	8.801225			3022.269
3022.66	3022.66878	0.0015	8.0	1400000.0	D	T6892c83	L18349c143	8.7438237   -   12.8444417	8.7438237	-1.9208187539523751	50.0	3022.66
3023.231	3023.23371		10.0				L18349c142	9.7423390   -   13.8421908	9.742339			3023.231
3023.38	3023.39006		8.0				L18349c143	9.8358352   -   13.9354750	9.8358352			3023.38
3023.721	3023.72705		8.0				L18349c143	8.9705104   -   13.0696934	8.9705104			3023.721
3023.831	3023.83593		4.0				L18349c143	3.88869686  -    7.9877322	3.88869686			3023.831
3024.38	3024.38534		6.0				L18349c142	9.7359140   -   13.8342047	9.735914			3024.38
3024.712	3024.7169		2.0				L18349c142	7.1388229   -   11.2366645	7.1388229			3024.712
3024.846	3024.83824		6.0				L18349c143	8.9564405   -   13.0541176	8.9564405			3024.846
3024.995	3024.9981	0.009	2.0	6200000.0	D+	T6892c83	L18349c143	8.9801352   -   13.0775959	8.9801352	-1.744727494896694	40.0	3024.995
3025.468	3025.4598	0.0024	4.0	3500000.0	D	T6892c83	L18349c143	8.9322010   -   13.0290363	8.932201	-2.0177287669604316	50.0	3025.468
3026.608	3026.6183		2.0				L18349c143	8.9801352   -   13.0754025	8.9801352			3026.608
3026.74538	3026.74925	0.0006	6.0	340000.0	D	T6892c83	L18349c145	8.9224918   -   13.0175819	8.9224918	-2.4436974992327127	50.0	3026.74538
3026.936	3026.93227		12.0				L18349c143	8.9593142   -   13.0541566	8.9593142			3026.936
3027.201	3027.20689	0.0074	2.0	2700000.0	D+	T6892c83	L18349c143	9.4943920   -   13.5888631	9.494392	-1.8297382846050425	40.0	3027.201
3027.381	3027.3793		6.0				L18349c142	3.9441623   -    8.0384001	3.9441623			3027.381
3027.482	3027.49308		8.0				L18349c142	4.15363129  -    8.2477153	4.15363129			3027.482
3027.858	3027.86412		2.0				L18349c142	9.9616418   -   14.0552242	9.9616418			3027.858
3027.949	3027.95116		8.0				L18349c143	8.2663161   -   12.3597808	8.2663161			3027.949
	3028.60199	1.9e-11	4.0	0.014	E	T8961		0.38651921  -    4.47910423	0.38651921	-10.119186407719209	100.0	3028.60199
3029.399	3029.39802		6.0				L18349c143	8.9564405   -   13.0479501	8.9564405			3029.399
3029.701	3029.69212		10.0				L18349c143	4.14931647  -    8.2404290	4.14931647			3029.701
3030.314	3030.32165		6.0				L18349c143	8.1926616   -   12.2829242	8.1926616			3030.314
3031.066	3031.07021	0.002	6.0	1100000.0	D	T6892c83	L18349c143	8.9564405   -   13.0456930	8.9564405	-1.9208187539523751	50.0	3031.066
3033.435	3033.44274	0.009	4.0	13000000.0	D+	T6892c83	L18349c143	5.87558748  -    9.9616418	5.87558748	-1.4436974992327127	40.0	3033.435
3033.591	3033.5874		12.0				L18349c143	9.1710815   -   13.2569411	9.1710815			3033.591
3033.639	3033.63302	0.0026	8.0	1500000.0	D+	T6892c83	L18349c143	9.0686191   -   13.1544172	9.0686191	-1.6819366650372385	40.0	3033.639
3033.639	3033.64241	0.016	10.0	9000000.0	D+	T6892c83	L18349c143	9.0622072   -   13.1479926	9.0622072	-0.7958800173440752	40.0	3033.639
3034.5363	3034.53336		6.0				L18349c148	9.4122703   -   13.4968562	9.4122703			3034.5363
3034.73	3034.73601		8.0				L18349c142	3.90341906  -    7.9877322	3.90341906			3034.73
3035.34	3035.33819	0.009	4.0	6500000.0	D+	T6892c83	L18349c143	8.9918996   -   13.0754025	8.9918996	-1.4436974992327127	40.0	3035.34
3035.613	3035.6168	0.0047	4.0	3400000.0	D+	T6892c83	L18349c143	9.2365863   -   13.3197144	9.2365863	-1.7258421507363202	40.0	3035.613
3036.9635	3036.96336	0.031	6.0	22000000.0	C+	T7466	L18349c139	5.82322475  -    9.9045425	5.82322475	-0.7304870557820837	18.0	3036.9635
3037.626	3037.6303		10.0				L18349c142	4.14931647  -    8.2297382	4.14931647			3037.626
3038.776	3038.77949	0.0009	6.0	500000.0	D	T6892c83	L18349c143	3.89161339  -    7.9704921	3.89161339	-2.2676062401770314	50.0	3038.776
3039.599	3039.58742		6.0				L18349c142	9.4122703   -   13.4900649	9.4122703			3039.599
3039.599	3039.58798	0.0036	4.0	1700000.0	D+	T6892c83	L18349c142	8.9918996   -   13.0696934	8.9918996	-1.8416375079047504	40.0	3039.599
3039.629	3039.62643		6.0				L18349c142	8.9564405   -   13.0341827	8.9564405			3039.629
3039.629	3039.6329		10.0				L18349c142	8.1279417   -   12.2056752	8.1279417			3039.629
3039.794	3039.7834		4.0				L18349c143	7.4937341   -   11.5712658	7.4937341			3039.794
3040.223	3040.22971		16.0				L18349c143	8.8565248   -   12.9334579	8.8565248			3040.223
3040.281	3040.27436		8.0				L18349c143	8.9705104   -   13.0473836	8.9705104			3040.281
3040.734	3040.72343	0.0035	10.0	3100000.0	D+	T6892c83	L18349c142	8.7179023   -   12.7941734	8.7179023	-1.4559319556497243	40.0	3040.734
3040.848	3040.84596		8.0				L18349c143	4.15363129  -    8.2297382	4.15363129			3040.848
3040.914	3040.91805	0.0033	6.0	3500000.0	D+	T6892c83	L18349c143	8.9224918   -   12.9985021	8.9224918	-1.7033348097384688	40.0	3040.914
3040.914	3040.90917	0.016	8.0	9000000.0	D+	T6892c83	L18349c143	9.0686191   -   13.1446413	9.0686191	-0.8927900303521317	40.0	3040.914
3041.184	3041.1754		2.0				L18349c143	9.4943920   -   13.5700574	9.494392			3041.184
3041.484	3041.4867	0.0058	6.0	4200000.0	D+	T6892c83	L18349c143	9.6388708   -   13.7141191	9.6388708	-1.458420756053419	40.0	3041.484
3041.537	3041.53572	0.0058	8.0	4200000.0	D+	T6892c83	L18349c143	8.9705104   -   13.0456930	8.9705104	-1.3334820194451191	40.0	3041.537
3042.372	3042.3721	0.0006	8.0	440000.0	D	T6892c83	L18349c142	7.4725712   -   11.5466334	7.4725712	-2.318758762624413	50.0	3042.372
3042.901	3042.90611		8.0				L18349c143	8.9705104   -   13.0438578	8.9705104			3042.901
3044.103	3044.11329	0.0041	6.0	4500000.0	D+	T6892c83	L18349c142	9.0036704   -   13.0754025	9.0036704	-1.609064892896621	40.0	3044.103
3044.834	3044.83947	0.0022	8.0	1200000.0	D+	T6892c83	L18349c143	3.96737644  -    8.0381375	3.96737644	-1.75448733218585	40.0	3044.834
3045.319	3045.3239	0.0005	8.0	500000.0	D	T6892c83	L18349c142	5.56875734  -    9.6388708	5.56875734	-2.3979400086720375	50.0	3045.319
3046.055	3046.05338	0.036	2.0	13000000.0	D+	T6892c83	L18349c143	8.2137854   -   12.2829242	8.2137854	-1.1426675035687315	40.0	3046.055
3046.66	3046.6674	0.0012	6.0	900000.0	D	T6892c83	L18349c142	5.57055201  -    9.6388708	5.57055201	-2.1426675035687315	50.0	3046.66
3047.111	3047.10961	0.009	2.0	6100000.0	D+	T6892c83	L18349c143	8.2137854   -   12.2815138	8.2137854	-1.744727494896694	40.0	3047.111
3047.794	3047.80525	0.0022	6.0	1600000.0	D	T6892c83	L18349c143	9.2500722   -   13.3168722	9.2500722	-1.8794260687941502	50.0	3047.794
3048.001	3047.99993		10.0				L18349c143	9.0075386   -   13.0740788	9.0075386			3048.001
3048.1788	3048.1792		4.0				L18349c139	8.9322010   -   12.9985021	8.932201			3048.1788
3048.9915	3048.99121	0.054	4.0	38000000.0	D+	T6892c83	L18349c139	5.87558748  -    9.9408057	5.87558748	-0.6655462488490691	40.0	3048.9915
3049.567	3049.57405		6.0				L18349c142	3.42449356  -    7.4889348	3.42449356			3049.567
3050.146	3050.1512		8.0				L18349c143	8.9705104   -   13.0341827	8.9705104			3050.146
3051.683	3051.67767	0.009	8.0	6100000.0	D+	T6892c83	L18349c143	9.0528530   -   13.1144927	9.052853	-1.1426675035687315	40.0	3051.683
3052.58	3052.57039		10.0				L18349c143	9.1439928   -   13.2044447	9.1439928			3052.58
3052.715	3052.7172		10.0				L18349c143	9.0075386   -   13.0677952	9.0075386			3052.715
3053.617	3053.6068		10.0				L18349c142	8.1279417   -   12.1870155	8.1279417			3053.617
3054.345	3054.34692		2.0				L18349c139	3.33923354  -    7.3973238	3.33923354			3054.345
3055.2933	3055.28987		6.0				L18349c148	9.0576548   -   13.1144927	9.0576548			3055.2933
3055.3503	3055.35094	0.08	2.0	57000000.0	D+	T6892c83	L18349c139	5.90488507  -    9.9616418	5.90488507	-0.7958800173440752	40.0	3055.3503
3055.486	3055.483	0.009	6.0	10000000.0	D+	T6892c83	L18349c143	9.6388708   -   13.6954523	9.6388708	-1.2676062401770316	40.0	3055.486
3055.823	3055.82782	0.0011	12.0	800000.0	D	T6892c83	L18349c142	8.1308918   -   12.1870155	8.1308918	-1.8794260687941502	50.0	3055.823
3056.802	3056.80147	0.002	14.0	1700000.0	D+	T6892c83	L18349c143	4.07605998  -    8.1308918	4.07605998	-1.5528419686577808	40.0	3056.802
3057.584	3057.5894		4.0				L18349c143	8.9322010   -   12.9859880	8.932201			3057.584
3058.363	3058.3538	0.0039	6.0	2100000.0	D+	T6892c83	L18349c143	8.3070070   -   12.3597808	8.307007	-1.6307841425898573	40.0	3058.363
3058.715	3058.72231	0.0017	10.0	1500000.0	D+	T6892c83	L18349c143	9.0622072   -   13.1144927	9.0622072	-1.7695510786217261	40.0	3058.715
3059.865	3059.86742	0.0016	10.0	1000000.0	D+	T6892c83	L18349c142	9.0622072   -   13.1129762	9.0622072	-1.7958800173440752	40.0	3059.865
3060.005	3060.0055		12.0				L18349c143	4.0803055   -    8.1308918	4.0803055			3060.005
3061.271	3061.2791	0.0026	2.0	1800000.0	D	T6892c83	L18349c143	8.9801352   -   13.0290363	8.9801352	-2.283996656365201	50.0	3061.271
3061.631	3061.62395		6.0				L18349c143	3.89161339  -    7.9400585	3.89161339			3061.631
3062.103	3062.09991	0.014	4.0	19000000.0	D+	T6892c83	L18349c143	8.3408923   -   12.3887082	8.3408923	-1.2518119729937995	40.0	3062.103
3062.2353	3062.2321		8.0				L18349c148	6.73026350  -   10.7779047	6.7302635			3062.2353
3062.2353	3062.2358	0.016	12.0	14000000.0	D+	T6892c83	L18349c148	4.0803055   -    8.1279417	4.0803055	-0.7166987712964504	40.0	3062.2353
3062.647	3062.64337		4.0				L18349c142	9.1298598   -   13.1769574	9.1298598			3062.647
3063.699	3063.6884		14.0				L18349c143	8.8012250   -   12.8469422	8.801225			3063.699
3065.211	3065.22245		8.0				L18349c143	9.0528530   -   13.0965456	9.052853			3065.211
3065.211	3065.20676	0.0017	6.0	1200000.0	D	T6892c83	L18349c143	9.0036704   -   13.0473836	9.0036704	-1.9913998282380825	50.0	3065.211
3065.3149	3065.31541	0.0041	6.0	2900000.0	D+	T6892c83	L18349c139	3.9441623   -    7.9877322	3.9441623	-1.609064892896621	40.0	3065.3149
3065.967	3065.95573	0.00031	12.0	270000.0	D	T6892c83	L18349c143	8.9593142   -   13.0020396	8.9593142	-2.4294570601181023	50.0	3065.967
3067.83	3067.82613	0.0008	8.0	800000.0	D	T6892c83	L18349c143	9.0076893   -   13.0479501	9.0076893	-2.193820026016113	50.0	3067.83
3068.753	3068.76079	0.00046	8.0	430000.0	D	T6892c83	L18349c142	4.15363129  -    8.1926616	4.15363129	-2.4341521813264824	50.0	3068.753
3069.939	3069.93599	0.0026	8.0	1500000.0	D+	T6892c83	L18349c143	8.9705104   -   13.0079946	8.9705104	-1.6819366650372385	40.0	3069.939
3070.58	3070.57842		8.0				L18349c142	3.90341906  -    7.9400585	3.90341906			3070.58
3070.694	3070.69096	0.001	10.0	900000.0	D	T6892c83	L18349c143	3.76769941  -    7.8041909	3.76769941	-2.0	50.0	3070.694
3071.1248	3071.12537	0.073	2.0	26000000.0	D+	T6892c83	L18349c148	5.90488507  -    9.9408057	5.90488507	-0.835647144215563	40.0	3071.1248
3071.277	3071.2836	0.0029	4.0	1300000.0	D	T6892c83	L18349c143	8.3408923   -   12.3766049	8.3408923	-1.9355420107730816	50.0	3071.277
3071.658	3071.65517		10.0				L18349c142	4.14931647  -    8.1845410	4.14931647			3071.658
3071.679	3071.66703	0.0021	6.0	2200000.0	D	T6892c83	L18349c143	8.2477153   -   12.2829242	8.2477153	-1.899629454882437	50.0	3071.679
3071.727	3071.7314	0.0037	12.0	3200000.0	D+	T6892c83	L18349c143	8.9593142   -   12.9944385	8.9593142	-1.3526170298853801	40.0	3071.727
3074.4367	3074.43484		6.0				L18349c145	8.9224918   -   12.9540682	8.9224918			3074.4367
3074.694	3074.69999	0.0006	8.0	310000.0	D	T6892c83	L18349c143	8.1744466   -   12.2056752	8.1744466	-2.318758762624413	50.0	3074.694
3075.05	3075.04823	0.0045	10.0	3200000.0	D+	T6892c83	L18349c143	8.7179023   -   12.7486745	8.7179023	-1.3467874862246563	40.0	3075.05
3075.223	3075.22443		8.0				L18349c143	3.81430861  -    7.8448498	3.81430861			3075.223
3075.254	3075.2465		6.0				L18349c143	9.0036704   -   13.0341827	9.0036704			3075.254
3075.6744	3075.67767	0.00038	12.0	270000.0	D	T6892c83	L18349c139	8.9593142   -   12.9892615	8.9593142	-2.341035157335565	50.0	3075.6744
3075.701	3075.69763		6.0				L18349c143	9.0036704   -   13.0335915	9.0036704			3075.701
3075.856	3075.865		8.0				L18349c143	7.2736817   -   11.3033835	7.2736817			3075.856
3075.988	3075.98278		6.0				L18349c143	8.9564405   -   12.9859880	8.9564405			3075.988
3075.996	3075.98818		8.0				L18349c142	9.8492422   -   13.8787827	9.8492422			3075.996
3076.4351	3076.43517	0.08	4.0	38000000.0	C+	T7466	L18349c139	5.87558748  -    9.9045425	5.87558748	-0.494850021680094	18.0	3076.4351
3076.854	3076.85881		10.0				L18349c142	8.4310228   -   12.4594232	8.4310228			3076.854
3077.1688	3077.16888	0.016	14.0	14000000.0	D+	T6892c83	L18349c139	4.07605998  -    8.1040544	4.07605998	-0.6497519816658371	40.0	3077.1688
3077.88	3077.8721		2.0				L18349c142	6.7030021   -   10.7300763	6.7030021			3077.88
3078.326	3078.3325		8.0				L18349c143	9.6937051   -   13.7201769	9.6937051			3078.326
3078.326	3078.31611	0.0033	8.0	3100000.0	D+	T6892c83	L18349c143	9.0076893   -   13.0341827	9.0076893	-1.578396073130169	40.0	3078.326
3078.68001	3078.67997	0.105	6.0	56000000.0	C+	T7466	L18349c139	5.82322475  -    9.8492422	5.82322475	-0.2006594505464183	18.0	3078.68001
3079.357	3079.35872		10.0				L18349c142	4.14931647  -    8.1744466	4.14931647			3079.357
3079.9882	3079.98487		4.0				L18349c148	7.4937341   -   11.5180460	7.4937341			3079.9882
3080.418	3080.4158	0.00032	12.0	220000.0	D	T6892c83	L18349c143	4.0803055   -    8.1040544	4.0803055	-2.415668775632469	50.0	3080.418
3080.756	3080.74421		6.0				L18349c143	9.4122703   -   13.4355903	9.4122703			3080.756
3081.293	3081.2982		4.0				L18349c143	8.2589171   -   12.2815138	8.2589171			3081.293
3082.666	3082.66338		8.0				L18349c142	4.15363129  -    8.1744466	4.15363129			3082.666
3083.025	3083.01574	0.0006	8.0	600000.0	D	T6892c83	L18349c143	3.96737644  -    7.9877322	3.96737644	-2.318758762624413	50.0	3083.025
3083.15	3083.1402		8.0				L18349c143	7.4725712   -   11.4927646	7.4725712			3083.15
3085.734	3085.74061		8.0				L18349c143	8.0725728   -   12.0893786	8.0725728			3085.734
3089.283	3089.28385	0.005	12.0	3000000.0	D+	T6892c83	L18349c143	8.9593142   -   12.9715130	8.9593142	-1.2218487496163564	40.0	3089.283
3089.391	3089.3881	0.0042	6.0	2200000.0	D+	T6892c83	L18349c143	4.7317602   -    8.7438237	4.7317602	-1.5985994592184558	40.0	3089.391
3092.29	3092.29767		4.0				L18349c143	9.0742936   -   13.0825823	9.0742936			3092.29
3094.619	3094.6106		8.0				L18349c143	9.8492422   -   13.8545352	9.8492422			3094.619
3094.743	3094.73169		4.0				L18349c142	8.9918996   -   12.9970358	8.9918996			3094.743
3096.2938	3096.29382	0.0027	8.0	1900000.0	D+	T6892c83	L18349c139	3.96737644  -    7.9704921	3.96737644	-1.665546248849069	40.0	3096.2938
3096.799	3096.78981	0.0007	10.0	420000.0	D	T6892c83	L18349c143	8.1845410   -   12.1870155	8.184541	-2.154901959985743	50.0	3096.799
3097.342	3097.3416		8.0				L18349c143	11.1449887   -   15.1467502	11.1449887			3097.342
3097.417	3097.4173		6.0				L18349c143	3.9441623   -    7.9458259	3.9441623			3097.417
3097.494	3097.49066		8.0				L18349c143	9.0528530   -   13.0544220	9.052853			3097.494
3098.351	3098.35238	0.0044	10.0	3100000.0	D+	T6892c83	L18349c143	9.0075386   -   13.0079946	9.0075386	-1.3565473235138126	40.0	3098.351
3098.466	3098.46915	0.0031	8.0	1700000.0	D+	T6892c83	L18349c143	9.0076893   -   13.0079946	9.0076893	-1.6055483191737838	40.0	3098.466
3098.599	3098.60505		2.0				L18349c143	7.4867075   -   11.4868373	7.4867075			3098.599
3098.677	3098.67574		6.0				L18349c143	9.0576548   -   13.0576934	9.0576548			3098.677
3098.933	3098.92367	0.0006	6.0	410000.0	D	T6892c83	L18349c143	9.2500722   -   13.2497908	9.2500722	-2.4436974992327127	50.0	3098.933
3099.412	3099.40849		10.0				L18349c142	11.1638849   -   15.1629778	11.1638849			3099.412
3100.103	3100.0986		10.0				L18349c143	11.1669291   -   15.1651318	11.1669291			3100.103
3100.502	3100.49272		6.0				L18349c143	9.0036704   -   13.0013649	9.0036704			3100.502
3101.555	3101.55077		4.0				L18349c143	8.9918996   -   12.9882304	8.9918996			3101.555
3101.845	3101.84172		10.0				L18349c142	4.14931647  -    8.1452725	4.14931647			3101.845
3101.885	3101.8881	0.0017	6.0	910000.0	D+	T7461	L18349c143	3.9441623   -    7.9400585	3.9441623	-1.9913998282380825	40.0	3101.885
3102.6365	3102.63506		8.0				L18349c148	9.0076893   -   13.0026236	9.0076893			3102.6365
3102.713	3102.7147	0.0021	6.0	2200000.0	D	T6892c83	L18349c143	9.0036704   -   12.9985021	9.0036704	-1.899629454882437	50.0	3102.713
3102.957	3102.94863		8.0				L18349c142	9.0528530   -   13.0473836	9.052853			3102.957
3103.266	3103.25658		6.0				L18349c142	7.11806748  -   11.1122017	7.11806748			3103.266
3104.168	3104.17809		8.0				L18349c143	9.8492422   -   13.8421908	9.8492422			3104.168
3105.1675	3105.16732	0.0054	4.0	7500000.0	D+	T6892c83	L18349c139	3.88869686  -    7.8803734	3.88869686	-1.665546248849069	40.0	3105.1675
3105.554	3105.55294	0.01	2.0	7000000.0	D+	T6892c83	L18349c139	3.88919250  -    7.8803734	3.8891925	-1.6989700043360187	40.0	3105.554
3106.246	3106.24223		6.0				L18349c142	9.0576548   -   13.0479501	9.0576548			3106.246
3106.5649	3106.56374	0.0027	8.0	1880000.0	C+	T7461	L18349c139	3.81430861  -    7.8041909	3.81430861	-1.665546248849069	18.0	3106.5649
3106.983	3106.98106	0.0006	8.0	600000.0	D	T6892c83	L18349c143	9.0076893   -   12.9970358	9.0076893	-2.318758762624413	50.0	3106.983
3108.891	3108.88765		10.0				L18349c142	9.0075386   -   12.9944385	9.0075386			3108.891
3109.624	3109.6146		10.0				L18349c142	7.2693948   -   11.2553628	7.2693948			3109.624
3112.1854	3112.1893		4.0				L18349c139	9.7311656   -   13.7138361	9.7311656			3112.1854
3113.245	3113.23753	0.0008	8.0	700000.0	D	T6892c83	L18349c143	9.0528530   -   13.0341827	9.052853	-2.193820026016113	50.0	3113.245
3114.122	3114.12919		8.0				L18349c143	6.5194425   -   10.4996322	6.5194425			3114.122
3114.2954	3114.2957	0.009	4.0	6400000.0	D+	T6892c83	L18349c139	3.88869686  -    7.8686738	3.88869686	-1.4436974992327127	40.0	3114.2954
3114.6833	3114.6836	0.0073	2.0	2500000.0	D+	T6892c83	L18349c139	3.88919250  -    7.8686738	3.8891925	-1.8356471442155629	40.0	3114.6833
3115.356	3115.35377		10.0				L18349c143	4.14931647  -    8.1279417	4.14931647			3115.356
3115.493	3115.49141		8.0				L18349c142	3.96737644  -    7.9458259	3.96737644			3115.493
3115.615	3115.60948	0.0024	8.0	2200000.0	D+	T6892c83	L18349c143	9.0076893   -   12.9859880	9.0076893	-1.7166987712964503	40.0	3115.615
3116.5802	3116.57962	0.0053	6.0	5500000.0	D+	T6892c83	L18349c139	3.89161339  -    7.8686738	3.89161339	-1.4975728800155672	40.0	3116.5802
3117.475	3117.47574	0.009	6.0	9000000.0	D+	T6892c83	L18349c139	8.3070070   -   12.2829242	8.307007	-1.2676062401770316	40.0	3117.475
3118.298	3118.29074	0.0028	8.0	2500000.0	D+	T6892c83	L18349c142	7.4725712   -   11.4474493	7.4725712	-1.6497519816658373	40.0	3118.298
3118.741	3118.73617		8.0				L18349c142	4.15363129  -    8.1279417	4.15363129			3118.741
3118.858	3118.86697	0.0022	12.0	1300000.0	D+	T6892c83	L18349c143	8.9593142   -   12.9334579	8.9593142	-1.578396073130169	40.0	3118.858
3118.881	3118.88001		8.0				L18349c142	9.0076893   -   12.9818165	9.0076893			3118.881
3120.019	3120.01453		8.0				L18349c143	3.96737644  -    7.9400585	3.96737644			3120.019
3123.048	3123.04862		6.0				L18349c142	9.0576548   -   13.0264775	9.0576548			3123.048
