wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
3813.6347	3813.6345	0.00369	11.0	2070000.0	C+	T5720	L11631	2.69240763  -   5.94256226	2.69240763	-1.3915809486827146	18.0	3813.6347
3813.8842	3813.8834	0.0122	13.0	6620000.0	B	T5720	L11631	3.63434980  -   6.88429230	3.6343498	-0.799696817018415	10.0	3813.8842
3813.9331	3813.9325	0.00052	11.0	291000.0	C	T5720	L11631	2.43269470  -   5.68259542	2.4326947	-2.2426039712069756	25.0	3813.9331
3814.5229	3814.52303	0.00136	3.0	624000.0	A	T4187	L11631	1.01105568  -   4.26045326	1.01105568	-2.38933983691012	3.0	3814.5229
3814.7787	3814.7788		3.0				L11631	3.41489715  -   6.66407690	3.41489715			3814.7787
3815.84	3815.8397	0.19	9.0	112000000.0	A	T6573	L11631	1.48486439  -   4.73314079	1.48486439	0.23299611039215382	3.0	3815.84
3816.34	3816.34022	0.0127	5.0	4160000.0	D+	T5720	L11631	2.19786640  -   5.44571679	2.1978664	-1.1972262747080242	40.0	3816.34
3817.451	3817.4517		7.0				L11631	3.88350907  -   7.1304138	3.88350907			3817.451
3817.6392	3817.63905	0.017	11.0	7700000.0	E	T2578n	L11631	3.33201954  -   6.57876498	3.33201954	-0.7281583934635011	100.0	3817.6392
3818.618	3818.6149		3.0				L11631	3.41489715  -   6.66081289	3.41489715			3818.618
3819.493	3819.49263	0.0076	7.0	4900000.0	E	T2578n	L11631	3.39650880  -   6.64167865	3.3965088	-1.274088367704952	100.0	3819.493
3820.4249	3820.42491	0.12	11.0	66700000.0	A	T3548	L11631	0.85899575  -   4.10337372	0.85899575	0.12057393120584982	3.0	3820.4249
3821.1776	3821.1774	0.143	11.0	55400000.0	B+	T5720	L11631	3.26711257  -   6.51085164	3.26711257	0.19672872262328683	7.0	3821.1776
3821.8342	3821.83434	0.016	5.0	7300000.0	B	T5720	L11631	2.60850194  -   5.85168345	2.60850194	-1.0969100130080565	10.0	3821.8342
3824.0744	3824.07361		7.0				L11631	2.58810592  -   5.82938837	2.58810592			3824.0744
3824.3035	3824.3036		9.0				L11631	3.30140276  -   6.5424903	3.30140276			3824.3035
3824.4435	3824.44329	0.00483	9.0	2830000.0	A	T3547	L11631	0.0000000   -   3.24096914	0.0	-1.3618103598091629	3.0	3824.4435
3824.5553	3824.5557		11.0				L11631	2.69240763  -   5.93328155	2.69240763			3824.5553
3825.4025	3825.40229	0.00142	5.0	647000.0	C	T5720	L11631	2.27860466  -   5.51876133	2.27860466	-2.1487416512809245	25.0	3825.4025
3825.8809	3825.88058	0.102	9.0	59700000.0	A	T3548	L11631	0.91460217  -   4.15435379	0.91460217	-0.037157318798757596	3.0	3825.8809
3826.626	3826.6294		9.0				L11631	2.45343044  -   5.6925481	2.45343044			3826.626
3826.8412	3826.84148	0.00391	9.0	2290000.0	C+	T5720	L11631	2.72754450  -   5.96648265	2.7275445	-1.4535807331648083	18.0	3826.8412
3827.5713	3827.57115	0.00342	11.0	1560000.0	B	T5720	L11631	2.69240763  -   5.93072834	2.69240763	-1.42458120878564	10.0	3827.5713
3827.8224	3827.8222	0.165	7.0	105000000.0	A	T3831	L11631	1.55735733  -   4.79546566	1.55735733	0.06258198422816312	3.0	3827.8224
3828.15	3828.14995		9.0				L11631	3.36825640  -   6.60608750	3.3682564			3828.15
3828.5037	3828.50415	0.00091	7.0	322000.0	B	T5720	L11631	2.75857762  -   5.99610917	2.75857762	-2.1958605676646497	10.0	3828.5037
3829.4516	3829.4517	0.029	3.0	13200000.0	C	T5720	L11631	3.27398440  -   6.51071489	3.2739844	-1.0604807473813815	25.0	3829.4516
3829.764	3829.76109	0.0013	9.0	750000.0	E	T2578n	L11631	2.55917148  -   5.79564049	2.55917148	-1.9318141382538383	100.0	3829.764
3830.7572	3830.75697	0.00229	5.0	1040000.0	C+	T5720	L11631	2.60850194  -   5.84412959	2.60850194	-1.941194513324093	18.0	3830.7572
3830.8617	3830.86134	0.00193	11.0	1070000.0	B	T5720	L11631	2.69240763  -   5.92794713	2.69240763	-1.6730500058340012	10.0	3830.8617
3833.3079	3833.30771	0.0103	9.0	4680000.0	B	T4293	L11631	2.55917148  -   5.79264615	2.55917148	-1.032920265855503	10.0	3833.3079
3834.2222	3834.22219	0.0713	7.0	45200000.0	A	T3548	L11631	0.95815732  -   4.19086081	0.95815732	-0.3018124301338776	3.0	3834.2222
3834.4552	3834.4518		7.0				L11631	3.25148176  -   6.48399171	3.25148176			3834.4552
3836.3301	3836.33025	0.0726	5.0	32900000.0	C+	T5720	L11631	3.30092244  -   6.53184961	3.30092244	-0.4400933749638875	18.0	3836.3301
3836.9151	3836.91494		7.0				L11631	2.75857762  -   5.98901244	2.75857762			3836.9151
3837.1347	3837.13423	0.00333	5.0	1080000.0	C	T5720	L11631	2.60850194  -   5.83875215	2.60850194	-1.7785857621576613	25.0	3837.1347
3839.2556	3839.2558	0.052	9.0	23500000.0	B	T5720	L11631	3.04686890  -   6.27533411	3.0468689	-0.329754146925876	10.0	3839.2556
3840.4372	3840.4372	0.0624	5.0	47000000.0	A	T3548	L11631	0.99011115  -   4.21758325	0.99011115	-0.5058454059815573	3.0	3840.4372
3841.0477	3841.0475	0.18	5.0	136000000.0	B+	T5720	L11631	1.60789577  -   4.83485507	1.60789577	-0.04575749056067517	7.0	3841.0477
3842.896	3842.89641	0.00139	7.0	487000.0	C	T5720	L11631	2.58810592  -   5.81351269	2.58810592	-2.011887159731648	25.0	3842.896
3842.9885	3842.98874	0.000619	7.0	391000.0	C	T5720	L11631	2.58810592  -   5.81343520	2.58810592	-2.363211310965625	25.0	3842.9885
3843.2565	3843.2565	0.0638	9.0	37000000.0	B	T5720	L11631	3.04686890  -   6.27197352	3.0468689	-0.24093681183951285	10.0	3843.2565
3845.1686	3845.16842	0.0135	3.0	6070000.0	B+	T5720	L11631	2.42419831  -   5.64769932	2.42419831	-1.3925449767853315	7.0	3845.1686
3845.215	3845.21383		7.0				L11631	3.39650880  -   6.61997175	3.3965088			3845.215
3845.6948	3845.69383	0.0183	5.0	5890000.0	B	T5720	L11631	3.54652001  -   6.76958063	3.54652001	-1.0385789059335517	10.0	3845.6948
3845.9849	3845.9844	0.0078	9.0	4500000.0	D	T2578n	L11631	3.36825640  -   6.59107351	3.3682564	-1.1536628878701947	50.0	3845.9849
3846.2832	3846.2823		9.0				L11631	3.69459719  -   6.91716472	3.69459719			3846.2832
3846.4091	3846.4092	0.0305	11.0	16800000.0	C+	T5720	L11631	3.57321890  -   6.7956800	3.5732189	-0.4743074754949891	18.0	3846.4091
3846.8	3846.79066		9.0				L11631	3.36825640  -   6.59039805	3.3682564			3846.8
3846.8	3846.8001	0.138	7.0	62000000.0	B	T5720	L11631	3.25148176  -   6.47361547	3.25148176	-0.015022873584506621	10.0	3846.8
3846.9333	3846.9343	0.000903	11.0	344000.0	C+	T5720	L11631	2.43269470  -   5.65471608	2.4326947	-2.002919564528269	18.0	3846.9333
3848.2885	3848.28984	0.0015	5.0	480000.0	D	T2491n	L11631	2.60850194  -   5.82938837	2.60850194	-2.1249387366083	50.0	3848.2885
3849.9664	3849.96631	0.0449	3.0	60500000.0	A	T3548	L11631	1.01105568  -   4.23053960	1.01105568	-0.8706324042770144	3.0	3849.9664
3850.8176	3850.81771	0.00369	5.0	1660000.0	A	T3548	L11631	0.99011115  -   4.20888328	0.99011115	-1.7340036295049208	3.0	3850.8176
3852.5724	3852.5724	0.00933	7.0	3260000.0	C	T5720	L11631	2.17594512  -   5.39325126	2.17594512	-1.1850203162392432	25.0	3852.5724
3853.4565	3853.4564	0.001	11.0	580000.0	D	T2491n	L11631	2.94879294  -   6.16536100	2.94879294	-1.958607314841775	50.0	3853.4565
3854.3663	3854.366	0.00879	9.0	5070000.0	C+	T5720	L11631	3.21118938  -   6.42699840	3.21118938	-1.1017686154869033	18.0	3854.3663
3855.3135	3855.31464		9.0				L11631	2.72754450  -   5.94256226	2.7275445			3855.3135
3855.8451	3855.84654		7.0				L11631	3.24096914  -   6.45554341	3.24096914			3855.8451
3856.3713	3856.37115	0.00739	7.0	4640000.0	A	T3547	L11631	0.05156912  -   3.26570610	0.05156912	-1.2862575215909176	3.0	3856.3713
	3856.9715	2.5e-11	5.0	0.011	E	T6409		0.08728574  -   3.30092244	0.08728574	-9.903089986991944	100.0	3856.9715
3859.2123	3859.21236	0.0137	13.0	7250000.0	B+	T5720	L11631	2.40407444  -   5.61584517	2.40407444	-0.7493360805367565	7.0	3859.2123
3859.9111	3859.91106	0.0217	9.0	9690000.0	A	T3547	L11631	0.0000000   -   3.21118938	0.0	-0.7092977567121456	3.0	3859.9111
3861.34	3861.34337		11.0				L11631	2.69240763  -   5.90240588	2.69240763			3861.34
3863.6903	3863.6913	0.00588	5.0	4370000.0	B	T6110	L11631	3.26570610  -   6.47375371	3.2657061	-1.5316526695878427	10.0	3863.6903
3863.7411	3863.74103	0.00337	11.0	1840000.0	C+	T5720	L11631	2.69240763  -   5.90041395	2.69240763	-1.4309774139704363	18.0	3863.7411
3864.593	3864.5911		5.0				L11631	4.20888328  -   7.4161840	4.20888328			3864.593
3865.5228	3865.52292	0.0347	3.0	15500000.0	A	T3548	L11631	1.01105568  -   4.21758325	1.01105568	-0.9825492704894638	3.0	3865.5228
3867.019	3867.021		3.0				L11631	4.26045326  -   7.4657386	4.26045326			3867.019
3867.2157	3867.21579	0.0708	5.0	31600000.0	B	T5720	L11631	3.01725044  -   6.22237439	3.01725044	-0.4509967379742122	10.0	3867.2157
3867.9203	3867.92023	0.00204	7.0	706000.0	C+	T5720	L11631	2.58810592  -   5.79264615	2.58810592	-1.8452717925598443	18.0	3867.9203
3868.232	3868.23378		11.0				L11631	2.94879294  -   6.15307342	2.94879294			3868.232
3869.558	3869.55814	0.00436	9.0	1590000.0	B	T5720	L11631	2.72754450  -   5.93072834	2.7275445	-1.4062710012920892	10.0	3869.558
3869.6078	3869.6074	0.00172	9.0	983000.0	B	T5720	L11631	2.72754450  -   5.93068755	2.7275445	-1.8102290436531263	10.0	3869.6078
3871.7477	3871.748	0.0131	11.0	5830000.0	B	T5720	L11631	2.94879294  -   6.15016512	2.94879294	-0.8413360191860106	10.0	3871.7477
3872.5009	3872.50102	0.0236	5.0	10500000.0	A	T3548	L11631	0.99011115  -   4.19086081	0.99011115	-0.9281179926938746	3.0	3872.5009
3872.921	3872.92094	0.00199	9.0	886000.0	B	T5720	L11631	2.72754450  -   5.92794713	2.7275445	-1.7469044141509684	10.0	3872.921
3873.7603	3873.76015	0.0121	11.0	6570000.0	B+	T5720	L11631	2.43269470  -   5.63240401	2.4326947	-0.8758219445253249	7.0	3873.7603
3874.0532	3874.05348		5.0				L11631	2.27860466  -   5.47807170	2.27860466			3874.0532
3876.0397	3876.03965	0.000431	3.0	115000.0	C+	T5720	L11631	1.01105568  -   4.20888328	1.01105568	-2.888401475119606	18.0	3876.0397
3876.6701	3876.6708		5.0				L11631	2.27860466  -   5.47591165	2.27860466			3876.6701
3878.018	3878.01779	0.0174	7.0	7720000.0	A	T3548	L11631	0.95815732  -   4.15435379	0.95815732	-0.9143527117031435	3.0	3878.018
3878.182	3878.18297		3.0				L11631	3.28302483  -   6.47908516	3.28302483			3878.182
3878.573	3878.57282	0.00836	5.0	6170000.0	B+	T5720	L11631	0.08728574  -   3.28302483	0.08728574	-1.3788237182249647	7.0	3878.573
3878.6707	3878.67079	0.0123	9.0	7020000.0	B+	T5720	L11631	2.45343044  -   5.64908881	2.45343044	-0.9558523791212772	7.0	3878.6707
3878.7256	3878.7262	0.12	3.0	53400000.0	C+	T5720	L11631	3.27398440  -   6.46959714	3.2739844	-0.44369749923271273	18.0	3878.7256
3881.9734	3881.97393		5.0				L11631	3.54652001  -   6.73945929	3.54652001			3881.9734
3883.2797	3883.27981	0.029	7.0	12800000.0	C+	T5720	L11631	3.25148176  -   6.44334733	3.25148176	-0.6925039620867871	18.0	3883.2797
3884.3584	3884.35819	0.00739	11.0	3990000.0	B	T5720	L11631	2.69240763  -   5.88338708	2.69240763	-1.0899628764469491	10.0	3884.3584
3885.1453	3885.14529	0.00147	9.0	836000.0	C	T5720	L11631	2.99035244  -   6.18068544	2.99035244	-1.878440155812499	25.0	3885.1453
3885.5103	3885.51012	0.0274	3.0	7260000.0	B+	T5720	L11631	2.42419831  -   5.61423177	2.42419831	-1.0851281824599497	7.0	3885.5103
3885.9202	3885.9223		9.0				L11631	3.69459719  -   6.88429230	3.69459719			3885.9202
3886.282	3886.28183	0.012	7.0	5290000.0	A	T3547	L11631	0.05156912  -   3.24096914	0.05156912	-1.0757207139381184	3.0	3886.282
3887.048	3887.04779	0.00798	9.0	3520000.0	A	T3548	L11631	0.91460217  -   4.10337372	0.91460217	-1.1437545992099458	3.0	3887.048
3888.416	3888.41607		5.0				L11631	3.26570610  -   6.45335558	3.2657061			3888.416
3888.5132	3888.51317	0.0566	5.0	25000000.0	B+	T5720	L11631	1.60789577  -   4.79546566	1.60789577	-0.5482135644757098	7.0	3888.5132
3888.8213	3888.82145	0.0265	5.0	19500000.0	C+	T5720	L11631	3.01725044  -   6.20456765	3.01725044	-0.8777841217271733	18.0	3888.8213
3889.9199	3889.91865		5.0				L11631	3.26570610  -   6.45212430	3.2657061			3889.9199
3890.3955	3890.39353	0.00379	7.0	1670000.0	C	T5720	L11631	3.24096914  -   6.42699840	3.24096914	-1.576262750017671	25.0	3890.3955
3890.8402	3890.84021	0.0054	9.0	3060000.0	C+	T5720	L11631	2.72754450  -   5.91320801	2.7275445	-1.3133637307377066	18.0	3890.8402
3891.9262	3891.9264	0.0615	3.0	27100000.0	C+	T5720	L11631	3.41489715  -   6.59967157	3.41489715	-0.7340036295049208	18.0	3891.9262
3892.892	3892.89184		7.0				L11631	2.75857762  -   5.94256226	2.75857762			3892.892
3892.9819	3892.98204		5.0				L11631	3.26570610  -   6.44961696	3.2657061			3892.9819
3893.3091	3893.30922	0.00617	5.0	4520000.0	B	T5720	L11631	2.83159117  -   6.01523448	2.83159117	-1.5107448316307395	10.0	3893.3091
3893.3901	3893.38988	0.0227	11.0	10000000.0	B+	T5720	L11631	2.94879294  -   6.13237029	2.94879294	-0.6025814576486522	7.0	3893.3901
3893.9122	3893.91202	0.00124	11.0	545000.0	B+	T5720	L11631	2.43269470  -   5.61584517	2.4326947	-1.86518562967954	7.0	3893.9122
3894.0117	3894.0114	0.0234	5.0	10300000.0	B	T5720	L11631	3.30092244  -   6.48399171	3.30092244	-0.9318141382538383	10.0	3894.0117
	3895.42538	0.0231	1.0	3380000.0	C+	T6110		3.29183986  -   6.47375371	3.29183986	-1.6363880201078558	18.0	3895.42538
3895.6562	3895.65597	0.00713	3.0	9390000.0	A	T3547	L11631	0.11011433  -   3.29183986	0.11011433	-1.669789215428472	3.0	3895.6562
3897.4485	3897.4486	0.00479	11.0	1780000.0	D+	T5720	L11631	2.94879294  -   6.12905507	2.94879294	-1.2782718014272116	40.0	3897.4485
3897.8896	3897.8893	0.0167	11.0	6200000.0	B	T5720	L11631	2.69240763  -   5.87231021	2.69240763	-0.7358908436941917	10.0	3897.8896
3898.0086	3898.00874	0.00304	3.0	800000.0	C+	T5720	L11631	1.01105568  -   4.19086081	1.01105568	-2.040005161671584	18.0	3898.0086
3899.0286	3899.02841	0.00173	9.0	760000.0	B+	T5720	L11631	2.45343044  -   5.63240401	2.45343044	-1.8077113874318798	7.0	3899.0286
3899.7071	3899.70707	0.00589	5.0	2580000.0	A	T3547	L11631	0.08728574  -   3.26570610	0.08728574	-1.5309147008768795	3.0	3899.7071
3900.515	3900.51516	0.018	7.0	7900000.0	D	T2491n	L11631	3.24096914  -   6.41873101	3.24096914	-0.8996294548824371	50.0	3900.515
3902.9455	3902.94512	0.0489	7.0	21400000.0	A	T3831	L11631	1.55735733  -   4.73314079	1.55735733	-0.4655931008621229	3.0	3902.9455
3903.8976	3903.8977	0.0174	9.0	7610000.0	B	T5720	L11631	2.99035244  -   6.16536100	2.99035244	-0.8052082422780754	10.0	3903.8976
3906.4795	3906.47918	0.0019	3.0	832000.0	A	T3547	L11631	0.11011433  -   3.28302483	0.11011433	-2.2441251443275085	3.0	3906.4795
3906.532	3906.52971		9.0				L11631	2.72754450  -   5.90041395	2.7275445			3906.532
3906.7468	3906.747	0.0226	5.0	7050000.0	B	T5720	L11631	3.30092244  -   6.47361547	3.30092244	-0.9469215565165803	10.0	3906.7468
3907.465	3907.4651	0.00187	7.0	815000.0	B	T5720	L11631	2.75857762  -   5.93068755	2.75857762	-1.8830603534492443	10.0	3907.465
3907.9338	3907.93374	0.0109	7.0	6670000.0	C	T5720	L11631	2.75857762  -   5.93030716	2.75857762	-1.1174754620451195	25.0	3907.9338
3908.8423	3908.8418		5.0				L11631	4.20888328  -   7.3798760	4.20888328			3908.8423
3909.6573	3909.65801	0.022	3.0	5700000.0	E	T2578n	L11631	3.28302483  -   6.45335558	3.28302483	-1.1804560644581312	100.0	3909.6573
3909.8293	3909.82927	0.016	3.0	6990000.0	B	T5720	L11631	2.84504259  -   6.01523448	2.84504259	-1.3187587626244128	10.0	3909.8293
3910.8434	3910.84381	0.00404	7.0	1370000.0	C+	T5720	L11631	2.75857762  -   5.92794713	2.75857762	-1.5485205948751382	18.0	3910.8434
3910.9988	3910.99803	0.00615	9.0	2680000.0	C+	T5720	L11631	3.21118938  -   6.38043390	3.21118938	-1.2568823747852584	18.0	3910.9988
3913.6316	3913.63135	0.00435	5.0	1350000.0	B	T4187	L11631	2.27860466  -   5.44571679	2.27860466	-1.6625407387093438	10.0	3913.6316
3914.2727	3914.27403	0.013	3.0	5800000.0	D	T2578n	L11631	3.28302483  -   6.44961696	3.28302483	-1.408935392973501	50.0	3914.2727
3916.7307	3916.7305	0.0191	13.0	9830000.0	B	T5720	L11631	3.23672008  -   6.40132623	3.23672008	-0.6050232804454357	10.0	3916.7307
3917.1807	3917.18051	0.0014	5.0	434000.0	A	T3548	L11631	0.99011115  -   4.15435379	0.99011115	-2.154901959985743	3.0	3917.1807
	3917.6418	2.8e-11	3.0	0.012	E	T6409		0.11011433  -   3.27398440	0.11011433	-10.075720713938118	100.0	3917.6418
	3917.6418	9.2e-12	3.0	0.004	E	T6409		0.11011433  -   3.27398440	0.11011433	-10.559090917934782	100.0	3917.6418
3918.315	3918.3147	0.0417	1.0	6030000.0	B+	T5720	L11631	2.48437256  -   5.64769932	2.48437256	-1.3798639450262424	7.0	3918.315
3918.4152	3918.4151	0.0324	3.0	42200000.0	C+	T5720	L11631	2.84504259  -   6.00828827	2.84504259	-1.0123337350737254	18.0	3918.4152
3918.6414	3918.64151	0.0269	7.0	11700000.0	C+	T5720	L11631	3.01762252  -   6.18068544	3.01762252	-0.7251496799833352	18.0	3918.6414
3919.0652	3919.06519	0.00857	9.0	3720000.0	C+	T5720	L11631	2.99035244  -   6.15307342	2.99035244	-1.112776668637477	18.0	3919.0652
3920.2578	3920.25748	0.0179	1.0	2600000.0	A	T3547	L11631	0.12126572  -   3.28302483	0.12126572	-1.747146969020107	3.0	3920.2578
