wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
1225.37	1225.36838	0.0165	2.0	36700000.0	C	u18,LS	L3513	3.5755704  -   13.6936867	3.5755704	-1.4814860601221125	25.0	1225.37
	1225.37418	0.00165	4.0	7340000.0	C	u18,LS		3.5756182  -   13.6936867	3.5756182	-2.1804560644581312	25.0	1225.37418
1228.41	1228.40671	0.00611	2.0	27000000.0	D+	u18,LS	L3513	3.5755704  -   13.6686606	3.5755704	-1.9129287940934645	40.0	1228.41
	1228.41254	0.00153	4.0	13500000.0	D+	u18,LS		3.5756182  -   13.6686606	3.5756182	-2.2132485778544386	40.0	1228.41254
	1228.78522	0.00306	2.0	6760000.0	D+	u18,LS		3.5755704  -   13.6655516	3.5755704	-2.2132485778544386	40.0	1228.78522
1228.79	1228.79105	0.00765	4.0	33800000.0	D+	u18,LS	L3513	3.5756182  -   13.6655516	3.5756182	-1.51427857351842	40.0	1228.79
	1243.17114	0.00514	6.0	33300000.0	A	T7370		2.3835298  -   12.3567502	2.3835298	-1.5108856306210807	3.0	1243.17114
1243.179	1243.17863	0.0747	6.0	322000000.0	A	T7370	L3513	2.3835298  -   12.3566901	2.3835298	-0.34852814780095753	3.0	1243.179
1243.306	1243.30581	0.072	4.0	310000000.0	A	T7370	L3513	2.3846100  -   12.3567502	2.38461	-0.5406075122407692	3.0	1243.306
	1243.31331	0.0082	4.0	23600000.0	A	T7370		2.3846100  -   12.3566901	2.38461	-1.4841261562883208	3.0	1243.31331
1310.54	1310.54035	0.0297	4.0	76800000.0	B	T7370	L3513	3.5756182  -   13.0361586	3.5756182	-0.9251835593548252	10.0	1310.54
	1310.94312	0.0312	2.0	60500000.0	B	T7370		3.5755704  -   13.0332041	3.5755704	-1.204815410317576	10.0	1310.94312
1310.95	1310.94976	0.00451	4.0	17500000.0	B	T7370	L3513	3.5756182  -   13.0332041	3.5756182	-1.7437634667940771	10.0	1310.95
	1312.8659	2.14e-05	4.0	55300.0	B	T7370		3.5756182  -   13.019401	3.5756182	-4.0675262353228465	10.0	1312.8659
	1313.0709	0.000144	2.0	279000.0	B	T7370		3.5755704  -   13.017878	3.5755704	-3.540607512240769	10.0	1313.0709
	1313.0776	1.98e-06	4.0	7660.0	B	T7370		3.5756182  -   13.017878	3.5756182	-5.101274818410507	10.0	1313.0776
	1313.2761	6.12e-05	2.0	237000.0	B	T7370		3.5755704  -   13.016403	3.5755704	-3.912218582190458	10.0	1313.2761
	1313.2828	1.48e-05	4.0	115000.0	B	T7370		3.5756182  -   13.016403	3.5756182	-4.22767829327708	10.0	1313.2828
	1314.9732	2.96e-05	2.0	114000.0	B	T7370		3.5755704  -   13.004219	3.5755704	-4.22767829327708	10.0	1314.9732
	1314.9798	8.85e-06	4.0	68300.0	B	T7370		3.5756182  -   13.004219	3.5756182	-4.450996737974212	10.0	1314.9798
	1315.4293	0.000189	2.0	365000.0	B	T7370		3.5755704  -   13.000950	3.5755704	-3.4225082001627745	10.0	1315.4293
	1315.436	1.92e-05	4.0	74000.0	B	T7370		3.5756182  -   13.000950	3.5756182	-4.114638779968488	10.0	1315.436
	1316.0353	4.11e-05	4.0	106000.0	B	T7370		3.5756182  -   12.9966572	3.5756182	-3.784098186795968	10.0	1316.0353
	1316.29081	0.000436	4.0	1120000.0	B	T7370		3.5756182  -   12.9948285	3.5756182	-2.7584535194034516	10.0	1316.29081
	1318.50014	5.3e-06	4.0	13600.0	B+	T7370		3.5756182  -   12.9790453	3.5756182	-4.673664139071248	7.0	1318.50014
	1318.82259	7.6e-07	2.0	1450.0	C	T7370		3.5755704  -   12.9766983	3.5755704	-5.818156412055227	25.0	1318.82259
	1318.82931	0.000262	4.0	1000000.0	B+	T7370		3.5756182  -   12.9766983	3.5756182	-2.9796387173522922	7.0	1318.82931
1319.0	1318.99828	0.012	2.0	45900000.0	B+	T7370	L3513	3.5755704  -   12.9754460	3.5755704	-1.6197887582883939	7.0	1319.0
	1319.005	0.00297	4.0	22800000.0	B+	T7370		3.5756182  -   12.9754460	3.5756182	-1.9251835593548252	7.0	1319.005
	1319.66948	0.0089	2.0	17000000.0	B+	T7370		3.5755704  -   12.9706652	3.5755704	-1.749579997691106	7.0	1319.66948
1319.68	1319.6762	0.015	4.0	57600000.0	B+	T7370	L3513	3.5756182  -   12.9706652	3.5756182	-1.2218487496163564	7.0	1319.68
	1326.56414	0.000513	2.0	972000.0	B	T7370		3.5755704  -   12.9218353	3.5755704	-2.9888526392242025	10.0	1326.56414
1326.57	1326.57093	0.00177	4.0	6710000.0	B	T7370	L3513	3.5756182  -   12.9218353	3.5756182	-2.149966742310231	10.0	1326.57
1327.92	1327.9172	0.0025	2.0	9470000.0	B	T7370	L3513	3.5755704  -   12.9123120	3.5755704	-2.3010299956639813	10.0	1327.92
	1327.92401	0.000586	4.0	4430000.0	B	T7370		3.5756182  -   12.9123120	3.5756182	-2.630042392653947	10.0	1327.92401
	1335.1817	1.3e-07	4.0	325.0	B	T7370		3.5756182  -   12.861560	3.5756182	-6.2839966563652006	10.0	1335.1817
	1336.3939	5.45e-06	2.0	10200.0	B	T7370		3.5755704  -   12.853090	3.5755704	-4.962573502059376	10.0	1336.3939
	1336.4007	1.59e-05	4.0	59300.0	B	T7370		3.5756182  -   12.853090	3.5756182	-4.196542884351586	10.0	1336.4007
	1337.1918	8.48e-06	2.0	31600.0	B	T7370		3.5755704  -   12.847554	3.5755704	-4.770574152079305	10.0	1337.1918
	1337.1987	1.63e-06	4.0	12200.0	B	T7370		3.5756182  -   12.847554	3.5756182	-5.185752404268079	10.0	1337.1987
	1411.931	0.0267	2.0	44600000.0	A	T7370		3.5755704  -   12.3567502	3.5755704	-1.2724587429714436	3.0	1411.931
1411.94	1411.9387	0.00303	4.0	10100000.0	A	T7370	L3513	3.5756182  -   12.3567502	3.5756182	-1.9164973801697325	3.0	1411.94
	1411.9483	0.0239	4.0	53400000.0	A	T7370		3.5756182  -   12.3566901	3.5756182	-1.0195421077239	3.0	1411.9483
1492.625	1492.6254	0.0693	6.0	311000000.0	B+	T7370	L3513	2.3835298  -   10.6899808	2.3835298	-0.3811155150045496	7.0	1492.625
1492.82	1492.8195	0.0109	4.0	32600000.0	B+	T7370	L3513	2.3846100  -   10.6899808	2.38461	-1.360513510731414	7.0	1492.82
1494.675	1494.6751	0.058	4.0	346000000.0	B+	T7370	L3513	2.3846100  -   10.6796703	2.38461	-0.6345120151091003	7.0	1494.675
	1742.7192	0.0193	2.0	21200000.0	B	T7370		3.5755704  -   10.6899808	3.5755704	-1.413412695328245	10.0	1742.7192
1742.729	1742.7309	0.048	4.0	105000000.0	B	T7370	L3513	3.5756182  -   10.6899808	3.5756182	-0.7166987712964504	10.0	1742.729
1745.252	1745.2485	0.0382	2.0	83500000.0	B	T7370	L3513	3.5755704  -   10.6796703	3.5755704	-1.11690664142431	10.0	1745.252
	1745.2603	0.00916	4.0	40100000.0	B	T7370		3.5756182  -   10.6796703	3.5756182	-1.4360445350041873	10.0	1745.2603
