wavelength_obs_A	wavelength_ritz_A	fik	gi	aki_s-1	nist_grade	ref_transition_probability	ref_line	ei_ek_raw	ei_eV	log_gf	nist_acc_pct	wavelength_A
3017.627	3017.62704	0.00931	3.0	6810000.0	A	T3547	L11631	0.11011433  -   4.21758325	0.11011433	-1.553929064298995	3.0	3017.627
3017.861	3017.85597		7.0				L11631c81	2.99804479  -   7.10520213	2.99804479			3017.861
3018.1348	3018.13533		13.0				L11631	2.40407444  -   6.51085164	2.40407444			3018.1348
3018.247	3018.24668		9.0				L11631c81	2.55917148  -   6.66579718	2.55917148			3018.247
3018.7	3018.69847		9.0				L11631c80	2.85122419  -   6.95723530	2.85122419			3018.7
3018.9828	3018.98281	0.0141	7.0	10300000.0	C+	T5720	L11631	0.95815732  -   5.06378173	0.95815732	-1.0056828473303634	18.0	3018.9828
3019.221	3019.222		3.0				L11631c80	3.28302483  -   7.388324	3.28302483			3019.221
3019.2873	3019.288	0.00389	9.0	2330000.0	C+	T5720	L11631	2.45343044  -   6.5586399	2.45343044	-1.4558078892349675	18.0	3019.2873
3019.926	3019.92894		5.0				L11631c80	3.01725044  -   7.12158863	3.01725044			3019.926
3020.4905	3020.49056	0.0265	5.0	19400000.0	B	T5720	L11631	0.08728574  -   4.19086081	0.08728574	-0.8777841217271733	10.0	3020.4905
3020.6388	3020.63878	0.104	9.0	75900000.0	B	T5720	L11631	0.0000000   -   4.10337372	0.0	-0.028724151261894797	10.0	3020.6388
3021.0725	3021.07248	0.0624	7.0	45500000.0	A	T3547	L11631	0.05156912  -   4.15435379	0.05156912	-0.35971737030331924	3.0	3021.0725
3023.426	3023.4309		5.0				L11631c80	3.01725044  -   7.1168348	3.01725044			3023.426
3024.0324	3024.03247	0.0111	3.0	4870000.0	A	T3547	L11631	0.11011433  -   4.20888328	0.11011433	-1.47755576649368	3.0	3024.0324
3024.793	3024.79916		9.0				L11631c80	2.93984587  -   7.03757595	2.93984587			3024.793
3025.2798	3025.27956	0.000228	9.0	166000.0	B	T5720	L11631	0.91460217  -   5.01168158	0.91460217	-2.6878226435602213	10.0	3025.2798
3025.6362	3025.6362	0.0804	13.0	58600000.0	B+	T5720	L11631	2.40407444  -   6.50067093	2.40407444	0.01919940105528799	7.0	3025.6362
3025.8422	3025.84226	0.143	1.0	34800000.0	A	T3547	L11631	0.12126572  -   4.21758325	0.12126572	-0.8446639625349383	3.0	3025.8422
3026.4617	3026.46179	0.0151	5.0	11000000.0	C	T5720	L11631	0.99011115  -   5.08559017	0.99011115	-1.1220530483708118	25.0	3026.4617
3027.589	3027.58893		9.0				L11631c81	2.55917148  -   6.65312587	2.55917148			3027.589
3027.7	3027.7007		9.0				L11631c80	2.45343044  -   6.54723369	2.45343044			3027.7
3029.074	3029.0769		5.0				L11631c80	3.03847046  -   7.1304138	3.03847046			3029.074
3029.2338	3029.23379	0.00096	7.0	698000.0	B+	T5720	L11631	1.55735733  -   5.64908881	1.55735733	-2.1726307269461747	7.0	3029.2338
3030.1481	3030.14796	0.0694	11.0	50400000.0	B+	T5720	L11631	2.43269470  -   6.52319179	2.4326947	-0.11724784438692	7.0	3030.1481
3030.6036	3030.6035		5.0				L11631	2.27860466  -   6.36848691	2.27860466			3030.6036
3030.759	3030.7622		9.0				L11631c81	2.99035244  -   7.0800206	2.99035244			3030.759
3030.958	3030.9637		5.0				L11631c80	2.27860466  -   6.36800089	2.27860466			3030.958
3031.2123	3031.213		9.0				L11631	2.45343044  -   6.5424903	2.45343044			3031.2123
3031.33	3031.32444		7.0				L11631c81	2.99804479  -   7.08695439	2.99804479			3031.33
3031.471	3031.47593		7.0				L11631c80	2.58810592  -   6.67681119	2.58810592			3031.471
3031.6364	3031.63654	0.019	3.0	13800000.0	D+	T5720	L11631	1.01105568  -   5.09954435	1.01105568	-1.2441251443275085	40.0	3031.6364
3031.712	3031.71837		7.0				L11631c80	2.99804479  -   7.08642312	2.99804479			3031.712
3031.86	3031.8531		5.0				L11631c81	3.41695281  -   7.5051495	3.41695281			3031.86
3032.051	3032.05695		11.0				L11631c80	2.94879294  -   7.03671475	2.94879294			3032.051
3033.097	3033.09963	0.00725	3.0	5260000.0	C+	T5720	L11631c80	2.42419831  -   6.51071489	2.42419831	-1.6625407387093438	18.0	3033.097
3033.796	3033.79975		5.0				L11631c80	2.83159117  -   6.91716472	2.83159117			3033.796
3034.479	3034.484		5.0				L11631c81	1.60789577  -   5.6925481	1.60789577			3034.479
3034.5364	3034.53511		7.0				L11631	2.99804479  -   7.08262833	2.99804479			3034.5364
3034.592	3034.59415		5.0				L11631c80	3.03847046  -   7.12297453	3.03847046			3034.592
3035.7354	3035.73657		5.0				L11631	3.03847046  -   7.12143749	3.03847046			3035.7354
3037.161	3037.1606		5.0				L11631c80	2.83159117  -   6.9126439	2.83159117			3037.161
3037.3885	3037.38855	0.0671	3.0	29100000.0	B	T5720	L11631	0.11011433  -   4.19086081	0.11011433	-0.6961562251113455	10.0	3037.3885
3037.542	3037.5497		5.0				L11631c80	3.26570610  -   7.3462361	3.2657061			3037.542
3037.685	3037.68132		7.0				L11631c81	2.58810592  -   6.66845912	2.58810592			3037.685
3037.7794	3037.77944	0.000476	5.0	344000.0	B	T5720	L11631	0.99011115  -   5.07033256	0.99011115	-2.623423042943488	10.0	3037.7794
3037.782	3037.7888		9.0				L11631c80	3.36825640  -   7.4484653	3.3682564			3037.782
3038.312	3038.31365		7.0				L11631c80	2.99804479  -   7.07754882	2.99804479			3038.312
3038.974	3038.97886		5.0				L11631c80	3.03847046  -   7.11708156	3.03847046			3038.974
3039.3169	3039.3173	0.00262	11.0	1600000.0	C+	T5720	L11631	2.43269470  -   6.51085164	2.4326947	-1.5403060235220296	18.0	3039.3169
3039.598	3039.5987		7.0				L11631c81	2.99804479  -   7.07582420	2.99804479			3039.598
3040.4271	3040.42694	0.00415	9.0	2450000.0	D+	T5720	L11631	0.91460217  -   4.99127081	0.91460217	-1.4277093938485823	40.0	3040.4271
3040.759	3040.7651		5.0				L11631c80	3.30092244  -   7.3771377	3.30092244			3040.759
3040.956	3040.94737		7.0				L11631c80	2.58810592  -   6.66407690	2.58810592			3040.956
3040.956	3040.963		7.0				L11631c80	2.99804479  -   7.07399482	2.99804479			3040.956
3041.029	3041.0297		5.0				L11631c80	2.60850194  -   6.68436257	2.60850194			3041.029
3041.637	3041.63715	0.00756	7.0	4240000.0	B+	T5720	L11631	1.55735733  -   5.63240401	1.55735733	-1.2763801644845367	7.0	3041.637
3041.7386	3041.73858	0.00927	7.0	5200000.0	D+	T5720	L11631	0.95815732  -   5.03306811	0.95815732	-1.187822225841246	40.0	3041.7386
3041.89	3041.8971		7.0				L11631c80	3.25148176  -   7.3261802	3.25148176			3041.89
3042.0194	3042.0195	0.0109	3.0	4700000.0	D+	T5720	L11631	1.01105568  -   5.08559017	1.01105568	-1.485452247339714	40.0	3042.0194
3042.6646	3042.66466	0.0101	5.0	5200000.0	C+	T5720	L11631	0.99011115  -   5.06378173	0.99011115	-1.2967086218813386	18.0	3042.6646
3042.84	3042.84248		5.0				L11631c80	3.03847046  -   7.11190298	3.03847046			3042.84
3042.84	3042.84313		9.0				L11631c80	3.04686890  -   7.12030056	3.0468689			3042.84
3043.796	3043.7944		11.0				L11631c80	3.33201954  -   7.4041781	3.33201954			3043.796
3044.103	3044.1049		13.0				L11631c81	3.23672008  -   7.3084633	3.23672008			3044.103
3044.216	3044.21433		7.0				L11631c80	3.24096914  -   7.31256608	3.24096914			3044.216
3044.255	3044.25754		9.0				L11631c80	2.93984587  -   7.01138503	2.93984587			3044.255
3045.0782	3045.0783	0.000754	9.0	697000.0	B	T5720	L11631	0.91460217  -   4.98504395	0.91460217	-2.168386144690901	10.0	3045.0782
3045.5885	3045.58742	0.00303	9.0	1780000.0	C+	T5720	L11631	2.45343044  -   6.52319179	2.45343044	-1.56431486205837	18.0	3045.5885
3045.746	3045.74851		5.0				L11631c80	2.27860466  -   6.34815078	2.27860466			3045.746
3046.505	3046.5038		5.0				L11631c80	3.26570610  -   7.3342434	3.2657061			3046.505
3046.643	3046.6464		5.0				L11631c80	3.03847046  -   7.1068173	3.03847046			3046.643
3046.803	3046.8046		9.0				L11631c80	2.72754450  -   6.7956800	2.7275445			3046.803
3046.9238	3046.92395		11.0				L11631	2.43269470  -   6.50067093	2.4326947			3046.9238
3047.0491	3047.04998		11.0				L11631	2.94879294  -   7.01660092	2.94879294			3047.0491
3047.204	3047.2048		3.0				L11631c80	2.84504259  -   6.9126439	2.84504259			3047.204
3047.454	3047.45144		9.0				L11631c80	2.93984587  -   7.00711799	2.93984587			3047.454
3047.6043	3047.60437	0.0553	5.0	28400000.0	A	T3547	L11631	0.08728574  -   4.15435379	0.08728574	-0.558304864359283	3.0	3047.6043
3048.001	3047.99947		5.0				L11631c80	2.60850194  -   6.67504280	2.60850194			3048.001
3049.144	3049.13992		7.0				L11631c80	2.58810592  -   6.65312587	2.58810592			3049.144
3049.3526	3049.35161		5.0				L11631	3.03847046  -   7.10320822	3.03847046			3049.3526
3049.538	3049.5365		9.0				L11631c80	3.21118938  -   7.2756807	3.21118938			3049.538
3050.77	3050.76127		9.0				L11631c80	3.04686890  -   7.10972855	3.0468689			3050.77
3052.491	3052.4952		9.0				L11631c80	2.93984587  -   7.0003978	2.93984587			3052.491
3053.0654	3053.06552	0.0356	3.0	15300000.0	B	T5720	L11631	2.42419831  -   6.48399171	2.42419831	-0.9714287473074623	10.0	3053.0654
3053.4281	3053.42735		9.0				L11631	2.93984587  -   6.99915820	2.93984587			3053.4281
3053.4533	3053.45402	0.000273	3.0	117000.0	C+	T5720	L11631	1.01105568  -   5.07033256	1.01105568	-3.0867160982395814	18.0	3053.4533
3053.755	3053.75707		7.0				L11631c80	3.25148176  -   7.31035581	3.25148176			3053.755
3053.855	3053.85941		7.0				L11631c80	2.58810592  -   6.64684396	2.58810592			3053.855
3055.2622	3055.26232	0.00949	7.0	9480000.0	B+	T5720	L11631	1.55735733  -   5.61423177	1.55735733	-1.1776357475584505	7.0	3055.2622
3055.2933	3055.29351		9.0				L11631	2.93984587  -   6.99667889	2.93984587			3055.2933
3055.356	3055.357		9.0				L11631c80	3.36825640  -   7.425004	3.3682564			3055.356
3055.6815	3055.68201		9.0				L11631	2.55917148  -   6.61548873	2.55917148			3055.6815
3056.101	3056.10192		5.0				L11631c80	3.03847046  -   7.09423040	3.03847046			3056.101
3056.101	3056.11		9.0				L11631c80	3.36825640  -   7.424005	3.3682564			3056.101
3056.2416	3056.24132		5.0				L11631	2.60850194  -   6.66407690	2.60850194			3056.2416
3056.58	3056.57689		5.0				L11631c80	3.03847046  -   7.09360019	3.03847046			3056.58
3057.4456	3057.44545	0.0359	11.0	31300000.0	B	T5720	L11631	0.85899575  -   4.91297355	0.85899575	-0.4035128662634558	10.0	3057.4456
3057.584	3057.5829		5.0				L11631c80	3.26570610  -   7.3195016	3.2657061			3057.584
3057.718	3057.71937		5.0				L11631c80	2.60850194  -   6.66211658	2.60850194			3057.718
3057.7882	3057.78755		7.0				L11631	0.95815732  -   5.01168158	0.95815732			3057.7882
3057.957	3057.95526		9.0				L11631c80	3.21118938  -   7.26449133	3.21118938			3057.957
3058.038	3058.03646		9.0				L11631c80	3.21118938  -   7.26438371	3.21118938			3058.038
3058.078	3058.0743		7.0				L11631c81	3.39650880  -   7.4496531	3.3965088			3058.078
3058.362	3058.36316		9.0				L11631c80	2.55917148  -   6.61193286	2.55917148			3058.362
3058.4912	3058.4921		13.0				L11631	3.23672008  -   7.28931061	3.23672008			3058.4912
3059.0856	3059.08538	0.0294	7.0	16300000.0	C+	T5720	L11631	0.05156912  -   4.10337372	0.05156912	-0.6865546295735859	18.0	3059.0856
3059.53	3059.5279		3.0				L11631c80	3.28302483  -   7.3342434	3.28302483			3059.53
3060.5376	3060.53751	0.00737	9.0	6750000.0	D+	T5720	L11631	2.99035244  -   7.04023466	2.99035244	-1.1782900027016237	40.0	3060.5376
3060.626	3060.62091		7.0				L11631c80	2.99804479  -   7.04781667	2.99804479			3060.626
3060.7764	3060.77684		7.0				L11631	2.99804479  -   7.04761036	2.99804479			3060.7764
3060.9831	3060.98321	0.00128	7.0	908000.0	B	T5720	L11631	1.55735733  -   5.60664989	1.55735733	-2.0476919903378747	10.0	3060.9831
3061.107	3061.10544		9.0				L11631c80	2.99035244  -   7.03948332	2.99035244			3061.107
3061.162	3061.1582		5.0				L11631c80	2.60850194  -   6.6575630	2.60850194			3061.162
3061.969	3061.96		11.0				L11631c80	3.33201954  -   7.380021	3.33201954			3061.969
3062.164	3062.15647		9.0				L11631c80	2.99035244  -   7.03809358	2.99035244			3062.164
3062.826	3062.82325		5.0				L11631c80	3.26570610  -   7.31256608	3.2657061			3062.826
3062.873	3062.86669		11.0				L11631c80	2.94879294  -   6.99559552	2.94879294			3062.873
3063.151	3063.14928		7.0				L11631c80	2.17594512  -   6.22237439	2.17594512			3063.151
3063.9292	3063.92955		3.0				L11631	2.42419831  -   6.46959714	2.42419831			3063.9292
3064.02	3064.01754		7.0				L11631c80	2.99804479  -   7.04332745	2.99804479			3064.02
3064.695	3064.69678		9.0				L11631c80	3.21118938  -   7.25557550	3.21118938			3064.695
3064.837	3064.838		5.0				L11631c80	3.41695281  -   7.4611526	3.41695281			3064.837
3066.4787	3066.47863	0.01	9.0	9110000.0	B	T5720	L11631	2.72754450  -   6.76958063	2.7275445	-1.0457574905606752	10.0	3066.4787
3066.486	3066.492		11.0				L11631c80	3.33201954  -   7.374038	3.33201954			3066.486
3066.689	3066.68342		11.0				L11631c80	2.94879294  -   6.99055915	2.94879294			3066.689
3066.812	3066.8095		3.0				L11631c80	3.28302483  -   7.3246249	3.28302483			3066.812
3066.9968	3066.9987	0.0285	11.0	17100000.0	C+	T5720	L11631	3.26711257  -   7.3084633	3.26711257	-0.5037624548332648	18.0	3066.9968
3067.1181	3067.1184	0.00768	5.0	3890000.0	B+	T5720	L11631	1.60789577  -   5.64908881	1.60789577	-1.415668775632469	7.0	3067.1181
3067.2437	3067.24366	0.0342	9.0	31200000.0	C+	T5720	L11631	0.91460217  -   4.95563019	0.91460217	-0.51173138450454	18.0	3067.2437
3067.948	3067.94786		11.0				L11631	2.69240763  -   6.73250811	2.69240763			3067.948
3068.1733	3068.17338	0.0094	5.0	11100000.0	B+	T5720	L11631	1.60789577  -   5.64769932	1.60789577	-1.3279021420642825	7.0	3068.1733
3068.301	3068.3002		9.0				L11631c80	3.21118938  -   7.2508259	3.21118938			3068.301
3068.451	3068.4459		9.0				L11631c80	3.21118938  -   7.2506341	3.21118938			3068.451
3068.726	3068.72427		5.0				L11631c80	3.03847046  -   7.07754882	3.03847046			3068.726
3068.94	3068.93793		9.0				L11631c80	1.48486439  -   5.52366156	1.48486439			3068.94
3069.332	3069.33086		5.0				L11631c80	3.03847046  -   7.07675061	3.03847046			3069.332
3069.44	3069.4306		7.0				L11631c80	3.24096914  -   7.2791181	3.24096914			3069.44
3070.033	3070.03517		5.0				L11631c80	3.03847046  -   7.07582420	3.03847046			3070.033
3070.226	3070.2263		7.0				L11631c80	2.75857762  -   6.7956800	2.75857762			3070.226
3070.54	3070.53788		3.0				L11631c80	2.42419831  -   6.46089109	2.42419831			3070.54
3070.694	3070.7022		3.0				L11631c80	3.28302483  -   7.3195016	3.28302483			3070.694
3070.785	3070.78235		3.0				L11631c80	3.27398440  -   7.31035581	3.2739844			3070.785
3071.1249	3071.1245		9.0				L11631	3.36825640  -   7.4041781	3.3682564			3071.1249
3071.277	3071.272		11.0				L11631c80	2.94879294  -   6.9845209	2.94879294			3071.277
3071.428	3071.42694		5.0				L11631c80	3.03847046  -   7.07399482	3.03847046			3071.428
3071.679	3071.67883		7.0				L11631c80	2.99804479  -   7.03323823	2.99804479			3071.679
3072.046	3072.0457		7.0				L11631c80	3.24096914  -   7.2756807	3.24096914			3072.046
3072.293	3072.29084		7.0				L11631c80	2.99804479  -   7.03243444	2.99804479			3072.293
3072.487	3072.4897		5.0				L11631c80	3.41695281  -   7.4510813	3.41695281			3072.487
3073.235	3073.2339		9.0				L11631c80	3.04686890  -   7.0800206	3.0468689			3073.235
3073.871	3073.8647		5.0				L11631c80	3.01725044  -   7.0495745	3.01725044			3073.871
3073.9783	3073.9785	0.00444	11.0	3830000.0	C	T5720	L11631	2.69240763  -   6.72458242	2.69240763	-1.3112243447271552	25.0	3073.9783
3074.1479	3074.1484		7.0				L11631	3.01762252  -   7.0495745	3.01762252			3074.1479
3074.693	3074.69025		7.0				L11631c80	2.58810592  -   6.61934736	2.58810592			3074.693
3075.7194	3075.7194	0.0318	7.0	31400000.0	C+	T5720	L11631	0.95815732  -   4.98804995	0.95815732	-0.6524748400013105	18.0	3075.7194
3075.996	3075.98761		3.0				L11631c81	3.28302483  -   7.31256608	3.28302483			3075.996
3076.277	3076.27158		5.0				L11631c80	3.03847046  -   7.06763976	3.03847046			3076.277
3076.759	3076.76004		7.0				L11631c80	2.99804479  -   7.02657446	2.99804479			3076.759
3077.013	3077.0055		9.0				L11631c81	3.04686890  -   7.0750772	3.0468689			3077.013
3077.548	3077.549		7.0				L11631c80	3.39650880  -   7.424005	3.3965088			3077.548
3077.6357	3077.63622		7.0				L11631	2.58810592  -   6.61548873	2.58810592			3077.6357
3078.0155	3078.01546	0.000442	7.0	311000.0	C+	T5720	L11631	0.95815732  -   4.98504395	0.95815732	-2.509479690636651	18.0	3078.0155
3078.354	3078.354		5.0				L11631c80	3.41695281  -   7.443396	3.41695281			3078.354
3078.432	3078.4316	0.0648	1.0	15200000.0	B	T5720	L11631	2.48437256  -   6.51071489	2.48437256	-1.1884249941294067	10.0	3078.432
3078.502	3078.50333		9.0				L11631c80	2.99035244  -   7.01660092	2.99035244			3078.502
3079.609	3079.6065		3.0				L11631c80	3.43018998  -   7.4549963	3.43018998			3079.609
3079.833	3079.83476		5.0				L11631c80	2.19786640  -   6.22237439	2.1978664			3079.833
3079.9883	3079.9892	0.0145	9.0	8350000.0	D+	T5720	L11631	3.30140276  -   7.3257089	3.30140276	-0.8843894883257002	40.0	3079.9883
3080.1083	3080.10881		7.0				L11631	2.75857762  -   6.78272754	2.75857762			3080.1083
3080.356	3080.35605		7.0				L11631c80	2.58810592  -   6.61193286	2.58810592			3080.356
3080.59	3080.58937		7.0				L11631c80	3.24096914  -   7.26449133	3.24096914			3080.59
3080.879	3080.8763		7.0				L11631c80	3.39650880  -   7.4196563	3.3965088			3080.879
3081.0012	3081.00134		5.0				L11631	3.01725044  -   7.04023466	3.01725044			3081.0012
3081.223	3081.21595		5.0				L11631c80	3.03847046  -   7.06117448	3.03847046			3081.223
3081.292	3081.28633		7.0				L11631c80	3.01762252  -   7.04023466	3.01762252			3081.292
3081.7	3081.699		5.0				L11631c80	3.41695281  -   7.439026	3.41695281			3081.7
3081.831	3081.82968		9.0				L11631c80	1.48486439  -   5.50676735	1.48486439			3081.831
3083.057	3083.04959		7.0				L11631c80	3.01762252  -   7.03793414	3.01762252			3083.057
3083.057	3083.0522		7.0				L11631c80	3.39650880  -   7.4168171	3.3965088			3083.057
3083.15	3083.14667		9.0				L11631c80	2.45343044  -   6.47361547	2.45343044			3083.15
3083.49	3083.4876		9.0				L11631c80	3.21118938  -   7.2309299	3.21118938			3083.49
3083.7407	3083.74072	0.0263	5.0	30800000.0	C+	T5720	L11631	0.99011115  -   5.00952178	0.99011115	-0.8810742471742232	18.0	3083.7407
3085.291	3085.29224		9.0				L11631c80	2.93984587  -   6.95723530	2.93984587			3085.291
3086.524	3086.524		9.0				L11631c80	3.36825640  -   7.384043	3.3682564			3086.524
3087.434	3087.43116		7.0				L11631c80	3.24096914  -   7.25557550	3.24096914			3087.434
3088.171	3088.1728		7.0				L11631c81	3.24096914  -   7.2546114	3.24096914			3088.171
3088.2143	3088.2142		9.0				L11631	3.36825640  -   7.3818449	3.3682564			3088.2143
3088.244	3088.2429		9.0				L11631c80	3.21118938  -   7.2247405	3.21118938			3088.244
3088.346	3088.35		5.0				L11631c80	3.26570610  -   7.2791181	3.2657061			3088.346
3088.761	3088.763		9.0				L11631c80	3.36825640  -   7.381131	3.3682564			3088.761
3089.5	3089.50258		9.0				L11631c80	2.72754450  -   6.73945929	2.7275445			3089.5
3089.623	3089.619		9.0				L11631c80	3.36825640  -   7.380021	3.3682564			3089.623
3090.2046	3090.20492	0.00341	7.0	2380000.0	D+	T5720	L11631	2.75857762  -   6.76958063	2.75857762	-1.6221475809932455	40.0	3090.2046
3090.728	3090.7263		3.0				L11631c80	3.28302483  -   7.2933513	3.28302483			3090.728
3091.002	3090.9975		5.0				L11631c80	3.26570610  -   7.2756807	3.2657061			3091.002
3091.09	3091.0883		7.0				L11631c80	3.24096914  -   7.2508259	3.24096914			3091.09
3091.419	3091.41474		5.0				L11631c80	3.30092244  -   7.31035581	3.30092244			3091.419
3091.5763	3091.57641	0.0264	3.0	55300000.0	C	T5720	L11631	1.01105568  -   5.02027939	1.01105568	-1.1012748184105066	25.0	3091.5763
3091.688	3091.69248		7.0				L11631c80	2.99804479  -   7.00711799	2.99804479			3091.688
3091.875	3091.876		3.0				L11631c80	3.43018998  -   7.439026	3.43018998			3091.875
3092.079	3092.0887		7.0				L11631c81	3.39650880  -   7.4050683	3.3965088			3092.079
3092.482	3092.48		5.0				L11631c80	3.41695281  -   7.425004	3.41695281			3092.482
3092.7815	3092.78108	8.6e-05	7.0	84000.0	C+	T5720	L11631	0.95815732  -   4.96581946	0.95815732	-3.2204035087421756	18.0	3092.7815
3093.31	3093.30236		5.0				L11631c80	2.60850194  -   6.61548873	2.60850194			3093.31
3093.529	3093.52282		5.0				L11631c80	2.19786640  -   6.20456765	2.1978664			3093.529
3093.8049	3093.80486	0.00184	5.0	1280000.0	B	T5720	L11631	1.60789577  -   5.61423177	1.60789577	-2.036212172654445	10.0	3093.8049
3093.8775	3093.87763		9.0				L11631	2.55917148  -   6.56541325	2.55917148			3093.8775
3094.291	3094.2941		11.0				L11631c80	3.33201954  -   7.3377221	3.33201954			3094.291
3094.871	3094.86506		9.0				L11631c80	2.72754450  -   6.73250811	2.7275445			3094.871
3094.871	3094.8687		3.0				L11631c80	3.43018998  -   7.4351489	3.43018998			3094.871
3094.8995	3094.89965		11.0				L11631	2.69240763  -   6.69732648	2.69240763			3094.8995
3095.216	3095.21089		7.0				L11631c80	2.99804479  -   7.00256095	2.99804479			3095.216
