element,ion,band,wavelength_air_A,ew_mA,rew,a_1dlte,in_aggregate_1dlte,excluded_reason_1dlte,elo_eV,eup_eV,loggf,n_vald_candidates,network,domain_reason,feature_ok,delta_E_ok,level_ok,stellar_ok,in_domain,delta_E_eV,aberr,aberr_axis_line,aberr_if_extrapolated,a_3dnlte
Fe,I,VIS,6436.4055,13.21617738486186,-5.687537538248531,7.7705078125,True,nan,4.1864,6.1121,-2.46,1,gt02,,True,True,True,True,True,1.9257,0.034257761529509156,,0.034257761529509156,7.804765574029509
Fe,I,VIS,6469.1172,69.5050074886661,-4.968828924792279,7.603515625,True,nan,2.4041,4.3201,-4.304,1,gt02,"loggf -4.3040 dex outside training [-4.0390, 0.6440] (gt02, n=154)",False,True,True,True,False,1.916,,,-0.027332207961149352,
Fe,I,VIS,6469.1917,69.63652347556469,-4.968012939347814,7.603515625,True,nan,4.8349,6.7509,-0.77,1,gt02,,True,True,True,True,True,1.9159999999999995,0.05285146396980818,,0.05285146396980818,7.656367088969808
Fe,I,VIS,6481.8694,72.84072788195517,-4.949325999441055,7.55078125,True,nan,2.2786,4.1909,-2.984,1,gt02,,True,True,True,True,True,1.9123,-0.036259321279922346,,-0.036259321279922346,7.514521928720078
Fe,I,VIS,6495.7409,74.1921911926632,-4.942270495855116,7.5859375,True,nan,4.8349,6.743,-0.94,1,gt02,,True,True,True,True,True,1.9081000000000001,0.04908117135820414,,0.04908117135820414,7.635018671358204
Fe,I,VIS,6498.9379,52.74709944351745,-5.090643804299722,7.7265625,True,nan,0.9582,2.8654,-4.699,1,lt02,,True,True,True,True,True,1.9072,-0.04094937710068679,,-0.04094937710068679,7.685613122899313
Fe,I,VIS,6518.3653,75.34357125543414,-4.937092493652487,7.76171875,True,nan,2.8316,4.7331,-2.46,1,gt02,,True,True,True,True,True,1.9015000000000004,-0.007110751038993571,,-0.007110751038993571,7.754607998961006
Fe,I,VIS,6533.9276,54.95578266313138,-5.07516092057812,7.90234375,True,nan,4.5585,6.4555,-1.46,1,gt02,,True,True,True,True,True,1.8969999999999994,0.03306913629868219,,0.03306913629868219,7.935412886298682
Fe,I,VIS,6551.6767,49.00677290254861,-5.12609635337221,,False,"COG-INVERSION: bisection did not converge, so this EW does not map to an abundance here",0.9901,2.882,-5.79,1,,no 1D-LTE abundance (line excluded upstream),,,,,False,,,,,
Fe,I,VIS,6597.5588,51.07664651462294,-5.111160893996235,7.69140625,True,nan,4.7955,6.6742,-1.07,1,gt02,,True,True,True,True,True,1.8787000000000003,0.04428307122140174,,0.04428307122140174,7.735689321221402
Fe,I,VIS,6604.5854,41.36411391973618,-5.203221834622047,9.34375,True,nan,4.8349,6.7116,-1.822,1,gt02,,True,True,True,True,True,1.8766999999999996,0.04245227783682673,,0.04245227783682673,9.386202277836826
Fe,I,VIS,6608.0246,21.991978913475307,-5.4778073406616565,7.62109375,True,nan,2.2786,4.1544,-4.03,1,gt02,,True,True,True,True,True,1.8758,-0.006553482011232917,,-0.006553482011232917,7.614540267988767
Fe,I,VIS,6609.1093,76.49428173404979,-4.936513963149867,7.33984375,True,nan,2.5592,4.4346,-2.692,1,gt02,,True,True,True,True,True,1.8753999999999995,-0.027084817328268937,-0.03127955827021168,-0.027084817328268937,7.3127589326717315
Fe,I,VIS,6625.0211,20.57867039708616,-5.5077699545441785,7.62109375,True,nan,1.0111,2.882,-5.35,1,lt02,,True,True,True,True,True,1.8709,-0.04770242640726506,,-0.04770242640726506,7.573391323592735
Fe,I,VIS,6627.5434,32.177172688690646,-5.31380469907065,7.62109375,True,nan,4.5485,6.4187,-1.68,1,gt02,,True,True,True,True,True,1.8702000000000005,0.047361510905283205,,0.047361510905283205,7.668455260905283
Fe,I,VIS,6653.8509,14.351526986337603,-5.666174952964765,7.392578125,True,nan,4.1544,6.0172,-2.52,1,gt02,,True,True,True,True,True,1.8628,0.03015489801175296,0.028866844209764916,0.03015489801175296,7.4227330230117525
Fe,I,VIS,6703.5655,41.55838201400832,-5.207647226298178,7.568359375,True,nan,2.7586,4.6076,-3.16,1,gt02,,True,True,True,True,True,1.8489999999999998,0.00824286768305392,,0.00824286768305392,7.5766022426830535
Fe,I,VIS,6705.1169,52.52055955339996,-5.106077009527216,7.322265625,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,VIS,6710.3176,20.380864712521745,-5.517520469693958,7.638671875,True,nan,1.4849,3.332,-4.88,1,lt02,,True,True,True,True,True,1.8470999999999997,-0.03564526574392386,,-0.03564526574392386,7.6030266092560765
Fe,I,VIS,6713.742,27.13133348470719,-5.393493508350235,7.55078125,True,nan,4.7955,6.6417,-1.6,1,gt02,,True,True,True,True,True,1.8462000000000005,0.04742614340274126,,0.04742614340274126,7.598207393402741
Fe,I,VIS,6715.3813,34.94866430554582,-5.283640094783265,7.708984375,True,nan,4.6076,6.4534,-1.64,1,gt02,,True,True,True,True,True,1.8458000000000006,0.046078167727040514,,0.046078167727040514,7.755062542727041
Fe,I,VIS,6725.3553,20.68658287956461,-5.512026475520228,7.4013671875,True,nan,4.1034,5.9464,-2.3,1,gt02,,True,True,True,True,True,1.843,0.04319189118896627,0.04316396573931969,0.04319189118896627,7.444559078688966
Fe,I,VIS,6726.6658,52.09858061217322,-5.110973959802211,7.62109375,True,nan,4.607,6.4496,-1.094,1,gt02,,True,True,True,True,True,1.8426,0.024567880702758477,,0.024567880702758477,7.645661630702758
Fe,I,VIS,6729.0116,11.831253125814593,-5.754920530925899,,False,"COG-INVERSION: bisection did not converge, so this EW does not map to an abundance here",5.4457,7.2877,-1.379,1,,no 1D-LTE abundance (line excluded upstream),,,,,False,,,,,
Fe,I,VIS,6732.0643,9.91185505786958,-5.8319933127235135,7.427734375,True,nan,4.5844,6.4256,-2.21,1,gt02,,True,True,True,True,True,1.8412000000000006,0.03985176937838568,0.04009688406067326,0.03985176937838568,7.4675861443783855
Fe,I,VIS,6733.1498,30.60035345026818,-5.342491833974501,7.2431640625,True,nan,4.6382,6.4791,-1.58,1,gt02,,True,True,True,True,True,1.8408999999999995,0.042839335959991745,0.043808572139973675,0.042839335959991745,7.286003398459992
Fe,I,VIS,6739.52,15.621852280262177,-5.634896439635796,7.48046875,True,nan,1.5574,3.3965,-4.794,1,lt02,,True,True,True,True,True,1.8391000000000002,-0.033299638218803385,-0.03516925211132781,-0.033299638218803385,7.4471691117811964
Fe,I,VIS,6750.151,78.90304029546522,-4.932219750264605,7.55078125,True,nan,2.4242,4.2605,-2.621,1,gt02,,True,True,True,True,True,1.8363000000000005,-0.036487045916402464,,-0.036487045916402464,7.514294204083598
Fe,I,VIS,6752.7066,42.29015443392081,-5.203238609269594,7.515625,True,nan,4.6382,6.4738,-1.204,1,gt02,,True,True,True,True,True,1.8355999999999995,0.021980328452530118,,0.021980328452530118,7.53760532845253
Fe,I,VIS,6786.858,32.15328532597499,-5.32444340820337,7.216796875,True,nan,4.1909,6.0172,-2.07,1,gt02,,True,True,True,True,True,1.8262999999999998,0.04712240171340466,0.04963458013345491,0.04712240171340466,7.263919276713405
Fe,I,VIS,6806.8425,39.27585165314983,-5.23882009079916,6.53125,True,nan,2.7275,4.5485,-3.21,1,gt02,lower level 2.7275 eV is not within 0.02 eV of any level in the training set,True,True,False,True,False,1.8209999999999997,,,0.006069240664800635,
Fe,I,VIS,6810.2618,56.07617740399358,-5.084385406357833,7.515625,True,nan,4.607,6.427,-0.986,1,gt02,,True,True,True,True,True,1.8199999999999994,0.023298215609764222,,0.023298215609764222,7.538923215609764
Fe,I,VIS,6819.5883,13.92212295713697,-5.69005269196203,7.357421875,True,nan,4.1034,5.9209,-2.764,1,gt02,"transition energy Eup-Elo 1.8175 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8175,,,0.006419554308264255,
Fe,I,VIS,6820.3709,45.92265455748864,-5.171781008263369,7.603515625,True,nan,4.6382,6.4555,-1.32,1,gt02,"transition energy Eup-Elo 1.8173 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8172999999999995,,,0.019178137790958096,
Fe,I,VIS,6828.5912,65.40063423545413,-5.018749154050744,7.55078125,True,nan,4.6382,6.4534,-0.92,1,gt02,"transition energy Eup-Elo 1.8152 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8152,,,0.023543596260260508,
Fe,I,VIS,6837.0051,24.13176580732322,-5.452276801911227,7.603515625,True,nan,4.5931,6.406,-1.687,1,gt02,"transition energy Eup-Elo 1.8129 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8129,,,0.04890664735379788,
Fe,I,VIS,6839.8295,39.67460474869534,-5.236532667104129,7.603515625,True,nan,2.5592,4.3714,-3.45,1,gt02,"transition energy Eup-Elo 1.8122 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8122000000000003,,,-0.0014852213337272976,
Fe,I,VIS,6841.3381,85.9893488264743,-4.900696393686627,7.5859375,True,nan,4.607,6.4187,-0.75,1,gt02,"transition energy Eup-Elo 1.8117 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8117,,,0.012336617370759112,
Fe,I,VIS,6842.6853,50.14799637928732,-5.1349729811062295,7.69140625,True,nan,4.6382,6.4496,-1.32,1,gt02,"transition energy Eup-Elo 1.8114 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8114,,,0.01794127561687242,
Fe,I,VIS,6843.6549,69.16406174114157,-4.99540761176302,7.4453125,True,nan,4.5485,6.3597,-0.93,1,gt02,"transition energy Eup-Elo 1.8112 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8112000000000004,,,0.013388742764057049,
Fe,I,VIS,6850.4355,13.008344984925726,-5.721496135586572,,False,"COG-INVERSION: bisection did not converge, so this EW does not map to an abundance here",5.4581,7.2675,-1.053,1,,no 1D-LTE abundance (line excluded upstream),,,,,False,,,,,
Fe,I,VIS,6857.2488,26.643759081584857,-5.410554409137765,7.515625,True,nan,4.0758,5.8834,-2.15,1,gt02,"transition energy Eup-Elo 1.8076 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8075999999999999,,,0.04283371369823959,
Fe,I,VIS,6858.1396,58.0507718016916,-5.072398322912821,7.498046875,True,nan,4.6076,6.4149,-0.93,2,gt02,"transition energy Eup-Elo 1.8073 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8073000000000006,,,0.019055636863329492,
Fe,I,VIS,6862.48,36.83629521893179,-5.270205146853549,7.357421875,True,nan,4.5585,6.3647,-1.57,1,gt02,"transition energy Eup-Elo 1.8062 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8061999999999996,,,0.03978760856194456,
Fe,II,VIS,5256.9319,26.198271904019546,-5.302459705823781,7.6298828125,True,nan,2.891,5.2489,-4.182,1,fe2,"loggf -4.1820 dex outside training [-3.8820, -1.2590] (fe2, n=12)",False,True,True,True,False,2.3579,,,0.040367364316752856,
Fe,II,VIS,5337.722,42.13254722212736,-5.102738234839426,8.04296875,True,nan,3.2305,5.5526,-3.788,1,fe2,,True,True,True,True,True,2.3221,0.0483656476116174,,0.0483656476116174,8.091334397611618
Fe,II,VIS,5991.3709,40.26434854171311,-5.172605528921661,7.5859375,True,nan,3.1528,5.2216,-3.54,1,fe2,,True,True,True,True,True,2.0687999999999995,0.055674075964107124,,0.055674075964107124,7.641611575964107
Fe,II,VIS,6084.1017,24.80350818212113,-5.389683353650971,7.48046875,True,nan,3.1995,5.2367,-3.78,1,fe2,,True,True,True,True,True,2.0372,0.04595858057496443,,0.04595858057496443,7.526427330574965
Fe,II,VIS,6147.7341,76.84517074304836,-4.90309849535949,7.515625,True,nan,3.8887,5.9049,-2.827,1,fe2,"Eup 5.9049 eV outside training [4.8169, 5.8770] (fe2, n=12); upper level 5.9049 eV is not within 0.02 eV of any level in the training set",False,True,False,True,False,2.0161999999999995,,,0.053597298725839064,
Fe,II,VIS,6149.2459,41.40451834910289,-5.171774123296582,7.568359375,True,nan,3.8892,5.9049,-2.72,1,fe2,"Eup 5.9049 eV outside training [4.8169, 5.8770] (fe2, n=12); upper level 5.9049 eV is not within 0.02 eV of any level in the training set",False,True,False,True,False,2.0156999999999994,,,0.05202528918407653,
Fe,II,VIS,6238.3859,52.16916665635858,-5.077658336839724,7.7265625,True,nan,3.8887,5.8756,-2.754,1,fe2,,True,True,True,True,True,1.9869000000000003,0.054063041333214164,,0.054063041333214164,7.780625541333214
Fe,II,VIS,6247.557,62.512053291544895,-4.999746463013979,7.4453125,True,nan,3.8916,5.8756,-2.31,1,fe2,,True,True,True,True,True,1.9840000000000004,0.05386803983018478,0.05386803983018478,0.05386803983018478,7.499180539830185
Fe,II,VIS,6369.459,23.70452818209197,-5.429271230929108,7.3134765625,True,nan,2.891,4.837,-4.16,1,fe2,"loggf -4.1600 dex outside training [-3.8820, -1.2590] (fe2, n=12)",False,True,True,True,False,1.9459999999999997,,,0.04042584570041343,
Fe,II,VIS,6432.6757,46.30705470872915,-5.142744498003433,7.498046875,True,nan,2.891,4.8179,-3.52,1,fe2,,True,True,True,True,True,1.9268999999999998,0.0625501659332742,,0.0625501659332742,7.560597040933274
Fe,II,VIS,6456.3796,72.54630343921195,-4.949373768539466,7.62109375,True,nan,3.9034,5.8232,-2.1,1,fe2,,True,True,True,True,True,1.9198,0.0479814392115391,,0.0479814392115391,7.669075189211539
Fe,I,IR,6916.6795,73.41843470455511,-4.974092531104066,7.62109375,True,nan,4.1544,5.9464,-1.45,1,gt02,"transition energy Eup-Elo 1.7920 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7919999999999998,,,0.014773446865242373,
Fe,I,IR,6951.2454,67.22685197061251,-5.014519845651119,7.427734375,True,nan,4.5585,6.3417,-0.908,1,gt02,"transition energy Eup-Elo 1.7832 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7832,,,0.008446192636946369,
Fe,I,IR,6975.4259,29.1031104315116,-5.3796313223266905,,False,"COG-INVERSION: bisection did not converge, so this EW does not map to an abundance here",5.8283,7.6052,-0.215,1,,no 1D-LTE abundance (line excluded upstream),,,,,False,,,,,
Fe,I,IR,6977.4283,45.82662742462324,-5.182577485524151,7.5771484375,True,nan,4.5931,6.3696,-1.564,1,gt02,"transition energy Eup-Elo 1.7765 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7765000000000004,,,0.03992353599927771,
Fe,I,IR,6999.883,65.4438695121653,-5.029221810996354,7.55078125,True,nan,4.1034,5.8741,-1.56,1,gt02,"transition energy Eup-Elo 1.7707 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7707000000000006,,,0.024087223620296097,
Fe,I,IR,7000.6143,26.333824762448227,-5.424622209544726,7.83203125,True,nan,4.1426,5.9132,-2.386,1,gt02,"transition energy Eup-Elo 1.7706 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7706,,,0.04085909663485056,
Fe,I,IR,7032.309,36.52113094303783,-5.2845537276191,,False,"COG-INVERSION: bisection did not converge, so this EW does not map to an abundance here",5.8251,7.5876,-0.348,1,,no 1D-LTE abundance (line excluded upstream),,,,,False,,,,,
Fe,I,IR,7038.2199,77.97530881136561,-4.9555057282746855,7.375,True,nan,4.2176,5.9787,-1.3,1,gt02,"transition energy Eup-Elo 1.7611 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7610999999999999,,,0.0030962380125865094,
Fe,I,IR,7052.715,72.75096802294632,-4.986517557962093,8.7109375,True,nan,5.0995,6.857,-1.245,1,gt02,"transition energy Eup-Elo 1.7575 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 6.8570 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7575000000000003,,,0.05403813279484389,
Fe,I,IR,7071.8597,40.14999343200292,-5.245848157467801,7.65625,True,nan,4.607,6.3597,-1.7,1,gt02,"transition energy Eup-Elo 1.7527 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7527,,,0.05111683311723378,
Fe,I,IR,7086.7244,30.608375012955197,-5.364605269864043,7.4453125,True,nan,3.6025,5.3516,-2.356,1,gt02,"transition energy Eup-Elo 1.7491 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7491000000000003,,,0.036395089327638935,
Fe,I,IR,7090.3835,77.99685302441944,-4.958592645291694,7.62109375,True,nan,4.2305,5.9787,-1.21,1,gt02,"transition energy Eup-Elo 1.7482 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7481999999999998,,,-0.004210492073770597,
Fe,I,IR,7091.9211,20.954862028418432,-5.529479089598487,7.392578125,True,nan,4.9556,6.7034,-1.298,1,gt02,"transition energy Eup-Elo 1.7478 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7478000000000007,,,0.041669797980764464,
Fe,I,IR,7095.4067,37.31148737385155,-5.279134731763574,7.76171875,True,nan,4.2089,5.9558,-2.02,1,gt02,"transition energy Eup-Elo 1.7469 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7469000000000001,,,0.04669718254465273,
Fe,I,IR,7107.4594,30.948887270880707,-5.361069348431857,6.9794921875,True,nan,4.1864,5.9303,-1.343,1,gt02,"transition energy Eup-Elo 1.7439 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7439,,,0.0074075187050681585,
Fe,I,IR,7112.1674,40.63739558022677,-5.243076103562879,7.69140625,True,nan,2.9904,4.7331,-2.998,1,gt02,"transition energy Eup-Elo 1.7427 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7427000000000001,,,0.020593628634437533,
Fe,I,IR,7120.0212,38.724430180922326,-5.264496250801608,8.25390625,True,nan,4.5585,6.2994,-1.936,1,gt02,"transition energy Eup-Elo 1.7409 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 6.2994 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7409,,,0.07608238815601867,
Fe,I,IR,7132.9862,50.33175476881231,-5.151429311877834,7.62109375,True,nan,4.0758,5.8135,-1.628,1,gt02,"transition energy Eup-Elo 1.7377 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7377000000000002,,,0.027612513142083475,
Fe,I,IR,7142.5166,46.791466678079765,-5.183684600042496,7.568359375,True,nan,4.9556,6.691,-0.848,1,gt02,"transition energy Eup-Elo 1.7354 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9556 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7354000000000003,,,0.03955326602213602,
Fe,I,IR,7145.3223,50.46026542727535,-5.15107229241308,7.5859375,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,7190.1222,42.54163457106233,-5.227922098793013,8.2890625,True,nan,3.111,4.8349,-3.42,1,gt02,"transition energy Eup-Elo 1.7239 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 3.1110 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7239,,,0.023466160484443235,
Fe,I,IR,7219.6816,53.32420910750482,-5.131593622068342,7.638671875,True,nan,4.0758,5.7926,-1.69,1,gt02,"transition energy Eup-Elo 1.7168 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.7168,,,0.03174437456648049,
Fe,I,IR,7221.2017,52.46557812917586,-5.138735012914227,7.919921875,True,nan,4.5585,6.275,-1.184,1,gt02,"transition energy Eup-Elo 1.7165 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 6.2750 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.7165,,,-0.005521461220408544,
Fe,I,IR,7306.5617,50.68003845309946,-5.158876120298005,7.427734375,True,nan,4.1777,5.8741,-1.74,1,gt02,"transition energy Eup-Elo 1.6964 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6964000000000006,,,0.032252777533103114,
Fe,I,IR,7307.9306,89.0798325738838,-4.914015022304942,7.744140625,True,nan,4.1426,5.8388,-1.531,1,gt02,"transition energy Eup-Elo 1.6962 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6962000000000002,,,0.022087326777189692,
Fe,I,IR,7320.6685,91.97029676276492,-4.900903153414785,7.744140625,True,nan,,,,0,,"no Fe I transition in the VALD extraction within 0.01 A -- cannot domain-check, so cannot run",,,,,False,,,,,
Fe,I,IR,7320.8331,92.11553369465472,-4.900227633301514,7.76171875,True,nan,4.913,6.6061,-1.422,1,gt02,"transition energy Eup-Elo 1.6931 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 4.9130 eV is not within 0.02 eV of any level in the training set",True,False,False,True,False,1.6930999999999994,,,0.036922383144125756,
Fe,I,IR,7330.1371,37.89032528533088,-5.286583763916734,8.18359375,True,nan,4.6382,6.3292,-2.03,1,gt02,"transition energy Eup-Elo 1.6910 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6909999999999998,,,0.05663179560080342,
Fe,I,IR,7366.37,38.55587939454168,-5.28116291582791,8.130859375,True,nan,4.6382,6.3208,-1.9,1,gt02,"transition energy Eup-Elo 1.6826 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6825999999999999,,,0.08205804465637717,
Fe,I,IR,7401.5894,51.77529100008827,-5.155202440627189,7.427734375,True,nan,5.4099,7.0845,-1.131,1,gt02,"Elo 5.4099 eV outside training [2.1750, 5.1000] (gt02, n=154); transition energy Eup-Elo 1.6746 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; lower level 5.4099 eV is not within 0.02 eV of any level in the training set; upper level 7.0845 eV is not within 0.02 eV of any level in the training set",False,False,False,True,False,1.6745999999999999,,,0.030040980461883776,
Fe,I,IR,7401.6826,51.73658827782865,-5.155532671510101,7.427734375,True,nan,4.1864,5.861,-1.599,1,gt02,"transition energy Eup-Elo 1.6746 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6745999999999999,,,0.022854317780264685,
Fe,I,IR,7418.6663,56.61923137487023,-5.117361867088077,7.4453125,True,nan,4.1426,5.8134,-1.376,1,gt02,"transition energy Eup-Elo 1.6708 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.6707999999999998,,,0.019240018654766218,
Fe,I,IR,7435.5909,31.99089585326504,-5.366289085269051,7.4453125,True,nan,5.3085,6.9755,-0.716,1,gt02,"Elo 5.3085 eV outside training [2.1750, 5.1000] (gt02, n=154); transition energy Eup-Elo 1.6670 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction; upper level 6.9755 eV is not within 0.02 eV of any level in the training set",False,False,False,True,False,1.6669999999999998,,,0.04255790054718203,
