wavelength_air_A,flux_normalized
1.036885952719582747e+04,1.005141235348027351e+00
1.036888851676885679e+04,1.004341202289100288e+00
1.036891750634188429e+04,1.006241548972346411e+00
1.036894649591490816e+04,9.995406853392417856e-01
1.036897548548793566e+04,1.009842215080898997e+00
1.036900447506096498e+04,1.006141773463971045e+00
1.036903346463399066e+04,1.003741514574661764e+00
1.036906245420701634e+04,1.002041354069641343e+00
1.036909144378003839e+04,9.976408121536792795e-01
1.036912043335306953e+04,9.986410322637877535e-01
1.036914942292609157e+04,1.001041450388012732e+00
1.036917841249912090e+04,1.007042377943444533e+00
1.036920740207214294e+04,1.002841863341582762e+00
1.036923639164517226e+04,1.003041970944834160e+00
1.036926538121819976e+04,1.001941894451864989e+00
1.036929437079122727e+04,1.003442186256723101e+00
1.036932336036425113e+04,1.007142790257207432e+00
1.036935234993728045e+04,9.966413801963854846e-01
1.036938133951030250e+04,9.970415157969279019e-01
1.036941032908333182e+04,1.005242759336868241e+00
1.036943931865635932e+04,1.006242980956281396e+00
1.036946830822938500e+04,1.003142619745383879e+00
1.036949729780241069e+04,9.959416747311401474e-01
1.036952628737543637e+04,1.002442678795119058e+00
1.036955527694846387e+04,1.013744367557419812e+00
1.036958426652148955e+04,1.011144077227492000e+00
1.036961325609451706e+04,1.006243458535469371e+00
1.036964224566754456e+04,9.966421685324615698e-01
1.036967123524056842e+04,9.995426613510769442e-01
1.036970022481359592e+04,9.986426118927353990e-01
1.036972921438662343e+04,9.897414190531829137e-01
1.036975820395964911e+04,9.985427556323274167e-01
1.036978719353267661e+04,1.007144064995006305e+00
1.036981618310570229e+04,9.972427275824720105e-01
1.036984517267872798e+04,9.999431932014104518e-01
1.036987416225175548e+04,9.999432723384144017e-01
1.036990315182477934e+04,9.958427636201224731e-01
1.036993214139780684e+04,1.000743545389883193e+00
1.036996113097083253e+04,9.986433231694115120e-01
1.036999012054386003e+04,9.982433447697561801e-01
1.037001911011688935e+04,9.973432944616663631e-01
1.037004809968991140e+04,9.947429995951893034e-01
1.037007708926294072e+04,9.989436825353851246e-01
1.037010607883596276e+04,9.934429699808541292e-01
1.037013506840899208e+04,9.923428902180996269e-01
1.037016405798201959e+04,9.956434442923142170e-01
1.037019304755504345e+04,9.898426869281452545e-01
1.037022203712807459e+04,9.941433855846150136e-01
1.037025102670109845e+04,9.910430168812697227e-01
1.037028001627412596e+04,9.931433986194487806e-01
1.037030900584715346e+04,9.861424658464307269e-01
1.037033799542017550e+04,9.925434691775247842e-01
1.037036698499320482e+04,9.834422314955919564e-01
1.037039597456623233e+04,9.893431632699135614e-01
1.037042496413925801e+04,9.830423293546810548e-01
1.037045395371228369e+04,9.878431026651713909e-01
1.037048294328531119e+04,9.917437462717656471e-01
1.037051193285833506e+04,9.830425629552281830e-01
1.037054092243136438e+04,9.856430181466545593e-01
1.037056991200439006e+04,9.822426025432948737e-01
1.037059890157741575e+04,9.777420265952968537e-01
1.037062789115044143e+04,9.795423657060603473e-01
1.037065688072347075e+04,9.829429378081669944e-01
1.037068587029649461e+04,9.702411676026174714e-01
1.037071485986952393e+04,9.762421180671984056e-01
1.037074384944254780e+04,9.683410445740554540e-01
1.037077283901557166e+04,9.578395908652391766e-01
1.037080182858860098e+04,9.621402938621803624e-01
1.037083081816162849e+04,9.608401804204432795e-01
1.037085980773465417e+04,9.468382126500735074e-01
1.037088879730767985e+04,9.450380247587724103e-01
1.037091778688070735e+04,9.355367112094652438e-01
1.037094677645373122e+04,9.239350890698352359e-01
1.037097576602676054e+04,9.020319580883602306e-01
1.037100475559978622e+04,8.824291603354967872e-01
1.037103374517281190e+04,8.572255392468294266e-01
1.037106273474583577e+04,8.262210641803845457e-01
1.037109172431886327e+04,7.962167308291034917e-01
1.037112071389189077e+04,7.484097813269369182e-01
1.037114970346491646e+04,6.956020903120855303e-01
1.037117869303794396e+04,6.422943174926943888e-01
1.037120768261096964e+04,5.963876236190094327e-01
1.037123667218399532e+04,5.681835248068212163e-01
1.037126566175702465e+04,5.500809072753894968e-01
1.037129465133004851e+04,5.558818045590515622e-01
1.037132364090307601e+04,5.842860309026919330e-01
1.037135263047610351e+04,6.192912342107370627e-01
1.037138162004912738e+04,6.768997747961510436e-01
1.037141060962215852e+04,7.285074395168783523e-01
1.037143959919518238e+04,7.860159831480011405e-01
1.037146858876820988e+04,8.204211249726266475e-01
1.037149757834123375e+04,8.583267893428592199e-01
1.037152656791425943e+04,8.803301094223754397e-01
1.037155555748728875e+04,9.145352373429324055e-01
1.037158454706031625e+04,9.127350435318036803e-01
1.037161353663334012e+04,9.275373071679351433e-01
1.037164252620636762e+04,9.347384473264405136e-01
1.037167151577939148e+04,9.331382843406567096e-01
1.037170050535241899e+04,9.479405531265507889e-01
1.037172949492544285e+04,9.408395748858855434e-01
1.037175848449847399e+04,9.779451571342687721e-01
1.037178747407149785e+04,7.162063638689187828e-01
1.037181646364452536e+04,7.263079216759831258e-01
1.037184545321755650e+04,1.963591924786927567e+00
1.037187444279057854e+04,9.822461072510556557e-01
1.037190343236360786e+04,9.770454111826117893e-01
1.037193242193663173e+04,9.747451461855493049e-01
1.037196141150965559e+04,9.814462219013686539e-01
1.037199040108268491e+04,9.804461507080735050e-01
1.037201939065571059e+04,9.786459600251127267e-01
1.037204838022873628e+04,9.852470227297727146e-01
1.037207736980176924e+04,9.912479968895824278e-01
1.037210635937478946e+04,9.949486283727131397e-01
1.037213534894781515e+04,9.788463006496165297e-01
1.037216433852084447e+04,9.940486517281306167e-01
1.037219332809387015e+04,1.002449987647527463e+00
1.037222231766689583e+04,9.932486897811556581e-01
1.037225130723991970e+04,1.007450895829736126e+00
1.037228029681294720e+04,9.950491172835485010e-01
1.037230928638597470e+04,9.957493012610746375e-01
1.037233827595900584e+04,9.949492602917815454e-01
1.037236726553202789e+04,9.932490840902500340e-01
1.037239625510505357e+04,9.932491629603109606e-01
1.037242524467807925e+04,9.877484152999429501e-01
1.037245423425110857e+04,9.906489297773534153e-01
1.037248322382413062e+04,9.952497004620706189e-01
1.037251221339715994e+04,1.000650592293867325e+00
1.037254120297018380e+04,1.002951018137188566e+00
1.037257019254321676e+04,1.000750766307070272e+00
1.037259918211624245e+04,9.996506799610187510e-01
1.037262817168926631e+04,1.000450880028983303e+00
1.037265716126229017e+04,9.932498729129823900e-01
1.037268615083531768e+04,9.935499971081583892e-01
1.037271514040834336e+04,9.969505896803220191e-01
1.037274412998137268e+04,9.967506386461746359e-01
1.037277311955439654e+04,9.965506875829068800e-01
1.037280210912742405e+04,9.951505549167416476e-01
1.037283109870044791e+04,9.876494985460492204e-01
1.037286008827348087e+04,9.942505767186288201e-01
1.037288907784650291e+04,1.000651625632769326e+00
1.037291806741953042e+04,1.000651705139025793e+00
1.037294705699255792e+04,1.005352497679242063e+00
1.037297604656557996e+04,1.009353184717331153e+00
1.037300503613861110e+04,9.998518221793583072e-01
1.037303402571163679e+04,9.965514002066983013e-01
1.037306301528466247e+04,9.975516314268680906e-01
1.037309200485768815e+04,1.002352440812066092e+00
1.037312099443071747e+04,1.004252809624476939e+00
1.037314998400373952e+04,9.950514885983542390e-01
1.037317897357676884e+04,9.984520856546735823e-01
1.037320796314979634e+04,1.001352607042030218e+00
1.037323695272282202e+04,9.997524426266886088e-01
1.037326594229584225e+04,9.985523389927620785e-01
1.037329493186887703e+04,9.972522199043198921e-01
1.037332392144190089e+04,9.925515812884695421e-01
1.037335291101492840e+04,9.902513086997186686e-01
1.037338190058795408e+04,9.982526106294991042e-01
1.037341089016097976e+04,1.004353623170701315e+00
1.037343987973400726e+04,1.001853320367051658e+00
1.037346886930703113e+04,9.985528946565993547e-01
1.037349785888005863e+04,1.005153985293893104e+00
1.037352684845308431e+04,1.013555352921037489e+00
1.037355583802611181e+04,9.970529027684630341e-01
1.037358482759913750e+04,1.000053442420510308e+00
1.037361381717216318e+04,1.008254780946118423e+00
1.037364280674518886e+04,1.001253785802760143e+00
1.037367179631821455e+04,9.958530354625949599e-01
1.037370078589124205e+04,9.964532069212582721e-01
1.037372977546426955e+04,9.918525784295686432e-01
1.037375876503729523e+04,9.933528882118561887e-01
1.037378775461032274e+04,9.996539375048415499e-01
1.037381674418335024e+04,1.003954679614387890e+00
1.037384573375637410e+04,1.004854898220204129e+00
1.037387472332940524e+04,1.002454607936223319e+00
1.037390371290242911e+04,9.991541783733742799e-01
1.037393270247545661e+04,9.998543659369120151e-01
1.037396169204848047e+04,1.008955851345485932e+00
1.037399068162150979e+04,1.013556642633228311e+00
1.037401967119453184e+04,1.000654728263914217e+00
1.037404866076756480e+04,9.873527499520511341e-01
1.037407765034059048e+04,9.993546862208304571e-01
1.037410663991361434e+04,1.003655431751378613e+00
1.037413562948664185e+04,9.983546902641835530e-01
1.037416461905966753e+04,1.009756537250525721e+00
1.037419360863268957e+04,1.017157765540097847e+00
1.037422259820572071e+04,9.947543698132833567e-01
1.037425158777874458e+04,1.000455334102844374e+00
1.037428057735177390e+04,1.005156143934854640e+00
1.037430956692479594e+04,1.002355788667143255e+00
1.037433855649782345e+04,1.004656226140044462e+00
1.037436754607085277e+04,1.006756632860188239e+00
1.037439653564388027e+04,9.978553273769311671e-01
1.037442552521690959e+04,9.943548616104528337e-01
1.037445451478993164e+04,1.004256483607303796e+00
1.037448350436296096e+04,1.001856189314278778e+00
1.037451249393598482e+04,9.962553954291397673e-01
1.037454148350901050e+04,1.005156863864692607e+00
1.037457047308203801e+04,1.008157412357453042e+00
1.037459946265506369e+04,9.892545396158421989e-01
1.037462845222808755e+04,1.001156478593169252e+00
1.037465744180111687e+04,1.002056699046759425e+00
1.037468643137413892e+04,1.000656559738436258e+00
1.037471542094717006e+04,1.003757124734421247e+00
1.037474441052019574e+04,9.958559671781875844e-01
1.037477340009322143e+04,9.949559054086318799e-01
1.037480238966624711e+04,1.010158367977583183e+00
1.037483137923927279e+04,9.951560952053076781e-01
1.037486036881229847e+04,9.941560174756396417e-01
1.037488935838532598e+04,1.007458185244587634e+00
1.037491834795835530e+04,1.005557966932810743e+00
1.037494733753137916e+04,1.007658377113110459e+00
1.037497632710441030e+04,1.000457324946849136e+00
1.037500531667743417e+04,9.972569010655659705e-01
1.037503430625045803e+04,1.001657673198249832e+00
1.037506329582348553e+04,9.983572331554404489e-01
1.037509228539651122e+04,9.941566507524087770e-01
1.037512127496954054e+04,1.003958275146143775e+00
1.037515026454256804e+04,1.001858023811147635e+00
1.037517925411559190e+04,1.003258324567204873e+00
1.037520824368861577e+04,1.006558925586765296e+00
1.037523723326164327e+04,1.006659021551475242e+00
1.037526622283467259e+04,1.005358896230276411e+00
1.037529521240769827e+04,1.005759039565692792e+00
1.037532420198072577e+04,1.006959309553776105e+00
1.037535319155374964e+04,1.002858740675016014e+00
1.037538218112677350e+04,1.007259517484679456e+00
1.037541117069980464e+04,1.001158631035568014e+00
1.037544016027283214e+04,9.936575216434188063e-01
1.037546914984585601e+04,1.003359139526996957e+00
1.037549813941888533e+04,1.000158711578902793e+00
1.037552712899190919e+04,9.995586959801782134e-01
1.037555611856493670e+04,1.002659268110312141e+00
1.037558510813796420e+04,1.000458998298225266e+00
1.037561409771098806e+04,9.969585213981649874e-01
1.037564308728401556e+04,9.984588394922124799e-01
1.037567207685704125e+04,9.985589349617733923e-01
1.037570106643006875e+04,9.980589348876426348e-01
1.037573005600309443e+04,1.000859460587640859e+00
1.037575904557612012e+04,1.009160863593927093e+00
1.037578803514914762e+04,1.007160624988278963e+00
1.037581702472217512e+04,9.957588859374469914e-01
1.037584601429519535e+04,9.985594123545566969e-01
1.037587500386822649e+04,1.004960514311005415e+00
1.037590399344125217e+04,1.006160786188003753e+00
1.037593298301427967e+04,1.002460274714283228e+00
1.037596197258730535e+04,1.000760082625946401e+00
1.037599096216033104e+04,1.003660626573697146e+00
1.037601995173336036e+04,1.006061090912650391e+00
1.037604894130638422e+04,1.002360578258979285e+00
1.037607793087941172e+04,9.943593757037951786e-01
1.037610692045243741e+04,9.935593266484370467e-01
1.037613591002546309e+04,9.925592453744238597e-01
1.037616489959849059e+04,9.892587946901972851e-01
1.037619388917151809e+04,9.929594678521024287e-01
1.037622287874454196e+04,9.966601416057986329e-01
1.037625186831756946e+04,9.964601888945019414e-01
1.037628085789059696e+04,1.004361539147678117e+00
1.037630984746362446e+04,1.005961876719927872e+00
1.037633883703664833e+04,9.987607975469425803e-01
1.037636782660967583e+04,1.000561167152058450e+00
1.037639681618269969e+04,1.005662068948103949e+00
1.037642580575572720e+04,9.930601172186803716e-01
1.037645479532875834e+04,1.005262164761250299e+00
1.037648378490178220e+04,1.002661825210727553e+00
1.037651277447480970e+04,9.879595310804482056e-01
1.037654176404783175e+04,9.960609186575246632e-01
1.037657075362085743e+04,1.004062291362134429e+00
1.037659974319388857e+04,1.008763131600371343e+00
1.037662873276691607e+04,1.004962597116795031e+00
1.037665772233993994e+04,1.001062045838885473e+00
1.037668671191296926e+04,1.002562368632032186e+00
1.037671570148599130e+04,1.006263048197383325e+00
1.037674469105902062e+04,1.005563014941358801e+00
1.037677368063204267e+04,9.984619433728899596e-01
1.037680267020507199e+04,1.001962591041970718e+00
1.037683165977809404e+04,1.000462427377771357e+00
1.037686064935112518e+04,9.971619710508379253e-01
1.037688963892414904e+04,1.001262716981777823e+00
1.037691862849717836e+04,1.003563170856171416e+00
1.037694761807020404e+04,1.000062681452401625e+00
1.037697660764323155e+04,9.973623217139375718e-01
1.037700559721625541e+04,1.004863622690460589e+00
1.037703458678928473e+04,1.006363947243034573e+00
1.037706357636231041e+04,1.001663261332401245e+00
1.037709256593533610e+04,1.004163748968945002e+00
1.037712155550836360e+04,1.003663747476952750e+00
1.037715054508138746e+04,1.002963713255607958e+00
1.037717953465441497e+04,1.000263352252380278e+00
1.037720852422744065e+04,9.962627783795575676e-01
1.037723751380046815e+04,9.918621384718998568e-01
1.037726650337349383e+04,9.903619722320279317e-01
1.037729549294652134e+04,9.948627876847355722e-01
1.037732448251954702e+04,9.957630144116887960e-01
1.037735347209257452e+04,9.972633395726371308e-01
1.037738246166560020e+04,9.929627143868720029e-01
1.037741145123862952e+04,9.973635150921816850e-01
1.037744044081165157e+04,1.003564611798480888e+00
1.037746943038468089e+04,9.900624760597431795e-01
1.037749841995770839e+04,9.979638523392692084e-01
1.037752740953073226e+04,9.978639155339023015e-01
1.037755639910375976e+04,9.966637979035938288e-01
1.037758538867678908e+04,1.002964913480894893e+00
1.037761437824981658e+04,1.004265207401179971e+00
1.037764336782284045e+04,9.958639047880605277e-01
1.037767235739586613e+04,9.969641654137925135e-01
1.037770134696889363e+04,1.006465810303418085e+00
1.037773033654191931e+04,1.002765280663905356e+00
1.037775932611494136e+04,9.971644370647659850e-01
1.037778831568797250e+04,1.000165011673614046e+00
1.037781730526099636e+04,1.003165586762838180e+00
1.037784629483402387e+04,1.002665584232879326e+00
1.037787528440705137e+04,9.933641274147091416e-01
1.037790427398007523e+04,9.967647688163350228e-01
1.037793326355310455e+04,1.002765840830178057e+00
1.037796225312613024e+04,9.987652588974971213e-01
1.037799124269915592e+04,9.931644114150300906e-01
1.037802023227218342e+04,9.946647391566192375e-01
1.037804922184520910e+04,9.991655643292939315e-01
1.037807821141823661e+04,9.897640854644104147e-01
1.037810720099126229e+04,9.962652427466520688e-01
1.037813619056428979e+04,1.000366002741182703e+00
1.037816518013731547e+04,9.885641232066096906e-01
1.037819416971033934e+04,9.932649829213833215e-01
1.037822315928336866e+04,9.925649458591281338e-01
1.037825214885639070e+04,9.923649918309249696e-01
1.037828113842942003e+04,9.874642558391671932e-01
1.037831012800244753e+04,9.877643845988705040e-01
1.037833911757547685e+04,9.929653293969979977e-01
1.037836810714849889e+04,9.835638425464747758e-01
1.037839709672152458e+04,9.632605372961039469e-01
1.037842608629455026e+04,9.431572621589590089e-01
1.037845507586757958e+04,9.234540505524145848e-01
1.037848406544060890e+04,8.961495671512070826e-01
1.037851305501363095e+04,8.593434928205067047e-01
1.037854204458665845e+04,8.266380976720640872e-01
1.037857103415968413e+04,8.073349373426127462e-01
1.037860002373270981e+04,7.798304025063225176e-01
1.037862901330573550e+04,7.818307994220851098e-01
1.037865800287876482e+04,7.977335236118960893e-01
1.037868699245178868e+04,8.262383606731997787e-01
1.037871598202481619e+04,8.690455984876355178e-01
1.037874497159784369e+04,8.936497919762436126e-01
1.037877396117086755e+04,9.183540061676928046e-01
1.037880295074389869e+04,9.441584088920591533e-01
1.037883194031692437e+04,9.552603478158756545e-01
1.037886092988994642e+04,9.545603065179252278e-01
1.037888991946297756e+04,9.526600634546037449e-01
1.037891890903599960e+04,9.464590971493695992e-01
1.037894789860902529e+04,9.330569187763848582e-01
1.037897688818205643e+04,9.183545194932772882e-01
1.037900587775508029e+04,9.078528249965199803e-01
1.037903486732810961e+04,9.094531670076636543e-01
1.037906385690113530e+04,9.262560708530364062e-01
1.037909284647415916e+04,9.510603262209511577e-01
1.037912183604718848e+04,9.693634891019438093e-01
1.037915082562021053e+04,9.744644272166084198e-01
1.037917981519323985e+04,9.835660415245213173e-01
1.037920880476626553e+04,9.919675390404056881e-01
1.037923779433929303e+04,9.964683787834240913e-01
1.037926678391231872e+04,1.000369117796125584e+00
1.037929577348534440e+04,9.974687071187927634e-01
1.037932476305837190e+04,1.000669328366118993e+00
1.037935375263139758e+04,1.005370204111276422e+00
1.037938274220442509e+04,1.005670335233022961e+00
1.037941173177744713e+04,9.998694325550865347e-01
1.037944072135047645e+04,9.963689189471356400e-01
1.037946971092350395e+04,1.002670067284197941e+00
1.037949870049653146e+04,1.003570300124410064e+00
1.037952769006956078e+04,9.996697180553286710e-01
1.037955667964258464e+04,9.945689315047615553e-01
1.037958566921560850e+04,9.977695548311213969e-01
1.037961465878863601e+04,1.002970518755140983e+00
1.037964364836166351e+04,9.968695611265344647e-01
1.037967263793468919e+04,9.941691812125085237e-01
1.037970162750771487e+04,9.973698055337997248e-01
1.037973061708074056e+04,9.884683689845858989e-01
1.037975960665376988e+04,9.905688058775411475e-01
1.037978859622679738e+04,9.990703344480406090e-01
1.037981758579981943e+04,9.926693224092164591e-01
1.037984657537284875e+04,9.980703233942060937e-01
1.037987556494587261e+04,9.954699591493212374e-01
1.037990455451890011e+04,9.931696457424263880e-01
1.037993354409192762e+04,9.944699472865017320e-01
1.037996253366495148e+04,9.978706081423540653e-01
1.037999152323798262e+04,9.985708076229022900e-01
1.038002051281100648e+04,9.920697748552160800e-01
1.038004950238403399e+04,9.931700424825754547e-01
1.038007849195706149e+04,9.988710983636670537e-01
1.038010748153008353e+04,9.994712810116369583e-01
1.038013647110311649e+04,9.994713608679085537e-01
1.038016546067613490e+04,1.001271749534595523e+00
1.038019445024916604e+04,9.991714690910556973e-01
1.038022343982219354e+04,1.002172064088103332e+00
1.038025242939521922e+04,1.004672573665287949e+00
1.038028141896824309e+04,9.970713476501312789e-01
1.038031040854127059e+04,9.992718056330338605e-01
1.038033939811429445e+04,1.002472436008794876e+00
1.038036838768732378e+04,9.923707776978032413e-01
1.038039737726034946e+04,1.004072871736713335e+00
1.038042636683337696e+04,9.983719699733114572e-01
1.038045535640640082e+04,9.967717739756749573e-01
1.038048434597943015e+04,9.937713363072604444e-01
1.038051333555245583e+04,9.911709671681009359e-01
1.038054232512548151e+04,9.978722027920584603e-01
1.038057131469850901e+04,9.957719199065258042e-01
1.038060030427153470e+04,9.963721031371272074e-01
1.038062929384456038e+04,9.987725975756647223e-01
1.038065828341758788e+04,9.986726600999856762e-01
1.038068727299061538e+04,9.988727745089642784e-01
1.038071626256364470e+04,9.980727158713910141e-01
1.038074525213666857e+04,9.939720856811501415e-01
1.038077424170969243e+04,9.989730313129921990e-01
1.038080323128271993e+04,1.003173839089640751e+00
1.038083222085574562e+04,9.972728962079551174e-01
1.038086121042877130e+04,9.986732187805279493e-01
1.038089020000179517e+04,1.001073715136623354e+00
1.038091918957482994e+04,9.941725970356948272e-01
1.038094817914785199e+04,1.008975247530478736e+00
1.038097716872088131e+04,1.001073955160703299e+00
1.038100615829390335e+04,9.953730440617631903e-01
1.038103514786693086e+04,1.000974097784648409e+00
1.038106413743996018e+04,1.005074891345746790e+00
1.038109312701298404e+04,1.003374675675799521e+00
1.038112211658601154e+04,9.974737281013426049e-01
1.038115110615903541e+04,9.928730061461875644e-01
1.038118009573206837e+04,1.001774637293595394e+00
1.038120908530508859e+04,1.006375519780147165e+00
1.038123807487811428e+04,1.000774622917168788e+00
1.038126706445114542e+04,9.994744759315546956e-01
1.038129605402417110e+04,1.003875324403906255e+00
1.038132504359719678e+04,1.002675194935424008e+00
1.038135403317022428e+04,1.006375921981873756e+00
1.038138302274324815e+04,1.008076299784724128e+00
1.038141201231627565e+04,9.988747703831568625e-01
1.038144100188929951e+04,9.931738522835967808e-01
1.038146999146232884e+04,9.980747899456975381e-01
1.038149898103535634e+04,9.906735729678961544e-01
1.038152797060838202e+04,9.996752300173507022e-01
1.038155696018140770e+04,1.003676011518394029e+00
1.038158594975442975e+04,9.978750739793960101e-01
1.038161493932746453e+04,9.996754697507903575e-01
1.038164392890048839e+04,1.006276708870524006e+00
1.038167291847351407e+04,1.001075875580496932e+00
1.038170190804654158e+04,1.000275814968051069e+00
1.038173089761956362e+04,9.950749803679516114e-01
1.038175988719259112e+04,9.958752006806774748e-01
1.038178887676561862e+04,1.003076547760308745e+00
1.038181786633864249e+04,1.005577068240981697e+00
1.038184685591167181e+04,1.006377289586809498e+00
1.038187584548469749e+04,1.007077493433404136e+00
1.038190483505772863e+04,9.981760043645253599e-01
1.038193382463075250e+04,1.000276454680332661e+00
1.038196281420377636e+04,1.003077028894385769e+00
1.038199180377680204e+04,9.970760495035314586e-01
1.038202079334982955e+04,9.960759525382429924e-01
1.038204978292285887e+04,9.949758377378496998e-01
1.038207877249588273e+04,1.001076995987244533e+00
1.038210776206891387e+04,9.998768637200475817e-01
1.038213675164193592e+04,9.944759878750496496e-01
1.038216574121496524e+04,9.986768111034373119e-01
1.038219473078798910e+04,1.003777794444989935e+00
1.038222372036101660e+04,9.950763327369424038e-01
1.038225270993403865e+04,9.993771747538839900e-01
1.038228169950706797e+04,9.998773433519926312e-01
1.038231068908009183e+04,1.000077458787547613e+00
1.038233967865312479e+04,9.996774677216251348e-01
1.038236866822614502e+04,9.928763397187845285e-01
1.038239765779917434e+04,9.877755127467672258e-01
1.038242664737219820e+04,9.859752716876188927e-01
1.038245563694522934e+04,9.932766490158975170e-01
1.038248462651825139e+04,9.955771377304397651e-01
1.038251361609128071e+04,9.928767366317410303e-01
1.038254260566430457e+04,9.926767803922651456e-01
1.038257159523733208e+04,9.967775903649804814e-01
1.038260058481035958e+04,1.004679078443369900e+00
1.038262957438338890e+04,9.951774643882894678e-01
1.038265856395641094e+04,9.996783469200953842e-01
1.038268755352943845e+04,1.001878819584931746e+00
1.038271654310246595e+04,9.973780960082657687e-01
1.038274553267548981e+04,1.000478729650171150e+00
1.038277452224851913e+04,9.936775941036516402e-01
1.038280351182154482e+04,1.001679104242488183e+00
1.038283250139457050e+04,1.005279828430958755e+00
1.038286149096759618e+04,1.001679264424836013e+00
1.038289048054062550e+04,1.000379111717802250e+00
1.038291947011364937e+04,1.000079137959017928e+00
1.038294845968667687e+04,9.964785726742499961e-01
1.038297744925970255e+04,9.985790289141379672e-01
1.038300643883272824e+04,1.003079916040093389e+00
1.038303542840575028e+04,9.994793501323807616e-01
1.038306441797878506e+04,9.972790350271621973e-01
1.038309340755180892e+04,1.001179815348165691e+00
1.038312239712483643e+04,1.001579967288316775e+00
1.038315138669786029e+04,9.984794900078826085e-01
1.038318037627088597e+04,9.894779509656017602e-01
1.038320936584391529e+04,9.998799016228357983e-01
1.038323835541693916e+04,1.003080557687563434e+00
1.038326734498996666e+04,9.964794491318689218e-01
1.038329633456299780e+04,1.005481150571056359e+00
1.038332532413601984e+04,1.009782006155109713e+00
1.038335431370904553e+04,9.985800669171237542e-01
1.038338330328207121e+04,9.940793348054669520e-01
1.038341229285510053e+04,1.000380551540939855e+00
1.038344128242812258e+04,1.000680685711807349e+00
1.038347027200115008e+04,9.975802056345054458e-01
1.038349926157417940e+04,1.003781406086428740e+00
1.038352825114720326e+04,9.998807810932494045e-01
1.038355724072023077e+04,1.000981060053006910e+00
1.038358623029325827e+04,9.953801265203641169e-01
1.038361521986628213e+04,9.936798982856884788e-01
1.038364420943931327e+04,1.001181336407541922e+00
1.038367319901233714e+04,1.003381815182464498e+00
1.038370218858536464e+04,1.002781786626825822e+00
1.038373117815838850e+04,9.933801616976986049e-01
1.038376016773141600e+04,9.918799689188801949e-01
1.038378915730444351e+04,9.899797032781694206e-01
1.038381814687747283e+04,9.940805271443444724e-01
1.038384713645049487e+04,1.004582514643041380e+00
1.038387612602352419e+04,9.957809951764140521e-01
1.038390511559654988e+04,9.960811293652234166e-01
1.038393410516957556e+04,1.001782246159252487e+00
1.038396309474260124e+04,1.001082198841030335e+00
1.038399208431562874e+04,9.977816779119217383e-01
1.038402107388865261e+04,1.003382777990198926e+00
1.038405006346168011e+04,1.010484152376689426e+00
1.038407905303470943e+04,9.992821908038097556e-01
1.038410804260773148e+04,1.005683438293705878e+00
1.038413703218076080e+04,9.977820768445568866e-01
1.038416602175378648e+04,9.954817366629656883e-01
1.038419501132681216e+04,1.006483825688814004e+00
1.038422400089983967e+04,1.000082736540390149e+00
1.038425299047286899e+04,9.931815549508338226e-01
1.038428198004589285e+04,9.955820733649454191e-01
1.038431096961892035e+04,1.000583067949283755e+00
1.038433995919194422e+04,1.000683166267200441e+00
1.038436894876496990e+04,9.971826052441257193e-01
1.038439793833799558e+04,9.957824284540001125e-01
1.038442692791102490e+04,9.945822881028177909e-01
1.038445591748405059e+04,9.855807170814134821e-01
1.038448490705707627e+04,9.873811261462487332e-01
1.038451389663010377e+04,9.960828020256720094e-01
1.038454288620312946e+04,9.966829918565582869e-01
1.038457187577615514e+04,9.935825020394785101e-01
1.038460086534918446e+04,9.938826366278583624e-01
1.038462985492220832e+04,9.848810612311733603e-01
1.038465884449523583e+04,9.895820045712833135e-01
1.038468783406826333e+04,9.912823965596736508e-01
1.038471682364128719e+04,9.920826231168704545e-01
1.038474581321431469e+04,9.920827024463698685e-01
1.038477480278734220e+04,9.916827080659790239e-01
1.038480379236036970e+04,1.000884483423472915e+00
1.038483278193339720e+04,9.856817600542013835e-01
1.038486177150642106e+04,9.895825584771691386e-01
1.038489076107944311e+04,9.987843358736174793e-01
1.038491975065247607e+04,9.971841202592219844e-01
1.038494874022549811e+04,9.966841076184139725e-01
1.038497772979852925e+04,9.959840579306046271e-01
1.038500671937155130e+04,9.878826397654874025e-01
1.038503570894458062e+04,9.978845686993378372e-01
1.038506469851760630e+04,1.001885388787532527e+00
1.038509368809063380e+04,1.001785450383362530e+00
1.038512267766365949e+04,1.004386012095086489e+00
1.038515166723668153e+04,1.000585388212304139e+00
1.038518065680971267e+04,1.001485635073575242e+00
1.038520964638274017e+04,1.001685752246742167e+00
1.038523863595576586e+04,9.993854055666331337e-01
1.038526762552879154e+04,1.001485875307925433e+00
1.038529661510181541e+04,1.000885843957168397e+00
1.038532560467484473e+04,9.950848463817425493e-01
1.038535459424787223e+04,1.000385911078694567e+00
1.038538358382089609e+04,1.007287274149288869e+00
1.038541257339392359e+04,1.004286796588115038e+00
1.038544156296694928e+04,9.961853693663278442e-01
1.038547055253997678e+04,9.956853559215304017e-01
1.038549954211300428e+04,1.001086441411676242e+00
1.038552853168602815e+04,1.001386577361149888e+00
1.038555752125905383e+04,1.000486489637841814e+00
1.038558651083207587e+04,9.985862152565859740e-01
1.038561550040510883e+04,1.001686873539358924e+00
1.038564448997813452e+04,1.000886804290497478e+00
1.038567347955116566e+04,1.001286959017649192e+00
1.038570246912418770e+04,1.009488571110181088e+00
