OH,A2Sigma,27.5,e,1,X2Pi,26.5,e,3,345.5270648,28933.00424,44117.68005,15184.6758,2136.306,0.000003968,:,rR1(26.5),v=0,F1e,-,v=1,F1e
OH,A2Sigma,27.5,e,1,X2Pi,26.5,e,4,356.170727,28068.40677,44117.68005,16049.27328,25.0282,4.94E-08,:,qR12(26.5),v=0,F1e,-,v=1,F2e
OH,A2Sigma,26.5,e,1,X2Pi,27.5,e,3,365.5988195,27344.59581,43354.7742,16010.17839,320.477,6.20E-07,:,pP1(27.5),v=0,F1e,-,v=1,F1e
OH,A2Sigma,26.5,e,1,X2Pi,27.5,e,4,377.8407629,26458.66009,43354.7742,16896.11411,2.100878,4.34E-09,:,oP12(27.5),v=0,F1e,-,v=1,F2e
OH,A2Sigma,26.5,f,1,X2Pi,27.5,f,3,356.0274729,28079.70029,44112.38402,16032.68373,7.941547,1.46E-08,:,qP21(27.5),v=0,F2f,-,v=1,F1f
OH,A2Sigma,26.5,f,1,X2Pi,27.5,f,4,367.075904,27234.56619,44112.38402,16877.81782,285.7152,5.57E-07,:,pP2(27.5),v=0,F2f,-,v=1,F2f
OH,A2Sigma,27.5,f,1,X2Pi,27.5,e,3,346.1389412,28881.86036,44892.03875,16010.17839,26.14414,4.70E-08,:,rQ21(27.5),v=0,F2f,-,v=1,F1e
OH,A2Sigma,27.5,f,1,X2Pi,27.5,e,4,357.0928875,27995.92464,44892.03875,16896.11411,1905.818,0.000003645,:,qQ2(27.5),v=0,F2f,-,v=1,F2e
OH,A2Sigma,27.5,e,1,X2Pi,27.5,f,3,355.9603343,28084.99632,44117.68005,16032.68373,1990.117,0.000003783,:,qQ1(27.5),v=0,F1e,-,v=1,F1f
OH,A2Sigma,27.5,e,1,X2Pi,27.5,f,4,367.0045345,27239.86222,44117.68005,16877.81782,19.13721,3.87E-08,:,pQ12(27.5),v=0,F1e,-,v=1,F2f
OH,A2Sigma,28.5,e,1,X2Pi,27.5,e,3,346.0739536,28887.28379,44897.46218,16010.17839,2043.964,0.000003803,:,rR1(27.5),v=0,F1e,-,v=1,F1e
OH,A2Sigma,28.5,e,1,X2Pi,27.5,e,4,357.0237221,28001.34807,44897.46218,16896.11411,23.00938,4.56E-08,:,qR12(27.5),v=0,F1e,-,v=1,F2e
OH,A2Sigma,28.5,f,1,X2Pi,27.5,f,3,337.117621,29654.71924,45687.40297,16032.68373,19.17504,3.39E-08,:,sR21(27.5),v=0,F2f,-,v=1,F1f
OH,A2Sigma,28.5,f,1,X2Pi,27.5,f,4,347.0073332,28809.58515,45687.40297,16877.81782,2007.497,0.000003756,:,rR2(27.5),v=0,F2f,-,v=1,F2f
OH,A2Sigma,0.5,e,1,X2Pi,0.5,f,3,394.4962676,25341.60949,32420.91439,7079.304894,40.88773,9.55E-08,:,pQ12(0.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,0.5,f,1,X2Pi,0.5,e,3,393.9701857,25375.44826,32454.6104,7079.162135,41.34199,9.63E-08,:,qQ2(0.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,1.5,f,1,X2Pi,0.5,f,3,392.9243589,25442.9873,32522.29219,7079.304894,10.54945,4.89E-08,:,rR2(0.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,1.5,e,1,X2Pi,0.5,e,3,393.9649224,25375.78727,32454.9494,7079.162135,10.33592,4.81E-08,:,qR12(0.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,0.5,e,1,X2Pi,1.5,e,5,392.5194324,25469.23392,32420.91439,6951.680472,72.91127,8.43E-08,:,pP1(1.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,0.5,e,1,X2Pi,1.5,e,6,395.3711172,25285.53659,32420.91439,7135.377799,9.992094,1.17E-08,:,oP12(1.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,0.5,f,1,X2Pi,1.5,f,5,392.001525,25502.88279,32454.6104,6951.727611,49.86612,5.75E-08,:,qP21(1.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,0.5,f,1,X2Pi,1.5,f,6,394.8486456,25318.99418,32454.6104,7135.616221,32.78475,3.83E-08,:,pP2(1.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,1.5,f,1,X2Pi,1.5,e,5,390.9632063,25570.61172,32522.29219,6951.680472,16.18439,3.71E-08,:,rQ21(1.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,1.5,f,1,X2Pi,1.5,e,6,393.7922431,25386.91439,32522.29219,7135.377799,42.46411,9.88E-08,:,qQ2(1.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,1.5,e,1,X2Pi,1.5,f,5,391.9963141,25503.22179,32454.9494,6951.727611,34.92332,8.05E-08,:,qQ1(1.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,1.5,e,1,X2Pi,1.5,f,6,394.8433588,25319.33318,32454.9494,7135.616221,23.3597,5.46E-08,:,pQ12(1.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,2.5,e,1,X2Pi,1.5,e,5,390.9545748,25571.17626,32522.85673,6951.680472,6.958324,2.39E-08,:,rR1(1.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,2.5,e,1,X2Pi,1.5,e,6,393.7834862,25387.47893,32522.85673,7135.377799,9.95784,3.47E-08,:,qR12(1.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,2.5,f,1,X2Pi,1.5,f,5,389.4188039,25672.02032,32623.74793,6951.727611,2.156316,7.36E-09,:,sR21(1.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,2.5,f,1,X2Pi,1.5,f,6,392.2283983,25488.13171,32623.74793,7135.616221,15.05099,5.21E-08,:,rR2(1.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,1.5,f,1,X2Pi,2.5,f,5,392.1586128,25492.66727,32522.29219,7029.624918,23.51897,3.62E-08,:,qP21(2.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,1.5,f,1,X2Pi,2.5,f,6,395.2461038,25293.53404,32522.29219,7228.758155,32.00717,0.00000005,:,pP2(2.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,1.5,e,1,X2Pi,2.5,e,5,393.1946608,25425.49689,32454.9494,7029.452513,48.9509,7.57E-08,:,pP1(2.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,1.5,e,1,X2Pi,2.5,e,6,396.2972371,25226.44729,32454.9494,7228.50211,6.748166,1.06E-08,:,oP12(2.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,2.5,e,1,X2Pi,2.5,f,5,392.1499284,25493.23181,32522.85673,7029.624918,44.30473,1.02E-07,:,qQ1(2.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,2.5,e,1,X2Pi,2.5,f,6,395.2372822,25294.09858,32522.85673,7228.758155,16.93394,3.97E-08,:,pQ12(2.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,2.5,f,1,X2Pi,2.5,e,5,390.6014201,25594.29542,32623.74793,7029.452513,14.42817,3.30E-08,:,rQ21(2.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,2.5,f,1,X2Pi,2.5,e,6,393.6630487,25395.24582,32623.74793,7228.50211,47.24376,1.10E-07,:,qQ2(2.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,3.5,f,1,X2Pi,2.5,f,5,388.5532831,25729.20464,32758.82956,7029.624918,2.685763,8.11E-09,:,sR21(2.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,3.5,f,1,X2Pi,2.5,f,6,391.5840479,25530.07141,32758.82956,7228.758155,18.46636,5.66E-08,:,rR2(2.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,3.5,e,1,X2Pi,2.5,e,5,390.5893737,25595.08477,32624.53728,7029.452513,12.34014,3.77E-08,:,rR1(2.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,3.5,e,1,X2Pi,2.5,e,6,393.6508127,25396.03517,32624.53728,7228.50211,8.461072,2.62E-08,:,qR12(2.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,2.5,e,1,X2Pi,3.5,e,5,393.8412748,25383.75389,32522.85673,7139.102842,42.26498,7.38E-08,:,pP1(3.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,2.5,e,1,X2Pi,3.5,e,6,397.2644656,25165.02925,32522.85673,7357.827477,4.850684,8.61E-09,:,oP12(3.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,2.5,f,1,X2Pi,3.5,f,5,392.2880316,25484.25723,32623.74793,7139.490694,14.72176,2.55E-08,:,qP21(3.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,2.5,f,1,X2Pi,3.5,f,6,395.6809606,25265.73684,32623.74793,7358.011089,32.28281,5.69E-08,:,pP2(3.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,3.5,f,1,X2Pi,3.5,e,5,390.2136826,25619.72672,32758.82956,7139.102842,11.77378,2.69E-08,:,rQ21(3.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,3.5,f,1,X2Pi,3.5,e,6,393.5738364,25401.00209,32758.82956,7357.827477,51.54846,1.20E-07,:,qQ2(3.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,3.5,e,1,X2Pi,3.5,f,5,392.2758809,25485.04659,32624.53728,7139.490694,49.95826,1.15E-07,:,qQ1(3.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,3.5,e,1,X2Pi,3.5,f,6,395.6685988,25266.52619,32624.53728,7358.011089,12.83182,3.01E-08,:,pQ12(3.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,4.5,e,1,X2Pi,3.5,e,5,390.1982512,25620.7399,32759.84274,7139.102842,16.54057,4.72E-08,:,rR1(3.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,4.5,e,1,X2Pi,3.5,e,6,393.5581381,25402.01526,32759.84274,7357.827477,6.968284,2.02E-08,:,qR12(3.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,4.5,f,1,X2Pi,3.5,f,5,387.6696448,25787.84939,32927.34008,7139.490694,2.608972,7.35E-09,:,sR21(3.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,4.5,f,1,X2Pi,3.5,f,6,390.9828201,25569.32899,32927.34008,7358.011089,21.30319,6.11E-08,:,rR2(3.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,3.5,f,1,X2Pi,4.5,f,5,392.3982073,25477.10205,32758.82956,7281.727514,10.28167,0.000000019,:,qP21(4.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,3.5,f,1,X2Pi,4.5,f,6,396.1446468,25236.16402,32758.82956,7522.665545,32.73119,6.16E-08,:,pP2(4.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,3.5,e,1,X2Pi,4.5,e,5,394.4667896,25343.5032,32624.53728,7281.034081,39.45344,7.37E-08,:,pP1(4.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,3.5,e,1,X2Pi,4.5,e,6,398.2636875,25101.89294,32624.53728,7522.64434,3.61275,6.88E-09,:,oP12(4.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,4.5,e,1,X2Pi,4.5,f,5,392.3826026,25478.11523,32759.84274,7281.727514,54.14867,1.25E-07,:,qQ1(4.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,4.5,e,1,X2Pi,4.5,f,6,396.1287427,25237.17719,32759.84274,7522.665545,9.985329,2.35E-08,:,pQ12(4.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,4.5,f,1,X2Pi,4.5,e,5,389.8092643,25646.306,32927.34008,7281.034081,9.515273,2.17E-08,:,rQ21(4.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,4.5,f,1,X2Pi,4.5,e,6,393.5166124,25404.69574,32927.34008,7522.64434,55.26362,1.28E-07,:,qQ2(4.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,5.5,f,1,X2Pi,4.5,f,5,386.7778618,25847.30634,33129.03385,7281.727514,2.350308,6.33E-09,:,sR21(4.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,5.5,f,1,X2Pi,4.5,f,6,390.4172551,25606.36831,33129.03385,7522.665545,23.75033,6.52E-08,:,rR2(4.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,5.5,e,1,X2Pi,4.5,e,5,389.7904825,25647.54172,32928.5758,7281.034081,19.92571,5.45E-08,:,rR1(4.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,5.5,e,1,X2Pi,4.5,e,6,393.4974717,25405.93146,32928.5758,7522.64434,5.718321,1.59E-08,:,qR12(4.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,4.5,e,1,X2Pi,5.5,e,5,395.0772683,25304.34294,32759.84274,7455.499795,38.08471,7.43E-08,:,pP1(5.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,4.5,e,1,X2Pi,5.5,e,6,399.2873963,25037.53711,32759.84274,7722.305632,2.770404,5.52E-09,:,oP12(5.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,4.5,f,1,X2Pi,5.5,f,5,392.4959728,25470.75619,32927.34008,7456.583893,7.644294,1.47E-08,:,qP21(5.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,4.5,f,1,X2Pi,5.5,f,6,396.6303594,25205.26055,32927.34008,7722.079534,33.21489,6.53E-08,:,pP2(5.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,5.5,f,1,X2Pi,5.5,e,5,389.3958428,25673.53406,33129.03385,7455.499795,7.760516,1.77E-08,:,rQ21(5.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,5.5,f,1,X2Pi,5.5,e,6,393.4851313,25406.72822,33129.03385,7722.305632,58.56353,0.000000136,:,qQ2(5.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,5.5,e,1,X2Pi,5.5,f,5,392.4769312,25471.99191,32928.5758,7456.583893,57.59921,1.33E-07,:,qQ1(5.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,5.5,e,1,X2Pi,5.5,f,6,396.6109146,25206.49627,32928.5758,7722.079534,7.956245,1.88E-08,:,pQ12(5.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,6.5,e,1,X2Pi,5.5,e,5,389.3737493,25674.99077,33130.49056,7455.499795,22.76035,6.04E-08,:,rR1(5.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,6.5,e,1,X2Pi,5.5,e,6,393.4625714,25408.18493,33130.49056,7722.305632,4.729813,1.28E-08,:,qR12(5.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,6.5,f,1,X2Pi,5.5,f,5,385.8861521,25907.03318,33363.61707,7456.583893,2.066541,5.39E-09,:,sR21(5.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,6.5,f,1,X2Pi,5.5,f,6,389.8817574,25641.53753,33363.61707,7722.079534,25.93624,0.000000069,:,rR2(5.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,5.5,f,1,X2Pi,6.5,f,5,392.5865742,25464.87816,33129.03385,7664.155698,5.936921,1.18E-08,:,qP21(6.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,5.5,f,1,X2Pi,6.5,f,6,397.1330591,25173.35588,33129.03385,7955.677978,33.73766,6.84E-08,:,pP2(6.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,5.5,e,1,X2Pi,6.5,e,5,395.67725,25265.97378,32928.5758,7662.602028,37.43005,7.54E-08,:,pP1(6.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,5.5,e,1,X2Pi,6.5,e,6,400.3297756,24972.34573,32928.5758,7956.230074,2.180749,4.49E-09,:,oP12(6.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,6.5,e,1,X2Pi,6.5,f,5,392.5641172,25466.33487,33130.49056,7664.155698,60.67744,1.40E-07,:,qQ1(6.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,6.5,e,1,X2Pi,6.5,f,6,397.1100789,25174.81259,33130.49056,7955.677978,6.482728,1.53E-08,:,pQ12(6.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,6.5,f,1,X2Pi,6.5,e,5,388.9794692,25701.01504,33363.61707,7662.602028,6.426266,1.46E-08,:,rQ21(6.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,6.5,f,1,X2Pi,6.5,e,6,393.4749286,25407.387,33363.61707,7956.230074,61.63707,1.43E-07,:,qQ2(6.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,7.5,f,1,X2Pi,6.5,f,5,385.0010272,25966.59256,33630.74825,7664.155698,1.809925,4.60E-09,:,sR21(6.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,7.5,f,1,X2Pi,6.5,f,6,389.3725435,25675.07028,33630.74825,7955.677978,27.95864,7.27E-08,:,rR2(6.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,7.5,e,1,X2Pi,6.5,e,5,388.9541064,25702.69091,33365.29294,7662.602028,25.23785,6.55E-08,:,rR1(6.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,7.5,e,1,X2Pi,6.5,e,6,393.4489762,25409.06286,33365.29294,7956.230074,3.963523,1.05E-08,:,qR12(6.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,6.5,e,1,X2Pi,7.5,e,5,396.2700424,25228.17846,33130.49056,7902.312102,37.21419,7.67E-08,:,pP1(7.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,6.5,e,1,X2Pi,7.5,e,6,401.3864133,24906.60818,33130.49056,8223.882384,1.75812,3.72E-09,:,oP12(7.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,6.5,f,1,X2Pi,7.5,f,5,392.6740005,25459.2087,33363.61707,7904.408369,4.769592,9.65E-09,:,qP21(7.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,6.5,f,1,X2Pi,7.5,f,6,397.6491443,25140.68558,33363.61707,8222.931487,34.32808,7.13E-08,:,pP2(7.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,7.5,f,1,X2Pi,7.5,e,5,388.5648892,25728.43615,33630.74825,7902.312102,5.412126,1.23E-08,:,rQ21(7.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,7.5,f,1,X2Pi,7.5,e,6,393.4829994,25406.86587,33630.74825,8223.882384,64.64093,1.50E-07,:,qQ2(7.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,7.5,e,1,X2Pi,7.5,f,5,392.6481536,25460.88457,33365.29294,7904.408369,63.61007,1.47E-07,:,qQ1(7.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,7.5,e,1,X2Pi,7.5,f,6,397.6226384,25142.36145,33365.29294,8222.931487,5.393886,1.28E-08,:,pQ12(7.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,8.5,e,1,X2Pi,7.5,e,5,388.5363028,25730.32907,33632.64117,7902.312102,27.4958,7.01E-08,:,rR1(7.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,8.5,e,1,X2Pi,7.5,e,6,393.4536848,25408.75879,33632.64117,8223.882384,3.369509,8.80E-09,:,qR12(7.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,8.5,f,1,X2Pi,7.5,f,5,384.1276495,26025.63051,33930.03887,7904.408369,1.592461,3.97E-09,:,sR21(7.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,8.5,f,1,X2Pi,7.5,f,6,388.8872825,25707.10739,33930.03887,8222.931487,29.9014,7.63E-08,:,rR2(7.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,7.5,f,1,X2Pi,8.5,f,5,392.7613392,25453.54744,33630.74825,8177.200818,3.939267,8.10E-09,:,qP21(8.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,7.5,f,1,X2Pi,8.5,f,6,398.1760986,25107.41462,33630.74825,8523.333637,35.01888,7.40E-08,:,pP2(8.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,7.5,e,1,X2Pi,8.5,e,5,396.8580667,25190.79871,33365.29294,8174.494224,37.31676,7.84E-08,:,pP1(8.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,7.5,e,1,X2Pi,8.5,e,6,402.4539662,24840.5421,33365.29294,8524.750839,1.448135,3.13E-09,:,oP12(8.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,8.5,e,1,X2Pi,8.5,f,5,392.732132,25455.44036,33632.64117,8177.200818,66.55055,0.000000154,:,qQ1(8.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,8.5,e,1,X2Pi,8.5,f,6,398.1460806,25109.30754,33632.64117,8523.333637,4.575678,1.09E-08,:,pQ12(8.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,8.5,f,1,X2Pi,8.5,e,5,388.1559034,25755.54465,33930.03887,8174.494224,4.635398,1.05E-08,:,rQ21(8.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,8.5,f,1,X2Pi,8.5,e,6,393.5074379,25405.28804,33930.03887,8524.750839,67.69897,1.57E-07,:,qQ2(8.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,9.5,f,1,X2Pi,8.5,f,5,383.2702049,26083.85317,34261.05398,8177.200818,1.413175,3.46E-09,:,sR21(8.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,9.5,f,1,X2Pi,8.5,f,6,388.4247216,25737.72035,34261.05398,8523.333637,31.82617,8.00E-08,:,rR2(8.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,9.5,e,1,X2Pi,8.5,e,5,388.1241422,25757.65225,33932.14647,8174.494224,29.63742,7.44E-08,:,rR1(8.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,9.5,e,1,X2Pi,8.5,e,6,393.4747948,25407.39563,33932.14647,8524.750839,2.907123,7.50E-09,:,qR12(8.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,8.5,e,1,X2Pi,9.5,e,5,397.4431424,25153.71617,33632.64117,8478.925006,37.6837,8.04E-08,:,pP1(9.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,8.5,e,1,X2Pi,9.5,e,6,403.5298828,24774.31209,33632.64117,8858.329084,1.216361,2.67E-09,:,oP12(9.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,8.5,f,1,X2Pi,9.5,f,5,392.8510656,25447.73403,33930.03887,8482.304847,3.330829,6.94E-09,:,qP21(9.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,8.5,f,1,X2Pi,9.5,f,6,398.7122058,25073.656,33930.03887,8856.382877,35.83621,7.69E-08,:,pP2(9.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,9.5,f,1,X2Pi,9.5,e,5,387.755661,25782.12898,34261.05398,8478.925006,4.034417,9.10E-09,:,rQ21(9.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,9.5,f,1,X2Pi,9.5,e,6,393.5471437,25402.7249,34261.05398,8858.329084,70.90986,1.65E-07,:,qQ2(9.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,9.5,e,1,X2Pi,9.5,f,5,392.8185314,25449.84163,33932.14647,8482.304847,69.61112,1.61E-07,:,qQ1(9.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,9.5,e,1,X2Pi,9.5,f,6,398.6786936,25075.7636,33932.14647,8856.382877,3.95126,9.42E-09,:,pQ12(9.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,10.5,e,1,X2Pi,9.5,e,5,387.7207767,25784.44861,34263.37362,8478.925006,31.74032,7.87E-08,:,rR1(9.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,10.5,e,1,X2Pi,9.5,e,6,393.5112096,25405.04454,34263.37362,8858.329084,2.544377,6.50E-09,:,qR12(9.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,10.5,f,1,X2Pi,9.5,f,5,382.4321995,26141.00811,34623.31295,8482.304847,1.266903,3.06E-09,:,sR21(9.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,10.5,f,1,X2Pi,9.5,f,6,387.9843881,25766.93008,34623.31295,8856.382877,33.78429,8.39E-08,:,rR2(9.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,9.5,f,1,X2Pi,10.5,f,5,392.9452521,25441.6345,34261.05398,8819.419481,2.874728,6.05E-09,:,qP21(10.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,9.5,f,1,X2Pi,10.5,f,6,399.2563447,25039.48432,34261.05398,9221.569661,36.80272,0.00000008,:,pP2(10.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,9.5,e,1,X2Pi,10.5,e,5,398.0266989,25116.8385,33932.14647,8815.307971,38.29263,8.27E-08,:,pP1(10.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,9.5,e,1,X2Pi,10.5,e,6,404.6122013,24708.04337,33932.14647,9224.103102,1.040333,2.32E-09,:,oP12(10.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,10.5,e,1,X2Pi,10.5,f,5,392.9094278,25443.95414,34263.37362,8819.419481,72.88018,1.69E-07,:,qQ1(10.5),v=0,F1e,-,v=2,F1f
OH,A2Sigma,10.5,e,1,X2Pi,10.5,f,6,399.2193606,25041.80396,34263.37362,9221.569661,3.468116,8.29E-09,:,pQ12(10.5),v=0,F1e,-,v=2,F2f
OH,A2Sigma,10.5,f,1,X2Pi,10.5,e,5,387.3668747,25808.00498,34623.31295,8815.307971,3.564507,8.02E-09,:,rQ21(10.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,10.5,f,1,X2Pi,10.5,e,6,393.6016086,25399.20985,34623.31295,9224.103102,74.35684,1.73E-07,:,qQ2(10.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,11.5,f,1,X2Pi,10.5,f,5,381.6166749,26196.87078,35016.29026,8819.419481,1.14781,2.74E-09,:,sR21(10.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,11.5,f,1,X2Pi,10.5,f,6,387.5663749,25794.7206,35016.29026,9221.569661,35.82149,8.81E-08,:,rR2(10.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,11.5,e,1,X2Pi,10.5,e,5,387.3289217,25810.53376,34625.84173,8815.307971,33.86521,8.31E-08,:,rR1(10.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,11.5,e,1,X2Pi,10.5,e,6,393.5624242,25401.73863,34625.84173,9224.103102,2.257061,5.72E-09,:,qR12(10.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,10.5,e,1,X2Pi,11.5,e,5,398.6099243,25080.08964,34263.37362,9183.283976,39.13459,8.55E-08,:,pP1(11.5),v=0,F1e,-,v=2,F1e
OH,A2Sigma,10.5,e,1,X2Pi,11.5,e,6,405.6994096,24641.83122,34263.37362,9621.5424,0.9042146,2.05E-09,:,oP12(11.5),v=0,F1e,-,v=2,F2e
OH,A2Sigma,10.5,f,1,X2Pi,11.5,f,5,393.0457155,25435.13171,34623.31295,9188.181248,2.526028,5.37E-09,:,qP21(11.5),v=0,F2f,-,v=2,F1f
OH,A2Sigma,10.5,f,1,X2Pi,11.5,f,6,399.8078467,25004.94516,34623.31295,9618.367794,37.94461,8.34E-08,:,pP2(11.5),v=0,F2f,-,v=2,F2f
OH,A2Sigma,11.5,f,1,X2Pi,11.5,e,5,386.9919707,25833.00628,35016.29026,9183.283976,3.193641,7.18E-09,:,rQ21(11.5),v=0,F2f,-,v=2,F1e
OH,A2Sigma,11.5,f,1,X2Pi,11.5,e,6,393.6707681,25394.74786,35016.29026,9621.5424,78.11431,1.82E-07,:,qQ2(11.5),v=0,F2f,-,v=2,F2e
OH,A2Sigma,11.5,e,1,X2Pi,11.5,f,5,393.0066416,25437.66049,34625.84173,9188.181248,76.43377,1.77E-07,:,qQ1(11.5),v=0,F1e,-,v=2,F1f
