element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis
Al,I,near-UV,kpno_solar_atlas,1D-LTE,SynthesisHandler,4.198,1,2,0.01,0.1972,"quantiser-floor 0.01 dex (RYA-771) — UNMEASURED: line-to-line scatter at n_lines=1; the floor STANDS IN for a scatter that was never determined, it is not a measurement of one",gf scale (UNGRADED),synth,1D-LTE,none,atlas9,kurucz,handler
