wave_A,observed_kpno,synth_best_fit,synth_literature,synth_effectively_no_Al,al_signal_best_minus_no_al
3056.543999999997,0.5319494117897718,0.5383862520035084,0.5405275124450603,0.5383726823994215,1.3569604086938192e-05
3056.545999999997,0.5119082353209121,0.5161693622074497,0.5182160735533384,0.5161563861842356,1.2976023214039678e-05
3056.547999999997,0.49125529414527025,0.4936179329172636,0.49556679687655253,0.49360557557949936,1.2357337764223875e-05
3056.549999999997,0.46906272730508575,0.47095202109426876,0.47280087069414317,0.4709402993786966,1.172171557217716e-05
3056.551999999997,0.44676352944591396,0.4484057466107242,0.4501536502576814,0.4483946684854213,1.1078125302876884e-05
3056.553999999997,0.4246576470938598,0.4262222169128957,0.42786955329355936,0.4262117807934145,1.0436119481205264e-05
3056.555999999997,0.40342583336650634,0.40464769543642026,0.4061961951120708,0.40463788985451454,9.805581905719674e-06
3056.557999999997,0.38290916670035796,0.38392532098662424,0.3853780717027916,0.38391612454191154,9.196444712700202e-06
3056.5599999999968,0.3624138235617471,0.36428937586962473,0.36565079285766855,0.36428075746567473,8.618403950000353e-06
3056.5619999999967,0.34200060608899585,0.34596034605515363,0.3472361110070804,0.34595226540257823,8.080652575404024e-06
3056.5639999999967,0.3230127273033412,0.3291403679824161,0.3303373396126631,0.32913277635365545,7.591628760628133e-06
3056.5659999999966,0.3053917647323308,0.3140090668589289,0.315135165796812,0.3140019080767168,7.158782212079995e-06
3056.5679999999966,0.2898211764976614,0.3007200269859349,0.30178409861691974,0.30071323861601623,6.7883699186865876e-06
3056.5699999999965,0.2767705882565882,0.28939798420572876,0.2904096435772017,0.2893914989148736,6.4852908551737976e-06
3056.5719999999965,0.26480000002177434,0.28013672682976787,0.28110618973688983,0.28013047386445716,6.252965310704628e-06
3056.5739999999964,0.2568484848627842,0.2729976816728104,0.2739355859017062,0.27299158841053045,6.093262279960321e-06
3056.5759999999964,0.2507302702750727,0.26800921431958763,0.2689264351207814,0.2680032078417666,6.006477821007827e-06
3056.5779999999963,0.24801675676144247,0.26516669943411725,0.2660741635376473,0.26516070806841036,5.991365706892182e-06
3056.5799999999963,0.24772363635988412,0.26443294131901285,0.2653414416144835,0.26442689611435777,6.045204655080738e-06
3056.5819999999962,0.24985090908690769,0.26573811222245175,0.26665812094613317,0.26573194834935615,6.163873095599293e-06
3056.583999999996,0.25609499998652807,0.26898012270189176,0.26992160575070484,0.2689737807445672,6.341957324573766e-06
3056.585999999996,0.26371852938942564,0.27402721421113224,0.27499945857197877,0.27402064126879017,6.572942342075727e-06
3056.587999999996,0.275042058800736,0.2807217433578719,0.2817332044894472,0.2807148939151595,6.849442712397735e-06
3056.589999999996,0.2880827272420595,0.2888835719817422,0.2899417399135871,0.28887640856455915,7.163417183042586e-06
3056.591999999996,0.3032221211817664,0.2983134818458752,0.2994247669870724,0.29830597546865534,7.506377219856919e-06
3056.593999999996,0.3196852940835048,0.30879729065179806,0.30996693384680657,0.3087894210445747,7.869607223376374e-06
3056.595999999996,0.3366078787502602,0.32011066249042164,0.32134267382465476,0.3201024180977634,8.244392658229849e-06
3056.597999999996,0.3546866666269305,0.33202440343215445,0.3333215331238092,0.3320157811851177,8.622247036738084e-06
3056.599999999996,0.3716913513161543,0.3443100548710282,0.3456737984386322,0.34430105974064773,8.99513038049582e-06
3056.6019999999958,0.3873832432087212,0.35674557036837357,0.3581762088782459,0.3567362147169489,9.355651424680644e-06
3056.6039999999957,0.4033545454194773,0.369120812290717,0.3706174867744897,0.3691111150457706,9.697244946427208e-06
3056.6059999999957,0.41951212117738707,0.3812427118406119,0.38280352992075883,0.3812326975172461,1.0014323365836741e-05
3056.6079999999956,0.4334020587934159,0.39294014359742696,0.39456231650770557,0.3929298411854081,1.0302412018881046e-05
3056.6099999999956,0.4466535293857228,0.4040682098175047,0.4057482158075178,0.4040576515635584,1.0558253946302276e-05
3056.6119999999955,0.4583476470323124,0.4145111693936017,0.4162449346589024,0.4145003895436533,1.077984994840575e-05
3056.6139999999955,0.4691366666430575,0.4241838321775484,0.42596691956767413,0.42417286573741664,1.0966440131765509e-05
3056.6159999999954,0.47918515149036534,0.4330317843831754,0.4348595824436947,0.43302066592848837,1.1118454687042423e-05
3056.6179999999954,0.4875223529216715,0.44103053871078174,0.4428984440341855,0.44101930127378164,1.1237437000100048e-05
3056.6199999999953,0.49535333331807063,0.4481835335446436,0.45008711892208114,0.44817220761080967,1.1325933833905566e-05
3056.6219999999953,0.5019199999845714,0.4545190590829107,0.4564542205535907,0.454507671726438,1.1387356472658539e-05
3056.6239999999952,0.5083305882205895,0.4600863099415078,0.46204938721978855,0.460074884120532,1.1425820975796697e-05
3056.625999999995,0.5145070588085771,0.4649508054882335,0.4669386718987666,0.46493935951266224,1.1445975571233724e-05
3056.627999999995,0.5205218181674396,0.4691894327324622,0.47119955256329976,0.46917797990943905,1.145282302317252e-05
3056.629999999995,0.5264511764571249,0.4728853716663053,0.47491582468255317,0.4728739201205487,1.1451545756602233e-05
3056.631999999995,0.5320747058694161,0.476123220430947,0.47817269508498883,0.47611177309151803,1.1447339428982684e-05
3056.633999999995,0.5376941176341491,0.4789846457419488,0.4810524039867207,0.47897320048652925,1.1445255419573197e-05
3056.635999999995,0.5433058823390556,0.4815445647311621,0.4836303819156876,0.48153311467832793,1.1450052834149904e-05
3056.637999999995,0.549016363621829,0.48386775205388094,0.48597183615772094,0.48385628598523284,1.1466068648102734e-05
3056.639999999995,0.5547799999855846,0.48600618996102274,0.48812908581622394,0.48599469284849567,1.1497112527070197e-05
3056.641999999995,0.5597962162032694,0.48799742168087923,0.4901399060321997,0.48798587529961995,1.1546381259275318e-05
3056.643999999995,0.5648472727133863,0.4898637438766741,0.4920267161027218,0.48985212749051366,1.1616386160429037e-05
3056.6459999999947,0.5700957575619796,0.49161202637066276,0.49379639877997633,0.4916003174791599,1.1708891502870689e-05
3056.6479999999947,0.5749611764590776,0.493234054967015,0.49544064589389764,0.4932222301038845,1.1824863130505125e-05
3056.6499999999946,0.5794435294006737,0.4947073038484136,0.4969367360120629,0.4946953394220955,1.196442631812289e-05
3056.6519999999946,0.5833266666571492,0.4959960236348748,0.4982486294239582,0.49598389680216154,1.2126832713288405e-05
3056.6539999999945,0.5868873529343206,0.49705251987146787,0.4993282544451343,0.4970402094339015,1.2310437566387389e-05
3056.6559999999945,0.5894697058753934,0.4978184994816733,0.5001168618896605,0.49780598679238675,1.2512689286536816e-05
3056.6579999999944,0.5915252941137856,0.49822649147854214,0.5005464539448135,0.4982137613463317,1.2730132210425626e-05
3056.6599999999944,0.5929370588196113,0.4982015448703202,0.5005414914257523,0.49818858644538294,1.2958424937259405e-05
3056.6619999999944,0.593389999999626,0.4976631429240132,0.5000208188627892,0.4976499505367936,1.3192387219584933e-05
3056.6639999999943,0.593523333332956,0.4965269329763298,0.4988994052021966,0.4965135068900158,1.3426086314050067e-05
3056.6659999999943,0.5923564705916223,0.49470633154045157,0.4970899599156541,0.4946926785866584,1.3652953793186207e-05
3056.667999999994,0.5907057575835821,0.4921144011108197,0.4945048227610944,0.4921005351858585,1.3865924961220522e-05
3056.669999999994,0.5878087878869517,0.48866607118256067,0.49105820055063104,0.4886520135769722,1.4057605588480016e-05
3056.671999999994,0.58385823530756,0.48428059025343667,0.4866686374736943,0.4842663697854622,1.4220467974446205e-05
3056.673999999994,0.5792052941312761,0.4788841639526449,0.481261673871066,0.47886981688158886,1.4347071056020066e-05
3056.675999999994,0.5726252941378204,0.472412748739154,0.47477266253987205,0.472398318442775,1.4430296378986629e-05
3056.677999999994,0.565296666695301,0.464814919517774,0.467149660162213,0.4648004559275754,1.4463590198576792e-05
3056.679999999994,0.5558300000297433,0.45605465670515705,0.4583562380645526,0.4560402155062673,1.444119888976969e-05
3056.681999999994,0.5456329730064723,0.44611385215190713,0.44837400999628263,0.4460994937691203,1.4358382786849866e-05
3056.683999999994,0.5348383784100866,0.4349945711088025,0.43720491410574314,0.4349803595003203,1.421160848219527e-05
3056.685999999994,0.5212866667104193,0.42272136501499114,0.4248735458252812,0.4227073662773509,1.3998737640241732e-05
3056.6879999999937,0.5064538235809691,0.40934305102229906,0.41142895316998246,0.4093293318412678,1.3719181031268679e-05
3056.6899999999937,0.4897302941698754,0.39493280970620964,0.3969447372337636,0.39491943575721516,1.3373948994477303e-05
3056.6919999999936,0.4720381818803602,0.3795869543137057,0.3815178134530872,0.3795739886994613,1.2965614244409007e-05
3056.6939999999936,0.45254727279173407,0.36342328598876467,0.36526675468753644,0.36341078774706026,1.2498241704406166e-05
3056.6959999999935,0.432140000070106,0.346578927228596,0.34832960773136884,0.34656694994520665,1.197728338936388e-05
3056.6979999999935,0.41134000007094057,0.329207295622993,0.33086084296706963,0.32919588620314283,1.1409419850172409e-05
3056.6999999999935,0.38907529419149867,0.31147428950214157,0.3130275094454675,0.3114634871504112,1.0802351730343496e-05
3056.7019999999934,0.3669166667380755,0.2935539228448434,0.2950048346827204,0.2935437582902888,1.0164554554603633e-05
3056.7039999999934,0.34500555562751795,0.27562364897507474,0.27697151070490483,0.27561414396525796,9.505009816779264e-06
3056.7059999999933,0.3223323530189109,0.25785963608146584,0.25910493154147274,0.2578508031554675,8.83292599834773e-06
3056.7079999999933,0.2988970589022042,0.24043228507846454,0.2415766750213839,0.24042412761417492,8.15746428961539e-06
3056.709999999993,0.2753590909905937,0.2235021093925111,0.22454834972987048,0.2234946219132329,7.487479278200926e-06
3056.711999999993,0.25210411772371477,0.20721581402775943,0.2081676439630013,0.2072089827528328,6.831274926621944e-06
3056.713999999993,0.23059823537163648,0.19170284796831832,0.1925648527018246,0.19169665158347662,6.196384841700153e-06
3056.715999999993,0.20975090916216588,0.17707324723967158,0.17785070511074033,0.17706765783470185,5.5894049697247095e-06
3056.717999999993,0.18970848491656545,0.16341680550247684,0.16411552985997313,0.16341178961183384,5.015890643000898e-06
3056.719999999993,0.17216117652989216,0.1508029688734343,0.15142915124724107,0.1507984885686421,4.480304792220391e-06
3056.721999999993,0.15562783788545026,0.1392812984545636,0.13984135832499645,0.1392773124452466,3.986009317002992e-06
3056.723999999993,0.14260621626326853,0.12888259661481496,0.12938304328219316,0.12887906131499735,3.535299817614135e-06
3056.725999999993,0.12990515155753565,0.1196206087797833,0.1200679199068376,0.11961747930015681,3.1294796264819125e-06
3056.727999999993,0.11816575761951675,0.11149410271869196,0.1118946224802391,0.11149133375434778,2.768964344188052e-06
3056.7299999999927,0.10822882356259259,0.10448913321347142,0.10484899136572944,0.10448667980689895,2.4534065724696186e-06
3056.7319999999927,0.09949352944529602,0.09858134370189875,0.09890639552350425,0.09857916187088704,2.181831011707769e-06
3056.7339999999926,0.09282181820565509,0.09373819480995106,0.09403398077499002,0.09373624203904221,1.9527709088501544e-06
3056.7359999999926,0.08699588236722135,0.0899208340142781,0.09019255623970457,0.08991906962441419,1.7643898639063682e-06
3056.7379999999926,0.0830194117791456,0.08708514653586022,0.08733765658751348,0.08708353196896214,1.614566898081038e-06
3056.7399999999925,0.08015333334045495,0.08518229817858372,0.0854200922873403,0.08518079722458605,1.500953997674026e-06
3056.7419999999925,0.07819575758283873,0.08415959213284498,0.08438681377997091,0.08415817109680085,1.421036044127466e-06
3056.7439999999924,0.07800972972968867,0.0839613041656114,0.0841817522811533,0.08395993198679555,1.3721788158505e-06
3056.7459999999924,0.07811117646330795,0.08452881661249058,0.08474595455425848,0.08452746497280304,1.3516396875357106e-06
3056.7479999999923,0.07993470587499948,0.08580029283429866,0.08601725488766788,0.08579893628067163,1.356553627027135e-06
3056.7499999999923,0.082407575742849,0.08771035884095123,0.08792995356018506,0.08770897492440526,1.3839165459716973e-06
3056.751999999992,0.08608636362221987,0.09018995799923325,0.09041466876750691,0.0901885274227536,1.43057647965239e-06
3056.753999999992,0.09087941174454468,0.09316644052021547,0.09339842424394322,0.09316494728140484,1.4932388106292382e-06
3056.755999999992,0.09614999997962732,0.09656396238964197,0.09680504781848003,0.0965623938981587,1.5684914832780894e-06
3056.757999999992,0.10318636360931105,0.10030425786020261,0.10055594550875002,0.10030260500583238,1.6528543702321041e-06
3056.759999999992,0.11056823526326484,0.10430781245183811,0.10457127836349668,0.10430606959791465,1.7428539234587426e-06
3056.761999999992,0.11859176467470761,0.10849541275767063,0.10877151830678111,0.1084935776357244,1.8351219462364732e-06
3056.763999999992,0.1265683783463243,0.11279003805897526,0.11307934777955313,0.11278811154215078,1.9265168244853026e-06
3056.765999999992,0.13451972969606318,0.11711910409295505,0.1174219135126821,0.11711708983081062,2.0142621444257935e-06
3056.767999999992,0.14313060602420558,0.12141696717219642,0.12173334225737505,0.12141487108221406,2.0960899823618817e-06
3056.769999999992,0.15173264702820696,0.12562741284703718,0.12595724140426068,0.12562524247152188,2.1703755153090754e-06
3056.7719999999917,0.15935029408672483,0.12970594006567532,0.13004899444809245,0.12970370380954882,2.2362561264976932e-06
3056.7739999999917,0.16637090906529214,0.13362178886384737,0.1339777989758248,0.13361949513430396,2.2937295434122262e-06
3056.7759999999917,0.17266181815633128,0.1373596257192831,0.13772836087128132,0.13735728199556893,2.3437237141599176e-06
3056.7779999999916,0.17732705880615615,0.1409207634005447,0.14130212095908534,0.14091837526830023,2.388132244485197e-06
3056.7799999999916,0.18140727271706733,0.14432381644907322,0.1447179147211067,0.14432138663726465,2.4298118085630538e-06
3056.7819999999915,0.18387999998950497,0.14760473381131792,0.14801200628639558,0.14760226127081735,2.4725405005643353e-06
3056.7839999999915,0.1855973529377405,0.1508161952714712,0.15123748328613112,0.15081367433221227,2.520939258926491e-06
3056.7859999999914,0.18639147058476746,0.1540264065176566,0.15446304761058952,0.15402382615596916,2.580361687432031e-06
3056.7879999999914,0.18633459459607413,0.15731731088071196,0.1577712197944865,0.1573146541273233,2.6567533886745487e-06
3056.7899999999913,0.18599405405551894,0.16078214541236788,0.16125588333418134,0.16077938893970664,2.7564726612361312e-06
3056.7919999999913,0.1850872727314218,0.16452239243186756,0.16501922050520113,0.16451950635011275,2.88608175480487e-06
3056.7939999999912,0.18415852941520847,0.1686444508520923,0.1691683669551408,0.16864139871036662,3.0521417256623717e-06
3056.795999999991,0.18335264706229965,0.17325623754775424,0.17381199579588097,0.1732529765277704,3.2610199838245535e-06
3056.797999999991,0.18307999999928068,0.17846368552562372,0.17905679619568116,0.17846016682817517,3.5186974485512668e-06
3056.799999999991,0.18324363636289787,0.1843671756399049,0.18500388322311243,0.1843633450624437,3.830577461200191e-06
3056.801999999991,0.18503882352039738,0.19105804828725884,0.1917452865224046,0.19105384697916758,4.201308091256184e-06
3056.803999999991,0.1875630302812634,0.1986153210672532,0.199360644522967,0.1986106864433326,4.6346239205852235e-06
3056.805999999991,0.19227818179586262,0.20710270706328296,0.20791419935747016,0.2070975738535664,5.1332097165679436e-06
3056.807999999991,0.1982975675342968,0.2165660252722374,0.21745218473029218,0.21656032668385725,5.698588380148584e-06
3056.809999999991,0.20538405402195908,0.2270311153489464,0.22800072001035218,0.22702478431180892,6.33103713748584e-06
3056.811999999991,0.21520588230338686,0.2385023715851559,0.2395643267903286,0.2384953420487024,7.029536453484475e-06
3056.8139999999908,0.22619999995000456,0.2509617799064753,0.252124951034619,0.25095398816418274,7.791742292539983e-06
3056.8159999999907,0.24066060599315306,0.2643681393373412,0.2656411697352246,0.2643595253763768,8.613960964409806e-06
3056.8179999999907,0.2558226469805374,0.2786569347764735,0.2800480535689372,0.2786474436202892,9.491156184315841e-06
3056.8199999999906,0.2722873528622297,0.29374170945666206,0.295258542384536,0.2937312924154613,1.0417041200749821e-05
3056.8219999999906,0.2901596968820238,0.3095164426736356,0.31116583545828225,0.3095050584493666,1.1384224268995435e-05
3056.8239999999905,0.3087899999152792,0.32585812539697784,0.3276459822669329,0.32584574103869524,1.2384358282602204e-05
3056.8259999999905,0.3276370587345459,0.3426296465735328,0.34456078787731986,0.3426162382693711,1.3408304161688367e-05
3056.8279999999904,0.3460191891056406,0.3596832294272759,0.36176127472051534,0.3596687831026038,1.44463246720683e-05
3056.8299999999904,0.36331648640368197,0.3768643215923244,0.3790916039381611,0.3768488332885368,1.548830378761412e-05
3056.8319999999903,0.3812545453643806,0.39401573717836735,0.39639325265251085,0.3939992131982114,1.6523980155946916e-05
3056.8339999999903,0.39997575748339986,0.4109818602367082,0.41350925486513557,0.41096431705264697,1.7543184061219463e-05
3056.8359999999902,0.4173764705030728,0.427612701075231,0.43028829544092306,0.42759416500909486,1.853606613616554e-05
3056.83799999999,0.4343575756765496,0.44376757951105406,0.44658842905378376,0.44374808620594763,1.9493305106421666e-05
3056.83999999999,0.4505333332548706,0.45931841522565514,0.46228040353704536,0.45929800892872674,2.0406296928399126e-05
3056.84199999999,0.46582529404883766,0.47415287269160694,0.4772508364834524,0.47413160534457205,2.1267347034892303e-05
3056.84399999999,0.48003705875224895,0.48817701668792324,0.49140489824336503,0.48815494684295446,2.2069844968775065e-05
3056.84599999999,0.4934263635702166,0.5013166464220893,0.5046676626398429,0.5012938380567272,2.2808365362059213e-05
3056.84799999999,0.5062705404881707,0.5135174833793817,0.516984301154562,0.5134940046689641,2.347871041763483e-05
3056.84999999999,0.5166759458927448,0.5247448659527797,0.5283197783013518,0.5247207880114673,2.407794131242813e-05
3056.85199999999,0.5269814705363769,0.5349829885190406,0.5386580863159128,0.5349583841192181,2.4604399822436562e-05
3056.85399999999,0.5369873528889166,0.5442335431490285,0.5480008764376416,0.5442084854421851,2.505770684335662e-05
3056.8559999999898,0.5464499999535221,0.5525138375809802,0.5563655611009642,0.5524883988430951,2.5438737885075113e-05
3056.8579999999897,0.5554681817731331,0.5598545509433851,0.5637830499638063,0.5598288013635072,2.5749579877887285e-05
3056.8599999999897,0.5631517646680884,0.5662972754700866,0.5702952694313366,0.5662712819989894,2.5993471097218723e-05
3056.8619999999896,0.5704866666335353,0.571891959425407,0.5759525820826388,0.5718657847024404,2.6174722966620934e-05
3056.8639999999896,0.5770199999661034,0.5766943461760867,0.5808112019708014,0.5766680475547272,2.6298621359499563e-05
3056.8659999999895,0.5828102940903722,0.580763644200991,0.5849308427099146,0.5807372728863076,2.637131468341547e-05
3056.8679999999895,0.5879926470313407,0.5841607564286869,0.5883729295418175,0.5841343567275962,2.6399701090751293e-05
3056.8699999999894,0.59206611109044,0.5869467873599703,0.5911990917216801,0.5869203960722631,2.639128770720589e-05
3056.8719999999894,0.5959067646891086,0.5891813204482412,0.5934694237860667,0.5891549664601563,2.6353988084926172e-05
3056.8739999999893,0.5990420588070492,0.590920899607658,0.5952409531463964,0.5908946037144013,2.6295893256755853e-05
3056.8759999999893,0.6018870588115168,0.5922181867973748,0.5965667897110519,0.5921919617448891,2.6225052485728817e-05
3056.8779999999892,0.6041929411643655,0.5931215663127737,0.5974957262588141,0.5930954170592107,2.614925356303477e-05
3056.879999999989,0.6060596969609914,0.593674935459322,0.5980720270895894,0.5936488596640446,2.6075795277469282e-05
3056.881999999989,0.6076899999911034,0.593917638951054,0.5983353618801084,0.5938916276888343,2.6011262219682862e-05
3056.883999999989,0.6086429411712322,0.5938845410113305,0.5983208785911297,0.5938585796959609,2.596131536958257e-05
3056.885999999989,0.6094227272706535,0.5936062041371934,0.5980593840572126,0.5935802736268841,2.5930510309302157e-05
3056.887999999989,0.6097984848464189,0.5931091326835959,0.5975775900111966,0.5930832105293993,2.592215419661148e-05
3056.889999999989,0.6098281081089645,0.5924160424473446,0.5968983853561673,0.5923901042362791,2.5938211065446026e-05
3056.891999999989,0.609671351352201,0.5915461632496382,0.5960411416593543,0.5915201839935857,2.5979256052410804e-05
3056.893999999989,0.6091223529446987,0.5905156166982821,0.5950220942978192,0.5904895722260338,2.6044472248298867e-05
3056.895999999989,0.608430303036327,0.5893377750556703,0.5938547044956789,0.5893116433497336,2.6131705936682792e-05
3056.8979999999888,0.6073333333394857,0.5880234682165081,0.5925498683035829,0.5879972306162673,2.623760024078603e-05
3056.8999999999887,0.6061000000079675,0.5865811419198119,0.5911160763516895,0.5865547841370025,2.6357782809460772e-05
3056.9019999999887,0.6047000000080237,0.5850170745640776,0.5895596324910197,0.584990587485818,2.6487078259584962e-05
3056.9039999999886,0.6030500000099245,0.5833355991145669,0.587884877436027,0.5833089793720188,2.661974254813959e-05
3056.9059999999886,0.6012982353050694,0.5815392811914666,0.5860943681516719,0.5815125314751223,2.6749716344309782e-05
3056.9079999999885,0.5993805882463229,0.5796290559459635,0.5841890156024819,0.5796021850604741,2.6870885489360674e-05
3056.9099999999885,0.5974188889006204,0.5776043317173905,0.5821681888978283,0.5775773543820227,2.697733536771718e-05
3056.9119999999884,0.5953911111228939,0.5754630601175807,0.5800297854517364,0.5754359965301373,2.7063587443421078e-05
3056.9139999999884,0.5931682353078702,0.5732017639000742,0.5777702584052627,0.5731746390935041,2.7124806570077986e-05
3056.9159999999883,0.590815294131494,0.5708155100855306,0.575384588627119,0.5707883531168135,2.7156968717023666e-05
3056.9179999999883,0.5882929411915273,0.568297855787091,0.5728662289910696,0.5682706987963692,2.715699072186606e-05
3056.9199999999882,0.5857036363801967,0.5656408348750482,0.5702070897746256,0.5656137120409279,2.7122834120318906e-05
