wavelength_vac_A,wavelength_air_A,flux_erg_s_cm2_A,syserror,fwhm_A,provenance
4846.3535,4844.9998,197.39999389648438,7.895999431610107,10.0,cited-composite
4856.3564,4855.0001,183.5,7.339999675750732,10.0,cited-composite
4866.3589,4864.9999,162.89999389648438,6.515999794006348,10.0,cited-composite
4876.3618,4875.0002,183.5,7.339999675750732,10.0,cited-composite
4886.3643,4885.0,191.89999389648438,7.675999641418457,10.0,cited-composite
4896.3667,4894.9997,196.5,7.859999656677246,10.0,cited-composite
4906.3696,4905.0,201.1999969482422,8.047999382019043,10.0,cited-composite
4916.3721,4914.9998,190.10000610351562,7.604000091552734,10.0,cited-composite
4926.375,4925.0001,190.10000610351562,7.604000091552734,10.0,cited-composite
4936.3774,4934.9999,189.3000030517578,7.572000026702881,10.0,cited-composite
4946.3804,4945.0001,206.3000030517578,8.251999855041504,10.0,cited-composite
4956.3828,4954.9999,193.10000610351562,7.723999977111816,10.0,cited-composite
4966.3857,4965.0002,202.1999969482422,8.08799934387207,10.0,cited-composite
4976.3882,4975.0,202.3000030517578,8.092000007629395,10.0,cited-composite
4986.3906,4984.9998,187.10000610351562,7.484000205993652,10.0,cited-composite
4996.3936,4995.0,197.5,7.899999618530273,10.0,cited-composite
5006.396,5004.9998,186.1999969482422,7.447999477386475,10.0,cited-composite
5016.3989,5015.0001,181.6999969482422,7.267999649047852,10.0,cited-composite
5026.4014,5024.9999,189.89999389648438,7.595999717712402,10.0,cited-composite
5036.4043,5035.0001,193.89999389648438,7.755999565124512,10.0,cited-composite
5046.4067,5044.9999,187.39999389648438,7.495999813079834,10.0,cited-composite
5056.4097,5055.0002,199.8000030517578,7.992000102996826,10.0,cited-composite
5066.4121,5065.0,196.60000610351562,7.863999843597412,10.0,cited-composite
5076.4146,5074.9998,191.10000610351562,7.644000053405762,10.0,cited-composite
5086.4175,5085.0,192.39999389648438,7.695999622344971,10.0,cited-composite
5096.4199,5094.9998,192.10000610351562,7.684000015258789,10.0,cited-composite
5106.4229,5105.0001,195.1999969482422,7.807999610900879,10.0,cited-composite
5116.4253,5114.9999,200.1999969482422,8.007999420166016,10.0,cited-composite
5126.4282,5125.0001,187.1999969482422,7.48799991607666,10.0,cited-composite
5136.4307,5134.9999,186.60000610351562,7.464000225067139,10.0,cited-composite
5146.4336,5145.0002,187.89999389648438,7.515999794006348,10.0,cited-composite
5156.436,5155.0,190.5,7.619999885559082,10.0,cited-composite
5166.4385,5164.9997,167.3000030517578,6.691999912261963,10.0,cited-composite
5176.4414,5175.0,173.0,6.920000076293945,10.0,cited-composite
5186.4438,5184.9998,165.8000030517578,6.631999969482422,10.0,cited-composite
5196.4468,5195.0,183.3000030517578,7.331999778747559,10.0,cited-composite
5206.4492,5204.9998,183.60000610351562,7.343999862670898,10.0,cited-composite
5216.4521,5215.0001,191.10000610351562,7.644000053405762,10.0,cited-composite
5226.4546,5224.9999,182.8000030517578,7.311999797821045,10.0,cited-composite
5236.4575,5235.0001,189.89999389648438,7.595999717712402,10.0,cited-composite
5246.46,5244.9999,196.3000030517578,7.851999759674072,10.0,cited-composite
5256.4629,5255.0002,193.5,7.739999771118164,10.0,cited-composite
5266.4653,5264.9999,167.8000030517578,6.711999893188477,10.0,cited-composite
5276.4678,5274.9997,183.3000030517578,7.331999778747559,10.0,cited-composite
5286.4707,5285.0,190.1999969482422,7.607999801635742,10.0,cited-composite
5296.4731,5294.9998,192.3000030517578,7.691999912261963,10.0,cited-composite
5306.4761,5305.0,195.6999969482422,7.827999591827393,10.0,cited-composite
5316.4785,5314.9998,196.8000030517578,7.871999740600586,10.0,cited-composite
5326.4814,5325.0001,177.5,7.099999904632568,10.0,cited-composite
5336.4839,5334.9998,192.8000030517578,7.711999893188477,10.0,cited-composite
5346.4868,5345.0001,186.3000030517578,7.452000141143799,10.0,cited-composite
5356.4893,5354.9999,199.5,7.980000019073486,10.0,cited-composite
5366.4922,5365.0001,187.60000610351562,7.504000186920166,10.0,cited-composite
5376.4946,5374.9999,188.6999969482422,7.547999858856201,10.0,cited-composite
5386.4976,5385.0002,190.89999389648438,7.63599967956543,10.0,cited-composite
5396.5,5394.9999,183.6999969482422,7.347999572753906,10.0,cited-composite
5406.5024,5404.9997,177.39999389648438,7.095999717712402,10.0,cited-composite
5416.5054,5415.0,188.60000610351562,7.544000148773193,10.0,cited-composite
5426.5078,5424.9997,183.0,7.319999694824219,10.0,cited-composite
5436.5107,5435.0,188.39999389648438,7.535999774932861,10.0,cited-composite
5446.5132,5444.9998,188.39999389648438,7.535999774932861,10.0,cited-composite
5456.5161,5455.0,190.60000610351562,7.624000072479248,10.0,cited-composite
5466.5186,5464.9998,188.39999389648438,7.535999774932861,10.0,cited-composite
5476.5215,5475.0001,183.8000030517578,7.351999759674072,10.0,cited-composite
5486.5239,5484.9998,186.8000030517578,7.4720001220703125,10.0,cited-composite
5496.5269,5495.0001,190.0,7.599999904632568,10.0,cited-composite
5506.5293,5504.9999,186.6999969482422,7.4679999351501465,10.0,cited-composite
5516.5322,5515.0001,187.60000610351562,7.504000186920166,10.0,cited-composite
5526.5347,5524.9999,185.10000610351562,7.404000282287598,10.0,cited-composite
5536.5376,5535.0002,188.6999969482422,7.547999858856201,10.0,cited-composite
5546.54,5544.9999,190.3000030517578,7.611999988555908,10.0,cited-composite
5556.543,5555.0002,190.1999969482422,7.607999801635742,10.0,cited-composite
5566.5454,5565.0,182.60000610351562,7.303999900817871,10.0,cited-composite
5576.5479,5574.9997,185.10000610351562,7.404000282287598,10.0,cited-composite
5586.5508,5585.0,179.1999969482422,7.167999744415283,10.0,cited-composite
5596.5532,5594.9997,181.3000030517578,7.251999855041504,10.0,cited-composite
5606.5562,5605.0,184.8000030517578,7.3919997215271,10.0,cited-composite
5616.5586,5614.9998,182.89999389648438,7.315999507904053,10.0,cited-composite
5626.5615,5625.0,185.5,7.419999599456787,10.0,cited-composite
5636.564,5634.9998,186.60000610351562,7.464000225067139,10.0,cited-composite
5646.5669,5645.0001,185.89999389648438,7.435999393463135,10.0,cited-composite
5656.5693,5654.9998,180.3000030517578,7.211999893188477,10.0,cited-composite
5666.5723,5665.0001,183.39999389648438,7.335999488830566,10.0,cited-composite
5676.5747,5674.9998,189.1999969482422,7.567999839782715,10.0,cited-composite
5686.5776,5685.0001,181.5,7.259999752044678,10.0,cited-composite
5696.5801,5694.9999,186.5,7.460000038146973,10.0,cited-composite
5706.583,5705.0001,177.39999389648438,7.095999717712402,10.0,cited-composite
5716.5854,5714.9999,182.8000030517578,7.311999797821045,10.0,cited-composite
5726.5884,5725.0001,189.6999969482422,7.5879998207092285,10.0,cited-composite
5736.5908,5734.9999,188.10000610351562,7.52400016784668,10.0,cited-composite
5746.5938,5745.0002,187.1999969482422,7.48799991607666,10.0,cited-composite
5756.5962,5754.9999,183.5,7.339999675750732,10.0,cited-composite
5766.5991,5765.0002,185.10000610351562,7.404000282287598,10.0,cited-composite
5776.6016,5774.9999,186.1999969482422,7.447999477386475,10.0,cited-composite
5786.604,5784.9997,178.8000030517578,7.1519999504089355,10.0,cited-composite
5796.6069,5795.0,183.3000030517578,7.331999778747559,10.0,cited-composite
5806.6094,5804.9997,184.3000030517578,7.371999740600586,10.0,cited-composite
5816.6123,5815.0,185.8000030517578,7.432000160217285,10.0,cited-composite
5826.6147,5824.9997,187.8000030517578,7.51200008392334,10.0,cited-composite
5836.6177,5835.0,186.1999969482422,7.447999477386475,10.0,cited-composite
5846.6201,5844.9998,186.5,7.460000038146973,10.0,cited-composite
5856.623,5855.0,178.8000030517578,7.1519999504089355,10.0,cited-composite
5866.6255,5864.9998,183.5,7.339999675750732,10.0,cited-composite
5876.6284,5875.0,185.3000030517578,7.4120001792907715,10.0,cited-composite
5886.6309,5884.9998,175.39999389648438,7.015999794006348,10.0,cited-composite
5896.6338,5895.0,161.60000610351562,6.464000225067139,10.0,cited-composite
5906.6362,5904.9998,181.8000030517578,7.271999835968018,10.0,cited-composite
5916.6392,5915.0001,179.1999969482422,7.167999744415283,10.0,cited-composite
5926.6416,5924.9998,181.3000030517578,7.251999855041504,10.0,cited-composite
5936.6445,5935.0001,180.10000610351562,7.203999996185303,10.0,cited-composite
5946.647,5944.9998,177.8000030517578,7.111999988555908,10.0,cited-composite
5956.6499,5955.0001,178.6999969482422,7.1479997634887695,10.0,cited-composite
5966.6523,5964.9998,181.0,7.239999771118164,10.0,cited-composite
5976.6553,5975.0001,178.5,7.139999866485596,10.0,cited-composite
5986.6577,5984.9998,176.1999969482422,7.047999858856201,10.0,cited-composite
5996.6606,5995.0001,177.89999389648438,7.115999698638916,10.0,cited-composite
6006.6631,6004.9999,175.0,7.0,10.0,cited-composite
6016.666,6015.0001,175.5,7.019999980926514,10.0,cited-composite
6026.6685,6024.9999,172.3000030517578,6.892000198364258,10.0,cited-composite
6036.6714,6035.0001,179.1999969482422,7.167999744415283,10.0,cited-composite
6046.6738,6044.9999,178.10000610351562,7.124000072479248,10.0,cited-composite
6056.6768,6055.0001,176.8000030517578,7.072000026702881,10.0,cited-composite
6066.6792,6064.9999,176.39999389648438,7.055999755859375,10.0,cited-composite
6076.6821,6075.0001,176.1999969482422,7.047999858856201,10.0,cited-composite
6086.6846,6084.9999,174.6999969482422,6.98799991607666,10.0,cited-composite
6096.6875,6095.0001,174.8000030517578,6.992000102996826,10.0,cited-composite
6106.6899,6104.9999,170.6999969482422,6.827999591827393,10.0,cited-composite
6116.6929,6115.0001,175.0,7.0,10.0,cited-composite
6126.6953,6124.9999,170.89999389648438,6.835999488830566,10.0,cited-composite
6136.6982,6135.0002,168.6999969482422,6.747999668121338,10.0,cited-composite
6146.7007,6144.9999,171.6999969482422,6.86799955368042,10.0,cited-composite
6156.7036,6155.0002,171.6999969482422,6.86799955368042,10.0,cited-composite
6166.7061,6164.9999,161.3000030517578,6.452000141143799,10.0,cited-composite
6176.709,6175.0002,171.10000610351562,6.843999862670898,10.0,cited-composite
6186.7114,6184.9999,172.8000030517578,6.9120001792907715,10.0,cited-composite
6196.7144,6195.0002,171.10000610351562,6.843999862670898,10.0,cited-composite
6206.7168,6204.9999,173.8000030517578,6.952000141143799,10.0,cited-composite
6216.7192,6214.9997,169.39999389648438,6.775999546051025,10.0,cited-composite
6226.7222,6224.9999,171.6999969482422,6.86799955368042,10.0,cited-composite
6236.7246,6234.9997,167.0,6.679999828338623,10.0,cited-composite
6246.7275,6244.9999,166.0,6.639999866485596,10.0,cited-composite
6256.73,6254.9997,163.60000610351562,6.544000148773193,10.0,cited-composite
6266.7329,6264.9999,170.10000610351562,6.803999900817871,10.0,cited-composite
6276.7354,6274.9997,170.10000610351562,6.803999900817871,10.0,cited-composite
6286.7383,6284.9999,170.10000610351562,6.803999900817871,10.0,cited-composite
6296.7407,6294.9997,168.10000610351562,6.723999977111816,10.0,cited-composite
6311.7451,6310.0001,164.3000030517578,6.572000026702881,10.0,cited-composite
6331.7505,6330.0001,165.5,6.619999885559082,10.0,cited-composite
6351.7559,6350.0001,166.0,6.639999866485596,10.0,cited-composite
6371.7612,6370.0001,165.8000030517578,6.631999969482422,10.0,cited-composite
6391.7666,6390.0001,165.5,6.619999885559082,10.0,cited-composite
6411.772,6410.0001,161.8000030517578,6.4720001220703125,10.0,cited-composite
6431.7773,6430.0001,162.5,6.5,10.0,cited-composite
6451.7827,6450.0001,163.10000610351562,6.52400016784668,10.0,cited-composite
6471.7881,6470.0,160.6999969482422,6.427999496459961,10.0,cited-composite
6491.7935,6490.0,156.1999969482422,6.247999668121338,10.0,cited-composite
6511.7988,6510.0,161.0,6.440000057220459,10.0,cited-composite
6531.8042,6530.0,160.3000030517578,6.4120001792907715,10.0,cited-composite
6551.8096,6550.0,153.60000610351562,6.144000053405762,10.0,cited-composite
6571.8149,6570.0,138.8000030517578,5.552000045776367,10.0,cited-composite
6591.8203,6590.0,155.3000030517578,6.211999893188477,10.0,cited-composite
6611.8257,6610.0,157.5,6.299999713897705,10.0,cited-composite
6631.8311,6630.0,155.89999389648438,6.235999584197998,10.0,cited-composite
6651.8364,6650.0,156.39999389648438,6.255999565124512,10.0,cited-composite
6671.8418,6670.0,153.89999389648438,6.155999660491943,10.0,cited-composite
6691.8472,6690.0,155.0,6.199999809265137,10.0,cited-composite
6711.8525,6710.0,152.0,6.079999923706055,10.0,cited-composite
6731.8579,6730.0,152.5,6.099999904632568,10.0,cited-composite
6751.8633,6750.0,151.39999389648438,6.055999755859375,10.0,cited-composite
6771.8687,6769.9999,151.1999969482422,6.047999858856201,10.0,cited-composite
6791.874,6789.9999,150.1999969482422,6.007999897003174,10.0,cited-composite
6811.8794,6809.9999,149.60000610351562,5.984000205993652,10.0,cited-composite
6831.8848,6829.9999,148.3000030517578,5.932000160217285,10.0,cited-composite
6851.8901,6849.9999,145.89999389648438,5.835999488830566,10.0,cited-composite
6871.8955,6869.9999,147.10000610351562,5.884000301361084,10.0,cited-composite
6891.9009,6889.9999,146.5,5.859999656677246,10.0,cited-composite
6911.9062,6909.9999,145.1999969482422,5.807999610900879,10.0,cited-composite
6931.9116,6929.9998,145.1999969482422,5.807999610900879,10.0,cited-composite
6951.917,6949.9998,144.0,5.759999752044678,10.0,cited-composite
6971.9224,6969.9998,142.0,5.679999828338623,10.0,cited-composite
6991.9277,6989.9998,142.89999389648438,5.715999603271484,10.0,cited-composite
7011.9331,7009.9998,139.0,5.559999942779541,10.0,cited-composite
7031.9385,7029.9998,139.1999969482422,5.567999839782715,10.0,cited-composite
7051.9438,7049.9998,141.89999389648438,5.675999641418457,10.0,cited-composite
7071.9492,7069.9997,140.39999389648438,5.615999698638916,10.0,cited-composite
7091.9546,7089.9997,138.8000030517578,5.552000045776367,10.0,cited-composite
7111.96,7109.9997,138.89999389648438,5.555999755859375,10.0,cited-composite
7131.9653,7129.9997,137.6999969482422,5.507999897003174,10.0,cited-composite
7151.9707,7149.9997,137.0,5.480000019073486,10.0,cited-composite
7171.9766,7170.0001,135.6999969482422,5.427999973297119,10.0,cited-composite
7191.9819,7190.0001,133.10000610351562,5.324000358581543,10.0,cited-composite
7211.9873,7210.0001,133.39999389648438,5.335999488830566,10.0,cited-composite
7231.9927,7230.0001,135.10000610351562,5.404000282287598,10.0,cited-composite
7251.998,7250.0001,135.3000030517578,5.4120001792907715,10.0,cited-composite
7272.0034,7270.0,134.89999389648438,5.395999431610107,10.0,cited-composite
7292.0088,7290.0,132.1999969482422,5.287999629974365,10.0,cited-composite
7312.0142,7310.0,132.89999389648438,5.315999507904053,10.0,cited-composite
7332.0195,7330.0,132.10000610351562,5.283999919891357,10.0,cited-composite
7352.0249,7350.0,131.1999969482422,5.247999668121338,10.0,cited-composite
7372.0303,7369.9999,131.0,5.239999771118164,10.0,cited-composite
7392.0356,7389.9999,128.10000610351562,5.124000072479248,10.0,cited-composite
7412.041,7409.9999,126.0999984741211,5.043999671936035,10.0,cited-composite
7432.0464,7429.9999,128.89999389648438,5.155999660491943,10.0,cited-composite
7452.0518,7449.9998,128.1999969482422,5.127999782562256,10.0,cited-composite
7472.0571,7469.9998,128.60000610351562,5.144000053405762,10.0,cited-composite
7492.0625,7489.9998,127.30000305175781,5.0920000076293945,10.0,cited-composite
7512.0679,7509.9998,126.5,5.059999942779541,10.0,cited-composite
7532.0732,7529.9997,126.19999694824219,5.047999858856201,10.0,cited-composite
7552.0786,7549.9997,125.80000305175781,5.0320000648498535,10.0,cited-composite
7572.084,7569.9997,125.0999984741211,5.003999710083008,10.0,cited-composite
7592.0894,7589.9997,124.30000305175781,4.9720001220703125,10.0,cited-composite
7612.0947,7609.9996,124.0,4.960000038146973,10.0,cited-composite
7632.1006,7630.0001,124.4000015258789,4.97599983215332,10.0,cited-composite
7652.106,7650.0001,122.4000015258789,4.895999908447266,10.0,cited-composite
7672.1113,7670.0,118.80000305175781,4.751999855041504,10.0,cited-composite
7692.1167,7690.0,120.5999984741211,4.823999881744385,10.0,cited-composite
7712.1221,7710.0,120.69999694824219,4.827999591827393,10.0,cited-composite
7732.1274,7730.0,121.0999984741211,4.843999862670898,10.0,cited-composite
7752.1328,7749.9999,119.0999984741211,4.763999938964844,10.0,cited-composite
7772.1382,7769.9999,119.9000015258789,4.796000003814697,10.0,cited-composite
7792.1436,7789.9999,119.0,4.759999752044678,10.0,cited-composite
7812.1489,7809.9999,119.0,4.759999752044678,10.0,cited-composite
7832.1543,7829.9998,117.9000015258789,4.716000080108643,10.0,cited-composite
7852.1597,7849.9998,118.30000305175781,4.73199987411499,10.0,cited-composite
7872.165,7869.9998,118.0,4.71999979019165,10.0,cited-composite
7892.1704,7889.9997,117.69999694824219,4.7079997062683105,10.0,cited-composite
7912.1758,7909.9997,116.0999984741211,4.644000053405762,10.0,cited-composite
7932.1812,7929.9997,114.5999984741211,4.5839996337890625,10.0,cited-composite
7952.1865,7949.9996,113.69999694824219,4.547999858856201,10.0,cited-composite
7972.1924,7970.0001,115.5,4.619999885559082,10.0,cited-composite
7992.1978,7990.0001,113.80000305175781,4.552000045776367,10.0,cited-composite
8012.2031,8010.0,114.5,4.579999923706055,10.0,cited-composite
8032.2085,8030.0,113.19999694824219,4.5279998779296875,10.0,cited-composite
8052.2139,8050.0,111.80000305175781,4.4720001220703125,10.0,cited-composite
8072.2192,8069.9999,112.30000305175781,4.492000102996826,10.0,cited-composite
8092.2246,8089.9999,109.80000305175781,4.392000198364258,10.0,cited-composite
8112.23,8109.9999,111.69999694824219,4.4679999351501465,10.0,cited-composite
8132.2354,8129.9998,111.80000305175781,4.4720001220703125,10.0,cited-composite
8152.2407,8149.9998,111.0,4.440000057220459,10.0,cited-composite
8172.2461,8169.9998,110.69999694824219,4.427999973297119,10.0,cited-composite
8192.252,8190.0002,106.5999984741211,4.263999938964844,10.0,cited-composite
8212.2568,8209.9997,108.30000305175781,4.332000255584717,10.0,cited-composite
8232.2627,8230.0002,107.5999984741211,4.303999900817871,10.0,cited-composite
8252.2676,8249.9996,107.80000305175781,4.311999797821045,10.0,cited-composite
8272.2734,8270.0001,107.9000015258789,4.315999984741211,10.0,cited-composite
8292.2783,8289.9996,107.5,4.299999713897705,10.0,cited-composite
8312.2842,8310.0,107.0,4.279999732971191,10.0,cited-composite
8332.2891,8329.9995,103.5,4.139999866485596,10.0,cited-composite
8352.2949,8349.9999,105.4000015258789,4.216000080108643,10.0,cited-composite
8372.2998,8369.9994,105.30000305175781,4.211999893188477,10.0,cited-composite
8392.3057,8389.9999,104.30000305175781,4.171999931335449,10.0,cited-composite
8412.3115,8410.0003,104.5999984741211,4.184000015258789,10.0,cited-composite
8432.3164,8429.9998,102.9000015258789,4.116000175476074,10.0,cited-composite
8452.3223,8450.0003,103.4000015258789,4.136000156402588,10.0,cited-composite
8472.3271,8469.9997,102.5999984741211,4.103999614715576,10.0,cited-composite
8492.333,8490.0002,97.19999694824219,3.8879997730255127,10.0,cited-composite
8512.3379,8509.9997,100.4000015258789,4.015999794006348,10.0,cited-composite
8532.3438,8530.0001,97.39998626708984,3.8959994316101074,10.0,cited-composite
8552.3486,8549.9996,87.80000305175781,3.51200008392334,10.0,cited-composite
8572.3545,8570.0,101.19999694824219,4.047999858856201,10.0,cited-composite
8592.3594,8589.9995,99.80000305175781,3.992000102996826,10.0,cited-composite
8612.3652,8610.0,99.80000305175781,3.992000102996826,10.0,cited-composite
8632.3701,8629.9994,100.0,4.0,10.0,cited-composite
8652.376,8649.9999,97.0999984741211,3.883999824523926,10.0,cited-composite
8672.3818,8670.0003,88.10001373291016,3.524000406265259,10.0,cited-composite
8692.3867,8689.9998,96.80000305175781,3.871999979019165,10.0,cited-composite
8702.3896,8700.0,96.0,3.8399999141693115,20.0,cited-composite
8722.3945,8719.9995,95.30000305175781,3.812000036239624,20.0,cited-composite
8742.4004,8739.9999,95.5999984741211,3.8239998817443848,20.0,cited-composite
8762.4053,8759.9994,95.80000305175781,3.8320000171661377,20.0,cited-composite
8782.4111,8779.9999,93.4000015258789,3.7360000610351562,20.0,cited-composite
8802.417,8800.0003,93.5,3.740000009536743,20.0,cited-composite
8822.4219,8819.9998,92.30000305175781,3.692000150680542,20.0,cited-composite
8842.4277,8840.0002,93.69999694824219,3.747999906539917,20.0,cited-composite
8862.4326,8859.9997,92.19999694824219,3.687999725341797,20.0,cited-composite
8882.4385,8880.0001,92.4000015258789,3.69599986076355,20.0,cited-composite
8902.4434,8899.9996,92.0,3.679999828338623,20.0,cited-composite
8922.4492,8920.0001,91.0999984741211,3.6439998149871826,20.0,cited-composite
8942.4541,8939.9995,91.4000015258789,3.6559998989105225,20.0,cited-composite
8962.46,8960.0,91.9000015258789,3.675999879837036,20.0,cited-composite
8982.4648,8979.9994,89.4000015258789,3.5759999752044678,20.0,cited-composite
9002.4707,8999.9999,88.9000015258789,3.555999994277954,20.0,cited-composite
9022.4756,9019.9994,89.0999984741211,3.563999891281128,20.0,cited-composite
9042.4814,9039.9998,88.0999984741211,3.5239999294281006,20.0,cited-composite
9062.4873,9060.0003,88.0999984741211,3.5239999294281006,20.0,cited-composite
9082.4922,9079.9997,85.4000015258789,3.4159998893737793,20.0,cited-composite
9102.498,9100.0002,86.5,3.4600000381469727,20.0,cited-composite
9122.5029,9119.9996,87.30000305175781,3.492000102996826,20.0,cited-composite
9142.5088,9140.0001,86.5,3.4600000381469727,20.0,cited-composite
9162.5137,9159.9995,86.0,3.43999981880188,20.0,cited-composite
9182.5195,9180.0,86.0999984741211,3.443999767303467,20.0,cited-composite
9202.5244,9199.9995,83.5,3.3399999141693115,20.0,cited-composite
9222.5303,9219.9999,82.80000305175781,3.312000036239624,20.0,cited-composite
9242.5352,9239.9994,83.4000015258789,3.3359999656677246,20.0,cited-composite
9262.541,9259.9998,83.9000015258789,3.3559999465942383,20.0,cited-composite
9282.5469,9280.0003,84.5,3.379999876022339,20.0,cited-composite
9302.5518,9299.9997,84.0,3.359999895095825,20.0,cited-composite
9322.5576,9320.0002,84.80000305175781,3.3919999599456787,20.0,cited-composite
9342.5625,9339.9996,83.5,3.3399999141693115,20.0,cited-composite
9362.5684,9360.0001,82.0,3.2799999713897705,20.0,cited-composite
9382.5732,9379.9995,82.80000305175781,3.312000036239624,20.0,cited-composite
9402.5791,9400.0,82.0999984741211,3.2839999198913574,20.0,cited-composite
9422.584,9419.9995,80.5999984741211,3.2239999771118164,20.0,cited-composite
9442.5898,9439.9999,82.19999694824219,3.2879998683929443,20.0,cited-composite
9462.5947,9459.9994,81.69999694824219,3.2679998874664307,20.0,cited-composite
9482.6006,9479.9998,80.0999984741211,3.2039997577667236,20.0,cited-composite
9502.6064,9500.0002,80.30000305175781,3.2120001316070557,20.0,cited-composite
9522.6113,9519.9997,79.5999984741211,3.18399977684021,20.0,cited-composite
9542.6172,9540.0002,78.5,3.1399998664855957,20.0,cited-composite
9562.6221,9559.9996,79.9000015258789,3.196000099182129,20.0,cited-composite
9582.6279,9580.0001,79.5999984741211,3.18399977684021,20.0,cited-composite
9602.6328,9599.9995,78.80000305175781,3.1519999504089355,20.0,cited-composite
9622.6387,9620.0,78.38935089111328,3.1355738639831543,20.0,cited-composite
9642.6436,9639.9994,78.17941284179688,3.127176523208618,20.0,cited-composite
9662.6494,9659.9999,77.17265319824219,3.0869059562683105,20.0,cited-composite
9682.6543,9679.9993,77.62555694580078,3.1050221920013428,20.0,cited-composite
9702.6602,9699.9998,77.20777893066406,3.088311195373535,20.0,cited-composite
9722.666,9720.0002,77.64972686767578,3.1059889793395996,20.0,cited-composite
9742.6709,9739.9997,75.86094665527344,3.034437894821167,20.0,cited-composite
9762.6768,9760.0001,76.4954833984375,3.059819221496582,20.0,cited-composite
9782.6816,9779.9996,76.06363677978516,3.0425453186035156,20.0,cited-composite
9802.6875,9800.0,75.68952941894531,3.027581214904785,20.0,cited-composite
9822.6924,9819.9995,75.96312713623047,3.038525104522705,20.0,cited-composite
9842.6982,9839.9999,75.3692626953125,3.0147705078125,20.0,cited-composite
9862.7031,9859.9994,75.00386810302734,3.000154733657837,20.0,cited-composite
9882.709,9879.9998,74.73538208007812,2.989415168762207,20.0,cited-composite
9902.7148,9900.0003,73.63179016113281,2.9452714920043945,20.0,cited-composite
9922.7197,9919.9997,74.30486297607422,2.9721944332122803,20.0,cited-composite
9942.7256,9940.0002,74.20057678222656,2.9680230617523193,20.0,cited-composite
9962.7305,9959.9996,73.79315185546875,2.951725959777832,20.0,cited-composite
9982.7363,9980.0001,73.5711669921875,2.9428465366363525,20.0,cited-composite
10002.7412,9999.9995,73.23773193359375,2.929509162902832,20.0,cited-composite
10022.7471,10020.0,73.00727844238281,2.9202911853790283,20.0,cited-composite
10042.752,10039.9994,71.38765716552734,2.855506181716919,20.0,cited-composite
10062.7578,10059.9999,68.9941635131836,2.7597665786743164,20.0,cited-composite
10082.7627,10079.9993,71.87686920166016,2.875074625015259,20.0,cited-composite
10102.7686,10099.9998,71.76548767089844,2.870619535446167,20.0,cited-composite
10122.7744,10120.0002,71.37299346923828,2.854919672012329,20.0,cited-composite
10142.7793,10139.9997,70.70594787597656,2.828237771987915,20.0,cited-composite
10162.7852,10160.0001,70.12577819824219,2.8050310611724854,20.0,cited-composite
10182.79,10179.9996,69.87606811523438,2.7950427532196045,20.0,cited-composite
10202.7959,10200.0,69.50995635986328,2.78039813041687,20.0,cited-composite
10222.8008,10219.9995,69.1630630493164,2.7665224075317383,20.0,cited-composite
10242.8066,10239.9999,69.81610107421875,2.7926440238952637,20.0,cited-composite
10262.8115,10259.9994,69.54940795898438,2.7819762229919434,20.0,cited-composite
10282.8174,10279.9998,69.45960998535156,2.7783844470977783,20.0,cited-composite
10302.8232,10300.0002,68.42381286621094,2.736952543258667,20.0,cited-composite
10322.8281,10319.9997,68.63899230957031,2.7455596923828125,20.0,cited-composite
10342.834,10340.0001,66.83367919921875,2.673346996307373,20.0,cited-composite
10362.8389,10359.9996,67.94361114501953,2.7177443504333496,20.0,cited-composite
10382.8447,10380.0,66.94673156738281,2.6778693199157715,20.0,cited-composite
10402.8496,10399.9995,66.83846282958984,2.6735384464263916,20.0,cited-composite
10422.8555,10419.9999,66.82946014404297,2.6731784343719482,20.0,cited-composite
10442.8604,10439.9994,67.02232360839844,2.6808929443359375,20.0,cited-composite
10462.8662,10459.9998,65.49031066894531,2.619612455368042,20.0,cited-composite
10482.8721,10480.0002,65.92070770263672,2.6368281841278076,20.0,cited-composite
10502.877,10499.9997,66.0357894897461,2.6414315700531006,20.0,cited-composite
10522.8828,10520.0001,65.72431945800781,2.6289727687835693,20.0,cited-composite
10542.8877,10539.9996,65.11802673339844,2.6047210693359375,20.0,cited-composite
10562.8936,10560.0,65.3973388671875,2.615893602371216,20.0,cited-composite
10582.8984,10579.9995,63.704410552978516,2.5481762886047363,20.0,cited-composite
10602.9043,10599.9999,63.85567092895508,2.554226875305176,20.0,cited-composite
10622.9092,10619.9994,64.45622253417969,2.5782487392425537,20.0,cited-composite
10642.915,10639.9998,63.76211166381836,2.5504844188690186,20.0,cited-composite
10662.9209,10660.0002,63.09300994873047,2.5237202644348145,20.0,cited-composite
10682.9258,10679.9997,62.50492858886719,2.500197172164917,20.0,cited-composite
10702.9316,10700.0001,61.494239807128906,2.4597694873809814,20.0,cited-composite
10722.9365,10719.9996,62.41352081298828,2.4965407848358154,20.0,cited-composite
10742.9424,10740.0,61.497779846191406,2.4599111080169678,20.0,cited-composite
10762.9473,10759.9995,61.42462921142578,2.4569849967956543,20.0,cited-composite
10782.9531,10779.9999,61.01913070678711,2.440765142440796,20.0,cited-composite
10802.958,10799.9994,62.052730560302734,2.4821090698242188,20.0,cited-composite
10822.9639,10819.9998,59.184959411621094,2.367398262023926,20.0,cited-composite
10842.9697,10840.0002,59.994930267333984,2.399797201156616,20.0,cited-composite
