wavelength_air_A,model_flux
8.677571999999956461e+03,9.990284152492432401e-01
8.677573999999956868e+03,9.990308083618567592e-01
8.677575999999955457e+03,9.990328141762273573e-01
8.677577999999955864e+03,9.990344307760821163e-01
8.677579999999954453e+03,9.990356552865254924e-01
8.677581999999954860e+03,9.990364838956676818e-01
8.677583999999953448e+03,9.990369118277462324e-01
8.677585999999953856e+03,9.990369332853319406e-01
8.677587999999952444e+03,9.990365413986557197e-01
8.677589999999952852e+03,9.990357282018352825e-01
8.677591999999951440e+03,9.990344846293692793e-01
8.677593999999951848e+03,9.990328005186855931e-01
8.677595999999950436e+03,9.990306645993439760e-01
8.677597999999950844e+03,9.990280644506021046e-01
8.677599999999949432e+03,9.990249864295039917e-01
8.677601999999949840e+03,9.990214155975228882e-01
8.677603999999948428e+03,9.990173356790856829e-01
8.677605999999948835e+03,9.990127290489855261e-01
8.677607999999947424e+03,9.990075767111814553e-01
8.677609999999947831e+03,9.990018582414483816e-01
8.677611999999946420e+03,9.989955516944235558e-01
8.677613999999946827e+03,9.989886334965378811e-01
8.677615999999945416e+03,9.989810783517606430e-01
8.677617999999945823e+03,9.989728591855191464e-01
8.677619999999944412e+03,9.989639471393241266e-01
8.677621999999944819e+03,9.989543115809751406e-01
8.677623999999943408e+03,9.989439200637270089e-01
8.677625999999943815e+03,9.989327382080589457e-01
8.677627999999942404e+03,9.989207295492317229e-01
8.677629999999942811e+03,9.989078554234493978e-01
8.677631999999941399e+03,9.988940749181772771e-01
8.677633999999941807e+03,9.988793448548158871e-01
8.677635999999940395e+03,9.988636197654822135e-01
8.677637999999940803e+03,9.988468518329650658e-01
8.677639999999939391e+03,9.988289907785952160e-01
8.677641999999939799e+03,9.988099837238418877e-01
8.677643999999938387e+03,9.987897750942367203e-01
8.677645999999938795e+03,9.987683066280448330e-01
8.677647999999937383e+03,9.987455174529497048e-01
8.677649999999937791e+03,9.987213441141379322e-01
8.677651999999936379e+03,9.986957204872635163e-01
