element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Si,I,H,crires_plus,ENGINE-B,SynthesisHandler,7.192,12,4,0.1838,0.1726,"measured — RMS of the random terms, 0.18375 dex at n_lines=12",line-to-line scatter,synth,1D-LTE,none,atlas9,kurucz,handler,none
