element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,II,4233.162,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0420[uncorrected: no telluric band registered]",7.574,,synth-mean3D-LTE-gerber-stagger,True,,2.583,False,0.049343,7.969377,3.077718,117.537,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4303.17,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0428[uncorrected: no telluric band registered]",10.076,,synth-mean3D-LTE-gerber-stagger,True,,2.704,False,0.403582,0.0852,2.419538,1208.348,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4351.762,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0432[uncorrected: no telluric band registered]",7.19,,synth-mean3D-LTE-gerber-stagger,True,,2.704,False,0.099386,1.918431,2.693536,80.21,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4385.377,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0436[uncorrected: no telluric band registered]",8.493,,synth-mean3D-LTE-gerber-stagger,True,,2.778,False,0.077911,3.200179,3.996656,173.796,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4416.819,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0440[uncorrected: no telluric band registered]",7.64,,synth-mean3D-LTE-gerber-stagger,True,,2.778,False,0.052676,10.641252,3.144007,32.475,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4508.28,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0448[uncorrected: no telluric band registered]",7.626,,synth-mean3D-LTE-gerber-stagger,True,,2.856,False,0.033191,32.420344,3.129642,11.463,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4522.628,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",8.056,,synth-mean3D-LTE-gerber-stagger,True,,2.844,False,0.122078,3.686047,3.560295,68.048,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4549.466,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0452[uncorrected: no telluric band registered]",7.757,,synth-mean3D-LTE-gerber-stagger,True,,2.828,False,0.081267,7.552242,3.260636,45.448,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,II,4583.829,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.62 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0456[uncorrected: no telluric band registered]",7.267,,synth-mean3D-LTE-gerber-stagger,True,,2.807,False,0.046759,15.541718,2.77143,35.479,0.0,"none — LTE, no departure applied",native,,,,,,,,
