wave_A,klass,loggf_list,loggf_canonical,gf_reference,theo_depth,ep_eV,nearest_neighbour_A,obs_core_depth,core_offset_A,kp_window_median,kp_window_p90,telluric,gf_delta
10145.561,ctrl,-0.177,-0.177,VALD3,0.386,4.7955,0.22400000000016007,0.42196999999999996,0.026200000000244472,0.99089,0.995276,,0.0
11119.795,ctrl,-2.202,-2.202,VALD3,0.408,2.845,10.234000000000378,0.39876999999999996,0.020699999999123975,0.87202,0.95535,,0.0
11572.523,ctrl,0.322,0.322,VALD3,0.222,6.28,12.68500000000131,0.23828000000000005,0.020900000001347507,0.86568,0.923246,,0.0
11593.588,RAIL,-2.448,-2.448,VALD3,0.473,2.2227,0.511000000000422,0.68194,0.28650000000016007,0.7317450000000001,0.928101,,0.0
11689.972,RAIL,-2.068,-2.068,VALD3,0.518,2.2227,0.24699999999938882,0.5386299999999999,0.030400000001463923,0.94689,0.977802,,0.0
11973.046,RAIL,-1.483,-1.483,VALD3,0.583,2.1759,0.8009999999994761,0.77254,-0.2982000000010885,0.92663,0.982932,,0.0
12342.916,ctrl,-1.463,-1.463,VALD3,0.216,4.6382,9.889999999999418,0.17876000000000003,0.014900000000125146,0.9887,0.99058,,0.0
12638.703,RAIL,-0.783,-0.783,VALD3,0.358,4.5585,10.038000000000466,0.39897000000000005,0.02870000000075379,0.856985,0.923956,,0.0
12648.741,RAIL,-1.14,-1.14,VALD3,0.296,4.607,10.038000000000466,0.58962,-0.2826999999997497,0.91855,0.9338339999999999,,0.0
