element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,3067.244,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0304[uncorrected: no telluric band registered]",8.533,,1D-LTE,True,,0.9146,False,0.017729982105947863,0.8352271887080922,3.96306974749206,42.386,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3083.741,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0308[uncorrected: no telluric band registered]",7.433,,1D-LTE,True,,0.9901,False,0.027893816792689836,2.101503176009097,2.9374265424386596,54.208,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3099.894,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0308[uncorrected: no telluric band registered]",7.395,,1D-LTE,True,,1.0111,False,0.025383420607598413,6.078623664249673,2.8987638264186906,34.998,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3100.665,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0308[uncorrected: no telluric band registered]",8.315,,1D-LTE,True,,0.9582,False,0.02295680120370334,4.297129436796716,3.8191599087818995,32.118,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3125.651,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0312[uncorrected: no telluric band registered]",7.699,,1D-LTE,True,,0.9901,False,0.11104452634007662,2.662747673013343,3.202574760894511,259.162,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3211.986,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.135,,1D-LTE,True,,2.3992,False,0.021298795487679312,7.676136298300243,2.6388352133123325,37.235,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3217.377,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.187,,1D-LTE,True,,2.3992,False,0.03909845316366376,2.645845684199346,2.6910432431389166,38.806,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3225.787,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.662,,1D-LTE,True,,2.3992,False,0.06727506023294448,14.095976604460587,3.1657493997888064,70.763,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3227.795,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.39,,1D-LTE,True,,2.4254,False,0.019174824406124537,19.33522514149924,2.894358408971783,31.737,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3228.249,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.265,,1D-LTE,True,,2.4688,False,0.023439704679041832,17.287257327173403,2.769086270389897,47.45,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3228.898,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.616,,1D-LTE,True,,2.4821,False,0.06516732250199977,18.557952477135036,3.1203852188789902,45.655,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3230.963,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.55,,1D-LTE,True,,2.4496,False,0.018550341045581165,5.351351099938747,3.0536462371933464,216.608,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3233.967,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320[uncorrected: no telluric band registered]",7.325,,1D-LTE,True,,2.4254,False,0.058487628584624765,2.4993625268664554,2.8293642619735175,38.681,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3239.433,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0320,lm0324[uncorrected: no telluric band registered]",7.416,,1D-LTE,True,,2.4254,False,0.04931932345553161,16.702888811309652,2.92010294047223,40.704,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3247.28,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",7.552,,1D-LTE,True,,2.4688,False,0.05089800860204799,14.159493730801962,3.056118291089268,28.884,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3248.204,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",7.629,,1D-LTE,True,,2.4496,False,0.05088551662882859,12.49989123545389,3.133351024180139,68.183,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3252.914,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",7.169,,1D-LTE,True,,2.5592,False,0.1243042279780262,0.10398494101889755,2.672863785846779,80.383,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3254.454,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",7.431,,1D-LTE,True,,2.4496,False,0.0776173741781806,4.951596464650517,2.9349285674428662,123.823,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3259.989,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",6.788,,1D-LTE,True,,2.4496,False,0.05760601433067377,1.2240750187076077,2.2920487341421785,189.081,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3264.512,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0324[uncorrected: no telluric band registered]",7.605,,1D-LTE,True,,2.1979,False,0.05853454794738655,10.396903111639768,3.1090143784825814,73.389,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3286.016,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0328[uncorrected: no telluric band registered]",8.159,,1D-LTE,True,,2.2227,False,0.06792409993773948,2.481526151778913,3.663193789398007,194.886,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3370.783,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0336[uncorrected: no telluric band registered]",7.269,,1D-LTE,True,,2.6924,False,0.04039724924951475,8.809712605977777,2.772597674538484,31.991,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3383.979,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0336[uncorrected: no telluric band registered]",7.537,,1D-LTE,True,,2.1759,False,0.09194026655417498,2.6008030395500477,3.0407386559193785,31.656,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3392.305,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0336[uncorrected: no telluric band registered]",7.536,,1D-LTE,True,,2.1979,False,0.09878940647157808,2.594708864361863,3.0402769063368282,158.523,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3404.354,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0340[uncorrected: no telluric band registered]",7.609,,1D-LTE,True,,2.1979,False,0.07076875260096285,0.8115364166848109,3.1132093813455617,160.779,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3415.531,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0340[uncorrected: no telluric band registered]",7.848,,1D-LTE,True,,2.2227,False,0.03330503077481984,5.063357073385923,3.3517482395578897,38.081,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3427.119,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0340[uncorrected: no telluric band registered]",11.77,,1D-LTE,False,"NON-MINIMUM: chi2 at a bracket end is not above the reported minimum (frac_rise = -0.00841 <= 0), so the optimizer returned a point that is not a minimum and the fit did not determine A(X). A correctness failure, not a quality threshold. Measured and retained; excluded from the aggregate only (RYA-711).",2.1759,False,0.10232608061376217,-0.008407207962935492,0.7262211173512423,50.614,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3475.863,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0344[uncorrected: no telluric band registered]",7.296,,1D-LTE,True,,2.4327,False,0.019234630182625487,1.561738914818666,2.7999429668921287,45.859,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3506.58,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0348[uncorrected: no telluric band registered]",7.017,,1D-LTE,True,,2.882,False,0.12885615050033353,3.2622723265962024,2.520878780074864,241.413,0.0,"none — LTE, no departure applied",native,,,,,,,,
Fe,I,3509.725,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-0.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0348[uncorrected: no telluric band registered]",6.755,,1D-LTE,True,,2.8852,False,0.12290354344669324,0.4286791720569919,2.2585320817079344,91.946,0.0,"none — LTE, no departure applied",native,,,,,,,,
