region,lo_A,hi_A,status,note,kpno_1984_n,kpno_1984_fraction_below_0p5,kpno_1984_min_flux,kurucz_2005_n,kurucz_2005_fraction_below_0p5,kurucz_2005_min_flux,iag_n,iag_fraction_below_0p5,iag_min_flux
O2_B,6867.0,6884.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,2097,0.1492608488316643,-0.00647,1981,0.0,0.7959059358804268,2386,0.0,0.7601599097251892
H2O_7160_7340,7160.0,7340.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,19388,0.028677532494326387,0.01333,18868,0.002437990248039008,0.37513612437017285,22727,0.0018480221762661151,0.3693816363811493
O2_A,7594.0,7685.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,11328,0.3353637005649718,-0.00682,10969,0.0029173124259276144,0.1631518884442221,10347,0.0018362810476466609,0.3574956953525543
H2O_8100_8400,8100.0,8400.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,31733,0.03526297545142281,0.00081,31017,0.00315955766192733,0.18935661973802792,29257,0.002905287623474724,0.1922525018453598
H2O_9280_9600,9280.0,9600.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,25896,0.29274791473586653,-0.00161,25268,0.000277030235871458,0.46381378445827054,23834,0.0,0.5468056201934814
clean_6600_6650,6600.0,6650.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,6525,0.001379310344827586,0.41941,6276,0.0014340344168260039,0.41902654622844066,7559,0.0014552189443048022,0.4150960147380829
clean_6690_6702,6690.0,6702.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,1474,0.0,0.74564,1474,0.0,0.7518455820583967,1776,0.0,0.7428024411201477
clean_7690_7705,7690.0,7705.0,DIAGNOSTIC_ONLY,Kurucz local 5-A max-filter continuum; not an abundance product,1780,0.016292134831460674,0.05536,1781,0.010106681639528355,0.19874027120276017,1680,0.01011904761904762,0.19260121881961823
