wavelength_air_A,model_flux
8.210533999999950538e+03,9.971427818111785468e-01
8.210535999999949127e+03,9.971023382214413422e-01
8.210537999999949534e+03,9.970606302979853064e-01
8.210539999999948122e+03,9.970176428934379720e-01
8.210541999999948530e+03,9.969733608775340761e-01
8.210543999999947118e+03,9.969277691940375830e-01
8.210545999999947526e+03,9.968808528137861336e-01
8.210547999999946114e+03,9.968325966559276052e-01
8.210549999999946522e+03,9.967829855468763878e-01
8.210551999999945110e+03,9.967320042547875847e-01
8.210553999999945518e+03,9.966796375711255429e-01
8.210555999999944106e+03,9.966258704053523321e-01
8.210557999999944514e+03,9.965706878854604378e-01
8.210559999999943102e+03,9.965140754926500311e-01
8.210561999999943509e+03,9.964560192685862905e-01
8.210563999999942098e+03,9.963965060867759904e-01
8.210565999999942505e+03,9.963355239397564400e-01
8.210567999999941094e+03,9.962730621554006794e-01
8.210569999999941501e+03,9.962091115113252959e-01
8.210571999999940090e+03,9.961436642637849781e-01
8.210573999999940497e+03,9.960767141748056996e-01
8.210575999999939086e+03,9.960082565925471032e-01
8.210577999999939493e+03,9.959382886013622427e-01
8.210579999999938082e+03,9.958668092046313314e-01
8.210581999999938489e+03,9.957938195103284151e-01
8.210583999999937078e+03,9.957193229252114808e-01
8.210585999999937485e+03,9.956433253939882544e-01
8.210587999999936073e+03,9.955658357147129101e-01
8.210589999999936481e+03,9.954868658920056346e-01
8.210591999999935069e+03,9.954064314502989452e-01
8.210593999999935477e+03,9.953245516229030088e-01
8.210595999999934065e+03,9.952412494241096308e-01
8.210597999999934473e+03,9.951565516623818164e-01
8.210599999999933061e+03,9.950704889807094888e-01
8.210601999999933469e+03,9.949830959547969478e-01
8.210603999999932057e+03,9.948944112378806937e-01
8.210605999999932465e+03,9.948044777123477012e-01
8.210607999999931053e+03,9.947133426248027099e-01
8.210609999999931460e+03,9.946210577150804699e-01
8.210611999999930049e+03,9.945276793652159109e-01
8.210613999999930456e+03,9.944332687811698879e-01
8.210615999999929045e+03,9.943378921604336673e-01
8.210617999999929452e+03,9.942416207784640081e-01
8.210619999999928041e+03,9.941445309490888338e-01
8.210621999999928448e+03,9.940467038964341251e-01
8.210623999999927037e+03,9.939482256100258262e-01
8.210625999999927444e+03,9.938491867388357104e-01
8.210627999999926033e+03,9.937496825278601120e-01
8.210629999999926440e+03,9.936498127716455464e-01
8.210631999999925029e+03,9.935496817606415121e-01
8.210633999999925436e+03,9.934493982043547389e-01
8.210635999999924024e+03,9.933490751187784573e-01
8.210637999999924432e+03,9.932488296573944719e-01
8.210639999999923020e+03,9.931487828728245981e-01
8.210641999999923428e+03,9.930490594210226174e-01
8.210643999999922016e+03,9.929497872435901762e-01
8.210645999999922424e+03,9.928510972672913715e-01
8.210647999999921012e+03,9.927531231243035270e-01
8.210649999999921420e+03,9.926560008832954196e-01
8.210651999999920008e+03,9.925598687674399567e-01
8.210653999999920416e+03,9.924648668633884174e-01
8.210655999999919004e+03,9.923711368280786482e-01
8.210657999999919411e+03,9.922788216030709041e-01
8.210659999999918000e+03,9.921880651127072959e-01
8.210661999999918407e+03,9.920990118851810147e-01
8.210663999999916996e+03,9.920118065328152879e-01
8.210665999999917403e+03,9.919265930853459201e-01
8.210667999999915992e+03,9.918435143009932675e-01
8.210669999999916399e+03,9.917627111135891571e-01
8.210671999999914988e+03,9.916843223130358265e-01
8.210673999999915395e+03,9.916084843628153456e-01
8.210675999999913984e+03,9.915353312144414843e-01
8.210677999999914391e+03,9.914649940165923825e-01
8.210679999999912980e+03,9.913976007561274839e-01
8.210681999999913387e+03,9.913332758952466683e-01
8.210683999999911975e+03,9.912721400350307244e-01
8.210685999999912383e+03,9.912143095525548508e-01
8.210687999999910971e+03,9.911598961113891049e-01
8.210689999999911379e+03,9.911090060057133888e-01
8.210691999999909967e+03,9.910617394020844184e-01
8.210693999999910375e+03,9.910181896996670403e-01
8.210695999999908963e+03,9.909784431806285543e-01
8.210697999999909371e+03,9.909425790009072088e-01
8.210699999999907959e+03,9.909106693230568252e-01
8.210701999999908367e+03,9.908827793931298533e-01
8.210703999999906955e+03,9.908589674547050308e-01
8.210705999999907363e+03,9.908392845776268221e-01
8.210707999999905951e+03,9.908237744949901504e-01
8.210709999999906358e+03,9.908124734645223919e-01
8.210711999999904947e+03,9.908054100704671852e-01
8.210713999999905354e+03,9.908026048608938874e-01
8.210715999999903943e+03,9.908040698584061889e-01
8.210717999999904350e+03,9.908098080999004909e-01
8.210719999999902939e+03,9.908198134547989699e-01
8.210721999999903346e+03,9.908340707962463023e-01
8.210723999999901935e+03,9.908525564536597718e-01
8.210725999999902342e+03,9.908752386971454440e-01
8.210727999999900931e+03,9.909020780954204133e-01
8.210729999999901338e+03,9.909330277068456594e-01
8.210731999999899926e+03,9.909680332079906506e-01
8.210733999999900334e+03,9.910070330447668940e-01
8.210735999999898922e+03,9.910499585920738985e-01
8.210737999999899330e+03,9.910967342305194716e-01
8.210739999999897918e+03,9.911472772632253792e-01
8.210741999999898326e+03,9.912014977768794921e-01
8.210743999999896914e+03,9.912592986410521112e-01
8.210745999999897322e+03,9.913205758415858382e-01
8.210747999999895910e+03,9.913852191002172631e-01
8.210749999999896318e+03,9.914531126122743121e-01
8.210751999999894906e+03,9.915241356841278941e-01
8.210753999999895314e+03,9.915981632050969719e-01
8.210755999999893902e+03,9.916750659915547494e-01
8.210757999999894309e+03,9.917547111017331884e-01
8.210759999999892898e+03,9.918369621746842002e-01
8.210761999999893305e+03,9.919216797663671370e-01
8.210763999999891894e+03,9.920087216230207838e-01
8.210765999999892301e+03,9.920979428570381176e-01
8.210767999999890890e+03,9.921891961231399382e-01
8.210769999999891297e+03,9.922823319273234022e-01
8.210771999999889886e+03,9.923771991584997565e-01
8.210773999999890293e+03,9.924736457489504726e-01
8.210775999999888882e+03,9.925715193117328194e-01
8.210777999999889289e+03,9.926706676368042270e-01
8.210779999999887877e+03,9.927709390513699272e-01
8.210781999999888285e+03,9.928721827051646409e-01
8.210783999999886873e+03,9.929742488378607845e-01
8.210785999999887281e+03,9.930769890532870070e-01
8.210787999999885869e+03,9.931802565980036857e-01
8.210789999999886277e+03,9.932839066471633727e-01
8.210791999999884865e+03,9.933877965980967284e-01
8.210793999999885273e+03,9.934917863828708340e-01
8.210795999999883861e+03,9.935957387903980864e-01
8.210797999999884269e+03,9.936995197808433655e-01
8.210799999999882857e+03,9.938029987637726492e-01
8.210801999999883265e+03,9.939060488217703604e-01
8.210803999999881853e+03,9.940085468813553149e-01
8.210805999999882260e+03,9.941103738403420653e-01
8.210807999999880849e+03,9.942114146641714001e-01
8.210809999999881256e+03,9.943115584578979815e-01
8.210811999999879845e+03,9.944106985341021332e-01
8.210813999999880252e+03,9.945087325134315259e-01
8.210815999999878841e+03,9.946055624937253370e-01
8.210817999999879248e+03,9.947010952833137409e-01
8.210819999999877837e+03,9.947952426179977881e-01
8.210821999999878244e+03,9.948879212635053371e-01
8.210823999999876833e+03,9.949790529514328519e-01
8.210825999999877240e+03,9.950685642144773135e-01
8.210827999999875829e+03,9.951563862139863881e-01
8.210829999999876236e+03,9.952424546239936332e-01
8.210831999999874824e+03,9.953267095505234918e-01
8.210833999999875232e+03,9.954090954478271858e-01
8.210835999999873820e+03,9.954895610165909181e-01
8.210837999999874228e+03,9.955680591176614413e-01
8.210839999999872816e+03,9.956445467578449726e-01
8.210841999999873224e+03,9.957189851613869047e-01
8.210843999999871812e+03,9.957913398814752792e-01
8.210845999999872220e+03,9.958615808280751880e-01
8.210847999999870808e+03,9.959296821313851078e-01
8.210849999999871216e+03,9.959956218310631604e-01
8.210851999999869804e+03,9.960593815097678050e-01
8.210853999999870211e+03,9.961209459775837161e-01
8.210855999999868800e+03,9.961803030591117603e-01
8.210857999999869207e+03,9.962374434373429954e-01
8.210859999999867796e+03,9.962923605038931374e-01
8.210861999999868203e+03,9.963450502107336071e-01
8.210863999999866792e+03,9.963955109707247626e-01
8.210865999999867199e+03,9.964437436614024257e-01
8.210867999999865788e+03,9.964897517027909712e-01
8.210869999999866195e+03,9.965335411207979499e-01
8.210871999999864784e+03,9.965751204686680298e-01
8.210873999999865191e+03,9.966145005852531380e-01
8.210875999999863780e+03,9.966516942413360391e-01
8.210877999999864187e+03,9.966867158045547015e-01
8.210879999999862775e+03,9.967195809920076366e-01
8.210881999999863183e+03,9.967503067196099575e-01
8.210883999999861771e+03,9.967789109897801092e-01
8.210885999999862179e+03,9.968054127772870698e-01
8.210887999999860767e+03,9.968298319290646026e-01
8.210889999999861175e+03,9.968521891335103691e-01
8.210891999999859763e+03,9.968725060018971407e-01
8.210893999999860171e+03,9.968908051967048101e-01
8.210895999999858759e+03,9.969071104914268844e-01
8.210897999999859167e+03,9.969214466501787886e-01
8.210899999999857755e+03,9.969338391616573425e-01
8.210901999999858162e+03,9.969443139249491992e-01
8.210903999999856751e+03,9.969528970062878637e-01
8.210905999999857158e+03,9.969596144895468415e-01
8.210907999999855747e+03,9.969644923894950272e-01
8.210909999999856154e+03,9.969675565676590079e-01
8.210911999999854743e+03,9.969688326277560408e-01
8.210913999999855150e+03,9.969683458250286900e-01
8.210915999999853739e+03,9.969661210481560731e-01
8.210917999999854146e+03,9.969621829043007200e-01
8.210919999999852735e+03,9.969565558214780188e-01
8.210921999999853142e+03,9.969492640427226604e-01
8.210923999999851731e+03,9.969403314214217993e-01
8.210925999999852138e+03,9.969297810899330203e-01
8.210927999999850726e+03,9.969176351242905465e-01
8.210929999999851134e+03,9.969039143057443209e-01
8.210931999999849722e+03,9.968886379665172770e-01
8.210933999999850130e+03,9.968718238648760499e-01
8.210935999999848718e+03,9.968534880373703944e-01
8.210937999999849126e+03,9.968336446244002724e-01
8.210939999999847714e+03,9.968123057144970822e-01
8.210941999999848122e+03,9.967894812582208663e-01
8.210943999999846710e+03,9.967651790680303048e-01
8.210945999999847118e+03,9.967394048164348597e-01
8.210947999999845706e+03,9.967121619249780240e-01
8.210949999999846113e+03,9.966834512799191970e-01
8.210951999999844702e+03,9.966532708589475043e-01
8.210953999999845109e+03,9.966216153836702230e-01
8.210955999999843698e+03,9.965884760766440253e-01
8.210957999999844105e+03,9.965538404948657281e-01
8.210959999999842694e+03,9.965176923857491653e-01
8.210961999999843101e+03,9.964800115320464613e-01
8.210963999999841690e+03,9.964407736038127794e-01
8.210965999999842097e+03,9.963999500722500180e-01
8.210967999999840686e+03,9.963575082210303080e-01
8.210969999999841093e+03,9.963134112485498850e-01
8.210971999999839682e+03,9.962676183646024253e-01
8.210973999999840089e+03,9.962200847965343442e-01
8.210975999999838677e+03,9.961707616649018160e-01
8.210977999999839085e+03,9.961195958216803037e-01
8.210979999999837673e+03,9.960665297482874658e-01
8.210981999999838081e+03,9.960115015752609713e-01
8.210983999999836669e+03,9.959544451871048532e-01
8.210985999999837077e+03,9.958952903673725654e-01
8.210987999999835665e+03,9.958339629743229171e-01
8.210989999999836073e+03,9.957703851956962726e-01
8.210991999999834661e+03,9.957044759543675072e-01
8.210993999999835069e+03,9.956361514712552818e-01
8.210995999999833657e+03,9.955653259225085705e-01
8.210997999999834065e+03,9.954919120406677813e-01
8.210999999999832653e+03,9.954158215803158294e-01
8.211001999999833060e+03,9.953369656436044099e-01
8.211003999999831649e+03,9.952552550028667122e-01
8.211005999999832056e+03,9.951706005232626717e-01
8.211007999999830645e+03,9.950829137302967808e-01
8.211009999999831052e+03,9.949921074586923764e-01
8.211011999999829641e+03,9.948980965310099123e-01
8.211013999999830048e+03,9.948007984833648898e-01
8.211015999999828637e+03,9.947001344256702904e-01
8.211017999999829044e+03,9.945960301154729288e-01
8.211019999999827633e+03,9.944884171726819933e-01
8.211021999999828040e+03,9.943772342589329849e-01
8.211023999999826628e+03,9.942624280051415298e-01
8.211025999999827036e+03,9.941439536639362640e-01
8.211027999999825624e+03,9.940217755863975935e-01
8.211029999999826032e+03,9.938958677237363926e-01
8.211031999999824620e+03,9.937662142396229692e-01
8.211033999999825028e+03,9.936328102224591952e-01
8.211035999999823616e+03,9.934956623977356793e-01
8.211037999999824024e+03,9.933547897830171669e-01
8.211039999999822612e+03,9.932102243263881691e-01
8.211041999999823020e+03,9.930620116270391096e-01
8.211043999999821608e+03,9.929102117896234647e-01
8.211045999999822016e+03,9.927549002572511050e-01
8.211047999999820604e+03,9.925961683753968812e-01
8.211049999999821011e+03,9.924341234945633916e-01
8.211051999999819600e+03,9.922688887051783757e-01
8.211053999999820007e+03,9.921006024268257395e-01
8.211055999999818596e+03,9.919294180574953490e-01
8.211057999999819003e+03,9.917555037048914057e-01
8.211059999999817592e+03,9.915790419189541849e-01
8.211061999999817999e+03,9.914002293265665733e-01
8.211063999999816588e+03,9.912192761238262095e-01
8.211065999999816995e+03,9.910364054460335526e-01
8.211067999999815584e+03,9.908518526431769891e-01
8.211069999999815991e+03,9.906658644623517196e-01
8.211071999999814579e+03,9.904786980537980678e-01
8.211073999999814987e+03,9.902906197176035707e-01
8.211075999999813575e+03,9.901019033738354125e-01
8.211077999999813983e+03,9.899128288640041129e-01
8.211079999999812571e+03,9.897236802236251130e-01
8.211081999999812979e+03,9.895347439946775570e-01
8.211083999999811567e+03,9.893463075626258707e-01
8.211085999999811975e+03,9.891586574646936691e-01
8.211087999999810563e+03,9.889720776380825917e-01
8.211089999999810971e+03,9.887868475738775809e-01
8.211091999999809559e+03,9.886032403219277009e-01
8.211093999999809967e+03,9.884215202821396984e-01
8.211095999999808555e+03,9.882419407908450415e-01
8.211097999999808962e+03,9.880647416531365135e-01
8.211099999999807551e+03,9.878901468330539837e-01
8.211101999999807958e+03,9.877183624321523858e-01
8.211103999999806547e+03,9.875495748755932501e-01
8.211105999999806954e+03,9.873839491488857201e-01
8.211107999999805543e+03,9.872216269739632066e-01
8.211109999999805950e+03,9.870627249575411044e-01
8.211111999999804539e+03,9.869073327859420042e-01
8.211113999999804946e+03,9.867555115046309222e-01
8.211115999999803535e+03,9.866072918430807137e-01
8.211117999999803942e+03,9.864626725135263730e-01
8.211119999999802531e+03,9.863216184828900168e-01
8.211121999999802938e+03,9.861840593289411538e-01
8.211123999999801526e+03,9.860498879017676188e-01
8.211125999999801934e+03,9.859189594489430331e-01
8.211127999999800522e+03,9.857910911987308733e-01
8.211129999999800930e+03,9.856660622023508678e-01
8.211131999999799518e+03,9.855436132200442456e-01
8.211133999999799926e+03,9.854234465658118225e-01
8.211135999999798514e+03,9.853052259657432144e-01
8.211137999999798922e+03,9.851885765368829651e-01
8.211139999999797510e+03,9.850730849556414981e-01
8.211141999999797918e+03,9.849582998662165245e-01
8.211143999999796506e+03,9.848437325793202302e-01
8.211145999999796913e+03,9.847288581152873199e-01
8.211147999999795502e+03,9.846131166095360987e-01
8.211149999999795909e+03,9.844959149991405756e-01
8.211151999999794498e+03,9.843766288869263414e-01
8.211153999999794905e+03,9.842546044574782549e-01
8.211155999999793494e+03,9.841291604568052076e-01
8.211157999999793901e+03,9.839995902374811809e-01
8.211159999999792490e+03,9.838651639103331847e-01
8.211161999999792897e+03,9.837251305548267988e-01
8.211163999999791486e+03,9.835787205233067487e-01
8.211165999999791893e+03,9.834251480160930425e-01
8.211167999999790482e+03,9.832636142562516390e-01
8.211169999999790889e+03,9.830933115028951397e-01
8.211171999999789477e+03,9.829134276623349153e-01
8.211173999999789885e+03,9.827231509145748500e-01
8.211175999999788473e+03,9.825216736890638458e-01
8.211177999999788881e+03,9.823081959534638585e-01
8.211179999999787469e+03,9.820819281173178705e-01
8.211181999999787877e+03,9.818420941278435121e-01
8.211183999999786465e+03,9.815879349155235412e-01
8.211185999999786873e+03,9.813187121073512209e-01
8.211187999999785461e+03,9.810337116912460909e-01
8.211189999999785869e+03,9.807322475883144541e-01
8.211191999999784457e+03,9.804136655636883635e-01
8.211193999999784864e+03,9.800773481758187078e-01
8.211195999999783453e+03,9.797227210884621451e-01
8.211197999999783860e+03,9.793492598074011735e-01
8.211199999999782449e+03,9.789564953052376506e-01
8.211201999999782856e+03,9.785440173957151710e-01
8.211203999999781445e+03,9.781114764856703170e-01
8.211205999999781852e+03,9.776585850329698735e-01
8.211207999999780441e+03,9.771851198607985900e-01
8.211209999999780848e+03,9.766909252733739777e-01
8.211211999999779437e+03,9.761759164096068808e-01
8.211213999999779844e+03,9.756400822681373652e-01
8.211215999999778433e+03,9.750834883804329056e-01
8.211217999999778840e+03,9.745062796812506978e-01
8.211219999999777428e+03,9.739086841816295692e-01
8.211221999999777836e+03,9.732910175076756598e-01
8.211223999999776424e+03,9.726536870493973641e-01
8.211225999999776832e+03,9.719971941616790678e-01
8.211227999999775420e+03,9.713221336298459851e-01
8.211229999999775828e+03,9.706291915242897250e-01
8.211231999999774416e+03,9.699191431139482233e-01
8.211233999999774824e+03,9.691928518594070674e-01
8.211235999999773412e+03,9.684512691770430504e-01
8.211237999999773820e+03,9.676954342079648885e-01
8.211239999999772408e+03,9.669264730945779096e-01
8.211241999999772815e+03,9.661455977171828913e-01
8.211243999999771404e+03,9.653541040815553087e-01
8.211245999999771811e+03,9.645533703356323763e-01
8.211247999999770400e+03,9.637448542043827171e-01
8.211249999999770807e+03,9.629300894117314158e-01
8.211251999999769396e+03,9.621106809344573962e-01
8.211253999999769803e+03,9.612882993076705684e-01
8.211255999999768392e+03,9.604646745586304935e-01
8.211257999999768799e+03,9.596415903128571179e-01
8.211259999999767388e+03,9.588208782168466948e-01
8.211261999999767795e+03,9.580044125586282266e-01
8.211263999999766384e+03,9.571941047928907986e-01
8.211265999999766791e+03,9.563918976954968176e-01
8.211267999999765379e+03,9.555997587384982284e-01
8.211269999999765787e+03,9.548196722729519470e-01
8.211271999999764375e+03,9.540536304333890882e-01
8.211273999999764783e+03,9.533036232262914744e-01
8.211275999999763371e+03,9.525716288852481561e-01
8.211277999999763779e+03,9.518596052949760411e-01
8.211279999999762367e+03,9.511694827775885042e-01
8.211281999999762775e+03,9.505031574810233197e-01
8.211283999999761363e+03,9.498624847222300049e-01
8.211285999999761771e+03,9.492492719273073476e-01
8.211287999999760359e+03,9.486652715820186321e-01
8.211289999999760767e+03,9.481121744376280747e-01
8.211291999999759355e+03,9.475916026049093777e-01
8.211293999999759762e+03,9.471051015209304147e-01
8.211295999999758351e+03,9.466541299895027128e-01
8.211297999999758758e+03,9.462400491340418052e-01
8.211299999999757347e+03,9.458641122791281441e-01
8.211301999999757754e+03,9.455274580827411901e-01
8.211303999999756343e+03,9.452311071050966129e-01
8.211305999999756750e+03,9.449759606351961772e-01
8.211307999999755339e+03,9.447627995842796667e-01
8.211309999999755746e+03,9.445922825553969560e-01
8.211311999999754335e+03,9.444649432131649869e-01
8.211313999999754742e+03,9.443811879846079060e-01
8.211315999999753330e+03,9.443412945469832342e-01
8.211317999999753738e+03,9.443454103702536573e-01
8.211319999999752326e+03,9.443935498940515538e-01
8.211321999999752734e+03,9.444855895933929046e-01
8.211323999999751322e+03,9.446212628724313110e-01
8.211325999999751730e+03,9.448001579226221747e-01
8.211327999999750318e+03,9.450217209181089872e-01
8.211329999999750726e+03,9.452852631586048382e-01
8.211331999999749314e+03,9.455899692230885778e-01
8.211333999999749722e+03,9.459349034644030096e-01
8.211335999999748310e+03,9.463190146937759950e-01
8.211337999999748718e+03,9.467411401324746789e-01
8.211339999999747306e+03,9.472000098858033290e-01
8.211341999999747713e+03,9.476942522445007677e-01
8.211343999999746302e+03,9.482223989982573320e-01
8.211345999999746709e+03,9.487828897221448621e-01
8.211347999999745298e+03,9.493740747093590837e-01
8.211349999999745705e+03,9.499942183722137612e-01
8.211351999999744294e+03,9.506415054105146201e-01
8.211353999999744701e+03,9.513140509050076465e-01
8.211355999999743290e+03,9.520099124207742625e-01
8.211357999999743697e+03,9.527271013739274652e-01
8.211359999999742286e+03,9.534635919829400619e-01
8.211361999999742693e+03,9.542173282797132838e-01
8.211363999999741281e+03,9.549862304024665516e-01
8.211365999999741689e+03,9.557682009890517971e-01
8.211367999999740277e+03,9.565611318337319258e-01
8.211369999999740685e+03,9.573629106067220729e-01
8.211371999999739273e+03,9.581714276539451403e-01
8.211373999999739681e+03,9.589845829322440895e-01
8.211375999999738269e+03,9.598002932682752064e-01
8.211377999999738677e+03,9.606164997611434941e-01
8.211379999999737265e+03,9.614311749987416444e-01
8.211381999999737673e+03,9.622423296223044931e-01
8.211383999999736261e+03,9.630480179588901679e-01
8.211385999999736669e+03,9.638463427465550071e-01
8.211387999999735257e+03,9.646354590907363358e-01
8.211389999999735664e+03,9.654135778828240033e-01
8.211391999999734253e+03,9.661789689174000717e-01
8.211393999999734660e+03,9.669299641421478242e-01
8.211395999999733249e+03,9.676649615156738271e-01
8.211397999999733656e+03,9.683824296078152871e-01
8.211399999999732245e+03,9.690809124460013635e-01
8.211401999999732652e+03,9.697590334236891874e-01
8.211403999999731241e+03,9.704154973787204597e-01
8.211405999999731648e+03,9.710490906507399655e-01
8.211407999999730237e+03,9.716586801412071539e-01
8.211409999999730644e+03,9.722432123557902539e-01
8.211411999999729233e+03,9.728017129595065704e-01
8.211413999999729640e+03,9.733332864654268279e-01
8.211415999999728228e+03,9.738371157047052140e-01
8.211417999999728636e+03,9.743124612540554619e-01
8.211419999999727224e+03,9.747586615916735697e-01
8.211421999999727632e+03,9.751751346864045988e-01
8.211423999999726220e+03,9.755613804989451410e-01
8.211425999999726628e+03,9.759169829774444471e-01
8.211427999999725216e+03,9.762416097733056519e-01
8.211429999999725624e+03,9.765350094901895650e-01
8.211431999999724212e+03,9.767970073560022781e-01
8.211433999999724620e+03,9.770275011335396442e-01
8.211435999999723208e+03,9.772264581434789710e-01
8.211437999999723615e+03,9.773939134310192234e-01
8.211439999999722204e+03,9.775299682852081062e-01
8.211441999999722611e+03,9.776347886571432610e-01
8.211443999999721200e+03,9.777086038623318265e-01
8.211445999999721607e+03,9.777517064758889376e-01
8.211447999999720196e+03,9.777644539802673451e-01
8.211449999999720603e+03,9.777472709765460124e-01
8.211451999999719192e+03,9.777006499950526841e-01
8.211453999999719599e+03,9.776251492888087258e-01
8.211455999999718188e+03,9.775213884089329897e-01
8.211457999999718595e+03,9.773900433642096486e-01
8.211459999999717184e+03,9.772318431538258299e-01
8.211461999999717591e+03,9.770475678561263422e-01
8.211463999999716179e+03,9.768380476194310491e-01
8.211465999999716587e+03,9.766041616688004856e-01
8.211467999999715175e+03,9.763468370261130236e-01
8.211469999999715583e+03,9.760670474073122049e-01
8.211471999999714171e+03,9.757658129708862704e-01
8.211473999999714579e+03,9.754442011602141305e-01
8.211475999999713167e+03,9.751033274331077916e-01
8.211477999999713575e+03,9.747443542977815012e-01
8.211479999999712163e+03,9.743684877718280513e-01
8.211481999999712571e+03,9.739769724269854434e-01
8.211483999999711159e+03,9.735710867811276925e-01
8.211485999999711566e+03,9.731521401559031226e-01
8.211487999999710155e+03,9.727214707050373388e-01
8.211489999999710562e+03,9.722804438010677064e-01
8.211491999999709151e+03,9.718304502013356272e-01
8.211493999999709558e+03,9.713729038397797000e-01
8.211495999999708147e+03,9.709092393388641939e-01
8.211497999999708554e+03,9.704409092061040409e-01
