wavelength_air_A,flux_normalized
1.529782089344393171e+04,9.813253634171794637e-01
1.529786685811890675e+04,9.787580062713944207e-01
1.529791282163499091e+04,9.774703203726505807e-01
1.529795878399214598e+04,9.776668982830207799e-01
1.529800474519033560e+04,9.818043334455903715e-01
1.529805070522951610e+04,9.787199201455833997e-01
1.529809666410964383e+04,9.660617492108786175e-01
1.529814262183068422e+04,9.616480450495341614e-01
1.529818857839260090e+04,9.504186731319225201e-01
1.529823453379534112e+04,9.521654995708976887e-01
1.529828048803887577e+04,9.555967723076390641e-01
1.529832644112316302e+04,9.693674807246448477e-01
1.529837239304815921e+04,9.692741086183571664e-01
1.529841834381382614e+04,9.763178055024387403e-01
1.529846429342012561e+04,9.870050830419960786e-01
1.529851024186701397e+04,9.802407432905781981e-01
1.529855618915445120e+04,9.954987728842012995e-01
1.529860213528239910e+04,9.918836890121576211e-01
1.529864808025082129e+04,9.936782759192316350e-01
1.529869402405967594e+04,1.000255846297700701e+00
1.529873996670891756e+04,9.948297138813316787e-01
1.529878590819850797e+04,9.952925810543784557e-01
1.529883184852841077e+04,1.000727864879720874e+00
1.529887778769858596e+04,9.992404452932936998e-01
1.529892372570899170e+04,1.004952734224094701e+00
1.529896966255958432e+04,1.004734705798240535e+00
1.529901559825033110e+04,1.006540271186758373e+00
1.529906153278118654e+04,1.003694544472478745e+00
1.529910746615211065e+04,1.005931589733780163e+00
1.529915339836306885e+04,1.008490018751497352e+00
1.529919932941401385e+04,1.010185990755777086e+00
1.529924525930491291e+04,1.002106808943173055e+00
1.529929118803571509e+04,1.005314267294284969e+00
1.529933711560639313e+04,9.997189893108391345e-01
1.529938304201689971e+04,1.006176381458842473e+00
1.529942896726719664e+04,1.004665428473580535e+00
1.529947489135724391e+04,1.005032553727213340e+00
1.529952081428699967e+04,9.977713177924747434e-01
1.529956673605642936e+04,9.992391144408929726e-01
1.529961265666548388e+04,1.004569151620576140e+00
1.529965857611412684e+04,9.958321349762621066e-01
1.529970449440232369e+04,9.971700425480574115e-01
1.529975041153003076e+04,1.000649988641133525e+00
1.529979632749720622e+04,1.001224828182349702e+00
1.529984224230381005e+04,1.001098546742302142e+00
1.529988815594980952e+04,1.004854549835811683e+00
1.529993406843515004e+04,1.001185526003691928e+00
1.529997997975980252e+04,1.001867402166027876e+00
1.530002588992372694e+04,9.935800718648791774e-01
1.530007179892688146e+04,1.001919994665982472e+00
1.530011770676922242e+04,1.002587645098869329e+00
1.530016361345071164e+04,9.996021368893510672e-01
1.530020951897131636e+04,9.982804211650383452e-01
1.530025542333098929e+04,9.957762655333808333e-01
1.530030132652968678e+04,9.930605798990665978e-01
1.530034722856737244e+04,9.960773309608988990e-01
1.530039312944401172e+04,9.970364651323000427e-01
1.530043902915956096e+04,9.978169046735324565e-01
1.530048492771397832e+04,9.986209848169277370e-01
1.530053082510722379e+04,1.002141674704214003e+00
1.530057672133925553e+04,9.977248848837062534e-01
1.530062261641003897e+04,9.943455268906433719e-01
1.530066851031953047e+04,1.001910929915523552e+00
1.530071440306769000e+04,1.002087466562985751e+00
1.530076029465448300e+04,9.963042045865813101e-01
1.530080618507986401e+04,9.958036695735470456e-01
1.530085207434379299e+04,9.932396143727144633e-01
1.530089796244622994e+04,9.872585473123541844e-01
1.530094384938713119e+04,9.930219559179533917e-01
1.530098973516646947e+04,9.928841540976404145e-01
1.530103561978419384e+04,9.883538162445090203e-01
1.530108150324026610e+04,9.878012438661373240e-01
1.530112738553464442e+04,9.894610203167295559e-01
1.530117326666729787e+04,9.849353358219709031e-01
1.530121914663817006e+04,9.797277922759370927e-01
1.530126502544723553e+04,9.746801061767835783e-01
1.530131090309445244e+04,9.704782947084615863e-01
1.530135677957977350e+04,9.523757507327126337e-01
1.530140265490316597e+04,9.405979283245301525e-01
1.530144852906458618e+04,9.201254542110058887e-01
1.530149440206399231e+04,9.044851333491563672e-01
1.530154027390134797e+04,8.919648751438203904e-01
1.530158614457661133e+04,8.884261191607749630e-01
1.530163201408974783e+04,9.029932931843003274e-01
1.530167788244070653e+04,9.161044807017809655e-01
1.530172374962945651e+04,9.350837868797770014e-01
1.530176961565595047e+04,9.526652544665094036e-01
1.530181548052015569e+04,9.647614360912001308e-01
1.530186134422202667e+04,9.816489386039976006e-01
1.530190720676152705e+04,9.859865085460458589e-01
1.530195306813861680e+04,9.882688822405464313e-01
1.530199892835325227e+04,9.937713207097816914e-01
1.530204478740539525e+04,1.000465990185953169e+00
1.530209064529500938e+04,1.003002976498003518e+00
1.530213650202204917e+04,1.001374493746884919e+00
1.530218235758647643e+04,1.002304724994902196e+00
1.530222821198825113e+04,1.003197375447229422e+00
1.530227406522733509e+04,1.002724899972009753e+00
1.530231991730368463e+04,1.004440483025621056e+00
1.530236576821726158e+04,1.009226181616951212e+00
1.530241161796802771e+04,9.972374423113599118e-01
1.530245746655594121e+04,9.945162031050654994e-01
1.530250331398096387e+04,9.984031186295152516e-01
1.530254916024305021e+04,1.001877247413750505e+00
1.530259500534216386e+04,1.001155347324343525e+00
1.530264084927826661e+04,1.001252797951214024e+00
1.530268669205131664e+04,1.000261277296532469e+00
1.530273253366127392e+04,1.000538626884955207e+00
1.530277837410809661e+04,1.005122483081295259e+00
1.530282421339175016e+04,1.007082963453495461e+00
1.530287005151218546e+04,1.004348433419389064e+00
1.530291588846937157e+04,1.004474824322154403e+00
1.530296172426326666e+04,1.004663719287468115e+00
1.530300755889382344e+04,1.001171635799493087e+00
1.530305339236101281e+04,1.008597296858727121e+00
1.530309922466478383e+04,1.005686055764380527e+00
1.530314505580510559e+04,1.005736121412942330e+00
1.530319088578193259e+04,1.008282592813988021e+00
1.530323671459522302e+04,1.006030289655399423e+00
1.530328254224494412e+04,1.008096576722699478e+00
1.530332836873105407e+04,1.008435899392046364e+00
1.530337419405350738e+04,1.001454909414968286e+00
1.530342001821227132e+04,9.974644835168094970e-01
1.530346584120729676e+04,1.007284279624830026e+00
1.530351166303855098e+04,1.003052580008351402e+00
1.530355748370599031e+04,1.005547434298043052e+00
1.530360330320958019e+04,9.974530071596142689e-01
1.530364912154927515e+04,9.984641104219353913e-01
1.530369493872503517e+04,9.929962074127172134e-01
1.530374075473681842e+04,9.916457329382137864e-01
1.530378656958459214e+04,9.947060990635183675e-01
1.530383238326831088e+04,9.891635163190083402e-01
1.530387819578793824e+04,9.844311949879681611e-01
1.530392400714343057e+04,9.956653026966055808e-01
1.530396981733474604e+04,9.957722457590993947e-01
1.530401562636185190e+04,9.934320128129181526e-01
1.530406143422470268e+04,1.003473032427835365e+00
1.530410724092325836e+04,1.004394609708022523e+00
1.530415304645747892e+04,9.983299854559910536e-01
1.530419885082732799e+04,1.003992697764062081e+00
1.530424465403276372e+04,1.004323422745379668e+00
1.530429045607374246e+04,1.001343941729649245e+00
1.530433625695022783e+04,1.004897238136115867e+00
1.530438205666218164e+04,9.970856897014093168e-01
1.530442785520956022e+04,1.002059355667474394e+00
1.530447365259232356e+04,1.004245587520743666e+00
1.530451944881043164e+04,1.000649557991928118e+00
1.530456524386384990e+04,1.009269329941088866e+00
1.530461103775252741e+04,1.008972295021870469e+00
1.530465683047643506e+04,1.003166472762017980e+00
1.530470262203552920e+04,9.979765999816285760e-01
1.530474841242976436e+04,9.967068183583560614e-01
1.530479420165910778e+04,1.001924027917169946e+00
1.530483998972351583e+04,1.012332935064188977e+00
1.530488577662295029e+04,1.001491704311210817e+00
1.530493156235736933e+04,1.000804930823502970e+00
1.530497734692673657e+04,9.993831481148851559e-01
1.530502313033100654e+04,9.979652109033723129e-01
1.530506891257014104e+04,9.960297370393874639e-01
1.530511469364410004e+04,9.929260687493669524e-01
1.530516047355284536e+04,9.913843139843160346e-01
1.530520625229633697e+04,9.777029288817088437e-01
1.530525202987453304e+04,9.665832638802730470e-01
1.530529780628738990e+04,9.625188733811423925e-01
1.530534358153488029e+04,9.576984972100768267e-01
1.530538935561695143e+04,9.527210557461539553e-01
1.530543512853356879e+04,9.474512907230548953e-01
1.530548090028469051e+04,9.377023937185959834e-01
1.530552667087027476e+04,9.333265253823226359e-01
1.530557244029028516e+04,9.289228815692783803e-01
1.530561820854467805e+04,9.314466672244902101e-01
1.530566397563342252e+04,9.349808677503581578e-01
1.530570974155646581e+04,9.475059502871719941e-01
1.530575550631377700e+04,9.504831401985831540e-01
1.530580126990531062e+04,9.641509988648662155e-01
1.530584703233103028e+04,9.771395266435871640e-01
1.530589279359089232e+04,9.839760145663513091e-01
1.530593855368486220e+04,9.799824423527817574e-01
1.530598431261289443e+04,9.888174799491972200e-01
1.530603007037495263e+04,9.905939176958579173e-01
1.530607582697099133e+04,9.920819138905744294e-01
1.530612158240098142e+04,9.965705417403860622e-01
1.530616733666487198e+04,9.963894682699332428e-01
1.530621308976262299e+04,1.000614875336201193e+00
1.530625884169420533e+04,9.987090296773403209e-01
1.530630459245956808e+04,9.917846478001673960e-01
1.530635034205867487e+04,9.984970720664106958e-01
1.530639609049148567e+04,9.971545393116679756e-01
1.530644183775795864e+04,9.992454475112768630e-01
1.530648758385806286e+04,9.958917002612704961e-01
1.530653332879174559e+04,1.002222139978202309e+00
1.530657907255897226e+04,9.989617944204113309e-01
1.530662481515970467e+04,9.973907468164833201e-01
1.530667055659389916e+04,9.985832489726461647e-01
1.530671629686152119e+04,9.972220540000276134e-01
1.530676203596252526e+04,9.967645810779275362e-01
1.530680777389687137e+04,1.000742767577006642e+00
1.530685351066452313e+04,9.988705639455501828e-01
1.530689924626543689e+04,9.978018588300026082e-01
1.530694498069957262e+04,9.988518220269662073e-01
1.530699071396689760e+04,9.956552695127801611e-01
1.530703644606736270e+04,9.849970833709936757e-01
1.530708217700093519e+04,9.868070239409184596e-01
1.530712790676756595e+04,9.885194552128662160e-01
1.530717363536722405e+04,9.908138795235142959e-01
1.530721936279986403e+04,9.891732706281670673e-01
1.530726508906544950e+04,9.961281698082765645e-01
1.530731081416393135e+04,9.875746305804700143e-01
1.530735653809528230e+04,9.822440799847960147e-01
1.530740226085945505e+04,9.798099543116104426e-01
1.530744798245641323e+04,9.735345662612732154e-01
1.530749370288611135e+04,9.763097433171439299e-01
1.530753942214851486e+04,9.801571543408604814e-01
1.530758514024358192e+04,9.827073356726603315e-01
1.530763085717127069e+04,9.874156642727472954e-01
1.530767657293153934e+04,9.909550682585476222e-01
1.530772228752435876e+04,1.002226549502910569e+00
1.530776800094967621e+04,1.000075767470043342e+00
1.530781371320745529e+04,9.946293869483913141e-01
1.530785942429766510e+04,9.916995338024792161e-01
1.530790513422025288e+04,9.938559005037397309e-01
1.530795084297518042e+04,9.895043035750034077e-01
1.530799655056241318e+04,9.862750452754114328e-01
1.530804225698190749e+04,9.862183421403749595e-01
1.530808796223362879e+04,9.748146987959126486e-01
1.530813366631752797e+04,9.671880183402296050e-01
1.530817936923356865e+04,9.633326565105474470e-01
1.530822507098171991e+04,9.609164316265199624e-01
1.530827077156192900e+04,9.533820972334918764e-01
1.530831647097415953e+04,9.585986935920425278e-01
1.530836216921837331e+04,9.619790024323917610e-01
1.530840786629453032e+04,9.683439915837654954e-01
1.530845356220258691e+04,9.774005580401444737e-01
1.530849925694250851e+04,9.870699215530003290e-01
1.530854495051425329e+04,9.931701581905295617e-01
1.530859064291777759e+04,9.971202249727652012e-01
1.530863633415304867e+04,9.941181652498256582e-01
1.530868202422001741e+04,9.897265235019769847e-01
1.530872771311865108e+04,9.906520324386948184e-01
1.530877340084890602e+04,9.890535469384946765e-01
1.530881908741074221e+04,9.784292877978963965e-01
1.530886477280412146e+04,9.721386358171022479e-01
1.530891045702900374e+04,9.732258855353534965e-01
1.530895614008534540e+04,9.782332872840663329e-01
1.530900182197311005e+04,9.780649279417918951e-01
1.530904750269225588e+04,9.879514620434990402e-01
1.530909318224274830e+04,9.879118599974300308e-01
1.530913886062453639e+04,9.925607023652762706e-01
1.530918453783759105e+04,9.979242881197658566e-01
1.530923021388186498e+04,1.001219101216442864e+00
1.530927588875731999e+04,1.005038439188682187e+00
1.530932156246391605e+04,1.002612085746874326e+00
1.530936723500161679e+04,1.007367873510281120e+00
1.530941290637037673e+04,1.004778759869917382e+00
1.530945857657015949e+04,1.008190109739512064e+00
1.530950424560092142e+04,1.002963903099084453e+00
1.530954991346262977e+04,9.996133466908470044e-01
1.530959558015523544e+04,1.003311532479489676e+00
1.530964124567870567e+04,1.000166590339747197e+00
1.530968691003299682e+04,9.991959854558681853e-01
1.530973257321806341e+04,1.003108880676490955e+00
1.530977823523387815e+04,9.954853391539469909e-01
1.530982389608039375e+04,9.934997206091222832e-01
1.530986955575756656e+04,1.000686637358607856e+00
1.530991521426536383e+04,9.999478398849613869e-01
1.530996087160374009e+04,9.959253279821523863e-01
1.531000652777265714e+04,1.000008747602971315e+00
1.531005218277208041e+04,9.964133128173766618e-01
1.531009783660195899e+04,1.001458787988998900e+00
1.531014348926226012e+04,1.002806247669792539e+00
1.531018914075294379e+04,1.006205247706147388e+00
1.531023479107396452e+04,1.001430360642858952e+00
1.531028044022528957e+04,1.001416447642221819e+00
1.531032608820687528e+04,9.987997723113813953e-01
1.531037173501868165e+04,9.955825022511642919e-01
1.531041738066066682e+04,9.962875011294034522e-01
1.531046302513279261e+04,1.001173601362824073e+00
1.531050866843502445e+04,1.002236914483708219e+00
1.531055431056731140e+04,9.984564634082379042e-01
1.531059995152962074e+04,9.988069420357102990e-01
1.531064559132191062e+04,9.934987939501493948e-01
1.531069122994414283e+04,9.983244302990171848e-01
1.531073686739627192e+04,9.998196210353182956e-01
1.531078250367826513e+04,9.950730661555695633e-01
1.531082813879007517e+04,9.999071643384885855e-01
1.531087377273166749e+04,9.937311767149156205e-01
1.531091940550300023e+04,9.943905440648619365e-01
1.531096503710403158e+04,9.827044850851678337e-01
1.531101066753472878e+04,9.841213893091286247e-01
1.531105629679504091e+04,9.828828285635010653e-01
1.531110192488493158e+04,9.828389826707512045e-01
1.531114755180436805e+04,9.941087150193299582e-01
1.531119317755330121e+04,9.910007240674627571e-01
1.531123880213169286e+04,9.922550740419568971e-01
1.531128442553950845e+04,9.928797029516863715e-01
1.531133004777670249e+04,9.972733174213428420e-01
1.531137566884323678e+04,9.971428103042242475e-01
1.531142128873907131e+04,9.937600259190744190e-01
1.531146690746416243e+04,9.974888196189735101e-01
1.531151252501847739e+04,9.984817353562016606e-01
1.531155814140196890e+04,9.990211561999985390e-01
1.531160375661460239e+04,9.994404046832663369e-01
1.531164937065633785e+04,9.950103348204355491e-01
1.531169498352712981e+04,9.962274221099687299e-01
1.531174059522694006e+04,9.996480202215369815e-01
1.531178620575573404e+04,9.977234078542067675e-01
1.531183181511346447e+04,9.929762704704161447e-01
1.531187742330009132e+04,9.970250088084094964e-01
1.531192303031557822e+04,9.981775098479217512e-01
1.531196863615989241e+04,9.982828456314919441e-01
1.531201424083298116e+04,1.004627701617826663e+00
1.531205984433480990e+04,9.989726403836226565e-01
1.531210544666533860e+04,9.983478413705337839e-01
1.531215104782452545e+04,1.003029597758202662e+00
1.531219664781233405e+04,1.000918582443258709e+00
1.531224224662872075e+04,1.002441264835582491e+00
1.531228784427364735e+04,1.006986277333057123e+00
1.531233344074706838e+04,1.000742569564856632e+00
1.531237903604895109e+04,1.005447998660097486e+00
1.531242463017925184e+04,1.010089824533402236e+00
1.531247022313793241e+04,1.003887650667793618e+00
1.531251581492495643e+04,1.004859397925172315e+00
1.531256140554027479e+04,1.009794324374984065e+00
1.531260699498385293e+04,1.005911418408913072e+00
1.531265258325564901e+04,1.003858098934002019e+00
1.531269817035562482e+04,1.006459686266769848e+00
1.531274375628374037e+04,1.007673281011613797e+00
1.531278934103995198e+04,9.996193500686992861e-01
1.531283492462422873e+04,1.001217987244983343e+00
1.531288050703651606e+04,1.003250845107332534e+00
1.531292608827678487e+04,1.005822726206219153e+00
1.531297166834499512e+04,9.995370636744848047e-01
1.531301724724109954e+04,1.006939454472684847e+00
1.531306282496506356e+04,1.004428319560313199e+00
1.531310840151684715e+04,1.003056811097111867e+00
1.531315397689641031e+04,1.003233985582952625e+00
1.531319955110370938e+04,9.980782641430913094e-01
1.531324512413871344e+04,9.979000297150262266e-01
1.531329069600136791e+04,1.002086428833014686e+00
1.531333626669164187e+04,1.000595520280370909e+00
1.531338183620949894e+04,9.969250978306939404e-01
1.531342740455488820e+04,9.991958274816488128e-01
1.531347297172778053e+04,1.003857971353708578e+00
1.531351853772812319e+04,1.005391398361952904e+00
1.531356410255589253e+04,9.993070875148348797e-01
1.531360966621103580e+04,9.994334960534398959e-01
1.531365522869352208e+04,9.978726357658479484e-01
1.531370079000329861e+04,9.941191449286913562e-01
1.531374635014033993e+04,9.977320619071021746e-01
1.531379190910459511e+04,9.939396706772883894e-01
1.531383746689602776e+04,9.871381135243286753e-01
1.531388302351460152e+04,9.891084597257125965e-01
1.531392857896027272e+04,9.818393751137440839e-01
1.531397413323299770e+04,9.807170924517352173e-01
1.531401968633274373e+04,9.877698745757856891e-01
1.531406523825946715e+04,9.834694183683043711e-01
1.531411078901312976e+04,9.974308984178990034e-01
1.531415633859368972e+04,1.005330689278050471e+00
1.531420188700110157e+04,1.001086839316283505e+00
1.531424743423533437e+04,1.003497067808107435e+00
1.531429298029634265e+04,1.004628715779599668e+00
1.531433852518409367e+04,1.009291700416035109e+00
1.531438406889854014e+04,1.010175884171485849e+00
1.531442961143964385e+04,1.006755466405438559e+00
1.531447515280736297e+04,1.010484148858670883e+00
1.531452069300166113e+04,1.013209793868666830e+00
1.531456623202249648e+04,1.012277438037736399e+00
1.531461176986982719e+04,1.011837977914142428e+00
1.531465730654361687e+04,1.013291146029773770e+00
1.531470284204382551e+04,1.020525979791379712e+00
1.531474837637040764e+04,1.011824455631886277e+00
1.531479390952332687e+04,1.015108084898314944e+00
1.531483944150254683e+04,1.012828546240166716e+00
1.531488497230801659e+04,1.012004514223611373e+00
1.531493050193971067e+04,1.012764243318766244e+00
1.531497603039757814e+04,1.015009975775546192e+00
1.531502155768158991e+04,1.010477322200655559e+00
1.531506708379168958e+04,1.010447692817626475e+00
1.531511260872784806e+04,1.022224295232984748e+00
1.531515813249002531e+04,1.017286846203993234e+00
1.531520365507817587e+04,1.012421453187784870e+00
1.531524917649226336e+04,1.011330086398842143e+00
1.531529469673225140e+04,1.006719262570433315e+00
1.531534021579809450e+04,1.015980648500717454e+00
1.531538573368975267e+04,1.013571887606643962e+00
1.531543125040718951e+04,1.007923218325601056e+00
1.531547676595035955e+04,1.002750262698788752e+00
1.531552228031922823e+04,9.934331750166803809e-01
1.531556779351375008e+04,9.913057052518348122e-01
1.531561330553389053e+04,9.842395477346551624e-01
1.531565881637960956e+04,9.847925509427178925e-01
1.531570432605086535e+04,9.850651783518167282e-01
1.531574983454761605e+04,9.822191293273838664e-01
1.531579534186982346e+04,9.817140348611179679e-01
1.531584084801744393e+04,9.892307415902178436e-01
1.531588635299044108e+04,1.000762238827418216e+00
1.531593185678877489e+04,1.002571542721546916e+00
1.531597735941240899e+04,1.003428863349551614e+00
1.531602286086129425e+04,1.003143846972907927e+00
1.531606836113539612e+04,1.003670324122731827e+00
1.531611386023467276e+04,1.012449781970239826e+00
1.531615935815908961e+04,1.010571023859760276e+00
1.531620485490859937e+04,1.008943180046370625e+00
1.531625035048316749e+04,1.009846530964092937e+00
1.531629584488275032e+04,1.015920290839547269e+00
1.531634133810730418e+04,1.013026591713839464e+00
1.531638683015679817e+04,1.009765755178116509e+00
1.531643232103118862e+04,1.013123165424904659e+00
1.531647781073043734e+04,1.011979361079590189e+00
1.531652329925449521e+04,1.015676025081455824e+00
1.531656878660332950e+04,1.006319561145058605e+00
1.531661427277690018e+04,1.008205276044205290e+00
1.531665975777516906e+04,1.010174336329043410e+00
1.531670524159809247e+04,1.014623377378611080e+00
1.531675072424563041e+04,1.011812234196484583e+00
1.531679620571774649e+04,1.005389727210534545e+00
1.531684168601439342e+04,1.002269835558631250e+00
1.531688716513553663e+04,9.891004882259935016e-01
1.531693264308113430e+04,9.790139795569837711e-01
1.531697811985114822e+04,9.809118669992438200e-01
1.531702359544553838e+04,9.816134218810900203e-01
1.531706906986426293e+04,9.909694278986000970e-01
1.531711454310728186e+04,1.001581411318718029e+00
1.531716001517455697e+04,1.002813581795376940e+00
1.531720548606604825e+04,1.006299685254632426e+00
1.531725095578171204e+04,1.012904096734709380e+00
1.531729642432151195e+04,1.009092569657091154e+00
1.531734189168540252e+04,1.010253685637120036e+00
1.531738735787335827e+04,9.974603306151840210e-01
1.531743282288532100e+04,1.000621656087367306e+00
1.531747828672125979e+04,9.947378176619079415e-01
1.531752374938113280e+04,9.883827186930288500e-01
1.531756921086489820e+04,9.838715010382089732e-01
1.531761467117252505e+04,4.874510695285352857e-01
1.531766013030396425e+04,4.899416387642600013e-01
1.531769985160761280e+04,1.002894272049881463e+00
1.531770558825917578e+04,3.854540882720070005e-01
1.531779460574268523e+04,1.002818213668836167e+00
1.531788935557773948e+04,1.003025049287019632e+00
1.531798410111248631e+04,9.976420543989229506e-01
1.531812621135089103e+04,1.005704803663326485e+00
1.531819886494279854e+04,1.004373742020532090e+00
1.531829478272239066e+04,1.007294705050081118e+00
1.531840624199336162e+04,1.008054946284754338e+00
1.531848660579428724e+04,1.008351085513767620e+00
1.531859984224828622e+04,1.001372933401372789e+00
1.531869455552147338e+04,9.944396116611222691e-01
1.531878926449189021e+04,9.925157687075573110e-01
1.531888396915924204e+04,9.933437233138119327e-01
1.531901403337112788e+04,1.002863640975715231e+00
1.531910176027311718e+04,1.003936399880448915e+00
1.531920579398305563e+04,1.002916389330220870e+00
1.531928718936257610e+04,1.007881673016054247e+00
1.531939753793225282e+04,1.005514453151904686e+00
1.531951895058178525e+04,1.005576081963662549e+00
1.531961164724636365e+04,1.001975369906631386e+00
1.531968512260720490e+04,1.001618513968656643e+00
1.531978344882837519e+04,9.992202970868201417e-01
1.531992543641501652e+04,9.977316050618890708e-01
1.532002008942299472e+04,1.000320144596515304e+00
1.532011473812413897e+04,1.010713912404607839e+00
1.532021226375672995e+04,1.005506191800412452e+00
1.532030809405325090e+04,1.003512658383628908e+00
1.532040392018000421e+04,1.004821239195859750e+00
1.532049328985459215e+04,1.007475409786319887e+00
1.532058791701722294e+04,1.006682930826647393e+00
1.532068253987128264e+04,1.004363293054097328e+00
1.532078718298228341e+04,1.002030020384548692e+00
1.532090893098275956e+04,1.000505317613560763e+00
1.532102668834140422e+04,1.004420332024542395e+00
1.532112248318361708e+04,1.002891926300994774e+00
1.532121827385305005e+04,9.985045748074411476e-01
1.532131406034935026e+04,9.968519037233316560e-01
1.532140984267216118e+04,9.924795857837580559e-01
1.532148666013120237e+04,1.000036462286816974e+00
1.532162853137660204e+04,9.990993851825016314e-01
1.532169716459610027e+04,1.003426156668725699e+00
1.532179293022140155e+04,1.003497867177085556e+00
1.532188869167143821e+04,1.002210412358379044e+00
1.532200680726563405e+04,1.003414857486384149e+00
1.532210136545631212e+04,9.963021266331438808e-01
1.532219591933378069e+04,1.000761765289577276e+00
1.532229790452160523e+04,9.995446979404881693e-01
1.532239046693344972e+04,9.975420163412636043e-01
1.532248302486560351e+04,1.005004152647583915e+00
1.532260676942436658e+04,1.002488810882050663e+00
1.532270249537033305e+04,1.001239022813070090e+00
1.532281041438275133e+04,9.987106486335244337e-01
1.532289393472600750e+04,9.879336403431786540e-01
1.532299945310534895e+04,9.838368096874844371e-01
1.532309396599283900e+04,9.787212309437952618e-01
1.532322891337053443e+04,9.912875227797283140e-01
1.532331584461992861e+04,9.850609283755998868e-01
1.532342472710664879e+04,9.821527286886896357e-01
1.532351922056870353e+04,9.819746988851364433e-01
1.532361370971320139e+04,9.892701720945025201e-01
1.532370819453984768e+04,9.998998785553568913e-01
1.532380267504835138e+04,1.007117407547176491e+00
1.532389715123842507e+04,1.000111209632661646e+00
1.532399162310977590e+04,1.005270086326038426e+00
1.532410206321602891e+04,1.001083434121113891e+00
1.532419453822036303e+04,1.007611922072550570e+00
1.532428700873922025e+04,1.003438230716635404e+00
1.532442484750730728e+04,1.005372059727407175e+00
1.532452049399853058e+04,1.005029941655964265e+00
1.532461613630437751e+04,1.005165782754984027e+00
1.532471177442449334e+04,1.007356658799104299e+00
1.532479551640173850e+04,1.005480516883215270e+00
1.532490303810610567e+04,1.006292232622393756e+00
1.532499866366689457e+04,1.010855428502475117e+00
1.532509428504053176e+04,1.007363543618046142e+00
1.532518990222666616e+04,1.007664785800236773e+00
1.532530388832017888e+04,1.009166243656172135e+00
1.532539630499014493e+04,1.003289802664091512e+00
1.532548871717077418e+04,1.007055179202857476e+00
1.532562732702356152e+04,1.009542308959661350e+00
1.532571972797955095e+04,1.009412022192199387e+00
1.532581212444516495e+04,1.004166937136106164e+00
1.532592734425512390e+04,1.009705452054329378e+00
1.532602172320384125e+04,1.002703546182468708e+00
1.532611609782731648e+04,9.985994298494518251e-01
1.532621046812525492e+04,1.007115222558237155e+00
1.532630483409736917e+04,1.007787240393494210e+00
1.532639919574336818e+04,1.004061310004793484e+00
1.532649355306296275e+04,1.008493563322202746e+00
1.532659731306204048e+04,1.002814027445640743e+00
1.532668966685427949e+04,1.012989039620460607e+00
1.532681475335864525e+04,1.007373263651382356e+00
1.532691029510898989e+04,1.008710395938142934e+00
1.532700583266508693e+04,1.006018447262378102e+00
1.532710136602658167e+04,1.011165575785345272e+00
1.532719753238251542e+04,1.004764971830071074e+00
1.532729242016434000e+04,1.003484342617189995e+00
1.532738794093989782e+04,1.004439040685167317e+00
1.532748345751942907e+04,1.006200877055399179e+00
1.532761295758573578e+04,1.005672905715247145e+00
1.532772223060833858e+04,1.006195101034746298e+00
1.532779756178401112e+04,1.001232868181564983e+00
1.532790839349113230e+04,1.006855124662686451e+00
1.532800268154881633e+04,1.000658769665267123e+00
1.532809696527516462e+04,9.977885474158902923e-01
1.532819124466988978e+04,9.964663568590412801e-01
1.532828551973269896e+04,9.943788913030072729e-01
1.532842692420394269e+04,9.837198168133168830e-01
1.532852118843570497e+04,9.723383719136805547e-01
1.532862805803785704e+04,9.802590632744163646e-01
1.532872031290472660e+04,9.917549712953465102e-01
1.532882024885184364e+04,9.956715773475312004e-01
1.532890480913812098e+04,9.991222549767262429e-01
1.532899705050404373e+04,9.980623332686561211e-01
1.532910659703624515e+04,9.813469901018988528e-01
1.532922803204175580e+04,9.715584289357256376e-01
1.532932225943437516e+04,9.792916129435249584e-01
1.532941648249160426e+04,9.914573964767716685e-01
1.532948833578005178e+04,9.983295934503280122e-01
1.532960491559871843e+04,1.004061955624085956e+00
1.532972688834026485e+04,1.005136710031282687e+00
1.532979333136077730e+04,1.006095859242495338e+00
1.532988753273668772e+04,1.006376974322887641e+00
1.533002882666833830e+04,1.001055897223065871e+00
1.533012301720087271e+04,1.003019458503688233e+00
1.533021720339554849e+04,1.006005313833334691e+00
1.533031138525207098e+04,1.006416817165740607e+00
1.533040556277016367e+04,1.007017729904191805e+00
1.533049973594952462e+04,1.011241281069975129e+00
1.533059390478986825e+04,1.004695598094516917e+00
1.533068806929090351e+04,1.011314243392194223e+00
1.533078222945234120e+04,1.009224413374474105e+00
1.533092346155711857e+04,1.005449132637543208e+00
1.533101761086829174e+04,1.007755127426409603e+00
1.533111175583885415e+04,1.011177364336088624e+00
1.533120589646851113e+04,1.005974743838255359e+00
1.533130003275697891e+04,1.004835259701119199e+00
1.533139602012597425e+04,1.003345213430024030e+00
1.533149136015214754e+04,1.002707250805972450e+00
1.533158669596704203e+04,9.960602144260691793e-01
1.533168202757029758e+04,9.992515544111254533e-01
1.533181770473176766e+04,9.993267001954794226e-01
1.533192033815020295e+04,1.005226535066345406e+00
1.533200591651569630e+04,1.009073932394666251e+00
1.533210001589231797e+04,1.006685842068201220e+00
1.533219411092499104e+04,1.005702642852067674e+00
