canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_109178,pk_f74ed3426b08,O IV,4.0,7261.745,air,76.484,-3.234,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109179,pk_0b5aa0a7350c,O IV,4.0,7270.72,air,70.77,-1.643,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109180,pk_9b270509fb47,O IV,4.0,7415.64,air,71.213,0.517,,,KURUCZ,FALLBACK,K11,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109181,pk_5589acddfb3e,O IV,4.0,7500.935,air,72.475,-1.428,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109182,pk_3967ca221166,O IV,4.0,7565.648,air,76.484,-4.386,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109183,pk_aa952318ca16,O IV,4.0,7585.741,air,72.475,-2.545,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109184,pk_1bbe6dca6813,O IV,4.0,7643.74,air,76.308,-0.48,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109185,pk_f045390bbe0e,O IV,4.0,7713.272,air,71.364,1.6457,,,KURUCZ,FALLBACK,K11,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109186,pk_d5dfcd36ae9c,O IV,4.0,7714.521,air,72.502,-1.174,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109187,pk_3015e80dc844,O IV,4.0,7754.013,air,73.16,-4.779,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109188,pk_c12a3c3cecde,O IV,4.0,7813.403,air,72.128,-2.192,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109189,pk_5f38f1966c2a,O IV,4.0,7843.871,air,73.641,-6.97,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109190,pk_c017d6b823e0,O IV,4.0,7852.003,air,73.643,-5.536,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109191,pk_01a80f81cdd8,O IV,4.0,7862.563,air,72.475,-5.426,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109192,pk_6530dfd55609,O IV,4.0,7915.917,air,73.641,-6.01,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109193,pk_41a0a8f86302,O IV,4.0,7921.751,air,73.657,-4.326,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109194,pk_8752a538d9d1,O IV,4.0,7922.379,air,72.125,-2.635,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109195,pk_579feb7e75c5,O IV,4.0,7924.2,air,73.643,-5.226,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109196,pk_2553b2a46ff1,O IV,4.0,7936.215,air,72.128,-2.823,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109197,pk_f94aef413fcf,O IV,4.0,7946.118,air,73.641,-6.164,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109198,pk_e558db421ce3,O IV,4.0,7946.94,air,59.844,-7.265,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109199,pk_38f0ce156bce,O IV,4.0,7995.945,air,59.844,-4.859,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109200,pk_53d8f6b7865c,O IV,4.0,8013.828,air,71.338,-3.468,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109201,pk_d7d62f622abc,O IV,4.0,8037.667,air,59.875,-5.732,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109202,pk_aab74863d73b,O IV,4.0,8143.737,air,72.128,-8.599,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109203,pk_2deecef37c88,O IV,4.0,8157.026,air,72.885,-3.0827,,,KURUCZ,FALLBACK,K11,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109204,pk_8f74f27e0379,O IV,4.0,8162.754,air,59.875,-5.846,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109205,pk_b0abfc857d80,O IV,4.0,8166.355,air,72.885,-3.232,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109206,pk_24aaf1abea9c,O IV,4.0,8175.905,air,72.125,-6.886,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109207,pk_3d0d9d328145,O IV,4.0,8224.129,air,73.714,-3.048,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109208,pk_579eb85323f1,O IV,4.0,8303.365,air,73.714,-5.47,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109209,pk_68ac7c847a24,O IV,4.0,8336.601,air,73.714,-4.73,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109210,pk_52d137246305,O IV,4.0,8505.405,air,72.475,-0.019,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109211,pk_b4619818ce07,O IV,4.0,8534.449,air,72.502,0.227,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109212,pk_c4687deb8596,O IV,4.0,8575.445,air,76.484,-2.769,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109213,pk_d7445764f713,O IV,4.0,8667.638,air,72.502,-1.1,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109214,pk_26c7321b85f7,O IV,4.0,8776.142,air,61.111,-6.36,,,KURUCZ,FALLBACK,K11,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109215,pk_acf835acba95,O V,5.0,4930.271,air,104.442,1.7769,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,DPC,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109216,pk_bd9db067d8c2,O V,5.0,5339.94,air,85.476,-1.625,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109217,pk_4e9a97a77fc3,O V,5.0,5349.74,air,85.49,-1.52,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109218,pk_243351f2f864,O V,5.0,5428.38,air,85.514,-1.449,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109219,pk_54e9d244e51b,O V,5.0,5471.12,air,85.514,-0.962,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109220,pk_173e19f2261d,O V,5.0,5571.81,air,72.26,-0.934,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109221,pk_08037448d709,O V,5.0,5580.12,air,72.264,-0.586,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109222,pk_78d46575b6a9,O V,5.0,5581.144,air,72.264,-0.583,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109223,pk_499144731d33,O V,5.0,5597.91,air,72.274,-0.312,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109224,pk_168bdc1e9887,O V,5.0,5607.41,air,72.274,-2.239,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109225,pk_ffa5d7e85b55,O V,5.0,6330.05,air,86.439,-0.293,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109226,pk_6df2efc22301,O V,5.0,6460.12,air,83.957,-0.533,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109227,pk_7b6b6a2f3c81,O V,5.0,6500.24,air,84.021,-0.198,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109228,pk_7849e03fefc1,O V,5.0,6543.77,air,83.981,-1.278,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109229,pk_20b17f520ee7,O V,5.0,6601.28,air,84.021,-1.283,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109230,pk_9e010bf41f8f,O V,5.0,6682.2,air,84.021,-2.853,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109231,pk_54f703b99981,O V,5.0,6789.62,air,85.49,-0.699,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109232,pk_5559ae5557af,O V,5.0,6964.341,air,87.797,-1.965,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109233,pk_751e5f9cd628,O V,5.0,7003.323,air,87.807,-2.435,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109234,pk_1e7ef21f889b,O V,5.0,7422.36,air,89.577,0.062,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109235,pk_7207887b26f3,O V,5.0,7443.08,air,89.577,-0.638,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109236,pk_d9e4c4964c3a,O V,5.0,8548.826,air,103.036,-0.606,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109237,pk_df9179548f07,O V,5.0,8777.76,air,103.073,-1.496,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109238,pk_ecb6dec4d08c,O V,5.0,8790.109,air,103.073,-3.126,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,FTa,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109239,pk_e3a9f893e5ad,O VI,6.0,5270.015,air,128.115,0.582,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109240,pk_7c36dfdd0e3d,O VI,6.0,5287.855,air,128.124,-0.37,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,WSG,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109241,pk_d89c14ec1140,O VI,6.0,5429.141,air,128.115,-0.297,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,Wd,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_109242,pk_9f210b14fac0,O VI,6.0,5580.988,air,128.031,0.1034,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,Wd,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
