wavelength_air_A,model_flux
7.436535999999938213e+03,9.894749432450540283e-01
7.436537999999937711e+03,9.892234880701430422e-01
7.436539999999937208e+03,9.889747565644947391e-01
7.436541999999936706e+03,9.887293369117741149e-01
7.436543999999936204e+03,9.884878278130384555e-01
7.436545999999935702e+03,9.882508369071215659e-01
7.436547999999935200e+03,9.880189779335390998e-01
7.436549999999934698e+03,9.877928669578265319e-01
7.436551999999934196e+03,9.875731191863080793e-01
7.436553999999933694e+03,9.873603471029540612e-01
7.436555999999933192e+03,9.871551587996809651e-01
7.436557999999932690e+03,9.869581551782093953e-01
7.436559999999932188e+03,9.867699263673213039e-01
7.436561999999931686e+03,9.865910484161195537e-01
7.436563999999931184e+03,9.864220803124655879e-01
7.436565999999930682e+03,9.862635607942921157e-01
7.436567999999930180e+03,9.861160054509392481e-01
7.436569999999929678e+03,9.859799050397614062e-01
7.436571999999929176e+03,9.858557240324453685e-01
7.436573999999928674e+03,9.857438971394448801e-01
7.436575999999928172e+03,9.856448239589278293e-01
7.436577999999927670e+03,9.855588651516454801e-01
7.436579999999927168e+03,9.854863423618185347e-01
7.436581999999926666e+03,9.854275393615148371e-01
7.436583999999926164e+03,9.853827004625660413e-01
7.436585999999925662e+03,9.853520262934195584e-01
7.436587999999925159e+03,9.853356705905159663e-01
7.436589999999924657e+03,9.853337399220142290e-01
7.436591999999924155e+03,9.853462944740960516e-01
7.436593999999923653e+03,9.853733478550954494e-01
7.436595999999923151e+03,9.854148664557661474e-01
7.436597999999922649e+03,9.854707694137990748e-01
7.436599999999922147e+03,9.855409285369143291e-01
7.436601999999921645e+03,9.856251675456459971e-01
7.436603999999921143e+03,9.857232622636965536e-01
7.436605999999920641e+03,9.858349434467709171e-01
7.436607999999920139e+03,9.859599005172149377e-01
7.436609999999919637e+03,9.860977827454799893e-01
7.436611999999919135e+03,9.862481977976387260e-01
7.436613999999918633e+03,9.864107116411258147e-01
7.436615999999918131e+03,9.865848524184035462e-01
7.436617999999917629e+03,9.867701159868847993e-01
7.436619999999917127e+03,9.869659694662830107e-01
7.436621999999916625e+03,9.871718525423208712e-01
7.436623999999916123e+03,9.873871790159735040e-01
7.436625999999915621e+03,9.876113398684054356e-01
7.436627999999915119e+03,9.878437068644859709e-01
7.436629999999914617e+03,9.880836358636158057e-01
7.436631999999914115e+03,9.883304702017680077e-01
7.436633999999913613e+03,9.885835443485677665e-01
7.436635999999913111e+03,9.888421871235423266e-01
7.436637999999912608e+03,9.891057240754365099e-01
7.436639999999912106e+03,9.893734799382400968e-01
7.436641999999911604e+03,9.896447820642435556e-01
7.436643999999911102e+03,9.899189643590008414e-01
7.436645999999910600e+03,9.901953705555621710e-01
7.436647999999910098e+03,9.904733564852972183e-01
7.436649999999909596e+03,9.907522920677219735e-01
7.436651999999909094e+03,9.910315636436073383e-01
7.436653999999908592e+03,9.913105765173583217e-01
7.436655999999908090e+03,9.915887572419888052e-01
7.436657999999907588e+03,9.918655553991972962e-01
7.436659999999907086e+03,9.921404450834940825e-01
7.436661999999906584e+03,9.924129264242367299e-01
7.436663999999906082e+03,9.926825271048265176e-01
7.436665999999905580e+03,9.929488033874225295e-01
7.436667999999905078e+03,9.932113403242600613e-01
7.436669999999904576e+03,9.934697518002115757e-01
7.436671999999904074e+03,9.937236814072271107e-01
7.436673999999903572e+03,9.939728039564337259e-01
7.436675999999903070e+03,9.942168261398562912e-01
7.436677999999902568e+03,9.944554854811334943e-01
7.436679999999902066e+03,9.946885486907136587e-01
7.436681999999901564e+03,9.949158110298634838e-01
7.436683999999901062e+03,9.951370966194172940e-01
7.436685999999900559e+03,9.953522583560786563e-01
7.436687999999900057e+03,9.955611768370473680e-01
7.436689999999899555e+03,9.957637589695683689e-01
7.436691999999899053e+03,9.959599367928011482e-01
7.436693999999898551e+03,9.961496661854944978e-01
7.436695999999898049e+03,9.963329253589161549e-01
7.436697999999897547e+03,9.965097137823678564e-01
7.436699999999897045e+03,9.966800517368464840e-01
7.436701999999896543e+03,9.968439794057823988e-01
7.436703999999896041e+03,9.970015545976841365e-01
7.436705999999895539e+03,9.971528500703248366e-01
7.436707999999895037e+03,9.972979522069197467e-01
7.436709999999894535e+03,9.974369610723915480e-01
7.436711999999894033e+03,9.975699900201352444e-01
7.436713999999893531e+03,9.976971637232413537e-01
7.436715999999893029e+03,9.978186156527375505e-01
7.436717999999892527e+03,9.979344864898912482e-01
7.436719999999892025e+03,9.980449234674207970e-01
7.436721999999891523e+03,9.981500796656074259e-01
7.436723999999891021e+03,9.982501129382543859e-01
7.436725999999890519e+03,9.983451848824734798e-01
7.436727999999890017e+03,9.984354598801813419e-01
7.436729999999889515e+03,9.985211038314923959e-01
7.436731999999889013e+03,9.986022828053329192e-01
7.436733999999888511e+03,9.986791624179097715e-01
7.436735999999888008e+03,9.987519080307624142e-01
7.436737999999887506e+03,9.988206846785888660e-01
7.436739999999887004e+03,9.988856559282803804e-01
7.436741999999886502e+03,9.989469823609727905e-01
7.436743999999886000e+03,9.990048208904342975e-01
7.436745999999885498e+03,9.990593250120393121e-01
7.436747999999884996e+03,9.991106450070402767e-01
7.436749999999884494e+03,9.991589275148238247e-01
7.436751999999883992e+03,9.992043148815408227e-01
7.436753999999883490e+03,9.992469448203090687e-01
7.436755999999882988e+03,9.992869503336989645e-01
7.436757999999882486e+03,9.993244596304614591e-01
7.436759999999881984e+03,9.993595960833321357e-01
7.436761999999881482e+03,9.993924783622705199e-01
7.436763999999880980e+03,9.994232205194438778e-01
7.436765999999880478e+03,9.994519317540633274e-01
7.436767999999879976e+03,9.994787160823851435e-01
7.436769999999879474e+03,9.995036724156159957e-01
7.436771999999878972e+03,9.995268950792896012e-01
7.436773999999878470e+03,9.995484742131599543e-01
7.436775999999877968e+03,9.995684956716024416e-01
7.436777999999877466e+03,9.995870407233753419e-01
7.436779999999876964e+03,9.996041860451101435e-01
7.436781999999876462e+03,9.996200040477227766e-01
7.436783999999875959e+03,9.996345632023383443e-01
7.436785999999875457e+03,9.996479281912405979e-01
7.436787999999874955e+03,9.996601600020583733e-01
7.436789999999874453e+03,9.996713160602770376e-01
7.436791999999873951e+03,9.996814503459364731e-01
7.436793999999873449e+03,9.996906134849603554e-01
7.436795999999872947e+03,9.996988529326058526e-01
7.436797999999872445e+03,9.997062132823996139e-01
7.436799999999871943e+03,9.997127365186676551e-01
7.436801999999871441e+03,9.997184620641775821e-01
7.436803999999870939e+03,9.997234267481435177e-01
7.436805999999870437e+03,9.997276649304790430e-01
7.436807999999869935e+03,9.997312088007825892e-01
7.436809999999869433e+03,9.997340886419587846e-01
7.436811999999868931e+03,9.997363329266801824e-01
7.436813999999868429e+03,9.997379683442306764e-01
7.436815999999867927e+03,9.997390198988513887e-01
7.436817999999867425e+03,9.997395110776658989e-01
7.436819999999866923e+03,9.997394640065856430e-01
7.436821999999866421e+03,9.997388995788057953e-01
7.436823999999865919e+03,9.997378375898010594e-01
7.436825999999865417e+03,9.997362968556156027e-01
7.436827999999864915e+03,9.997342952674230787e-01
7.436829999999864413e+03,9.997318498235587825e-01
7.436831999999863910e+03,9.997289767401580374e-01
7.436833999999863408e+03,9.997256916450332209e-01
7.436835999999862906e+03,9.997220097256566129e-01
7.436837999999862404e+03,9.997179457425537930e-01
7.436839999999861902e+03,9.997135139850076291e-01
7.436841999999861400e+03,9.997087282979751910e-01
7.436843999999860898e+03,9.997036021902061531e-01
7.436845999999860396e+03,9.996981489284354483e-01
7.436847999999859894e+03,9.996923815633427246e-01
7.436849999999859392e+03,9.996863129235120660e-01
7.436851999999858890e+03,9.996799556177885515e-01
7.436853999999858388e+03,9.996733220363667183e-01
7.436855999999857886e+03,9.996664243357266111e-01
7.436857999999857384e+03,9.996592744258571139e-01
7.436859999999856882e+03,9.996518839712842386e-01
7.436861999999856380e+03,9.996442643695093722e-01
7.436863999999855878e+03,9.996364266723315462e-01
7.436865999999855376e+03,9.996283814792271682e-01
7.436867999999854874e+03,9.996201388619903039e-01
7.436869999999854372e+03,9.996117083249806967e-01
7.436871999999853870e+03,9.996030987421339331e-01
7.436873999999853368e+03,9.995943182322887255e-01
7.436875999999852866e+03,9.995853740026691137e-01
7.436877999999852364e+03,9.995762722073927575e-01
7.436879999999851862e+03,9.995670178232022307e-01
7.436881999999851359e+03,9.995576145135559587e-01
7.436883999999850857e+03,9.995480644700036610e-01
7.436885999999850355e+03,9.995383682412981585e-01
7.436887999999849853e+03,9.995285245508048755e-01
7.436889999999849351e+03,9.995185300927325045e-01
7.436891999999848849e+03,9.995083793188161980e-01
7.436893999999848347e+03,9.994980642437690799e-01
7.436895999999847845e+03,9.994875742670029650e-01
7.436897999999847343e+03,9.994768959663966612e-01
7.436899999999846841e+03,9.994660128376920971e-01
7.436901999999846339e+03,9.994549050184463601e-01
7.436903999999845837e+03,9.994435490530981792e-01
7.436905999999845335e+03,9.994319176913140090e-01
7.436907999999844833e+03,9.994199796621565657e-01
7.436909999999844331e+03,9.994076994011258375e-01
7.436911999999843829e+03,9.993950367666196710e-01
7.436913999999843327e+03,9.993819467749994745e-01
7.436915999999842825e+03,9.993683793329092291e-01
7.436917999999842323e+03,9.993542789631686407e-01
7.436919999999841821e+03,9.993395845677299771e-01
7.436921999999841319e+03,9.993242292252022541e-01
7.436923999999840817e+03,9.993081399192955683e-01
7.436925999999840315e+03,9.992912371299204066e-01
7.436927999999839813e+03,9.992734344314654349e-01
7.436929999999839310e+03,9.992546383178394498e-01
7.436931999999838808e+03,9.992347482041277207e-01
7.436933999999838306e+03,9.992136562817383050e-01
7.436935999999837804e+03,9.991912470559751736e-01
7.436937999999837302e+03,9.991673968134033856e-01
7.436939999999836800e+03,9.991419733449554696e-01
7.436941999999836298e+03,9.991148358757828696e-01
7.436943999999835796e+03,9.990858349297015994e-01
7.436945999999835294e+03,9.990548120590803105e-01
7.436947999999834792e+03,9.990215995833876539e-01
7.436949999999834290e+03,9.989860203376955683e-01
7.436951999999833788e+03,9.989478872761863304e-01
7.436953999999833286e+03,9.989070030735016648e-01
7.436955999999832784e+03,9.988631601309548858e-01
7.436957999999832282e+03,9.988161409541811420e-01
7.436959999999831780e+03,9.987657182071656425e-01
7.436961999999831278e+03,9.987116539993148301e-01
7.436963999999830776e+03,9.986536990678133163e-01
7.436965999999830274e+03,9.985915928614151893e-01
7.436967999999829772e+03,9.985250644084443516e-01
7.436969999999829270e+03,9.984538328316434619e-01
7.436971999999828768e+03,9.983776069376872897e-01
7.436973999999828266e+03,9.982960846182411530e-01
7.436975999999827764e+03,9.982089529133020278e-01
7.436977999999827261e+03,9.981158885357683808e-01
7.436979999999826759e+03,9.980165583216965564e-01
7.436981999999826257e+03,9.979106197325470218e-01
7.436983999999825755e+03,9.977977216723855625e-01
7.436985999999825253e+03,9.976775050395686462e-01
7.436987999999824751e+03,9.975496023616806651e-01
7.436989999999824249e+03,9.974136374749729139e-01
7.436991999999823747e+03,9.972692270466819719e-01
7.436993999999823245e+03,9.971159837429608430e-01
7.436995999999822743e+03,9.969535184330505784e-01
7.436997999999822241e+03,9.967814398378131990e-01
7.436999999999821739e+03,9.965993535436742379e-01
7.437001999999821237e+03,9.964068632422981020e-01
7.437003999999820735e+03,9.962035740814800810e-01
7.437005999999820233e+03,9.959890956476352697e-01
7.437007999999819731e+03,9.957630434266959707e-01
7.437009999999819229e+03,9.955250400047566117e-01
7.437011999999818727e+03,9.952747170630343865e-01
7.437013999999818225e+03,9.950117175548107706e-01
7.437015999999817723e+03,9.947356977801130595e-01
7.437017999999817221e+03,9.944463304940744930e-01
7.437019999999816719e+03,9.941433093441615076e-01
7.437021999999816217e+03,9.938263524304616903e-01
7.437023999999815715e+03,9.934952032001835853e-01
7.437025999999815213e+03,9.931496308458678257e-01
7.437027999999814710e+03,9.927894339991284456e-01
7.437029999999814208e+03,9.924144475343711358e-01
7.437031999999813706e+03,9.920245480119749271e-01
7.437033999999813204e+03,9.916196550766767093e-01
7.437035999999812702e+03,9.911997314993494790e-01
7.437037999999812200e+03,9.907647857043617723e-01
7.437039999999811698e+03,9.903148766333038644e-01
7.437041999999811196e+03,9.898501181507269875e-01
7.437043999999810694e+03,9.893706819966550103e-01
7.437045999999810192e+03,9.888768005038237607e-01
7.437047999999809690e+03,9.883687693249624262e-01
7.437049999999809188e+03,9.878469490820639409e-01
7.437051999999808686e+03,9.873117663451659309e-01
7.437053999999808184e+03,9.867637160644637806e-01
7.437055999999807682e+03,9.862033657811473120e-01
7.437057999999807180e+03,9.856313586329181753e-01
7.437059999999806678e+03,9.850484128348601098e-01
7.437061999999806176e+03,9.844553194758408621e-01
7.437063999999805674e+03,9.838529420614151588e-01
7.437065999999805172e+03,9.832422181860923649e-01
7.437067999999804670e+03,9.826241605358865261e-01
7.437069999999804168e+03,9.819998553430149268e-01
7.437071999999803666e+03,9.813704593607697202e-01
7.437073999999803164e+03,9.807371971190770310e-01
7.437075999999802661e+03,9.801013586625306750e-01
7.437077999999802159e+03,9.794642966791474725e-01
7.437079999999801657e+03,9.788274223883408620e-01
7.437081999999801155e+03,9.781922007564075594e-01
7.437083999999800653e+03,9.775601459424060335e-01
7.437085999999800151e+03,9.769328171068393241e-01
7.437087999999799649e+03,9.763118132244161806e-01
7.437089999999799147e+03,9.756987653989992459e-01
7.437091999999798645e+03,9.750953275485821914e-01
7.437093999999798143e+03,9.745031683730444039e-01
7.437095999999797641e+03,9.739239659565435137e-01
7.437097999999797139e+03,9.733594024721146098e-01
7.437099999999796637e+03,9.728111558543215409e-01
7.437101999999796135e+03,9.722808891922138930e-01
7.437103999999795633e+03,9.717702409478070624e-01
7.437105999999795131e+03,9.712808168996945879e-01
7.437107999999794629e+03,9.708141820673729105e-01
7.437109999999794127e+03,9.703718521523051477e-01
7.437111999999793625e+03,9.699552861662571468e-01
7.437113999999793123e+03,9.695658796337617291e-01
7.437115999999792621e+03,9.692049549600493252e-01
7.437117999999792119e+03,9.688737488743844883e-01
7.437119999999791617e+03,9.685734029081459751e-01
7.437121999999791115e+03,9.683049611824027236e-01
7.437123999999790612e+03,9.680693701741907020e-01
7.437125999999790110e+03,9.678674716903046260e-01
7.437127999999789608e+03,9.676999896109715893e-01
7.437129999999789106e+03,9.675675202776563566e-01
7.437131999999788604e+03,9.674705321556075210e-01
7.437133999999788102e+03,9.674093689228995263e-01
7.437135999999787600e+03,9.673842482009750166e-01
7.437137999999787098e+03,9.673952566530106267e-01
7.437139999999786596e+03,9.674423468286261762e-01
7.437141999999786094e+03,9.675253368330568593e-01
7.437143999999785592e+03,9.676439102838051420e-01
7.437145999999785090e+03,9.677976174243628771e-01
7.437147999999784588e+03,9.679858804731545918e-01
7.437149999999784086e+03,9.682080008472577770e-01
7.437151999999783584e+03,9.684631616040183522e-01
7.437153999999783082e+03,9.687504246154868826e-01
7.437155999999782580e+03,9.690687312751913307e-01
7.437157999999782078e+03,9.694169129901725190e-01
7.437159999999781576e+03,9.697937057786426562e-01
7.437161999999781074e+03,9.701977592506498826e-01
7.437163999999780572e+03,9.706276391590574759e-01
7.437165999999780070e+03,9.710818311182470852e-01
7.437167999999779568e+03,9.715587500518961805e-01
7.437169999999779066e+03,9.720567521188312465e-01
7.437171999999778564e+03,9.725741448099340936e-01
7.437173999999778061e+03,9.731091954004094102e-01
7.437175999999777559e+03,9.736601399065267781e-01
7.437177999999777057e+03,9.742251924476486025e-01
7.437179999999776555e+03,9.748025536994628926e-01
7.437181999999776053e+03,9.753904191534168433e-01
7.437183999999775551e+03,9.759869887136247701e-01
7.437185999999775049e+03,9.765904771421993757e-01
7.437187999999774547e+03,9.771991232693899576e-01
7.437189999999774045e+03,9.778111971009678660e-01
7.437191999999773543e+03,9.784250061910252372e-01
7.437193999999773041e+03,9.790389026617498658e-01
7.437195999999772539e+03,9.796512907361656364e-01
7.437197999999772037e+03,9.802606337904923306e-01
7.437199999999771535e+03,9.808654601434312337e-01
7.437201999999771033e+03,9.814643677010338463e-01
7.437203999999770531e+03,9.820560281301317085e-01
7.437205999999770029e+03,9.826391909130249847e-01
7.437207999999769527e+03,9.832126866639919749e-01
7.437209999999769025e+03,9.837754288440939687e-01
7.437211999999768523e+03,9.843264147322852153e-01
7.437213999999768021e+03,9.848647276234443471e-01
7.437215999999767519e+03,9.853895401123149433e-01
7.437217999999767017e+03,9.859001153804191064e-01
7.437219999999766515e+03,9.863958044728657892e-01
7.437221999999766012e+03,9.868760422863329662e-01
7.437223999999765510e+03,9.873403465053315342e-01
7.437225999999765008e+03,9.877883192506632382e-01
7.437227999999764506e+03,9.882196470258834964e-01
7.437229999999764004e+03,9.886340965732818287e-01
7.437231999999763502e+03,9.890315092733389379e-01
7.437233999999763000e+03,9.894117973516582953e-01
7.437235999999762498e+03,9.897749414714286376e-01
7.437237999999761996e+03,9.901209876765396656e-01
7.437239999999761494e+03,9.904500436713149503e-01
7.437241999999760992e+03,9.907622755033531625e-01
7.437243999999760490e+03,9.910579037125196722e-01
7.437245999999759988e+03,9.913371973370661561e-01
7.437247999999759486e+03,9.916004673591776175e-01
7.437249999999758984e+03,9.918480632199052627e-01
7.437251999999758482e+03,9.920803725270340712e-01
7.437253999999757980e+03,9.922978193279490267e-01
7.437255999999757478e+03,9.925008577963828627e-01
7.437257999999756976e+03,9.926899642449233951e-01
7.437259999999756474e+03,9.928656322794681133e-01
7.437261999999755972e+03,9.930283714469727574e-01
7.437263999999755470e+03,9.931787057604560820e-01
7.437265999999754968e+03,9.933171700335454712e-01
7.437267999999754466e+03,9.934443054962193154e-01
7.437269999999753963e+03,9.935606564004417773e-01
7.437271999999753461e+03,9.936667673055064043e-01
7.437273999999752959e+03,9.937631803297496402e-01
7.437275999999752457e+03,9.938504329016462080e-01
7.437277999999751955e+03,9.939290565104318409e-01
7.437279999999751453e+03,9.939995753205901341e-01
7.437281999999750951e+03,9.940625034559503748e-01
7.437283999999750449e+03,9.941183418774284242e-01
7.437285999999749947e+03,9.941675768622724174e-01
7.437287999999749445e+03,9.942106802889459916e-01
7.437289999999748943e+03,9.942481097295766679e-01
7.437291999999748441e+03,9.942803069775941749e-01
7.437293999999747939e+03,9.943076959688933458e-01
7.437295999999747437e+03,9.943306817115333818e-01
7.437297999999746935e+03,9.943496503820881127e-01
7.437299999999746433e+03,9.943649695648643094e-01
7.437301999999745931e+03,9.943769880935124927e-01
7.437303999999745429e+03,9.943860358341228833e-01
7.437305999999744927e+03,9.943924236786886306e-01
7.437307999999744425e+03,9.943964435992174167e-01
7.437309999999743923e+03,9.943983686952899692e-01
7.437311999999743421e+03,9.943984534965198963e-01
7.437313999999742919e+03,9.943969346400024500e-01
7.437315999999742417e+03,9.943940315665436014e-01
7.437317999999741915e+03,9.943899469074671815e-01
7.437319999999741412e+03,9.943848667249486351e-01
7.437321999999740910e+03,9.943789609966153797e-01
7.437323999999740408e+03,9.943723844341938456e-01
7.437325999999739906e+03,9.943652773648947729e-01
7.437327999999739404e+03,9.943577664649737580e-01
7.437329999999738902e+03,9.943499654063991944e-01
7.437331999999738400e+03,9.943419755643457814e-01
7.437333999999737898e+03,9.943338868243537521e-01
7.437335999999737396e+03,9.943257784141719124e-01
7.437337999999736894e+03,9.943177197003506551e-01
7.437339999999736392e+03,9.943097709634891590e-01
7.437341999999735890e+03,9.943019841945768267e-01
7.437343999999735388e+03,9.942944039281229607e-01
7.437345999999734886e+03,9.942870680591202603e-01
7.437347999999734384e+03,9.942800085762598661e-01
7.437349999999733882e+03,9.942732522272540452e-01
7.437351999999733380e+03,9.942668212107360626e-01
7.437353999999732878e+03,9.942607339465745486e-01
7.437355999999732376e+03,9.942550058489124654e-01
7.437357999999731874e+03,9.942496499965203238e-01
7.437359999999731372e+03,9.942446777039110062e-01
7.437361999999730870e+03,9.942400990760619228e-01
7.437363999999730368e+03,9.942359235824921315e-01
7.437365999999729866e+03,9.942321606087000108e-01
7.437367999999729363e+03,9.942288199545594729e-01
7.437369999999728861e+03,9.942259123009833388e-01
7.437371999999728359e+03,9.942234496435987667e-01
7.437373999999727857e+03,9.942214456441075265e-01
7.437375999999727355e+03,9.942199158929307945e-01
7.437377999999726853e+03,9.942188781698065858e-01
7.437379999999726351e+03,9.942183527658088327e-01
7.437381999999725849e+03,9.942183627807493762e-01
7.437383999999725347e+03,9.942189342556141396e-01
7.437385999999724845e+03,9.942200961529839010e-01
7.437387999999724343e+03,9.942218803499098811e-01
7.437389999999723841e+03,9.942243217330600791e-01
7.437391999999723339e+03,9.942274582904758740e-01
7.437393999999722837e+03,9.942313310652288738e-01
7.437395999999722335e+03,9.942359839936319998e-01
7.437397999999721833e+03,9.942414637250814868e-01
7.437399999999721331e+03,9.942478194319678275e-01
7.437401999999720829e+03,9.942551025658029618e-01
7.437403999999720327e+03,9.942633666064821796e-01
7.437405999999719825e+03,9.942726668852838179e-01
7.437407999999719323e+03,9.942830603859716954e-01
7.437409999999718821e+03,9.942946053172250220e-01
7.437411999999718319e+03,9.943073604788985609e-01
7.437413999999717817e+03,9.943213847458660659e-01
7.437415999999717314e+03,9.943367368739159939e-01
7.437417999999716812e+03,9.943534753774606605e-01
7.437419999999716310e+03,9.943716580979461428e-01
7.437421999999715808e+03,9.943913414890355185e-01
7.437423999999715306e+03,9.944125799922743925e-01
7.437425999999714804e+03,9.944354256904179845e-01
7.437427999999714302e+03,9.944599280361905436e-01
7.437429999999713800e+03,9.944861334476149395e-01
7.437431999999713298e+03,9.945140848443428938e-01
7.437433999999712796e+03,9.945438212370524278e-01
7.437435999999712294e+03,9.945753772834599049e-01
7.437437999999711792e+03,9.946087827486064237e-01
7.437439999999711290e+03,9.946440620951415568e-01
7.437441999999710788e+03,9.946812344194617683e-01
7.437443999999710286e+03,9.947203134756936738e-01
7.437445999999709784e+03,9.947613073042035348e-01
7.437447999999709282e+03,9.948042174865201481e-01
7.437449999999708780e+03,9.948490386411933395e-01
7.437451999999708278e+03,9.948957585481631449e-01
