FeII  730.16nm    730.156    730.358     3.8916132     -3.630      8.465     179   0.247
FeII  730.81nm    730.806    731.008     3.8886966     -3.030      8.561     186   0.301
FeII  731.02nm    731.020    731.222     3.8891923     -3.370      8.561     186   0.301
FeII  732.07nm    732.065    732.267     3.8916132     -3.230      8.561     186   0.302
FeII  744.93nm    744.933    745.138     3.8886966     -3.270      8.560     186   0.301
FeII  746.24nm    746.241    746.447     3.8916132     -2.740      8.560     186   0.301
FeII  747.97nm    747.970    748.176     3.8916132     -3.610      8.467     179   0.254
FeII  751.58nm    751.583    751.790     3.9034189     -3.390      8.560     186   0.301
FeII  765.55nm    765.549    765.760     3.8916132     -3.560      8.563     185   0.301
FeII  771.17nm    771.172    771.384     3.9034189     -2.500      8.563     185   0.300
