wavelength_air_A,flux
8.674797188798660500e+03,5.180000000000000160e-01
8.674807186094183635e+03,5.477999999999999536e-01
8.674817183389710408e+03,5.826000000000000068e-01
8.674827180685231724e+03,6.211999999999999744e-01
8.674837177980758497e+03,6.614999999999999769e-01
8.674847175276281632e+03,7.016000000000000014e-01
8.674857172571806586e+03,7.399000000000000021e-01
8.674867169867331540e+03,7.752000000000000002e-01
8.674877167162856495e+03,8.068999999999999506e-01
8.674887164458381449e+03,8.347999999999999865e-01
8.674897161753902765e+03,8.588000000000000078e-01
8.674907159049427719e+03,8.790999999999999925e-01
8.674917156344952673e+03,8.962999999999999856e-01
8.674927153640475808e+03,9.106999999999999540e-01
8.674937150935998943e+03,9.224999999999999867e-01
8.674947148231525716e+03,9.321000000000000396e-01
8.674957145527048851e+03,9.398999999999999577e-01
8.674967142822573805e+03,9.463000000000000300e-01
8.674977140118095122e+03,9.516000000000000014e-01
8.674987137413620076e+03,9.559999999999999609e-01
8.674997134709145030e+03,9.596000000000000085e-01
8.675007132004666346e+03,9.624000000000000332e-01
8.675017129300191300e+03,9.647000000000000020e-01
8.675027126595716254e+03,9.665000000000000258e-01
8.675037123891237570e+03,9.680999999999999606e-01
8.675047121186760705e+03,9.694000000000000394e-01
8.675057118482285659e+03,9.705000000000000293e-01
8.675067115777808795e+03,9.716000000000000192e-01
8.675077113073330111e+03,9.726000000000000201e-01
8.675087110368855065e+03,9.736000000000000210e-01
8.675097107664378200e+03,9.745000000000000329e-01
8.675107104959901335e+03,9.751999999999999558e-01
8.675117102255426289e+03,9.758999999999999897e-01
8.675127099550947605e+03,9.764000000000000457e-01
8.675137096846472559e+03,9.768000000000000016e-01
8.675147094141993875e+03,9.769999999999999796e-01
8.675157091437518829e+03,9.772999999999999465e-01
