element,wave_A,teff_K,logg,feh,delta_nlte
Cr,5863.96,5500,4.5,-0.5,
Cr,5876.55,5500,4.5,-0.5,
Cr,5884.45,5500,4.5,-0.5,0.048
Cr,5293.38,5500,4.5,0.0,0.066
Cr,5344.76,5500,4.5,0.0,0.053
Cr,5367.28,5500,4.5,0.0,0.069
Cr,5507.42,5500,4.5,0.0,
Cr,5566.557,5500,4.5,0.0,0.061
Cr,5641.692,5500,4.5,0.0,0.091
Cr,5667.843,5500,4.5,0.0,0.098
Cr,5674.152,5500,4.5,0.0,
Cr,5674.993,5500,4.5,0.0,
Cr,5712.78,5500,4.5,0.0,0.061
Cr,5736.63,5500,4.5,0.0,0.067
Cr,5788.39,5500,4.5,0.0,0.009
Cr,5794.584,5500,4.5,0.0,
Cr,5824.085,5500,4.5,0.0,0.064
Cr,5837.828,5500,4.5,0.0,0.068
Cr,5842.53,5500,4.5,0.0,0.061
Cr,5863.395,5500,4.5,0.0,0.053
Cr,5863.96,5500,4.5,0.0,0.072
Cr,5876.55,5500,4.5,0.0,0.045
Cr,5884.45,5500,4.5,0.0,0.031
Cr,5293.38,5500,4.5,0.3,0.045
Cr,5344.76,5500,4.5,0.3,0.038
Cr,5367.28,5500,4.5,0.3,0.049
Cr,5507.42,5500,4.5,0.3,0.05
Cr,5566.557,5500,4.5,0.3,0.043
Cr,5641.692,5500,4.5,0.3,0.069
Cr,5667.843,5500,4.5,0.3,0.071
Cr,5674.152,5500,4.5,0.3,
Cr,5674.993,5500,4.5,0.3,
Cr,5712.78,5500,4.5,0.3,0.044
Cr,5736.63,5500,4.5,0.3,0.048
Cr,5788.39,5500,4.5,0.3,0.01
Cr,5794.584,5500,4.5,0.3,0.07
Cr,5824.085,5500,4.5,0.3,0.04
Cr,5837.828,5500,4.5,0.3,0.05
Cr,5842.53,5500,4.5,0.3,0.044
Cr,5863.395,5500,4.5,0.3,0.033
Cr,5863.96,5500,4.5,0.3,0.046
Cr,5876.55,5500,4.5,0.3,0.033
Cr,5884.45,5500,4.5,0.3,0.023
Cr,5293.38,5750,3.5,-0.5,0.148
Cr,5344.76,5750,3.5,-0.5,0.118
Cr,5367.28,5750,3.5,-0.5,
Cr,5507.42,5750,3.5,-0.5,
Cr,5566.557,5750,3.5,-0.5,
Cr,5641.692,5750,3.5,-0.5,0.184
Cr,5667.843,5750,3.5,-0.5,
Cr,5674.152,5750,3.5,-0.5,
Cr,5674.993,5750,3.5,-0.5,
Cr,5712.78,5750,3.5,-0.5,0.134
Cr,5736.63,5750,3.5,-0.5,
Cr,5788.39,5750,3.5,-0.5,0.008
Cr,5794.584,5750,3.5,-0.5,
Cr,5824.085,5750,3.5,-0.5,
Cr,5837.828,5750,3.5,-0.5,
Cr,5842.53,5750,3.5,-0.5,0.121
Cr,5863.395,5750,3.5,-0.5,
Cr,5863.96,5750,3.5,-0.5,
Cr,5876.55,5750,3.5,-0.5,
Cr,5884.45,5750,3.5,-0.5,
Cr,5293.38,5750,3.5,0.0,0.096
Cr,5344.76,5750,3.5,0.0,0.082
Cr,5367.28,5750,3.5,0.0,0.101
Cr,5507.42,5750,3.5,0.0,
Cr,5566.557,5750,3.5,0.0,0.084
Cr,5641.692,5750,3.5,0.0,0.138
Cr,5667.843,5750,3.5,0.0,0.162
Cr,5674.152,5750,3.5,0.0,
Cr,5674.993,5750,3.5,0.0,
Cr,5712.78,5750,3.5,0.0,0.09
Cr,5736.63,5750,3.5,0.0,0.086
Cr,5788.39,5750,3.5,0.0,0.014
Cr,5794.584,5750,3.5,0.0,
Cr,5824.085,5750,3.5,0.0,0.11
Cr,5837.828,5750,3.5,0.0,0.101
Cr,5842.53,5750,3.5,0.0,0.087
Cr,5863.395,5750,3.5,0.0,0.088
Cr,5863.96,5750,3.5,0.0,0.125
Cr,5876.55,5750,3.5,0.0,0.065
Cr,5884.45,5750,3.5,0.0,0.044
Cr,5293.38,5750,3.5,0.3,0.073
Cr,5344.76,5750,3.5,0.3,0.065
Cr,5367.28,5750,3.5,0.3,0.08
Cr,5507.42,5750,3.5,0.3,
Cr,5566.557,5750,3.5,0.3,0.068
Cr,5641.692,5750,3.5,0.3,0.113
Cr,5667.843,5750,3.5,0.3,0.127
Cr,5674.152,5750,3.5,0.3,
Cr,5674.993,5750,3.5,0.3,
Cr,5712.78,5750,3.5,0.3,0.071
Cr,5736.63,5750,3.5,0.3,0.073
Cr,5788.39,5750,3.5,0.3,0.017
Cr,5794.584,5750,3.5,0.3,
Cr,5824.085,5750,3.5,0.3,0.075
Cr,5837.828,5750,3.5,0.3,0.083
Cr,5842.53,5750,3.5,0.3,0.071
Cr,5863.395,5750,3.5,0.3,0.062
Cr,5863.96,5750,3.5,0.3,0.084
Cr,5876.55,5750,3.5,0.3,0.052
Cr,5884.45,5750,3.5,0.3,0.035
Cr,5293.38,5750,4.0,-0.5,0.134
Cr,5344.76,5750,4.0,-0.5,0.103
Cr,5367.28,5750,4.0,-0.5,
Cr,5507.42,5750,4.0,-0.5,
Cr,5566.557,5750,4.0,-0.5,
Cr,5641.692,5750,4.0,-0.5,0.166
Cr,5667.843,5750,4.0,-0.5,
Cr,5674.152,5750,4.0,-0.5,
Cr,5674.993,5750,4.0,-0.5,
Cr,5712.78,5750,4.0,-0.5,0.12
Cr,5736.63,5750,4.0,-0.5,
Cr,5788.39,5750,4.0,-0.5,0.007
Cr,5794.584,5750,4.0,-0.5,
Cr,5824.085,5750,4.0,-0.5,
Cr,5837.828,5750,4.0,-0.5,
Cr,5842.53,5750,4.0,-0.5,0.109
Cr,5863.395,5750,4.0,-0.5,
Cr,5863.96,5750,4.0,-0.5,
Cr,5876.55,5750,4.0,-0.5,
Cr,5884.45,5750,4.0,-0.5,
Cr,5293.38,5750,4.0,0.0,0.086
Cr,5344.76,5750,4.0,0.0,0.072
Cr,5367.28,5750,4.0,0.0,0.089
Cr,5507.42,5750,4.0,0.0,
Cr,5566.557,5750,4.0,0.0,0.076
Cr,5641.692,5750,4.0,0.0,0.122
Cr,5667.843,5750,4.0,0.0,0.138
Cr,5674.152,5750,4.0,0.0,
Cr,5674.993,5750,4.0,0.0,
Cr,5712.78,5750,4.0,0.0,0.08
Cr,5736.63,5750,4.0,0.0,0.08
Cr,5788.39,5750,4.0,0.0,0.011
Cr,5794.584,5750,4.0,0.0,
Cr,5824.085,5750,4.0,0.0,0.091
Cr,5837.828,5750,4.0,0.0,0.089
Cr,5842.53,5750,4.0,0.0,0.078
Cr,5863.395,5750,4.0,0.0,0.074
Cr,5863.96,5750,4.0,0.0,0.102
Cr,5876.55,5750,4.0,0.0,0.057
Cr,5884.45,5750,4.0,0.0,0.039
Cr,5293.38,5750,4.0,0.3,0.063
Cr,5344.76,5750,4.0,0.3,0.056
Cr,5367.28,5750,4.0,0.3,0.069
Cr,5507.42,5750,4.0,0.3,
Cr,5566.557,5750,4.0,0.3,0.059
Cr,5641.692,5750,4.0,0.3,0.097
Cr,5667.843,5750,4.0,0.3,0.103
Cr,5674.152,5750,4.0,0.3,
Cr,5674.993,5750,4.0,0.3,
Cr,5712.78,5750,4.0,0.3,0.062
Cr,5736.63,5750,4.0,0.3,0.064
Cr,5788.39,5750,4.0,0.3,0.014
Cr,5794.584,5750,4.0,0.3,
Cr,5824.085,5750,4.0,0.3,0.062
Cr,5837.828,5750,4.0,0.3,0.071
Cr,5842.53,5750,4.0,0.3,0.062
Cr,5863.395,5750,4.0,0.3,0.051
Cr,5863.96,5750,4.0,0.3,0.069
Cr,5876.55,5750,4.0,0.3,0.045
Cr,5884.45,5750,4.0,0.3,0.03
Cr,5293.38,5750,4.4,-0.5,0.122
Cr,5344.76,5750,4.4,-0.5,0.092
Cr,5367.28,5750,4.4,-0.5,
Cr,5507.42,5750,4.4,-0.5,
Cr,5566.557,5750,4.4,-0.5,
Cr,5641.692,5750,4.4,-0.5,0.153
Cr,5667.843,5750,4.4,-0.5,
Cr,5674.152,5750,4.4,-0.5,
Cr,5674.993,5750,4.4,-0.5,
Cr,5712.78,5750,4.4,-0.5,0.107
Cr,5736.63,5750,4.4,-0.5,
Cr,5788.39,5750,4.4,-0.5,0.006
Cr,5794.584,5750,4.4,-0.5,
Cr,5824.085,5750,4.4,-0.5,
Cr,5837.828,5750,4.4,-0.5,
Cr,5842.53,5750,4.4,-0.5,0.098
Cr,5863.395,5750,4.4,-0.5,
Cr,5863.96,5750,4.4,-0.5,
Cr,5876.55,5750,4.4,-0.5,
Cr,5884.45,5750,4.4,-0.5,
Cr,5293.38,5750,4.4,0.0,0.077
Cr,5344.76,5750,4.4,0.0,0.063
Cr,5367.28,5750,4.4,0.0,0.079
Cr,5507.42,5750,4.4,0.0,
Cr,5566.557,5750,4.4,0.0,0.068
Cr,5641.692,5750,4.4,0.0,0.107
Cr,5667.843,5750,4.4,0.0,0.117
Cr,5674.152,5750,4.4,0.0,
Cr,5674.993,5750,4.4,0.0,
Cr,5712.78,5750,4.4,0.0,0.071
Cr,5736.63,5750,4.4,0.0,0.073
Cr,5788.39,5750,4.4,0.0,0.009
Cr,5794.584,5750,4.4,0.0,
Cr,5824.085,5750,4.4,0.0,0.077
Cr,5837.828,5750,4.4,0.0,0.079
Cr,5842.53,5750,4.4,0.0,0.07
Cr,5863.395,5750,4.4,0.0,0.063
Cr,5863.96,5750,4.4,0.0,0.086
Cr,5876.55,5750,4.4,0.0,0.051
Cr,5884.45,5750,4.4,0.0,0.034
Cr,5293.38,5750,4.4,0.3,0.055
Cr,5344.76,5750,4.4,0.3,0.047
Cr,5367.28,5750,4.4,0.3,0.059
Cr,5507.42,5750,4.4,0.3,
Cr,5566.557,5750,4.4,0.3,0.051
Cr,5641.692,5750,4.4,0.3,0.083
Cr,5667.843,5750,4.4,0.3,0.086
Cr,5674.152,5750,4.4,0.3,
Cr,5674.993,5750,4.4,0.3,
Cr,5712.78,5750,4.4,0.3,0.054
Cr,5736.63,5750,4.4,0.3,0.056
Cr,5788.39,5750,4.4,0.3,0.011
Cr,5794.584,5750,4.4,0.3,
Cr,5824.085,5750,4.4,0.3,0.052
Cr,5837.828,5750,4.4,0.3,0.061
Cr,5842.53,5750,4.4,0.3,0.053
Cr,5863.395,5750,4.4,0.3,0.042
Cr,5863.96,5750,4.4,0.3,0.058
Cr,5876.55,5750,4.4,0.3,0.039
Cr,5884.45,5750,4.4,0.3,0.026
Cr,5293.38,5750,4.5,-0.5,0.119
Cr,5344.76,5750,4.5,-0.5,0.09
Cr,5367.28,5750,4.5,-0.5,
Cr,5507.42,5750,4.5,-0.5,
Cr,5566.557,5750,4.5,-0.5,
Cr,5641.692,5750,4.5,-0.5,0.149
Cr,5667.843,5750,4.5,-0.5,
Cr,5674.152,5750,4.5,-0.5,
Cr,5674.993,5750,4.5,-0.5,
Cr,5712.78,5750,4.5,-0.5,0.104
Cr,5736.63,5750,4.5,-0.5,
Cr,5788.39,5750,4.5,-0.5,0.006
Cr,5794.584,5750,4.5,-0.5,
Cr,5824.085,5750,4.5,-0.5,
Cr,5837.828,5750,4.5,-0.5,
Cr,5842.53,5750,4.5,-0.5,0.096
Cr,5863.395,5750,4.5,-0.5,
Cr,5863.96,5750,4.5,-0.5,
Cr,5876.55,5750,4.5,-0.5,
Cr,5884.45,5750,4.5,-0.5,
Cr,5293.38,5750,4.5,0.0,0.075
Cr,5344.76,5750,4.5,0.0,0.061
Cr,5367.28,5750,4.5,0.0,0.076
Cr,5507.42,5750,4.5,0.0,
Cr,5566.557,5750,4.5,0.0,0.066
Cr,5641.692,5750,4.5,0.0,0.102
Cr,5667.843,5750,4.5,0.0,0.112
Cr,5674.152,5750,4.5,0.0,
Cr,5674.993,5750,4.5,0.0,
Cr,5712.78,5750,4.5,0.0,0.069
Cr,5736.63,5750,4.5,0.0,0.071
Cr,5788.39,5750,4.5,0.0,0.008
Cr,5794.584,5750,4.5,0.0,
Cr,5824.085,5750,4.5,0.0,0.074
Cr,5837.828,5750,4.5,0.0,0.076
Cr,5842.53,5750,4.5,0.0,0.068
Cr,5863.395,5750,4.5,0.0,0.061
Cr,5863.96,5750,4.5,0.0,0.082
Cr,5876.55,5750,4.5,0.0,0.049
Cr,5884.45,5750,4.5,0.0,0.033
Cr,5293.38,5750,4.5,0.3,0.053
Cr,5344.76,5750,4.5,0.3,0.045
Cr,5367.28,5750,4.5,0.3,0.057
Cr,5507.42,5750,4.5,0.3,
Cr,5566.557,5750,4.5,0.3,0.049
Cr,5641.692,5750,4.5,0.3,0.08
Cr,5667.843,5750,4.5,0.3,0.082
Cr,5674.152,5750,4.5,0.3,
Cr,5674.993,5750,4.5,0.3,
Cr,5712.78,5750,4.5,0.3,0.052
Cr,5736.63,5750,4.5,0.3,0.054
Cr,5788.39,5750,4.5,0.3,0.01
Cr,5794.584,5750,4.5,0.3,
Cr,5824.085,5750,4.5,0.3,0.05
Cr,5837.828,5750,4.5,0.3,0.059
Cr,5842.53,5750,4.5,0.3,0.051
Cr,5863.395,5750,4.5,0.3,0.041
Cr,5863.96,5750,4.5,0.3,0.055
Cr,5876.55,5750,4.5,0.3,0.037
Cr,5884.45,5750,4.5,0.3,0.025
Cr,5293.38,5777,3.5,-0.5,0.149
Cr,5344.76,5777,3.5,-0.5,0.119
Cr,5367.28,5777,3.5,-0.5,
Cr,5507.42,5777,3.5,-0.5,
Cr,5566.557,5777,3.5,-0.5,
Cr,5641.692,5777,3.5,-0.5,0.186
Cr,5667.843,5777,3.5,-0.5,
Cr,5674.152,5777,3.5,-0.5,
Cr,5674.993,5777,3.5,-0.5,
Cr,5712.78,5777,3.5,-0.5,0.135
Cr,5736.63,5777,3.5,-0.5,
Cr,5788.39,5777,3.5,-0.5,0.008
Cr,5794.584,5777,3.5,-0.5,
Cr,5824.085,5777,3.5,-0.5,
Cr,5837.828,5777,3.5,-0.5,
Cr,5842.53,5777,3.5,-0.5,0.121
Cr,5863.395,5777,3.5,-0.5,
Cr,5863.96,5777,3.5,-0.5,
Cr,5876.55,5777,3.5,-0.5,
Cr,5884.45,5777,3.5,-0.5,
Cr,5293.38,5777,3.5,0.0,0.097
Cr,5344.76,5777,3.5,0.0,0.083
Cr,5367.28,5777,3.5,0.0,0.102
Cr,5507.42,5777,3.5,0.0,
Cr,5566.557,5777,3.5,0.0,0.084
Cr,5641.692,5777,3.5,0.0,0.139
Cr,5667.843,5777,3.5,0.0,0.164
Cr,5674.152,5777,3.5,0.0,
Cr,5674.993,5777,3.5,0.0,
Cr,5712.78,5777,3.5,0.0,0.09
Cr,5736.63,5777,3.5,0.0,0.084
Cr,5788.39,5777,3.5,0.0,0.013
Cr,5794.584,5777,3.5,0.0,
Cr,5824.085,5777,3.5,0.0,0.111
Cr,5837.828,5777,3.5,0.0,0.101
Cr,5842.53,5777,3.5,0.0,0.088
Cr,5863.395,5777,3.5,0.0,0.089
Cr,5863.96,5777,3.5,0.0,0.126
Cr,5876.55,5777,3.5,0.0,0.065
Cr,5884.45,5777,3.5,0.0,0.044
Cr,5293.38,5777,3.5,0.3,0.074
Cr,5344.76,5777,3.5,0.3,0.066
Cr,5367.28,5777,3.5,0.3,0.081
Cr,5507.42,5777,3.5,0.3,
Cr,5566.557,5777,3.5,0.3,0.068
Cr,5641.692,5777,3.5,0.3,0.115
Cr,5667.843,5777,3.5,0.3,0.129
Cr,5674.152,5777,3.5,0.3,
Cr,5674.993,5777,3.5,0.3,
Cr,5712.78,5777,3.5,0.3,0.072
Cr,5736.63,5777,3.5,0.3,0.074
Cr,5788.39,5777,3.5,0.3,0.017
Cr,5794.584,5777,3.5,0.3,
Cr,5824.085,5777,3.5,0.3,0.077
Cr,5837.828,5777,3.5,0.3,0.084
Cr,5842.53,5777,3.5,0.3,0.072
Cr,5863.395,5777,3.5,0.3,0.063
Cr,5863.96,5777,3.5,0.3,0.085
Cr,5876.55,5777,3.5,0.3,0.052
Cr,5884.45,5777,3.5,0.3,0.035
Cr,5293.38,5777,4.0,-0.5,0.135
Cr,5344.76,5777,4.0,-0.5,0.103
Cr,5367.28,5777,4.0,-0.5,
Cr,5507.42,5777,4.0,-0.5,
Cr,5566.557,5777,4.0,-0.5,
Cr,5641.692,5777,4.0,-0.5,0.168
Cr,5667.843,5777,4.0,-0.5,
Cr,5674.152,5777,4.0,-0.5,
Cr,5674.993,5777,4.0,-0.5,
Cr,5712.78,5777,4.0,-0.5,0.12
Cr,5736.63,5777,4.0,-0.5,
Cr,5788.39,5777,4.0,-0.5,0.007
Cr,5794.584,5777,4.0,-0.5,
Cr,5824.085,5777,4.0,-0.5,
Cr,5837.828,5777,4.0,-0.5,
Cr,5842.53,5777,4.0,-0.5,0.109
Cr,5863.395,5777,4.0,-0.5,
Cr,5863.96,5777,4.0,-0.5,
Cr,5876.55,5777,4.0,-0.5,
Cr,5884.45,5777,4.0,-0.5,
Cr,5293.38,5777,4.0,0.0,0.087
Cr,5344.76,5777,4.0,0.0,0.072
Cr,5367.28,5777,4.0,0.0,0.089
Cr,5507.42,5777,4.0,0.0,
Cr,5566.557,5777,4.0,0.0,0.076
Cr,5641.692,5777,4.0,0.0,0.123
Cr,5667.843,5777,4.0,0.0,0.139
Cr,5674.152,5777,4.0,0.0,
Cr,5674.993,5777,4.0,0.0,
Cr,5712.78,5777,4.0,0.0,0.08
Cr,5736.63,5777,4.0,0.0,0.08
Cr,5788.39,5777,4.0,0.0,0.011
Cr,5794.584,5777,4.0,0.0,
Cr,5824.085,5777,4.0,0.0,0.092
Cr,5837.828,5777,4.0,0.0,0.09
Cr,5842.53,5777,4.0,0.0,0.079
Cr,5863.395,5777,4.0,0.0,0.075
Cr,5863.96,5777,4.0,0.0,0.102
Cr,5876.55,5777,4.0,0.0,0.057
Cr,5884.45,5777,4.0,0.0,0.039
Cr,5293.38,5777,4.0,0.3,0.064
Cr,5344.76,5777,4.0,0.3,0.056
Cr,5367.28,5777,4.0,0.3,0.07
Cr,5507.42,5777,4.0,0.3,
Cr,5566.557,5777,4.0,0.3,0.06
Cr,5641.692,5777,4.0,0.3,0.098
Cr,5667.843,5777,4.0,0.3,0.104
Cr,5674.152,5777,4.0,0.3,
Cr,5674.993,5777,4.0,0.3,
Cr,5712.78,5777,4.0,0.3,0.063
Cr,5736.63,5777,4.0,0.3,0.065
Cr,5788.39,5777,4.0,0.3,0.014
Cr,5794.584,5777,4.0,0.3,
Cr,5824.085,5777,4.0,0.3,0.063
Cr,5837.828,5777,4.0,0.3,0.072
Cr,5842.53,5777,4.0,0.3,0.063
Cr,5863.395,5777,4.0,0.3,0.052
Cr,5863.96,5777,4.0,0.3,0.07
Cr,5876.55,5777,4.0,0.3,0.045
Cr,5884.45,5777,4.0,0.3,0.031
Cr,5293.38,5777,4.4,-0.5,0.123
Cr,5344.76,5777,4.4,-0.5,0.093
Cr,5367.28,5777,4.4,-0.5,
Cr,5507.42,5777,4.4,-0.5,
Cr,5566.557,5777,4.4,-0.5,
Cr,5641.692,5777,4.4,-0.5,0.154
Cr,5667.843,5777,4.4,-0.5,
Cr,5674.152,5777,4.4,-0.5,
Cr,5674.993,5777,4.4,-0.5,
Cr,5712.78,5777,4.4,-0.5,0.108
Cr,5736.63,5777,4.4,-0.5,
Cr,5788.39,5777,4.4,-0.5,0.006
Cr,5794.584,5777,4.4,-0.5,
Cr,5824.085,5777,4.4,-0.5,
Cr,5837.828,5777,4.4,-0.5,
Cr,5842.53,5777,4.4,-0.5,0.098
Cr,5863.395,5777,4.4,-0.5,
Cr,5863.96,5777,4.4,-0.5,
Cr,5876.55,5777,4.4,-0.5,
Cr,5884.45,5777,4.4,-0.5,
Cr,5293.38,5777,4.4,0.0,0.078
Cr,5344.76,5777,4.4,0.0,0.064
Cr,5367.28,5777,4.4,0.0,0.079
Cr,5507.42,5777,4.4,0.0,
Cr,5566.557,5777,4.4,0.0,0.068
Cr,5641.692,5777,4.4,0.0,0.108
Cr,5667.843,5777,4.4,0.0,0.119
Cr,5674.152,5777,4.4,0.0,
Cr,5674.993,5777,4.4,0.0,
Cr,5712.78,5777,4.4,0.0,0.072
Cr,5736.63,5777,4.4,0.0,0.073
Cr,5788.39,5777,4.4,0.0,0.009
Cr,5794.584,5777,4.4,0.0,
Cr,5824.085,5777,4.4,0.0,0.078
Cr,5837.828,5777,4.4,0.0,0.08
Cr,5842.53,5777,4.4,0.0,0.07
Cr,5863.395,5777,4.4,0.0,0.064
Cr,5863.96,5777,4.4,0.0,0.087
Cr,5876.55,5777,4.4,0.0,0.051
Cr,5884.45,5777,4.4,0.0,0.034
Cr,5293.38,5777,4.4,0.3,0.056
Cr,5344.76,5777,4.4,0.3,0.048
Cr,5367.28,5777,4.4,0.3,0.06
Cr,5507.42,5777,4.4,0.3,
Cr,5566.557,5777,4.4,0.3,0.052
Cr,5641.692,5777,4.4,0.3,0.084
Cr,5667.843,5777,4.4,0.3,0.087
Cr,5674.152,5777,4.4,0.3,
Cr,5674.993,5777,4.4,0.3,
Cr,5712.78,5777,4.4,0.3,0.055
Cr,5736.63,5777,4.4,0.3,0.056
Cr,5788.39,5777,4.4,0.3,0.01
Cr,5794.584,5777,4.4,0.3,
Cr,5824.085,5777,4.4,0.3,0.053
Cr,5837.828,5777,4.4,0.3,0.062
Cr,5842.53,5777,4.4,0.3,0.054
Cr,5863.395,5777,4.4,0.3,0.043
Cr,5863.96,5777,4.4,0.3,0.058
Cr,5876.55,5777,4.4,0.3,0.039
Cr,5884.45,5777,4.4,0.3,0.026
Cr,5293.38,5777,4.5,-0.5,0.119
Cr,5344.76,5777,4.5,-0.5,0.09
Cr,5367.28,5777,4.5,-0.5,
Cr,5507.42,5777,4.5,-0.5,
Cr,5566.557,5777,4.5,-0.5,
Cr,5641.692,5777,4.5,-0.5,0.15
Cr,5667.843,5777,4.5,-0.5,
Cr,5674.152,5777,4.5,-0.5,
Cr,5674.993,5777,4.5,-0.5,
Cr,5712.78,5777,4.5,-0.5,0.104
Cr,5736.63,5777,4.5,-0.5,
Cr,5788.39,5777,4.5,-0.5,0.005
Cr,5794.584,5777,4.5,-0.5,
Cr,5824.085,5777,4.5,-0.5,
Cr,5837.828,5777,4.5,-0.5,
Cr,5842.53,5777,4.5,-0.5,0.096
Cr,5863.395,5777,4.5,-0.5,
Cr,5863.96,5777,4.5,-0.5,
Cr,5876.55,5777,4.5,-0.5,
Cr,5884.45,5777,4.5,-0.5,
Cr,5293.38,5777,4.5,0.0,0.075
Cr,5344.76,5777,4.5,0.0,0.061
Cr,5367.28,5777,4.5,0.0,0.076
Cr,5507.42,5777,4.5,0.0,
Cr,5566.557,5777,4.5,0.0,0.066
Cr,5641.692,5777,4.5,0.0,0.103
Cr,5667.843,5777,4.5,0.0,0.113
Cr,5674.152,5777,4.5,0.0,
Cr,5674.993,5777,4.5,0.0,
Cr,5712.78,5777,4.5,0.0,0.069
Cr,5736.63,5777,4.5,0.0,0.071
Cr,5788.39,5777,4.5,0.0,0.008
Cr,5794.584,5777,4.5,0.0,
Cr,5824.085,5777,4.5,0.0,0.074
Cr,5837.828,5777,4.5,0.0,0.077
Cr,5842.53,5777,4.5,0.0,0.068
Cr,5863.395,5777,4.5,0.0,0.061
Cr,5863.96,5777,4.5,0.0,0.083
Cr,5876.55,5777,4.5,0.0,0.049
Cr,5884.45,5777,4.5,0.0,0.033
Cr,5293.38,5777,4.5,0.3,0.053
Cr,5344.76,5777,4.5,0.3,0.046
Cr,5367.28,5777,4.5,0.3,0.057
Cr,5507.42,5777,4.5,0.3,
Cr,5566.557,5777,4.5,0.3,0.05
Cr,5641.692,5777,4.5,0.3,0.08
Cr,5667.843,5777,4.5,0.3,0.083
Cr,5674.152,5777,4.5,0.3,
Cr,5674.993,5777,4.5,0.3,
Cr,5712.78,5777,4.5,0.3,0.053
Cr,5736.63,5777,4.5,0.3,0.054
Cr,5788.39,5777,4.5,0.3,0.01
Cr,5794.584,5777,4.5,0.3,
Cr,5824.085,5777,4.5,0.3,0.05
Cr,5837.828,5777,4.5,0.3,0.059
Cr,5842.53,5777,4.5,0.3,0.052
Cr,5863.395,5777,4.5,0.3,0.041
Cr,5863.96,5777,4.5,0.3,0.056
Cr,5876.55,5777,4.5,0.3,0.037
Cr,5884.45,5777,4.5,0.3,0.025
Cr,5293.38,6000,3.5,-0.5,
Cr,5344.76,6000,3.5,-0.5,0.128
Cr,5367.28,6000,3.5,-0.5,
Cr,5507.42,6000,3.5,-0.5,
Cr,5566.557,6000,3.5,-0.5,
Cr,5641.692,6000,3.5,-0.5,0.205
Cr,5667.843,6000,3.5,-0.5,
Cr,5674.152,6000,3.5,-0.5,
Cr,5674.993,6000,3.5,-0.5,
Cr,5712.78,6000,3.5,-0.5,0.141
Cr,5736.63,6000,3.5,-0.5,
Cr,5788.39,6000,3.5,-0.5,0.007
Cr,5794.584,6000,3.5,-0.5,
Cr,5824.085,6000,3.5,-0.5,
Cr,5837.828,6000,3.5,-0.5,
Cr,5842.53,6000,3.5,-0.5,
Cr,5863.395,6000,3.5,-0.5,
Cr,5863.96,6000,3.5,-0.5,
Cr,5876.55,6000,3.5,-0.5,
Cr,5884.45,6000,3.5,-0.5,
Cr,5293.38,6000,3.5,0.0,0.105
Cr,5344.76,6000,3.5,0.0,0.09
Cr,5367.28,6000,3.5,0.0,0.108
Cr,5507.42,6000,3.5,0.0,
Cr,5566.557,6000,3.5,0.0,
Cr,5641.692,6000,3.5,0.0,0.152
Cr,5667.843,6000,3.5,0.0,0.177
Cr,5674.152,6000,3.5,0.0,
Cr,5674.993,6000,3.5,0.0,
Cr,5712.78,6000,3.5,0.0,0.097
Cr,5736.63,6000,3.5,0.0,0.085
Cr,5788.39,6000,3.5,0.0,0.011
Cr,5794.584,6000,3.5,0.0,
Cr,5824.085,6000,3.5,0.0,
Cr,5837.828,6000,3.5,0.0,0.108
Cr,5842.53,6000,3.5,0.0,0.093
Cr,5863.395,6000,3.5,0.0,0.093
Cr,5863.96,6000,3.5,0.0,0.132
Cr,5876.55,6000,3.5,0.0,0.066
Cr,5884.45,6000,3.5,0.0,0.044
Cr,5293.38,6000,3.5,0.3,0.081
Cr,5344.76,6000,3.5,0.3,0.073
Cr,5367.28,6000,3.5,0.3,0.087
Cr,5507.42,6000,3.5,0.3,
Cr,5566.557,6000,3.5,0.3,0.073
Cr,5641.692,6000,3.5,0.3,0.127
Cr,5667.843,6000,3.5,0.3,0.142
Cr,5674.152,6000,3.5,0.3,
Cr,5674.993,6000,3.5,0.3,
Cr,5712.78,6000,3.5,0.3,0.078
Cr,5736.63,6000,3.5,0.3,0.077
Cr,5788.39,6000,3.5,0.3,0.015
Cr,5794.584,6000,3.5,0.3,
Cr,5824.085,6000,3.5,0.3,0.088
Cr,5837.828,6000,3.5,0.3,0.09
Cr,5842.53,6000,3.5,0.3,0.077
Cr,5863.395,6000,3.5,0.3,0.071
Cr,5863.96,6000,3.5,0.3,0.096
Cr,5876.55,6000,3.5,0.3,0.055
Cr,5884.45,6000,3.5,0.3,0.037
Cr,5293.38,6000,4.0,-0.5,
Cr,5344.76,6000,4.0,-0.5,0.108
Cr,5367.28,6000,4.0,-0.5,
Cr,5507.42,6000,4.0,-0.5,
Cr,5566.557,6000,4.0,-0.5,
Cr,5641.692,6000,4.0,-0.5,0.181
Cr,5667.843,6000,4.0,-0.5,
Cr,5674.152,6000,4.0,-0.5,
Cr,5674.993,6000,4.0,-0.5,
Cr,5712.78,6000,4.0,-0.5,0.123
Cr,5736.63,6000,4.0,-0.5,
Cr,5788.39,6000,4.0,-0.5,0.006
Cr,5794.584,6000,4.0,-0.5,
Cr,5824.085,6000,4.0,-0.5,
Cr,5837.828,6000,4.0,-0.5,
Cr,5842.53,6000,4.0,-0.5,
Cr,5863.395,6000,4.0,-0.5,
Cr,5863.96,6000,4.0,-0.5,
Cr,5876.55,6000,4.0,-0.5,
