element,ion,wave_A,teff_K,logg,feh,delta_nlte
Na,I,5682.633,5772,3.5,0.0,-0.141
Na,I,5682.633,5772,3.5,0.3,-0.128
Na,I,5682.633,5772,4.0,-0.5,-0.139
Na,I,5682.633,5772,4.0,0.0,-0.122
Na,I,5682.633,5772,4.0,0.3,-0.11
Na,I,5682.633,5772,4.4,-0.5,-0.117
Na,I,5682.633,5772,4.4,0.0,-0.103
Na,I,5682.633,5772,4.4,0.3,-0.09
Na,I,5682.633,5772,4.5,-0.5,-0.112
Na,I,5682.633,5772,4.5,0.0,-0.098
Na,I,5682.633,5772,4.5,0.3,-0.085
Na,I,5682.633,6000,3.5,-0.5,-0.168
Na,I,5682.633,6000,3.5,0.0,-0.147
Na,I,5682.633,6000,3.5,0.3,-0.129
Na,I,5682.633,6000,4.0,-0.5,-0.144
Na,I,5682.633,6000,4.0,0.0,-0.127
Na,I,5682.633,6000,4.0,0.3,-0.114
Na,I,5682.633,6000,4.4,-0.5,-0.123
Na,I,5682.633,6000,4.4,0.0,-0.107
Na,I,5682.633,6000,4.4,0.3,-0.094
Na,I,5682.633,6000,4.5,-0.5,-0.118
Na,I,5682.633,6000,4.5,0.0,-0.102
Na,I,5682.633,6000,4.5,0.3,-0.089
Na,I,5682.633,6500,3.5,-0.5,7.09
Na,I,5682.633,6500,3.5,0.0,-0.152
Na,I,5682.633,6500,3.5,0.3,-0.131
Na,I,5682.633,6500,4.0,-0.5,-0.147
Na,I,5682.633,6500,4.0,0.0,-0.131
Na,I,5682.633,6500,4.0,0.3,-0.114
Na,I,5682.633,6500,4.4,-0.5,-0.126
Na,I,5682.633,6500,4.4,0.0,-0.112
Na,I,5682.633,6500,4.4,0.3,-0.096
Na,I,5682.633,6500,4.5,-0.5,-0.12
Na,I,5682.633,6500,4.5,0.0,-0.107
Na,I,5682.633,6500,4.5,0.3,-0.092
Na,I,5688.205,5000,3.5,-0.5,-0.141
Na,I,5688.205,5000,3.5,0.0,-0.128
Na,I,5688.205,5000,3.5,0.3,-0.109
Na,I,5688.205,5000,4.0,-0.5,-0.121
Na,I,5688.205,5000,4.0,0.0,-0.106
Na,I,5688.205,5000,4.0,0.3,-0.094
Na,I,5688.205,5000,4.4,-0.5,-0.101
Na,I,5688.205,5000,4.4,0.0,-0.09
Na,I,5688.205,5000,4.4,0.3,-0.079
Na,I,5688.205,5000,4.5,-0.5,-0.096
Na,I,5688.205,5000,4.5,0.0,-0.086
Na,I,5688.205,5000,4.5,0.3,-0.075
Na,I,5688.205,5500,3.5,-0.5,-0.166
Na,I,5688.205,5500,3.5,0.0,-0.146
Na,I,5688.205,5500,3.5,0.3,-0.128
Na,I,5688.205,5500,4.0,-0.5,-0.143
Na,I,5688.205,5500,4.0,0.0,-0.127
Na,I,5688.205,5500,4.0,0.3,-0.113
Na,I,5688.205,5500,4.4,-0.5,-0.122
Na,I,5688.205,5500,4.4,0.0,-0.107
Na,I,5688.205,5500,4.4,0.3,-0.093
Na,I,5688.205,5500,4.5,-0.5,-0.117
Na,I,5688.205,5500,4.5,0.0,-0.102
Na,I,5688.205,5500,4.5,0.3,-0.089
Na,I,5688.205,5750,3.5,-0.5,-0.172
Na,I,5688.205,5750,3.5,0.0,-0.151
Na,I,5688.205,5750,3.5,0.3,-0.134
Na,I,5688.205,5750,4.0,-0.5,-0.151
Na,I,5688.205,5750,4.0,0.0,-0.134
Na,I,5688.205,5750,4.0,0.3,-0.117
Na,I,5688.205,5750,4.4,-0.5,-0.129
Na,I,5688.205,5750,4.4,0.0,-0.114
Na,I,5688.205,5750,4.4,0.3,-0.099
Na,I,5688.205,5750,4.5,-0.5,-0.124
Na,I,5688.205,5750,4.5,0.0,-0.108
Na,I,5688.205,5750,4.5,0.3,-0.094
Na,I,5688.205,5772,3.5,-0.5,-0.173
Na,I,5688.205,5772,3.5,0.0,-0.152
Na,I,5688.205,5772,3.5,0.3,-0.135
Na,I,5688.205,5772,4.0,-0.5,-0.152
Na,I,5688.205,5772,4.0,0.0,-0.134
Na,I,5688.205,5772,4.0,0.3,-0.117
Na,I,5688.205,5772,4.4,-0.5,-0.13
Na,I,5688.205,5772,4.4,0.0,-0.115
Na,I,5688.205,5772,4.4,0.3,-0.099
Na,I,5688.205,5772,4.5,-0.5,-0.124
Na,I,5688.205,5772,4.5,0.0,-0.109
Na,I,5688.205,5772,4.5,0.3,-0.094
Na,I,5688.205,6000,3.5,-0.5,-0.183
Na,I,5688.205,6000,3.5,0.0,-0.16
Na,I,5688.205,6000,3.5,0.3,-0.141
Na,I,5688.205,6000,4.0,-0.5,-0.158
Na,I,5688.205,6000,4.0,0.0,-0.139
Na,I,5688.205,6000,4.0,0.3,-0.123
Na,I,5688.205,6000,4.4,-0.5,-0.138
Na,I,5688.205,6000,4.4,0.0,-0.12
Na,I,5688.205,6000,4.4,0.3,-0.104
Na,I,5688.205,6000,4.5,-0.5,-0.133
Na,I,5688.205,6000,4.5,0.0,-0.115
Na,I,5688.205,6000,4.5,0.3,-0.099
Na,I,5688.205,6500,3.5,-0.5,-0.186
Na,I,5688.205,6500,3.5,0.0,-0.166
Na,I,5688.205,6500,3.5,0.3,-0.144
Na,I,5688.205,6500,4.0,-0.5,-0.163
Na,I,5688.205,6500,4.0,0.0,-0.146
Na,I,5688.205,6500,4.0,0.3,-0.127
Na,I,5688.205,6500,4.4,-0.5,-0.141
Na,I,5688.205,6500,4.4,0.0,-0.126
Na,I,5688.205,6500,4.4,0.3,-0.108
Na,I,5688.205,6500,4.5,-0.5,-0.136
Na,I,5688.205,6500,4.5,0.0,-0.121
Na,I,5688.205,6500,4.5,0.3,-0.104
