element,wave_A,teff_K,logg,feh,delta_nlte
Mg,6319.493,5750,4.5,0.3,0.01
Mg,5711.07,5772,3.5,-0.5,0.008
Mg,6319.24,5772,3.5,-0.5,0.042
Mg,6319.493,5772,3.5,-0.5,0.042
Mg,5711.07,5772,3.5,0.0,-0.012
Mg,6319.24,5772,3.5,0.0,0.028
Mg,6319.493,5772,3.5,0.0,0.028
Mg,5711.07,5772,3.5,0.3,-0.012
Mg,6319.24,5772,3.5,0.3,0.024
Mg,6319.493,5772,3.5,0.3,0.024
Mg,5711.07,5772,4.0,-0.5,0.001
Mg,6319.24,5772,4.0,-0.5,0.027
Mg,6319.493,5772,4.0,-0.5,0.027
Mg,5711.07,5772,4.0,0.0,-0.007
Mg,6319.24,5772,4.0,0.0,0.02
Mg,6319.493,5772,4.0,0.0,0.02
Mg,5711.07,5772,4.0,0.3,-0.005
Mg,6319.24,5772,4.0,0.3,0.017
Mg,6319.493,5772,4.0,0.3,0.017
Mg,5711.07,5772,4.4,-0.5,-0.001
Mg,6319.24,5772,4.4,-0.5,0.018
Mg,6319.493,5772,4.4,-0.5,0.018
Mg,5711.07,5772,4.4,0.0,-0.005
Mg,6319.24,5772,4.4,0.0,0.014
Mg,6319.493,5772,4.4,0.0,0.014
Mg,5711.07,5772,4.4,0.3,-0.003
Mg,6319.24,5772,4.4,0.3,0.012
Mg,6319.493,5772,4.4,0.3,0.012
Mg,5711.07,5772,4.5,-0.5,-0.002
Mg,6319.24,5772,4.5,-0.5,0.016
Mg,6319.493,5772,4.5,-0.5,0.016
Mg,5711.07,5772,4.5,0.0,-0.004
Mg,6319.24,5772,4.5,0.0,0.012
Mg,6319.493,5772,4.5,0.0,0.012
Mg,5711.07,5772,4.5,0.3,-0.003
Mg,6319.24,5772,4.5,0.3,0.011
Mg,6319.493,5772,4.5,0.3,0.011
Mg,5711.07,6000,3.5,-0.5,0.029
Mg,6319.24,6000,3.5,-0.5,0.05
Mg,6319.493,6000,3.5,-0.5,0.05
Mg,5711.07,6000,3.5,0.0,0.003
Mg,6319.24,6000,3.5,0.0,0.032
Mg,6319.493,6000,3.5,0.0,0.032
Mg,5711.07,6000,3.5,0.3,-0.003
Mg,6319.24,6000,3.5,0.3,0.026
Mg,6319.493,6000,3.5,0.3,0.026
Mg,5711.07,6000,4.0,-0.5,0.018
Mg,6319.24,6000,4.0,-0.5,0.034
Mg,6319.493,6000,4.0,-0.5,0.034
Mg,5711.07,6000,4.0,0.0,0.005
Mg,6319.24,6000,4.0,0.0,0.023
Mg,6319.493,6000,4.0,0.0,0.023
Mg,5711.07,6000,4.0,0.3,0.002
Mg,6319.24,6000,4.0,0.3,0.019
Mg,6319.493,6000,4.0,0.3,0.019
Mg,5711.07,6000,4.4,-0.5,0.011
Mg,6319.24,6000,4.4,-0.5,0.023
Mg,6319.493,6000,4.4,-0.5,0.023
Mg,5711.07,6000,4.4,0.0,0.005
Mg,6319.24,6000,4.4,0.0,0.017
Mg,6319.493,6000,4.4,0.0,0.017
Mg,5711.07,6000,4.4,0.3,0.003
Mg,6319.24,6000,4.4,0.3,0.014
Mg,6319.493,6000,4.4,0.3,0.014
Mg,5711.07,6000,4.5,-0.5,0.01
Mg,6319.24,6000,4.5,-0.5,0.021
Mg,6319.493,6000,4.5,-0.5,0.021
Mg,5711.07,6000,4.5,0.0,0.004
Mg,6319.24,6000,4.5,0.0,0.015
Mg,6319.493,6000,4.5,0.0,0.015
Mg,5711.07,6000,4.5,0.3,0.003
Mg,6319.24,6000,4.5,0.3,0.012
Mg,6319.493,6000,4.5,0.3,0.012
Mg,5711.07,6500,3.5,-0.5,0.052
Mg,6319.24,6500,3.5,-0.5,0.056
Mg,6319.493,6500,3.5,-0.5,0.056
Mg,5711.07,6500,3.5,0.0,0.032
Mg,6319.24,6500,3.5,0.0,0.037
Mg,6319.493,6500,3.5,0.0,0.037
Mg,5711.07,6500,3.5,0.3,0.018
Mg,6319.24,6500,3.5,0.3,0.028
Mg,6319.493,6500,3.5,0.3,0.028
Mg,5711.07,6500,4.0,-0.5,0.044
Mg,6319.24,6500,4.0,-0.5,0.043
Mg,6319.493,6500,4.0,-0.5,0.043
Mg,5711.07,6500,4.0,0.0,0.03
Mg,6319.24,6500,4.0,0.0,0.029
Mg,6319.493,6500,4.0,0.0,0.029
Mg,5711.07,6500,4.0,0.3,0.02
Mg,6319.24,6500,4.0,0.3,0.022
Mg,6319.493,6500,4.0,0.3,0.022
Mg,5711.07,6500,4.4,-0.5,0.034
Mg,6319.24,6500,4.4,-0.5,0.032
Mg,6319.493,6500,4.4,-0.5,0.032
Mg,5711.07,6500,4.4,0.0,0.025
Mg,6319.24,6500,4.4,0.0,0.022
Mg,6319.493,6500,4.4,0.0,0.022
Mg,5711.07,6500,4.4,0.3,0.019
Mg,6319.24,6500,4.4,0.3,0.017
Mg,6319.493,6500,4.4,0.3,0.017
Mg,5711.07,6500,4.5,-0.5,0.031
Mg,6319.24,6500,4.5,-0.5,0.029
Mg,6319.493,6500,4.5,-0.5,0.029
Mg,5711.07,6500,4.5,0.0,0.024
Mg,6319.24,6500,4.5,0.0,0.02
Mg,6319.493,6500,4.5,0.0,0.02
Mg,5711.07,6500,4.5,0.3,0.018
Mg,6319.24,6500,4.5,0.3,0.016
Mg,6319.493,6500,4.5,0.3,0.016
