element,wave_A,teff_K,logg,feh,delta_nlte
Ca,6439.084,6500,4.0,-0.5,-0.353
Ca,6449.82,6500,4.0,-0.5,0.006
Ca,6745.23,6500,4.0,-0.5,
Ca,4578.56,6500,4.0,0.0,0.109
Ca,5867.57,6500,4.0,0.0,0.078
Ca,6122.22,6500,4.0,0.0,-0.101
Ca,6166.44,6500,4.0,0.0,0.0
Ca,6399.753,6500,4.0,0.0,
Ca,6424.585,6500,4.0,0.0,0.104
Ca,6439.084,6500,4.0,0.0,-0.286
Ca,6449.82,6500,4.0,0.0,0.012
Ca,6745.23,6500,4.0,0.0,
Ca,4578.56,6500,4.0,0.3,0.086
Ca,5867.57,6500,4.0,0.3,0.081
Ca,6122.22,6500,4.0,0.3,-0.064
Ca,6166.44,6500,4.0,0.3,0.0
Ca,6399.753,6500,4.0,0.3,
Ca,6424.585,6500,4.0,0.3,0.089
Ca,6439.084,6500,4.0,0.3,-0.211
Ca,6449.82,6500,4.0,0.3,0.016
Ca,6745.23,6500,4.0,0.3,0.036
Ca,4578.56,6500,4.4,-0.5,0.1
Ca,5867.57,6500,4.4,-0.5,0.057
Ca,6122.22,6500,4.4,-0.5,-0.106
Ca,6166.44,6500,4.4,-0.5,0.0
Ca,6399.753,6500,4.4,-0.5,
Ca,6424.585,6500,4.4,-0.5,
Ca,6439.084,6500,4.4,-0.5,-0.304
Ca,6449.82,6500,4.4,-0.5,0.005
Ca,6745.23,6500,4.4,-0.5,
Ca,4578.56,6500,4.4,0.0,0.058
Ca,5867.57,6500,4.4,0.0,0.055
Ca,6122.22,6500,4.4,0.0,-0.079
Ca,6166.44,6500,4.4,0.0,0.0
Ca,6399.753,6500,4.4,0.0,
Ca,6424.585,6500,4.4,0.0,0.076
Ca,6439.084,6500,4.4,0.0,-0.226
Ca,6449.82,6500,4.4,0.0,0.008
Ca,6745.23,6500,4.4,0.0,
Ca,4578.56,6500,4.4,0.3,0.049
Ca,5867.57,6500,4.4,0.3,0.058
Ca,6122.22,6500,4.4,0.3,-0.047
Ca,6166.44,6500,4.4,0.3,0.0
Ca,6399.753,6500,4.4,0.3,
Ca,6424.585,6500,4.4,0.3,0.065
Ca,6439.084,6500,4.4,0.3,-0.162
Ca,6449.82,6500,4.4,0.3,0.011
Ca,6745.23,6500,4.4,0.3,0.025
Ca,4578.56,6500,4.5,-0.5,0.084
Ca,5867.57,6500,4.5,-0.5,0.052
Ca,6122.22,6500,4.5,-0.5,-0.101
Ca,6166.44,6500,4.5,-0.5,0.0
Ca,6399.753,6500,4.5,-0.5,
Ca,6424.585,6500,4.5,-0.5,
Ca,6439.084,6500,4.5,-0.5,-0.291
Ca,6449.82,6500,4.5,-0.5,0.004
Ca,6745.23,6500,4.5,-0.5,
Ca,4578.56,6500,4.5,0.0,0.047
Ca,5867.57,6500,4.5,0.0,0.049
Ca,6122.22,6500,4.5,0.0,-0.074
Ca,6166.44,6500,4.5,0.0,0.0
Ca,6399.753,6500,4.5,0.0,
Ca,6424.585,6500,4.5,0.0,0.07
Ca,6439.084,6500,4.5,0.0,-0.213
Ca,6449.82,6500,4.5,0.0,0.008
Ca,6745.23,6500,4.5,0.0,
Ca,4578.56,6500,4.5,0.3,0.041
Ca,5867.57,6500,4.5,0.3,0.052
Ca,6122.22,6500,4.5,0.3,-0.044
Ca,6166.44,6500,4.5,0.3,0.0
Ca,6399.753,6500,4.5,0.3,
Ca,6424.585,6500,4.5,0.3,0.06
Ca,6439.084,6500,4.5,0.3,-0.151
Ca,6449.82,6500,4.5,0.3,0.01
Ca,6745.23,6500,4.5,0.3,0.023
