wavelength_air_A,model_flux
8.623571999999914624e+03,9.992565096972255700e-01
8.623573999999913212e+03,9.992578680246608780e-01
8.623575999999913620e+03,9.992585079981783913e-01
8.623577999999912208e+03,9.992584178158827601e-01
8.623579999999912616e+03,9.992575847820441837e-01
8.623581999999911204e+03,9.992559953565709474e-01
8.623583999999911612e+03,9.992536352140009015e-01
8.623585999999910200e+03,9.992504893097341467e-01
8.623587999999910608e+03,9.992465419547263972e-01
8.623589999999909196e+03,9.992417768996001426e-01
8.623591999999909604e+03,9.992361774266721453e-01
8.623593999999908192e+03,9.992297264508593901e-01
8.623595999999908599e+03,9.992224066273699412e-01
8.623597999999907188e+03,9.992142004661803689e-01
8.623599999999907595e+03,9.992050904545739520e-01
8.623601999999906184e+03,9.991950591860838671e-01
8.623603999999906591e+03,9.991840894967473075e-01
8.623605999999905180e+03,9.991721646068962848e-01
8.623607999999905587e+03,9.991592682678160919e-01
8.623609999999904176e+03,9.991453849156967104e-01
8.623611999999904583e+03,9.991304998320239550e-01
8.623613999999903172e+03,9.991145993109890044e-01
8.623615999999903579e+03,9.990976708304706300e-01
8.623617999999902167e+03,9.990797032215577023e-01
8.623619999999902575e+03,9.990606868360044635e-01
8.623621999999901163e+03,9.990406137105760642e-01
8.623623999999901571e+03,9.990194777317957797e-01
8.623625999999900159e+03,9.989972748030379046e-01
8.623627999999900567e+03,9.989740030121931902e-01
8.623629999999899155e+03,9.989496627989481459e-01
8.623631999999899563e+03,9.989242571179243191e-01
8.623633999999898151e+03,9.988977915965296939e-01
8.623635999999898559e+03,9.988702746875819383e-01
8.623637999999897147e+03,9.988417178146395958e-01
8.623639999999897555e+03,9.988121355096362119e-01
8.623641999999896143e+03,9.987815455405366638e-01
8.623643999999896550e+03,9.987499690275947195e-01
8.623645999999895139e+03,9.987174305490614801e-01
8.623647999999895546e+03,9.986839582351563216e-01
8.623649999999894135e+03,9.986495838497304600e-01
8.623651999999894542e+03,9.986143428571214731e-01
8.623653999999893131e+03,9.985782744705743452e-01
8.623655999999893538e+03,9.985414216816830280e-01
8.623657999999892127e+03,9.985038312703781171e-01
8.623659999999892534e+03,9.984655537965128058e-01
8.623661999999891123e+03,9.984266435734072687e-01
8.623663999999891530e+03,9.983871586211447990e-01
8.623665999999890118e+03,9.983471605977909391e-01
8.623667999999890526e+03,9.983067147076970516e-01
8.623669999999889114e+03,9.982658895868627980e-01
8.623671999999889522e+03,9.982247571672390185e-01
8.623673999999888110e+03,9.981833925205075841e-01
8.623675999999888518e+03,9.981418736807520231e-01
8.623677999999887106e+03,9.981002814462003325e-01
8.623679999999887514e+03,9.980586991589047718e-01
8.623681999999886102e+03,9.980172124634267838e-01
8.623683999999886510e+03,9.979759090462159143e-01
8.623685999999885098e+03,9.979348783562755898e-01
8.623687999999885506e+03,9.978942113090781829e-01
8.623689999999884094e+03,9.978539999729472143e-01
8.623691999999884501e+03,9.978143372375167797e-01
8.623693999999883090e+03,9.977753164661326002e-01
8.623695999999883497e+03,9.977370311340345577e-01
8.623697999999882086e+03,9.976995744581359515e-01
8.623699999999882493e+03,9.976630390226441936e-01
8.623701999999881082e+03,9.976275164015071528e-01
8.623703999999881489e+03,9.975930967794188753e-01
8.623705999999880078e+03,9.975598685697157908e-01
8.623707999999880485e+03,9.975279180316514172e-01
8.623709999999879074e+03,9.974973288916967329e-01
8.623711999999879481e+03,9.974681819707915675e-01
8.623713999999878070e+03,9.974405548224077878e-01
8.623715999999878477e+03,9.974145213809925137e-01
8.623717999999877065e+03,9.973901516219125796e-01
8.623719999999877473e+03,9.973675112369247975e-01
8.623721999999876061e+03,9.973466613265727920e-01
8.623723999999876469e+03,9.973276581146111042e-01
8.623725999999875057e+03,9.973105526853281999e-01
8.623727999999875465e+03,9.972953907429294995e-01
8.623729999999874053e+03,9.972822123956655016e-01
8.623731999999874461e+03,9.972710519650150873e-01
8.623733999999873049e+03,9.972619378244986788e-01
8.623735999999873457e+03,9.972548922706304664e-01
8.623737999999872045e+03,9.972499314227566414e-01
8.623739999999872452e+03,9.972470651516711637e-01
8.623741999999871041e+03,9.972462970347928390e-01
8.623743999999871448e+03,9.972476243422991882e-01
8.623745999999870037e+03,9.972510380620992487e-01
8.623747999999870444e+03,9.972565229645101725e-01
8.623749999999869033e+03,9.972640577065867706e-01
8.623751999999869440e+03,9.972736149680282436e-01
8.623753999999868029e+03,9.972851616117364149e-01
8.623755999999868436e+03,9.972986588689563003e-01
8.623757999999867025e+03,9.973140625479838262e-01
8.623759999999867432e+03,9.973313232699209108e-01
8.623761999999866021e+03,9.973503867308104454e-01
8.623763999999866428e+03,9.973711939860271380e-01
8.623765999999865016e+03,9.973936817562675250e-01
8.623767999999865424e+03,9.974177827513699413e-01
8.623769999999864012e+03,9.974434260113727024e-01
8.623771999999864420e+03,9.974705372637202583e-01
8.623773999999863008e+03,9.974990392907703285e-01
8.623775999999863416e+03,9.975288523056859979e-01
8.623777999999862004e+03,9.975598943324900381e-01
8.623779999999862412e+03,9.975920815893375426e-01
8.623781999999861000e+03,9.976253288770488004e-01
8.623783999999861408e+03,9.976595499694247415e-01
8.623785999999859996e+03,9.976946580036853973e-01
8.623787999999860403e+03,9.977305658651609566e-01
8.623789999999858992e+03,9.977671865611167368e-01
8.623791999999859399e+03,9.978044335832864098e-01
8.623793999999857988e+03,9.978422212571074201e-01
8.623795999999858395e+03,9.978804650779503627e-01
8.623797999999856984e+03,9.979190820327151767e-01
8.623799999999857391e+03,9.979579909028823970e-01
8.623801999999855980e+03,9.979971125480059380e-01
8.623803999999856387e+03,9.980363701674409560e-01
8.623805999999854976e+03,9.980756895400753059e-01
8.623807999999855383e+03,9.981149992426686657e-01
8.623809999999853972e+03,9.981542308451166745e-01
8.623811999999854379e+03,9.981933190827505520e-01
8.623813999999852967e+03,9.982322020044440691e-01
8.623815999999853375e+03,9.982708210959970740e-01
8.623817999999851963e+03,9.983091213804509145e-01
8.623819999999852371e+03,9.983470514958816544e-01
8.623821999999850959e+03,9.983845637522965610e-01
8.623823999999851367e+03,9.984216141674912004e-01
8.623825999999849955e+03,9.984581624801188715e-01
8.623827999999850363e+03,9.984941721393145730e-01
8.623829999999848951e+03,9.985296102711263000e-01
8.623831999999849359e+03,9.985644476240618239e-01
8.623833999999847947e+03,9.985986584973082225e-01
8.623835999999848354e+03,9.986322206537814328e-01
8.623837999999846943e+03,9.986651152190715308e-01
8.623839999999847350e+03,9.986973265670895383e-01
8.623841999999845939e+03,9.987288421927118520e-01
8.623843999999846346e+03,9.987596525734815378e-01
8.623845999999844935e+03,9.987897510223662234e-01
8.623847999999845342e+03,9.988191335327809561e-01
8.623849999999843931e+03,9.988477986175269274e-01
8.623851999999844338e+03,9.988757471421655376e-01
8.623853999999842927e+03,9.989029821543747856e-01
8.623855999999843334e+03,9.989295087118224004e-01
8.623857999999841923e+03,9.989553337097254460e-01
8.623859999999842330e+03,9.989804657099156104e-01
8.623861999999840918e+03,9.990049147714511468e-01
8.623863999999841326e+03,9.990286922826883131e-01
8.623865999999839914e+03,9.990518107969373895e-01
8.623867999999840322e+03,9.990742838725998887e-01
8.623869999999838910e+03,9.990961259201057709e-01
8.623871999999839318e+03,9.991173520560195920e-01
8.623873999999837906e+03,9.991379779628851709e-01
8.623875999999838314e+03,9.991580197553093790e-01
8.623877999999836902e+03,9.991774938519387694e-01
8.623879999999837310e+03,9.991964168554489101e-01
8.623881999999835898e+03,9.992148054425548098e-01
8.623883999999836306e+03,9.992326762637304682e-01
8.623885999999834894e+03,9.992500458531612395e-01
8.623887999999835301e+03,9.992669305473884656e-01
8.623889999999833890e+03,9.992833464122062859e-01
8.623891999999834297e+03,9.992993091784728721e-01
8.623893999999832886e+03,9.993148341859113826e-01
8.623895999999833293e+03,9.993299363354867237e-01
8.623897999999831882e+03,9.993446300495555379e-01
8.623899999999832289e+03,9.993589292391127366e-01
8.623901999999830878e+03,9.993728472790504025e-01
8.623903999999831285e+03,9.993863969904444033e-01
8.623905999999829874e+03,9.993995906301018639e-01
8.623907999999830281e+03,9.994124398861990999e-01
8.623909999999828869e+03,9.994249558780854414e-01
8.623911999999829277e+03,9.994371491603507573e-01
8.623913999999827865e+03,9.994490297302116577e-01
8.623915999999828273e+03,9.994606070390498198e-01
8.623917999999826861e+03,9.994718900082907309e-01
8.623919999999827269e+03,9.994828870484645522e-01
8.623921999999825857e+03,9.994936060812790179e-01
8.623923999999826265e+03,9.995040545633132600e-01
8.623925999999824853e+03,9.995142395111726863e-01
8.623927999999825261e+03,9.995241675282819926e-01
8.623929999999823849e+03,9.995338448324693204e-01
8.623931999999824257e+03,9.995432772844401459e-01
8.623933999999822845e+03,9.995524704162195295e-01
8.623935999999823252e+03,9.995614294591214088e-01
8.623937999999821841e+03,9.995701593714972910e-01
8.623939999999822248e+03,9.995786648656115325e-01
8.623941999999820837e+03,9.995869504338369405e-01
8.623943999999821244e+03,9.995950203737455908e-01
8.623945999999819833e+03,9.996028788116468888e-01
8.623947999999820240e+03,9.996105297252131372e-01
8.623949999999818829e+03,9.996179769648021463e-01
8.623951999999819236e+03,9.996252242737881932e-01
8.623953999999817825e+03,9.996322753074025069e-01
8.623955999999818232e+03,9.996391336491085022e-01
8.623957999999816820e+03,9.996458028246207883e-01
8.623959999999817228e+03,9.996522863133632253e-01
8.623961999999815816e+03,9.996585875582357783e-01
8.623963999999816224e+03,9.996647099743686260e-01
8.623965999999814812e+03,9.996706569567225253e-01
8.623967999999815220e+03,9.996764318867531474e-01
8.623969999999813808e+03,9.996820381375838283e-01
8.623971999999814216e+03,9.996874790777229292e-01
8.623973999999812804e+03,9.996927580736246766e-01
8.623975999999813212e+03,9.996978784909460458e-01
8.623977999999811800e+03,9.997028436948648400e-01
8.623979999999812208e+03,9.997076570493391712e-01
8.623981999999810796e+03,9.997123219153631890e-01
8.623983999999811203e+03,9.997168416487344222e-01
8.623985999999809792e+03,9.997212195972499105e-01
8.623987999999810199e+03,9.997254590976714095e-01
8.623989999999808788e+03,9.997295634722860314e-01
8.623991999999809195e+03,9.997335360247668889e-01
8.623993999999807784e+03,9.997373800356854634e-01
8.623995999999808191e+03,9.997410987576398345e-01
8.623997999999806780e+03,9.997446954104700634e-01
8.623999999999807187e+03,9.997481731767053903e-01
8.624001999999805776e+03,9.997515351969168407e-01
8.624003999999806183e+03,9.997547845651117981e-01
8.624005999999804772e+03,9.997579243239420599e-01
8.624007999999805179e+03,9.997609574600214710e-01
8.624009999999803767e+03,9.997638868996879813e-01
8.624011999999804175e+03,9.997667155050855570e-01
8.624013999999802763e+03,9.997694460707174935e-01
8.624015999999803171e+03,9.997720813202064516e-01
8.624017999999801759e+03,9.997746239031808368e-01
8.624019999999802167e+03,9.997770763924828108e-01
8.624021999999800755e+03,9.997794412815171894e-01
8.624023999999801163e+03,9.997817209819067630e-01
8.624025999999799751e+03,9.997839178213552280e-01
8.624027999999800159e+03,9.997860340416148128e-01
8.624029999999798747e+03,9.997880717968440356e-01
8.624031999999799154e+03,9.997900331522066031e-01
8.624033999999797743e+03,9.997919200828319086e-01
8.624035999999798150e+03,9.997937344729119769e-01
8.624037999999796739e+03,9.997954781145882430e-01
8.624039999999797146e+03,9.997971527066626951e-01
8.624041999999795735e+03,9.997987598530370112e-01
8.624043999999796142e+03,9.998003010611636876e-01
8.624045999999794731e+03,9.998017777406870144e-01
8.624047999999795138e+03,9.998031912021402290e-01
8.624049999999793727e+03,9.998045426557284898e-01
8.624051999999794134e+03,9.998058332099617473e-01
8.624053999999792723e+03,9.998070638701065382e-01
8.624055999999793130e+03,9.998082355365663920e-01
8.624057999999791718e+03,9.998093490030226516e-01
8.624059999999792126e+03,9.998104049544612737e-01
8.624061999999790714e+03,9.998114039649406148e-01
8.624063999999791122e+03,9.998123464950633421e-01
8.624065999999789710e+03,9.998132328893020171e-01
8.624067999999790118e+03,9.998140633730459026e-01
8.624069999999788706e+03,9.998148380494750187e-01
8.624071999999789114e+03,9.998155568961587525e-01
8.624073999999787702e+03,9.998162197612820989e-01
8.624075999999788110e+03,9.998168263596850514e-01
8.624077999999786698e+03,9.998173762686264343e-01
8.624079999999787105e+03,9.998178689234108463e-01
8.624081999999785694e+03,9.998183036127750167e-01
8.624083999999786101e+03,9.998186794737904393e-01
8.624085999999784690e+03,9.998189954863788698e-01
8.624087999999785097e+03,9.998192504673073522e-01
8.624089999999783686e+03,9.998194430639055774e-01
8.624091999999784093e+03,9.998195717476635602e-01
8.624093999999782682e+03,9.998196348075450990e-01
8.624095999999783089e+03,9.998196303431932108e-01
8.624097999999781678e+03,9.998195562577533169e-01
8.624099999999782085e+03,9.998194102503736858e-01
8.624101999999780674e+03,9.998191898084849427e-01
8.624103999999781081e+03,9.998188921996600254e-01
8.624105999999779669e+03,9.998185144632592003e-01
8.624107999999780077e+03,9.998180534016826160e-01
8.624109999999778665e+03,9.998175055713223180e-01
8.624111999999779073e+03,9.998168672735026075e-01
8.624113999999777661e+03,9.998161345452524218e-01
8.624115999999778069e+03,9.998153031500740529e-01
8.624117999999776657e+03,9.998143685683742454e-01
8.624119999999777065e+03,9.998133259873006606e-01
8.624121999999775653e+03,9.998121702902548202e-01
8.624123999999776061e+03,9.998108960459418659e-01
8.624125999999774649e+03,9.998094974974325311e-01
8.624127999999775056e+03,9.998079685511990222e-01
8.624129999999773645e+03,9.998063027657649871e-01
8.624131999999774052e+03,9.998044933402608914e-01
8.624133999999772641e+03,9.998025331024693596e-01
8.624135999999773048e+03,9.998004144968073437e-01
8.624137999999771637e+03,9.997981295724461814e-01
8.624139999999772044e+03,9.997956699712627904e-01
8.624141999999770633e+03,9.997930269159690519e-01
8.624143999999771040e+03,9.997901911979608647e-01
8.624145999999769629e+03,9.997871531650466270e-01
8.624147999999770036e+03,9.997839027094505004e-01
8.624149999999768625e+03,9.997804292556538019e-01
8.624151999999769032e+03,9.997767217485742375e-01
8.624153999999767620e+03,9.997727686417298143e-01
8.624155999999768028e+03,9.997685578856712052e-01
8.624157999999766616e+03,9.997640769177518205e-01
8.624159999999767024e+03,9.997593126530270879e-01
8.624161999999765612e+03,9.997542514767177035e-01
8.624163999999766020e+03,9.997488792371758137e-01
8.624165999999764608e+03,9.997431812380741523e-01
8.624167999999765016e+03,9.997371422303442667e-01
8.624169999999763604e+03,9.997307464036560010e-01
8.624171999999764012e+03,9.997239773792231388e-01
8.624173999999762600e+03,9.997168182047241336e-01
8.624175999999763008e+03,9.997092513508205602e-01
8.624177999999761596e+03,9.997012587099615155e-01
8.624179999999762003e+03,9.996928215962483932e-01
8.624181999999760592e+03,9.996839207469702115e-01
8.624183999999760999e+03,9.996745363264173401e-01
8.624185999999759588e+03,9.996646479311536160e-01
8.624187999999759995e+03,9.996542345977946775e-01
8.624189999999758584e+03,9.996432748124399748e-01
8.624191999999758991e+03,9.996317465224306975e-01
8.624193999999757580e+03,9.996196271520263466e-01
8.624195999999757987e+03,9.996068936214280720e-01
8.624197999999756576e+03,9.995935223700885830e-01
8.624199999999756983e+03,9.995794893828692240e-01
8.624201999999755571e+03,9.995647702181392757e-01
8.624203999999755979e+03,9.995493400396714412e-01
8.624205999999754567e+03,9.995331736521195776e-01
8.624207999999754975e+03,9.995162455421940928e-01
8.624209999999753563e+03,9.994985299248480004e-01
8.624211999999753971e+03,9.994800007921481599e-01
8.624213999999752559e+03,9.994606319657636240e-01
8.624215999999752967e+03,9.994403971517991092e-01
8.624217999999751555e+03,9.994192700007760166e-01
8.624219999999751963e+03,9.993972241743426244e-01
8.624221999999750551e+03,9.993742334175432784e-01
8.624223999999750959e+03,9.993502716376859718e-01
8.624225999999749547e+03,9.993253129874146712e-01
8.624227999999749954e+03,9.992993319525050877e-01
8.624229999999748543e+03,9.992723034456287845e-01
8.624231999999748950e+03,9.992442029046251228e-01
8.624233999999747539e+03,9.992150063965926643e-01
8.624235999999747946e+03,9.991846907263702837e-01
8.624237999999746535e+03,9.991532335498799489e-01
8.624239999999746942e+03,9.991206134956654994e-01
8.624241999999745531e+03,9.990868102940008155e-01
8.624243999999745938e+03,9.990518049142245172e-01
8.624245999999744527e+03,9.990155797061427423e-01
8.624247999999744934e+03,9.989781185403762143e-01
8.624249999999743522e+03,9.989394069479495819e-01
8.624251999999743930e+03,9.988994322587957386e-01
8.624253999999742518e+03,9.988581837438976763e-01
8.624255999999742926e+03,9.988156527630777104e-01
8.624257999999741514e+03,9.987718329161463515e-01
8.624259999999741922e+03,9.987267201968681452e-01
8.624261999999740510e+03,9.986803131459448535e-01
8.624263999999740918e+03,9.986326130032247006e-01
8.624265999999739506e+03,9.985836238600386272e-01
8.624267999999739914e+03,9.985333528096075328e-01
8.624269999999738502e+03,9.984818100955141773e-01
8.624271999999738910e+03,9.984290092554447549e-01
8.624273999999737498e+03,9.983749672591025748e-01
8.624275999999737905e+03,9.983197046415668297e-01
8.624277999999736494e+03,9.982632456306278490e-01
8.624279999999736901e+03,9.982056182679672762e-01
8.624281999999735490e+03,9.981468545215739230e-01
8.624283999999735897e+03,9.980869903862417125e-01
8.624285999999734486e+03,9.980260659728001915e-01
8.624287999999734893e+03,9.979641255854420079e-01
8.624289999999733482e+03,9.979012177879058587e-01
8.624291999999733889e+03,9.978373954571133631e-01
8.624293999999732478e+03,9.977727158199746205e-01
8.624295999999732885e+03,9.977072404710402020e-01
8.624297999999731474e+03,9.976410353700460032e-01
8.624299999999731881e+03,9.975741708205292380e-01
8.624301999999730469e+03,9.975067214320507691e-01
8.624303999999730877e+03,9.974387660658772248e-01
8.624305999999729465e+03,9.973703877623900649e-01
8.624307999999729873e+03,9.973016736488009570e-01
8.624309999999728461e+03,9.972327148247894790e-01
8.624311999999728869e+03,9.971636062264747080e-01
8.624313999999727457e+03,9.970944464694510012e-01
8.624315999999727865e+03,9.970253376703176462e-01
8.624317999999726453e+03,9.969563852476008847e-01
8.624319999999726861e+03,9.968876976999878625e-01
8.624321999999725449e+03,9.968193863609265959e-01
8.624323999999725856e+03,9.967515651308965774e-01
8.624325999999724445e+03,9.966843501878260847e-01
8.624327999999724852e+03,9.966178596798235256e-01
8.624329999999723441e+03,9.965522134019239031e-01
8.624331999999723848e+03,9.964875324556079494e-01
8.624333999999722437e+03,9.964239388923938900e-01
8.624335999999722844e+03,9.963615553396397706e-01
8.624337999999721433e+03,9.963005046120754216e-01
8.624339999999721840e+03,9.962409093141517680e-01
8.624341999999720429e+03,9.961828914332681029e-01
8.624343999999720836e+03,9.961265719282437203e-01
8.624345999999719425e+03,9.960720703102055040e-01
8.624347999999719832e+03,9.960195042165854717e-01
8.624349999999718420e+03,9.959689889829691500e-01
8.624351999999718828e+03,9.959206372135021024e-01
8.624353999999717416e+03,9.958745583564635462e-01
8.624355999999717824e+03,9.958308582853413471e-01
8.624357999999716412e+03,9.957896388847990998e-01
8.624359999999716820e+03,9.957509976462843859e-01
8.624361999999715408e+03,9.957150272733944485e-01
8.624363999999715816e+03,9.956818153030326801e-01
8.624365999999714404e+03,9.956514437436657650e-01
8.624367999999714812e+03,9.956239887249656029e-01
8.624369999999713400e+03,9.955995201603523581e-01
8.624371999999713807e+03,9.955781014221348757e-01
8.624373999999712396e+03,9.955597890407228423e-01
8.624375999999712803e+03,9.955446324426622251e-01
8.624377999999711392e+03,9.955326737296158468e-01
8.624379999999711799e+03,9.955239474993486937e-01
8.624381999999710388e+03,9.955184806964169075e-01
8.624383999999710795e+03,9.955162924848706130e-01
8.624385999999709384e+03,9.955173941463080212e-01
8.624387999999709791e+03,9.955217890041809792e-01
8.624389999999708380e+03,9.955294723835514947e-01
8.624391999999708787e+03,9.955404316066446269e-01
