wavelength_air_A,flux
8.627963102475296182e+03,9.863733053207397461e-01
8.627974010083327812e+03,9.860312938690185547e-01
8.627985644895628866e+03,9.858158230781555176e-01
8.627996552560658529e+03,9.859296679496765137e-01
8.628007460253265890e+03,9.864073991775512695e-01
8.628019095155779723e+03,9.870231151580810547e-01
8.628030002905383299e+03,9.875755906105041504e-01
8.628041637868696853e+03,9.882456064224243164e-01
8.628052545675302099e+03,9.892074465751647949e-01
8.628064180699409917e+03,9.902160763740539551e-01
8.628075088563013196e+03,9.912916421890258789e-01
8.628085996454194174e+03,9.920719265937805176e-01
8.628097631568522047e+03,9.924227595329284668e-01
8.628108539516702876e+03,9.927387237548828125e-01
8.628120174691826833e+03,9.932382702827453613e-01
8.628131082697009333e+03,9.935247302055358887e-01
8.628142717932933010e+03,9.936183691024780273e-01
8.628153625995113543e+03,9.938878417015075684e-01
8.628164534084875413e+03,9.940770268440246582e-01
8.628176169411020965e+03,9.942852854728698730e-01
8.628187077557779048e+03,9.942955374717712402e-01
8.628198712944727959e+03,9.940511584281921387e-01
8.628209621148489532e+03,9.939481019973754883e-01
8.628221256596238163e+03,9.944228529930114746e-01
8.628232164856999589e+03,9.948711395263671875e-01
8.628243073145345988e+03,9.946534633636474609e-01
8.628254708683314675e+03,9.944351911544799805e-01
8.628265617028660927e+03,9.943058490753173828e-01
8.628277252627434791e+03,9.941865801811218262e-01
8.628288161029780895e+03,9.939950108528137207e-01
8.628299796689358118e+03,9.938018918037414551e-01
8.628310705148711349e+03,9.939684271812438965e-01
8.628321613635647736e+03,9.942221641540527344e-01
8.628333249385445015e+03,9.942416548728942871e-01
8.628344157929383073e+03,9.944577217102050781e-01
8.628355793739985529e+03,9.943374395370483398e-01
8.628366702340928896e+03,9.937605857849121094e-01
8.628378338212336530e+03,9.936475753784179688e-01
8.628389246870283387e+03,9.934619069099426270e-01
8.628400155555813399e+03,9.934488534927368164e-01
8.628411791517446545e+03,9.936766624450683594e-01
8.628422700259981866e+03,9.941496849060058594e-01
8.628434336282425647e+03,9.944458007812500000e-01
8.628445245081962639e+03,9.938719272613525391e-01
8.628456881165211598e+03,9.934917092323303223e-01
8.628467790021759356e+03,9.937405586242675781e-01
8.628478698905886631e+03,9.941359758377075195e-01
8.628490335079364741e+03,9.939054846763610840e-01
8.628501244020500963e+03,9.936632513999938965e-01
8.628512880254787888e+03,9.937065243721008301e-01
8.628523789252929419e+03,9.937409162521362305e-01
8.628535425548019703e+03,9.937189221382141113e-01
8.628546334603173818e+03,9.938079118728637695e-01
8.628557243685911089e+03,9.944522380828857422e-01
8.628568880071234162e+03,9.944663047790527344e-01
8.628579789210978561e+03,9.939890503883361816e-01
8.628591425657110449e+03,9.938889145851135254e-01
8.628602334853861976e+03,9.942011833190917969e-01
8.628613971360804499e+03,9.941930174827575684e-01
8.628624880614568610e+03,9.938896894454956055e-01
8.628635789895917696e+03,9.942099452018737793e-01
8.628647426493093008e+03,9.944258928298950195e-01
8.628658335831451041e+03,9.943371415138244629e-01
8.628669972489436987e+03,9.941107630729675293e-01
8.628680881884805785e+03,9.939302206039428711e-01
8.628692518603604185e+03,9.939526319503784180e-01
8.628703428055983750e+03,9.941440224647521973e-01
8.628714337535948289e+03,9.942500591278076172e-01
8.628725974344983115e+03,9.939913749694824219e-01
8.628736883881960239e+03,9.937006235122680664e-01
8.628748520751805700e+03,9.936162829399108887e-01
8.628759430345793589e+03,9.938220381736755371e-01
8.628771067276455142e+03,9.940164685249328613e-01
8.628781976927455617e+03,9.944436550140380859e-01
8.628792886606044704e+03,9.944760799407958984e-01
8.628804523626942682e+03,9.940192699432373047e-01
8.628815433362542535e+03,9.941797256469726562e-01
8.628827070444256606e+03,9.942631721496582031e-01
8.628837980236869043e+03,9.940303564071655273e-01
8.628849617379397387e+03,9.941354393959045410e-01
8.628860527229024228e+03,9.942321181297302246e-01
8.628871437106241501e+03,9.939585924148559570e-01
8.628883074339009909e+03,9.935100078582763672e-01
8.628893984273241585e+03,9.925909042358398438e-01
8.628905621566824266e+03,9.915402531623840332e-01
8.628916531558068527e+03,9.906833767890930176e-01
8.628927441576901401e+03,9.894767403602600098e-01
8.628939078960729603e+03,9.879243373870849609e-01
8.628949989036576881e+03,9.861252903938293457e-01
8.628961626481222993e+03,9.845507740974426270e-01
8.628972536614088312e+03,9.828392267227172852e-01
8.628984174119552335e+03,9.803805947303771973e-01
8.628995084309433878e+03,9.780084490776062012e-01
8.629005994526902214e+03,9.759580492973327637e-01
8.629017632122609939e+03,9.742950201034545898e-01
8.629028542397098136e+03,9.732416868209838867e-01
8.629040180053625591e+03,9.723438620567321777e-01
8.629051090385130010e+03,9.721140265464782715e-01
8.629062728102477195e+03,9.727292060852050781e-01
8.629073638490997837e+03,9.731262922286987305e-01
8.629084548907110729e+03,9.738273620605468750e-01
8.629096186714705254e+03,9.751302599906921387e-01
8.629107097187836189e+03,9.761189818382263184e-01
8.629118735056250443e+03,9.765455126762390137e-01
8.629129645586401239e+03,9.768334627151489258e-01
8.629141283515638861e+03,9.769146442413330078e-01
8.629152194102807698e+03,9.762879610061645508e-01
8.629163104717566966e+03,9.753780961036682129e-01
8.629174742737055567e+03,9.739012718200683594e-01
8.629185653408832877e+03,9.721056818962097168e-01
8.629197291489143026e+03,9.707996249198913574e-01
8.629208202217943835e+03,9.696974754333496094e-01
8.629219840359073714e+03,9.687820672988891602e-01
8.629230751144898022e+03,9.682351946830749512e-01
8.629241661958310942e+03,9.679241776466369629e-01
8.629253300189695437e+03,9.681921601295471191e-01
8.629264211060128218e+03,9.695668816566467285e-01
8.629275849352339719e+03,9.716330170631408691e-01
8.629286760279794180e+03,9.736006855964660645e-01
8.629298398632827229e+03,9.757590889930725098e-01
8.629309309617308827e+03,9.781284332275390625e-01
8.629320220629379037e+03,9.799992442131042480e-01
8.629331859072668522e+03,9.813554883003234863e-01
8.629342770141760411e+03,9.831624627113342285e-01
8.629354408645876902e+03,9.854828715324401855e-01
8.629365319771995928e+03,9.870026111602783203e-01
8.629376958336932148e+03,9.874165058135986328e-01
8.629387869520078311e+03,9.878689646720886230e-01
8.629398780730811268e+03,9.886529445648193359e-01
8.629410419386011199e+03,9.891720414161682129e-01
8.629421330653771292e+03,9.892100095748901367e-01
8.629432969369794591e+03,9.892771840095520020e-01
8.629443880694581821e+03,9.898353815078735352e-01
8.629455519471432126e+03,9.903527498245239258e-01
8.629466430853244674e+03,9.905591607093811035e-01
8.629477342262649472e+03,9.905809164047241211e-01
8.629488981129763488e+03,9.909225106239318848e-01
8.629499892596195423e+03,9.913269281387329102e-01
8.629511531524134625e+03,9.915137887001037598e-01
8.629522443047593697e+03,9.917577505111694336e-01
8.629534082036365362e+03,9.914820194244384766e-01
8.629544993616847933e+03,9.912474155426025391e-01
8.629555905224930029e+03,9.914891719818115234e-01
8.629567544303961768e+03,9.915067553520202637e-01
8.629578455969071001e+03,9.914078712463378906e-01
8.629590095108935202e+03,9.915498495101928711e-01
8.629601006831069753e+03,9.916867017745971680e-01
8.629612646031764598e+03,9.917460083961486816e-01
8.629623557810931743e+03,9.920386672019958496e-01
8.629634469617692957e+03,9.924185872077941895e-01
8.629646108908649694e+03,9.927281737327575684e-01
8.629657020772441683e+03,9.928866624832153320e-01
8.629668660124234520e+03,9.929130077362060547e-01
8.629679572045055465e+03,9.927871227264404297e-01
8.629691211457678946e+03,9.927546977996826172e-01
8.629702123435528847e+03,9.929682016372680664e-01
8.629713035440974636e+03,9.931458234786987305e-01
8.629724674943867285e+03,9.935004115104675293e-01
8.629735587006343849e+03,9.932169318199157715e-01
