wavelength_air_A,status,A0,ew_lo,ew_mid,ew_hi,rew,d_rew_dA,recovered_from_ceiling
4411.9371,ok,7.45,136.65942787658267,141.25444722359458,145.84098095400904,-4.494627182235456,0.1411998929142344,True
4416.964,ok,7.45,219.843861756192,228.0787222328282,237.16428348060785,-4.287039088344452,0.16467470709076726,True
4418.4336,ok,7.45,135.05117337132145,141.7475373148214,149.32228284201133,-4.4937528105126,0.2181312948352898,True
4419.0736,ok,7.45,68.315133261763,75.61956205811637,84.15327665702964,-4.766697076961572,0.4527705541007643,True
4428.5701,ok,7.45,78.46454787531216,83.12796812295726,88.40500157956208,-4.726516358256174,0.2590167981315905,True
4433.2713,ok,7.45,224.85948697990563,239.26388981339608,254.38916116153533,-4.267847150383644,0.26793693884875514,True
4434.9784,ok,7.45,374.9866620808773,374.15183040238276,372.76639790414754,-4.073843634803901,-0.01289531752768025,True
4437.6977,ok,7.45,119.76965427553765,125.3277696346396,131.75031794279334,-4.549110403447605,0.20702438001358292,True
4443.8961,ok,7.45,244.7254686094238,247.58723958729183,250.8124807333374,-4.254035638618447,0.05334987466563801,True
4444.6156,ok,7.45,154.48992255698164,156.57069183384039,158.95768956329408,-4.453123735664799,0.06190693120876056,True
4447.8027,ok,7.45,225.34635760402492,241.9462872319555,259.4272560721254,-4.264426552076777,0.305825297385679,True
4453.3239,ok,7.45,217.40727145122756,220.9626798108347,225.2139204381397,-4.304365355127025,0.07660582591593967,True
4454.6705,ok,7.45,500.0672903536023,503.0516350164139,505.8576670114131,-3.9472030210851643,0.024999443424262302,True
4456.633,ok,7.45,228.16266130209763,232.61661537191878,237.0698944377976,-4.282366139424366,0.08315916241882992,True
4460.1869,ok,7.45,222.29978685291653,228.02175904220346,234.76838892423933,-4.291376766147105,0.11850286688345535,True
4463.4037,ok,7.45,126.34265960193162,132.55775786809207,139.39901790612524,-4.527261019453817,0.21354849611192162,True
4472.7214,ok,7.45,164.85237806224924,175.47136697984615,186.45024881001532,-4.406365587983101,0.267338754237334,True
4478.0334,ok,7.45,58.50636902303885,62.86518216030229,67.59509701799868,-4.852677150179605,0.3135602480837496,False
4480.2702,ok,7.45,218.10949449113048,231.68983920189228,245.86538616084013,-4.286397218446499,0.26011410130202695,True
4490.811,ok,7.45,203.1969907048406,213.4757000495611,224.04261052720508,-4.322976331345844,0.21206676261006363,True
4492.6567,ok,7.45,97.23420594498428,103.79625693079154,110.73766780472997,-4.6363215414643975,0.282381504372613,True
4494.4644,ok,7.45,291.597550074855,311.5656443718385,332.4863684533665,-4.159128381808295,0.2849498680560514,True
4504.8304,ok,7.45,89.89321296286182,95.05066462414561,100.25486520751554,-4.6757232871616985,0.236892770801842,True
4509.7346,ok,7.45,87.94656987350996,97.33332174384164,107.44852154473197,-4.665889439178435,0.43490769261452344,True
4533.9575,ok,7.45,239.29451774612195,241.45353138546125,243.36240112936656,-4.273643883290256,0.03660366337677301,True
4537.6703,ok,7.45,44.78785721881159,49.34737366935253,54.61255793267782,-4.963568893629783,0.4306611669135907,False
4538.7623,ok,7.45,62.39105228871808,72.34934140178106,83.88562510332581,-4.797502856778814,0.6428261733278662,True
4538.8421,ok,7.45,60.89238301584606,70.46311213665709,81.52931660239919,-4.808983253798757,0.6337541576736017,True
4538.9421,ok,7.45,61.02583804566697,70.57392853042954,81.61032715444888,-4.8083103494871615,0.631156833469122,True
4539.6901,ok,7.45,89.52167238414869,91.99128967684172,94.89185151199445,-4.693279499426756,0.12650366897333787,True
4542.4315,ok,7.45,121.44021476563468,133.53248549495254,146.22512671390376,-4.531701454077112,0.4032973989198463,True
4551.647,ok,7.45,87.60940202537509,94.48686229899383,102.03789336326486,-4.682797146005306,0.3310538383128847,False
4556.9241,ok,7.45,43.16019003595348,47.421851429987086,52.14656822781106,-4.982693289475283,0.4107119224927036,False
4560.0881,ok,7.45,108.05027281722006,115.40843050158654,123.0575111528678,-4.596735698355637,0.2824112971406767,True
4561.4216,ok,7.45,123.663999352031,133.2498185961418,143.00669092274023,-4.534433588315167,0.315565349033623,True
4562.4503,ok,7.45,55.674102846050715,56.371464886958016,57.232945755230396,-4.908138825921071,0.05996436030506924,False
4563.8823,ok,7.45,222.60072400349793,228.46210067353445,234.72603724560386,-4.300520269928906,0.11517347166840497,True
4564.8217,ok,7.45,139.70103924866578,156.16621084578418,173.70538352626224,-4.465836745964231,0.4730682077534065,True
4565.4106,ok,7.45,269.7830734436057,286.4213471415051,303.7139289618409,-4.202474459782957,0.2572500603577743,True
4566.5145,ok,7.45,167.9265044036773,182.82237624751042,197.7194864695413,-4.397555491578283,0.354651130538457,True
4568.7633,ok,7.45,104.9952554255032,116.70122057780569,129.35550625889948,-4.592723260212243,0.45307622795168423,True
4568.8395,ok,7.45,106.17470166330266,117.88842940392209,130.54950710048075,-4.588334720127214,0.44877093547688984,True
4583.7193,ok,7.45,230.445421718755,245.34671727793798,260.8516815490161,-4.271437762714186,0.26912778159192907,True
4584.7159,ok,7.45,189.9686604659415,203.8670148961375,218.055011578448,-4.35196546516828,0.29942056088439917,True
4586.9907,ok,7.45,101.16429768630486,107.2687451245613,113.59667198020215,-4.631054659522098,0.2516916862578189,True
4591.5116,ok,7.45,141.36241578547154,141.86719463457135,142.49491175245245,-4.510073705031232,0.017326991806826397,True
4604.8495,ok,7.45,197.86460467093414,207.750984887634,218.16679561822048,-4.345672349420009,0.21210270589905655,True
4605.0952,ok,7.45,240.88162728964332,255.09951266769227,269.5852533052677,-4.256528983737547,0.2444622778729233,True
4611.1837,ok,7.45,202.77703508046153,214.65978248934442,226.498404529085,-4.332061738993578,0.24023189231187847,True
4623.0347,ok,7.45,181.70851578671954,189.02243131721175,197.25970268238046,-4.388413808202119,0.17831546582737112,True
4631.4752,ok,7.45,52.719076809135196,59.051500780632665,66.10141310992785,-4.894488403305455,0.49121473696912776,False
4633.0369,ok,7.45,160.68280941531387,170.41563966701233,180.30355628418255,-4.434356310118064,0.25017438172255324,True
4634.7199,ok,7.45,44.5011483691726,46.658385650656015,49.17610423223665,-4.997093784205436,0.21691451185384847,False
4641.2148,ok,7.45,34.733124028073355,38.55990033681034,43.09157699331445,-5.080495765720851,0.4682427040539783,True
4641.2833,ok,7.45,38.707888166072706,43.5071895626393,49.19108687506916,-5.028077048151461,0.5204347037896817,True
4653.4299,ok,7.45,44.66297646872067,50.12493639452585,56.1492614743975,-4.9677193414822725,0.4969819303740286,False
4653.4886,ok,7.45,44.83382081938736,50.34009674592205,56.41744867223068,-4.965864608466087,0.49903845327728846,False
4656.4519,ok,7.45,150.47172917383557,155.5900451344352,160.90613953224351,-4.476073314376262,0.14558851786334537,True
4657.3185,ok,7.45,146.64143244975358,156.4592651128856,166.66852665276278,-4.4737346530019915,0.277984509747774,True
4660.8867,ok,7.45,51.917535374687034,59.36620886937954,67.80545907570296,-4.894929230202744,0.5797529660464706,False
4661.9702,ok,7.45,98.83482864414506,107.89906588542195,116.99201360736191,-4.6355518082375635,0.36623101126512236,True
4663.1782,ok,7.45,155.3496341435151,162.56411664872175,170.13469955540228,-4.457657323540101,0.19741331844642662,True
4664.7174,ok,7.45,135.51684658915897,144.205082122358,153.54176741275796,-4.509844772056181,0.27116624080610663,True
4664.7679,ok,7.45,135.18678208393976,143.9396207179013,153.35015553989408,-4.510649685898275,0.27374995183789275,True
4664.8432,ok,7.45,135.1779990345987,143.99073828577772,153.46512270762742,-4.510502491850184,0.2755183872080591,True
4672.3211,ok,7.45,40.51381214405923,44.837050210612745,49.46050619955537,-5.017895648510968,0.43327723393707496,True
4674.081,ok,7.45,36.14084590971138,39.636325906727095,43.720851759796304,-5.071602843567705,0.41345150391061125,True
4674.1465,ok,7.45,40.450895231628635,43.8856753303918,47.90706513765346,-5.027379534354784,0.36735714272186026,True
4675.0934,ok,7.45,124.05249882440287,131.2338956330931,139.0657678238677,-4.551744270819415,0.24807360598319894,True
4686.3504,ok,7.45,108.09674398131328,109.99016181144698,112.27655331711898,-4.629480916862395,0.08238229754685467,True
4687.3022,ok,7.45,107.78994836891533,117.58224857703276,127.67536694040166,-4.600581193143307,0.3676442539897429,True
4687.386,ok,7.45,107.40471581846896,117.20230201093526,127.30327172451538,-4.601994576671623,0.3690810746033557,True
4689.3871,ok,7.45,57.94957573986826,58.67014656094738,59.55494679128398,-4.902698911296446,0.05933790103906933,True
4689.4852,ok,7.45,60.58312038643493,61.839923705881205,63.33642165482464,-4.879856224459695,0.09650942458593659,True
4690.1375,ok,7.45,81.57222356173628,89.50090787207839,97.7416683649706,-4.719358134343038,0.3926872348196653,True
4694.8585,ok,7.45,64.02653286969098,69.27655714261155,75.09310187110563,-4.831036211159178,0.3462002966122468,True
4694.9968,ok,7.45,64.06084294871917,69.30562088907784,75.11393990376568,-4.830866842001103,0.3456394664646434,True
4700.174,ok,7.45,118.44179674595006,124.98342294659525,131.66106680603133,-4.575261521168081,0.22976191379621702,True
4702.9131,ok,7.45,431.38168678866367,427.7565562721639,423.5943809505701,-4.041170279222506,-0.03955756902800811,True
4708.9469,ok,7.45,168.04845924570145,177.58001297411548,187.30688257882423,-4.423529709806964,0.23559600400194447,True
4712.1052,ok,7.45,69.74599852937902,73.37665141670793,77.49855230950303,-4.807657089111217,0.22887146782705203,True
4714.3637,ok,7.45,212.69060495245876,218.89928876052417,225.5943425652851,-4.333178733611124,0.12789948869373013,True
4717.5428,ok,7.45,24.809171731578964,25.12594864016818,25.524019875499814,-5.273593381301378,0.06168404395345162,True
4720.9812,ok,7.45,87.75962196144603,93.3232189674609,99.0828686742449,-4.704042560618731,0.2635191406506754,True
4726.1367,ok,7.45,45.5363862872337,50.18282728388111,55.24130673001859,-4.97395115344866,0.41952690340062104,True
4735.8427,ok,7.45,90.26509720447864,96.40060130179917,102.84121078508676,-4.691317526119464,0.28323663464638216,True
4740.3398,ok,7.45,74.45851982689517,78.74418221742306,83.0436045249947,-4.779590997083471,0.23695896499545732,True
4740.4875,ok,7.45,108.75960136958534,116.37191260473858,123.99293195663353,-4.609974833611239,0.2846466119797608,True
4742.9315,ok,7.45,71.96488362895909,75.85654136109247,80.56433118233895,-4.796053814988885,0.2451108931455781,True
4744.3838,ok,7.45,52.82566001418138,57.33175883097169,62.47879911186667,-4.917784548990417,0.3644387078678435,True
4749.9477,ok,7.45,94.7946741171449,100.20900478203178,106.01687757164069,-4.6757820787970825,0.24295535628196752,True
4751.0945,ok,7.45,31.43254014321895,33.226465537498854,35.415077347904656,-5.155309522992733,0.2590435788905343,True
4757.578,ok,7.45,128.1170403707129,132.4418094316648,136.82946610473775,-4.555360811740585,0.14286367454956594,True
4760.0669,ok,7.45,32.515928580353226,33.97934735430077,35.74968913835004,-5.146398023459206,0.20588054383803733,False
4766.3579,ok,7.45,284.74130030673757,294.18150246010555,304.0000675629557,-4.209571288189293,0.14211608081472704,True
4769.8116,ok,7.45,37.66765496164607,39.162584401138844,41.00785157967388,-5.085629881575667,0.18449216698243953,True
4773.5153,ok,7.45,49.331384589662974,51.26504279206823,53.5815962972116,-4.969016994672015,0.17946171446675097,True
4776.3751,ok,7.45,102.89064125325281,111.4888727403433,120.69866275933263,-4.631866901283134,0.34663292292504533,True
4776.4812,ok,7.45,100.34891732339126,108.92601078492964,118.10820063780767,-4.641976474036862,0.3538368097525735,True
4780.8088,ok,7.45,28.18033175976195,30.5559084678842,33.36974057079718,-5.194406174801138,0.3670336432769794,False
4787.8264,ok,7.45,65.76722170366685,71.56255171725118,77.6235214896287,-4.825452577220651,0.35991922715721714,True
4791.2462,ok,7.45,82.26987461249564,88.96041542294175,96.2765748654518,-4.731251685528335,0.3413989801137829,True
4794.3536,ok,7.45,33.02084156069208,36.911941561487595,41.50274155349549,-5.1135631719763905,0.49644324268459217,False
4799.7881,ok,7.45,125.73441576469472,135.11892690463,144.9201233090317,-4.5505058771891544,0.3083726337323023,True
4800.5301,ok,7.45,175.7935279034614,187.45762154491143,199.59117779911696,-4.408386094710674,0.27569229563192743,True
4807.708,ok,7.45,104.36012168535753,114.84512009819011,125.92091457548143,-4.621825536323208,0.4078164626316716,True
4808.6793,ok,7.45,134.18152400662112,145.8907018135228,158.49057313775128,-4.517998200626505,0.3615535785985491,True
4815.2403,ok,7.45,43.562192314196146,46.610528353208394,50.05886670826265,-5.014133939154029,0.3018564267069612,False
4817.7781,ok,7.45,85.65573164599715,89.75138300156053,94.07066898786519,-4.72980564368299,0.20348901744400627,True
4822.558,ok,7.45,46.54026485740738,51.37856916997797,57.062062107770195,-4.972495453994525,0.44259305816693795,False
4824.1644,ok,7.45,162.4025042317348,164.07489939841292,165.99295153685296,-4.468379952819129,0.04748462748541682,True
4827.6141,ok,7.45,38.89359560832826,38.855276713252,38.81142267412888,-5.094282540867807,-0.0045926590040723525,True
4832.7047,ok,7.45,117.96699466791063,122.98834452736268,128.31745299053748,-4.59432630283254,0.18262607569088707,True
4834.5061,ok,7.45,51.58180463001595,56.00949558479276,60.58057123024425,-4.9360904510658115,0.34918415945976333,True
4835.8672,ok,7.45,113.33360093981715,118.55740694461142,123.82206184728126,-4.610545674021349,0.19219671842233166,True
4840.8968,ok,7.45,146.99748587062822,151.63843768159768,156.33625064788615,-4.504116523014759,0.13374892624068768,True
4841.6628,ok,7.45,81.5695479061223,88.40926077721997,95.97444327873924,-4.738496780218236,0.35313773154599604,True
4841.784,ok,7.45,82.75556484923918,89.60054398806722,97.17366589324827,-4.73269476455783,0.34875689783202657,True
4844.0132,ok,7.45,147.87388468325156,158.67232381845102,170.0262299055697,-4.484704135732488,0.30312221502517,True
4844.0754,ok,7.45,138.62543493894344,148.74786057893363,159.303255819306,-4.512760166448882,0.3019086509138269,True
4845.6507,ok,7.45,79.88576358489593,84.715361257887,89.6115902385888,-4.757389937524012,0.24947396802117883,True
4846.3874,ok,7.45,83.05776178318769,84.95669530069677,87.24111163389475,-4.756220516274683,0.10670483536124653,True
4848.2018,ok,7.45,125.59843247383898,126.75772479863224,128.15205635979592,-4.582606253124791,0.04370680066633548,True
4857.374,ok,7.45,206.3218286206515,205.95804090620243,205.52201856552674,-4.37262279172261,-0.008434107552188763,True
4869.4631,ok,7.45,124.53765347987317,131.13905487972664,138.53504231124126,-4.569749029791366,0.2312948156781447,True
4870.0363,ok,7.45,153.70350839061746,160.8776091908159,168.8753384606387,-4.481036594778885,0.2044122587801156,True
4875.8768,ok,7.45,223.47255431185675,230.08497815094074,236.9955935298583,-4.3261644583966365,0.12758039089717954,True
4890.8214,ok,7.45,446.3826311541782,478.31190930047535,509.66184241239665,-4.009670609478346,0.28787416045008674,True
4892.8586,ok,7.45,93.8252394968292,102.16436704627445,110.94878138190376,-4.680263216452491,0.3640142740670327,True
4894.5803,ok,7.45,33.68024869904375,36.92301853791549,40.53128674970316,-5.122418259560657,0.40207550908196055,False
4896.4382,ok,7.45,51.906267473184634,56.39858246321147,61.03268604872405,-4.938612089014989,0.35171341675482415,True
4900.8218,ok,7.45,48.40439671604827,49.04222547833169,49.82965858161657,-4.99969874158135,0.06301549909572657,False
4902.2322,ok,7.45,49.99263071860182,55.2649549919037,60.99873276530922,-4.9479440576059295,0.43207410941270563,False
4905.1325,ok,7.45,66.09576890825691,72.15353697444706,78.51477080581998,-4.83239311814833,0.37388854031816576,False
4905.2182,ok,7.45,61.938115989685755,68.10160585492436,74.58452284561712,-4.857500978152521,0.4034536232976349,False
4907.7315,ok,7.45,137.52064452920877,152.0021621739333,167.4464351659965,-4.50903102896456,0.4275400348930469,True
4909.3831,ok,7.45,106.49187562707586,114.5165419224211,122.75764299681958,-4.632158698188581,0.30866032456474124,True
4917.2294,ok,7.45,82.60548577704478,89.86136059914982,97.48673803070044,-4.738147479594242,0.3596832468232003,True
4924.6816,ok,7.45,171.0127714706628,187.14824448902354,204.87292832969786,-4.420192399250934,0.39228014854107207,True
4932.0836,ok,7.45,49.75764853545124,52.44130649586083,55.44443685470388,-4.973356926438521,0.23499064304177697,False
4934.0834,ok,7.45,252.5779878944489,258.6157888394352,264.6239976878696,-4.280551450411802,0.10116863421115285,True
4937.2929,ok,7.45,113.7373801750233,115.71826830634369,117.91746572466579,-4.630086966151685,0.07837458142089582,True
4942.4584,ok,7.45,123.15832196846432,130.12375778990096,137.33707792591102,-4.579586426002824,0.23662019904943432,True
4942.5889,ok,7.45,123.2135723142239,130.1729314823987,137.37963123012833,-4.579433804273984,0.23631898531784157,True
4959.2197,ok,7.45,57.767849498169944,64.98213053091304,73.29044427464865,-4.882619402337701,0.516805768983265,False
4961.9353,ok,7.45,73.69300088168355,81.34540921181097,89.26672043220275,-4.785318048856398,0.41631668786772935,False
4962.5711,ok,7.45,84.04747593843216,91.18552312137096,98.4335723243549,-4.73578084811444,0.34309285589627203,True
4968.6978,ok,7.45,154.25888907696634,169.04774721252448,184.77045515962814,-4.468233195841104,0.3919116462742056,True
4968.8319,ok,7.45,153.27844852437295,167.86640020759842,183.35513592438886,-4.47129052707685,0.3890599177535503,True
4970.6458,ok,7.45,99.52905569913753,108.5718429471364,117.73219819692571,-4.660695607335292,0.36472684619709095,True
4974.2458,ok,7.45,39.674572527580374,41.011373027709446,42.62643883358044,-5.083822932560222,0.15583397737725102,False
4975.4116,ok,7.45,44.99435234659208,46.08571841200182,47.426945192981755,-5.033262652447842,0.11433573692608556,False
4977.6479,ok,7.45,78.98328541418033,83.35577949224881,88.12565070603887,-4.776088455892437,0.23783570972249368,False
4980.2823,ok,7.45,186.07564037770135,194.61849069738412,204.00891100319419,-4.40806986060412,0.19979807655134518,True
4986.2221,ok,7.45,114.46714033916533,126.43871024709158,139.16496170692534,-4.595891562146977,0.42424535593793555,True
4986.9034,ok,7.45,37.85441096327774,41.21393923429734,45.118300538256506,-5.082786829257019,0.381181200525853,False
4996.7689,ok,7.45,121.14367128621922,124.32853060918914,128.09011230661892,-4.604118462914997,0.12107437756424422,True
5000.2109,ok,7.45,136.12605842808208,141.74041919815528,147.737268373844,-4.547494609634959,0.17774397595124336,True
5004.0432,ok,7.45,133.0667451836768,143.68859749330719,155.1886338077659,-4.541898744543409,0.3339518785511064,True
5008.6415,ok,7.45,47.17869893589249,52.33240867512393,58.13649052603178,-4.980949223378075,0.45351425768844544,False
5012.1566,ok,7.45,290.7382581788686,304.8707241587669,319.6214232565431,-4.215908909303798,0.20566848411377459,True
5016.8808,ok,7.45,62.81745173342112,69.11420338198529,76.11724283940758,-4.860866475749038,0.41701366956153674,True
5020.8166,ok,7.45,80.93642892040795,88.90666668305666,97.83416409129919,-4.75184002994454,0.4117325008182193,True
5021.5894,ok,7.45,218.4393595257946,234.6751104859232,250.90030573302334,-4.3303741678923044,0.30085148013868745,True
5024.7918,ok,7.45,119.40242668360224,126.72832152081226,135.19522050500555,-4.598244388862446,0.26974092582370157,True
5027.2254,ok,7.45,210.79141038276939,226.74089834340683,242.72218163850172,-4.345798494662345,0.30628278658390573,True
5029.6175,ok,7.45,69.78817257872637,74.09590150759036,78.29551921377,-4.831740772062839,0.2497754105096306,True
5031.0375,ok,7.45,123.49632558488663,127.77339280330366,132.55753354454632,-4.595217127560406,0.15375189293044045,True
5031.9137,ok,7.45,39.44622127225378,43.38920007744989,47.697421566162596,-5.06435154056203,0.41244747985859975,False
5039.1812,ok,7.45,194.0434736657645,199.47033224345725,204.9799231068551,-4.402481664049366,0.11906142671067044,True
5041.8485,ok,7.45,358.3906176692624,368.86435015974433,380.02250001219363,-4.135723107885424,0.12726339479122495,True
5052.9814,ok,7.45,47.42165329167848,49.64156798223072,52.252175117796654,-5.007702208904389,0.21063841339128309,True
5054.6423,ok,7.45,58.28123091051587,62.71306558607378,67.08434369871766,-4.906332396661958,0.305462298776944,False
5055.9916,ok,7.45,37.91179824159868,40.69946581770398,43.88880231097039,-5.0942176346119075,0.31789672497122723,True
5056.8412,ok,7.45,37.96326567151568,42.18544528479434,46.900738690257974,-5.078716678070702,0.4590805937511977,False
5060.0568,ok,7.45,88.05877510314208,93.96126703998782,99.57094024348162,-4.73120652741862,0.2667998401813465,True
5062.0716,ok,7.45,38.14440140761223,39.998310377565815,42.16835333194824,-5.102286637605494,0.2177791911024496,False
5064.9519,ok,7.45,312.236979537125,326.28373996499306,340.40037284179846,-4.1909798936985325,0.1875284500241048,True
5067.149,ok,7.45,112.15090750970231,117.8345908399098,123.61333041517213,-4.633490876809537,0.21131257623945188,True
5076.2637,ok,7.45,106.34346326974789,110.74148456817265,115.2357682124068,-4.661233833348377,0.17438250779681308,True
5088.1526,ok,7.45,83.32101594727911,87.6501680045925,92.14620498447682,-4.76380737499505,0.21861448446552023,False
5106.4573,ok,7.45,31.703734394951297,36.003815788365564,41.06272848618662,-5.151771173715273,0.5616869126052237,False
5108.3966,ok,7.45,75.18582548073304,81.72399240102291,88.72689688761159,-4.795935032429226,0.3595966029015596,True
5109.6514,ok,7.45,87.23484658027122,93.89022834616915,100.73487837662879,-4.735770876622659,0.31244932404380754,True
5110.3073,ok,7.45,195.5243161961495,204.6457087050943,214.1595824848731,-4.397444374322707,0.19768367894123284,True
5121.622,ok,7.45,132.39359533438434,137.51896405059944,142.74276290736785,-4.5710449302313325,0.16343561217949443,True
5126.1317,ok,7.45,139.14147021995282,146.94943701399035,155.3064751085313,-4.542621833274099,0.2386648747445852,True
5126.1895,ok,7.45,153.85766733150757,161.47108636551883,169.6037311077529,-4.501699889535375,0.21158129168217688,True
5136.0914,ok,7.45,35.089170277514235,38.83354966344913,43.09258160731429,-5.121425653700918,0.4461470689591063,True
5140.8178,ok,7.45,21.633788653806675,23.630115997975036,25.950600604641437,-5.337566358400197,0.3950741551167458,False
5143.7226,ok,7.45,49.29742231809371,53.87035893724149,58.78921970022464,-4.979927669875342,0.38236742293606074,False
5154.1002,ok,7.45,117.84326178727284,122.397900490571,127.39306259271216,-4.624378888987888,0.16920511771285174,True
5159.057,ok,7.45,90.81207251807596,97.06386993523574,103.55964086382518,-4.725512723575942,0.28523474193394627,True
5170.7558,ok,7.45,129.02043739745145,129.01911870594535,129.15093944013256,-4.602899956748554,0.0021952984306394807,True
5177.2326,ok,7.45,71.14848295097923,75.19089065361571,79.63936716447644,-4.837932448000239,0.2448107799325694,True
5178.8137,ok,7.45,51.68534228325846,55.62918292330098,60.051054529412596,-4.968927607103606,0.32576620772574505,True
5180.055,ok,7.45,65.09709687543884,70.79204859084628,76.66803396263553,-4.8643498907664995,0.35526352862328636,True
5187.9141,ok,7.45,74.69657428023282,79.28068351264244,83.86563471066584,-4.815825390815952,0.25141676702449156,True
5213.3432,ok,7.45,39.473997088221644,42.60631903536244,46.371132320422376,-5.087642300907841,0.34968298082322713,False
5221.0353,ok,7.45,64.49920664360386,70.97196355711395,78.00862951369567,-4.866669808661469,0.41294137687393095,False
5223.1824,ok,7.45,111.45608113474437,115.89842939073455,120.2369070565454,-4.653857641585169,0.16467013559135713,False
5224.2983,ok,7.45,126.72594980697593,127.87527226276005,129.24888505068134,-4.611241395182487,0.0428062523208772,True
5228.3753,ok,7.45,85.4304610050835,94.09251174639688,103.24919879690056,-4.744811692352291,0.4113697016275819,True
5231.3942,ok,7.45,38.73323358462567,43.39032450045765,48.835368586822746,-5.081224548477176,0.5032535750643818,False
5236.2016,ok,7.45,55.85584380730811,61.3383836077075,67.1363327503845,-4.931284031809224,0.3994449883117568,False
5239.9136,ok,7.45,76.7202179230429,77.0974535331796,77.57140697137623,-4.832284092147827,0.023959204349970342,True
5243.7757,ok,7.45,101.96782431421438,106.90053204944324,111.86005199342166,-4.690664239956273,0.201059319941721,True
5245.723,ok,7.45,117.07134307427089,126.44674382363627,136.33574522300265,-4.617897703824728,0.3307956782460897,False
5249.1048,ok,7.45,69.23721384698808,74.49784436065887,80.11986572676476,-4.847941537316774,0.3170031476960322,False
5257.6544,ok,7.45,36.41420476933772,38.91192307807699,41.819099058622285,-5.130709340609904,0.3005192108675092,False
5276.1616,ok,7.45,239.4035150618433,244.89441152329874,250.99042961849682,-4.333339214129079,0.10263319632486168,True
5278.7696,ok,7.45,24.685127361360838,27.002763078646844,29.842459306880862,-5.291124501013448,0.41199619029506307,False
5280.2782,ok,7.45,147.68614939646912,155.29391136886375,163.05222842138411,-4.5315023760290725,0.21493485659087264,True
5280.3608,ok,7.45,146.3435578082584,153.57010662582854,160.87070914361408,-4.536356912502878,0.20551683576287672,True
5285.1268,ok,7.45,62.235111976380736,69.55754735957349,77.6754572780708,-4.880711151179705,0.48124171676147465,False
5288.4659,ok,7.45,83.74750105608848,89.77944274273791,96.05549893157698,-4.770152802943581,0.29775187589904384,True
5288.5247,ok,7.45,83.67540410715968,89.70701170600773,95.98456149904952,-4.77050814723727,0.29801783365980716,True
5292.5981,ok,7.45,70.95133454796675,77.75794710283995,84.92720816464266,-4.832924130345953,0.39043139486997225,False
5293.9582,ok,7.45,72.52507406904846,82.1547796836813,92.58859061848825,-4.8091476725506235,0.5303464615571851,False
5295.3121,ok,7.45,56.37092820563894,61.77851928960074,67.84838277018028,-4.93305406714753,0.4024215715801671,False
5308.4567,ok,7.45,52.56345354989832,56.69810528727451,61.46084443117463,-4.971399733185517,0.3395731558003101,False
5315.07,ok,7.45,46.660001186644315,52.96955841785088,60.08592713906379,-5.001482636155404,0.5491401065840529,False
5315.7745,ok,7.45,33.02525752109076,37.803000147046056,43.49712817747582,-5.148040281518765,0.5980718578103739,False
5317.5192,ok,7.45,35.20108204527005,39.90418535707002,45.53845258030359,-5.12469061756324,0.5591112776581642,False
5320.0356,ok,7.45,43.11424790365407,48.05646065900044,53.67164192413221,-5.044162756452752,0.4756203344118415,False
5321.1073,ok,7.45,64.65000192534984,69.8930692170408,75.14082380446858,-4.8815679044678575,0.3265370498976916,False
5329.9891,ok,7.45,111.01814213314053,116.60747951103853,122.29432937598916,-4.659999912772197,0.21006182313496935,True
5343.4383,ok,7.45,27.254538583761047,27.785147909072535,28.438805953465298,-5.284008085998931,0.09236262028100573,True
5346.5407,ok,7.45,58.182094227444225,58.99025071073113,60.00313184883386,-4.957292635254376,0.06692284762006451,False
5361.5155,ok,7.45,54.206434220736014,59.07153164404624,64.05825653359868,-4.957909334194451,0.3626213732813566,True
5361.6248,ok,7.45,54.28832738915732,59.165979708548434,64.16898881757396,-4.957224359068983,0.3630936716645006,False
5371.4359,ok,7.45,358.2118027676391,377.4409168071554,397.3468935787429,-4.153241419000015,0.22514965358765404,True
5373.7082,ok,7.45,88.17002548089448,94.25603530097797,100.44585169415073,-4.755964911884339,0.2830551962826122,True
5376.8299,ok,7.45,27.438509989221146,30.73985095395912,34.70209309086266,-5.242824540029231,0.5099757328635657,False
5379.5734,ok,7.45,81.9288134407074,86.63885179873073,91.37179641186879,-4.793035149425104,0.23687749162633387,True
5382.2631,ok,7.45,83.47329282405926,89.95543349289598,96.6734356597366,-4.776937522717292,0.3187980372521182,False
5385.5934,ok,7.45,28.105940773527447,30.72341180815485,33.8430310113273,-5.243764120009841,0.40335562573163175,False
5386.3328,ok,7.45,52.073132953924684,57.461596750536955,63.225196324200084,-4.971915493169936,0.42138239499972197,False
5391.4588,ok,7.45,103.37413279233982,110.61389577684159,118.43982167541068,-4.6878966025310485,0.2954293278365838,True
5394.68,ok,7.45,130.1077163225188,134.40738553489894,139.43524767294812,-4.603542555066395,0.15034759162482092,True
5397.1981,ok,7.45,280.28391323475876,299.8169056176419,320.1455299796847,-4.255312241265816,0.28874635018232286,True
5398.2785,ok,7.45,102.73182728904767,110.63218582621558,118.96866150582912,-4.688373793185206,0.31863781238290145,True
5400.6547,ok,7.45,162.37409385513405,173.3274082966888,185.06750139026408,-4.493579167601055,0.28406710548955383,True
5401.266,ok,7.45,50.34734401471937,56.67996431464103,63.75812519094523,-4.979065997671686,0.5127948654109038,False
5406.7742,ok,7.45,97.24971005049954,107.98276674185223,119.73169011797718,-4.699583781963005,0.45160398921045397,False
