axis_afe,net_3dnlte,term_3d_atmosphere
7.1,0.04251840457831624,0.03506993036058266
7.2,0.04051277290723666,0.033300741528428046
7.3,0.040902597533190865,0.03178293148592515
7.4,0.04151528782387218,0.03128922170658705
7.46,0.04082149170412169,0.0305314408779207
7.4671,0.04069515292800385,0.030388031859818615
7.5,0.040744456252477274,0.029707417855811075
