element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Si,I,VIS,kpno_solar_atlas,ENGINE-A,SynthesisHandler,7.663,2,5,0.0503,0.17,"measured — RMS of the random terms, 0.05035 dex at n_lines=2",gf scale (UNGRADED),synth,1D-NLTE,bergemann,atlas9,kurucz,handler,none
