element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,problem_class,problem_status,problem_tickets,problem_action,ep_eV,continuum_level,continuum_method,continuum_ref,nlte_delta_dex,nlte_source,ew_inversion,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,observed_depth,implied_width_A,observed_conditioning
Si,I,5645.6128,iag_fts_solar_atlas,56.34450599730001,"PROFILE-FIT (voigt); gap 0.220 A; model integrated; chi2_red=0.0009257; sigma_fit=0.0034 A (init 0.0322, floor 0.0034); ew_err=3.14 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-5.000859513531737,,True,,,,,,4.9296,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.0034249586563118114,0.003424958656227288,0.06950173408830126,,,,0.0009257129710703367,0.28788572549819946,0.18386507108741926,
Si,I,5684.484,iag_fts_solar_atlas,91.85703821176247,"PROFILE-FIT (voigt); gap 0.280 A; model integrated; chi2_red=0.00667; sigma_fit=0.0034 A (init 0.0324, floor 0.0034); ew_err=6.33 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-4.791578610268322,,False,REW -4.792 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.,,,,,4.9538,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.003448540197795367,0.003448540197794918,0.07316456549272969,,,,0.00667009624291944,0.4462040066719055,0.19339567712694272,
Si,I,5690.425,iag_fts_solar_atlas,59.37016530507009,"PROFILE-FIT (voigt); gap 0.965 A; model integrated; chi2_red=8.63e-05; sigma_fit=0.0342 A (init 0.0325, floor 0.0035); ew_err=10.31 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-4.981576445560333,,True,,,,,,4.9296,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.03423431961890247,0.0034521443555892047,0.03289792219445721,,,,8.629677348788122e-05,0.3803349733352661,0.1466458528413534,
Si,I,5701.104,iag_fts_solar_atlas,142.5586274481398,"PROFILE-FIT (voigt); gap 0.892 A; model integrated; chi2_red=0.02138; sigma_fit=0.3397 A (init 0.0325, floor 0.0035); ew_err=41.46 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-4.601965458177845,,False,"OVER-PHYSICAL-WIDTH: the fitted voigt profile has Gaussian sigma 0.3397 A, against the 0.0831 A that instrumental + thermal + microturbulent + macroturbulent + rotational broadening together permit at this wavelength (instrumental sigma 0.0035 A; vmac and vsini are counted as Gaussian sigmas, which overstates both, so this is a ceiling and not an expectation). No Doppler mechanism can make a line this wide, so the integrated EW is absorption from something else, not this line's EW.",,,,,4.9296,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.3397429963816453,0.003458622861074004,1.8819802380419816e-15,,,,0.02137629216120271,0.4029458165168762,0.33236451040168286,
Si,I,5772.146,iag_fts_solar_atlas,72.80756902265688,"PROFILE-FIT (voigt); gap 1.882 A; model integrated; chi2_red=0.0005105; sigma_fit=0.0099 A (init 0.0329, floor 0.0035); ew_err=1.65 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-4.899160776952401,,False,REW -4.899 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.,,,,,5.0823,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.009924023823407601,0.003501721089995352,0.062442141632371544,,,,0.0005105279413461425,0.37840116024017334,0.18075564162638702,
Si,I,5793.0727,iag_fts_solar_atlas,57.84282723054079,"PROFILE-FIT (voigt); gap 0.842 A; model integrated; chi2_red=0.0001297; sigma_fit=0.0269 A (init 0.0330, floor 0.0035); ew_err=9.20 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-5.000659466532327,,True,,,,,,4.9296,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.026929851310222463,0.003514416449179615,0.04846175316783005,,,,0.00012969771558415523,0.3236237168312073,0.167910154230431,
Si,I,6741.628,iag_fts_solar_atlas,25.97579948142337,"PROFILE-FIT (voigt); gap 1.494 A; model integrated; chi2_red=3.74e-05; sigma_fit=0.0041 A (init 0.0384, floor 0.0041); ew_err=0.95 mA; continuum linear anchors at +/-1.2 A; source holding=solar_iag · iag_telfree_solaratlas.fits",,-5.414195861550464,,True,,,,,,5.984,1.0,"pre-normalised: solar_iag ships its own continuum and unity IS it, by construction — no local fit is made",,,,True,0.004089956610661288,0.004089865528090105,0.09066909844935588,,,,3.739933107485822e-05,0.10285568237304688,0.2372512029852699,
