wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
3875.68020,3876.77880,0.84417,176.79000
3875.68480,3876.78340,0.84356,176.67000
3875.68940,3876.78800,0.83950,175.82000
3875.69370,3876.79230,0.83151,174.14000
3875.69820,3876.79680,0.81921,171.57000
3875.70280,3876.80140,0.80234,168.04000
3875.70710,3876.80570,0.78072,163.51000
3875.71170,3876.81030,0.75436,157.99000
3875.71620,3876.81480,0.72346,151.52000
3875.72050,3876.81910,0.68842,144.18000
3875.72510,3876.82370,0.64984,136.10000
3875.72970,3876.82830,0.60846,127.44000
3875.73390,3876.83250,0.56518,118.37000
3875.73850,3876.83710,0.52100,109.12000
3875.74310,3876.84170,0.47701,99.91000
3875.74740,3876.84600,0.43436,90.97000
3875.75200,3876.85060,0.39422,82.57000
3875.75650,3876.85510,0.35770,74.92000
3875.76080,3876.85940,0.32579,68.24000
3875.76540,3876.86400,0.29935,62.70000
3875.77000,3876.86860,0.27906,58.45000
3875.77420,3876.87280,0.26544,55.60000
3875.77880,3876.87740,0.25881,54.21000
3875.78340,3876.88200,0.25923,54.30000
3875.78770,3876.88630,0.26649,55.82000
3875.79220,3876.89090,0.28001,58.65000
3875.79680,3876.89550,0.29882,62.59000
3875.80110,3876.89980,0.32162,67.37000
3875.80570,3876.90440,0.34676,72.63000
3875.81020,3876.90890,0.37241,78.00000
3875.81450,3876.91320,0.39666,83.08000
3875.81910,3876.91780,0.41771,87.49000
3875.82370,3876.92240,0.43402,90.91000
3875.82790,3876.92660,0.44451,93.11000
3875.83250,3876.93120,0.44865,93.98000
3875.83710,3876.93580,0.44651,93.53000
3875.84140,3876.94010,0.43876,91.91000
3875.84590,3876.94460,0.42654,89.35000
3875.85050,3876.94920,0.41134,86.16000
3875.85480,3876.95350,0.39477,82.69000
3875.85940,3876.95810,0.37839,79.26000
3875.86400,3876.96270,0.36351,76.15000
3875.86820,3876.96690,0.35110,73.55000
3875.87280,3876.97150,0.34169,71.58000
3875.87740,3876.97610,0.33539,70.26000
3875.88170,3876.98040,0.33196,69.54000
3875.88620,3876.98490,0.33086,69.31000
3875.89080,3876.98950,0.33140,69.42000
3875.89510,3876.99380,0.33277,69.71000
3875.89970,3876.99840,0.33417,70.00000
3875.90420,3877.00290,0.33493,70.16000
3875.90850,3877.00720,0.33458,70.09000
3875.91310,3877.01180,0.33296,69.75000
3875.91770,3877.01640,0.33024,69.18000
3875.92190,3877.02060,0.32685,68.47000
3875.92650,3877.02520,0.32347,67.76000
3875.93110,3877.02980,0.32085,67.21000
3875.93540,3877.03410,0.31971,66.98000
3875.93990,3877.03860,0.32067,67.18000
3875.94450,3877.04320,0.32410,67.90000
3875.94880,3877.04750,0.33011,69.16000
3875.95340,3877.05210,0.33848,70.91000
3875.95790,3877.05660,0.34865,73.04000
3875.96220,3877.06090,0.35974,75.36000
3875.96680,3877.06550,0.37060,77.64000
3875.97140,3877.07010,0.37992,79.59000
3875.97560,3877.07430,0.38627,80.92000
3875.98020,3877.07890,0.38836,81.36000
3875.98480,3877.08350,0.38507,80.67000
3875.98910,3877.08780,0.37573,78.72000
3875.99370,3877.09240,0.36016,75.46000
3875.99820,3877.09690,0.33884,70.99000
3876.00250,3877.10120,0.31284,65.54000
3876.00710,3877.10580,0.28373,59.44000
3876.01170,3877.11040,0.25335,53.08000
3876.01590,3877.11460,0.22354,46.83000
3876.02050,3877.11920,0.19595,41.05000
3876.02510,3877.12380,0.17181,36.00000
3876.02940,3877.12810,0.15188,31.82000
3876.03390,3877.13260,0.13647,28.59000
3876.03850,3877.13720,0.12556,26.31000
3876.04280,3877.14150,0.11898,24.93000
3876.04740,3877.14610,0.11659,24.43000
3876.05190,3877.15060,0.11839,24.80000
3876.05620,3877.15490,0.12460,26.11000
3876.06080,3877.15950,0.13558,28.41000
3876.06540,3877.16410,0.15169,31.78000
3876.06960,3877.16830,0.17307,36.26000
3876.07420,3877.17290,0.19963,41.83000
3876.07880,3877.17750,0.23095,48.39000
3876.08310,3877.18180,0.26642,55.82000
3876.08760,3877.18630,0.30531,63.97000
3876.09220,3877.19090,0.34682,72.67000
3876.09680,3877.19550,0.39015,81.75000
3876.10110,3877.19980,0.43443,91.03000
3876.10570,3877.20440,0.47880,100.32000
3876.11020,3877.20890,0.52243,109.47000
3876.11450,3877.21320,0.56467,118.32000
3876.11910,3877.21780,0.60510,126.79000
3876.12370,3877.22240,0.64358,134.85000
3876.12790,3877.22660,0.68009,142.50000
3876.13250,3877.23120,0.71468,149.75000
3876.13710,3877.23580,0.74727,156.58000
3876.14140,3877.24010,0.77768,162.96000
3876.14590,3877.24460,0.80564,168.82000
3876.15050,3877.24920,0.83090,174.11000
3876.15480,3877.25350,0.85330,178.80000
3876.15940,3877.25810,0.87282,182.90000
3876.16390,3877.26260,0.88958,186.41000
3876.16820,3877.26690,0.90376,189.38000
3876.17280,3877.27150,0.91558,191.86000
3876.17740,3877.27620,0.92528,193.89000
3876.18160,3877.28040,0.93308,195.53000
3876.18620,3877.28500,0.93920,196.81000
3876.19080,3877.28960,0.94384,197.78000
3876.19510,3877.29390,0.94718,198.49000
3876.19960,3877.29840,0.94936,198.94000
3876.20420,3877.30300,0.95048,199.18000
3876.20850,3877.30730,0.95064,199.21000
3876.21310,3877.31190,0.94988,199.06000
3876.21770,3877.31650,0.94817,198.70000
3876.22190,3877.32070,0.94544,198.13000
3876.22650,3877.32530,0.94154,197.31000
3876.23110,3877.32990,0.93626,196.21000
3876.23540,3877.33420,0.92932,194.75000
3876.23990,3877.33870,0.92041,192.89000
3876.24450,3877.34330,0.90913,190.52000
3876.24880,3877.34760,0.89509,187.58000
3876.25340,3877.35220,0.87784,183.97000
3876.25790,3877.35670,0.85705,179.61000
3876.26220,3877.36100,0.83258,174.48000
3876.26680,3877.36560,0.80458,168.62000
3876.27140,3877.37020,0.77360,162.13000
3876.27560,3877.37440,0.74064,155.22000
3876.28020,3877.37900,0.70706,148.18000
3876.28480,3877.38360,0.67452,141.36000
3876.28910,3877.38790,0.64482,135.14000
3876.29360,3877.39240,0.61977,129.89000
3876.29820,3877.39700,0.60095,125.95000
3876.30250,3877.40130,0.58957,123.56000
3876.30710,3877.40590,0.58633,122.88000
3876.31160,3877.41040,0.59128,123.92000
3876.31590,3877.41470,0.60381,126.55000
3876.32050,3877.41930,0.62274,130.52000
3876.32510,3877.42390,0.64642,135.48000
3876.32930,3877.42810,0.67291,141.03000
3876.33390,3877.43270,0.70016,146.75000
3876.33850,3877.43730,0.72614,152.19000
3876.34280,3877.44160,0.74900,156.98000
3876.34740,3877.44620,0.76713,160.78000
3876.35190,3877.45070,0.77924,163.32000
3876.35650,3877.45530,0.78439,164.40000
3876.36080,3877.45960,0.78198,163.90000
3876.36540,3877.46420,0.77176,161.76000
3876.36990,3877.46870,0.75383,158.00000
3876.37420,3877.47300,0.72870,152.73000
3876.37880,3877.47760,0.69730,146.15000
3876.38340,3877.48220,0.66105,138.56000
3876.38760,3877.48640,0.62181,130.33000
3876.39220,3877.49100,0.58174,121.93000
3876.39680,3877.49560,0.54312,113.84000
3876.40110,3877.49990,0.50810,106.50000
3876.40560,3877.50440,0.47846,100.29000
3876.41020,3877.50900,0.45547,95.47000
3876.41450,3877.51330,0.43978,92.18000
3876.41910,3877.51790,0.43137,90.42000
3876.42360,3877.52240,0.42955,90.04000
3876.42790,3877.52670,0.43294,90.75000
3876.43250,3877.53130,0.43966,92.16000
3876.43710,3877.53590,0.44750,93.80000
3876.44130,3877.54010,0.45435,95.24000
3876.44590,3877.54470,0.45850,96.11000
3876.45050,3877.54930,0.45908,96.23000
3876.45480,3877.55360,0.45612,95.61000
3876.45940,3877.55820,0.45059,94.45000
3876.46390,3877.56270,0.44415,93.10000
3876.46820,3877.56700,0.43883,91.99000
3876.47280,3877.57160,0.43674,91.55000
3876.47740,3877.57620,0.43976,92.18000
3876.48160,3877.58040,0.44933,94.19000
3876.48620,3877.58500,0.46633,97.75000
3876.49080,3877.58960,0.49091,102.91000
3876.49510,3877.59390,0.52249,109.53000
3876.49960,3877.59840,0.55976,117.34000
3876.50420,3877.60300,0.60085,125.96000
3876.50850,3877.60730,0.64358,134.91000
3876.51310,3877.61190,0.68576,143.76000
3876.51760,3877.61640,0.72549,152.09000
3876.52190,3877.62070,0.76128,159.59000
3876.52650,3877.62530,0.79221,166.08000
3876.53110,3877.62990,0.81783,171.45000
3876.53530,3877.63410,0.83811,175.70000
3876.53990,3877.63870,0.85333,178.89000
3876.54450,3877.64330,0.86401,181.13000
3876.54910,3877.64790,0.87083,182.56000
3876.55330,3877.65210,0.87460,183.35000
3876.55790,3877.65680,0.87617,183.68000
3876.56250,3877.66140,0.87641,183.73000
3876.56680,3877.66570,0.87608,183.67000
3876.57140,3877.67030,0.87584,183.62000
3876.57590,3877.67480,0.87611,183.67000
3876.58020,3877.67910,0.87711,183.89000
3876.58480,3877.68370,0.87876,184.23000
3876.58940,3877.68830,0.88073,184.65000
3876.59360,3877.69250,0.88241,185.00000
3876.59820,3877.69710,0.88301,185.13000
3876.60280,3877.70170,0.88158,184.83000
3876.60710,3877.70600,0.87715,183.90000
3876.61160,3877.71050,0.86871,182.13000
3876.61620,3877.71510,0.85532,179.32000
3876.62050,3877.71940,0.83612,175.30000
3876.62510,3877.72400,0.81047,169.92000
3876.62960,3877.72850,0.77801,163.12000
3876.63390,3877.73280,0.73893,154.93000
3876.63850,3877.73740,0.69401,145.51000
3876.64310,3877.74200,0.64476,135.18000
3876.64730,3877.74620,0.59336,124.41000
3876.65190,3877.75080,0.54250,113.74000
3876.65650,3877.75540,0.49518,103.82000
3876.66080,3877.75970,0.45442,95.28000
3876.66530,3877.76420,0.42305,88.70000
3876.66990,3877.76880,0.40341,84.58000
3876.67420,3877.77310,0.39710,83.26000
3876.67880,3877.77770,0.40473,84.86000
3876.68330,3877.78220,0.42576,89.27000
3876.68760,3877.78650,0.45847,96.13000
3876.69220,3877.79110,0.50016,104.87000
3876.69680,3877.79570,0.54748,114.79000
3876.70100,3877.79990,0.59699,125.18000
3876.70560,3877.80450,0.64559,135.37000
3876.71020,3877.80910,0.69088,144.86000
3876.71450,3877.81340,0.73127,153.33000
3876.71910,3877.81800,0.76596,160.61000
3876.72360,3877.82250,0.79470,166.64000
3876.72820,3877.82710,0.81756,171.43000
3876.73250,3877.83140,0.83471,175.03000
3876.73710,3877.83600,0.84635,177.47000
3876.74160,3877.84050,0.85256,178.77000
3876.74590,3877.84480,0.85334,178.94000
3876.75050,3877.84940,0.84854,177.93000
3876.75510,3877.85400,0.83790,175.70000
3876.75930,3877.85820,0.82107,172.17000
3876.76390,3877.86280,0.79768,167.27000
3876.76850,3877.86740,0.76750,160.94000
3876.77280,3877.87170,0.73054,153.19000
3876.77730,3877.87620,0.68725,144.11000
3876.78190,3877.88080,0.63856,133.91000
3876.78620,3877.88510,0.58593,122.87000
3876.79080,3877.88970,0.53126,111.41000
3876.79530,3877.89420,0.47670,99.97000
3876.79960,3877.89850,0.42438,88.99000
3876.80420,3877.90310,0.37620,78.89000
3876.80880,3877.90770,0.33355,69.95000
3876.81300,3877.91190,0.29724,62.33000
3876.81760,3877.91650,0.26749,56.09000
3876.82220,3877.92110,0.24406,51.18000
3876.82650,3877.92540,0.22643,47.48000
3876.83110,3877.93000,0.21395,44.87000
3876.83560,3877.93450,0.20604,43.21000
3876.83990,3877.93880,0.20222,42.41000
3876.84450,3877.94340,0.20224,42.41000
3876.84910,3877.94800,0.20606,43.21000
3876.85330,3877.95220,0.21391,44.86000
3876.85790,3877.95680,0.22618,47.43000
3876.86250,3877.96140,0.24333,51.03000
3876.86680,3877.96570,0.26559,55.70000
3876.87130,3877.97020,0.29270,61.39000
3876.87590,3877.97480,0.32364,67.87000
3876.88050,3877.97940,0.35657,74.78000
3876.88480,3877.98370,0.38900,81.58000
3876.88930,3877.98820,0.41815,87.70000
3876.89390,3877.99280,0.44139,92.57000
3876.89820,3877.99710,0.45676,95.80000
3876.90280,3878.00170,0.46325,97.16000
3876.90730,3878.00620,0.46092,96.67000
3876.91160,3878.01050,0.45074,94.53000
3876.91620,3878.01510,0.43440,91.11000
3876.92080,3878.01970,0.41389,86.81000
3876.92500,3878.02390,0.39123,82.05000
3876.92960,3878.02850,0.36820,77.22000
3876.93420,3878.03310,0.34617,72.60000
3876.93850,3878.03740,0.32607,68.39000
3876.94310,3878.04210,0.30842,64.69000
3876.94760,3878.04660,0.29341,61.54000
3876.95190,3878.05090,0.28101,58.94000
3876.95650,3878.05550,0.27110,56.86000
3876.96110,3878.06010,0.26352,55.27000
3876.96530,3878.06430,0.25812,54.14000
3876.96990,3878.06890,0.25476,53.43000
3876.97450,3878.07350,0.25335,53.14000
3876.97880,3878.07780,0.25390,53.25000
3876.98330,3878.08230,0.25652,53.80000
3876.98790,3878.08690,0.26153,54.86000
3876.99220,3878.09120,0.26944,56.52000
3876.99680,3878.09580,0.28094,58.93000
3877.00130,3878.10030,0.29683,62.26000
3877.00590,3878.10490,0.31787,66.67000
3877.01020,3878.10920,0.34459,72.28000
3877.01480,3878.11380,0.37713,79.11000
3877.01930,3878.11830,0.41508,87.07000
3877.02360,3878.12260,0.45747,95.96000
3877.02820,3878.12720,0.50280,105.47000
3877.03280,3878.13180,0.54928,115.22000
3877.03700,3878.13600,0.59504,124.82000
3877.04160,3878.14060,0.63836,133.90000
3877.04620,3878.14520,0.67789,142.20000
3877.05050,3878.14950,0.71272,149.50000
3877.05510,3878.15410,0.74241,155.73000
3877.05960,3878.15860,0.76693,160.88000
3877.06390,3878.16290,0.78657,165.00000
3877.06850,3878.16750,0.80186,168.21000
3877.07310,3878.17210,0.81344,170.64000
3877.07730,3878.17630,0.82198,172.43000
3877.08190,3878.18090,0.82808,173.71000
3877.08650,3878.18550,0.83226,174.59000
3877.09080,3878.18980,0.83488,175.14000
3877.09530,3878.19430,0.83613,175.40000
3877.09990,3878.19890,0.83606,175.39000
3877.10420,3878.20320,0.83453,175.07000
3877.10880,3878.20780,0.83126,174.38000
3877.11330,3878.21230,0.82580,173.24000
3877.11760,3878.21660,0.81766,171.53000
3877.12220,3878.22120,0.80634,169.16000
3877.12680,3878.22580,0.79143,166.03000
3877.13130,3878.23030,0.77272,162.11000
3877.13560,3878.23460,0.75017,157.38000
3877.14020,3878.23920,0.72398,151.88000
3877.14480,3878.24380,0.69457,145.71000
3877.14900,3878.24800,0.66255,139.00000
3877.15360,3878.25260,0.62873,131.90000
3877.15820,3878.25720,0.59409,124.64000
3877.16250,3878.26150,0.55972,117.43000
3877.16710,3878.26610,0.52676,110.51000
3877.17160,3878.27060,0.49632,104.13000
3877.17590,3878.27490,0.46937,98.47000
3877.18050,3878.27950,0.44673,93.72000
3877.18510,3878.28410,0.42902,90.01000
3877.18930,3878.28830,0.41671,87.43000
3877.19390,3878.29290,0.41013,86.05000
3877.19850,3878.29750,0.40941,85.90000
3877.20280,3878.30180,0.41457,86.98000
3877.20730,3878.30630,0.42544,89.26000
3877.21190,3878.31090,0.44167,92.66000
3877.21620,3878.31520,0.46276,97.09000
3877.22080,3878.31980,0.48803,102.39000
3877.22530,3878.32430,0.51660,108.39000
3877.22960,3878.32860,0.54740,114.85000
3877.23420,3878.33320,0.57921,121.52000
3877.23880,3878.33780,0.61075,128.14000
3877.24300,3878.34200,0.64072,134.43000
3877.24760,3878.34660,0.66798,140.15000
3877.25220,3878.35120,0.69161,145.11000
3877.25680,3878.35580,0.71092,149.16000
3877.26100,3878.36000,0.72548,152.22000
3877.26560,3878.36460,0.73510,154.24000
3877.27020,3878.36920,0.73973,155.21000
3877.27450,3878.37350,0.73951,155.16000
3877.27910,3878.37810,0.73463,154.14000
3877.28360,3878.38260,0.72532,152.19000
3877.28790,3878.38690,0.71183,149.36000
3877.29250,3878.39150,0.69439,145.70000
3877.29710,3878.39610,0.67327,141.27000
3877.30130,3878.40030,0.64883,136.14000
3877.30590,3878.40490,0.62162,130.43000
3877.31050,3878.40950,0.59245,124.31000
3877.31480,3878.41380,0.56240,118.01000
3877.31930,3878.41830,0.53280,111.80000
3877.32390,3878.42290,0.50513,105.99000
3877.32820,3878.42730,0.48089,100.91000
3877.33280,3878.43190,0.46149,96.84000
3877.33730,3878.43640,0.44813,94.03000
3877.34160,3878.44070,0.44172,92.69000
3877.34620,3878.44530,0.44272,92.90000
3877.35080,3878.44990,0.45116,94.67000
3877.35530,3878.45440,0.46645,97.88000
3877.35960,3878.45870,0.48749,102.30000
3877.36420,3878.46330,0.51259,107.56000
3877.36880,3878.46790,0.53966,113.24000
3877.37300,3878.47210,0.56637,118.85000
3877.37760,3878.47670,0.59036,123.88000
3877.38220,3878.48130,0.60950,127.90000
3877.38650,3878.48560,0.62203,130.53000
3877.39110,3878.49020,0.62677,131.53000
3877.39560,3878.49470,0.62314,130.77000
3877.39990,3878.49900,0.61119,128.26000
3877.40450,3878.50360,0.59166,124.16000
3877.40910,3878.50820,0.56584,118.74000
3877.41330,3878.51240,0.53551,112.38000
3877.41790,3878.51700,0.50276,105.51000
3877.42250,3878.52160,0.46974,98.58000
3877.42680,3878.52590,0.43845,92.01000
3877.43130,3878.53040,0.41056,86.16000
3877.43590,3878.53500,0.38724,81.27000
3877.44020,3878.53930,0.36917,77.47000
3877.44480,3878.54390,0.35649,74.81000
3877.44930,3878.54840,0.34882,73.20000
3877.45390,3878.55300,0.34536,72.48000
3877.45820,3878.55730,0.34496,72.40000
3877.46280,3878.56190,0.34628,72.67000
3877.46730,3878.56640,0.34804,73.04000
3877.47160,3878.57070,0.34922,73.29000
3877.47620,3878.57530,0.34926,73.30000
3877.48080,3878.57990,0.34816,73.07000
3877.48500,3878.58410,0.34644,72.71000
3877.48960,3878.58870,0.34506,72.42000
3877.49420,3878.59330,0.34522,72.45000
3877.49850,3878.59760,0.34821,73.08000
3877.50310,3878.60220,0.35523,74.55000
3877.50760,3878.60670,0.36722,77.07000
3877.51190,3878.61100,0.38469,80.74000
3877.51650,3878.61560,0.40760,85.55000
3877.52110,3878.62020,0.43528,91.36000
3877.52530,3878.62440,0.46646,97.90000
3877.52990,3878.62900,0.49949,104.83000
3877.53450,3878.63360,0.53248,111.76000
3877.53880,3878.63790,0.56362,118.30000
3877.54330,3878.64240,0.59137,124.12000
3877.54790,3878.64700,0.61457,128.99000
3877.55250,3878.65160,0.63250,132.76000
3877.55680,3878.65590,0.64495,135.37000
3877.56130,3878.66040,0.65210,136.87000
3877.56590,3878.66500,0.65454,137.38000
3877.57020,3878.66930,0.65320,137.10000
3877.57480,3878.67390,0.64924,136.27000
3877.57930,3878.67840,0.64395,135.16000
3877.58360,3878.68270,0.63866,134.05000
3877.58820,3878.68730,0.63457,133.20000
3877.59280,3878.69190,0.63261,132.78000
3877.59700,3878.69610,0.63333,132.94000
3877.60160,3878.70070,0.63685,133.68000
3877.60620,3878.70530,0.64288,134.94000
3877.61050,3878.70960,0.65079,136.60000
3877.61510,3878.71420,0.65978,138.49000
3877.61960,3878.71870,0.66902,140.43000
3877.62390,3878.72300,0.67779,142.27000
3877.62850,3878.72760,0.68558,143.91000
3877.63310,3878.73220,0.69205,145.27000
3877.63730,3878.73640,0.69703,146.31000
3877.64190,3878.74100,0.70051,147.05000
3877.64650,3878.74560,0.70256,147.48000
3877.65110,3878.75020,0.70333,147.64000
3877.65530,3878.75440,0.70298,147.57000
3877.65990,3878.75900,0.70167,147.29000
3877.66450,3878.76360,0.69954,146.85000
3877.66880,3878.76790,0.69669,146.25000
3877.67330,3878.77240,0.69319,145.51000
3877.67790,3878.77700,0.68913,144.66000
3877.68220,3878.78130,0.68461,143.71000
3877.68680,3878.78590,0.67975,142.69000
3877.69130,3878.79040,0.67463,141.62000
3877.69560,3878.79470,0.66930,140.50000
3877.70020,3878.79930,0.66375,139.34000
3877.70480,3878.80390,0.65796,138.12000
3877.70900,3878.80810,0.65193,136.86000
3877.71360,3878.81280,0.64567,135.55000
3877.71820,3878.81740,0.63920,134.19000
3877.72250,3878.82170,0.63254,132.79000
3877.72710,3878.82630,0.62569,131.35000
3877.73160,3878.83080,0.61859,129.86000
3877.73620,3878.83540,0.61117,128.31000
3877.74050,3878.83970,0.60333,126.66000
3877.74510,3878.84430,0.59498,124.91000
3877.74960,3878.84880,0.58603,123.03000
3877.75390,3878.85310,0.57635,121.00000
3877.75850,3878.85770,0.56581,118.79000
3877.76310,3878.86230,0.55428,116.37000
3877.76730,3878.86650,0.54158,113.70000
3877.77190,3878.87110,0.52759,110.76000
3877.77650,3878.87570,0.51217,107.53000
3877.78080,3878.88000,0.49525,103.98000
3877.78530,3878.88450,0.47682,100.11000
3877.78990,3878.88910,0.45702,95.95000
3877.79420,3878.89340,0.43612,91.56000
3877.79880,3878.89800,0.41459,87.04000
3877.80330,3878.90250,0.39306,82.52000
3877.80760,3878.90680,0.37225,78.15000
3877.81220,3878.91140,0.35288,74.09000
3877.81680,3878.91600,0.33559,70.46000
3877.82140,3878.92060,0.32090,67.37000
3877.82560,3878.92480,0.30912,64.90000
3877.83020,3878.92940,0.30036,63.06000
3877.83480,3878.93400,0.29452,61.84000
3877.83910,3878.93830,0.29127,61.16000
3877.84360,3878.94280,0.29011,60.91000
3877.84820,3878.94740,0.29038,60.97000
3877.85250,3878.95170,0.29135,61.17000
3877.85710,3878.95630,0.29233,61.38000
3877.86160,3878.96080,0.29272,61.46000
3877.86590,3878.96510,0.29211,61.33000
3877.87050,3878.96970,0.29026,60.95000
3877.87510,3878.97430,0.28708,60.28000
3877.87930,3878.97850,0.28263,59.34000
3877.88390,3878.98310,0.27704,58.17000
3877.88850,3878.98770,0.27048,56.79000
3877.89280,3878.99200,0.26319,55.26000
3877.89730,3878.99650,0.25540,53.63000
3877.90190,3879.00110,0.24736,51.94000
3877.90650,3879.00570,0.23932,50.25000
3877.91080,3879.01000,0.23148,48.61000
3877.91530,3879.01450,0.22399,47.03000
3877.91990,3879.01910,0.21693,45.55000
3877.92420,3879.02340,0.21034,44.17000
3877.92880,3879.02800,0.20417,42.87000
3877.93330,3879.03250,0.19832,41.64000
3877.93760,3879.03680,0.19260,40.44000
3877.94220,3879.04140,0.18680,39.23000
3877.94680,3879.04600,0.18064,37.93000
3877.95100,3879.05020,0.17387,36.51000
3877.95560,3879.05480,0.16630,34.92000
3877.96020,3879.05940,0.15780,33.14000
3877.96450,3879.06370,0.14838,31.16000
3877.96910,3879.06830,0.13814,29.01000
3877.97360,3879.07280,0.12729,26.73000
3877.97820,3879.07740,0.11611,24.38000
3877.98250,3879.08170,0.10494,22.04000
3877.98710,3879.08630,0.09415,19.77000
3877.99160,3879.09080,0.08410,17.66000
3877.99590,3879.09510,0.07509,15.77000
3878.00050,3879.09970,0.06735,14.14000
3878.00510,3879.10430,0.06097,12.80000
3878.00930,3879.10850,0.05595,11.75000
3878.01390,3879.11310,0.05221,10.96000
3878.01850,3879.11770,0.04965,10.43000
3878.02280,3879.12200,0.04816,10.11000
3878.02730,3879.12650,0.04769,10.02000
3878.03190,3879.13110,0.04821,10.12000
3878.03620,3879.13540,0.04973,10.44000
3878.04080,3879.14000,0.05229,10.98000
3878.04530,3879.14450,0.05601,11.76000
3878.04960,3879.14880,0.06099,12.81000
3878.05420,3879.15340,0.06734,14.14000
3878.05880,3879.15800,0.07513,15.78000
3878.06340,3879.16260,0.08428,17.70000
3878.06760,3879.16680,0.09462,19.87000
3878.07220,3879.17140,0.10585,22.23000
3878.07680,3879.17600,0.11759,24.70000
3878.08110,3879.18030,0.12949,27.20000
3878.08560,3879.18480,0.14124,29.66000
3878.09020,3879.18940,0.15259,32.05000
3878.09450,3879.19380,0.16338,34.31000
3878.09910,3879.19840,0.17353,36.45000
3878.10360,3879.20290,0.18300,38.43000
3878.10790,3879.20720,0.19179,40.28000
3878.11250,3879.21180,0.19992,41.99000
3878.11710,3879.21640,0.20742,43.56000
3878.12130,3879.22060,0.21426,45.00000
3878.12590,3879.22520,0.22037,46.28000
3878.13050,3879.22980,0.22563,47.39000
3878.13510,3879.23440,0.22987,48.28000
3878.13930,3879.23860,0.23293,48.92000
3878.14390,3879.24320,0.23463,49.28000
3878.14850,3879.24780,0.23484,49.33000
3878.15280,3879.25210,0.23350,49.04000
3878.15730,3879.25660,0.23063,48.44000
3878.16190,3879.26120,0.22641,47.56000
3878.16620,3879.26550,0.22122,46.47000
3878.17080,3879.27010,0.21561,45.29000
3878.17540,3879.27470,0.21030,44.17000
3878.17960,3879.27890,0.20607,43.28000
3878.18420,3879.28350,0.20368,42.78000
3878.18880,3879.28810,0.20371,42.79000
3878.19310,3879.29240,0.20650,43.37000
3878.19760,3879.29690,0.21206,44.54000
3878.20220,3879.30150,0.22004,46.22000
3878.20680,3879.30610,0.22977,48.26000
3878.21110,3879.31040,0.24038,50.49000
3878.21560,3879.31490,0.25093,52.71000
3878.22020,3879.31950,0.26056,54.73000
3878.22450,3879.32380,0.26861,56.42000
3878.22910,3879.32840,0.27465,57.69000
3878.23360,3879.33290,0.27845,58.49000
3878.23790,3879.33720,0.27997,58.81000
3878.24250,3879.34180,0.27924,58.66000
3878.24710,3879.34640,0.27635,58.05000
3878.25130,3879.35060,0.27143,57.02000
3878.25590,3879.35520,0.26471,55.61000
3878.26050,3879.35980,0.25646,53.87000
3878.26480,3879.36410,0.24702,51.89000
3878.26930,3879.36860,0.23678,49.74000
3878.27390,3879.37320,0.22618,47.51000
3878.27820,3879.37750,0.21565,45.30000
3878.28280,3879.38210,0.20565,43.20000
3878.28740,3879.38670,0.19659,41.30000
3878.29190,3879.39120,0.18884,39.67000
3878.29620,3879.39550,0.18269,38.38000
3878.30080,3879.40010,0.17830,37.46000
3878.30540,3879.40470,0.17573,36.92000
3878.30960,3879.40890,0.17497,36.76000
3878.31420,3879.41350,0.17600,36.97000
3878.31880,3879.41810,0.17870,37.54000
3878.32310,3879.42240,0.18294,38.43000
3878.32760,3879.42690,0.18847,39.59000
3878.33220,3879.43150,0.19495,40.96000
3878.33650,3879.43580,0.20191,42.42000
3878.34110,3879.44040,0.20884,43.87000
3878.34560,3879.44490,0.21524,45.22000
3878.35020,3879.44950,0.22069,46.36000
3878.35450,3879.45380,0.22488,47.24000
3878.35910,3879.45840,0.22769,47.84000
3878.36360,3879.46290,0.22912,48.14000
3878.36790,3879.46720,0.22937,48.19000
3878.37250,3879.47180,0.22873,48.05000
3878.37710,3879.47640,0.22755,47.81000
3878.38130,3879.48060,0.22622,47.53000
3878.38590,3879.48520,0.22503,47.28000
3878.39050,3879.48980,0.22420,47.10000
3878.39480,3879.49410,0.22378,47.02000
3878.39940,3879.49870,0.22371,47.00000
3878.40390,3879.50320,0.22384,47.03000
3878.40820,3879.50750,0.22398,47.06000
3878.41280,3879.51210,0.22396,47.05000
3878.41740,3879.51670,0.22362,46.98000
3878.42190,3879.52120,0.22288,46.83000
3878.42620,3879.52550,0.22171,46.58000
3878.43080,3879.53010,0.22013,46.25000
3878.43540,3879.53470,0.21825,45.86000
3878.43960,3879.53890,0.21620,45.43000
3878.44420,3879.54350,0.21415,44.99000
3878.44880,3879.54810,0.21223,44.59000
3878.45310,3879.55240,0.21055,44.24000
3878.45760,3879.55690,0.20912,43.94000
3878.46220,3879.56150,0.20789,43.68000
3878.46650,3879.56580,0.20671,43.43000
3878.47110,3879.57040,0.20538,43.15000
3878.47560,3879.57490,0.20370,42.80000
3878.47990,3879.57930,0.20146,42.33000
3878.48450,3879.58390,0.19848,41.70000
3878.48910,3879.58850,0.19464,40.90000
3878.49370,3879.59310,0.18983,39.89000
3878.49790,3879.59730,0.18399,38.66000
3878.50250,3879.60190,0.17707,37.21000
3878.50710,3879.60650,0.16904,35.52000
3878.51140,3879.61080,0.15993,33.61000
3878.51590,3879.61530,0.14980,31.48000
