wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
6295.51090,6297.25210,0.99350,170.60000
6295.51820,6297.25940,0.99360,170.62000
6295.52550,6297.26670,0.99359,170.62000
6295.53220,6297.27340,0.99385,170.66000
6295.53960,6297.28080,0.99413,170.71000
6295.54690,6297.28810,0.99400,170.68000
6295.55420,6297.29540,0.99385,170.66000
6295.56150,6297.30270,0.99381,170.65000
6295.56820,6297.30940,0.99352,170.60000
6295.57560,6297.31680,0.99322,170.55000
6295.58290,6297.32410,0.99331,170.56000
6295.59020,6297.33140,0.99357,170.60000
6295.59750,6297.33870,0.99352,170.59000
6295.60420,6297.34540,0.99301,170.51000
6295.61160,6297.35280,0.99265,170.44000
6295.61890,6297.36010,0.99293,170.49000
6295.62620,6297.36740,0.99310,170.52000
6295.63290,6297.37410,0.99266,170.44000
6295.64030,6297.38150,0.99229,170.38000
6295.64760,6297.38880,0.99216,170.36000
6295.65490,6297.39610,0.99175,170.28000
6295.66220,6297.40340,0.99143,170.23000
6295.66890,6297.41010,0.99174,170.28000
6295.67630,6297.41750,0.99212,170.35000
6295.68360,6297.42480,0.99223,170.36000
6295.69090,6297.43210,0.99249,170.41000
6295.69820,6297.43940,0.99272,170.45000
6295.70500,6297.44620,0.99233,170.38000
6295.71230,6297.45350,0.99162,170.26000
6295.71960,6297.46080,0.99138,170.21000
6295.72690,6297.46810,0.99143,170.22000
6295.73430,6297.47550,0.99145,170.22000
6295.74100,6297.48220,0.99178,170.28000
6295.74830,6297.48950,0.99182,170.29000
6295.75560,6297.49680,0.99076,170.10000
6295.76290,6297.50410,0.98977,169.93000
6295.77030,6297.51150,0.98967,169.91000
6295.77700,6297.51830,0.98936,169.86000
6295.78430,6297.52560,0.98921,169.83000
6295.79160,6297.53290,0.98957,169.89000
6295.79900,6297.54030,0.98842,169.70000
6295.80570,6297.54700,0.98664,169.39000
6295.81300,6297.55430,0.98692,169.44000
6295.82030,6297.56160,0.98678,169.41000
6295.82760,6297.56890,0.98493,169.09000
6295.83500,6297.57630,0.98511,169.12000
6295.84170,6297.58300,0.98557,169.20000
6295.84900,6297.59030,0.98309,168.78000
6295.85630,6297.59760,0.98218,168.62000
6295.86360,6297.60490,0.98260,168.69000
6295.87100,6297.61230,0.97866,168.01000
6295.87770,6297.61900,0.97469,167.33000
6295.88500,6297.62630,0.97222,166.90000
6295.89230,6297.63360,0.96294,165.31000
6295.89970,6297.64100,0.95154,163.35000
6295.90700,6297.64830,0.94227,161.76000
6295.91370,6297.65500,0.91885,157.74000
6295.92100,6297.66230,0.88099,151.24000
6295.92830,6297.66960,0.82910,142.33000
6295.93570,6297.67700,0.70418,120.89000
6295.94300,6297.68430,0.48804,83.78000
6295.94970,6297.69100,0.33102,56.83000
6295.95700,6297.69830,0.38604,66.27000
6295.96440,6297.70570,0.58341,100.15000
6295.97170,6297.71300,0.75065,128.86000
6295.97840,6297.71970,0.83943,144.10000
6295.98570,6297.72700,0.89192,153.11000
6295.99300,6297.73430,0.92354,158.54000
6296.00040,6297.74170,0.93806,161.03000
6296.00770,6297.74900,0.95057,163.17000
6296.01440,6297.75570,0.96112,164.98000
6296.02170,6297.76300,0.96513,165.67000
6296.02910,6297.77040,0.96896,166.33000
6296.03640,6297.77770,0.97275,166.98000
6296.04370,6297.78500,0.97252,166.94000
6296.05040,6297.79170,0.97270,166.97000
6296.05770,6297.79900,0.97457,167.29000
6296.06510,6297.80640,0.97406,167.20000
6296.07240,6297.81370,0.97313,167.04000
6296.07970,6297.82100,0.97416,167.22000
6296.08640,6297.82770,0.97442,167.26000
6296.09380,6297.83510,0.97386,167.16000
6296.10110,6297.84240,0.97421,167.22000
6296.10840,6297.84970,0.97426,167.23000
6296.11570,6297.85700,0.97397,167.18000
6296.12240,6297.86370,0.97456,167.28000
6296.12980,6297.87110,0.97512,167.37000
6296.13710,6297.87840,0.97523,167.39000
6296.14440,6297.88580,0.97582,167.49000
6296.15110,6297.89250,0.97649,167.61000
6296.15840,6297.89980,0.97697,167.69000
6296.16580,6297.90720,0.97786,167.84000
6296.17310,6297.91450,0.97863,167.97000
6296.18040,6297.92180,0.97900,168.04000
6296.18710,6297.92850,0.97990,168.19000
6296.19450,6297.93590,0.98120,168.41000
6296.20180,6297.94320,0.98221,168.58000
6296.20910,6297.95050,0.98347,168.80000
6296.21640,6297.95780,0.98521,169.10000
6296.22310,6297.96450,0.98670,169.35000
6296.23050,6297.97190,0.98769,169.52000
6296.23780,6297.97920,0.98841,169.64000
6296.24510,6297.98650,0.98889,169.73000
6296.25240,6297.99380,0.98937,169.81000
6296.25920,6298.00060,0.99002,169.92000
6296.26650,6298.00790,0.99049,170.00000
6296.27380,6298.01520,0.99054,170.00000
6296.28110,6298.02250,0.99029,169.96000
6296.28850,6298.02990,0.98974,169.87000
6296.29520,6298.03660,0.98901,169.74000
6296.30250,6298.04390,0.98844,169.64000
6296.30980,6298.05120,0.98772,169.52000
6296.31710,6298.05850,0.98627,169.27000
6296.32450,6298.06590,0.98453,168.97000
6296.33120,6298.07260,0.98318,168.74000
6296.33850,6298.07990,0.98158,168.46000
6296.34580,6298.08720,0.97908,168.03000
6296.35310,6298.09450,0.97636,167.56000
6296.36050,6298.10190,0.97399,167.15000
6296.36720,6298.10860,0.97166,166.75000
6296.37450,6298.11590,0.96947,166.38000
6296.38180,6298.12320,0.96758,166.05000
6296.38920,6298.13060,0.96556,165.70000
6296.39590,6298.13730,0.96360,165.37000
6296.40320,6298.14460,0.96240,165.16000
6296.41050,6298.15190,0.96143,164.99000
6296.41780,6298.15920,0.95955,164.67000
6296.42520,6298.16660,0.95675,164.19000
6296.43190,6298.17330,0.95359,163.65000
6296.43920,6298.18060,0.94998,163.03000
6296.44650,6298.18790,0.94556,162.27000
6296.45390,6298.19530,0.94022,161.35000
6296.46120,6298.20260,0.93442,160.35000
6296.46790,6298.20930,0.92905,159.43000
6296.47520,6298.21660,0.92443,158.64000
6296.48250,6298.22390,0.92040,157.94000
6296.48990,6298.23130,0.91749,157.44000
6296.49720,6298.23860,0.91676,157.32000
6296.50390,6298.24530,0.91815,157.56000
6296.51120,6298.25260,0.92097,158.04000
6296.51860,6298.26010,0.92536,158.79000
6296.52590,6298.26740,0.93153,159.85000
6296.53320,6298.27470,0.93844,161.03000
6296.53990,6298.28140,0.94497,162.15000
6296.54720,6298.28870,0.95118,163.22000
6296.55460,6298.29610,0.95737,164.28000
6296.56190,6298.30340,0.96297,165.24000
6296.56920,6298.31070,0.96738,166.00000
6296.57590,6298.31740,0.97072,166.57000
6296.58330,6298.32480,0.97322,167.00000
6296.59060,6298.33210,0.97493,167.29000
6296.59790,6298.33940,0.97606,167.48000
6296.60520,6298.34670,0.97681,167.61000
6296.61190,6298.35340,0.97716,167.67000
6296.61930,6298.36080,0.97717,167.67000
6296.62660,6298.36810,0.97706,167.65000
6296.63390,6298.37540,0.97685,167.61000
6296.64060,6298.38210,0.97659,167.57000
6296.64790,6298.38940,0.97654,167.56000
6296.65530,6298.39680,0.97703,167.64000
6296.66260,6298.40410,0.97809,167.82000
6296.66990,6298.41140,0.97956,168.08000
6296.67660,6298.41810,0.98109,168.34000
6296.68400,6298.42550,0.98234,168.55000
6296.69130,6298.43280,0.98341,168.73000
6296.69860,6298.44010,0.98469,168.95000
6296.70590,6298.44740,0.98621,169.21000
6296.71260,6298.45410,0.98757,169.44000
6296.72000,6298.46150,0.98852,169.61000
6296.72730,6298.46880,0.98926,169.73000
6296.73460,6298.47610,0.98999,169.86000
6296.74190,6298.48340,0.99063,169.97000
6296.74870,6298.49020,0.99103,170.03000
6296.75600,6298.49750,0.99130,170.08000
6296.76330,6298.50480,0.99148,170.11000
6296.77060,6298.51210,0.99139,170.09000
6296.77800,6298.51950,0.99109,170.04000
6296.78470,6298.52620,0.99098,170.02000
6296.79200,6298.53350,0.99097,170.02000
6296.79930,6298.54080,0.99055,169.95000
6296.80660,6298.54810,0.98985,169.82000
6296.81400,6298.55550,0.98958,169.78000
6296.82070,6298.56220,0.98977,169.81000
6296.82800,6298.56950,0.99002,169.85000
6296.83530,6298.57680,0.99042,169.92000
6296.84270,6298.58420,0.99095,170.01000
6296.85000,6298.59150,0.99098,170.01000
6296.85670,6298.59820,0.99041,169.92000
6296.86400,6298.60550,0.99013,169.87000
6296.87130,6298.61280,0.99046,169.92000
6296.87870,6298.62020,0.99087,169.99000
6296.88600,6298.62750,0.99117,170.04000
6296.89270,6298.63430,0.99149,170.10000
6296.90000,6298.64160,0.99158,170.11000
6296.90730,6298.64890,0.99140,170.08000
6296.91470,6298.65630,0.99144,170.09000
6296.92140,6298.66300,0.99182,170.15000
6296.92870,6298.67030,0.99223,170.22000
6296.93600,6298.67760,0.99253,170.27000
6296.94340,6298.68500,0.99270,170.30000
6296.95070,6298.69230,0.99264,170.29000
6296.95740,6298.69900,0.99255,170.27000
6296.96470,6298.70630,0.99254,170.27000
6296.97200,6298.71360,0.99241,170.24000
6296.97940,6298.72100,0.99210,170.19000
6296.98670,6298.72830,0.99170,170.12000
6296.99340,6298.73500,0.99101,170.00000
6297.00070,6298.74230,0.99014,169.85000
6297.00810,6298.74970,0.98961,169.76000
6297.01540,6298.75700,0.98932,169.71000
6297.02270,6298.76430,0.98881,169.62000
6297.02940,6298.77100,0.98825,169.52000
6297.03670,6298.77830,0.98796,169.47000
6297.04410,6298.78570,0.98766,169.42000
6297.05140,6298.79300,0.98710,169.32000
6297.05870,6298.80030,0.98657,169.23000
6297.06540,6298.80700,0.98643,169.21000
6297.07280,6298.81440,0.98668,169.25000
6297.08010,6298.82170,0.98706,169.31000
6297.08740,6298.82900,0.98730,169.35000
6297.09470,6298.83630,0.98740,169.37000
6297.10140,6298.84300,0.98752,169.39000
6297.10880,6298.85040,0.98779,169.44000
6297.11610,6298.85770,0.98824,169.51000
6297.12340,6298.86500,0.98861,169.58000
6297.13070,6298.87230,0.98874,169.60000
6297.13750,6298.87910,0.98892,169.63000
6297.14480,6298.88640,0.98917,169.67000
6297.15210,6298.89370,0.98911,169.66000
6297.15940,6298.90100,0.98886,169.61000
6297.16670,6298.90830,0.98889,169.62000
6297.17350,6298.91510,0.98881,169.60000
6297.18080,6298.92240,0.98795,169.46000
6297.18810,6298.92970,0.98655,169.21000
6297.19540,6298.93700,0.98502,168.95000
6297.20280,6298.94440,0.98309,168.62000
6297.20950,6298.95110,0.98036,168.15000
6297.21680,6298.95840,0.97659,167.50000
6297.22410,6298.96570,0.97184,166.69000
6297.23140,6298.97300,0.96621,165.72000
6297.23880,6298.98040,0.95944,164.56000
6297.24550,6298.98710,0.95215,163.31000
6297.25280,6298.99440,0.94734,162.48000
6297.26010,6299.00170,0.94795,162.59000
6297.26750,6299.00920,0.95332,163.51000
6297.27480,6299.01650,0.96040,164.72000
6297.28150,6299.02320,0.96699,165.85000
6297.28880,6299.03050,0.97228,166.76000
6297.29610,6299.03780,0.97623,167.43000
6297.30350,6299.04520,0.97932,167.96000
6297.31080,6299.05250,0.98178,168.38000
6297.31750,6299.05920,0.98353,168.68000
6297.32480,6299.06650,0.98493,168.92000
6297.33220,6299.07390,0.98617,169.13000
6297.33950,6299.08120,0.98681,169.24000
6297.34680,6299.08850,0.98708,169.29000
6297.35350,6299.09520,0.98770,169.39000
6297.36080,6299.10250,0.98841,169.51000
6297.36820,6299.10990,0.98869,169.56000
6297.37550,6299.11720,0.98901,169.61000
6297.38220,6299.12390,0.98948,169.69000
6297.38950,6299.13120,0.98945,169.69000
6297.39690,6299.13860,0.98918,169.64000
6297.40420,6299.14590,0.98919,169.64000
6297.41150,6299.15320,0.98883,169.58000
6297.41820,6299.15990,0.98794,169.43000
6297.42550,6299.16720,0.98755,169.36000
6297.43290,6299.17460,0.98771,169.39000
6297.44020,6299.18190,0.98757,169.36000
6297.44750,6299.18920,0.98754,169.35000
6297.45420,6299.19590,0.98789,169.41000
6297.46150,6299.20320,0.98757,169.36000
6297.46890,6299.21060,0.98684,169.23000
6297.47620,6299.21790,0.98723,169.30000
6297.48350,6299.22520,0.98818,169.46000
6297.49020,6299.23190,0.98828,169.48000
6297.49760,6299.23930,0.98823,169.47000
6297.50490,6299.24660,0.98886,169.57000
6297.51220,6299.25390,0.98941,169.67000
6297.51950,6299.26120,0.98961,169.70000
6297.52620,6299.26790,0.98987,169.75000
6297.53360,6299.27530,0.98982,169.74000
6297.54090,6299.28260,0.98956,169.69000
6297.54820,6299.28990,0.98966,169.71000
6297.55550,6299.29720,0.98946,169.67000
6297.56230,6299.30400,0.98866,169.53000
6297.56960,6299.31130,0.98860,169.52000
6297.57690,6299.31860,0.98912,169.61000
6297.58420,6299.32590,0.98857,169.52000
6297.59160,6299.33330,0.98749,169.33000
6297.59830,6299.34000,0.98745,169.32000
6297.60560,6299.34730,0.98757,169.34000
6297.61290,6299.35460,0.98668,169.19000
6297.62020,6299.36190,0.98549,168.98000
6297.62760,6299.36930,0.98412,168.75000
6297.63430,6299.37610,0.98173,168.34000
6297.64160,6299.38340,0.97876,167.83000
6297.64890,6299.39070,0.97595,167.34000
6297.65620,6299.39800,0.97226,166.71000
6297.66360,6299.40540,0.96655,165.73000
6297.67030,6299.41210,0.95898,164.43000
6297.67760,6299.41940,0.94960,162.82000
6297.68490,6299.42670,0.93758,160.76000
6297.69230,6299.43410,0.92223,158.13000
6297.69960,6299.44140,0.90321,154.87000
6297.70630,6299.44810,0.87976,150.84000
6297.71360,6299.45540,0.85098,145.91000
6297.72090,6299.46270,0.81675,140.04000
6297.72830,6299.47010,0.77793,133.38000
6297.73560,6299.47740,0.73540,126.09000
6297.74230,6299.48410,0.68982,118.27000
6297.74960,6299.49140,0.64239,110.14000
6297.75700,6299.49880,0.59519,102.05000
6297.76430,6299.50610,0.55061,94.40000
6297.77160,6299.51340,0.51083,87.58000
6297.77830,6299.52010,0.47736,81.84000
6297.78560,6299.52740,0.45128,77.37000
6297.79300,6299.53480,0.43418,74.44000
6297.80030,6299.54210,0.42786,73.36000
6297.80760,6299.54940,0.43285,74.21000
6297.81430,6299.55610,0.44850,76.89000
6297.82170,6299.56350,0.47432,81.32000
6297.82900,6299.57080,0.50964,87.38000
6297.83630,6299.57810,0.55256,94.73000
6297.84360,6299.58540,0.60021,102.90000
6297.85030,6299.59210,0.64949,111.35000
6297.85770,6299.59950,0.69757,119.59000
6297.86500,6299.60680,0.74241,127.28000
6297.87230,6299.61410,0.78276,134.20000
6297.87960,6299.62140,0.81801,140.24000
6297.88640,6299.62820,0.84824,145.42000
6297.89370,6299.63550,0.87376,149.80000
6297.90100,6299.64280,0.89488,153.42000
6297.90830,6299.65010,0.91237,156.41000
6297.91560,6299.65740,0.92687,158.90000
6297.92240,6299.66420,0.93828,160.85000
6297.92970,6299.67150,0.94693,162.34000
6297.93700,6299.67880,0.95394,163.54000
6297.94430,6299.68610,0.95958,164.50000
6297.95170,6299.69350,0.96365,165.20000
6297.95840,6299.70020,0.96706,165.78000
6297.96570,6299.70750,0.97052,166.38000
6297.97300,6299.71480,0.97337,166.86000
6297.98030,6299.72210,0.97516,167.17000
6297.98770,6299.72950,0.97671,167.44000
6297.99440,6299.73620,0.97862,167.76000
6298.00170,6299.74350,0.98031,168.05000
6298.00900,6299.75090,0.98100,168.17000
6298.01640,6299.75830,0.98100,168.17000
6298.02370,6299.76560,0.98125,168.21000
6298.03040,6299.77230,0.98161,168.27000
6298.03770,6299.77960,0.98105,168.17000
6298.04500,6299.78690,0.97971,167.94000
6298.05240,6299.79430,0.97868,167.77000
6298.05970,6299.80160,0.97788,167.63000
6298.06640,6299.80830,0.97656,167.40000
6298.07370,6299.81560,0.97494,167.12000
6298.08110,6299.82300,0.97356,166.89000
6298.08840,6299.83030,0.97244,166.69000
6298.09570,6299.83760,0.97163,166.55000
6298.10240,6299.84430,0.97123,166.48000
6298.10970,6299.85160,0.97108,166.46000
6298.11710,6299.85900,0.97130,166.49000
6298.12440,6299.86630,0.97200,166.61000
6298.13170,6299.87360,0.97279,166.75000
6298.13840,6299.88030,0.97376,166.91000
6298.14580,6299.88770,0.97560,167.23000
6298.15310,6299.89500,0.97778,167.60000
6298.16040,6299.90230,0.97901,167.81000
6298.16770,6299.90960,0.97982,167.95000
6298.17440,6299.91630,0.98138,168.21000
6298.18180,6299.92370,0.98302,168.50000
6298.18910,6299.93100,0.98394,168.65000
6298.19640,6299.93830,0.98453,168.75000
6298.20370,6299.94560,0.98495,168.82000
6298.21040,6299.95230,0.98529,168.88000
6298.21780,6299.95970,0.98584,168.97000
6298.22510,6299.96700,0.98570,168.95000
6298.23240,6299.97430,0.98474,168.78000
6298.23970,6299.98160,0.98467,168.77000
6298.24650,6299.98840,0.98523,168.87000
6298.25380,6299.99570,0.98493,168.81000
6298.26110,6300.00300,0.98478,168.79000
6298.26840,6300.01030,0.98511,168.84000
6298.27580,6300.01770,0.98458,168.75000
6298.28250,6300.02440,0.98445,168.73000
6298.28980,6300.03170,0.98532,168.88000
6298.29710,6300.03900,0.98506,168.83000
6298.30440,6300.04630,0.98467,168.76000
6298.31180,6300.05370,0.98549,168.90000
6298.31850,6300.06040,0.98452,168.74000
6298.32580,6300.06770,0.98257,168.40000
6298.33310,6300.07500,0.98302,168.48000
6298.34050,6300.08240,0.98257,168.40000
6298.34780,6300.08970,0.98014,167.98000
6298.35450,6300.09640,0.98000,167.96000
6298.36180,6300.10370,0.97874,167.74000
6298.36910,6300.11100,0.97387,166.91000
6298.37650,6300.11840,0.97170,166.53000
6298.38380,6300.12580,0.96876,166.03000
6298.39050,6300.13250,0.95896,164.35000
6298.39780,6300.13980,0.95104,162.99000
6298.40520,6300.14720,0.94131,161.32000
6298.41250,6300.15450,0.91489,156.79000
6298.41980,6300.16180,0.88112,151.00000
6298.42650,6300.16850,0.82304,141.05000
6298.43380,6300.17580,0.67499,115.68000
6298.44120,6300.18320,0.47264,81.00000
6298.44850,6300.19050,0.39340,67.42000
6298.45580,6300.19780,0.51443,88.16000
6298.46250,6300.20450,0.70023,120.00000
6298.46980,6300.21180,0.81906,140.36000
6298.47720,6300.21920,0.87928,150.68000
6298.48450,6300.22650,0.91852,157.41000
6298.49180,6300.23380,0.93841,160.81000
6298.49850,6300.24050,0.94866,162.57000
6298.50590,6300.24790,0.96114,164.71000
6298.51320,6300.25520,0.96918,166.09000
6298.52050,6300.26250,0.97222,166.61000
6298.52780,6300.26980,0.97693,167.41000
6298.53450,6300.27650,0.97985,167.91000
6298.54190,6300.28390,0.97965,167.88000
6298.54920,6300.29120,0.98137,168.17000
6298.55650,6300.29850,0.98335,168.51000
6298.56380,6300.30580,0.98317,168.48000
6298.57060,6300.31260,0.98391,168.60000
6298.57790,6300.31990,0.98543,168.86000
6298.58520,6300.32720,0.98580,168.93000
6298.59250,6300.33450,0.98670,169.08000
6298.59990,6300.34190,0.98805,169.31000
6298.60660,6300.34860,0.98803,169.30000
6298.61390,6300.35590,0.98772,169.25000
6298.62120,6300.36320,0.98804,169.30000
6298.62850,6300.37050,0.98825,169.34000
6298.63590,6300.37790,0.98860,169.40000
6298.64260,6300.38460,0.98885,169.44000
6298.64990,6300.39190,0.98831,169.35000
6298.65720,6300.39920,0.98814,169.32000
6298.66460,6300.40660,0.98888,169.44000
6298.67190,6300.41390,0.98918,169.49000
6298.67920,6300.42120,0.98881,169.43000
6298.68590,6300.42790,0.98855,169.38000
6298.69320,6300.43520,0.98836,169.35000
6298.70060,6300.44260,0.98822,169.33000
6298.70790,6300.44990,0.98800,169.29000
6298.71520,6300.45720,0.98739,169.18000
6298.72190,6300.46390,0.98695,169.11000
6298.72920,6300.47120,0.98708,169.13000
6298.73660,6300.47860,0.98692,169.10000
6298.74390,6300.48590,0.98642,169.01000
6298.75120,6300.49330,0.98645,169.02000
6298.75790,6300.50000,0.98663,169.05000
6298.76530,6300.50740,0.98608,168.95000
6298.77260,6300.51470,0.98520,168.80000
6298.77990,6300.52200,0.98476,168.72000
6298.78720,6300.52930,0.98497,168.76000
6298.79390,6300.53600,0.98554,168.86000
6298.80130,6300.54340,0.98586,168.91000
6298.80860,6300.55070,0.98566,168.88000
6298.81590,6300.55800,0.98535,168.82000
6298.82320,6300.56530,0.98506,168.77000
6298.83000,6300.57210,0.98451,168.68000
6298.83730,6300.57940,0.98405,168.60000
6298.84460,6300.58670,0.98418,168.62000
6298.85190,6300.59400,0.98436,168.65000
6298.85930,6300.60140,0.98388,168.56000
6298.86600,6300.60810,0.98313,168.44000
6298.87330,6300.61540,0.98272,168.36000
6298.88060,6300.62270,0.98230,168.29000
6298.88790,6300.63000,0.98152,168.16000
6298.89530,6300.63740,0.98112,168.09000
6298.90200,6300.64410,0.98149,168.15000
6298.90930,6300.65140,0.98180,168.20000
6298.91660,6300.65870,0.98148,168.15000
6298.92400,6300.66610,0.98082,168.03000
6298.93130,6300.67340,0.98017,167.92000
6298.93800,6300.68010,0.97986,167.87000
6298.94530,6300.68740,0.97993,167.88000
6298.95260,6300.69470,0.97987,167.87000
6298.96000,6300.70210,0.97990,167.87000
6298.96730,6300.70940,0.98048,167.97000
6298.97400,6300.71610,0.98068,168.00000
6298.98130,6300.72340,0.98021,167.92000
6298.98860,6300.73070,0.98033,167.94000
6298.99600,6300.73810,0.98081,168.02000
6299.00330,6300.74540,0.98060,167.99000
6299.01000,6300.75210,0.98070,168.00000
6299.01730,6300.75940,0.98146,168.13000
6299.02470,6300.76680,0.98154,168.15000
6299.03200,6300.77410,0.98140,168.13000
6299.03930,6300.78140,0.98146,168.14000
6299.04600,6300.78810,0.98073,168.01000
6299.05330,6300.79540,0.98037,167.95000
6299.06070,6300.80280,0.98118,168.09000
6299.06800,6300.81010,0.98076,168.02000
6299.07530,6300.81740,0.97958,167.82000
6299.08200,6300.82410,0.97968,167.83000
6299.08940,6300.83150,0.97879,167.68000
6299.09670,6300.83880,0.97683,167.35000
6299.10400,6300.84610,0.97689,167.36000
6299.11130,6300.85340,0.97627,167.25000
6299.11870,6300.86080,0.97348,166.77000
6299.12540,6300.86760,0.97294,166.68000
6299.13270,6300.87490,0.97199,166.52000
6299.14000,6300.88220,0.96685,165.64000
6299.14730,6300.88950,0.96369,165.10000
6299.15470,6300.89690,0.96068,164.58000
6299.16140,6300.90360,0.94993,162.74000
6299.16870,6300.91090,0.93929,160.92000
6299.17600,6300.91820,0.92882,159.13000
6299.18330,6300.92550,0.90189,154.51000
6299.19070,6300.93290,0.86443,148.10000
6299.19740,6300.93960,0.80866,138.54000
6299.20470,6300.94690,0.66948,114.70000
6299.21200,6300.95420,0.45644,78.20000
6299.21940,6300.96160,0.33828,57.96000
6299.22670,6300.96890,0.42946,73.58000
6299.23340,6300.97560,0.62219,106.60000
6299.24070,6300.98290,0.76412,130.91000
6299.24800,6300.99020,0.83837,143.64000
6299.25540,6300.99760,0.88486,151.60000
6299.26270,6301.00490,0.91140,156.15000
6299.26940,6301.01160,0.92544,158.55000
6299.27670,6301.01890,0.93950,160.96000
6299.28410,6301.02630,0.94900,162.59000
6299.29140,6301.03360,0.95266,163.22000
6299.29870,6301.04090,0.95788,164.11000
6299.30540,6301.04760,0.96191,164.80000
6299.31270,6301.05490,0.96175,164.78000
6299.32010,6301.06230,0.96265,164.93000
6299.32740,6301.06960,0.96445,165.24000
6299.33470,6301.07690,0.96413,165.19000
6299.34140,6301.08360,0.96431,165.22000
6299.34880,6301.09100,0.96517,165.37000
6299.35610,6301.09830,0.96436,165.23000
6299.36340,6301.10560,0.96374,165.12000
6299.37070,6301.11290,0.96402,165.17000
6299.37740,6301.11960,0.96314,165.02000
6299.38480,6301.12700,0.96209,164.84000
6299.39210,6301.13430,0.96193,164.81000
6299.39940,6301.14160,0.96092,164.64000
6299.40670,6301.14890,0.95929,164.36000
6299.41410,6301.15630,0.95804,164.15000
6299.42080,6301.16300,0.95595,163.79000
6299.42810,6301.17030,0.95295,163.28000
6299.43540,6301.17760,0.95031,162.83000
6299.44270,6301.18490,0.94727,162.31000
6299.45010,6301.19230,0.94323,161.61000
6299.45680,6301.19900,0.93923,160.93000
6299.46410,6301.20630,0.93524,160.25000
6299.47140,6301.21360,0.93029,159.40000
6299.47880,6301.22100,0.92466,158.43000
6299.48610,6301.22830,0.91888,157.44000
6299.49280,6301.23500,0.91231,156.32000
6299.50010,6301.24240,0.90434,154.95000
6299.50740,6301.24970,0.89560,153.46000
6299.51480,6301.25710,0.88697,151.98000
6299.52210,6301.26440,0.87809,150.46000
6299.52880,6301.27110,0.86804,148.74000
6299.53610,6301.27840,0.85724,146.89000
6299.54350,6301.28580,0.84663,145.07000
