wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
3356.58140,3357.54610,0.75873,121.67000
3356.58540,3357.55010,0.77216,123.82000
3356.58940,3357.55410,0.78502,125.88000
3356.59330,3357.55800,0.79642,127.71000
3356.59730,3357.56200,0.80544,129.16000
3356.60130,3357.56600,0.81121,130.09000
3356.60520,3357.56990,0.81303,130.38000
3356.60920,3357.57390,0.81032,129.94000
3356.61320,3357.57790,0.80267,128.72000
3356.61710,3357.58180,0.78983,126.66000
3356.62110,3357.58580,0.77169,123.75000
3356.62510,3357.58980,0.74834,120.01000
3356.62900,3357.59370,0.72012,115.48000
3356.63300,3357.59770,0.68749,110.25000
3356.63700,3357.60170,0.65105,104.41000
3356.64090,3357.60560,0.61140,98.05000
3356.64490,3357.60960,0.56916,91.28000
3356.64890,3357.61360,0.52501,84.20000
3356.65280,3357.61750,0.47977,76.94000
3356.65680,3357.62150,0.43447,69.68000
3356.66080,3357.62550,0.39031,62.59000
3356.66470,3357.62940,0.34861,55.91000
3356.66870,3357.63340,0.31066,49.82000
3356.67270,3357.63740,0.27773,44.54000
3356.67690,3357.64160,0.25108,40.27000
3356.68090,3357.64560,0.23206,37.22000
3356.68490,3357.64960,0.22209,35.62000
3356.68880,3357.65350,0.22258,35.70000
3356.69280,3357.65750,0.23452,37.61000
3356.69680,3357.66150,0.25819,41.41000
3356.70070,3357.66540,0.29281,46.96000
3356.70470,3357.66940,0.33656,53.98000
3356.70870,3357.67340,0.38680,62.03000
3356.71260,3357.67730,0.44054,70.65000
3356.71660,3357.68130,0.49499,79.39000
3356.72060,3357.68530,0.54792,87.88000
3356.72450,3357.68920,0.59788,95.89000
3356.72850,3357.69320,0.64411,103.30000
3356.73250,3357.69720,0.68634,110.08000
3356.73650,3357.70120,0.72458,116.21000
3356.74040,3357.70510,0.75892,121.72000
3356.74440,3357.70910,0.78948,126.62000
3356.74840,3357.71310,0.81640,130.94000
3356.75230,3357.71700,0.83983,134.70000
3356.75630,3357.72100,0.85994,137.92000
3356.76030,3357.72500,0.87686,140.64000
3356.76420,3357.72890,0.89066,142.85000
3356.76820,3357.73290,0.90139,144.57000
3356.77220,3357.73690,0.90902,145.80000
3356.77610,3357.74080,0.91357,146.53000
3356.78010,3357.74480,0.91510,146.77000
3356.78410,3357.74880,0.91370,146.55000
3356.78800,3357.75280,0.90946,145.87000
3356.79200,3357.75680,0.90252,144.76000
3356.79600,3357.76080,0.89299,143.23000
3356.79990,3357.76470,0.88109,141.32000
3356.80420,3357.76900,0.86713,139.08000
3356.80820,3357.77300,0.85157,136.59000
3356.81210,3357.77690,0.83505,133.94000
3356.81610,3357.78090,0.81839,131.27000
3356.82010,3357.78490,0.80248,128.72000
3356.82400,3357.78880,0.78828,126.44000
3356.82800,3357.79280,0.77675,124.59000
3356.83200,3357.79680,0.76875,123.31000
3356.83590,3357.80070,0.76497,122.70000
3356.83990,3357.80470,0.76582,122.84000
3356.84390,3357.80870,0.77141,123.74000
3356.84780,3357.81260,0.78150,125.35000
3356.85180,3357.81660,0.79554,127.61000
3356.85580,3357.82060,0.81273,130.36000
3356.85970,3357.82450,0.83213,133.48000
3356.86370,3357.82850,0.85273,136.78000
3356.86770,3357.83250,0.87353,140.12000
3356.87160,3357.83640,0.89365,143.35000
3356.87560,3357.84040,0.91238,146.35000
3356.87960,3357.84440,0.92921,149.05000
3356.88350,3357.84830,0.94383,151.40000
3356.88750,3357.85230,0.95613,153.37000
3356.89150,3357.85630,0.96609,154.97000
3356.89540,3357.86020,0.97383,156.21000
3356.89940,3357.86420,0.97941,157.11000
3356.90340,3357.86820,0.98295,157.68000
3356.90730,3357.87210,0.98457,157.94000
3356.91130,3357.87610,0.98444,157.92000
3356.91530,3357.88010,0.98273,157.64000
3356.91930,3357.88410,0.97975,157.17000
3356.92320,3357.88800,0.97582,156.54000
3356.92750,3357.89230,0.97131,155.81000
3356.93150,3357.89630,0.96667,155.07000
3356.93540,3357.90020,0.96227,154.36000
3356.93940,3357.90420,0.95848,153.76000
3356.94340,3357.90820,0.95559,153.29000
3356.94730,3357.91210,0.95381,153.01000
3356.95130,3357.91610,0.95328,152.93000
3356.95530,3357.92010,0.95404,153.05000
3356.95920,3357.92400,0.95607,153.37000
3356.96320,3357.92800,0.95923,153.88000
3356.96720,3357.93200,0.96330,154.54000
3356.97110,3357.93590,0.96798,155.29000
3356.97510,3357.93990,0.97294,156.08000
3356.97910,3357.94390,0.97790,156.88000
3356.98300,3357.94780,0.98264,157.64000
3356.98700,3357.95180,0.98701,158.34000
3356.99100,3357.95580,0.99088,158.96000
3356.99490,3357.95970,0.99412,159.48000
3356.99890,3357.96370,0.99663,159.89000
3357.00290,3357.96770,0.99829,160.15000
3357.00680,3357.97160,0.99907,160.28000
3357.01080,3357.97560,0.99900,160.27000
3357.01480,3357.97960,0.99818,160.14000
3357.01870,3357.98350,0.99669,159.90000
3357.02270,3357.98750,0.99457,159.56000
3357.02670,3357.99150,0.99177,159.11000
3357.03060,3357.99540,0.98823,158.55000
3357.03460,3357.99940,0.98389,157.85000
3357.03860,3358.00340,0.97875,157.03000
3357.04250,3358.00730,0.97286,156.08000
3357.04680,3358.01160,0.96626,155.02000
3357.05080,3358.01560,0.95898,153.86000
3357.05470,3358.01950,0.95096,152.57000
3357.05870,3358.02350,0.94211,151.15000
3357.06270,3358.02750,0.93235,149.59000
3357.06670,3358.03150,0.92164,147.87000
3357.07060,3358.03540,0.91001,146.00000
3357.07460,3358.03940,0.89755,144.00000
3357.07860,3358.04340,0.88443,141.90000
3357.08250,3358.04730,0.87094,139.74000
3357.08650,3358.05130,0.85746,137.57000
3357.09050,3358.05530,0.84450,135.49000
3357.09440,3358.05920,0.83270,133.60000
3357.09840,3358.06320,0.82271,132.00000
3357.10240,3358.06720,0.81514,130.79000
3357.10630,3358.07110,0.81041,130.03000
3357.11030,3358.07510,0.80873,129.76000
3357.11430,3358.07910,0.81003,129.97000
3357.11820,3358.08300,0.81399,130.60000
3357.12220,3358.08700,0.82005,131.58000
3357.12620,3358.09100,0.82750,132.77000
3357.13010,3358.09490,0.83556,134.07000
3357.13410,3358.09890,0.84344,135.33000
3357.13810,3358.10290,0.85047,136.46000
3357.14200,3358.10680,0.85619,137.38000
3357.14600,3358.11080,0.86037,138.05000
3357.15000,3358.11480,0.86299,138.47000
3357.15390,3358.11870,0.86427,138.68000
3357.15790,3358.12270,0.86453,138.72000
3357.16220,3358.12700,0.86416,138.66000
3357.16610,3358.13090,0.86353,138.56000
3357.17010,3358.13490,0.86299,138.47000
3357.17410,3358.13890,0.86272,138.43000
3357.17800,3358.14290,0.86279,138.44000
3357.18200,3358.14690,0.86304,138.48000
3357.18600,3358.15090,0.86316,138.50000
3357.18990,3358.15480,0.86267,138.42000
3357.19390,3358.15880,0.86096,138.15000
3357.19790,3358.16280,0.85739,137.58000
3357.20180,3358.16670,0.85126,136.60000
3357.20580,3358.17070,0.84187,135.09000
3357.20980,3358.17470,0.82843,132.93000
3357.21370,3358.17860,0.81004,129.98000
3357.21770,3358.18260,0.78569,126.08000
3357.22170,3358.18660,0.75444,121.06000
3357.22560,3358.19050,0.71557,114.82000
3357.22960,3358.19450,0.66895,107.34000
3357.23360,3358.19850,0.61522,98.72000
3357.23750,3358.20240,0.55597,89.22000
3357.24150,3358.20640,0.49365,79.22000
3357.24550,3358.21040,0.43132,69.21000
3357.24950,3358.21440,0.37228,59.74000
3357.25340,3358.21830,0.31967,51.30000
3357.25740,3358.22230,0.27614,44.31000
3357.26140,3358.22630,0.24365,39.10000
3357.26530,3358.23020,0.22327,35.83000
3357.26960,3358.23450,0.21521,34.54000
3357.27360,3358.23850,0.21883,35.12000
3357.27750,3358.24240,0.23272,37.35000
3357.28150,3358.24640,0.25497,40.92000
3357.28550,3358.25040,0.28343,45.48000
3357.28940,3358.25430,0.31608,50.72000
3357.29340,3358.25830,0.35130,56.38000
3357.29740,3358.26230,0.38800,62.27000
3357.30130,3358.26620,0.42559,68.30000
3357.30530,3358.27020,0.46379,74.43000
3357.30930,3358.27420,0.50234,80.62000
3357.31320,3358.27810,0.54084,86.79000
3357.31720,3358.28210,0.57859,92.85000
3357.32120,3358.28610,0.61463,98.64000
3357.32510,3358.29000,0.64784,103.97000
3357.32910,3358.29400,0.67698,108.64000
3357.33310,3358.29800,0.70084,112.47000
3357.33700,3358.30190,0.71829,115.27000
3357.34100,3358.30590,0.72833,116.89000
3357.34500,3358.30990,0.73019,117.19000
3357.34890,3358.31380,0.72345,116.10000
3357.35290,3358.31780,0.70809,113.64000
3357.35690,3358.32180,0.68455,109.86000
3357.36080,3358.32570,0.65377,104.92000
3357.36480,3358.32970,0.61705,99.03000
3357.36880,3358.33370,0.57595,92.43000
3357.37270,3358.33760,0.53224,85.42000
3357.37670,3358.34160,0.48774,78.28000
3357.38100,3358.34590,0.44425,71.30000
3357.38490,3358.34980,0.40356,64.77000
3357.38890,3358.35380,0.36744,58.97000
3357.39290,3358.35780,0.33762,54.19000
3357.39690,3358.36180,0.31586,50.69000
3357.40080,3358.36570,0.30380,48.76000
3357.40480,3358.36970,0.30284,48.60000
3357.40880,3358.37370,0.31386,50.37000
3357.41270,3358.37760,0.33698,54.08000
3357.41670,3358.38160,0.37136,59.60000
3357.42070,3358.38560,0.41517,66.63000
3357.42460,3358.38950,0.46583,74.77000
3357.42860,3358.39350,0.52036,83.52000
3357.43260,3358.39750,0.57585,92.42000
3357.43650,3358.40140,0.62981,101.09000
3357.44050,3358.40540,0.68043,109.21000
3357.44450,3358.40940,0.72657,116.62000
3357.44840,3358.41330,0.76769,123.22000
3357.45240,3358.41730,0.80370,129.00000
3357.45640,3358.42130,0.83472,133.98000
3357.46030,3358.42520,0.86101,138.20000
3357.46430,3358.42920,0.88288,141.71000
3357.46830,3358.43320,0.90065,144.56000
3357.47220,3358.43710,0.91461,146.80000
3357.47620,3358.44110,0.92512,148.49000
3357.48020,3358.44510,0.93244,149.67000
3357.48410,3358.44900,0.93688,150.38000
3357.48810,3358.45300,0.93866,150.66000
3357.49240,3358.45730,0.93794,150.55000
3357.49630,3358.46120,0.93475,150.04000
3357.50030,3358.46520,0.92898,149.11000
3357.50430,3358.46920,0.92043,147.74000
3357.50820,3358.47310,0.90878,145.87000
3357.51220,3358.47710,0.89373,143.46000
3357.51620,3358.48110,0.87493,140.44000
3357.52010,3358.48500,0.85214,136.78000
3357.52410,3358.48900,0.82515,132.45000
3357.52810,3358.49300,0.79393,127.44000
3357.53200,3358.49690,0.75869,121.78000
3357.53600,3358.50090,0.71996,115.57000
3357.54000,3358.50490,0.67867,108.94000
3357.54390,3358.50880,0.63616,102.12000
3357.54790,3358.51280,0.59411,95.37000
3357.55190,3358.51680,0.55446,89.00000
3357.55580,3358.52070,0.51928,83.36000
3357.55980,3358.52470,0.49066,78.76000
3357.56380,3358.52870,0.47053,75.53000
3357.56770,3358.53260,0.46044,73.91000
3357.57170,3358.53670,0.46132,74.05000
3357.57570,3358.54070,0.47322,75.96000
3357.57970,3358.54470,0.49523,79.50000
3357.58360,3358.54860,0.52552,84.36000
3357.58760,3358.55260,0.56163,90.16000
3357.59160,3358.55660,0.60086,96.45000
3357.59580,3358.56080,0.64065,102.84000
3357.59980,3358.56480,0.67888,108.98000
3357.60380,3358.56880,0.71401,114.62000
3357.60770,3358.57270,0.74511,119.61000
3357.61170,3358.57670,0.77169,123.88000
3357.61570,3358.58070,0.79366,127.41000
3357.61960,3358.58460,0.81116,130.22000
3357.62360,3358.58860,0.82446,132.35000
3357.62760,3358.59260,0.83396,133.88000
3357.63150,3358.59650,0.84007,134.86000
3357.63550,3358.60050,0.84327,135.37000
3357.63950,3358.60450,0.84408,135.51000
3357.64340,3358.60840,0.84305,135.34000
3357.64740,3358.61240,0.84073,134.97000
3357.65140,3358.61640,0.83760,134.47000
3357.65530,3358.62030,0.83397,133.88000
3357.65930,3358.62430,0.82994,133.24000
3357.66330,3358.62830,0.82531,132.50000
3357.66720,3358.63220,0.81969,131.59000
3357.67120,3358.63620,0.81247,130.44000
3357.67520,3358.64020,0.80300,128.92000
3357.67910,3358.64410,0.79057,126.92000
3357.68310,3358.64810,0.77460,124.36000
3357.68710,3358.65210,0.75468,121.16000
3357.69100,3358.65600,0.73068,117.31000
3357.69530,3358.66030,0.70291,112.85000
3357.69930,3358.66430,0.67201,107.89000
3357.70320,3358.66820,0.63899,102.59000
3357.70720,3358.67220,0.60508,97.14000
3357.71120,3358.67620,0.57163,91.77000
3357.71510,3358.68010,0.53994,86.69000
3357.71910,3358.68410,0.51127,82.08000
3357.72310,3358.68810,0.48674,78.15000
3357.72710,3358.69210,0.46729,75.02000
3357.73100,3358.69600,0.45369,72.84000
3357.73500,3358.70000,0.44640,71.67000
3357.73900,3358.70400,0.44564,71.55000
3357.74290,3358.70790,0.45128,72.45000
3357.74690,3358.71190,0.46292,74.32000
3357.75090,3358.71590,0.47986,77.04000
3357.75480,3358.71980,0.50116,80.46000
3357.75880,3358.72380,0.52564,84.39000
3357.76280,3358.72780,0.55196,88.62000
3357.76670,3358.73170,0.57866,92.91000
3357.77070,3358.73570,0.60426,97.02000
3357.77470,3358.73970,0.62742,100.74000
3357.77860,3358.74360,0.64699,103.88000
3357.78260,3358.74760,0.66214,106.31000
3357.78660,3358.75160,0.67240,107.96000
3357.79050,3358.75550,0.67773,108.82000
3357.79450,3358.75950,0.67862,108.96000
3357.79880,3358.76380,0.67605,108.55000
3357.80270,3358.76770,0.67151,107.82000
3357.80670,3358.77170,0.66678,107.06000
3357.81070,3358.77570,0.66378,106.58000
3357.81460,3358.77960,0.66417,106.64000
3357.81860,3358.78360,0.66916,107.44000
3357.82260,3358.78760,0.67932,109.08000
3357.82650,3358.79150,0.69452,111.52000
3357.83050,3358.79550,0.71402,114.65000
3357.83450,3358.79950,0.73671,118.29000
3357.83840,3358.80340,0.76132,122.24000
3357.84240,3358.80740,0.78661,126.31000
3357.84640,3358.81140,0.81158,130.32000
3357.85030,3358.81530,0.83547,134.15000
3357.85430,3358.81930,0.85775,137.73000
3357.85830,3358.82330,0.87809,141.00000
3357.86220,3358.82720,0.89626,143.92000
3357.86620,3358.83120,0.91212,146.46000
3357.87020,3358.83520,0.92558,148.63000
3357.87410,3358.83910,0.93654,150.39000
3357.87810,3358.84310,0.94493,151.73000
3357.88210,3358.84710,0.95076,152.67000
3357.88600,3358.85100,0.95400,153.19000
3357.89000,3358.85500,0.95471,153.31000
3357.89400,3358.85900,0.95300,153.03000
3357.89830,3358.86330,0.94908,152.40000
3357.90220,3358.86720,0.94326,151.47000
3357.90620,3358.87120,0.93602,150.31000
3357.91020,3358.87520,0.92795,149.01000
3357.91410,3358.87910,0.91974,147.69000
3357.91810,3358.88310,0.91216,146.48000
3357.92210,3358.88710,0.90584,145.46000
3357.92600,3358.89100,0.90131,144.74000
3357.93000,3358.89500,0.89886,144.34000
3357.93400,3358.89900,0.89851,144.29000
3357.93790,3358.90290,0.89999,144.53000
3357.94190,3358.90690,0.90283,144.98000
3357.94590,3358.91090,0.90633,145.55000
3357.94980,3358.91480,0.90971,146.09000
3357.95380,3358.91880,0.91209,146.47000
3357.95780,3358.92280,0.91265,146.56000
3357.96170,3358.92680,0.91063,146.24000
3357.96570,3358.93080,0.90544,145.41000
3357.96970,3358.93480,0.89657,143.98000
3357.97360,3358.93870,0.88367,141.91000
3357.97760,3358.94270,0.86649,139.15000
3357.98160,3358.94670,0.84492,135.69000
3357.98550,3358.95060,0.81910,131.54000
3357.98950,3358.95460,0.78938,126.77000
3357.99380,3358.95890,0.75637,121.47000
3357.99770,3358.96280,0.72088,115.77000
3358.00170,3358.96680,0.68377,109.81000
3358.00570,3358.97080,0.64583,103.72000
3358.00960,3358.97470,0.60773,97.60000
3358.01360,3358.97870,0.57004,91.55000
3358.01760,3358.98270,0.53332,85.65000
3358.02150,3358.98660,0.49819,80.01000
3358.02550,3358.99060,0.46538,74.74000
3358.02950,3358.99460,0.43571,69.98000
3358.03340,3358.99850,0.41002,65.85000
3358.03740,3359.00250,0.38909,62.49000
3358.04140,3359.00650,0.37361,60.00000
3358.04530,3359.01040,0.36419,58.49000
3358.04930,3359.01440,0.36129,58.03000
3358.05330,3359.01840,0.36524,58.66000
3358.05730,3359.02240,0.37617,60.42000
3358.06120,3359.02630,0.39389,63.26000
3358.06520,3359.03030,0.41790,67.12000
3358.06920,3359.03430,0.44729,71.84000
3358.07310,3359.03820,0.48085,77.23000
3358.07710,3359.04220,0.51711,83.05000
3358.08110,3359.04620,0.55445,89.05000
3358.08500,3359.05010,0.59125,94.96000
3358.08930,3359.05440,0.62603,100.55000
3358.09330,3359.05840,0.65759,105.62000
3358.09720,3359.06230,0.68510,110.04000
3358.10120,3359.06630,0.70817,113.74000
3358.10520,3359.07030,0.72685,116.74000
3358.10910,3359.07420,0.74152,119.10000
3358.11310,3359.07820,0.75283,120.92000
3358.11710,3359.08220,0.76155,122.32000
3358.12100,3359.08610,0.76847,123.43000
3358.12500,3359.09010,0.77429,124.37000
3358.12900,3359.09410,0.77958,125.22000
3358.13290,3359.09800,0.78469,126.04000
3358.13690,3359.10200,0.78987,126.87000
3358.14090,3359.10600,0.79516,127.72000
3358.14480,3359.10990,0.80055,128.59000
3358.14880,3359.11390,0.80599,129.46000
3358.15280,3359.11790,0.81137,130.32000
3358.15670,3359.12180,0.81660,131.17000
3358.16070,3359.12580,0.82156,131.96000
3358.16470,3359.12980,0.82610,132.69000
3358.16860,3359.13370,0.83004,133.33000
3358.17260,3359.13770,0.83320,133.83000
3358.17660,3359.14170,0.83533,134.18000
3358.18050,3359.14560,0.83618,134.31000
3358.18480,3359.14990,0.83542,134.19000
3358.18880,3359.15390,0.83269,133.75000
3358.19270,3359.15780,0.82752,132.92000
3358.19670,3359.16180,0.81940,131.62000
3358.20070,3359.16580,0.80772,129.74000
3358.20470,3359.16980,0.79187,127.20000
3358.20860,3359.17370,0.77137,123.91000
3358.21260,3359.17770,0.74588,119.81000
3358.21660,3359.18170,0.71535,114.91000
3358.22050,3359.18560,0.68001,109.23000
3358.22450,3359.18960,0.64036,102.86000
3358.22850,3359.19360,0.59712,95.92000
3358.23240,3359.19750,0.55117,88.54000
3358.23640,3359.20150,0.50353,80.89000
3358.24040,3359.20550,0.45532,73.14000
3358.24430,3359.20940,0.40781,65.51000
3358.24830,3359.21340,0.36228,58.20000
3358.25230,3359.21740,0.32003,51.41000
3358.25620,3359.22130,0.28220,45.33000
3358.26020,3359.22530,0.24969,40.11000
3358.26420,3359.22930,0.22308,35.84000
3358.26810,3359.23320,0.20264,32.55000
3358.27210,3359.23720,0.18839,30.26000
3358.27640,3359.24150,0.18016,28.94000
3358.28030,3359.24540,0.17767,28.54000
3358.28430,3359.24940,0.18057,29.01000
3358.28830,3359.25340,0.18843,30.27000
3358.29220,3359.25730,0.20080,32.26000
3358.29620,3359.26130,0.21717,34.89000
3358.30020,3359.26530,0.23705,38.08000
3358.30410,3359.26920,0.25996,41.76000
3358.30810,3359.27320,0.28540,45.85000
3358.31210,3359.27720,0.31291,50.27000
3358.31600,3359.28110,0.34193,54.93000
3358.32000,3359.28510,0.37178,59.73000
3358.32400,3359.28910,0.40169,64.53000
3358.32790,3359.29300,0.43079,69.21000
3358.33190,3359.29700,0.45820,73.61000
3358.33590,3359.30100,0.48318,77.62000
3358.33980,3359.30490,0.50516,81.16000
3358.34380,3359.30890,0.52379,84.15000
3358.34780,3359.31290,0.53889,86.58000
3358.35170,3359.31680,0.55043,88.43000
3358.35570,3359.32090,0.55844,89.72000
3358.35970,3359.32490,0.56304,90.46000
3358.36360,3359.32880,0.56437,90.67000
3358.36790,3359.33310,0.56265,90.39000
3358.37190,3359.33710,0.55817,89.68000
3358.37590,3359.34110,0.55125,88.56000
3358.37980,3359.34500,0.54226,87.12000
3358.38380,3359.34900,0.53167,85.42000
3358.38780,3359.35300,0.51996,83.54000
3358.39170,3359.35690,0.50772,81.57000
3358.39570,3359.36090,0.49554,79.62000
3358.39970,3359.36490,0.48396,77.76000
3358.40360,3359.36880,0.47345,76.07000
3358.40760,3359.37280,0.46433,74.60000
3358.41160,3359.37680,0.45677,73.39000
3358.41550,3359.38070,0.45071,72.41000
3358.41950,3359.38470,0.44590,71.64000
3358.42350,3359.38870,0.44180,70.98000
3358.42740,3359.39260,0.43762,70.31000
3358.43140,3359.39660,0.43239,69.47000
3358.43540,3359.40060,0.42508,68.30000
3358.43930,3359.40450,0.41478,66.64000
3358.44330,3359.40850,0.40083,64.40000
3358.44730,3359.41250,0.38291,61.52000
3358.45120,3359.41640,0.36103,58.01000
3358.45550,3359.42070,0.33549,53.90000
3358.45950,3359.42470,0.30692,49.31000
3358.46340,3359.42860,0.27625,44.39000
3358.46740,3359.43260,0.24468,39.31000
3358.47140,3359.43660,0.21358,34.32000
3358.47530,3359.44050,0.18437,29.62000
3358.47930,3359.44450,0.15822,25.42000
3358.48330,3359.44850,0.13589,21.83000
3358.48720,3359.45240,0.11773,18.92000
3358.49120,3359.45640,0.10367,16.66000
3358.49520,3359.46040,0.09335,15.00000
3358.49910,3359.46430,0.08634,13.87000
3358.50310,3359.46830,0.08214,13.20000
3358.50710,3359.47230,0.08041,12.92000
3358.51100,3359.47620,0.08102,13.02000
3358.51500,3359.48020,0.08424,13.54000
3358.51900,3359.48420,0.09083,14.59000
3358.52290,3359.48810,0.10187,16.37000
3358.52690,3359.49210,0.11856,19.05000
3358.53090,3359.49610,0.14174,22.78000
3358.53490,3359.50010,0.17154,27.56000
3358.53880,3359.50400,0.20717,33.29000
3358.54310,3359.50830,0.24709,39.70000
3358.54710,3359.51230,0.28935,46.50000
3358.55100,3359.51620,0.33199,53.35000
3358.55500,3359.52020,0.37342,60.00000
3358.55900,3359.52420,0.41251,66.29000
3358.56290,3359.52810,0.44852,72.07000
3358.56690,3359.53210,0.48094,77.28000
3358.57090,3359.53610,0.50939,81.85000
3358.57480,3359.54000,0.53352,85.73000
3358.57880,3359.54400,0.55301,88.86000
3358.58280,3359.54800,0.56756,91.20000
3358.58670,3359.55190,0.57684,92.69000
3358.59070,3359.55590,0.58062,93.30000
3358.59470,3359.55990,0.57873,93.00000
3358.59860,3359.56380,0.57126,91.80000
3358.60260,3359.56780,0.55872,89.78000
3358.60660,3359.57180,0.54208,87.11000
3358.61050,3359.57570,0.52280,84.01000
3358.61450,3359.57970,0.50273,80.78000
3358.61850,3359.58370,0.48383,77.75000
3358.62240,3359.58760,0.46790,75.19000
3358.62640,3359.59160,0.45631,73.33000
3358.63070,3359.59590,0.44965,72.26000
3358.63460,3359.59980,0.44759,71.92000
3358.63860,3359.60380,0.44889,72.13000
3358.64260,3359.60780,0.45164,72.58000
3358.64650,3359.61170,0.45368,72.90000
3358.65050,3359.61570,0.45307,72.81000
3358.65450,3359.61970,0.44860,72.09000
3358.65840,3359.62360,0.43991,70.69000
3358.66240,3359.62760,0.42749,68.69000
3358.66640,3359.63160,0.41238,66.27000
3358.67030,3359.63550,0.39590,63.62000
3358.67430,3359.63950,0.37938,60.96000
3358.67830,3359.64350,0.36404,58.50000
3358.68230,3359.64750,0.35103,56.41000
3358.68620,3359.65140,0.34136,54.85000
3358.69020,3359.65540,0.33598,53.99000
3358.69420,3359.65940,0.33559,53.93000
3358.69810,3359.66330,0.34066,54.74000
3358.70210,3359.66730,0.35132,56.46000
3358.70610,3359.67130,0.36739,59.04000
3358.71000,3359.67520,0.38837,62.41000
3358.71430,3359.67950,0.41342,66.43000
3358.71830,3359.68350,0.44135,70.92000
3358.72220,3359.68740,0.47065,75.63000
3358.72620,3359.69140,0.49952,80.27000
3358.73020,3359.69540,0.52611,84.54000
3358.73410,3359.69930,0.54870,88.17000
3358.73810,3359.70330,0.56595,90.95000
3358.74210,3359.70730,0.57704,92.73000
3358.74600,3359.71130,0.58172,93.48000
3358.75000,3359.71530,0.58027,93.25000
3358.75400,3359.71930,0.57346,92.15000
3358.75790,3359.72320,0.56245,90.38000
3358.76190,3359.72720,0.54867,88.17000
3358.76590,3359.73120,0.53373,85.77000
3358.76980,3359.73510,0.51922,83.44000
3358.77380,3359.73910,0.50663,81.41000
3358.77780,3359.74310,0.49715,79.89000
3358.78170,3359.74700,0.49169,79.01000
3358.78570,3359.75100,0.49079,78.87000
3358.78970,3359.75500,0.49467,79.49000
3358.79360,3359.75890,0.50315,80.86000
3358.79760,3359.76290,0.51563,82.86000
3358.80190,3359.76720,0.53116,85.36000
3358.80580,3359.77110,0.54842,88.13000
3358.80980,3359.77510,0.56591,90.94000
3358.81380,3359.77910,0.58214,93.55000
3358.81770,3359.78300,0.59572,95.73000
3358.82170,3359.78700,0.60548,97.30000
3358.82570,3359.79100,0.61050,98.11000
3358.82970,3359.79500,0.61009,98.04000
3358.83360,3359.79890,0.60381,97.03000
3358.83760,3359.80290,0.59158,95.07000
3358.84160,3359.80690,0.57366,92.19000
3358.84550,3359.81080,0.55072,88.50000
3358.84950,3359.81480,0.52377,84.17000
3358.85350,3359.81880,0.49407,79.40000
3358.85740,3359.82270,0.46299,74.40000
3358.86140,3359.82670,0.43188,69.40000
3358.86540,3359.83070,0.40193,64.59000
3358.86930,3359.83460,0.37410,60.12000
3358.87330,3359.83860,0.34905,56.09000
3358.87730,3359.84260,0.32715,52.57000
3358.88150,3359.84680,0.30852,49.58000
3358.88550,3359.85080,0.29309,47.10000
3358.88950,3359.85480,0.28075,45.12000
3358.89340,3359.85870,0.27149,43.63000
3358.89740,3359.86270,0.26546,42.66000
3358.90140,3359.86670,0.26312,42.28000
3358.90530,3359.87060,0.26522,42.62000
3358.90930,3359.87460,0.27272,43.83000
3358.91330,3359.87860,0.28660,46.06000
3358.91720,3359.88250,0.30757,49.43000
3358.92120,3359.88650,0.33567,53.94000
3358.92520,3359.89050,0.37005,59.47000
3358.92910,3359.89440,0.40890,65.71000
3358.93310,3359.89840,0.44960,72.25000
3358.93710,3359.90240,0.48913,78.60000
3358.94100,3359.90630,0.52461,84.31000
3358.94500,3359.91030,0.55375,88.99000
3358.94900,3359.91430,0.57508,92.42000
3358.95290,3359.91820,0.58809,94.51000
3358.95690,3359.92220,0.59297,95.29000
3358.96120,3359.92650,0.59046,94.89000
3358.96510,3359.93040,0.58162,93.47000
3358.96910,3359.93440,0.56767,91.23000
3358.97310,3359.93840,0.54995,88.38000
3358.97710,3359.94240,0.52983,85.15000
3358.98100,3359.94630,0.50873,81.76000
3358.98500,3359.95030,0.48797,78.42000
3358.98900,3359.95430,0.46871,75.32000
3358.99290,3359.95820,0.45189,72.62000
3358.99690,3359.96220,0.43816,70.41000
3359.00090,3359.96620,0.42791,68.77000
3359.00480,3359.97010,0.42123,67.69000
3359.00880,3359.97410,0.41793,67.16000
3359.01280,3359.97810,0.41749,67.09000
3359.01670,3359.98200,0.41904,67.34000
3359.02070,3359.98600,0.42143,67.73000
3359.02470,3359.99000,0.42331,68.03000
3359.02860,3359.99390,0.42337,68.04000
3359.03260,3359.99790,0.42054,67.58000
3359.03660,3360.00190,0.41417,66.56000
3359.04050,3360.00580,0.40413,64.95000
3359.04480,3360.01010,0.39071,62.79000
3359.04880,3360.01410,0.37458,60.20000
3359.05270,3360.01800,0.35656,57.30000
3359.05670,3360.02200,0.33756,54.25000
3359.06070,3360.02600,0.31840,51.17000
3359.06460,3360.02990,0.29974,48.17000
3359.06860,3360.03390,0.28205,45.33000
3359.07260,3360.03790,0.26554,42.67000
3359.07650,3360.04180,0.25021,40.21000
3359.08050,3360.04580,0.23589,37.91000
3359.08450,3360.04980,0.22241,35.74000
3359.08840,3360.05370,0.20967,33.70000
3359.09240,3360.05770,0.19774,31.78000
3359.09640,3360.06170,0.18692,30.04000
3359.10030,3360.06560,0.17768,28.55000
