wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
10583.06150,10585.96130,0.98276,66.89000
10583.07500,10585.97480,0.98243,66.86000
10583.08720,10585.98700,0.98248,66.87000
10583.10060,10586.00040,0.98266,66.88000
10583.11400,10586.01380,0.98262,66.88000
10583.12620,10586.02600,0.98239,66.86000
10583.13960,10586.03940,0.98226,66.85000
10583.15190,10586.05170,0.98232,66.85000
10583.16530,10586.06510,0.98241,66.86000
10583.17870,10586.07850,0.98238,66.86000
10583.19090,10586.09070,0.98224,66.85000
10583.20430,10586.10410,0.98203,66.83000
10583.21660,10586.11640,0.98175,66.82000
10583.23000,10586.12980,0.98151,66.80000
10583.24340,10586.14320,0.98140,66.79000
10583.25560,10586.15540,0.98135,66.79000
10583.26900,10586.16880,0.98118,66.78000
10583.28120,10586.18100,0.98089,66.76000
10583.29470,10586.19460,0.98068,66.74000
10583.30810,10586.20800,0.98063,66.74000
10583.32030,10586.22020,0.98053,66.73000
10583.33370,10586.23360,0.98018,66.71000
10583.34590,10586.24580,0.97976,66.68000
10583.35940,10586.25930,0.97952,66.66000
10583.37280,10586.27270,0.97948,66.66000
10583.38500,10586.28490,0.97939,66.65000
10583.39840,10586.29830,0.97920,66.64000
10583.41060,10586.31050,0.97904,66.63000
10583.42410,10586.32400,0.97896,66.62000
10583.43750,10586.33740,0.97881,66.61000
10583.44970,10586.34960,0.97859,66.60000
10583.46310,10586.36300,0.97852,66.59000
10583.47530,10586.37520,0.97872,66.61000
10583.48880,10586.38870,0.97885,66.61000
10583.50100,10586.40090,0.97858,66.60000
10583.51440,10586.41430,0.97809,66.56000
10583.52780,10586.42770,0.97784,66.54000
10583.54000,10586.43990,0.97787,66.55000
10583.55350,10586.45340,0.97778,66.54000
10583.56570,10586.46560,0.97731,66.51000
10583.57910,10586.47900,0.97682,66.47000
10583.59250,10586.49240,0.97666,66.46000
10583.60470,10586.50460,0.97661,66.46000
10583.61820,10586.51810,0.97617,66.43000
10583.63040,10586.53030,0.97534,66.37000
10583.64380,10586.54370,0.97473,66.33000
10583.65720,10586.55720,0.97472,66.33000
10583.66940,10586.56940,0.97491,66.34000
10583.68290,10586.58290,0.97464,66.33000
10583.69510,10586.59510,0.97385,66.27000
10583.70850,10586.60850,0.97308,66.22000
10583.72190,10586.62190,0.97273,66.19000
10583.73410,10586.63410,0.97258,66.18000
10583.74760,10586.64760,0.97218,66.16000
10583.75980,10586.65980,0.97137,66.10000
10583.77320,10586.67320,0.97040,66.04000
10583.78660,10586.68660,0.96956,65.98000
10583.79880,10586.69880,0.96886,65.93000
10583.81230,10586.71230,0.96806,65.88000
10583.82450,10586.72450,0.96689,65.80000
10583.83790,10586.73790,0.96537,65.69000
10583.85130,10586.75130,0.96373,65.58000
10583.86350,10586.76350,0.96216,65.47000
10583.87700,10586.77700,0.96049,65.36000
10583.88920,10586.78920,0.95849,65.22000
10583.90260,10586.80260,0.95614,65.06000
10583.91600,10586.81600,0.95378,64.90000
10583.92820,10586.82820,0.95160,64.75000
10583.94170,10586.84170,0.94950,64.61000
10583.95390,10586.85390,0.94732,64.46000
10583.96730,10586.86730,0.94518,64.32000
10583.97950,10586.87950,0.94346,64.20000
10583.99290,10586.89290,0.94231,64.12000
10584.00630,10586.90630,0.94163,64.07000
10584.01860,10586.91860,0.94129,64.05000
10584.03200,10586.93210,0.94133,64.05000
10584.04420,10586.94430,0.94169,64.08000
10584.05760,10586.95770,0.94216,64.11000
10584.07100,10586.97110,0.94267,64.14000
10584.08330,10586.98340,0.94337,64.19000
10584.09670,10586.99680,0.94439,64.26000
10584.10890,10587.00900,0.94550,64.34000
10584.12230,10587.02240,0.94633,64.39000
10584.13570,10587.03580,0.94685,64.43000
10584.14790,10587.04800,0.94729,64.46000
10584.16140,10587.06150,0.94772,64.49000
10584.17360,10587.07370,0.94790,64.50000
10584.18700,10587.08710,0.94771,64.49000
10584.20040,10587.10050,0.94739,64.46000
10584.21260,10587.11270,0.94721,64.45000
10584.22610,10587.12620,0.94712,64.45000
10584.23830,10587.13840,0.94686,64.43000
10584.25170,10587.15180,0.94645,64.40000
10584.26510,10587.16520,0.94606,64.37000
10584.27730,10587.17740,0.94573,64.35000
10584.29080,10587.19090,0.94524,64.32000
10584.30300,10587.20310,0.94450,64.27000
10584.31640,10587.21650,0.94371,64.21000
10584.32980,10587.22990,0.94300,64.16000
10584.34200,10587.24210,0.94216,64.11000
10584.35550,10587.25560,0.94091,64.02000
10584.36770,10587.26780,0.93932,63.91000
10584.38110,10587.28120,0.93775,63.81000
10584.39450,10587.29470,0.93624,63.70000
10584.40670,10587.30690,0.93451,63.59000
10584.42020,10587.32040,0.93240,63.44000
10584.43240,10587.33260,0.93006,63.28000
10584.44580,10587.34600,0.92765,63.12000
10584.45920,10587.35940,0.92488,62.93000
10584.47140,10587.37160,0.92138,62.69000
10584.48490,10587.38510,0.91711,62.40000
10584.49710,10587.39730,0.91226,62.07000
10584.51050,10587.41070,0.90679,61.70000
10584.52390,10587.42410,0.90030,61.26000
10584.53610,10587.43630,0.89258,60.73000
10584.54960,10587.44980,0.88385,60.14000
10584.56180,10587.46200,0.87444,59.50000
10584.57520,10587.47540,0.86442,58.81000
10584.58740,10587.48760,0.85381,58.09000
10584.60080,10587.50100,0.84299,57.36000
10584.61430,10587.51450,0.83261,56.65000
10584.62650,10587.52670,0.82324,56.01000
10584.63990,10587.54010,0.81528,55.47000
10584.65210,10587.55230,0.80913,55.05000
10584.66550,10587.56570,0.80520,54.78000
10584.67900,10587.57920,0.80349,54.67000
10584.69120,10587.59140,0.80362,54.68000
10584.70460,10587.60480,0.80516,54.78000
10584.71680,10587.61700,0.80779,54.96000
10584.73020,10587.63040,0.81092,55.17000
10584.74370,10587.64390,0.81368,55.36000
10584.75590,10587.65610,0.81539,55.48000
10584.76930,10587.66960,0.81601,55.52000
10584.78150,10587.68180,0.81578,55.50000
10584.79490,10587.69520,0.81457,55.42000
10584.80830,10587.70860,0.81193,55.24000
10584.82060,10587.72090,0.80778,54.96000
10584.83400,10587.73430,0.80258,54.60000
10584.84620,10587.74650,0.79668,54.20000
10584.85960,10587.75990,0.78997,53.75000
10584.87300,10587.77330,0.78221,53.22000
10584.88530,10587.78560,0.77347,52.62000
10584.89870,10587.79900,0.76404,51.98000
10584.91090,10587.81120,0.75389,51.29000
10584.92430,10587.82460,0.74277,50.53000
10584.93770,10587.83800,0.73049,49.70000
10584.95000,10587.85030,0.71705,48.78000
10584.96340,10587.86370,0.70237,47.79000
10584.97560,10587.87590,0.68614,46.68000
10584.98900,10587.88930,0.66800,45.45000
10585.00240,10587.90270,0.64761,44.06000
10585.01460,10587.91490,0.62477,42.51000
10585.02810,10587.92840,0.59952,40.79000
10585.04030,10587.94060,0.57240,38.94000
10585.05370,10587.95400,0.54423,37.03000
10585.06710,10587.96740,0.51568,35.08000
10585.07930,10587.97960,0.48729,33.15000
10585.09280,10587.99310,0.45981,31.28000
10585.10500,10588.00530,0.43455,29.56000
10585.11840,10588.01870,0.41284,28.09000
10585.13180,10588.03220,0.39536,26.90000
10585.14400,10588.04440,0.38223,26.00000
10585.15750,10588.05790,0.37362,25.42000
10585.16970,10588.07010,0.37007,25.18000
10585.18310,10588.08350,0.37210,25.31000
10585.19650,10588.09690,0.37967,25.83000
10585.20870,10588.10910,0.39229,26.69000
10585.22220,10588.12260,0.40940,27.85000
10585.23440,10588.13480,0.43066,29.30000
10585.24780,10588.14820,0.45559,30.99000
10585.26120,10588.16160,0.48333,32.88000
10585.27340,10588.17380,0.51270,34.88000
10585.28690,10588.18730,0.54257,36.91000
10585.29910,10588.19950,0.57202,38.91000
10585.31250,10588.21290,0.60035,40.84000
10585.32590,10588.22630,0.62691,42.65000
10585.33810,10588.23850,0.65121,44.30000
10585.35160,10588.25200,0.67314,45.79000
10585.36380,10588.26420,0.69292,47.14000
10585.37720,10588.27760,0.71090,48.36000
10585.39060,10588.29100,0.72723,49.47000
10585.40280,10588.30320,0.74194,50.47000
10585.41630,10588.31670,0.75513,51.37000
10585.42850,10588.32890,0.76708,52.18000
10585.44190,10588.34230,0.77805,52.93000
10585.45530,10588.35570,0.78822,53.62000
10585.46750,10588.36790,0.79768,54.26000
10585.48100,10588.38140,0.80654,54.87000
10585.49320,10588.39360,0.81488,55.43000
10585.50660,10588.40710,0.82274,55.97000
10585.52000,10588.42050,0.83006,56.47000
10585.53220,10588.43270,0.83687,56.93000
10585.54570,10588.44620,0.84327,57.36000
10585.55790,10588.45840,0.84939,57.78000
10585.57130,10588.47180,0.85531,58.18000
10585.58470,10588.48520,0.86093,58.57000
10585.59690,10588.49740,0.86609,58.92000
10585.61040,10588.51090,0.87079,59.24000
10585.62260,10588.52310,0.87525,59.54000
10585.63600,10588.53650,0.87970,59.84000
10585.64820,10588.54870,0.88409,60.14000
10585.66160,10588.56210,0.88812,60.41000
10585.67500,10588.57550,0.89164,60.65000
10585.68730,10588.58780,0.89479,60.87000
10585.70070,10588.60120,0.89782,61.07000
10585.71290,10588.61340,0.90083,61.28000
10585.72630,10588.62680,0.90374,61.48000
10585.73970,10588.64020,0.90649,61.66000
10585.75200,10588.65250,0.90910,61.84000
10585.76540,10588.66590,0.91158,62.01000
10585.77760,10588.67810,0.91394,62.17000
10585.79100,10588.69150,0.91628,62.33000
10585.80440,10588.70490,0.91877,62.50000
10585.81670,10588.71720,0.92144,62.68000
10585.83010,10588.73060,0.92414,62.86000
10585.84230,10588.74280,0.92664,63.03000
10585.85570,10588.75620,0.92885,63.18000
10585.86910,10588.76970,0.93082,63.32000
10585.88130,10588.78190,0.93274,63.45000
10585.89480,10588.79540,0.93472,63.58000
10585.90700,10588.80760,0.93671,63.72000
10585.92040,10588.82100,0.93851,63.84000
10585.93380,10588.83440,0.94005,63.94000
10585.94600,10588.84660,0.94155,64.05000
10585.95950,10588.86010,0.94326,64.16000
10585.97170,10588.87230,0.94504,64.28000
10585.98510,10588.88570,0.94647,64.38000
10585.99850,10588.89910,0.94748,64.45000
10586.01070,10588.91130,0.94849,64.52000
10586.02420,10588.92480,0.94989,64.61000
10586.03640,10588.93700,0.95149,64.72000
10586.04980,10588.95040,0.95281,64.81000
10586.06320,10588.96380,0.95379,64.88000
10586.07540,10588.97600,0.95476,64.94000
10586.08890,10588.98950,0.95585,65.02000
10586.10110,10589.00170,0.95682,65.08000
10586.11450,10589.01510,0.95746,65.13000
10586.12790,10589.02850,0.95798,65.16000
10586.14010,10589.04070,0.95865,65.21000
10586.15360,10589.05420,0.95944,65.26000
10586.16580,10589.06640,0.96009,65.30000
10586.17920,10589.07980,0.96063,65.34000
10586.19260,10589.09320,0.96126,65.38000
10586.20480,10589.10540,0.96207,65.44000
10586.21830,10589.11890,0.96289,65.49000
10586.23050,10589.13110,0.96357,65.54000
10586.24390,10589.14460,0.96420,65.58000
10586.25730,10589.15800,0.96484,65.63000
10586.26950,10589.17020,0.96545,65.67000
10586.28300,10589.18370,0.96598,65.70000
10586.29520,10589.19590,0.96649,65.74000
10586.30860,10589.20930,0.96710,65.78000
10586.32200,10589.22270,0.96774,65.82000
10586.33420,10589.23490,0.96826,65.86000
10586.34770,10589.24840,0.96864,65.88000
10586.35990,10589.26060,0.96896,65.90000
10586.37330,10589.27400,0.96931,65.93000
10586.38670,10589.28740,0.96968,65.95000
10586.39890,10589.29960,0.97005,65.98000
10586.41240,10589.31310,0.97045,66.00000
10586.42460,10589.32530,0.97082,66.03000
10586.43800,10589.33870,0.97106,66.05000
10586.45140,10589.35210,0.97115,66.05000
10586.46360,10589.36430,0.97120,66.06000
10586.47710,10589.37780,0.97136,66.07000
10586.48930,10589.39000,0.97161,66.08000
10586.50270,10589.40340,0.97179,66.09000
10586.51610,10589.41680,0.97179,66.09000
10586.52830,10589.42900,0.97170,66.09000
10586.54170,10589.44240,0.97173,66.09000
10586.55400,10589.45470,0.97190,66.10000
10586.56740,10589.46810,0.97209,66.11000
10586.58080,10589.48150,0.97217,66.12000
10586.59300,10589.49370,0.97214,66.12000
10586.60640,10589.50720,0.97204,66.11000
10586.61870,10589.51950,0.97180,66.09000
10586.63210,10589.53290,0.97133,66.06000
10586.64550,10589.54630,0.97073,66.02000
10586.65770,10589.55850,0.97022,65.99000
10586.67110,10589.57190,0.97000,65.97000
10586.68330,10589.58410,0.97015,65.98000
10586.69680,10589.59760,0.97073,66.02000
10586.71020,10589.61100,0.97177,66.09000
10586.72240,10589.62320,0.97315,66.18000
10586.73580,10589.63660,0.97453,66.28000
10586.74800,10589.64880,0.97560,66.35000
10586.76150,10589.66230,0.97633,66.40000
10586.77490,10589.67570,0.97692,66.44000
10586.78710,10589.68790,0.97752,66.48000
10586.80050,10589.70130,0.97814,66.52000
10586.81270,10589.71350,0.97874,66.56000
10586.82620,10589.72700,0.97922,66.60000
10586.83960,10589.74040,0.97950,66.61000
10586.85180,10589.75260,0.97958,66.62000
10586.86520,10589.76600,0.97967,66.63000
10586.87740,10589.77820,0.97999,66.65000
10586.89090,10589.79170,0.98044,66.68000
10586.90430,10589.80510,0.98077,66.70000
10586.91650,10589.81730,0.98082,66.70000
10586.92990,10589.83070,0.98075,66.70000
10586.94210,10589.84290,0.98071,66.70000
10586.95560,10589.85640,0.98060,66.69000
10586.96900,10589.86980,0.98023,66.66000
10586.98120,10589.88210,0.97961,66.62000
10586.99460,10589.89550,0.97896,66.58000
10587.00680,10589.90770,0.97838,66.54000
10587.02030,10589.92120,0.97777,66.49000
10587.03370,10589.93460,0.97702,66.44000
10587.04590,10589.94680,0.97615,66.38000
10587.05930,10589.96020,0.97527,66.32000
10587.07280,10589.97370,0.97450,66.27000
10587.08500,10589.98590,0.97394,66.23000
10587.09840,10589.99930,0.97369,66.22000
10587.11060,10590.01150,0.97373,66.22000
10587.12400,10590.02490,0.97398,66.24000
10587.13750,10590.03840,0.97444,66.27000
10587.14970,10590.05060,0.97514,66.31000
10587.16310,10590.06400,0.97602,66.37000
10587.17530,10590.07620,0.97690,66.43000
10587.18870,10590.08960,0.97771,66.49000
10587.20210,10590.10300,0.97857,66.55000
10587.21440,10590.11530,0.97952,66.61000
10587.22780,10590.12870,0.98046,66.68000
10587.24000,10590.14090,0.98121,66.73000
10587.25340,10590.15430,0.98177,66.76000
10587.26680,10590.16770,0.98225,66.80000
10587.27910,10590.18000,0.98271,66.83000
10587.29250,10590.19340,0.98311,66.85000
10587.30470,10590.20560,0.98343,66.88000
10587.31810,10590.21900,0.98375,66.90000
10587.33150,10590.23240,0.98405,66.92000
10587.34380,10590.24480,0.98423,66.93000
10587.35720,10590.25820,0.98433,66.94000
10587.36940,10590.27040,0.98448,66.95000
10587.38280,10590.28380,0.98475,66.96000
10587.39620,10590.29720,0.98498,66.98000
10587.40840,10590.30940,0.98498,66.98000
10587.42190,10590.32290,0.98480,66.97000
10587.43410,10590.33510,0.98470,66.96000
10587.44750,10590.34850,0.98481,66.97000
10587.46090,10590.36190,0.98509,66.99000
10587.47310,10590.37410,0.98534,67.00000
10587.48660,10590.38760,0.98547,67.01000
10587.49880,10590.39980,0.98553,67.02000
10587.51220,10590.41320,0.98557,67.02000
10587.52560,10590.42660,0.98557,67.02000
10587.53780,10590.43880,0.98550,67.01000
10587.55130,10590.45230,0.98547,67.01000
10587.56350,10590.46450,0.98566,67.02000
10587.57690,10590.47790,0.98603,67.05000
10587.59030,10590.49130,0.98627,67.07000
10587.60250,10590.50350,0.98609,67.05000
10587.61600,10590.51700,0.98571,67.03000
10587.62820,10590.52920,0.98555,67.02000
10587.64160,10590.54260,0.98552,67.01000
10587.65500,10590.55600,0.98496,66.98000
10587.66720,10590.56820,0.98353,66.88000
10587.68070,10590.58170,0.98195,66.77000
10587.69290,10590.59390,0.98147,66.74000
10587.70630,10590.60730,0.98253,66.81000
10587.71970,10590.62080,0.98427,66.93000
10587.73190,10590.63300,0.98555,67.01000
10587.74540,10590.64650,0.98603,67.05000
10587.75760,10590.65870,0.98615,67.06000
10587.77100,10590.67210,0.98635,67.07000
10587.78440,10590.68550,0.98662,67.09000
10587.79660,10590.69770,0.98683,67.10000
10587.81010,10590.71120,0.98695,67.11000
10587.82230,10590.72340,0.98705,67.12000
10587.83570,10590.73680,0.98718,67.12000
10587.84910,10590.75020,0.98738,67.14000
10587.86130,10590.76240,0.98760,67.15000
10587.87480,10590.77590,0.98770,67.16000
10587.88700,10590.78810,0.98753,67.15000
10587.90040,10590.80150,0.98728,67.13000
10587.91380,10590.81490,0.98730,67.13000
10587.92600,10590.82710,0.98764,67.15000
10587.93950,10590.84060,0.98793,67.17000
10587.95170,10590.85280,0.98786,67.17000
10587.96510,10590.86620,0.98764,67.15000
10587.97850,10590.87960,0.98768,67.16000
10587.99070,10590.89180,0.98798,67.18000
10588.00420,10590.90530,0.98816,67.19000
10588.01640,10590.91750,0.98805,67.18000
10588.02980,10590.93090,0.98789,67.17000
10588.04320,10590.94430,0.98795,67.17000
10588.05540,10590.95650,0.98810,67.18000
10588.06880,10590.96990,0.98804,67.18000
10588.08110,10590.98230,0.98777,67.16000
10588.09450,10590.99570,0.98755,67.15000
10588.10790,10591.00910,0.98751,67.14000
10588.12010,10591.02130,0.98752,67.14000
10588.13350,10591.03470,0.98744,67.14000
10588.14700,10591.04820,0.98734,67.13000
10588.15920,10591.06040,0.98736,67.13000
10588.17260,10591.07380,0.98751,67.14000
10588.18480,10591.08600,0.98769,67.15000
10588.19820,10591.09940,0.98784,67.16000
10588.21170,10591.11290,0.98798,67.17000
10588.22390,10591.12510,0.98810,67.18000
10588.23730,10591.13850,0.98812,67.18000
10588.24950,10591.15070,0.98798,67.17000
10588.26290,10591.16410,0.98780,67.16000
10588.27640,10591.17760,0.98777,67.16000
10588.28860,10591.18980,0.98800,67.17000
10588.30200,10591.20320,0.98841,67.20000
10588.31420,10591.21540,0.98873,67.22000
10588.32760,10591.22880,0.98879,67.23000
10588.34110,10591.24230,0.98872,67.22000
10588.35330,10591.25450,0.98875,67.22000
10588.36670,10591.26790,0.98897,67.24000
10588.37890,10591.28010,0.98912,67.25000
10588.39230,10591.29350,0.98895,67.24000
10588.40580,10591.30700,0.98851,67.21000
10588.41800,10591.31920,0.98810,67.18000
10588.43140,10591.33260,0.98789,67.16000
10588.44360,10591.34480,0.98772,67.15000
10588.45700,10591.35830,0.98739,67.13000
10588.47050,10591.37180,0.98697,67.10000
10588.48270,10591.38400,0.98679,67.09000
10588.49610,10591.39740,0.98706,67.11000
10588.50830,10591.40960,0.98759,67.14000
10588.52170,10591.42300,0.98800,67.17000
10588.53520,10591.43650,0.98812,67.18000
10588.54740,10591.44870,0.98805,67.17000
10588.56080,10591.46210,0.98802,67.17000
10588.57300,10591.47430,0.98809,67.18000
10588.58640,10591.48770,0.98818,67.18000
10588.59990,10591.50120,0.98820,67.18000
10588.61210,10591.51340,0.98817,67.18000
10588.62550,10591.52680,0.98817,67.18000
10588.63770,10591.53900,0.98826,67.19000
10588.65110,10591.55240,0.98838,67.20000
10588.66460,10591.56590,0.98847,67.20000
10588.67680,10591.57810,0.98854,67.21000
10588.69020,10591.59150,0.98864,67.21000
10588.70240,10591.60370,0.98878,67.22000
10588.71580,10591.61710,0.98886,67.23000
10588.72920,10591.63050,0.98882,67.22000
10588.74150,10591.64280,0.98866,67.21000
10588.75490,10591.65620,0.98851,67.20000
10588.76830,10591.66960,0.98848,67.20000
10588.78050,10591.68180,0.98862,67.21000
10588.79390,10591.69520,0.98887,67.23000
10588.80620,10591.70750,0.98914,67.24000
10588.81960,10591.72100,0.98933,67.26000
10588.83300,10591.73440,0.98942,67.26000
10588.84520,10591.74660,0.98944,67.26000
10588.85860,10591.76000,0.98947,67.27000
10588.87080,10591.77220,0.98951,67.27000
10588.88430,10591.78570,0.98948,67.27000
10588.89770,10591.79910,0.98937,67.26000
10588.90990,10591.81130,0.98926,67.25000
10588.92330,10591.82470,0.98925,67.25000
10588.93550,10591.83690,0.98931,67.25000
10588.94900,10591.85040,0.98932,67.26000
10588.96240,10591.86380,0.98922,67.25000
10588.97460,10591.87600,0.98907,67.24000
10588.98800,10591.88940,0.98896,67.23000
10589.00020,10591.90160,0.98895,67.23000
10589.01370,10591.91510,0.98905,67.24000
10589.02710,10591.92850,0.98923,67.25000
10589.03930,10591.94070,0.98941,67.26000
10589.05270,10591.95410,0.98949,67.27000
10589.06490,10591.96630,0.98948,67.26000
10589.07840,10591.97980,0.98946,67.26000
10589.09180,10591.99320,0.98948,67.26000
10589.10400,10592.00540,0.98948,67.26000
10589.11740,10592.01880,0.98938,67.26000
10589.12960,10592.03100,0.98930,67.25000
10589.14310,10592.04450,0.98938,67.26000
10589.15650,10592.05790,0.98956,67.27000
10589.16870,10592.07010,0.98960,67.27000
10589.18210,10592.08350,0.98942,67.26000
10589.19430,10592.09580,0.98922,67.25000
10589.20780,10592.10930,0.98922,67.25000
10589.22120,10592.12270,0.98935,67.25000
10589.23340,10592.13490,0.98941,67.26000
10589.24680,10592.14830,0.98939,67.26000
10589.26030,10592.16180,0.98947,67.26000
10589.27250,10592.17400,0.98970,67.28000
10589.28590,10592.18740,0.98986,67.29000
10589.29810,10592.19960,0.98983,67.29000
10589.31150,10592.21300,0.98977,67.28000
10589.32500,10592.22650,0.98991,67.29000
10589.33720,10592.23870,0.99015,67.31000
10589.35060,10592.25210,0.99020,67.31000
10589.36280,10592.26430,0.98999,67.30000
10589.37620,10592.27770,0.98973,67.28000
10589.38960,10592.29110,0.98961,67.27000
10589.40190,10592.30340,0.98956,67.27000
10589.41530,10592.31680,0.98945,67.26000
10589.42750,10592.32900,0.98928,67.25000
10589.44090,10592.34240,0.98916,67.24000
10589.45430,10592.35580,0.98912,67.23000
10589.46660,10592.36810,0.98911,67.23000
10589.48000,10592.38150,0.98911,67.23000
10589.49220,10592.39370,0.98914,67.24000
10589.50560,10592.40710,0.98916,67.24000
10589.51900,10592.42050,0.98913,67.23000
10589.53120,10592.43270,0.98905,67.23000
10589.54470,10592.44620,0.98899,67.22000
10589.55690,10592.45850,0.98899,67.22000
10589.57030,10592.47190,0.98905,67.23000
10589.58370,10592.48530,0.98916,67.24000
10589.59590,10592.49750,0.98933,67.25000
10589.60940,10592.51100,0.98948,67.26000
10589.62160,10592.52320,0.98951,67.26000
10589.63500,10592.53660,0.98945,67.26000
10589.64840,10592.55000,0.98941,67.25000
10589.66060,10592.56220,0.98946,67.26000
10589.67410,10592.57570,0.98949,67.26000
10589.68750,10592.58910,0.98943,67.25000
10589.69970,10592.60130,0.98940,67.25000
10589.71310,10592.61470,0.98948,67.26000
10589.72530,10592.62690,0.98962,67.27000
10589.73880,10592.64040,0.98966,67.27000
10589.75220,10592.65380,0.98965,67.27000
10589.76440,10592.66600,0.98969,67.27000
10589.77780,10592.67940,0.98973,67.27000
10589.79000,10592.69160,0.98958,67.26000
10589.80350,10592.70510,0.98930,67.24000
10589.81690,10592.71850,0.98915,67.23000
10589.82910,10592.73070,0.98929,67.24000
10589.84250,10592.74410,0.98951,67.26000
10589.85470,10592.75630,0.98947,67.25000
10589.86820,10592.76980,0.98920,67.24000
10589.88160,10592.78320,0.98898,67.22000
10589.89380,10592.79540,0.98894,67.22000
10589.90720,10592.80880,0.98886,67.21000
10589.91940,10592.82100,0.98857,67.19000
10589.93290,10592.83460,0.98813,67.16000
10589.94630,10592.84800,0.98775,67.14000
10589.95850,10592.86020,0.98746,67.12000
10589.97190,10592.87360,0.98716,67.09000
10589.98410,10592.88580,0.98682,67.07000
10589.99760,10592.89930,0.98645,67.05000
10590.01100,10592.91270,0.98596,67.01000
10590.02320,10592.92490,0.98520,66.96000
10590.03660,10592.93830,0.98415,66.89000
10590.05000,10592.95170,0.98303,66.81000
10590.06230,10592.96400,0.98206,66.75000
10590.07570,10592.97740,0.98125,66.69000
10590.08790,10592.98960,0.98048,66.64000
10590.10130,10593.00300,0.97972,66.59000
10590.11470,10593.01640,0.97913,66.55000
10590.12700,10593.02870,0.97888,66.53000
10590.14040,10593.04210,0.97899,66.54000
10590.15260,10593.05430,0.97932,66.56000
10590.16600,10593.06770,0.97973,66.59000
10590.17940,10593.08110,0.98020,66.62000
10590.19170,10593.09340,0.98083,66.66000
10590.20510,10593.10680,0.98169,66.72000
10590.21730,10593.11900,0.98275,66.79000
10590.23070,10593.13240,0.98382,66.86000
10590.24410,10593.14580,0.98474,66.93000
10590.25630,10593.15800,0.98543,66.97000
10590.26980,10593.17150,0.98596,67.01000
10590.28200,10593.18370,0.98647,67.04000
10590.29540,10593.19720,0.98708,67.09000
10590.30880,10593.21060,0.98776,67.13000
10590.32100,10593.22280,0.98838,67.17000
10590.33450,10593.23630,0.98883,67.20000
10590.34790,10593.24970,0.98907,67.22000
10590.36010,10593.26190,0.98922,67.23000
10590.37350,10593.27530,0.98936,67.24000
10590.38570,10593.28750,0.98950,67.25000
10590.39920,10593.30100,0.98955,67.25000
10590.41260,10593.31440,0.98947,67.25000
10590.42480,10593.32660,0.98932,67.24000
10590.43820,10593.34000,0.98921,67.23000
10590.45040,10593.35220,0.98921,67.23000
10590.46390,10593.36570,0.98925,67.23000
10590.47730,10593.37910,0.98923,67.23000
10590.48950,10593.39130,0.98913,67.22000
10590.50290,10593.40470,0.98905,67.22000
10590.51510,10593.41690,0.98901,67.21000
10590.52860,10593.43040,0.98894,67.21000
10590.54200,10593.44380,0.98877,67.20000
10590.55420,10593.45600,0.98857,67.18000
10590.56760,10593.46940,0.98848,67.18000
10590.57980,10593.48160,0.98848,67.18000
10590.59330,10593.49510,0.98844,67.17000
10590.60670,10593.50850,0.98834,67.17000
10590.61890,10593.52070,0.98832,67.17000
10590.63230,10593.53410,0.98845,67.17000
10590.64450,10593.54630,0.98856,67.18000
10590.65800,10593.55980,0.98851,67.18000
10590.67140,10593.57330,0.98841,67.17000
10590.68360,10593.58550,0.98849,67.18000
10590.69700,10593.59890,0.98877,67.19000
10590.71040,10593.61230,0.98904,67.21000
10590.72270,10593.62460,0.98919,67.22000
10590.73610,10593.63800,0.98926,67.23000
10590.74830,10593.65020,0.98935,67.23000
10590.76170,10593.66360,0.98946,67.24000
10590.77510,10593.67700,0.98957,67.25000
10590.78740,10593.68930,0.98971,67.26000
10590.80080,10593.70270,0.98990,67.27000
10590.81300,10593.71490,0.99002,67.28000
10590.82640,10593.72830,0.99000,67.28000
10590.83980,10593.74170,0.98996,67.27000
10590.85210,10593.75400,0.99004,67.28000
10590.86550,10593.76740,0.99018,67.29000
10590.87770,10593.77960,0.99024,67.29000
10590.89110,10593.79300,0.99022,67.29000
10590.90450,10593.80640,0.99020,67.29000
10590.91670,10593.81860,0.99012,67.28000
10590.93020,10593.83210,0.98990,67.27000
10590.94360,10593.84550,0.98961,67.25000
10590.95580,10593.85770,0.98948,67.24000
10590.96920,10593.87110,0.98949,67.24000
10590.98140,10593.88330,0.98938,67.23000
10590.99490,10593.89680,0.98900,67.21000
10591.00830,10593.91020,0.98862,67.18000
10591.02050,10593.92240,0.98855,67.18000
10591.03390,10593.93590,0.98869,67.19000
10591.04610,10593.94810,0.98867,67.18000
10591.05960,10593.96160,0.98841,67.17000
10591.07300,10593.97500,0.98823,67.15000
10591.08520,10593.98720,0.98834,67.16000
10591.09860,10594.00060,0.98853,67.17000
10591.11080,10594.01280,0.98855,67.17000
10591.12430,10594.02630,0.98850,67.17000
10591.13770,10594.03970,0.98864,67.18000
10591.14990,10594.05190,0.98891,67.20000
10591.16330,10594.06530,0.98898,67.20000
10591.17550,10594.07750,0.98881,67.19000
10591.18900,10594.09100,0.98871,67.18000
10591.20240,10594.10440,0.98890,67.20000
10591.21460,10594.11660,0.98917,67.22000
10591.22800,10594.13000,0.98916,67.21000
10591.24150,10594.14350,0.98890,67.20000
10591.25370,10594.15570,0.98876,67.19000
