wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
7438.72010,7440.76900,0.99485,131.70000
7438.72990,7440.77880,0.99538,131.77000
7438.74020,7440.78910,0.99581,131.82000
7438.75000,7440.79890,0.99606,131.85000
7438.75980,7440.80870,0.99549,131.78000
7438.77010,7440.81900,0.99468,131.67000
7438.77990,7440.82880,0.99509,131.73000
7438.79030,7440.83920,0.99593,131.84000
7438.80000,7440.84890,0.99574,131.81000
7438.81040,7440.85930,0.99546,131.77000
7438.82020,7440.86910,0.99595,131.84000
7438.83060,7440.87950,0.99599,131.84000
7438.84030,7440.88920,0.99522,131.74000
7438.85070,7440.89960,0.99490,131.70000
7438.86050,7440.90940,0.99535,131.76000
7438.87080,7440.91970,0.99584,131.82000
7438.88060,7440.92950,0.99582,131.82000
7438.89040,7440.93930,0.99519,131.74000
7438.90080,7440.94970,0.99446,131.64000
7438.91050,7440.95940,0.99425,131.61000
7438.92090,7440.96980,0.99435,131.62000
7438.93070,7440.97960,0.99449,131.64000
7438.94100,7440.98990,0.99468,131.67000
7438.95080,7440.99980,0.99460,131.66000
7438.96120,7441.01020,0.99442,131.63000
7438.97090,7441.01990,0.99451,131.64000
7438.98130,7441.03030,0.99411,131.59000
7438.99110,7441.04010,0.99308,131.45000
7439.00150,7441.05050,0.99320,131.47000
7439.01120,7441.06020,0.99458,131.65000
7439.02100,7441.07000,0.99521,131.73000
7439.03140,7441.08040,0.99485,131.69000
7439.04110,7441.09010,0.99467,131.66000
7439.05150,7441.10050,0.99445,131.63000
7439.06130,7441.11030,0.99422,131.60000
7439.07170,7441.12070,0.99474,131.67000
7439.08140,7441.13040,0.99510,131.72000
7439.09180,7441.14080,0.99419,131.60000
7439.10160,7441.15060,0.99319,131.46000
7439.11190,7441.16090,0.99304,131.44000
7439.12170,7441.17070,0.99289,131.42000
7439.13210,7441.18110,0.99252,131.38000
7439.14180,7441.19080,0.99251,131.37000
7439.15220,7441.20120,0.99236,131.35000
7439.16200,7441.21100,0.99147,131.24000
7439.17180,7441.22080,0.99040,131.09000
7439.18210,7441.23110,0.98989,131.03000
7439.19190,7441.24090,0.98999,131.04000
7439.20230,7441.25130,0.99024,131.07000
7439.21200,7441.26100,0.98995,131.03000
7439.22240,7441.27140,0.98923,130.94000
7439.23220,7441.28120,0.98921,130.93000
7439.24260,7441.29160,0.99006,131.05000
7439.25230,7441.30130,0.99041,131.09000
7439.26270,7441.31170,0.98998,131.04000
7439.27250,7441.32150,0.99025,131.07000
7439.28280,7441.33180,0.99149,131.23000
7439.29260,7441.34160,0.99223,131.33000
7439.30240,7441.35140,0.99211,131.32000
7439.31270,7441.36180,0.99211,131.32000
7439.32250,7441.37160,0.99251,131.37000
7439.33290,7441.38200,0.99310,131.45000
7439.34270,7441.39180,0.99376,131.53000
7439.35300,7441.40210,0.99385,131.55000
7439.36280,7441.41190,0.99340,131.49000
7439.37320,7441.42230,0.99368,131.52000
7439.38290,7441.43200,0.99446,131.63000
7439.39330,7441.44240,0.99427,131.60000
7439.40310,7441.45220,0.99381,131.54000
7439.41350,7441.46260,0.99435,131.61000
7439.42320,7441.47230,0.99451,131.63000
7439.43360,7441.48270,0.99357,131.51000
7439.44340,7441.49250,0.99333,131.47000
7439.45310,7441.50220,0.99400,131.56000
7439.46350,7441.51260,0.99395,131.56000
7439.47330,7441.52240,0.99363,131.51000
7439.48360,7441.53270,0.99391,131.55000
7439.49340,7441.54250,0.99357,131.50000
7439.50380,7441.55290,0.99220,131.32000
7439.51350,7441.56260,0.99146,131.22000
7439.52390,7441.57300,0.99160,131.24000
7439.53370,7441.58280,0.99134,131.21000
7439.54410,7441.59320,0.99087,131.15000
7439.55380,7441.60290,0.99130,131.20000
7439.56420,7441.61330,0.99235,131.34000
7439.57400,7441.62310,0.99270,131.39000
7439.58370,7441.63280,0.99196,131.29000
7439.59410,7441.64320,0.99114,131.18000
7439.60390,7441.65300,0.99142,131.22000
7439.61430,7441.66340,0.99249,131.36000
7439.62400,7441.67310,0.99300,131.43000
7439.63440,7441.68350,0.99272,131.39000
7439.64420,7441.69330,0.99274,131.39000
7439.65450,7441.70360,0.99327,131.46000
7439.66430,7441.71340,0.99341,131.48000
7439.67470,7441.72380,0.99316,131.44000
7439.68440,7441.73360,0.99326,131.46000
7439.69480,7441.74400,0.99351,131.49000
7439.70460,7441.75380,0.99323,131.45000
7439.71500,7441.76420,0.99255,131.36000
7439.72470,7441.77390,0.99216,131.31000
7439.73450,7441.78370,0.99273,131.39000
7439.74490,7441.79410,0.99409,131.57000
7439.75460,7441.80380,0.99454,131.63000
7439.76500,7441.81420,0.99334,131.47000
7439.77480,7441.82400,0.99260,131.37000
7439.78520,7441.83440,0.99354,131.49000
7439.79490,7441.84410,0.99393,131.54000
7439.80530,7441.85450,0.99272,131.38000
7439.81510,7441.86430,0.99203,131.29000
7439.82540,7441.87460,0.99240,131.34000
7439.83520,7441.88440,0.99223,131.32000
7439.84560,7441.89480,0.99154,131.23000
7439.85530,7441.90450,0.99127,131.19000
7439.86570,7441.91490,0.99102,131.16000
7439.87550,7441.92470,0.99079,131.13000
7439.88530,7441.93450,0.99140,131.21000
7439.89560,7441.94480,0.99235,131.33000
7439.90540,7441.95460,0.99273,131.38000
7439.91580,7441.96500,0.99296,131.41000
7439.92550,7441.97470,0.99340,131.47000
7439.93590,7441.98510,0.99349,131.48000
7439.94570,7441.99490,0.99322,131.45000
7439.95610,7442.00530,0.99324,131.45000
7439.96580,7442.01500,0.99337,131.46000
7439.97620,7442.02540,0.99284,131.39000
7439.98600,7442.03520,0.99186,131.26000
7439.99630,7442.04550,0.99154,131.22000
7440.00610,7442.05530,0.99184,131.26000
7440.01650,7442.06570,0.99140,131.20000
7440.02620,7442.07540,0.99016,131.04000
7440.03600,7442.08520,0.98970,130.98000
7440.04640,7442.09560,0.98999,131.01000
7440.05620,7442.10550,0.98939,130.94000
7440.06650,7442.11580,0.98792,130.74000
7440.07630,7442.12560,0.98670,130.58000
7440.08670,7442.13600,0.98502,130.36000
7440.09640,7442.14570,0.98212,129.97000
7440.10680,7442.15610,0.97933,129.60000
7440.11660,7442.16590,0.97706,129.30000
7440.12700,7442.17630,0.97379,128.87000
7440.13670,7442.18600,0.96983,128.34000
7440.14710,7442.19640,0.96683,127.95000
7440.15690,7442.20620,0.96404,127.58000
7440.16720,7442.21650,0.96033,127.09000
7440.17700,7442.22630,0.95737,126.69000
7440.18680,7442.23610,0.95597,126.51000
7440.19710,7442.24640,0.95412,126.26000
7440.20690,7442.25620,0.95140,125.90000
7440.21730,7442.26660,0.94982,125.69000
7440.22710,7442.27640,0.94969,125.68000
7440.23740,7442.28670,0.94976,125.69000
7440.24720,7442.29650,0.95011,125.73000
7440.25760,7442.30690,0.95163,125.93000
7440.26730,7442.31660,0.95437,126.30000
7440.27770,7442.32700,0.95779,126.75000
7440.28750,7442.33680,0.96101,127.17000
7440.29790,7442.34720,0.96356,127.51000
7440.30760,7442.35690,0.96636,127.88000
7440.31800,7442.36730,0.97038,128.41000
7440.32780,7442.37710,0.97485,129.00000
7440.33810,7442.38740,0.97841,129.47000
7440.34790,7442.39720,0.98112,129.83000
7440.35770,7442.40700,0.98375,130.18000
7440.36800,7442.41730,0.98606,130.49000
7440.37780,7442.42710,0.98735,130.66000
7440.38820,7442.43750,0.98802,130.74000
7440.39790,7442.44720,0.98870,130.83000
7440.40830,7442.45760,0.98914,130.89000
7440.41810,7442.46740,0.98945,130.93000
7440.42850,7442.47790,0.98999,131.00000
7440.43820,7442.48760,0.98984,130.98000
7440.44860,7442.49800,0.98854,130.81000
7440.45840,7442.50780,0.98750,130.67000
7440.46880,7442.51820,0.98670,130.57000
7440.47850,7442.52790,0.98445,130.27000
7440.48890,7442.53830,0.98143,129.87000
7440.49870,7442.54810,0.97896,129.54000
7440.50900,7442.55840,0.97561,129.10000
7440.51880,7442.56820,0.97046,128.42000
7440.52860,7442.57800,0.96506,127.70000
7440.53890,7442.58830,0.95972,127.00000
7440.54870,7442.59810,0.95389,126.22000
7440.55910,7442.60850,0.94887,125.56000
7440.56880,7442.61820,0.94562,125.13000
7440.57920,7442.62860,0.94374,124.88000
7440.58900,7442.63840,0.94348,124.85000
7440.59940,7442.64880,0.94481,125.02000
7440.60910,7442.65850,0.94704,125.32000
7440.61950,7442.66890,0.95067,125.80000
7440.62930,7442.67870,0.95537,126.42000
7440.63960,7442.68900,0.95907,126.91000
7440.64940,7442.69880,0.96172,127.26000
7440.65980,7442.70920,0.96374,127.52000
7440.66960,7442.71900,0.96168,127.25000
7440.67930,7442.72870,0.95482,126.34000
7440.68970,7442.73910,0.95057,125.78000
7440.69950,7442.74890,0.95439,126.29000
7440.70980,7442.75920,0.96221,127.32000
7440.71960,7442.76900,0.96834,128.13000
7440.73000,7442.77940,0.97179,128.59000
7440.73970,7442.78910,0.97275,128.71000
7440.75010,7442.79950,0.97105,128.49000
7440.75990,7442.80930,0.96747,128.02000
7440.77030,7442.81970,0.96226,127.33000
7440.78000,7442.82940,0.95460,126.31000
7440.79040,7442.83980,0.94403,124.91000
7440.80020,7442.84970,0.93009,123.07000
7440.81050,7442.86000,0.91259,120.75000
7440.82030,7442.86980,0.89214,118.05000
7440.83070,7442.88020,0.86809,114.86000
7440.84050,7442.89000,0.83880,110.99000
7440.85020,7442.89970,0.80562,106.60000
7440.86060,7442.91010,0.77161,102.10000
7440.87040,7442.91990,0.73782,97.63000
7440.88070,7442.93020,0.70567,93.37000
7440.89050,7442.94000,0.67852,89.78000
7440.90090,7442.95040,0.65790,87.05000
7440.91060,7442.96010,0.64448,85.27000
7440.92100,7442.97050,0.64154,84.89000
7440.93080,7442.98030,0.65069,86.10000
7440.94120,7442.99070,0.66886,88.50000
7440.95090,7443.00040,0.69376,91.79000
7440.96130,7443.01080,0.72465,95.88000
7440.97110,7443.02060,0.75783,100.27000
7440.98140,7443.03090,0.78953,104.47000
7440.99120,7443.04070,0.81937,108.41000
7441.00160,7443.05110,0.84613,111.95000
7441.01140,7443.06090,0.86804,114.85000
7441.02110,7443.07060,0.88782,117.47000
7441.03150,7443.08100,0.90841,120.19000
7441.04130,7443.09080,0.92702,122.66000
7441.05160,7443.10110,0.94089,124.49000
7441.06140,7443.11090,0.95204,125.97000
7441.07180,7443.12130,0.96176,127.25000
7441.08150,7443.13100,0.96878,128.18000
7441.09190,7443.14140,0.97385,128.85000
7441.10170,7443.15120,0.97866,129.49000
7441.11210,7443.16160,0.98229,129.97000
7441.12180,7443.17130,0.98397,130.19000
7441.13220,7443.18170,0.98539,130.38000
7441.14200,7443.19150,0.98743,130.65000
7441.15230,7443.20180,0.98893,130.84000
7441.16210,7443.21160,0.98964,130.94000
7441.17250,7443.22210,0.99031,131.03000
7441.18230,7443.23190,0.99076,131.09000
7441.19260,7443.24220,0.99052,131.05000
7441.20240,7443.25200,0.99028,131.02000
7441.21220,7443.26180,0.99102,131.12000
7441.22250,7443.27210,0.99229,131.29000
7441.23230,7443.28190,0.99263,131.33000
7441.24270,7443.29230,0.99161,131.20000
7441.25240,7443.30200,0.99080,131.09000
7441.26280,7443.31240,0.99169,131.21000
7441.27260,7443.32220,0.99335,131.43000
7441.28300,7443.33260,0.99375,131.48000
7441.29270,7443.34230,0.99308,131.39000
7441.30310,7443.35270,0.99331,131.42000
7441.31290,7443.36250,0.99472,131.61000
7441.32320,7443.37280,0.99577,131.74000
7441.33300,7443.38260,0.99589,131.76000
7441.34340,7443.39300,0.99564,131.73000
7441.35310,7443.40270,0.99543,131.70000
7441.36350,7443.41310,0.99561,131.72000
7441.37330,7443.42290,0.99602,131.78000
7441.38370,7443.43330,0.99574,131.74000
7441.39340,7443.44300,0.99514,131.66000
7441.40320,7443.45280,0.99542,131.70000
7441.41360,7443.46320,0.99573,131.74000
7441.42330,7443.47290,0.99486,131.62000
7441.43370,7443.48330,0.99430,131.55000
7441.44350,7443.49310,0.99499,131.64000
7441.45390,7443.50350,0.99494,131.63000
7441.46360,7443.51320,0.99347,131.44000
7441.47400,7443.52360,0.99266,131.33000
7441.48380,7443.53340,0.99318,131.40000
