wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
7768.98560,7771.12360,0.99806,122.90000
7768.99410,7771.13210,0.99756,122.84000
7769.00270,7771.14070,0.99754,122.83000
7769.01120,7771.14920,0.99761,122.84000
7769.01980,7771.15780,0.99697,122.76000
7769.02830,7771.16630,0.99608,122.65000
7769.03690,7771.17490,0.99624,122.67000
7769.04540,7771.18340,0.99661,122.72000
7769.05400,7771.19200,0.99607,122.65000
7769.06250,7771.20050,0.99531,122.56000
7769.07100,7771.20900,0.99450,122.46000
7769.07960,7771.21760,0.99401,122.40000
7769.08870,7771.22670,0.99443,122.45000
7769.09730,7771.23530,0.99447,122.45000
7769.10580,7771.24380,0.99381,122.37000
7769.11440,7771.25240,0.99358,122.34000
7769.12290,7771.26100,0.99320,122.30000
7769.13150,7771.26960,0.99273,122.24000
7769.14000,7771.27810,0.99346,122.33000
7769.14860,7771.28670,0.99455,122.46000
7769.15710,7771.29520,0.99455,122.46000
7769.16560,7771.30370,0.99395,122.39000
7769.17420,7771.31230,0.99406,122.40000
7769.18270,7771.32080,0.99524,122.55000
7769.19130,7771.32940,0.99617,122.66000
7769.19980,7771.33790,0.99626,122.67000
7769.20840,7771.34650,0.99685,122.74000
7769.21690,7771.35500,0.99763,122.84000
7769.22610,7771.36420,0.99721,122.79000
7769.23460,7771.37270,0.99693,122.75000
7769.24320,7771.38130,0.99757,122.83000
7769.25170,7771.38980,0.99766,122.84000
7769.26030,7771.39840,0.99773,122.85000
7769.26880,7771.40690,0.99850,122.95000
7769.27730,7771.41540,0.99820,122.91000
7769.28590,7771.42400,0.99757,122.83000
7769.29440,7771.43250,0.99870,122.97000
7769.30300,7771.44110,0.99941,123.06000
7769.31150,7771.44960,0.99832,122.92000
7769.32010,7771.45820,0.99815,122.90000
7769.32860,7771.46670,0.99909,123.02000
7769.33720,7771.47530,0.99895,123.00000
7769.34570,7771.48380,0.99830,122.92000
7769.35420,7771.49230,0.99828,122.92000
7769.36340,7771.50150,0.99856,122.95000
7769.37190,7771.51000,0.99878,122.98000
7769.38050,7771.51860,0.99848,122.94000
7769.38900,7771.52710,0.99773,122.85000
7769.39760,7771.53570,0.99760,122.83000
7769.40610,7771.54420,0.99803,122.88000
7769.41470,7771.55280,0.99796,122.87000
7769.42320,7771.56130,0.99754,122.82000
7769.43180,7771.56990,0.99754,122.82000
7769.44030,7771.57840,0.99764,122.83000
7769.44890,7771.58700,0.99710,122.77000
7769.45740,7771.59550,0.99647,122.69000
7769.46590,7771.60400,0.99638,122.68000
7769.47450,7771.61260,0.99629,122.67000
7769.48300,7771.62110,0.99602,122.63000
7769.49160,7771.62970,0.99556,122.58000
7769.50070,7771.63890,0.99435,122.43000
7769.50930,7771.64750,0.99324,122.29000
7769.51780,7771.65600,0.99315,122.28000
7769.52640,7771.66460,0.99293,122.25000
7769.53490,7771.67310,0.99226,122.17000
7769.54350,7771.68170,0.99192,122.13000
7769.55200,7771.69020,0.99160,122.09000
7769.56050,7771.69870,0.99157,122.08000
7769.56910,7771.70730,0.99229,122.17000
7769.57760,7771.71580,0.99266,122.22000
7769.58620,7771.72440,0.99220,122.16000
7769.59470,7771.73290,0.99177,122.11000
7769.60330,7771.74150,0.99178,122.11000
7769.61180,7771.75000,0.99235,122.18000
7769.62040,7771.75860,0.99299,122.26000
7769.62890,7771.76710,0.99312,122.27000
7769.63810,7771.77630,0.99334,122.30000
7769.64660,7771.78480,0.99405,122.39000
7769.65520,7771.79340,0.99458,122.45000
7769.66370,7771.80190,0.99486,122.49000
7769.67220,7771.81040,0.99524,122.53000
7769.68080,7771.81900,0.99557,122.57000
7769.68930,7771.82750,0.99554,122.57000
7769.69790,7771.83610,0.99543,122.56000
7769.70640,7771.84460,0.99580,122.60000
7769.71500,7771.85320,0.99626,122.66000
7769.72350,7771.86170,0.99626,122.66000
7769.73210,7771.87030,0.99634,122.67000
7769.74060,7771.87880,0.99664,122.70000
7769.74910,7771.88730,0.99695,122.74000
7769.75770,7771.89590,0.99766,122.83000
7769.76680,7771.90500,0.99806,122.88000
7769.77540,7771.91360,0.99756,122.82000
7769.78390,7771.92210,0.99765,122.83000
7769.79250,7771.93070,0.99828,122.90000
7769.80100,7771.93920,0.99785,122.85000
7769.80960,7771.94780,0.99759,122.82000
7769.81810,7771.95630,0.99833,122.91000
7769.82670,7771.96490,0.99839,122.92000
7769.83520,7771.97340,0.99812,122.88000
7769.84380,7771.98200,0.99860,122.94000
7769.85230,7771.99050,0.99866,122.95000
7769.86080,7771.99900,0.99822,122.89000
7769.86940,7772.00770,0.99818,122.89000
7769.87790,7772.01620,0.99804,122.87000
7769.88650,7772.02480,0.99803,122.87000
7769.89500,7772.03330,0.99842,122.92000
7769.90420,7772.04250,0.99829,122.90000
7769.91270,7772.05100,0.99797,122.86000
7769.92130,7772.05960,0.99814,122.88000
7769.92980,7772.06810,0.99825,122.90000
7769.93840,7772.07670,0.99814,122.88000
7769.94690,7772.08520,0.99790,122.85000
7769.95540,7772.09370,0.99778,122.84000
7769.96400,7772.10230,0.99800,122.86000
7769.97250,7772.11080,0.99784,122.84000
7769.98110,7772.11940,0.99778,122.84000
7769.98960,7772.12790,0.99825,122.89000
7769.99820,7772.13650,0.99759,122.81000
7770.00670,7772.14500,0.99648,122.68000
7770.01530,7772.15360,0.99667,122.70000
7770.02380,7772.16210,0.99675,122.71000
7770.03300,7772.17130,0.99666,122.70000
7770.04150,7772.17980,0.99755,122.81000
7770.05000,7772.18830,0.99757,122.81000
7770.05860,7772.19690,0.99638,122.66000
7770.06710,7772.20540,0.99616,122.64000
7770.07570,7772.21400,0.99662,122.69000
7770.08420,7772.22250,0.99665,122.70000
7770.09280,7772.23110,0.99662,122.69000
7770.10130,7772.23960,0.99683,122.72000
7770.10990,7772.24820,0.99678,122.71000
7770.11840,7772.25670,0.99604,122.62000
7770.12700,7772.26530,0.99554,122.56000
7770.13550,7772.27380,0.99578,122.59000
7770.14400,7772.28230,0.99583,122.59000
7770.15260,7772.29090,0.99603,122.62000
7770.16170,7772.30000,0.99654,122.68000
7770.17030,7772.30860,0.99643,122.67000
7770.17880,7772.31710,0.99634,122.65000
7770.18740,7772.32570,0.99627,122.65000
7770.19590,7772.33420,0.99554,122.56000
7770.20450,7772.34280,0.99554,122.56000
7770.21300,7772.35130,0.99567,122.57000
7770.22160,7772.35990,0.99450,122.43000
7770.23010,7772.36840,0.99406,122.37000
7770.23860,7772.37700,0.99414,122.38000
7770.24720,7772.38560,0.99265,122.20000
7770.25570,7772.39410,0.99177,122.09000
7770.26430,7772.40270,0.99264,122.20000
7770.27280,7772.41120,0.99299,122.24000
7770.28140,7772.41980,0.99269,122.20000
7770.29050,7772.42890,0.99235,122.16000
7770.29910,7772.43750,0.99182,122.09000
7770.30760,7772.44600,0.99189,122.10000
7770.31620,7772.45460,0.99253,122.18000
7770.32470,7772.46310,0.99317,122.26000
7770.33330,7772.47170,0.99401,122.36000
7770.34180,7772.48020,0.99450,122.42000
7770.35030,7772.48870,0.99441,122.41000
7770.35890,7772.49730,0.99462,122.44000
7770.36740,7772.50580,0.99533,122.52000
7770.37600,7772.51440,0.99602,122.61000
7770.38450,7772.52290,0.99632,122.65000
7770.39310,7772.53150,0.99633,122.65000
7770.40160,7772.54000,0.99676,122.70000
7770.41020,7772.54860,0.99766,122.81000
7770.41930,7772.55770,0.99817,122.87000
7770.42790,7772.56630,0.99814,122.87000
7770.43640,7772.57480,0.99789,122.84000
7770.44490,7772.58330,0.99766,122.81000
7770.45350,7772.59190,0.99792,122.84000
7770.46200,7772.60040,0.99832,122.89000
7770.47060,7772.60900,0.99803,122.85000
7770.47910,7772.61750,0.99767,122.81000
7770.48770,7772.62610,0.99784,122.83000
7770.49620,7772.63460,0.99779,122.82000
7770.50480,7772.64320,0.99768,122.81000
7770.51330,7772.65170,0.99808,122.86000
7770.52190,7772.66030,0.99796,122.84000
7770.53040,7772.66880,0.99734,122.77000
7770.53890,7772.67730,0.99772,122.81000
7770.54810,7772.68650,0.99850,122.91000
7770.55660,7772.69500,0.99818,122.87000
7770.56520,7772.70360,0.99760,122.80000
7770.57370,7772.71210,0.99771,122.81000
7770.58230,7772.72070,0.99767,122.81000
7770.59080,7772.72920,0.99699,122.72000
7770.59940,7772.73780,0.99649,122.66000
7770.60790,7772.74640,0.99668,122.68000
7770.61650,7772.75500,0.99697,122.72000
7770.62500,7772.76350,0.99665,122.68000
7770.63350,7772.77200,0.99624,122.63000
7770.64210,7772.78060,0.99657,122.67000
7770.65060,7772.78910,0.99686,122.71000
7770.65920,7772.79770,0.99642,122.65000
7770.66770,7772.80620,0.99631,122.64000
7770.67690,7772.81540,0.99659,122.67000
7770.68540,7772.82390,0.99625,122.63000
7770.69400,7772.83250,0.99571,122.56000
7770.70250,7772.84100,0.99525,122.51000
7770.71110,7772.84960,0.99470,122.44000
7770.71960,7772.85810,0.99477,122.45000
7770.72810,7772.86660,0.99490,122.46000
7770.73670,7772.87520,0.99397,122.35000
7770.74520,7772.88370,0.99288,122.21000
7770.75380,7772.89230,0.99244,122.16000
7770.76230,7772.90080,0.99234,122.15000
7770.77090,7772.90940,0.99223,122.13000
7770.77940,7772.91790,0.99208,122.11000
7770.78800,7772.92650,0.99269,122.19000
7770.79650,7772.93500,0.99348,122.29000
7770.80570,7772.94420,0.99299,122.23000
7770.81420,7772.95270,0.99283,122.21000
7770.82280,7772.96130,0.99361,122.30000
7770.83130,7772.96980,0.99369,122.31000
7770.83980,7772.97830,0.99419,122.37000
7770.84840,7772.98690,0.99538,122.52000
7770.85690,7772.99540,0.99540,122.52000
7770.86550,7773.00400,0.99535,122.51000
7770.87400,7773.01250,0.99575,122.56000
7770.88260,7773.02110,0.99576,122.56000
7770.89110,7773.02960,0.99630,122.63000
7770.89970,7773.03820,0.99641,122.64000
7770.90820,7773.04670,0.99544,122.52000
7770.91670,7773.05520,0.99557,122.54000
7770.92590,7773.06440,0.99625,122.62000
7770.93440,7773.07290,0.99601,122.59000
7770.94300,7773.08150,0.99571,122.56000
7770.95150,7773.09000,0.99550,122.53000
7770.96010,7773.09860,0.99583,122.57000
7770.96860,7773.10710,0.99665,122.67000
7770.97720,7773.11580,0.99629,122.63000
7770.98570,7773.12430,0.99584,122.57000
7770.99430,7773.13290,0.99643,122.64000
7771.00280,7773.14140,0.99624,122.62000
7771.01140,7773.15000,0.99559,122.54000
7771.01990,7773.15850,0.99591,122.58000
7771.02840,7773.16700,0.99633,122.63000
7771.03700,7773.17560,0.99610,122.60000
7771.04550,7773.18410,0.99536,122.51000
7771.05470,7773.19330,0.99465,122.42000
7771.06320,7773.20180,0.99485,122.45000
7771.07180,7773.21040,0.99575,122.56000
7771.08030,7773.21890,0.99641,122.64000
7771.08890,7773.22750,0.99625,122.62000
7771.09740,7773.23600,0.99572,122.55000
7771.10600,7773.24460,0.99576,122.56000
7771.11450,7773.25310,0.99602,122.59000
7771.12300,7773.26160,0.99638,122.63000
7771.13160,7773.27020,0.99726,122.74000
7771.14010,7773.27870,0.99742,122.76000
7771.14870,7773.28730,0.99662,122.66000
7771.15720,7773.29580,0.99614,122.60000
7771.16580,7773.30440,0.99575,122.56000
7771.17490,7773.31350,0.99541,122.51000
7771.18350,7773.32210,0.99558,122.53000
7771.19200,7773.33060,0.99565,122.54000
7771.20060,7773.33920,0.99570,122.55000
7771.20910,7773.34770,0.99586,122.57000
7771.21770,7773.35630,0.99603,122.59000
7771.22620,7773.36480,0.99645,122.64000
7771.23470,7773.37330,0.99620,122.61000
7771.24330,7773.38190,0.99546,122.52000
7771.25180,7773.39040,0.99605,122.59000
7771.26040,7773.39900,0.99670,122.67000
7771.26890,7773.40750,0.99598,122.58000
7771.27750,7773.41610,0.99535,122.50000
7771.28600,7773.42460,0.99504,122.46000
7771.29460,7773.43320,0.99463,122.41000
7771.30370,7773.44230,0.99458,122.41000
7771.31230,7773.45090,0.99464,122.41000
7771.32080,7773.45940,0.99462,122.41000
7771.32930,7773.46790,0.99411,122.35000
7771.33790,7773.47650,0.99302,122.21000
7771.34640,7773.48510,0.99296,122.21000
7771.35500,7773.49370,0.99349,122.27000
7771.36350,7773.50220,0.99288,122.20000
7771.37210,7773.51080,0.99198,122.09000
7771.38060,7773.51930,0.99156,122.03000
7771.38920,7773.52790,0.99153,122.03000
7771.39770,7773.53640,0.99213,122.10000
7771.40620,7773.54490,0.99223,122.12000
7771.41480,7773.55350,0.99189,122.07000
7771.42400,7773.56270,0.99241,122.14000
7771.43250,7773.57120,0.99264,122.17000
7771.44100,7773.57970,0.99258,122.16000
7771.44960,7773.58830,0.99353,122.27000
7771.45810,7773.59680,0.99416,122.35000
7771.46670,7773.60540,0.99420,122.36000
7771.47520,7773.61390,0.99461,122.41000
7771.48380,7773.62250,0.99403,122.33000
7771.49230,7773.63100,0.99289,122.19000
7771.50090,7773.63960,0.99330,122.24000
7771.50940,7773.64810,0.99399,122.33000
7771.51790,7773.65660,0.99351,122.27000
7771.52650,7773.66520,0.99299,122.21000
7771.53500,7773.67370,0.99303,122.21000
7771.54420,7773.68290,0.99303,122.21000
7771.55270,7773.69140,0.99270,122.17000
7771.56130,7773.70000,0.99222,122.11000
7771.56980,7773.70850,0.99184,122.06000
7771.57840,7773.71710,0.99129,121.99000
7771.58690,7773.72560,0.99048,121.90000
7771.59550,7773.73420,0.98995,121.83000
7771.60400,7773.74270,0.98969,121.80000
7771.61250,7773.75120,0.98896,121.71000
7771.62110,7773.75980,0.98751,121.53000
7771.62960,7773.76830,0.98582,121.32000
7771.63820,7773.77690,0.98433,121.14000
7771.64670,7773.78540,0.98315,120.99000
7771.65530,7773.79400,0.98200,120.85000
7771.66440,7773.80310,0.98057,120.67000
7771.67300,7773.81170,0.97938,120.53000
7771.68150,7773.82020,0.97867,120.44000
7771.69010,7773.82880,0.97737,120.28000
7771.69860,7773.83730,0.97564,120.07000
7771.70720,7773.84590,0.97429,119.90000
7771.71570,7773.85450,0.97216,119.64000
7771.72420,7773.86300,0.96923,119.28000
7771.73280,7773.87160,0.96694,118.99000
7771.74130,7773.88010,0.96424,118.66000
7771.74990,7773.88870,0.96030,118.18000
7771.75840,7773.89720,0.95588,117.63000
7771.76700,7773.90580,0.95026,116.94000
7771.77550,7773.91430,0.94353,116.11000
7771.78470,7773.92350,0.93657,115.26000
7771.79320,7773.93200,0.92819,114.22000
7771.80180,7773.94060,0.91836,113.01000
7771.81030,7773.94910,0.90831,111.78000
7771.81880,7773.95760,0.89712,110.40000
7771.82740,7773.96620,0.88452,108.85000
7771.83590,7773.97470,0.87134,107.23000
7771.84450,7773.98330,0.85715,105.48000
7771.85300,7773.99180,0.84196,103.61000
7771.86160,7774.00040,0.82653,101.71000
7771.87010,7774.00890,0.81120,99.83000
7771.87870,7774.01750,0.79608,97.96000
7771.88720,7774.02600,0.78079,96.08000
7771.89580,7774.03460,0.76601,94.26000
7771.90490,7774.04370,0.75286,92.65000
7771.91350,7774.05230,0.74029,91.10000
7771.92200,7774.06080,0.72821,89.61000
7771.93050,7774.06930,0.71845,88.41000
7771.93910,7774.07790,0.71052,87.43000
7771.94760,7774.08640,0.70409,86.64000
7771.95620,7774.09500,0.70105,86.27000
7771.96470,7774.10350,0.70086,86.25000
7771.97330,7774.11210,0.70197,86.38000
7771.98180,7774.12060,0.70599,86.88000
7771.99040,7774.12920,0.71420,87.89000
7771.99890,7774.13770,0.72471,89.18000
7772.00740,7774.14620,0.73621,90.59000
7772.01600,7774.15480,0.74956,92.24000
7772.02510,7774.16390,0.76515,94.16000
7772.03370,7774.17250,0.78202,96.23000
7772.04220,7774.18100,0.79913,98.34000
7772.05080,7774.18960,0.81606,100.42000
7772.05930,7774.19810,0.83303,102.51000
7772.06790,7774.20670,0.85003,104.60000
7772.07640,7774.21520,0.86601,106.57000
7772.08500,7774.22390,0.88074,108.38000
7772.09350,7774.23240,0.89477,110.10000
7772.10210,7774.24100,0.90779,111.71000
7772.11060,7774.24950,0.91963,113.16000
7772.11910,7774.25800,0.93004,114.44000
7772.12770,7774.26660,0.93846,115.48000
7772.13680,7774.27570,0.94596,116.40000
7772.14540,7774.28430,0.95328,117.30000
7772.15390,7774.29280,0.95940,118.06000
7772.16250,7774.30140,0.96446,118.68000
7772.17100,7774.30990,0.96861,119.19000
7772.17960,7774.31850,0.97148,119.54000
7772.18810,7774.32700,0.97474,119.94000
7772.19670,7774.33560,0.97844,120.40000
7772.20520,7774.34410,0.98055,120.66000
7772.21370,7774.35260,0.98199,120.83000
7772.22230,7774.36120,0.98411,121.09000
7772.23080,7774.36970,0.98575,121.30000
7772.23940,7774.37830,0.98654,121.39000
7772.24790,7774.38680,0.98725,121.48000
7772.25710,7774.39600,0.98824,121.60000
7772.26560,7774.40450,0.98919,121.72000
7772.27420,7774.41310,0.98942,121.75000
7772.28270,7774.42160,0.98946,121.75000
7772.29130,7774.43020,0.98994,121.81000
7772.29980,7774.43870,0.99028,121.85000
7772.30830,7774.44720,0.99067,121.90000
7772.31690,7774.45580,0.99092,121.93000
7772.32540,7774.46430,0.99060,121.89000
7772.33400,7774.47290,0.99105,121.94000
7772.34250,7774.48140,0.99204,122.07000
7772.35110,7774.49000,0.99200,122.06000
7772.35960,7774.49850,0.99176,122.03000
7772.36880,7774.50770,0.99182,122.04000
7772.37730,7774.51620,0.99184,122.04000
7772.38590,7774.52480,0.99228,122.10000
7772.39440,7774.53330,0.99219,122.08000
7772.40300,7774.54190,0.99172,122.03000
7772.41150,7774.55040,0.99241,122.11000
7772.42000,7774.55890,0.99272,122.15000
7772.42860,7774.56750,0.99224,122.09000
7772.43710,7774.57600,0.99292,122.17000
7772.44570,7774.58460,0.99343,122.23000
7772.45420,7774.59310,0.99282,122.16000
7772.46280,7774.60180,0.99260,122.13000
7772.47130,7774.61030,0.99213,122.07000
7772.47990,7774.61890,0.99123,121.96000
7772.48900,7774.62800,0.99116,121.95000
7772.49760,7774.63660,0.99098,121.93000
7772.50610,7774.64510,0.99012,121.83000
7772.51460,7774.65360,0.98953,121.75000
7772.52320,7774.66220,0.98910,121.70000
7772.53170,7774.67070,0.98816,121.58000
7772.54030,7774.67930,0.98656,121.39000
7772.54880,7774.68780,0.98518,121.22000
7772.55740,7774.69640,0.98473,121.16000
7772.56590,7774.70490,0.98415,121.09000
7772.57450,7774.71350,0.98318,120.97000
7772.58300,7774.72200,0.98277,120.92000
7772.59160,7774.73060,0.98244,120.88000
7772.60070,7774.73970,0.98205,120.83000
7772.60930,7774.74830,0.98226,120.86000
7772.61780,7774.75680,0.98291,120.94000
7772.62630,7774.76530,0.98370,121.03000
7772.63490,7774.77390,0.98407,121.08000
7772.64340,7774.78240,0.98418,121.09000
7772.65200,7774.79100,0.98541,121.24000
7772.66050,7774.79950,0.98697,121.43000
7772.66910,7774.80810,0.98741,121.49000
7772.67760,7774.81660,0.98793,121.55000
7772.68620,7774.82520,0.98905,121.69000
7772.69470,7774.83370,0.98969,121.77000
7772.70320,7774.84220,0.99009,121.82000
7772.71180,7774.85080,0.99086,121.91000
7772.72090,7774.85990,0.99158,122.00000
7772.72950,7774.86850,0.99167,122.01000
7772.73800,7774.87700,0.99150,121.99000
7772.74660,7774.88560,0.99192,122.04000
7772.75510,7774.89410,0.99233,122.09000
7772.76370,7774.90270,0.99198,122.05000
7772.77220,7774.91120,0.99185,122.03000
7772.78080,7774.91980,0.99206,122.06000
7772.78930,7774.92830,0.99175,122.02000
7772.79790,7774.93690,0.99140,121.98000
7772.80640,7774.94540,0.99143,121.98000
7772.81490,7774.95390,0.99145,121.98000
7772.82350,7774.96250,0.99125,121.96000
7772.83260,7774.97170,0.99050,121.86000
7772.84120,7774.98030,0.98937,121.72000
7772.84970,7774.98880,0.98836,121.60000
7772.85830,7774.99740,0.98735,121.48000
7772.86680,7775.00590,0.98644,121.36000
7772.87540,7775.01450,0.98631,121.35000
7772.88390,7775.02300,0.98685,121.41000
7772.89250,7775.03160,0.98697,121.43000
7772.90100,7775.04010,0.98638,121.36000
7772.90950,7775.04860,0.98647,121.37000
7772.91810,7775.05720,0.98739,121.48000
7772.92660,7775.06570,0.98761,121.51000
7772.93520,7775.07430,0.98757,121.50000
7772.94430,7775.08340,0.98830,121.59000
7772.95290,7775.09200,0.98861,121.63000
7772.96140,7775.10050,0.98845,121.61000
7772.97000,7775.10910,0.98904,121.68000
7772.97850,7775.11760,0.98976,121.77000
7772.98710,7775.12620,0.98995,121.79000
7772.99560,7775.13470,0.99015,121.82000
7773.00420,7775.14330,0.99030,121.83000
7773.01270,7775.15180,0.99033,121.84000
7773.02120,7775.16030,0.99080,121.90000
7773.02980,7775.16890,0.99137,121.97000
7773.03830,7775.17740,0.99120,121.94000
7773.04690,7775.18600,0.99096,121.91000
7773.05600,7775.19510,0.99160,121.99000
7773.06460,7775.20370,0.99208,122.05000
7773.07310,7775.21220,0.99183,122.02000
7773.08170,7775.22080,0.99206,122.05000
7773.09020,7775.22930,0.99226,122.07000
7773.09880,7775.23790,0.99212,122.06000
7773.10730,7775.24640,0.99340,122.21000
7773.11580,7775.25490,0.99478,122.38000
7773.12440,7775.26350,0.99445,122.34000
7773.13290,7775.27200,0.99499,122.41000
7773.14150,7775.28060,0.99647,122.59000
7773.15000,7775.28910,0.99623,122.56000
7773.15860,7775.29770,0.99597,122.53000
7773.16770,7775.30680,0.99693,122.65000
7773.17630,7775.31540,0.99701,122.66000
7773.18480,7775.32390,0.99655,122.60000
7773.19340,7775.33250,0.99668,122.61000
7773.20190,7775.34110,0.99668,122.61000
7773.21040,7775.34960,0.99693,122.64000
7773.21900,7775.35820,0.99739,122.70000
7773.22750,7775.36670,0.99689,122.64000
7773.23610,7775.37530,0.99611,122.54000
7773.24460,7775.38380,0.99598,122.53000
7773.25320,7775.39240,0.99601,122.53000
7773.26170,7775.40090,0.99613,122.54000
7773.27030,7775.40950,0.99637,122.57000
7773.27940,7775.41860,0.99640,122.58000
7773.28800,7775.42720,0.99632,122.57000
7773.29650,7775.43570,0.99593,122.52000
7773.30510,7775.44430,0.99517,122.43000
7773.31360,7775.45280,0.99493,122.40000
7773.32210,7775.46130,0.99535,122.45000
7773.33070,7775.46990,0.99582,122.50000
7773.33920,7775.47840,0.99625,122.56000
7773.34780,7775.48700,0.99618,122.55000
7773.35630,7775.49550,0.99565,122.48000
7773.36490,7775.50410,0.99576,122.50000
7773.37340,7775.51260,0.99582,122.50000
7773.38200,7775.52120,0.99487,122.39000
7773.39110,7775.53030,0.99458,122.35000
7773.39970,7775.53890,0.99516,122.42000
7773.40820,7775.54740,0.99484,122.38000
7773.41670,7775.55590,0.99426,122.31000
7773.42530,7775.56450,0.99446,122.34000
