wavelength_air_A,wavelength_vac_A,residual_flux,irradiance_uW_cm2_nm
8210.62680,8212.88410,0.98665,110.21000
8210.63660,8212.89390,0.98573,110.11000
8210.64580,8212.90310,0.98559,110.09000
8210.65550,8212.91280,0.98568,110.10000
8210.66530,8212.92260,0.98496,110.02000
8210.67500,8212.93230,0.98497,110.02000
8210.68420,8212.94150,0.98598,110.13000
8210.69400,8212.95130,0.98560,110.09000
8210.70370,8212.96100,0.98468,109.99000
8210.71290,8212.97020,0.98497,110.02000
8210.72270,8212.98000,0.98466,109.98000
8210.73240,8212.98970,0.98368,109.87000
8210.74220,8212.99950,0.98389,109.90000
8210.75130,8213.00860,0.98427,109.94000
8210.76110,8213.01840,0.98383,109.89000
8210.77090,8213.02830,0.98333,109.83000
8210.78000,8213.03740,0.98262,109.75000
8210.78980,8213.04720,0.98175,109.66000
8210.79960,8213.05700,0.98138,109.62000
8210.80870,8213.06610,0.98116,109.59000
8210.81850,8213.07590,0.98088,109.56000
8210.82820,8213.08560,0.98067,109.54000
8210.83800,8213.09540,0.97994,109.45000
8210.84720,8213.10460,0.97866,109.31000
8210.85690,8213.11430,0.97757,109.19000
8210.86670,8213.12410,0.97664,109.08000
8210.87590,8213.13330,0.97528,108.93000
8210.88560,8213.14300,0.97380,108.77000
8210.89540,8213.15280,0.97301,108.68000
8210.90520,8213.16260,0.97257,108.63000
8210.91430,8213.17170,0.97156,108.52000
8210.92410,8213.18150,0.97006,108.35000
8210.93380,8213.19120,0.96885,108.21000
8210.94300,8213.20040,0.96858,108.18000
8210.95280,8213.21020,0.96936,108.27000
8210.96250,8213.21990,0.97094,108.45000
8210.97230,8213.22970,0.97304,108.68000
8210.98140,8213.23880,0.97487,108.88000
8210.99120,8213.24860,0.97606,109.02000
8211.00100,8213.25840,0.97737,109.16000
8211.01010,8213.26750,0.97830,109.27000
8211.01990,8213.27730,0.97747,109.17000
8211.02970,8213.28710,0.97607,109.02000
8211.03880,8213.29620,0.97531,108.93000
8211.04860,8213.30600,0.97380,108.76000
8211.05830,8213.31570,0.97108,108.46000
8211.06810,8213.32550,0.96828,108.15000
8211.07730,8213.33470,0.96510,107.79000
8211.08700,8213.34440,0.96143,107.38000
8211.09680,8213.35420,0.95832,107.03000
8211.10600,8213.36340,0.95538,106.70000
8211.11570,8213.37310,0.95217,106.35000
8211.12550,8213.38290,0.95022,106.13000
8211.13530,8213.39270,0.94991,106.09000
8211.14440,8213.40190,0.95007,106.11000
8211.15420,8213.41170,0.95060,106.17000
8211.16390,8213.42140,0.95098,106.21000
8211.17310,8213.43060,0.95030,106.14000
8211.18290,8213.44040,0.94927,106.02000
8211.19260,8213.45010,0.94820,105.90000
8211.20180,8213.45930,0.94758,105.83000
8211.21150,8213.46900,0.94936,106.03000
8211.22130,8213.47880,0.95272,106.40000
8211.23110,8213.48860,0.95505,106.66000
8211.24020,8213.49770,0.95666,106.84000
8211.25000,8213.50750,0.95781,106.97000
8211.25980,8213.51730,0.95722,106.91000
8211.26890,8213.52640,0.95547,106.71000
8211.27870,8213.53620,0.95363,106.50000
8211.28850,8213.54600,0.95166,106.28000
8211.29820,8213.55570,0.94966,106.06000
8211.30740,8213.56490,0.94811,105.89000
8211.31710,8213.57460,0.94750,105.82000
8211.32690,8213.58440,0.94781,105.85000
8211.33610,8213.59360,0.94875,105.96000
8211.34580,8213.60330,0.95081,106.19000
8211.35560,8213.61310,0.95385,106.53000
8211.36540,8213.62290,0.95720,106.90000
8211.37450,8213.63200,0.96093,107.32000
8211.38430,8213.64180,0.96460,107.73000
8211.39400,8213.65150,0.96774,108.08000
8211.40320,8213.66070,0.97080,108.42000
8211.41300,8213.67050,0.97328,108.70000
8211.42270,8213.68020,0.97460,108.84000
8211.43250,8213.69000,0.97566,108.96000
8211.44170,8213.69920,0.97660,109.07000
8211.45140,8213.70890,0.97659,109.06000
8211.46120,8213.71870,0.97576,108.97000
8211.47030,8213.72780,0.97482,108.87000
8211.48010,8213.73760,0.97395,108.77000
8211.48990,8213.74740,0.97291,108.65000
8211.49900,8213.75650,0.97168,108.52000
8211.50880,8213.76630,0.97037,108.37000
8211.51860,8213.77620,0.96884,108.20000
8211.52830,8213.78590,0.96733,108.03000
8211.53750,8213.79510,0.96642,107.93000
8211.54720,8213.80480,0.96595,107.87000
8211.55700,8213.81460,0.96551,107.82000
8211.56620,8213.82380,0.96549,107.82000
8211.57590,8213.83350,0.96622,107.90000
8211.58570,8213.84330,0.96703,107.99000
8211.59550,8213.85310,0.96788,108.09000
8211.60460,8213.86220,0.96944,108.26000
8211.61440,8213.87200,0.97099,108.44000
8211.62410,8213.88170,0.97183,108.53000
8211.63330,8213.89090,0.97303,108.66000
8211.64310,8213.90070,0.97452,108.83000
8211.65280,8213.91040,0.97537,108.92000
8211.66260,8213.92020,0.97630,109.03000
8211.67180,8213.92940,0.97732,109.14000
8211.68150,8213.93910,0.97737,109.15000
8211.69130,8213.94890,0.97701,109.11000
8211.70040,8213.95800,0.97656,109.06000
8211.71020,8213.96780,0.97531,108.92000
8211.72000,8213.97760,0.97422,108.79000
8211.72910,8213.98670,0.97420,108.79000
8211.73890,8213.99650,0.97404,108.77000
8211.74870,8214.00630,0.97327,108.69000
8211.75840,8214.01600,0.97266,108.62000
8211.76760,8214.02520,0.97210,108.56000
8211.77730,8214.03490,0.97153,108.49000
8211.78710,8214.04470,0.97126,108.46000
8211.79630,8214.05390,0.97054,108.38000
8211.80600,8214.06360,0.96933,108.25000
8211.81580,8214.07340,0.96836,108.14000
8211.82560,8214.08320,0.96664,107.94000
8211.83470,8214.09230,0.96405,107.66000
8211.84450,8214.10210,0.96240,107.47000
8211.85420,8214.11180,0.96116,107.33000
8211.86340,8214.12100,0.95862,107.05000
8211.87320,8214.13080,0.95553,106.70000
8211.88290,8214.14060,0.95263,106.38000
8211.89270,8214.15040,0.94933,106.01000
8211.90190,8214.15960,0.94551,105.58000
8211.91160,8214.16930,0.94112,105.09000
8211.92140,8214.17910,0.93586,104.51000
8211.93050,8214.18820,0.93007,103.86000
8211.94030,8214.19800,0.92427,103.21000
8211.95010,8214.20780,0.91757,102.46000
8211.95980,8214.21750,0.90893,101.50000
8211.96900,8214.22670,0.89936,100.43000
8211.97880,8214.23650,0.88856,99.22000
8211.98850,8214.24620,0.87446,97.65000
8211.99770,8214.25540,0.85798,95.81000
8212.00740,8214.26510,0.83953,93.75000
8212.01720,8214.27490,0.81620,91.14000
8212.02700,8214.28470,0.78776,87.97000
8212.03610,8214.29380,0.75482,84.29000
8212.04590,8214.30360,0.71523,79.87000
8212.05570,8214.31340,0.66854,74.65000
8212.06480,8214.32250,0.61501,68.67000
8212.07460,8214.33230,0.55488,61.96000
8212.08440,8214.34210,0.49294,55.04000
8212.09350,8214.35120,0.43622,48.71000
8212.10330,8214.36100,0.39371,43.96000
8212.11300,8214.37070,0.37724,42.12000
8212.12280,8214.38050,0.39144,43.71000
8212.13200,8214.38970,0.43048,48.07000
8212.14170,8214.39940,0.48523,54.18000
8212.15150,8214.40920,0.54543,60.90000
8212.16060,8214.41830,0.60333,67.37000
8212.17040,8214.42810,0.65670,73.33000
8212.18020,8214.43790,0.70395,78.60000
8212.18990,8214.44760,0.74357,83.03000
8212.19910,8214.45680,0.77647,86.70000
8212.20890,8214.46660,0.80400,89.77000
8212.21860,8214.47630,0.82730,92.38000
8212.22780,8214.48550,0.84656,94.53000
8212.23750,8214.49520,0.86165,96.21000
8212.24730,8214.50500,0.87449,97.65000
8212.25710,8214.51490,0.88614,98.95000
8212.26620,8214.52400,0.89533,99.97000
8212.27600,8214.53380,0.90248,100.77000
8212.28580,8214.54360,0.90901,101.50000
8212.29490,8214.55270,0.91520,102.19000
8212.30470,8214.56250,0.92086,102.82000
8212.31450,8214.57230,0.92548,103.34000
8212.32420,8214.58200,0.92922,103.75000
8212.33340,8214.59120,0.93236,104.10000
8212.34310,8214.60090,0.93447,104.34000
8212.35290,8214.61070,0.93641,104.56000
8212.36210,8214.61990,0.93870,104.81000
8212.37180,8214.62960,0.94005,104.96000
8212.38160,8214.63940,0.94090,105.06000
8212.39140,8214.64920,0.94210,105.19000
8212.40050,8214.65830,0.94239,105.22000
8212.41030,8214.66810,0.94177,105.15000
8212.42000,8214.67780,0.94134,105.11000
8212.42920,8214.68700,0.94100,105.07000
8212.43900,8214.69680,0.94071,105.03000
8212.44870,8214.70650,0.93975,104.93000
8212.45850,8214.71630,0.93703,104.62000
8212.46770,8214.72550,0.93399,104.28000
8212.47740,8214.73520,0.93267,104.14000
8212.48720,8214.74500,0.93265,104.13000
8212.49630,8214.75410,0.93319,104.19000
8212.50610,8214.76390,0.93460,104.35000
8212.51590,8214.77370,0.93615,104.52000
8212.52560,8214.78340,0.93638,104.55000
8212.53480,8214.79260,0.93608,104.52000
8212.54460,8214.80240,0.93668,104.58000
8212.55430,8214.81210,0.93783,104.71000
8212.56350,8214.82130,0.93954,104.90000
8212.57320,8214.83100,0.94179,105.15000
8212.58300,8214.84080,0.94260,105.24000
8212.59280,8214.85060,0.94246,105.23000
8212.60190,8214.85970,0.94402,105.40000
8212.61170,8214.86950,0.94575,105.59000
8212.62150,8214.87940,0.94532,105.55000
8212.63060,8214.88850,0.94448,105.45000
8212.64040,8214.89830,0.94398,105.40000
8212.65010,8214.90800,0.94234,105.21000
8212.65990,8214.91780,0.94016,104.97000
8212.66910,8214.92700,0.93843,104.77000
8212.67880,8214.93670,0.93599,104.50000
8212.68860,8214.94650,0.93250,104.11000
8212.69780,8214.95570,0.92974,103.80000
8212.70750,8214.96540,0.92803,103.61000
8212.71730,8214.97520,0.92531,103.31000
8212.72710,8214.98500,0.92156,102.89000
8212.73620,8214.99410,0.91887,102.59000
8212.74600,8215.00390,0.91691,102.37000
8212.75570,8215.01360,0.91415,102.06000
8212.76490,8215.02280,0.91159,101.78000
8212.77470,8215.03260,0.90961,101.55000
8212.78440,8215.04230,0.90628,101.18000
8212.79420,8215.05210,0.90172,100.67000
8212.80330,8215.06120,0.89748,100.20000
8212.81310,8215.07100,0.89211,99.60000
8212.82290,8215.08080,0.88442,98.74000
8212.83200,8215.08990,0.87639,97.84000
8212.84180,8215.09970,0.86810,96.92000
8212.85160,8215.10950,0.85759,95.75000
8212.86130,8215.11920,0.84560,94.41000
8212.87050,8215.12840,0.83286,92.98000
8212.88020,8215.13810,0.81846,91.38000
8212.89000,8215.14790,0.80300,89.65000
8212.89920,8215.15710,0.78679,87.84000
8212.90890,8215.16680,0.76874,85.82000
8212.91870,8215.17660,0.74968,83.70000
8212.92850,8215.18640,0.73033,81.54000
8212.93760,8215.19550,0.70958,79.22000
8212.94740,8215.20530,0.68839,76.85000
8212.95720,8215.21510,0.66851,74.63000
8212.96630,8215.22420,0.64904,72.46000
8212.97610,8215.23400,0.62942,70.27000
8212.98580,8215.24370,0.61148,68.27000
8212.99560,8215.25360,0.59608,66.55000
8213.00480,8215.26280,0.58226,65.00000
8213.01450,8215.27250,0.57087,63.73000
8213.02430,8215.28230,0.56369,62.93000
8213.03340,8215.29140,0.55993,62.51000
8213.04320,8215.30120,0.55852,62.35000
8213.05300,8215.31100,0.56021,62.54000
8213.06270,8215.32070,0.56499,63.08000
8213.07190,8215.32990,0.57288,63.96000
8213.08170,8215.33970,0.58491,65.30000
8213.09140,8215.34940,0.60029,67.02000
8213.10060,8215.35860,0.61777,68.97000
8213.11040,8215.36840,0.63718,71.13000
8213.12010,8215.37810,0.65766,73.42000
8213.12990,8215.38790,0.67888,75.79000
8213.13900,8215.39700,0.70107,78.27000
8213.14880,8215.40680,0.72253,80.66000
8213.15860,8215.41660,0.74255,82.90000
8213.16770,8215.42570,0.76209,85.08000
8213.17750,8215.43550,0.78033,87.11000
8213.18730,8215.44530,0.79663,88.93000
8213.19700,8215.45500,0.81187,90.63000
8213.20620,8215.46420,0.82587,92.20000
8213.21590,8215.47390,0.83834,93.59000
8213.22570,8215.48370,0.84975,94.86000
8213.23490,8215.49290,0.85977,95.98000
8213.24460,8215.50260,0.86857,96.96000
8213.25440,8215.51240,0.87706,97.91000
8213.26420,8215.52220,0.88511,98.81000
8213.27330,8215.53130,0.89215,99.59000
8213.28310,8215.54110,0.89795,100.24000
8213.29280,8215.55080,0.90293,100.80000
8213.30200,8215.56000,0.90815,101.38000
8213.31180,8215.56980,0.91334,101.96000
8213.32150,8215.57950,0.91741,102.41000
8213.33130,8215.58930,0.92124,102.84000
8213.34050,8215.59850,0.92554,103.32000
8213.35020,8215.60820,0.92918,103.73000
8213.36000,8215.61810,0.93230,104.07000
8213.36910,8215.62720,0.93584,104.47000
8213.37890,8215.63700,0.93878,104.80000
8213.38870,8215.64680,0.94066,105.01000
8213.39840,8215.65650,0.94319,105.29000
8213.40760,8215.66570,0.94625,105.63000
8213.41740,8215.67550,0.94816,105.84000
8213.42710,8215.68520,0.94970,106.02000
8213.43630,8215.69440,0.95192,106.26000
8213.44600,8215.70410,0.95337,106.42000
8213.45580,8215.71390,0.95411,106.51000
8213.46560,8215.72370,0.95599,106.72000
8213.47470,8215.73280,0.95823,106.97000
8213.48450,8215.74260,0.95957,107.12000
8213.49430,8215.75240,0.96083,107.26000
8213.50340,8215.76150,0.96185,107.37000
8213.51320,8215.77130,0.96206,107.39000
8213.52290,8215.78100,0.96256,107.45000
8213.53270,8215.79080,0.96357,107.56000
8213.54190,8215.80000,0.96407,107.62000
8213.55160,8215.80970,0.96430,107.64000
8213.56140,8215.81950,0.96494,107.71000
8213.57120,8215.82930,0.96584,107.81000
8213.58030,8215.83840,0.96681,107.92000
8213.59010,8215.84820,0.96754,108.00000
8213.59990,8215.85800,0.96782,108.03000
8213.60900,8215.86710,0.96795,108.05000
8213.61880,8215.87690,0.96820,108.08000
8213.62850,8215.88660,0.96874,108.14000
8213.63830,8215.89640,0.96926,108.19000
8213.64750,8215.90560,0.96875,108.14000
8213.65720,8215.91530,0.96780,108.03000
8213.66700,8215.92510,0.96760,108.01000
8213.67610,8215.93420,0.96645,107.88000
8213.68590,8215.94400,0.96348,107.55000
8213.69570,8215.95380,0.96092,107.26000
8213.70540,8215.96350,0.95846,106.99000
8213.71460,8215.97270,0.95466,106.56000
8213.72440,8215.98250,0.95161,106.22000
8213.73410,8215.99230,0.95027,106.07000
8213.74330,8216.00150,0.95019,106.06000
8213.75310,8216.01130,0.95259,106.33000
8213.76280,8216.02100,0.95590,106.70000
8213.77260,8216.03080,0.95754,106.88000
8213.78170,8216.03990,0.95901,107.05000
8213.79150,8216.04970,0.96063,107.23000
8213.80130,8216.05950,0.96059,107.22000
8213.81040,8216.06860,0.95971,107.12000
8213.82020,8216.07840,0.95892,107.04000
8213.83000,8216.08820,0.95794,106.93000
8213.83970,8216.09790,0.95710,106.83000
8213.84890,8216.10710,0.95639,106.75000
8213.85860,8216.11680,0.95603,106.71000
8213.86840,8216.12660,0.95571,106.68000
8213.87760,8216.13580,0.95409,106.49000
8213.88730,8216.14550,0.95200,106.26000
8213.89710,8216.15530,0.95058,106.10000
8213.90690,8216.16510,0.94873,105.90000
8213.91600,8216.17420,0.94683,105.68000
8213.92580,8216.18400,0.94588,105.58000
8213.93550,8216.19370,0.94473,105.45000
8213.94530,8216.20350,0.94397,105.36000
8213.95450,8216.21270,0.94526,105.51000
8213.96420,8216.22240,0.94705,105.71000
8213.97400,8216.23220,0.94818,105.83000
8213.98320,8216.24140,0.95054,106.10000
8213.99290,8216.25110,0.95409,106.49000
8214.00270,8216.26090,0.95676,106.79000
8214.01250,8216.27070,0.95919,107.06000
8214.02160,8216.27980,0.96248,107.43000
8214.03140,8216.28960,0.96535,107.75000
8214.04110,8216.29930,0.96753,107.99000
8214.05030,8216.30850,0.96983,108.25000
8214.06010,8216.31830,0.97174,108.46000
8214.06980,8216.32800,0.97312,108.61000
8214.07960,8216.33780,0.97442,108.76000
8214.08870,8216.34690,0.97562,108.89000
8214.09850,8216.35670,0.97682,109.03000
8214.10830,8216.36660,0.97749,109.10000
8214.11740,8216.37570,0.97738,109.09000
8214.12720,8216.38550,0.97724,109.07000
8214.13700,8216.39530,0.97672,109.01000
8214.14670,8216.40500,0.97577,108.91000
8214.15590,8216.41420,0.97554,108.88000
8214.16560,8216.42390,0.97505,108.83000
8214.17540,8216.43370,0.97346,108.65000
8214.18460,8216.44290,0.97227,108.52000
8214.19430,8216.45260,0.97130,108.41000
8214.20410,8216.46240,0.96968,108.23000
8214.21390,8216.47220,0.96835,108.08000
8214.22300,8216.48130,0.96750,107.98000
8214.23280,8216.49110,0.96666,107.89000
8214.24260,8216.50090,0.96567,107.78000
8214.25230,8216.51060,0.96396,107.59000
8214.26150,8216.51980,0.96171,107.34000
8214.27120,8216.52950,0.95938,107.08000
8214.28100,8216.53930,0.95669,106.78000
8214.29020,8216.54850,0.95389,106.46000
8214.29990,8216.55820,0.95075,106.11000
8214.30970,8216.56800,0.94600,105.58000
8214.31950,8216.57780,0.93946,104.85000
8214.32860,8216.58690,0.93153,103.97000
8214.33840,8216.59670,0.92143,102.84000
8214.34810,8216.60640,0.90787,101.33000
8214.35730,8216.61560,0.89079,99.42000
8214.36710,8216.62540,0.87197,97.32000
8214.37680,8216.63510,0.85348,95.25000
8214.38660,8216.64490,0.83903,93.64000
8214.39580,8216.65410,0.83527,93.22000
8214.40550,8216.66380,0.84457,94.26000
8214.41530,8216.67360,0.86182,96.18000
8214.42440,8216.68270,0.88156,98.39000
8214.43420,8216.69250,0.90071,100.52000
8214.44400,8216.70230,0.91702,102.34000
8214.45370,8216.71200,0.93029,103.83000
8214.46290,8216.72120,0.94103,105.02000
8214.47270,8216.73110,0.94940,105.96000
8214.48240,8216.74080,0.95629,106.73000
8214.49220,8216.75060,0.96159,107.32000
8214.50130,8216.75970,0.96483,107.68000
8214.51110,8216.76950,0.96759,107.99000
8214.52090,8216.77930,0.97066,108.33000
8214.53000,8216.78840,0.97318,108.61000
8214.53980,8216.79820,0.97529,108.85000
8214.54960,8216.80800,0.97725,109.06000
8214.55930,8216.81770,0.97843,109.20000
8214.56850,8216.82690,0.97879,109.24000
8214.57820,8216.83660,0.97909,109.27000
8214.58800,8216.84640,0.97957,109.32000
8214.59720,8216.85560,0.97950,109.31000
8214.60690,8216.86530,0.97872,109.23000
8214.61670,8216.87510,0.97780,109.12000
8214.62650,8216.88490,0.97642,108.97000
8214.63560,8216.89400,0.97468,108.78000
8214.64540,8216.90380,0.97323,108.61000
8214.65520,8216.91360,0.97189,108.46000
8214.66430,8216.92270,0.97119,108.38000
8214.67410,8216.93250,0.97121,108.39000
8214.68380,8216.94220,0.97029,108.28000
8214.69360,8216.95200,0.96896,108.14000
8214.70280,8216.96120,0.96828,108.06000
8214.71250,8216.97090,0.96656,107.87000
8214.72230,8216.98070,0.96395,107.58000
8214.73210,8216.99050,0.96205,107.36000
8214.74120,8216.99960,0.96000,107.13000
8214.75100,8217.00940,0.95797,106.91000
8214.76070,8217.01910,0.95738,106.84000
8214.76990,8217.02830,0.95782,106.89000
8214.77970,8217.03810,0.95862,106.98000
8214.78940,8217.04780,0.95952,107.08000
8214.79920,8217.05760,0.96071,107.21000
8214.80830,8217.06670,0.96292,107.46000
8214.81810,8217.07650,0.96498,107.69000
8214.82790,8217.08630,0.96645,107.85000
8214.83700,8217.09540,0.96895,108.13000
8214.84680,8217.10530,0.97139,108.40000
8214.85660,8217.11510,0.97244,108.52000
8214.86630,8217.12480,0.97383,108.67000
8214.87550,8217.13400,0.97530,108.84000
8214.88530,8217.14380,0.97561,108.87000
8214.89500,8217.15350,0.97578,108.89000
8214.90480,8217.16330,0.97588,108.90000
8214.91390,8217.17240,0.97528,108.84000
8214.92370,8217.18220,0.97439,108.74000
8214.93350,8217.19200,0.97294,108.57000
8214.94260,8217.20110,0.97107,108.36000
8214.95240,8217.21090,0.96918,108.15000
8214.96220,8217.22070,0.96650,107.85000
8214.97190,8217.23040,0.96291,107.45000
8214.98110,8217.23960,0.95878,106.99000
8214.99080,8217.24930,0.95391,106.45000
8215.00060,8217.25910,0.94814,105.80000
8215.00980,8217.26830,0.94072,104.98000
8215.01950,8217.27800,0.93183,103.98000
8215.02930,8217.28780,0.92289,102.99000
8215.03910,8217.29760,0.91277,101.86000
8215.04820,8217.30670,0.90021,100.46000
8215.05800,8217.31650,0.88715,99.00000
8215.06770,8217.32620,0.87437,97.57000
8215.07750,8217.33600,0.86155,96.14000
8215.08670,8217.34520,0.85082,94.94000
8215.09640,8217.35490,0.84329,94.10000
8215.10620,8217.36470,0.83787,93.50000
8215.11540,8217.37390,0.83448,93.12000
8215.12510,8217.38360,0.83258,92.91000
8215.13490,8217.39340,0.83118,92.75000
8215.14470,8217.40320,0.83137,92.77000
8215.15380,8217.41230,0.83319,92.97000
8215.16360,8217.42210,0.83510,93.19000
8215.17330,8217.43180,0.83813,93.52000
8215.18250,8217.44100,0.84317,94.09000
8215.19230,8217.45080,0.84851,94.68000
8215.20200,8217.46050,0.85442,95.34000
8215.21180,8217.47040,0.86203,96.19000
8215.22090,8217.47950,0.86982,97.06000
8215.23070,8217.48930,0.87743,97.91000
8215.24050,8217.49910,0.88588,98.85000
8215.25020,8217.50880,0.89396,99.75000
8215.25940,8217.51800,0.90127,100.57000
8215.26920,8217.52780,0.90952,101.49000
8215.27890,8217.53750,0.91846,102.49000
8215.28810,8217.54670,0.92660,103.39000
8215.29790,8217.55650,0.93410,104.23000
8215.30760,8217.56620,0.94137,105.04000
8215.31740,8217.57600,0.94811,105.79000
8215.32650,8217.58510,0.95425,106.48000
8215.33630,8217.59490,0.95976,107.09000
8215.34610,8217.60470,0.96455,107.63000
8215.35580,8217.61440,0.96854,108.07000
8215.36500,8217.62360,0.97146,108.40000
8215.37480,8217.63340,0.97393,108.67000
8215.38450,8217.64310,0.97696,109.01000
8215.39370,8217.65230,0.97956,109.30000
8215.40340,8217.66200,0.98078,109.44000
8215.41320,8217.67180,0.98192,109.56000
8215.42300,8217.68160,0.98332,109.72000
8215.43210,8217.69070,0.98427,109.83000
8215.44190,8217.70050,0.98527,109.94000
8215.45170,8217.71030,0.98589,110.01000
8215.46080,8217.71940,0.98582,110.00000
8215.47060,8217.72920,0.98647,110.07000
8215.48030,8217.73890,0.98727,110.16000
8215.49010,8217.74870,0.98704,110.13000
8215.49930,8217.75790,0.98690,110.12000
8215.50900,8217.76760,0.98704,110.13000
8215.51880,8217.77740,0.98718,110.15000
8215.52860,8217.78720,0.98794,110.23000
8215.53770,8217.79630,0.98818,110.26000
8215.54750,8217.80610,0.98738,110.17000
8215.55730,8217.81590,0.98724,110.15000
8215.56640,8217.82500,0.98776,110.21000
8215.57620,8217.83480,0.98806,110.25000
8215.58590,8217.84460,0.98841,110.28000
8215.59570,8217.85440,0.98860,110.31000
8215.60490,8217.86360,0.98833,110.27000
8215.61460,8217.87330,0.98796,110.23000
8215.62440,8217.88310,0.98778,110.21000
8215.63420,8217.89290,0.98749,110.18000
8215.64330,8217.90200,0.98666,110.09000
8215.65310,8217.91180,0.98563,109.97000
8215.66280,8217.92150,0.98461,109.86000
8215.67200,8217.93070,0.98316,109.70000
8215.68180,8217.94050,0.98149,109.51000
8215.69150,8217.95020,0.97947,109.28000
8215.70130,8217.96000,0.97641,108.94000
8215.71040,8217.96910,0.97267,108.53000
8215.72020,8217.97890,0.96845,108.05000
8215.73000,8217.98870,0.96389,107.54000
8215.73970,8217.99840,0.95926,107.03000
8215.74890,8218.00760,0.95334,106.37000
8215.75870,8218.01740,0.94668,105.62000
8215.76840,8218.02710,0.94172,105.07000
8215.77760,8218.03630,0.93759,104.61000
8215.78740,8218.04610,0.93359,104.16000
8215.79710,8218.05580,0.93165,103.95000
8215.80690,8218.06560,0.93154,103.93000
8215.81600,8218.07470,0.93265,104.06000
8215.82580,8218.08450,0.93556,104.38000
8215.83560,8218.09430,0.93904,104.77000
8215.84470,8218.10340,0.94307,105.22000
8215.85450,8218.11320,0.94887,105.87000
8215.86430,8218.12300,0.95454,106.50000
8215.87400,8218.13270,0.95890,106.98000
8215.88320,8218.14190,0.96360,107.51000
8215.89290,8218.15160,0.96839,108.04000
8215.90270,8218.16140,0.97178,108.42000
8215.91250,8218.17120,0.97434,108.71000
8215.92160,8218.18030,0.97735,109.04000
8215.93140,8218.19010,0.98025,109.37000
8215.94120,8218.19990,0.98187,109.55000
8215.95030,8218.20910,0.98315,109.69000
8215.96010,8218.21890,0.98465,109.86000
8215.96980,8218.22860,0.98480,109.87000
8215.97960,8218.23840,0.98435,109.82000
8215.98880,8218.24760,0.98489,109.88000
8215.99850,8218.25730,0.98518,109.91000
8216.00830,8218.26710,0.98487,109.88000
8216.01810,8218.27690,0.98493,109.89000
8216.02720,8218.28600,0.98468,109.86000
8216.03700,8218.29580,0.98448,109.83000
8216.04680,8218.30560,0.98513,109.91000
8216.05590,8218.31470,0.98555,109.95000
