element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source
Fe,I,10340.885,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.368,,1D-LTE,True,,2.1979,False,0.06727253814029815,0.7712741713160961,2.8720989711092795,33.208,0.0,"none — LTE, no departure applied"
Fe,I,10347.965,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.279,,1D-LTE,True,,5.3933,False,0.049830826437352205,2.298819610603148,2.782947192117363,6.015,0.0,"none — LTE, no departure applied"
Fe,I,10353.804,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.292,,1D-LTE,True,,5.3933,False,0.01622087972164531,16.817659768398812,2.795582756676013,0.369,0.0,"none — LTE, no departure applied"
Fe,I,10395.794,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.433,,1D-LTE,True,,2.1759,False,0.027599787005055148,24.8337864306978,2.936892351387841,1.653,0.0,"none — LTE, no departure applied"
Fe,I,10423.743,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.336,,1D-LTE,True,,3.0713,False,0.28942505994486933,0.06758336463312294,2.8404166489941494,243.591,0.0,"none — LTE, no departure applied"
Fe,I,10469.652,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.386,,1D-LTE,True,,3.8835,False,0.4369158621744058,0.6744706458934672,2.8896018825493552,104.205,0.0,"none — LTE, no departure applied"
Fe,I,10532.234,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.279,,1D-LTE,True,,3.9286,False,0.014607923258255521,80.82540252157827,2.7828225518701046,0.499,0.0,"none — LTE, no departure applied"
Fe,I,10611.686,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_rya794 · vesta_crires_plus_Y_10280_10680_normalized.csv",7.426,,1D-LTE,True,,6.1692,False,0.015675586627041712,21.559802634447824,2.930488236763053,0.638,0.0,"none — LTE, no departure applied"
