wavelength_air_A,flux
8.203084737433768169e+03,9.902999999999999581e-01
8.203094734731883364e+03,9.907000000000000250e-01
8.203104732029998559e+03,9.906000000000000361e-01
8.203114729328115573e+03,9.902999999999999581e-01
8.203124726626230768e+03,9.896000000000000352e-01
8.203134723924344144e+03,9.887000000000000233e-01
8.203144721222459339e+03,9.875000000000000444e-01
8.203154718520576353e+03,9.854000000000000536e-01
8.203164715818689729e+03,9.825000000000000400e-01
8.203174713116804924e+03,9.786000000000000254e-01
8.203184710414921938e+03,9.743000000000000549e-01
8.203194707713035314e+03,9.697999999999999954e-01
8.203204705011150509e+03,9.657999999999999918e-01
8.203214702309265704e+03,9.625000000000000222e-01
8.203224699607377261e+03,9.599999999999999645e-01
8.203234696905494275e+03,9.580999999999999517e-01
8.203244694203607651e+03,9.568999999999999728e-01
8.203254691501722846e+03,9.568999999999999728e-01
8.203264688799838041e+03,9.579999999999999627e-01
8.203274686097951417e+03,9.603000000000000425e-01
8.203284683396066612e+03,9.630999999999999561e-01
8.203294680694179988e+03,9.663000000000000478e-01
8.203304677992297002e+03,9.696000000000000174e-01
8.203314675290408559e+03,9.731999999999999540e-01
8.203324672588521935e+03,9.767000000000000126e-01
8.203334669886637130e+03,9.799999999999999822e-01
8.203344667184748687e+03,9.828999999999999959e-01
8.203354664482863882e+03,9.858000000000000096e-01
8.203364661780979077e+03,9.883999999999999453e-01
8.203374659079092453e+03,9.905000000000000471e-01
8.203384656377205829e+03,9.921999999999999709e-01
8.203394653675322843e+03,9.933999999999999497e-01
8.203404650973434400e+03,9.940999999999999837e-01
8.203414648271547776e+03,9.941999999999999726e-01
8.203424645569661152e+03,9.939000000000000057e-01
8.203434642867772709e+03,9.930999999999999828e-01
8.203444640165887904e+03,9.921999999999999709e-01
8.203454637464001280e+03,9.909000000000000030e-01
8.203464634762112837e+03,9.895000000000000462e-01
8.203474632060226213e+03,9.879999999999999893e-01
8.203484629358337770e+03,9.865000000000000435e-01
8.203494626656452965e+03,9.850999999999999757e-01
8.203504623954566341e+03,9.839999999999999858e-01
8.203514621252679717e+03,9.830999999999999739e-01
8.203524618550789455e+03,9.825000000000000400e-01
8.203534615848902831e+03,9.824000000000000510e-01
8.203544613147018026e+03,9.828999999999999959e-01
8.203554610445129583e+03,9.838999999999999968e-01
8.203564607743241140e+03,9.852999999999999536e-01
8.203574605041354516e+03,9.868999999999999995e-01
8.203584602339469711e+03,9.885000000000000453e-01
8.203594599637581268e+03,9.901999999999999691e-01
8.203604596935692825e+03,9.918000000000000149e-01
8.203614594233802563e+03,9.933999999999999497e-01
8.203624591531915939e+03,9.946000000000000396e-01
8.203634588830029315e+03,9.957000000000000295e-01
8.203644586128140872e+03,9.967000000000000304e-01
8.203654583426254248e+03,9.977000000000000313e-01
8.203664580724365806e+03,9.985000000000000542e-01
8.203674578022477363e+03,9.989999999999999991e-01
8.203684575320590739e+03,9.992999999999999661e-01
8.203694572618704115e+03,9.992999999999999661e-01
8.203704569916812034e+03,9.991999999999999771e-01
8.203714567214923591e+03,9.991999999999999771e-01
8.203724564513036967e+03,9.991999999999999771e-01
8.203734561811148524e+03,9.991999999999999771e-01
8.203744559109260081e+03,9.989999999999999991e-01
8.203754556407371638e+03,9.988000000000000211e-01
8.203764553705481376e+03,9.987000000000000322e-01
8.203774551003592933e+03,9.985000000000000542e-01
8.203784548301706309e+03,9.981999999999999762e-01
8.203794545599816047e+03,9.978000000000000203e-01
8.203804542897925785e+03,9.975000000000000533e-01
8.203814540196037342e+03,9.972999999999999643e-01
8.203824537494150718e+03,9.970999999999999863e-01
8.203834534792260456e+03,9.969999999999999973e-01
8.203844532090372013e+03,9.970999999999999863e-01
8.203854529388481751e+03,9.973999999999999533e-01
8.203864526686591489e+03,9.978000000000000203e-01
8.203874523984704865e+03,9.980999999999999872e-01
8.203884521282812784e+03,9.983999999999999542e-01
8.203894518580924341e+03,9.987000000000000322e-01
8.203904515879035898e+03,9.989999999999999991e-01
8.203914513177147455e+03,9.990999999999999881e-01
8.203924510475257193e+03,9.990999999999999881e-01
8.203934507773366931e+03,9.990999999999999881e-01
8.203944505071480307e+03,9.989999999999999991e-01
8.203954502369586407e+03,9.988000000000000211e-01
8.203964499667697964e+03,9.981999999999999762e-01
8.203974496965807703e+03,9.973999999999999533e-01
8.203984494263917441e+03,9.962999999999999634e-01
8.203994491562028998e+03,9.947000000000000286e-01
8.204004488860140555e+03,9.929000000000000048e-01
8.204014486158248474e+03,9.905000000000000471e-01
8.204024483456358212e+03,9.875000000000000444e-01
8.204034480754467950e+03,9.841999999999999638e-01
8.204044478052575869e+03,9.802999999999999492e-01
8.204054475350689245e+03,9.760999999999999677e-01
8.204064472648797164e+03,9.716000000000000192e-01
8.204074469946906902e+03,9.673000000000000487e-01
8.204084467245014821e+03,9.635000000000000231e-01
8.204094464543126378e+03,9.606999999999999984e-01
8.204104461841234297e+03,9.589999999999999636e-01
8.204114459139344035e+03,9.586000000000000076e-01
8.204124456437455592e+03,9.595000000000000195e-01
8.204134453735563511e+03,9.617999999999999883e-01
8.204144451033671430e+03,9.648999999999999799e-01
8.204154448331781168e+03,9.684000000000000385e-01
8.204164445629890906e+03,9.723000000000000531e-01
8.204174442927998825e+03,9.759999999999999787e-01
8.204184440226110382e+03,9.797000000000000153e-01
8.204194437524218301e+03,9.828999999999999959e-01
8.204204434822326220e+03,9.858000000000000096e-01
8.204214432120435958e+03,9.880999999999999783e-01
8.204224429418543878e+03,9.899000000000000021e-01
8.204234426716649978e+03,9.909999999999999920e-01
8.204244424014761535e+03,9.918000000000000149e-01
8.204254421312869454e+03,9.923999999999999488e-01
8.204264418610975554e+03,9.929999999999999938e-01
8.204274415909087111e+03,9.936000000000000387e-01
8.204284413207193211e+03,9.940999999999999837e-01
8.204294410505301130e+03,9.947000000000000286e-01
8.204304407803410868e+03,9.950999999999999845e-01
8.204314405101518787e+03,9.955000000000000515e-01
8.204324402399626706e+03,9.959000000000000075e-01
8.204334399697734625e+03,9.962999999999999634e-01
8.204344396995842544e+03,9.966000000000000414e-01
8.204354394293948644e+03,9.969000000000000083e-01
8.204364391592060201e+03,9.970999999999999863e-01
8.204374388890166301e+03,9.972999999999999643e-01
8.204384386188272401e+03,9.973999999999999533e-01
8.204394383486382139e+03,9.973999999999999533e-01
8.204404380784488239e+03,9.972999999999999643e-01
8.204414378082596158e+03,9.972999999999999643e-01
8.204424375380705897e+03,9.973999999999999533e-01
8.204434372678811997e+03,9.975000000000000533e-01
8.204444369976918097e+03,9.973999999999999533e-01
8.204454367275027835e+03,9.971999999999999753e-01
8.204464364573133935e+03,9.970999999999999863e-01
8.204474361871240035e+03,9.969000000000000083e-01
8.204484359169349773e+03,9.967000000000000304e-01
8.204494356467454054e+03,9.966000000000000414e-01
8.204504353765561973e+03,9.968000000000000194e-01
8.204514351063668073e+03,9.971999999999999753e-01
8.204524348361775992e+03,9.976000000000000423e-01
8.204534345659880273e+03,9.978000000000000203e-01
8.204544342957988192e+03,9.979999999999999982e-01
8.204554340256096111e+03,9.980999999999999872e-01
8.204564337554202211e+03,9.982999999999999652e-01
8.204574334852310130e+03,9.986000000000000432e-01
8.204584332150416230e+03,9.988000000000000211e-01
8.204594329448518693e+03,9.990999999999999881e-01
8.204604326746628431e+03,9.992999999999999661e-01
8.204614324044736350e+03,9.993999999999999551e-01
8.204624321342840631e+03,9.996000000000000441e-01
8.204634318640946731e+03,9.999000000000000110e-01
8.204644315939054650e+03,9.999000000000000110e-01
8.204654313237158931e+03,9.999000000000000110e-01
8.204664310535266850e+03,9.999000000000000110e-01
8.204674307833372950e+03,9.999000000000000110e-01
8.204684305131477231e+03,9.999000000000000110e-01
8.204694302429585150e+03,9.999000000000000110e-01
8.204704299727689431e+03,9.999000000000000110e-01
8.204714297025793712e+03,9.999000000000000110e-01
8.204724294323897993e+03,9.999000000000000110e-01
8.204734291622005912e+03,9.999000000000000110e-01
8.204744288920112012e+03,9.999000000000000110e-01
8.204754286218218112e+03,9.999000000000000110e-01
8.204764283516322394e+03,9.999000000000000110e-01
8.204774280814426675e+03,9.969000000000000083e-01
8.204784278112530956e+03,9.930999999999999828e-01
8.204794275410638875e+03,9.906000000000000361e-01
8.204804272708743156e+03,9.893999999999999462e-01
8.204814270006849256e+03,9.879000000000000004e-01
8.204824267304953537e+03,9.852999999999999536e-01
8.204834264603059637e+03,9.809999999999999831e-01
8.204844261901163918e+03,9.750999999999999668e-01
8.204854259199270018e+03,9.673000000000000487e-01
8.204864256497372480e+03,9.582000000000000517e-01
8.204874253795476761e+03,9.476999999999999869e-01
8.204884251093584680e+03,9.363000000000000211e-01
8.204894248391687142e+03,9.243000000000000105e-01
8.204904245689791424e+03,9.122000000000000108e-01
8.204914242987897524e+03,9.010000000000000231e-01
8.204924240285999986e+03,8.920000000000000151e-01
8.204934237584106086e+03,8.860999999999999988e-01
8.204944234882212186e+03,8.839000000000000190e-01
8.204954232180312829e+03,8.854999999999999538e-01
8.204964229478417110e+03,8.907000000000000473e-01
8.204974226776523210e+03,8.991000000000000103e-01
8.204984224074627491e+03,9.099000000000000421e-01
8.204994221372731772e+03,9.219000000000000528e-01
8.205004218670836053e+03,9.341000000000000414e-01
8.205014215968940334e+03,9.455000000000000071e-01
8.205024213267042796e+03,9.557999999999999829e-01
8.205034210565145258e+03,9.647000000000000020e-01
8.205044207863249540e+03,9.720999999999999641e-01
8.205054205161353821e+03,9.780999999999999694e-01
8.205064202459456283e+03,9.828999999999999959e-01
8.205074199757560564e+03,9.868000000000000105e-01
8.205084197055664845e+03,9.898000000000000131e-01
8.205094194353769126e+03,9.920999999999999819e-01
8.205104191651873407e+03,9.938000000000000167e-01
8.205114188949972231e+03,9.949999999999999956e-01
8.205124186248078331e+03,9.959000000000000075e-01
8.205134183546180793e+03,9.968000000000000194e-01
8.205144180844285074e+03,9.971999999999999753e-01
8.205154178142387536e+03,9.972999999999999643e-01
8.205164175440489998e+03,9.971999999999999753e-01
8.205174172738594280e+03,9.970999999999999863e-01
8.205184170036696742e+03,9.968000000000000194e-01
8.205194167334801023e+03,9.959000000000000075e-01
8.205204164632903485e+03,9.943999999999999506e-01
8.205214161931004128e+03,9.927000000000000268e-01
8.205224159229108409e+03,9.909999999999999920e-01
8.205234156527210871e+03,9.889000000000000012e-01
8.205244153825315152e+03,9.866000000000000325e-01
8.205254151123413976e+03,9.844000000000000528e-01
8.205264148421518257e+03,9.824000000000000510e-01
8.205274145719622538e+03,9.806000000000000272e-01
8.205284143017723181e+03,9.789999999999999813e-01
8.205294140315823824e+03,9.778000000000000025e-01
8.205304137613926287e+03,9.771999999999999575e-01
8.205314134912028749e+03,9.775000000000000355e-01
8.205324132210131211e+03,9.786000000000000254e-01
8.205334129508233673e+03,9.801999999999999602e-01
8.205344126806336135e+03,9.818999999999999950e-01
8.205354124104438597e+03,9.837000000000000188e-01
8.205364121402539240e+03,9.856000000000000316e-01
8.205374118700641702e+03,9.875000000000000444e-01
8.205384115998742345e+03,9.891999999999999682e-01
8.205394113296842988e+03,9.907000000000000250e-01
8.205404110594947269e+03,9.920999999999999819e-01
8.205414107893046094e+03,9.935000000000000497e-01
8.205424105191150375e+03,9.948000000000000176e-01
8.205434102489251018e+03,9.958000000000000185e-01
8.205444099787351661e+03,9.967000000000000304e-01
8.205454097085452304e+03,9.971999999999999753e-01
8.205464094383554766e+03,9.973999999999999533e-01
8.205474091681655409e+03,9.976000000000000423e-01
8.205484088979756052e+03,9.978000000000000203e-01
8.205494086277856695e+03,9.981999999999999762e-01
8.205504083575959157e+03,9.985000000000000542e-01
8.205514080874059800e+03,9.983999999999999542e-01
8.205524078172162262e+03,9.978000000000000203e-01
8.205534075470261087e+03,9.969999999999999973e-01
8.205544072768363549e+03,9.959999999999999964e-01
8.205554070066462373e+03,9.950999999999999845e-01
8.205564067364564835e+03,9.939999999999999947e-01
8.205574064662663659e+03,9.927000000000000268e-01
8.205584061960766121e+03,9.912999999999999590e-01
8.205594059258864945e+03,9.895000000000000462e-01
8.205604056556963769e+03,9.874000000000000554e-01
8.205614053855066231e+03,9.854000000000000536e-01
8.205624051153166874e+03,9.835000000000000409e-01
8.205634048451265699e+03,9.816000000000000281e-01
8.205644045749366342e+03,9.799999999999999822e-01
8.205654043047465166e+03,9.787000000000000144e-01
8.205664040345565809e+03,9.778000000000000025e-01
8.205674037643668271e+03,9.776000000000000245e-01
8.205684034941767095e+03,9.780999999999999694e-01
8.205694032239865919e+03,9.791999999999999593e-01
8.205704029537968381e+03,9.807000000000000162e-01
8.205714026836067205e+03,9.825000000000000400e-01
8.205724024134166029e+03,9.846000000000000307e-01
8.205734021432264854e+03,9.868999999999999995e-01
8.205744018730365497e+03,9.891999999999999682e-01
8.205754016028464321e+03,9.912999999999999590e-01
8.205764013326564964e+03,9.929999999999999938e-01
8.205774010624663788e+03,9.941999999999999726e-01
8.205784007922760793e+03,9.950999999999999845e-01
8.205794005220861436e+03,9.958000000000000185e-01
8.205804002518962079e+03,9.959999999999999964e-01
8.205813999817059084e+03,9.960999999999999854e-01
8.205823997115159727e+03,9.959999999999999964e-01
8.205833994413258552e+03,9.959999999999999964e-01
8.205843991711355557e+03,9.936000000000000387e-01
8.205853989009458019e+03,9.900999999999999801e-01
8.205863986307556843e+03,9.899999999999999911e-01
8.205873983605652029e+03,9.900999999999999801e-01
8.205883980903750853e+03,9.902999999999999581e-01
8.205893978201853315e+03,9.905000000000000471e-01
8.205903975499950320e+03,9.907000000000000250e-01
8.205913972798047325e+03,9.909999999999999920e-01
8.205923970096147968e+03,9.912999999999999590e-01
8.205933967394244974e+03,9.915000000000000480e-01
8.205943964692343798e+03,9.918000000000000149e-01
8.205953961990442622e+03,9.920999999999999819e-01
8.205963959288541446e+03,9.922999999999999599e-01
8.205973956586638451e+03,9.926000000000000378e-01
8.205983953884735456e+03,9.928000000000000158e-01
8.205993951182834280e+03,9.930999999999999828e-01
8.206003948480933104e+03,9.932999999999999607e-01
8.206013945779031928e+03,9.936000000000000387e-01
8.206023943077127115e+03,9.935000000000000497e-01
8.206033940375225939e+03,9.936000000000000387e-01
8.206043937673324763e+03,9.937000000000000277e-01
8.206053934971421768e+03,9.938000000000000167e-01
8.206063932269518773e+03,9.937000000000000277e-01
8.206073929567617597e+03,9.936000000000000387e-01
8.206083926865714602e+03,9.936000000000000387e-01
8.206093924163813426e+03,9.936000000000000387e-01
8.206103921461910431e+03,9.936000000000000387e-01
8.206113918760005618e+03,9.936000000000000387e-01
8.206123916058102623e+03,9.936000000000000387e-01
