element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Si,I,NIR,crires_plus,ENGINE-B,SynthesisHandler,7.484,11,0,0.0625,0.1726,"measured — RMS of the random terms, 0.06251 dex at n_lines=11",gf scale (UNGRADED),synth,1D-LTE,none,atlas9,kurucz,handler,none
