element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Si,I,10288.944,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.358,,1D-LTE,True,,4.9201,False,0.016099779661216233,54.864250288471915,2.851531148532186,1.019,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10371.263,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.484,,1D-LTE,True,,4.9296,False,0.20954154740027175,0.8310235519167297,2.978373812292255,218.565,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10585.141,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.438,,1D-LTE,True,,4.9538,False,0.023732635403669478,70.22513527716575,2.9321914021886215,5.151,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10603.425,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.207,,1D-LTE,True,,4.9296,False,0.0368336966426653,18.560963389028693,2.7012678569950888,14.537,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10627.648,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",8.007,,1D-LTE,True,,5.8625,False,0.1825726560529668,0.6286203247527081,3.5008124388460997,107.099,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10660.973,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.489,,1D-LTE,True,,4.9201,False,0.022651469332943673,80.15099156692199,2.9825468683790843,3.733,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10689.716,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.619,,1D-LTE,True,,5.9537,False,0.08951308546076507,3.2322617780835596,3.1134766345784257,32.643,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10694.251,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.68,,1D-LTE,True,,5.9639,False,0.050807942129268875,7.310157132476751,3.174420616630009,11.882,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10727.406,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.625,,1D-LTE,True,,5.984,False,0.019408505081398814,40.0743854146324,3.1194160725252846,2.156,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10749.378,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.437,,1D-LTE,True,,4.9296,False,0.024644019617983584,60.661522609752254,2.931081709773605,5.073,0.0,"none — LTE, no departure applied",native,,,,,,,,
Si,I,10786.849,crires_plus,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_crires_plus_y_wide_rya1054 · vesta_crires_plus_Y_9800_10796_normalized.csv",7.439,,1D-LTE,True,,4.9296,False,0.01758303377681825,111.64930373966888,2.9325012163717155,2.537,0.0,"none — LTE, no departure applied",native,,,,,,,,
