vmic,n_common,mpia_weak_common,amarsi_weak_common,spread_common,feh_mpia_common,feh_amarsi_common
1.66,17,7.503351764705882,7.2666983857995096,0.2366533789063725,0.013459086134454346,-0.19367750900806957
1.8,17,7.486292941176471,7.240546044846304,0.245746896330167,-0.0035997373949570033,-0.21982984996127541
2.0,17,7.464351764705882,7.208584878378738,0.2557668863271445,-0.025540913865545356,-0.2517910164288413
