wavelength_air_A,flux
7440.297942366315,0.9643310904502869
7440.306594500877,0.9681751132011414
7440.314705895304,0.9711515307426453
7440.323358068857,0.9737579822540283
7440.331469499836,0.9758468270301819
7440.340121712374,0.9774782061576843
7440.348233179905,0.9789615273475647
7440.35634466512,0.9806963205337524
7440.364996935514,0.982654869556427
7440.37310845728,0.9843378067016602
7440.381760766659,0.9854111075401306
7440.389872324979,0.9863065481185913
7440.398524673348,0.9873010516166687
7440.406636268221,0.9876141548156738
7440.414747880777,0.9875624179840088
7440.423400287002,0.9874575138092041
7440.431511936113,0.9867216348648071
7440.440164381326,0.9853690266609192
7440.448276066988,0.9844571948051453
7440.456928551191,0.9842823147773743
7440.465040273406,0.9839226007461548
7440.47315201331,0.9826855063438416
7440.4818045553675,0.980571448802948
7440.489916331825,0.9784530997276306
7440.4985689128725,0.97617107629776
7440.5066807258845,0.9728756546974182
7440.515333345921,0.9689906239509583
7440.523445195484,0.965251088142395
7440.531557062735,0.9610810875892639
7440.540209740632,0.9566197991371155
7440.548321644438,0.9529324769973755
7440.556974361325,0.9491448998451233
7440.5650863016845,0.9455000758171082
7440.573739057563,0.9433497786521912
7440.581851034478,0.9426741600036621
7440.58996302908,0.9435356259346008
7440.598615842818,0.9454708695411682
7440.606727873975,0.948070228099823
7440.615380726703,0.9516330361366272
7440.623492794415,0.9556140303611755
7440.632145686138,0.9599481225013733
7440.6402577904055,0.9647597670555115
7440.64836991236,0.9697852730751038
7440.657022861943,0.9744320511817932
7440.665135020455,0.9786649346351624
7440.6737880090295,0.9825477600097656
7440.6819002040975,0.9857752323150635
7440.690553231666,0.9885353446006775
7440.69866546329,0.9899532198905945
7440.706777712601,0.9889768958091736
7440.715430798031,0.9863661527633667
7440.723543083901,0.9832794666290283
7440.732196208325,0.980665385723114
7440.7403085307515,0.9780264496803284
7440.7489616941675,0.9745537042617798
7440.757074053153,0.970346212387085
7440.765186429824,0.9652354121208191
7440.773839651107,0.9594143033027649
7440.781952064335,0.9523752331733704
7440.790605324611,0.9430873990058899
7440.798717774398,0.9313433170318604
7440.807371073668,0.9172366857528687
7440.8154835600135,0.9007967114448547
7440.823596064049,0.8815155625343323
7440.832249421184,0.85979825258255
7440.8403619617775,0.8356229662895203
7440.849015357909,0.809928297996521
7440.857127935061,0.7829198837280273
7440.865781370189,0.7544865608215332
7440.8738939839,0.7271152138710022
7440.882006615301,0.7006604671478271
7440.890660108293,0.6778419613838196
7440.8987727762515,0.6602534055709839
7440.90742630824,0.6483092904090881
7440.91553901276,0.6431999206542969
7440.924192583747,0.6443044543266296
7440.932305324827,0.6523466110229492
7440.940418083595,0.667446494102478
7440.949071712448,0.6879533529281616
7440.957184507779,0.7120425701141357
7440.965838175629,0.73868727684021
7440.973951007519,0.7665676474571228
7440.982604714368,0.7952309250831604
7440.990717582818,0.8218703866004944
7440.9988304689605,0.8471287488937378
7441.007484233675,0.8702245354652405
7441.01559715638,0.890886127948761
7441.024250960093,0.9091843962669373
7441.032363919358,0.9237962961196899
7441.041017762071,0.9358919858932495
7441.049130757896,0.9452458620071411
7441.057243771414,0.9526979923248291
7441.065897671998,0.9590845108032227
7441.074010722075,0.9649743437767029
7441.08266466166,0.9697042107582092
7441.0907777483,0.9728145003318787
7441.099431726881,0.9751573204994202
7441.107544850084,0.9772182106971741
7441.115657990978,0.9792280793190002
7441.124312027431,0.9810291528701782
7441.132425204888,0.9821491241455078
7441.141079280342,0.9829171299934387
7441.149192494361,0.9841787219047546
7441.157846608818,0.9851737022399902
7441.165959859401,0.9851686954498291
7441.174073127674,0.9851858019828796
7441.182727300003,0.9856030344963074
7441.190840604841,0.9857956171035767
7441.199494816168,0.985894501209259
7441.2076081575715,0.9863515496253967
7441.216262407902,0.9867000579833984
7441.224375785867,0.9865054488182068
7441.232489181527,0.9863603115081787
7441.24114348973,0.9866471290588379
7441.249256921953,0.9871430397033691
7441.257911269159,0.9876118302345276
7441.266024737946,0.9875906109809875
7441.274679124155,0.9877249002456665
7441.282792629508,0.9882717728614807
7441.290906152552,0.9885010719299316
7441.299560596636,0.9888412356376648
7441.307674156246,0.989047646522522
7441.316328639334,0.9888582229614258
7441.32444223551,0.9889138340950012
7441.333096757599,0.9890736937522888
7441.341210390341,0.9890637397766113
7441.349324040778,0.9892457127571106
7441.357978620743,0.9896242022514343
7441.366092307745,0.9900423884391785
7441.374746926715,0.9901039004325867
7441.382860650283,0.9897696375846863
7441.391515308257,0.9900104403495789
7441.399629068392,0.9900779128074646
7441.407742846221,0.9894061088562012
7441.416397562072,0.9891267418861389
7441.424511376468,0.9890331029891968
7441.433166131325,0.9885725378990173
7441.4412799822885,0.9884288907051086
7441.44993477615,0.9889495968818665
7441.45804866368,0.988955557346344
7441.466162568905,0.9879494905471802
7441.474817420647,0.9872173070907593
7441.482931362438,0.9871641993522644
7441.491586253186,0.9873059391975403
7441.499700231546,0.9878435730934143
7441.5078142276,0.9878845810890198
7441.516469176228,0.9873086810112
7441.5245832088485,0.9873289465904236
7441.533238196485,0.9875953197479248
7441.541352265675,0.9877053499221802
7441.550007292319,0.9878440499305725
7441.558121398077,0.9882225394248962
7441.566235521534,0.9886466860771179
7441.574890606055,0.988853931427002
7441.58300476608,0.9888763427734375
7441.591659889611,0.9889665246009827
7441.599774086205,0.9891231656074524
7441.608429248742,0.9891259074211121
7441.616543481906,0.9895511865615845
7441.624657732764,0.9897609353065491
7441.633312953188,0.9894098043441772
7441.6414272406155,0.9894189834594727
7441.650082500044,0.9899864196777344
7441.658196824044,0.9905402064323425
7441.666852122482,0.9902191758155823
7441.674966483052,0.9896764755249023
7441.68308086132,0.9893514513969421
7441.691736217641,0.9887803196907043
7441.699850632478,0.9879891872406006
7441.70850602781,0.9871218204498291
7441.7166204792165,0.9861119389533997
7441.725275913557,0.9845923185348511
7441.733390401538,0.9827496409416199
7441.741504907213,0.9807487726211548
7441.750160399441,0.9786549806594849
7441.75827494169,0.9765423536300659
7441.766930472925,0.9746888279914856
7441.775045051745,0.9734878540039062
7441.7837006219925,0.972446858882904
7441.791815237384,0.9712687730789185
7441.7999298704735,0.9703285694122314
7441.808585498608,0.9700780510902405
7441.81670016827,0.9703802466392517
7441.825355835415,0.9710229635238647
7441.833470541648,0.9721158742904663
7441.842126247806,0.9735931754112244
7441.850240990614,0.9750506281852722
7441.858355751119,0.9763352274894714
7441.8670115151635,0.9778057336807251
7441.875126312243,0.9792774319648743
7441.883782115299,0.9803633689880371
7441.891896948951,0.981368899345398
7441.90055279102,0.9820094704627991
7441.908667661247,0.9822211265563965
7441.91678254917,0.9824992418289185
7441.925438449129,0.9823530316352844
7441.9335533736285,0.9818326830863953
7441.9422093126,0.9813953042030334
7441.950324273674,0.9808997511863708
7441.958980251658,0.9807136058807373
7441.967095249306,0.9810395240783691
7441.9752102646535,0.9810594320297241
7441.983866300528,0.980732262134552
7441.99198135245,0.9808045625686646
7442.00063742734,0.9814385771751404
7442.008752515837,0.9820188283920288
7442.01740862974,0.9824790954589844
7442.0255237548145,0.9833530783653259
7442.033638897583,0.9842469692230225
7442.04229506938,0.9850301742553711
7442.050410248728,0.985764741897583
7442.059066459538,0.9866253733634949
7442.067181675464,0.9879693388938904
7442.075837925289,0.9892021417617798
7442.083953177787,0.9903084635734558
7442.092068447988,0.9913565516471863
7442.100724755708,0.9915396571159363
7442.108840062484,0.9912885427474976
7442.117496409219,0.9913848042488098
7442.125611752573,0.9911081790924072
7442.134268138324,0.9902406930923462
7442.142383518256,0.9902406930923462
7442.150498915886,0.991313636302948
7442.159155359533,0.9911635518074036
7442.167270793739,0.9892961382865906
7442.175927276403,0.9876403212547302
7442.18404274719,0.9863689541816711
7442.19269926887,0.984804093837738
7442.2008147762335,0.9831199049949646
7442.208930301298,0.9820518493652344
7442.217586880875,0.9811867475509644
7442.225702442517,0.9799193143844604
7442.234359061112,0.9788843393325806
7442.242474659333,0.977940022945404
7442.251131316946,0.9768552184104919
7442.259246951746,0.9756794571876526
7442.267362604248,0.9750900864601135
7442.276019319757,0.9747838377952576
7442.284135008837,0.9740175604820251
7442.292791763367,0.9739047884941101
7442.300907489027,0.9740543961524963
7442.309564282576,0.9741218686103821
7442.317680044815,0.9748318791389465
7442.325795824757,0.9760944843292236
7442.3344526762,0.9774252772331238
7442.342568492723,0.9784078598022461
7442.351225383189,0.9792788028717041
7442.359341236292,0.9800011515617371
7442.367998165776,0.9802034497261047
7442.37611405546,0.9799688458442688
7442.384229962844,0.9795449376106262
7442.392886950231,0.9789576530456543
7442.401002894194,0.9785369038581848
7442.4096599206005,0.9779091477394104
7442.417775901148,0.9767418503761292
7442.426432966575,0.9754975438117981
7442.434548983704,0.9744055867195129
7442.442665018534,0.9734116196632385
7442.451322141862,0.9721593856811523
7442.459438213275,0.9710986018180847
7442.468095375625,0.970960259437561
7442.476211483619,0.9717152714729309
7442.484868684989,0.9731794595718384
7442.492984829567,0.9748862981796265
7442.501100991847,0.9763146638870239
7442.509758251122,0.9774749279022217
7442.5178744499835,0.9789637327194214
7442.526531748279,0.9805783033370972
7442.534647983724,0.9819111227989197
7442.5433053210445,0.9833289980888367
7442.551421593074,0.9843770861625671
7442.559537882804,0.9848232865333557
7442.56819527803,0.9852409958839417
7442.576311604343,0.9854955673217773
7442.58496903859,0.9851239919662476
7442.59308540149,0.9846997857093811
7442.60174287476,0.9844094514846802
7442.609859274244,0.9839548468589783
7442.61797569143,0.9833860993385315
7442.626633222606,0.9826932549476624
7442.634749676376,0.9823122620582581
7442.643407246576,0.982075035572052
7442.651523736933,0.9817122220993042
7442.660181346157,0.9813839197158813
7442.668297873099,0.9812084436416626
7442.676414417741,0.9815777540206909
7442.685072084875,0.9826037287712097
7442.693188666103,0.9839370846748352
7442.701846372262,0.9847388863563538
7442.709962990076,0.9851868748664856
7442.718620735258,0.9862067103385925
7442.72673738966,0.9871233105659485
7442.734854061765,0.9876786470413208
7442.743511864857,0.9882211685180664
7442.751628573547,0.9887670874595642
7442.760286415663,0.989519476890564
7442.768403160941,0.9902341961860657
7442.777061042086,0.9903392195701599
7442.78517782395,0.9900451898574829
7442.793294623518,0.9901362061500549
7442.801952562571,0.9904618859291077
7442.810069398729,0.9903672933578491
7442.818727376806,0.9897685647010803
7442.826844249552,0.9888331890106201
7442.835502266658,0.9882709980010986
7442.84361917599,0.9874270558357239
7442.851736103025,0.9853163361549377
7442.860394178044,0.9835088849067688
7442.868511141668,0.9813919067382812
7442.877169255714,0.9778169393539429
7442.885286255925,0.9737353324890137
7442.893944409001,0.9686968326568604
7442.902061445801,0.9625726342201233
7442.910178500306,0.9550778269767761
7442.918836711295,0.9460041522979736
7442.926953802388,0.9348888993263245
7442.935612052404,0.9217749238014221
7442.943729180088,0.9067607522010803
7442.951846325477,0.8886239528656006
7442.960504633405,0.8686202168464661
7442.9686218153865,0.847199022769928
7442.977280162344,0.8251046538352966
7442.985397380912,0.8035110235214233
7442.994055766899,0.7828059196472168
7443.002173022059,0.7655237317085266
7443.010290294925,0.7518371939659119
