wavelength_air_A,flux
10106.911485587465,0.9899348616600037
10106.927450921097,0.9891512989997864
10106.942418467183,0.9877335429191589
10106.957386057604,0.9883259534835815
10106.973351536246,0.9891449809074402
10106.988319218286,0.9894093871116638
10107.004284794657,0.9891812801361084
10107.019252568314,0.9881738424301147
10107.035218242412,0.9879107475280762
10107.05018610769,0.9887430667877197
10107.065154017302,0.9894410371780396
10107.081119836417,0.9890217185020447
10107.096087837648,0.9885253310203552
10107.112053754496,0.9882698655128479
10107.12702184735,0.9880859851837158
10107.14298786193,0.9883968234062195
10107.157956046405,0.9885150194168091
10107.172924275215,0.987841784954071
10107.188890434818,0.9871451258659363
10107.203858755254,0.9871045351028442
10107.219825012586,0.9876274466514587
10107.234793424648,0.9882141351699829
10107.250759779716,0.9885393381118774
10107.265728283406,0.9892745018005371
10107.280696831429,0.9902755618095398
10107.29666333152,0.9916157722473145
10107.311631971173,0.9922207593917847
10107.327598569003,0.9913884401321411
10107.342567300282,0.9904439449310303
10107.35853399585,0.9895799160003662
10107.373502818758,0.9896071553230286
10107.388471686005,0.9900808930397034
10107.404438526602,0.9898859262466431
10107.419407485479,0.9889986515045166
10107.43537442382,0.988175630569458
10107.450343474326,0.9882362484931946
10107.466310510403,0.9883390069007874
10107.481279652544,0.9881436824798584
10107.496248839021,0.9881455302238464
10107.512216020135,0.9886788725852966
10107.527185298246,0.9892836213111877
10107.543152577104,0.989400327205658
10107.558121946851,0.988469660282135
10107.574089323449,0.9875048995018005
10107.58905878483,0.9884276986122131
10107.604028290552,0.989104151725769
10107.619995812192,0.9884355068206787
10107.63496540955,0.9882850050926208
10107.650933028935,0.9888498187065125
10107.66590271793,0.9891655445098877
10107.681870435063,0.9884252548217773
10107.696840215696,0.9876008033752441
10107.71181004067,0.9876950979232788
10107.727777902846,0.9881946444511414
10107.742747819459,0.9886282086372375
10107.758715779384,0.9884613752365112
10107.773685787639,0.9876505136489868
10107.789653845319,0.9870244860649109
10107.804623945212,0.9874835014343262
10107.819594089446,0.9883111119270325
10107.835562292174,0.9885300993919373
10107.850532528053,0.9883347153663635
10107.86650082853,0.9874765872955322
10107.881471156052,0.9873495697975159
10107.897439554283,0.9885848164558411
10107.912409973449,0.9889913201332092
10107.927380436959,0.9884803295135498
10107.943348980245,0.9877875447273254
10107.958319535399,0.9877750873565674
10107.974288176441,0.9886997938156128
10107.98925882324,0.9890918135643005
10108.005227562038,0.9889599680900574
10108.020198300486,0.9890562891960144
10108.035169083278,0.9896429181098938
10108.051137967135,0.9895755052566528
10108.066108841578,0.9887911677360535
10108.082077823192,0.9887343049049377
10108.097048789283,0.9887092113494873
10108.113017868654,0.9887059926986694
10108.127988926393,0.9890236258506775
10108.14296002848,0.9892536997795105
10108.158929252915,0.9888931512832642
10108.173900446654,0.9882602095603943
10108.189869768854,0.9885765910148621
10108.204841054241,0.9891424179077148
10108.220810474206,0.9890417456626892
10108.235781851248,0.9885179996490479
10108.250753272634,0.9884981513023376
10108.266722837665,0.9891897439956665
10108.28169435071,0.9897881746292114
