wavelength_air_A,flux
7440.2979000000005,0.96356
7440.2979000000005,0.96356
7440.3076,0.96636
7440.3076,0.96636
7440.317999999999,0.97038
7440.317999999999,0.97038
7440.3278,0.97485
7440.3278,0.97485
7440.3381,0.97841
7440.3381,0.97841
7440.347900000001,0.98112
7440.347900000001,0.98112
7440.3577,0.98375
7440.3577,0.98375
7440.3679999999995,0.98606
7440.3679999999995,0.98606
7440.3778,0.98735
7440.3778,0.98735
7440.388199999999,0.98802
7440.388199999999,0.98802
7440.3979,0.9887
7440.3979,0.9887
7440.4083,0.98914
7440.4083,0.98914
7440.418100000001,0.98945
7440.418100000001,0.98945
7440.4285,0.98999
7440.4285,0.98999
7440.4382,0.98984
7440.4382,0.98984
7440.4486,0.98854
7440.4486,0.98854
7440.4583999999995,0.9875
7440.4583999999995,0.9875
7440.4688,0.9867
7440.4688,0.9867
7440.4785,0.98445
7440.4785,0.98445
7440.4889,0.98143
7440.4889,0.98143
7440.4987,0.97896
7440.4987,0.97896
7440.509,0.97561
7440.509,0.97561
7440.5188,0.97046
7440.5188,0.97046
7440.5286,0.96506
7440.5286,0.96506
7440.5389000000005,0.95972
7440.5389000000005,0.95972
7440.5487,0.95389
7440.5487,0.95389
7440.5591,0.94887
7440.5591,0.94887
7440.5688,0.94562
7440.5688,0.94562
7440.5792,0.94374
7440.5792,0.94374
7440.589,0.94348
7440.589,0.94348
7440.5994,0.94481
7440.5994,0.94481
7440.609100000001,0.94704
7440.609100000001,0.94704
7440.619500000001,0.95067
7440.619500000001,0.95067
7440.6293000000005,0.95537
7440.6293000000005,0.95537
7440.6395999999995,0.95907
7440.6395999999995,0.95907
7440.6494,0.96172
7440.6494,0.96172
7440.659799999999,0.96374
7440.659799999999,0.96374
7440.6696,0.96168
7440.6696,0.96168
7440.679300000001,0.95482
7440.679300000001,0.95482
7440.689700000001,0.95057
7440.689700000001,0.95057
7440.6995,0.95439
7440.6995,0.95439
7440.7098,0.96221
7440.7098,0.96221
7440.7196,0.96834
7440.7196,0.96834
7440.73,0.97179
7440.73,0.97179
7440.7397,0.97275
7440.7397,0.97275
7440.7501,0.97105
7440.7501,0.97105
7440.759900000001,0.96747
7440.759900000001,0.96747
7440.7703,0.96226
7440.7703,0.96226
7440.78,0.9546
7440.78,0.9546
7440.7904,0.94403
7440.7904,0.94403
7440.8002,0.93009
7440.8002,0.93009
7440.8105,0.91259
7440.8105,0.91259
7440.8203,0.89214
7440.8203,0.89214
7440.8307,0.86809
7440.8307,0.86809
7440.8405,0.8388
7440.8405,0.8388
7440.8502,0.80562
7440.8502,0.80562
7440.8606,0.77161
7440.8606,0.77161
7440.8704,0.73782
7440.8704,0.73782
7440.8807,0.70567
7440.8807,0.70567
7440.8905,0.67852
7440.8905,0.67852
7440.900900000001,0.6579
7440.900900000001,0.6579
7440.910599999999,0.64448
7440.910599999999,0.64448
7440.920999999999,0.64154
7440.920999999999,0.64154
7440.9308,0.65069
7440.9308,0.65069
7440.941199999999,0.66886
7440.941199999999,0.66886
7440.9509,0.69376
7440.9509,0.69376
7440.9613,0.72465
7440.9613,0.72465
7440.971100000001,0.75783
7440.971100000001,0.75783
7440.9814,0.78953
7440.9814,0.78953
7440.9911999999995,0.81937
7440.9911999999995,0.81937
7441.0016,0.84613
7441.011399999999,0.86804
7441.0211,0.88782
7441.0315,0.90841
7441.041300000001,0.92702
7441.0516,0.94089
7441.0614,0.95204
7441.0718,0.96176
7441.0815,0.96878
7441.0919,0.97385
7441.1017,0.97866
7441.1121,0.98229
7441.1218,0.98397
7441.1322,0.98539
7441.142,0.98743
7441.1523,0.98893
7441.1621000000005,0.98964
7441.172500000001,0.99031
7441.1823,0.99076
7441.1926,0.99052
7441.2024,0.99028
7441.2122,0.99102
7441.2225,0.99229
7441.232300000001,0.99263
7441.242700000001,0.99161
7441.252399999999,0.9908
7441.2627999999995,0.99169
7441.2726,0.99335
7441.282999999999,0.99375
7441.2927,0.99308
7441.3031,0.99331
7441.312900000001,0.99472
7441.323200000001,0.99577
7441.333,0.99589
7441.3434,0.99564
7441.3531,0.99543
7441.3634999999995,0.99561
7441.3733,0.99602
7441.3837,0.99574
7441.393399999999,0.99514
7441.4032,0.99542
7441.4136,0.99573
7441.4233,0.99486
7441.4337,0.9943
7441.4435,0.99499
7441.4539,0.99494
7441.463599999999,0.99347
7441.473999999999,0.99266
7441.4838,0.99318
7441.4941,0.99359
7441.5039,0.99301
7441.5143,0.99201
7441.523999999999,0.99178
7441.5344000000005,0.99255
7441.544199999999,0.99305
7441.5545999999995,0.99302
7441.5643,0.99344
7441.5747,0.9939
7441.5845,0.99385
7441.5942,0.99441
7441.6046,0.99527
7441.6143999999995,0.99465
7441.6248,0.99368
7441.6345,0.99427
7441.6449,0.99506
7441.6547,0.99475
7441.665000000001,0.99444
7441.6748,0.99455
7441.6852,0.99424
7441.6949,0.99327
7441.7053,0.99174
7441.7151,0.99016
7441.7255000000005,0.98899
7441.735200000001,0.98715
7441.7456,0.98428
7441.7554,0.98191
7441.7657,0.97984
7441.7755,0.977
7441.7853000000005,0.97516
7441.795700000001,0.97522
7441.805399999999,0.97472
7441.8158,0.97393
7441.8256,0.97555
7441.8359,0.9779
7441.8457,0.97847
7441.8561,0.97969
7441.8658000000005,0.98302
7441.876200000001,0.98516
7441.8859999999995,0.98506
7441.8964000000005,0.98553
7441.9061,0.98683
7441.916499999999,0.98696
7441.9263,0.98623
7441.9366,0.98605
7441.946400000001,0.98616
7441.9568,0.9858
7441.9666,0.98499
7441.9769,0.98443
7441.9866999999995,0.98509
7441.9965,0.98677
7442.0068,0.98757
7442.016599999999,0.98679
7442.027,0.98652
7442.0367,0.98825
7442.0471,0.99037
7442.0569,0.99099
7442.0673,0.99081
7442.077,0.99108
7442.0874,0.99132
7442.097199999999,0.99105
7442.1075,0.99092
7442.1173,0.99033
7442.1277,0.98759
7442.1375,0.98363
7442.147800000001,0.98165
7442.1576000000005,0.98267
7442.168000000001,0.9848
7442.1777,0.98618
7442.188099999999,0.98628
7442.1979,0.9858
7442.207600000001,0.98547
7442.218000000001,0.98467
7442.2278,0.98285
7442.238200000001,0.9811
7442.2479,0.98007
7442.2582999999995,0.979
7442.2681,0.9782
