wavelength_air_A,flux
8619.86204912652,0.9943
8619.87204642232,0.9943
8619.882043718124,0.9942
8619.892041013929,0.9942
8619.90203830973,0.9943
8619.912035605534,0.9945
8619.922032901339,0.9947
8619.932030197142,0.9948
8619.942027492945,0.9948
8619.952024788747,0.9948
8619.96202208455,0.9946
8619.972019380353,0.9944
8619.982016676156,0.9943
8619.992013971962,0.9943
8620.002011267763,0.9944
8620.012008563568,0.9945
8620.02200585937,0.9945
8620.032003155171,0.9945
8620.042000450976,0.9944
8620.051997746777,0.9942
8620.061995042583,0.994
8620.071992338382,0.9938
8620.081989634185,0.9937
8620.091986929987,0.9935
8620.101984225792,0.9935
8620.111981521592,0.9936
8620.121978817395,0.9937
8620.131976113196,0.9937
8620.141973409,0.9937
8620.151970704801,0.9937
8620.161968000604,0.9938
8620.171965296406,0.9938
8620.181962592209,0.9937
8620.191959888009,0.9936
8620.201957183812,0.9934
8620.211954479613,0.9935
8620.221951775417,0.9935
8620.231949071218,0.9936
8620.241946367021,0.9937
8620.25194366282,0.9937
8620.261940958624,0.9935
8620.271938254426,0.9932
8620.281935550225,0.993
8620.291932846027,0.9929
8620.30193014183,0.9929
8620.31192743763,0.9928
8620.321924733431,0.9924
8620.331922029232,0.9918
8620.341919325034,0.9911
8620.351916620835,0.9906
8620.361913916635,0.9904
8620.371911212434,0.9904
8620.38190850824,0.9905
8620.391905804041,0.9905
8620.40190309984,0.9904
8620.41190039564,0.9902
8620.421897691442,0.9899
8620.431894987241,0.9897
8620.441892283045,0.9899
8620.451889578842,0.9902
8620.461886874646,0.9904
8620.471884170443,0.9907
8620.481881466247,0.9911
8620.491878762045,0.9915
8620.501876057848,0.9919
8620.511873353646,0.9923
8620.521870649445,0.9926
8620.531867945245,0.9929
8620.541865241046,0.993
8620.551862536846,0.9931
8620.561859832647,0.9933
8620.571857128447,0.9935
8620.581854424247,0.9936
8620.591851720048,0.9936
8620.60184901585,0.9937
8620.611846311645,0.9937
8620.621843607447,0.9936
8620.631840903246,0.9935
8620.641838199048,0.9935
8620.651835494846,0.9936
8620.661832790647,0.9938
8620.671830086443,0.9938
8620.681827382245,0.9937
8620.691824678046,0.9937
8620.701821973842,0.9938
8620.711819269642,0.9938
8620.721816565441,0.9938
8620.73181386124,0.9937
8620.74181115704,0.9936
8620.751808452842,0.9934
8620.761805748638,0.9931
8620.771803044436,0.993
8620.781800340239,0.9932
8620.791797636037,0.9934
8620.801794931835,0.9937
8620.811792227634,0.9938
8620.82178952343,0.9939
8620.831786819232,0.9938
8620.84178411503,0.9936
8620.851781410827,0.9933
8620.861778706625,0.9932
8620.871776002425,0.9933
8620.881773298224,0.9935
8620.89177059402,0.9936
8620.901767889822,0.9935
8620.911765185618,0.9934
8620.921762481415,0.9935
8620.931759777217,0.9936
8620.941757073013,0.9938
8620.95175436881,0.994
8620.961751664609,0.994
8620.971748960408,0.994
8620.981746256206,0.994
8620.991743552002,0.9939
8621.0017408478,0.9939
8621.0117381436,0.9937
8621.021735439397,0.9935
8621.031732735193,0.9932
8621.041730030991,0.9928
8621.051727326789,0.9923
8621.061724622587,0.9919
8621.071721918386,0.9916
8621.081719214182,0.9911
8621.09171650998,0.9908
8621.101713805778,0.9905
8621.111711101572,0.9903
8621.12170839737,0.9901
8621.131705693168,0.9899
8621.141702988964,0.9897
8621.151700284763,0.9895
8621.161697580557,0.9894
8621.171694876357,0.9893
8621.181692172151,0.9895
8621.19168946795,0.9898
8621.201686763747,0.9902
8621.211684059543,0.9904
8621.221681355342,0.9906
8621.231678651138,0.9905
8621.241675946934,0.9901
8621.25167324273,0.9896
8621.261670538526,0.9891
8621.271667834322,0.9887
8621.28166513012,0.9884
8621.291662425914,0.9881
8621.301659721712,0.9878
8621.311657017508,0.9876
8621.321654313304,0.9874
8621.331651609104,0.9872
8621.341648904898,0.9869
8621.351646200694,0.9866
8621.36164349649,0.9862
8621.371640792286,0.9858
8621.381638088082,0.9851
8621.391635383878,0.984
8621.401632679672,0.9825
8621.411629975468,0.9803
8621.421627271266,0.9773
8621.431624567058,0.9729
8621.441621862856,0.9672
8621.45161915865,0.9598
8621.461616454446,0.9503
8621.471613750242,0.9383
8621.481611046038,0.9233
8621.491608341834,0.9047
8621.501605637626,0.8825
8621.511602933424,0.8569
8621.521600229218,0.828
8621.531597525014,0.7964
8621.541594820806,0.7629
8621.551592116602,0.7291
8621.561589412398,0.6959
8621.571586708193,0.6647
8621.581584003989,0.6377
8621.591581299781,0.6161
8621.601578595577,0.6014
8621.611575891373,0.5946
8621.621573187167,0.5958
8621.631570482961,0.6046
8621.641567778757,0.6208
8621.65156507455,0.6434
8621.661562370346,0.6709
8621.67155966614,0.7016
8621.681556961932,0.7342
8621.691554257728,0.767
8621.701551553522,0.7988
8621.711548849316,0.8285
8621.72154614511,0.8556
8621.731543440905,0.8796
8621.741540736697,0.9004
8621.751538032493,0.9181
8621.761535328289,0.933
8621.77153262408,0.9455
8621.781529919874,0.9555
8621.791527215668,0.9636
8621.801524511462,0.97
8621.811521807256,0.9751
