wavelength_air_A,flux
7433.242598809498,0.9878
7433.252596113018,0.9879
7433.262593416538,0.9882
7433.272590720057,0.9884
7433.282588023578,0.9885
7433.292585327096,0.9882
7433.302582630617,0.9879
7433.312579934136,0.9876
7433.322577237656,0.9872
7433.332574541176,0.9863
7433.342571844692,0.9851
7433.352569148213,0.9838
7433.362566451732,0.9824
7433.372563755252,0.9806
7433.38256105877,0.9785
7433.392558362289,0.9757
7433.402555665808,0.9723
7433.412552969328,0.9689
7433.422550272847,0.9653
7433.4325475763635,0.9619
7433.442544879884,0.9588
7433.452542183401,0.9564
7433.46253948692,0.955
7433.472536790438,0.9549
7433.482534093957,0.9561
7433.492531397474,0.9582
7433.50252870099,0.9612
7433.512526004511,0.9649
7433.522523308027,0.9692
7433.532520611547,0.9735
7433.542517915065,0.9775
7433.552515218581,0.9814
7433.5625125220995,0.9848
7433.572509825616,0.9875
7433.582507129135,0.9895
7433.592504432649,0.9911
7433.602501736169,0.9927
7433.612499039686,0.994
7433.622496343203,0.9948
7433.632493646719,0.9953
7433.642490950237,0.9956
7433.652488253753,0.9957
7433.662485557269,0.9958
7433.672482860786,0.9959
7433.682480164303,0.9961
7433.692477467819,0.9963
7433.702474771336,0.9963
7433.712472074853,0.9961
7433.722469378367,0.9959
7433.732466681884,0.9958
7433.742463985398,0.9957
7433.7524612889165,0.9956
7433.762458592433,0.9955
7433.772455895947,0.9956
7433.782453199464,0.9956
7433.792450502979,0.9956
7433.802447806496,0.9957
7433.81244511001,0.9959
7433.822442413527,0.9962
7433.83243971704,0.9964
7433.842437020558,0.9964
7433.8524343240715,0.9965
7433.862431627587,0.9966
7433.872428931102,0.9969
7433.882426234614,0.9971
7433.892423538132,0.9971
7433.902420841646,0.9972
7433.912418145161,0.9973
7433.922415448675,0.9973
7433.932412752188,0.9971
7433.942410055704,0.9968
7433.952407359217,0.9966
7433.962404662734,0.9967
7433.972401966246,0.997
7433.982399269759,0.9974
7433.992396573275,0.9977
7434.00239387679,0.9979
7434.012391180303,0.998
7434.022388483815,0.9981
7434.03238578733,0.9983
7434.042383090843,0.9984
7434.052380394357,0.9981
7434.062377697869,0.9977
7434.072375001384,0.9974
7434.082372304898,0.9974
7434.09236960841,0.9975
7434.102366911923,0.9978
7434.112364215434,0.9979
7434.12236151895,0.9978
7434.132358822462,0.9974
7434.142356125974,0.9971
7434.152353429488,0.9971
7434.1623507330005,0.9972
7434.172348036511,0.9972
7434.182345340025,0.9971
7434.192342643537,0.9968
7434.202339947051,0.9966
7434.212337250562,0.9965
7434.222334554073,0.9966
7434.232331857586,0.9968
7434.242329161098,0.997
7434.252326464611,0.9971
7434.262323768122,0.9971
7434.272321071633,0.9971
7434.282318375146,0.9972
7434.292315678657,0.9973
7434.302312982169,0.9975
7434.31231028568,0.9977
7434.322307589191,0.9977
7434.332304892702,0.9978
7434.342302196214,0.998
7434.352299499722,0.9984
7434.362296803235,0.9987
7434.372294106745,0.9987
7434.382291410257,0.9987
7434.392288713768,0.9986
7434.402286017279,0.9986
7434.4122833207875,0.9987
7434.422280624301,0.9988
7434.432277927809,0.9987
7434.4422752313185,0.9985
7434.452272534831,0.9981
7434.462269838339,0.9978
7434.47226714185,0.9977
7434.48226444536,0.9979
7434.49226174887,0.9981
7434.502259052379,0.9983
7434.512256355889,0.9983
7434.5222536594,0.9981
7434.532250962909,0.9977
7434.542248266419,0.9972
7434.552245569927,0.9968
7434.562242873436,0.9966
7434.572240176948,0.9967
7434.582237480456,0.9969
7434.592234783963,0.9969
7434.602232087473,0.9967
7434.612229390985,0.9967
7434.622226694491,0.9966
7434.632223998001,0.9965
7434.6422213015085,0.9963
7434.652218605017,0.9963
7434.662215908528,0.9964
7434.672213212035,0.9966
7434.6822105155425,0.9968
7434.69220781905,0.9971
7434.70220512256,0.9975
7434.712202426066,0.998
7434.722199729576,0.9983
7434.732197033081,0.9985
7434.742194336592,0.9988
7434.752191640097,0.9992
7434.762188943608,0.9994
7434.7721862471135,0.9993
7434.782183550623,0.999
7434.792180854129,0.9986
7434.802178157635,0.9983
7434.812175461144,0.9981
7434.82217276465,0.998
7434.832170068158,0.9981
7434.842167371664,0.9983
7434.8521646751715,0.9984
7434.862161978679,0.9982
7434.872159282186,0.998
7434.8821565856915,0.9979
7434.892153889198,0.998
7434.902151192705,0.9982
7434.912148496212,0.9982
7434.922145799718,0.998
7434.932143103223,0.9975
7434.94214040673,0.9969
7434.9521377102365,0.9961
7434.962135013743,0.9953
7434.972132317249,0.9942
7434.982129620754,0.9929
7434.992126924259,0.9917
7435.002124227766,0.9908
7435.012121531273,0.9902
7435.022118834776,0.9896
7435.032116138283,0.989
7435.042113441787,0.9884
7435.052110745295,0.988
7435.062108048801,0.9879
7435.072105352305,0.9882
7435.082102655808,0.989
7435.0920999593145,0.9901
7435.102097262819,0.9913
7435.112094566323,0.9925
7435.122091869827,0.9934
7435.132089173331,0.9939
7435.142086476838,0.9942
7435.152083780343,0.9945
7435.162081083847,0.9948
7435.172078387352,0.995
7435.182075690855,0.9952
7435.192072994361,0.9953
7435.202070297864,0.9953
7435.212067601368,0.9951
7435.222064904871,0.9949
7435.232062208374,0.9948
7435.24205951188,0.9946
7435.252056815382,0.9945
7435.262054118886,0.9944
7435.272051422389,0.9943
7435.282048725893,0.9942
7435.292046029396,0.994
7435.3020433329,0.9938
7435.312040636403,0.9937
7435.322037939905,0.9935
7435.332035243409,0.9931
7435.3420325469115,0.9926
7435.3520298504145,0.9921
7435.362027153918,0.9917
7435.3720244574215,0.9914
7435.382021760923,0.991
7435.392019064425,0.9905
7435.402016367928,0.9898
7435.41201367143,0.9889
7435.422010974933,0.9878
7435.432008278434,0.9861
7435.442005581936,0.9835
7435.4520028854395,0.98
7435.462000188941,0.9751
7435.471997492443,0.969
7435.481994795945,0.9611
7435.491992099444,0.9513
7435.501989402948,0.9395
7435.5119867064495,0.9258
7435.52198400995,0.9102
7435.531981313452,0.8931
7435.541978616955,0.8756
7435.551975920454,0.859
7435.561973223957,0.8445
7435.571970527455,0.8331
7435.581967830957,0.8262
7435.591965134459,0.8243
7435.601962437959,0.828
7435.61195974146,0.8369
7435.621957044961,0.8495
7435.6319543484615,0.8647
7435.641951651962,0.8807
7435.651948955462,0.8969
7435.661946258961,0.9123
7435.671943562463,0.9262
7435.681940865963,0.9388
