wavelength_air_A,flux
8681.401399999999,0.99265
8681.4117,0.99198
8681.422700000001,0.99153
8681.4337,0.99158
8681.4441,0.99164
8681.4551,0.99162
8681.4655,0.99121
8681.4764,0.99082
8681.4868,0.9906
8681.4978,0.99021
8681.5082,0.99058
8681.5192,0.99092
8681.5302,0.9897
8681.5405,0.98901
8681.551500000001,0.98959
8681.5619,0.98935
8681.5729,0.98929
8681.5833,0.99049
8681.5942,0.99101
8681.6052,0.99058
8681.615600000001,0.9906
8681.6266,0.99085
8681.636999999999,0.99056
8681.6479,0.99023
8681.658300000001,0.99081
8681.6693,0.99131
8681.6797,0.99077
8681.690700000001,0.99008
8681.7017,0.98947
8681.712,0.98938
8681.723,0.9902
8681.733400000001,0.98993
8681.7444,0.98867
8681.7548,0.98846
8681.7657,0.98777
8681.7761,0.9863
8681.7871,0.9859
8681.7981,0.98483
8681.8085,0.98235
8681.8195,0.98057
8681.8298,0.97888
8681.8408,0.97667
8681.8512,0.97534
8681.8622,0.97454
8681.8732,0.97361
8681.8835,0.9734
8681.8945,0.97411
8681.9049,0.97495
8681.9159,0.97571
8681.9263,0.97726
8681.9373,0.9796
8681.9476,0.9816
8681.9586,0.98334
8681.9696,0.98489
8681.98,0.98588
8681.991,0.98744
8682.0013,0.98908
8682.0123,0.98934
8682.0227,0.98966
8682.0337,0.99043
8682.044100000001,0.99053
8682.0551,0.99122
8682.065999999999,0.99199
8682.0764,0.99142
8682.0874,0.99144
8682.0978,0.99201
8682.1088,0.99148
8682.1191,0.99141
8682.1301,0.99184
8682.1411,0.99133
8682.1515,0.99119
8682.162499999999,0.99147
8682.172900000001,0.99096
8682.1838,0.99045
8682.1942,0.99035
8682.2052,0.99049
8682.2156,0.99077
8682.2266,0.99052
8682.2375,0.99051
8682.2479,0.99102
8682.2589,0.99053
8682.2693,0.98988
8682.2803,0.98992
8682.2906,0.98913
8682.301599999999,0.98824
8682.312600000001,0.98819
8682.323,0.98763
8682.333999999999,0.98693
8682.3444,0.98629
8682.355300000001,0.98469
8682.3657,0.98355
8682.3767,0.98306
8682.3871,0.98142
8682.3981,0.98016
8682.4091,0.98
8682.4194,0.97854
8682.4304,0.9765
8682.4408,0.97582
8682.4518,0.97556
8682.4622,0.97544
8682.4731,0.97612
8682.4841,0.97725
8682.4945,0.9789
8682.5055,0.98093
8682.5159,0.98252
8682.5269,0.98391
8682.5372,0.98567
8682.5482,0.98722
8682.5586,0.98807
8682.5696,0.9888
8682.5806,0.98988
8682.5909,0.99098
8682.6019,0.99161
8682.612299999999,0.99179
8682.6233,0.99207
8682.6337,0.99279
8682.644699999999,0.9934
8682.6556,0.99349
8682.666000000001,0.99309
8682.677,0.99222
8682.687399999999,0.99209
8682.698400000001,0.99319
8682.7087,0.99338
8682.7197,0.99294
8682.7301,0.99388
8682.7411,0.99435
8682.7521,0.99324
8682.7625,0.99287
8682.7734,0.99304
8682.7838,0.99244
8682.7948,0.9919
8682.8052,0.99152
8682.8162,0.99075
8682.827099999999,0.98954
8682.837500000001,0.98812
8682.8485,0.98696
8682.8589,0.98534
8682.8699,0.98228
8682.8802,0.97823
8682.8912,0.97331
8682.9022,0.96722
8682.9126,0.9599
8682.9236,0.95134
8682.934000000001,0.94267
8682.9449,0.93439
8682.9553,0.92583
8682.9663,0.91839
8682.976700000001,0.91372
8682.9877,0.9117
8682.9987,0.91267
8683.009,0.91666
8683.02,0.9228
8683.0304,0.93041
8683.0414,0.93855
8683.0518,0.94713
8683.0627,0.95581
8683.0737,0.96281
8683.0841,0.9686
8683.0951,0.97449
8683.1055,0.97903
8683.1165,0.98189
8683.1268,0.98447
8683.1378,0.98678
8683.1488,0.9885
8683.1592,0.98934
8683.1702,0.9894
8683.1805,0.98991
8683.1915,0.99035
8683.2019,0.98926
8683.2129,0.98775
8683.2233,0.98704
8683.2343,0.9864
8683.2452,0.98535
8683.2556,0.98412
8683.266599999999,0.98274
8683.277,0.98094
8683.288,0.97868
8683.2983,0.9764
8683.309299999999,0.974
8683.3203,0.97117
8683.3307,0.96889
8683.341699999999,0.96748
8683.3521,0.96546
8683.363000000001,0.96289
8683.3734,0.96164
8683.384399999999,0.96172
8683.395400000001,0.96204
8683.4058,0.9628
8683.4167,0.96394
8683.4271,0.96528
8683.4381,0.9673
8683.448499999999,0.96954
8683.4595,0.97175
8683.4698,0.97469
8683.4808,0.97746
8683.4918,0.9791
8683.5022,0.98069
8683.5132,0.98279
8683.5236,0.98493
8683.5345,0.98662
8683.5449,0.98765
8683.5559,0.9887
8683.5669,0.98957
8683.577299999999,0.98975
8683.5883,0.99061
8683.598600000001,0.99178
8683.6096,0.99176
8683.619999999999,0.99205
8683.631000000001,0.99275
8683.642,0.99227
8683.6523,0.99245
8683.6633,0.99352
8683.673700000001,0.99326
8683.6847,0.99299
8683.6951,0.99355
8683.706100000001,0.99319
8683.717,0.99255
8683.7274,0.99224
8683.7384,0.99133
8683.7488,0.99063
8683.7598,0.99053
8683.7701,0.98994
8683.7811,0.98889
8683.792099999999,0.98766
8683.8025,0.98665
8683.8135,0.98636
8683.8239,0.98597
8683.8348,0.98539
8683.8452,0.98563
8683.8562,0.98598
8683.8666,0.98593
8683.8776,0.98652
8683.888500000001,0.98737
8683.8989,0.98779
8683.9099,0.98875
8683.9203,0.99014
8683.9313,0.99095
8683.9417,0.99149
8683.9526,0.99217
8683.9636,0.9926
8683.974,0.99269
8683.985,0.99257
8683.9954,0.99238
8684.0063,0.99228
8684.0167,0.99194
8684.0277,0.99136
8684.0387,0.99102
8684.0491,0.9909
8684.0601,0.99085
8684.0704,0.99082
8684.0814,0.9905
8684.0918,0.99016
8684.102799999999,0.99024
8684.1138,0.9901
8684.1241,0.98964
8684.1351,0.98957
8684.145499999999,0.98944
8684.156500000001,0.98886
8684.1669,0.98874
8684.177899999999,0.98901
8684.1888,0.989
8684.199200000001,0.98928
8684.2102,0.98965
8684.2206,0.98935
8684.231600000001,0.98951
8684.241899999999,0.99022
8684.2529,0.99
8684.2639,0.98993
8684.2743,0.99098
8684.2853,0.99155
8684.2957,0.99178
8684.3066,0.99254
8684.317,0.99267
8684.328000000001,0.99223
8684.339,0.99237
8684.3494,0.99284
8684.360400000001,0.99325
8684.3707,0.99359
8684.3817,0.99394
8684.392100000001,0.99422
8684.4031,0.99379
8684.4141,0.99357
8684.4244,0.99454
8684.4354,0.99506
8684.4458,0.99465
8684.4568,0.99446
8684.467200000001,0.99416
8684.4781,0.99388
8684.489099999999,0.99395
8684.4995,0.99389
8684.5105,0.99415
8684.5209,0.99416
8684.5319,0.99329
8684.5422,0.9933
8684.5532,0.99392
8684.5642,0.99367
8684.5746,0.99379
8684.5856,0.99411
8684.5959,0.9935
8684.6069,0.99336
8684.6173,0.99382
8684.6283,0.9938
8684.6393,0.99369
8684.6497,0.99338
8684.6606,0.99328
8684.671,0.99418
8684.682,0.99446
8684.6924,0.99354
8684.7034,0.99329
8684.7144,0.99373
8684.7247,0.99379
8684.7357,0.99365
8684.7461,0.99377
8684.7571,0.99395
8684.7675,0.99359
8684.7784,0.99297
8684.7894,0.99293
8684.799799999999,0.99282
8684.8108,0.99227
8684.8212,0.99251
8684.832199999999,0.99327
8684.842499999999,0.99317
8684.853500000001,0.99258
8684.8645,0.99257
8684.874899999999,0.99324
8684.885900000001,0.99371
