wavelength_air_A,flux
8627.2351,0.9972
8627.2461,0.99649
8627.2565,0.9956
8627.2668,0.99533
8627.2778,0.99514
8627.2882,0.99466
8627.2986,0.99403
8627.3096,0.99309
8627.3199,0.9926
8627.3303,0.99247
8627.3413,0.99123
8627.351700000001,0.99026
8627.3621,0.99115
8627.373,0.99168
8627.3834,0.99138
8627.3938,0.992
8627.4048,0.99282
8627.4152,0.99357
8627.425500000001,0.99467
8627.4365,0.99481
8627.446899999999,0.99496
8627.4573,0.99658
8627.4683,0.99732
8627.478599999999,0.99698
8627.4896,0.99777
8627.5,0.99837
8627.5104,0.99811
8627.521400000001,0.99874
8627.5317,0.99912
8627.542099999999,0.99833
8627.553100000001,0.99825
8627.5635,0.99871
8627.5739,0.99848
8627.5848,0.99848
8627.5952,0.99895
8627.6056,0.99871
8627.6166,0.99805
8627.627,0.9983
8627.6373,0.99895
8627.648299999999,0.99878
8627.6587,0.99865
8627.669100000001,0.99926
8627.6801,0.99901
8627.6904,0.99826
8627.7008,0.99866
8627.7118,0.99914
8627.7222,0.99898
8627.7325,0.99894
8627.7435,0.99882
8627.7539,0.99891
8627.7643,0.99907
8627.7753,0.99835
8627.7856,0.99803
8627.796,0.99829
8627.807,0.9977
8627.8174,0.99783
8627.8278,0.99849
8627.8387,0.99739
8627.8491,0.99673
8627.859499999999,0.99704
8627.8705,0.99575
8627.8809,0.99444
8627.8912,0.99328
8627.9022,0.99022
8627.9126,0.98842
8627.9236,0.98911
8627.934000000001,0.98908
8627.944300000001,0.98916
8627.9553,0.98974
8627.9657,0.98896
8627.9761,0.98882
8627.9871,0.9898
8627.9974,0.98957
8628.0078,0.98956
8628.0188,0.99049
8628.029199999999,0.99066
8628.0396,0.99136
8628.050500000001,0.9929
8628.0609,0.99358
8628.0713,0.9945
8628.0823,0.99587
8628.0927,0.99614
8628.103,0.9966
8628.114000000001,0.99774
8628.1244,0.99804
8628.1348,0.99842
8628.1458,0.9992
8628.1561,0.99899
8628.1665,0.99873
8628.1775,0.99904
8628.1879,0.99895
8628.1982,0.99922
8628.2092,0.9996
8628.2196,0.9989
8628.23,0.99884
8628.241,0.99973
8628.2513,0.99946
8628.2623,0.99889
8628.2727,0.99909
8628.2831,0.99892
8628.294100000001,0.99873
8628.304399999999,0.99899
8628.3148,0.99876
8628.3258,0.99858
8628.3362,0.99922
8628.3466,0.99956
8628.3575,0.99924
8628.3679,0.99912
8628.3783,0.99907
8628.3893,0.99856
8628.3997,0.99812
8628.41,0.99796
8628.421,0.99763
8628.4314,0.99755
8628.4418,0.99797
8628.4528,0.99813
8628.4631,0.99807
8628.4735,0.99801
8628.484499999999,0.99762
8628.4949,0.99767
8628.5052,0.99827
8628.5162,0.99824
8628.526600000001,0.99784
8628.537,0.99769
8628.547999999999,0.99754
8628.5583,0.99786
8628.569300000001,0.99868
8628.5797,0.99895
8628.5901,0.99858
8628.6011,0.99831
8628.611499999999,0.99862
8628.621799999999,0.99914
8628.6328,0.99917
8628.6432,0.99915
8628.6536,0.99919
8628.6646,0.99888
8628.6749,0.99903
8628.6853,0.99935
8628.6963,0.99852
8628.7067,0.99795
8628.717,0.99856
8628.728,0.9987
8628.7384,0.99852
8628.7488,0.99862
8628.7598,0.99822
8628.7701,0.99803
8628.7805,0.99843
8628.7915,0.99799
8628.8019,0.99755
8628.8123,0.99841
8628.8232,0.99879
8628.8336,0.99795
8628.8446,0.9978
8628.855,0.99824
8628.865399999999,0.99762
8628.8763,0.99692
8628.886700000001,0.99738
8628.8971,0.99746
8628.9081,0.99614
8628.9185,0.99472
8628.9288,0.9937
8628.9398,0.99244
8628.950200000001,0.99114
8628.9606,0.98998
8628.9716,0.98807
8628.9819,0.9852
8628.9923,0.98268
8629.0033,0.98103
8629.0137,0.97917
8629.024,0.97705
8629.035,0.97602
8629.045399999999,0.97607
8629.0558,0.97615
8629.0668,0.97628
8629.077099999999,0.97696
8629.0881,0.97832
8629.0985,0.97983
8629.1089,0.98056
8629.1199,0.98072
8629.1302,0.98095
8629.140599999999,0.98043
8629.151600000001,0.97926
8629.162,0.97878
8629.1724,0.97792
8629.1833,0.97565
8629.1937,0.97411
8629.204099999999,0.97355
8629.2151,0.97209
8629.2255,0.97126
8629.2358,0.97231
8629.246799999999,0.97297
8629.2572,0.97316
8629.2676,0.97438
8629.2786,0.97587
8629.2889,0.97762
8629.2993,0.98023
8629.3103,0.98247
8629.3207,0.98419
8629.3317,0.98609
8629.342,0.98752
8629.3524,0.9885
8629.3634,0.98972
8629.3738,0.99081
8629.3842,0.99099
8629.3951,0.99012
8629.4055,0.98933
8629.4159,0.98953
8629.4269,0.99004
8629.4373,0.9908
8629.4476,0.99222
8629.4586,0.99335
8629.469000000001,0.99371
8629.4794,0.99381
8629.490399999999,0.99369
8629.5007,0.99374
8629.5111,0.99424
8629.5221,0.99466
8629.532500000001,0.99504
8629.542800000001,0.99532
8629.5538,0.9951
8629.5642,0.99483
8629.575200000001,0.99469
8629.5856,0.99451
8629.5959,0.99482
8629.6069,0.99558
8629.6173,0.99601
8629.6277,0.99594
8629.6387,0.99562
