element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
N,I,7442.298,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",10.33,True,,,,43.866,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
N,I,8216.336,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",7.9834522727272725,,ENGINE-A,True,,10.336,True,,,,56.459,-0.01454772727272729,"N_Amarsi2020_PySME.csv (Amarsi et al. 2020 (A&A 642, A62) N I departure grid via PySME (Zenodo 3982506); N I red triplet 7468/8216/8683 high-excitation atomic; RYA-369 strategy / RYA-526 PySME-derived deltas (solar reproduces the RYA-369 load-test)); PER-LINE additive correction",,,,,,,,,
N,I,8629.235,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",10.69,True,,,,51.493,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
N,I,8683.403,iag_fts_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.1 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_iag · iag_telfree_solaratlas.fits",8.197552272727272,,ENGINE-A,True,,10.33,True,,,,52.583,-0.01544772727272729,"N_Amarsi2020_PySME.csv (Amarsi et al. 2020 (A&A 642, A62) N I departure grid via PySME (Zenodo 3982506); N I red triplet 7468/8216/8683 high-excitation atomic; RYA-369 strategy / RYA-526 PySME-derived deltas (solar reproduces the RYA-369 load-test)); PER-LINE additive correction",,,,,,,,,
