18 Sco    FeI    5696.09      4.55   -999.00   -999.00     15.00     13.00   -999.00   -999.00
18 Sco    FeI    5701.54      2.56     84.70     80.50     97.30     85.00   -999.00   -999.00
18 Sco    FeI    5705.46      4.30     39.30     40.00   -999.00     39.50     41.60   -999.00
18 Sco    FeI    5731.76      4.26     59.40     59.60     60.40     59.80     58.90   -999.00
18 Sco    FeI    5732.30      4.99   -999.00     15.90     17.00     16.00     15.52   -999.00
18 Sco    FeI    5741.85      4.26     33.00     32.40     33.40     33.30     32.67   -999.00
18 Sco    FeI    5760.34      3.64     22.90   -999.00     21.60     22.90   -999.00   -999.00
18 Sco    FeI    5775.08      4.22     60.90     61.40     62.10     61.10     59.17   -999.00
18 Sco    FeI    5778.45      2.59     22.30     22.70     23.60     22.50     22.73   -999.00
18 Sco    FeI    5784.66      3.40     27.60   -999.00     30.20     27.90   -999.00   -999.00
18 Sco    FeI    5849.68      3.69   -999.00      7.10   -999.00      8.40      8.40   -999.00
18 Sco    FeI    5853.15      1.49   -999.00   -999.00      9.30      8.30   -999.00   -999.00
18 Sco    FeI    5855.08      4.61   -999.00     24.10     25.20     23.40     24.51   -999.00
18 Sco    FeI    5858.78      4.22   -999.00     12.30   -999.00     12.60     13.08   -999.00
18 Sco    FeI    5883.82      3.96   -999.00     67.60     69.80     65.50   -999.00   -999.00
18 Sco    FeI    5902.47      4.59   -999.00     17.00     18.20     14.40   -999.00   -999.00
18 Sco    FeI    5905.67      4.65   -999.00     61.40     62.70     60.10     61.95   -999.00
18 Sco    FeI    5916.25      2.45     57.60     55.50   -999.00     58.00   -999.00   -999.00
18 Sco    FeI    5927.79      4.65     36.10     44.40   -999.00     44.40     44.98   -999.00
18 Sco    FeI    5929.68      4.55   -999.00     43.00     43.30     43.60   -999.00   -999.00
18 Sco    FeI    5930.18      4.65   -999.00     91.50     91.80     89.20    100.95   -999.00
18 Sco    FeI    5934.65      3.93   -999.00   -999.00     79.60     77.40     82.86   -999.00
18 Sco    FeI    5956.69      0.86     55.90     53.40     54.10     56.00     54.26   -999.00
18 Sco    FeI    6003.01      3.88   -999.00     85.60     99.90     85.20   -999.00   -999.00
18 Sco    FeI    6012.21      2.22   -999.00   -999.00     25.90     25.20   -999.00   -999.00
18 Sco    FeI    6027.05      4.08   -999.00     65.40   -999.00     66.10     67.89   -999.00
18 Sco    FeI    6065.48      2.61    111.70   -999.00    117.80    112.10   -999.00   -999.00
18 Sco    FeI    6079.01      4.65   -999.00     47.80     48.80     48.20   -999.00   -999.00
18 Sco    FeI    6082.71      2.22     36.70   -999.00   -999.00     36.90   -999.00   -999.00
18 Sco    FeI    6093.64      4.61   -999.00     32.30   -999.00     32.80     32.24   -999.00
18 Sco    FeI    6094.37      4.65   -999.00     21.30   -999.00     20.50   -999.00   -999.00
18 Sco    FeI    6096.66      3.98   -999.00     39.40     40.40     39.80   -999.00   -999.00
18 Sco    FeI    6136.99      2.20     72.10     67.20     66.70     72.50   -999.00   -999.00
18 Sco    FeI    6151.62      2.18     52.30     51.50   -999.00     52.70     51.97   -999.00
18 Sco    FeI    6165.36      4.14   -999.00     46.60     48.70     47.70     48.18   -999.00
18 Sco    FeI    6173.33      2.22     71.10     70.40   -999.00     71.40     70.74   -999.00
18 Sco    FeI    6187.99      3.94   -999.00     48.70     50.10     49.10     50.16   -999.00
18 Sco    FeI    6200.31      2.61     74.20   -999.00   -999.00     74.70     74.75   -999.00
18 Sco    FeI    6213.43      2.22     82.40     82.40   -999.00     82.80   -999.00   -999.00
18 Sco    FeI    6219.28      2.20     90.40     91.60     92.30     90.90     92.74   -999.00
18 Sco    FeI    6226.73      3.88   -999.00     30.00     32.00     30.40     29.48   -999.00
18 Sco    FeI    6229.23      2.85     39.10   -999.00     41.70     39.20   -999.00   -999.00
18 Sco    FeI    6240.65      2.22     49.60     50.60   -999.00     50.00   -999.00   -999.00
18 Sco    FeI    6246.32      3.60   -999.00   -999.00    122.20    108.90    137.90   -999.00
18 Sco    FeI    6252.56      2.40    117.50   -999.00    122.80    118.00    134.58   -999.00
18 Sco    FeI    6265.13      2.18     87.90   -999.00     89.60     88.20     89.26   -999.00
18 Sco    FeI    6270.22      2.86   -999.00   -999.00     53.90     54.50     53.99   -999.00
18 Sco    FeI    6271.28      3.33   -999.00   -999.00     26.20     26.10   -999.00   -999.00
18 Sco    FeI    6297.79      2.22     77.80     76.60   -999.00     78.30     77.68   -999.00
18 Sco    FeI    6315.81      4.08   -999.00     42.70     43.90     44.50   -999.00   -999.00
18 Sco    FeI    6322.69      2.59     79.00     79.50     80.20     79.50     78.94   -999.00
18 Sco    FeI    6335.33      2.20     99.10     98.70   -999.00     99.50    107.11   -999.00
18 Sco    FeI    6336.82      3.69   -999.00   -999.00    110.90    104.10    123.99   -999.00
18 Sco    FeI    6393.60      2.43   -999.00   -999.00    144.10    125.20    151.03   -999.00
18 Sco    FeI    6430.85      2.18    111.40   -999.00    116.00    111.80    123.38   -999.00
18 Sco    FeI    6481.87      2.28     67.40     66.00     66.80     67.80     65.50   -999.00
18 Sco    FeI    6496.47      4.80   -999.00     66.00     67.00     66.60   -999.00   -999.00
18 Sco    FeI    6498.94      0.96     49.00   -999.00     48.50     49.40     43.48   -999.00
18 Sco    FeI    6518.37      2.83     63.90   -999.00   -999.00     64.30     61.84   -999.00
18 Sco    FeI    6533.93      4.56   -999.00     38.20     39.20     38.50   -999.00   -999.00
18 Sco    FeI    6574.23      0.99     27.70   -999.00     30.40     27.90   -999.00   -999.00
18 Sco    FeI    6593.87      2.43     86.70   -999.00   -999.00     87.20     88.54   -999.00
18 Sco    FeI    6597.56      4.80   -999.00     45.80     47.00     46.30   -999.00   -999.00
18 Sco    FeI    6609.11      2.56     69.70   -999.00     69.80     70.10   -999.00   -999.00
18 Sco    FeI    6648.08      1.01   -999.00      8.00   -999.00      7.10   -999.00   -999.00
18 Sco    FeI    6699.14      4.59   -999.00      7.40   -999.00      8.90      8.19   -999.00
18 Sco    FeI    6703.57      2.76     40.20     38.60   -999.00     40.40   -999.00   -999.00
18 Sco    FeI    6713.74      4.80   -999.00     22.10   -999.00     22.30     21.96   -999.00
18 Sco    FeI    6739.52      1.56   -999.00     10.80   -999.00     12.10     11.83   -999.00
18 Sco    FeI    6750.15      2.42     75.60     75.00   -999.00     76.00     75.74   -999.00
18 Sco    FeI    6810.26      4.61   -999.00     53.10   -999.00     53.30     54.60   -999.00
18 Sco    FeII   4993.36      2.81     36.40     38.90   -999.00     36.60     37.26   -999.00
18 Sco    FeII   5264.81      3.23     46.80     46.40   -999.00     46.90   -999.00   -999.00
18 Sco    FeII   5325.55      3.22     43.60     42.10   -999.00     43.70   -999.00   -999.00
18 Sco    FeII   5414.07      3.22     27.00     27.70   -999.00     27.10     28.55   -999.00
18 Sco    FeII   5425.26      3.20     42.00     43.90   -999.00     42.10     41.32   -999.00
18 Sco    FeII   5534.85      3.25     59.20   -999.00   -999.00     59.40     58.78   -999.00
18 Sco    FeII   5991.38      3.15   -999.00     32.40   -999.00     33.20     31.67   -999.00
18 Sco    FeII   6084.11      3.20   -999.00     23.60   -999.00     22.60     21.79   -999.00
18 Sco    FeII   6432.68      2.89   -999.00     43.10   -999.00     43.30     43.35   -999.00
18 Sco    FeII   6456.38      3.90     85.20     64.70   -999.00     66.10     65.54   -999.00
61 Cyg A  FeI    4787.83      3.00     54.10   -999.00   -999.00     55.80   -999.00   -999.00
61 Cyg A  FeI    4788.76      3.24     66.60   -999.00   -999.00     68.30   -999.00   -999.00
61 Cyg A  FeI    4802.88      3.64   -999.00     59.50   -999.00     55.70   -999.00   -999.00
61 Cyg A  FeI    4808.15      3.25     37.90     37.30     36.40     38.50     40.80   -999.00
61 Cyg A  FeI    4875.88      3.33     72.20   -999.00   -999.00     73.80   -999.00   -999.00
61 Cyg A  FeI    4877.60      3.00     37.70   -999.00   -999.00     38.10   -999.00   -999.00
61 Cyg A  FeI    4907.73      3.43     64.20   -999.00   -999.00     65.60   -999.00   -999.00
61 Cyg A  FeI    4946.39      3.37     95.80   -999.00    141.80     93.50   -999.00   -999.00
61 Cyg A  FeI    4950.11      3.42     82.90   -999.00    107.10     84.40   -999.00   -999.00
61 Cyg A  FeI    4962.57      4.18     63.30   -999.00     63.90     64.80     85.20   -999.00
61 Cyg A  FeI    5012.69      4.28     30.90   -999.00     43.50     31.00   -999.00   -999.00
61 Cyg A  FeI    5058.50      3.64   -999.00     62.60   -999.00     37.20     25.88   -999.00
61 Cyg A  FeI    5060.08      0.00    109.70   -999.00   -999.00    110.90   -999.00   -999.00
61 Cyg A  FeI    5109.65      4.30     76.50   -999.00    102.50     79.10   -999.00   -999.00
61 Cyg A  FeI    5131.47      2.22     94.70   -999.00   -999.00     94.80   -999.00   -999.00
61 Cyg A  FeI    5141.74      2.42   -999.00   -999.00    164.90    128.70   -999.00   -999.00
61 Cyg A  FeI    5197.94      4.30   -999.00     42.50     43.10   -999.00   -999.00   -999.00
61 Cyg A  FeI    5223.18      3.63     38.80     47.60   -999.00     40.00   -999.00   -999.00
61 Cyg A  FeI    5228.38      4.22     62.20   -999.00     38.90     63.60   -999.00   -999.00
61 Cyg A  FeI    5242.49      3.63     90.80     81.30   -999.00     92.20   -999.00   -999.00
61 Cyg A  FeI    5243.78      4.26     55.90   -999.00     68.80     57.00     69.10   -999.00
61 Cyg A  FeI    5247.05      0.09    106.10   -999.00   -999.00    113.50    118.07   -999.00
61 Cyg A  FeI    5250.21      0.12    118.90   -999.00   -999.00    120.40   -999.00   -999.00
61 Cyg A  FeI    5250.65      2.20   -999.00   -999.00    176.10    135.30   -999.00   -999.00
61 Cyg A  FeI    5253.02      2.28     28.80     36.60   -999.00     29.50     37.03   -999.00
61 Cyg A  FeI    5253.46      3.28     89.50   -999.00   -999.00     90.60   -999.00   -999.00
61 Cyg A  FeI    5285.13      4.43     22.40   -999.00     30.20     22.80   -999.00   -999.00
61 Cyg A  FeI    5288.52      3.69     57.30   -999.00   -999.00     58.70   -999.00   -999.00
61 Cyg A  FeI    5293.96      4.14     28.80   -999.00     34.50     29.80   -999.00   -999.00
61 Cyg A  FeI    5294.55      3.64   -999.00   -999.00   -999.00     18.90     11.39   -999.00
61 Cyg A  FeI    5295.31      4.42     20.20   -999.00     27.40     20.70     19.82   -999.00
61 Cyg A  FeI    5321.11      4.43     50.80   -999.00     65.20     51.90   -999.00   -999.00
61 Cyg A  FeI    5322.04      2.28     73.10     81.30   -999.00     74.20   -999.00   -999.00
61 Cyg A  FeI    5365.40      3.57     84.20     80.70   -999.00     85.70   -999.00   -999.00
61 Cyg A  FeI    5373.71      4.47     83.70   -999.00     54.50     85.00     73.71   -999.00
61 Cyg A  FeI    5379.57      3.69     56.00     64.30   -999.00     57.10     66.57   -999.00
61 Cyg A  FeI    5386.33      4.15     26.30     37.90     40.30     26.70   -999.00   -999.00
61 Cyg A  FeI    5389.48      4.42     83.80     78.40   -999.00     85.00     83.61   -999.00
61 Cyg A  FeI    5395.22      4.45   -999.00     29.70   -999.00     26.90   -999.00   -999.00
61 Cyg A  FeI    5398.28      4.45     74.80     50.30   -999.00     76.30     70.08   -999.00
61 Cyg A  FeI    5412.78      4.43     33.00   -999.00   -999.00     33.30   -999.00   -999.00
61 Cyg A  FeI    5417.03      4.42     27.00   -999.00     34.20     26.80     25.76   -999.00
61 Cyg A  FeI    5441.34      4.31     24.70     19.50     44.00     25.50     28.65   -999.00
61 Cyg A  FeI    5464.28      4.14     40.40     36.10   -999.00     41.50   -999.00   -999.00
61 Cyg A  FeI    5466.40      4.37     90.30   -999.00    164.70     91.20     96.27   -999.00
61 Cyg A  FeI    5470.09      4.45     42.70   -999.00   -999.00     43.70   -999.00   -999.00
61 Cyg A  FeI    5473.90      4.15     81.70   -999.00   -999.00     82.80    106.92   -999.00
61 Cyg A  FeI    5483.10      4.15     41.30   -999.00   -999.00     41.80     52.34   -999.00
61 Cyg A  FeI    5522.45      4.21     42.00     46.70   -999.00     42.80     42.63   -999.00
61 Cyg A  FeI    5539.28      3.64   -999.00   -999.00     24.10     16.20     15.85   -999.00
61 Cyg A  FeI    5543.94      4.22     69.60     74.90   -999.00     71.10     69.54   -999.00
61 Cyg A  FeI    5546.51      4.37     58.30     68.90   -999.00     60.30   -999.00   -999.00
61 Cyg A  FeI    5560.21      4.43     44.00     44.70   -999.00     45.20     53.34   -999.00
61 Cyg A  FeI    5587.57      4.14     46.00   -999.00     31.20     46.70   -999.00   -999.00
61 Cyg A  FeI    5618.63      4.21     49.60     47.10   -999.00     50.60     44.71   -999.00
61 Cyg A  FeI    5619.60      4.39     47.50   -999.00     49.70     48.60   -999.00   -999.00
61 Cyg A  FeI    5624.02      4.39     49.60     63.40   -999.00     51.10   -999.00   -999.00
61 Cyg A  FeI    5633.95      4.99     55.40   -999.00     59.80     57.00     62.67   -999.00
61 Cyg A  FeI    5635.82      4.26     35.80   -999.00     31.80     37.10   -999.00   -999.00
61 Cyg A  FeI    5636.70      3.64     21.40     20.90     24.00     22.40   -999.00   -999.00
61 Cyg A  FeI    5638.26      4.22     80.50     85.00     87.90     82.20     96.22   -999.00
61 Cyg A  FeI    5641.43      4.26     62.60   -999.00     61.70     64.20   -999.00   -999.00
61 Cyg A  FeI    5649.99      5.10     24.60   -999.00     27.60     25.50   -999.00   -999.00
61 Cyg A  FeI    5651.47      4.47   -999.00     17.70     20.10     17.20     17.39   -999.00
61 Cyg A  FeI    5652.32      4.26     23.20   -999.00     27.40     24.80     26.38   -999.00
61 Cyg A  FeI    5653.87      4.39   -999.00     27.00     36.50     36.20   -999.00   -999.00
61 Cyg A  FeI    5655.18      5.06     42.10   -999.00     24.40     43.40   -999.00   -999.00
61 Cyg A  FeI    5661.35      4.28     21.60   -999.00   -999.00     22.60     22.24   -999.00
61 Cyg A  FeI    5662.52      4.18    104.00   -999.00    119.50    105.70   -999.00   -999.00
61 Cyg A  FeI    5667.52      4.18     49.90   -999.00   -999.00     51.60   -999.00   -999.00
61 Cyg A  FeI    5679.02      4.65     55.10   -999.00     57.70     56.40     63.98   -999.00
61 Cyg A  FeI    5691.50      4.30     37.60   -999.00     39.30     38.80   -999.00   -999.00
61 Cyg A  FeI    5696.09      4.55   -999.00   -999.00     15.10     15.50   -999.00   -999.00
61 Cyg A  FeI    5701.54      2.56    111.00   -999.00    128.30    112.70   -999.00   -999.00
61 Cyg A  FeI    5705.46      4.30     35.90     39.50   -999.00     36.80     40.28   -999.00
61 Cyg A  FeI    5731.76      4.26     58.70     57.90     59.30     60.20     60.21   -999.00
61 Cyg A  FeI    5732.30      4.99   -999.00      6.00      7.50      9.60      9.06   -999.00
61 Cyg A  FeI    5741.85      4.26     35.30     32.90     34.30     36.50     31.39   -999.00
61 Cyg A  FeI    5760.34      3.64     22.60   -999.00     24.50     23.30   -999.00   -999.00
61 Cyg A  FeI    5775.08      4.22     57.80     52.70     48.20     59.50     62.98   -999.00
61 Cyg A  FeI    5778.45      2.59     40.00     38.50     40.30     41.60     40.47   -999.00
61 Cyg A  FeI    5784.66      3.40     35.20   -999.00     37.80     36.00   -999.00   -999.00
61 Cyg A  FeI    5849.68      3.69   -999.00      9.10   -999.00      9.50     10.44   -999.00
61 Cyg A  FeI    5853.15      1.49   -999.00   -999.00     26.90     25.30   -999.00   -999.00
61 Cyg A  FeI    5855.08      4.61   -999.00     16.10     17.90     15.30     21.51   -999.00
61 Cyg A  FeI    5858.78      4.22   -999.00      9.20   -999.00      7.10     10.49   -999.00
61 Cyg A  FeI    5883.82      3.96   -999.00     68.20     64.30     59.40   -999.00   -999.00
61 Cyg A  FeI    5902.47      4.59   -999.00     16.30     19.30      7.80   -999.00   -999.00
61 Cyg A  FeI    5905.67      4.65     73.60     49.80     52.20     42.20   -999.00   -999.00
61 Cyg A  FeI    5927.79      4.65   -999.00     38.80   -999.00     36.40     43.07   -999.00
61 Cyg A  FeI    5929.68      4.55   -999.00     32.70     29.80     34.20   -999.00   -999.00
61 Cyg A  FeI    5930.18      4.65   -999.00   -999.00     93.00     83.40    114.73   -999.00
61 Cyg A  FeI    5934.65      3.93     93.50   -999.00    110.10     79.30    113.79   -999.00
61 Cyg A  FeI    5956.69      0.86   -999.00     88.40     84.90     90.60     95.59   -999.00
61 Cyg A  FeI    6003.01      3.88   -999.00     69.90    137.70     95.00   -999.00   -999.00
61 Cyg A  FeI    6012.21      2.22   -999.00   -999.00     33.30     33.10   -999.00   -999.00
61 Cyg A  FeI    6027.05      4.08    100.40     61.90   -999.00     59.70     70.64   -999.00
61 Cyg A  FeI    6079.01      4.65   -999.00     37.70     38.50     36.50   -999.00   -999.00
61 Cyg A  FeI    6093.64      4.61   -999.00     21.80   -999.00     22.00     25.15   -999.00
61 Cyg A  FeI    6094.37      4.65   -999.00     13.30   -999.00     13.10   -999.00   -999.00
61 Cyg A  FeI    6096.66      3.98     57.00     40.80     39.60     37.20   -999.00   -999.00
61 Cyg A  FeI    6127.91      4.14     63.00   -999.00     35.40     46.20   -999.00   -999.00
61 Cyg A  FeI    6136.99      2.20   -999.00     93.50     90.60    102.20   -999.00   -999.00
61 Cyg A  FeI    6151.62      2.18   -999.00     70.00   -999.00     69.10     77.71   -999.00
61 Cyg A  FeI    6165.36      4.14     34.30     40.60     42.50     42.60     45.36   -999.00
61 Cyg A  FeI    6173.33      2.22    117.80   -999.00   -999.00     89.50    103.67   -999.00
61 Cyg A  FeI    6187.99      3.94     84.40     61.40     47.00     44.80     55.73   -999.00
61 Cyg A  FeI    6200.31      2.61   -999.00   -999.00   -999.00     94.30    106.64   -999.00
61 Cyg A  FeI    6219.28      2.20   -999.00   -999.00    128.70    113.80    155.44   -999.00
61 Cyg A  FeI    6226.73      3.88   -999.00     28.40     29.60     26.30   -999.00   -999.00
61 Cyg A  FeI    6240.65      2.22    106.90     65.20   -999.00     69.40   -999.00   -999.00
61 Cyg A  FeI    6246.32      3.60   -999.00   -999.00   -999.00    122.40    227.16   -999.00
61 Cyg A  FeI    6252.56      2.40   -999.00   -999.00    182.60   -999.00    260.12   -999.00
61 Cyg A  FeI    6265.13      2.18   -999.00   -999.00    161.70    122.20    144.82   -999.00
61 Cyg A  FeI    6270.22      2.86   -999.00   -999.00     63.70     63.00     70.91   -999.00
61 Cyg A  FeI    6271.28      3.33   -999.00   -999.00     27.60     30.40   -999.00   -999.00
61 Cyg A  FeI    6297.79      2.22     70.80     96.90   -999.00     99.90    111.97   -999.00
61 Cyg A  FeI    6301.50      3.65     82.00   -999.00   -999.00    126.60    225.72   -999.00
61 Cyg A  FeI    6315.81      4.08     25.40     36.60     35.70     37.60   -999.00   -999.00
61 Cyg A  FeI    6322.69      2.59   -999.00     83.80    122.50     94.30    109.79   -999.00
61 Cyg A  FeI    6330.85      4.73     23.70     26.60   -999.00     23.90   -999.00   -999.00
61 Cyg A  FeI    6335.33      2.20   -999.00   -999.00   -999.00    131.10    188.95   -999.00
61 Cyg A  FeI    6430.85      2.18   -999.00   -999.00   -999.00    144.90    242.11   -999.00
61 Cyg A  FeI    6481.87      2.28   -999.00     86.00     87.30     85.00   -999.00   -999.00
61 Cyg A  FeI    6496.47      4.80   -999.00     53.80     44.20     55.80   -999.00   -999.00
61 Cyg A  FeI    6498.94      0.96   -999.00   -999.00     75.30     87.40     91.62   -999.00
61 Cyg A  FeI    6533.93      4.56   -999.00     29.80     31.50     29.90   -999.00   -999.00
61 Cyg A  FeI    6574.23      0.99   -999.00   -999.00     78.40     66.50   -999.00   -999.00
61 Cyg A  FeI    6593.87      2.43    103.30   -999.00   -999.00    109.50    134.87   -999.00
61 Cyg A  FeI    6597.56      4.80   -999.00     26.90     48.70     35.30   -999.00   -999.00
61 Cyg A  FeI    6609.11      2.56   -999.00   -999.00     87.50     84.30   -999.00   -999.00
