61 Cyg A  FeI    5373.71      4.47      7.28   -999.00      6.87      7.20      7.05   -999.00
61 Cyg A  FeI    5379.57      3.69      6.92      7.00   -999.00      6.86      6.97   -999.00
61 Cyg A  FeI    5386.33      4.15      6.98      7.16      7.20      6.93   -999.00      7.20
61 Cyg A  FeI    5389.48      4.42      6.89      6.75   -999.00      6.80      6.69   -999.00
61 Cyg A  FeI    5395.22      4.45   -999.00      7.75   -999.00      7.68   -999.00      7.86
61 Cyg A  FeI    5398.28      4.45      7.03      6.67   -999.00      6.95      6.81   -999.00
61 Cyg A  FeI    5412.78      4.43      7.49   -999.00   -999.00      7.44   -999.00      7.47
61 Cyg A  FeI    5417.03      4.42      7.22   -999.00      7.32      7.15      7.12      7.46
61 Cyg A  FeI    5441.34      4.31      7.11      6.93      7.43      7.06      7.12   -999.00
61 Cyg A  FeI    5464.28      4.14      7.06      6.90   -999.00      7.01   -999.00   -999.00
61 Cyg A  FeI    5466.40      4.37      7.14   -999.00      7.66      7.05      7.08   -999.00
61 Cyg A  FeI    5470.09      4.45      7.68   -999.00   -999.00      7.62   -999.00      7.79
61 Cyg A  FeI    5473.90      4.15      6.99   -999.00   -999.00      6.90      7.14   -999.00
61 Cyg A  FeI    5483.10      4.15      7.03   -999.00   -999.00      6.97      7.12   -999.00
61 Cyg A  FeI    5522.45      4.21      7.16      7.18   -999.00      7.09      7.07   -999.00
61 Cyg A  FeI    5539.28      3.64   -999.00   -999.00      7.21      6.97      6.91   -999.00
61 Cyg A  FeI    5543.94      4.22      7.16      7.17   -999.00      7.09      7.04   -999.00
61 Cyg A  FeI    5546.51      4.37      7.35      7.42   -999.00      7.29   -999.00      7.35
61 Cyg A  FeI    5560.21      4.43      7.08      7.04   -999.00      7.02      7.13   -999.00
61 Cyg A  FeI    5587.57      4.14      7.49   -999.00      7.16      7.52   -999.00   -999.00
61 Cyg A  FeI    5618.63      4.21      7.10      7.01   -999.00      7.04      6.90      7.07
61 Cyg A  FeI    5619.60      4.39      7.60   -999.00      7.59      7.54   -999.00      7.56
61 Cyg A  FeI    5624.02      4.39      7.41      7.56   -999.00      7.36   -999.00   -999.00
61 Cyg A  FeI    5633.95      4.99      7.11   -999.00      7.12      7.04      7.11   -999.00
61 Cyg A  FeI    5635.82      4.26      7.42   -999.00      7.30      7.37   -999.00   -999.00
61 Cyg A  FeI    5636.70      3.64      7.13      7.08      7.16      7.10   -999.00   -999.00
61 Cyg A  FeI    5638.26      4.22      7.03      7.02      7.05      6.95      7.08   -999.00
61 Cyg A  FeI    5641.43      4.26      7.15   -999.00      7.09      7.09   -999.00   -999.00
61 Cyg A  FeI    5649.99      5.10      7.20   -999.00      7.26      7.19   -999.00   -999.00
61 Cyg A  FeI    5651.47      4.47   -999.00      7.34      7.40      7.30      7.36      7.40
61 Cyg A  FeI    5652.32      4.26      7.23   -999.00      7.29      7.21      7.27      7.32
61 Cyg A  FeI    5653.87      4.39   -999.00      7.12      7.31      7.27   -999.00   -999.00
61 Cyg A  FeI    5655.18      5.06      7.28   -999.00      6.89      7.41   -999.00   -999.00
61 Cyg A  FeI    5661.35      4.28      7.12   -999.00   -999.00      7.09      7.06      7.24
61 Cyg A  FeI    5662.52      4.18      7.03   -999.00      7.24      6.94   -999.00      7.20
61 Cyg A  FeI    5667.52      4.18      7.43   -999.00   -999.00      7.47   -999.00      7.35
61 Cyg A  FeI    5679.02      4.65      7.20   -999.00      7.17      7.14      7.26      7.26
61 Cyg A  FeI    5691.50      4.30      7.15   -999.00      7.14      7.11   -999.00   -999.00
61 Cyg A  FeI    5696.09      4.55   -999.00   -999.00      7.17      7.16   -999.00      7.21
61 Cyg A  FeI    5701.54      2.56      6.94   -999.00      7.04      6.83   -999.00      7.07
61 Cyg A  FeI    5705.46      4.30      7.06      7.08   -999.00      7.01      7.04      7.12
61 Cyg A  FeI    5731.76      4.26      7.22      7.16      7.18      7.16      7.16   -999.00
61 Cyg A  FeI    5732.30      4.99   -999.00      6.97      7.08      7.19      7.16   -999.00
61 Cyg A  FeI    5741.85      4.26      7.31      7.23      7.25      7.27      7.17      7.32
61 Cyg A  FeI    5760.34      3.64      7.05   -999.00      7.05      7.00   -999.00   -999.00
61 Cyg A  FeI    5775.08      4.22      7.27      7.20      7.13      7.20      7.30      7.24
61 Cyg A  FeI    5778.45      2.59      7.16      7.09      7.12      7.12      7.07      7.14
61 Cyg A  FeI    5784.66      3.40      7.12   -999.00      7.12      7.07   -999.00   -999.00
61 Cyg A  FeI    5849.68      3.69   -999.00      7.08   -999.00      7.09      7.12   -999.00
61 Cyg A  FeI    5853.15      1.49   -999.00   -999.00      7.21      7.15   -999.00      7.25
61 Cyg A  FeI    5855.08      4.61   -999.00      7.03      7.09      6.98      7.16      7.25
61 Cyg A  FeI    5858.78      4.22   -999.00      6.98   -999.00      6.84      6.99   -999.00
61 Cyg A  FeI    5883.82      3.96   -999.00      6.94      6.89      6.80   -999.00   -999.00
61 Cyg A  FeI    5902.47      4.59   -999.00      7.29      7.39      6.89   -999.00   -999.00
61 Cyg A  FeI    5905.67      4.65      7.32      6.96      6.99      6.83   -999.00   -999.00
61 Cyg A  FeI    5927.79      4.65   -999.00      7.09   -999.00      7.03      7.13   -999.00
61 Cyg A  FeI    5929.68      4.55   -999.00      7.20      7.14      7.20   -999.00   -999.00
61 Cyg A  FeI    5930.18      4.65   -999.00   -999.00      7.00      6.87      7.15   -999.00
61 Cyg A  FeI    5934.65      3.93      7.05   -999.00      7.13      6.80      7.11   -999.00
61 Cyg A  FeI    5956.69      0.86   -999.00      6.87      6.81      6.87      6.89   -999.00
61 Cyg A  FeI    6003.01      3.88   -999.00      6.74      7.35      6.97   -999.00   -999.00
61 Cyg A  FeI    6012.21      2.22   -999.00   -999.00      7.13      7.10   -999.00      7.20
61 Cyg A  FeI    6027.05      4.08      7.57      6.98   -999.00      6.93      6.95      7.06
61 Cyg A  FeI    6079.01      4.65   -999.00      7.12      7.13      7.07   -999.00   -999.00
61 Cyg A  FeI    6093.64      4.61   -999.00      7.12   -999.00      7.10      7.18   -999.00
61 Cyg A  FeI    6094.37      4.65   -999.00      7.35   -999.00      7.32   -999.00      7.55
61 Cyg A  FeI    6096.66      3.98      7.45      7.16      7.14      7.09   -999.00      7.23
61 Cyg A  FeI    6127.91      4.14      7.44   -999.00      6.91      7.16   -999.00   -999.00
61 Cyg A  FeI    6136.99      2.20   -999.00      7.01      6.97      7.07   -999.00   -999.00
61 Cyg A  FeI    6151.62      2.18   -999.00      7.00   -999.00      6.94      7.04      7.07
61 Cyg A  FeI    6165.36      4.14      7.01      7.08      7.11      7.10      7.08   -999.00
61 Cyg A  FeI    6173.33      2.22      7.35   -999.00   -999.00      6.87      7.01      7.08
61 Cyg A  FeI    6187.99      3.94      7.53      7.20      7.00      6.95      7.08      7.13
61 Cyg A  FeI    6200.31      2.61   -999.00   -999.00   -999.00      6.90      7.00      7.10
61 Cyg A  FeI    6219.28      2.20   -999.00   -999.00      6.91      6.69      7.03   -999.00
61 Cyg A  FeI    6226.73      3.88   -999.00      7.12      7.14      7.05   -999.00   -999.00
61 Cyg A  FeI    6240.65      2.22      7.52      6.85   -999.00      6.89   -999.00   -999.00
61 Cyg A  FeI    6246.32      3.60   -999.00   -999.00   -999.00      6.56      7.17      7.14
61 Cyg A  FeI    6252.56      2.40   -999.00   -999.00      6.80   -999.00      7.10      7.07
61 Cyg A  FeI    6265.13      2.18   -999.00   -999.00      7.28      6.86      7.03      7.09
61 Cyg A  FeI    6270.22      2.86   -999.00   -999.00      6.95      6.90      6.98      6.99
