# air_wavelength_A  corrected_residual_flux  transmission
# RYA-940 telluric-corrected 1984 Kitt Peak atlas. NaN = quarantined (transmission < T_min=0.4255), never divided.
  9255.00370       0.981405   0.969488
  9255.01590       0.979452   0.966601
  9255.02810       0.976942   0.962431
  9255.04030       0.974359   0.956691
  9255.05190       0.971477   0.949400
  9255.06410       0.968202   0.939432
  9255.07630       0.962905   0.926571
  9255.08850       0.954597   0.910436
  9255.10070       0.943810   0.891038
  9255.11290       0.931329   0.869113
  9255.12510       0.920387   0.846372
  9255.13730       0.921873   0.825471
  9255.14950       0.945077   0.809553
  9255.16170       0.982585   0.801417
  9255.17400       1.017628   0.802690
  9255.18620       1.039839   0.813088
  9255.19840       1.046146   0.830658
  9255.21060       1.039444   0.852437
  9255.22280       1.026409   0.875334
  9255.23500       1.010880   0.896892
  9255.24720       0.994607   0.915648
  9255.25940       0.979885   0.931007
  9255.27160       0.966465   0.943149
  9255.28380       0.953187   0.952646
  9255.29600       0.940346   0.960040
  9255.30820       0.927484   0.965817
  9255.31980       0.914580   0.970161
  9255.33200       0.901904   0.973839
  9255.34420       0.889846   0.976809
  9255.35640       0.879502   0.979236
  9255.36870       0.871738   0.981259
  9255.38090       0.865939   0.982933
  9255.39310       0.863031   0.984345
  9255.40530       0.863177   0.985545
  9255.41750       0.864265   0.986572
  9255.42970       0.866569   0.987458
  9255.44190       0.870308   0.988225
  9255.45410       0.873037   0.988893
  9255.46630       0.874474   0.989474
  9255.47850       0.875047   0.989981
  9255.49070       0.873549   0.990419
  9255.50290       0.870120   0.990795
  9255.51510       0.864853   0.991105
  9255.52730       0.857131   0.991354
  9255.53960       0.847893   0.991540
  9255.55180       0.837152   0.991660
  9255.56400       0.824124   0.991719
  9255.57620       0.809565   0.991730
  9255.58840       0.793425   0.991713
  9255.60060       0.775582   0.991693
  9255.61220       0.757361   0.991693
  9255.62440       0.738385   0.991718
  9255.63660       0.718020   0.991755
  9255.64880       0.697566   0.991776
  9255.66100       0.677205   0.991752
  9255.67320       0.656232   0.991677
  9255.68540       0.635813   0.991580
  9255.69760       0.617109   0.991527
  9255.70980       0.599330   0.991591
  9255.72200       0.581659   0.991819
  9255.73430       0.565031   0.992211
  9255.74650       0.550636   0.992706
  9255.75870       0.537924   0.993226
  9255.77090       0.526769   0.993700
  9255.78310       0.519098   0.994090
  9255.79530       0.515892   0.994393
  9255.80750       0.516167   0.994621
  9255.81970       0.520090   0.994790
  9255.83190       0.528797   0.994919
  9255.84410       0.541870   0.995018
  9255.85630       0.558337   0.995097
  9255.86850       0.578017   0.995161
  9255.88070       0.600455   0.995212
  9255.89290       0.624595   0.995253
  9255.90450       0.649203   0.995282
  9255.91670       0.673233   0.995302
  9255.92900       0.696595   0.995313
  9255.94120       0.718920   0.995313
  9255.95340       0.739292   0.995304
  9255.96560       0.758031   0.995290
  9255.97780       0.775385   0.995273
  9255.99000       0.791161   0.995259
  9256.00220       0.806663   0.995249
  9256.01440       0.821749   0.995243
  9256.02660       0.834856   0.995237
  9256.03880       0.847205   0.995225
  9256.05100       0.859524   0.995202
  9256.06320       0.870222   0.995160
  9256.07540       0.879846   0.995095
  9256.08760       0.888854   0.995000
  9256.09990       0.896079   0.994868
  9256.11210       0.902482   0.994690
  9256.12430       0.908955   0.994450
  9256.13650       0.914746   0.994123
  9256.14870       0.919831   0.993672
  9256.16090       0.923899   0.993052
  9256.17310       0.927009   0.992224
  9256.18530       0.929925   0.991176
  9256.19750       0.931891   0.989965
  9256.20910       0.933475   0.988789
  9256.22130       0.936980   0.987737
  9256.23350       0.941446   0.987109
  9256.24570       0.945414   0.987070
  9256.25790       0.948859   0.987639
  9256.27010       0.951220   0.988656
  9256.28230       0.952878   0.989854
  9256.29460       0.954586   0.991016
  9256.30680       0.955905   0.991981
  9256.31900       0.957300   0.992708
  9256.33120       0.959303   0.993211
  9256.34340       0.961148   0.993531
  9256.35560       0.962720   0.993715
  9256.36780       0.964257   0.993802
  9256.38000       0.965570   0.993817
  9256.39220       0.966926   0.993778
  9256.40440       0.968155   0.993694
  9256.41660       0.969122   0.993569
  9256.42880       0.970198   0.993406
  9256.44100       0.971293   0.993202
  9256.45320       0.972452   0.992953
  9256.46550       0.973551   0.992654
  9256.47770       0.974105   0.992306
  9256.48990       0.974693   0.991902
  9256.50210       0.975526   0.991445
  9256.51430       0.976003   0.990940
  9256.52590       0.976554   0.990422
  9256.53810       0.977390   0.989850
  9256.55030       0.977878   0.989254
  9256.56250       0.978421   0.988623
  9256.57470       0.979318   0.987932
  9256.58690       0.979733   0.987136
  9256.59910       0.979397   0.986178
  9256.61130       0.979282   0.984987
  9256.62350       0.979956   0.983483
  9256.63570       0.980151   0.981573
  9256.64790       0.979167   0.979148
  9256.66020       0.978444   0.976060
  9256.67240       0.977935   0.972232
  9256.68460       0.976219   0.967529
  9256.69680       0.973985   0.961873
  9256.70900       0.972569   0.955243
  9256.72120       0.972154   0.947669
  9256.73340       0.972822   0.939226
  9256.74560       0.973078   0.930039
  9256.75780       0.969968   0.920340
  9256.77000       0.963691   0.910603
  9256.78220       0.959503   0.901769
  9256.79440       0.963832   0.895073
  9256.80660       0.977901   0.891787
  9256.81880       0.995957   0.892760
  9256.83110       1.010200   0.898090
  9256.84330       1.017039   0.906887
  9256.85490       1.018087   0.917200
  9256.86710       1.014866   0.928615
  9256.87930       1.010012   0.939375
  9256.89150       1.004513   0.948659
  9256.90370       0.999458   0.956119
  9256.91590       0.995912   0.961752
  9256.92810       0.993383   0.965741
  9256.94030       0.991047   0.968320
  9256.95250       0.989473   0.969688
  9256.96470       0.988308   0.969971
  9256.97690       0.986549   0.969206
  9256.98910       0.985200   0.967346
  9257.00130       0.984541   0.964277
  9257.01350       0.982954   0.959852
  9257.02580       0.980379   0.953865
  9257.03800       0.976918   0.946487
  9257.05020       0.972116   0.938077
  9257.06240       0.967239   0.929398
  9257.07460       0.965164   0.921563
  9257.08680       0.969095   0.915834
  9257.09900       0.979346   0.913273
  9257.11120       0.991020   0.914411
  9257.12340       0.999824   0.919072
  9257.13560       1.004953   0.926441
  9257.14780       1.005548   0.935351
  9257.16000       1.002567   0.944625
  9257.17220       0.998771   0.953351
  9257.18380       0.995248   0.960655
  9257.19600       0.991618   0.967076
  9257.20830       0.988850   0.972281
  9257.22050       0.986304   0.976352
  9257.23270       0.983982   0.979541
  9257.24490       0.982045   0.982042
  9257.25710       0.979958   0.984022
  9257.26930       0.978259   0.985608
  9257.28150       0.977020   0.986888
  9257.29370       0.975269   0.987953
  9257.30590       0.973593   0.988853
  9257.31810       0.972532   0.989623
  9257.33030       0.971897   0.990290
  9257.34250       0.971884   0.990870
  9257.35470       0.971631   0.991375
  9257.36690       0.970686   0.991815
  9257.37920       0.970439   0.992201
  9257.39140       0.970718   0.992534
  9257.40360       0.970232   0.992824
  9257.41580       0.969943   0.993079
  9257.42800       0.970742   0.993302
  9257.44020       0.971365   0.993499
  9257.45240       0.970994   0.993673
  9257.46460       0.970654   0.993825
  9257.47680       0.971217   0.993959
  9257.48900       0.972070   0.994075
  9257.50120       0.972786   0.994175
  9257.51340       0.973829   0.994261
  9257.52560       0.975057   0.994332
  9257.53780       0.976259   0.994387
  9257.54940       0.977922   0.994425
  9257.56160       0.979589   0.994448
  9257.57390       0.980672   0.994451
  9257.58610       0.981680   0.994427
  9257.59830       0.982762   0.994371
  9257.61050       0.983837   0.994271
  9257.62270       0.985107   0.994116
  9257.63490       0.985907   0.993897
  9257.64710       0.985865   0.993615
  9257.65930       0.985747   0.993287
  9257.67150       0.986222   0.992951
  9257.68370       0.987245   0.992662
  9257.69590       0.988155   0.992476
  9257.70810       0.988590   0.992433
  9257.72030       0.989260   0.992540
  9257.73250       0.989689   0.992766
  9257.74480       0.989154   0.993061
  9257.75700       0.989229   0.993360
  9257.76920       0.990146   0.993621
  9257.78140       0.989949   0.993819
  9257.79360       0.989169   0.993945
  9257.80580       0.988954   0.994010
  9257.81800       0.988600   0.994022
  9257.83020       0.988429   0.993992
  9257.84240       0.988596   0.993925
  9257.85460       0.987930   0.993825
  9257.86680       0.987125   0.993694
  9257.87900       0.986765   0.993529
  9257.89120       0.985514   0.993329
  9257.90340       0.984071   0.993088
  9257.91500       0.983364   0.992816
  9257.92720       0.981616   0.992476
  9257.93950       0.978867   0.992065
  9257.95170       0.976145   0.991574
  9257.96390       0.971960   0.990977
  9257.97610       0.966420   0.990243
  9257.98830       0.960947   0.989326
  9258.00050       0.954052   0.988165
  9258.01270       0.945668   0.986679
  9258.02490       0.937640   0.984770
  9258.03710       0.929355   0.982326
  9258.04930       0.920806   0.979261
  9258.06150       0.913182   0.975610
  9258.07370       0.905338   0.971538
  9258.08590       0.897889   0.967391
  9258.09810       0.893814   0.963679
  9258.11040       0.892513   0.960950
  9258.12260       0.891124   0.959721
  9258.13480       0.887514   0.960165
  9258.14700       0.878752   0.962160
  9258.15920       0.863477   0.965306
  9258.17140       0.843142   0.969065
  9258.18360       0.818591   0.972916
  9258.19580       0.790177   0.976465
  9258.20800       0.759959   0.979488
  9258.22020       0.730230   0.981910
  9258.23240       0.701911   0.983758
  9258.24460       0.676515   0.985108
  9258.25680       0.656896   0.986047
  9258.26900       0.644716   0.986652
  9258.28120       0.640660   0.986983
  9258.29350       0.646160   0.987077
  9258.30510       0.660964   0.986953
  9258.31730       0.682667   0.986616
  9258.32950       0.709540   0.986048
  9258.34170       0.739552   0.985218
  9258.35390       0.770049   0.984080
  9258.36610       0.799809   0.982572
  9258.37830       0.827553   0.980626
  9258.39050       0.851447   0.978181
  9258.40270       0.871820   0.975213
  9258.41490       0.889585   0.971768
  9258.42710       0.904251   0.968005
  9258.43930       0.916699   0.964221
  9258.45150       0.929332   0.960830
  9258.46370       0.942719   0.958303
  9258.47600       0.955772   0.957038
  9258.48820       0.967246   0.957264
  9258.50040       0.975477   0.958915
  9258.51260       0.980600   0.961697
  9258.52480       0.984761   0.965169
  9258.53700       0.987781   0.968869
  9258.54920       0.988486   0.972416
  9258.56140       0.988655   0.975547
  9258.57360       0.989463   0.978177
  9258.58580       0.989938   0.980303
  9258.59800       0.989941   0.981977
  9258.61020       0.990036   0.983267
  9258.62240       0.990377   0.984241
  9258.63460       0.990550   0.984958
  9258.64690       0.990130   0.985467
  9258.65910       0.990198   0.985793
  9258.67130       0.990786   0.985965
  9258.68350       0.989936   0.985993
  9258.69570       0.988801   0.985881
  9258.70790       0.989120   0.985624
  9258.71950       0.988589   0.985243
  9258.73170       0.986334   0.984697
  9258.74390       0.984378   0.984022
  9258.75610       0.983238   0.983262
  9258.76830       0.982326   0.982475
  9258.78050       0.980639   0.981717
  9258.79270       0.977408   0.981013
  9258.80490       0.973739   0.980335
  9258.81710       0.969546   0.979603
  9258.82930       0.963288   0.978721
  9258.84160       0.955307   0.977591
  9258.85380       0.945749   0.976157
  9258.86600       0.933804   0.974348
  9258.87820       0.919549   0.972096
  9258.89040       0.902335   0.969307
  9258.90260       0.881282   0.965855
  9258.91480       0.857035   0.961559
  9258.92700       0.830054   0.956178
  9258.93920       0.800712   0.949393
  9258.95140       0.770252   0.940796
  9258.96360       0.739788   0.929902
  9258.97580       0.711164   0.916188
  9258.98800       0.686568   0.899183
  9259.00020       0.666996   0.878610
  9259.01250       0.654648   0.854367
  9259.02470       0.652265   0.827608
  9259.03690       0.660122   0.799701
  9259.04910       0.677433   0.773095
  9259.06130       0.708593   0.750925
  9259.07350       0.758988   0.736942
  9259.08570       0.823738   0.733036
  9259.09790       0.886128   0.739464
  9259.11010       0.932337   0.754470
  9259.12230       0.959093   0.774940
  9259.13450       0.970610   0.797540
  9259.14670       0.975795   0.819732
  9259.15830       0.982988   0.839257
  9259.17050       0.989348   0.857918
  9259.18270       0.992791   0.874867
  9259.19490       0.993175   0.890316
  9259.20720       0.991885   0.904338
  9259.21940       0.989856   0.916497
  9259.23160       0.987888   0.926734
  9259.24380       0.987498   0.935050
  9259.25600       0.988516   0.941624
  9259.26820       0.989204   0.946721
  9259.28040       0.989583   0.950592
  9259.29260       0.990319   0.953420
  9259.30480       0.990529   0.955307
  9259.31700       0.990720   0.956275
  9259.32920       0.991570   0.956322
  9259.34140       0.991224   0.955435
  9259.35360       0.989976   0.953538
  9259.36580       0.989892   0.950518
  9259.37810       0.989278   0.946185
  9259.39030       0.986595   0.940437
  9259.40250       0.983570   0.933121
  9259.41470       0.979590   0.924233
  9259.42690       0.973071   0.914003
  9259.43910       0.965587   0.903005
  9259.45130       0.960474   0.892205
  9259.46350       0.962213   0.882882
  9259.47570       0.973444   0.876384
  9259.48790       0.990638   0.873780
  9259.50010       1.007576   0.875537
  9259.51230       1.019972   0.881367
  9259.52450       1.026140   0.890337
  9259.53670       1.027113   0.901157
  9259.54900       1.024664   0.912631
  9259.56120       1.020617   0.923549
  9259.57340       1.016244   0.933368
  9259.58560       1.011579   0.941746
  9259.59780       1.006690   0.948713
  9259.61000       1.002707   0.954406
  9259.62220       0.998776   0.959004
  9259.63380       0.994163   0.962518
  9259.64600       0.989446   0.965500
  9259.65820       0.984598   0.967877
  9259.67040       0.979152   0.969767
  9259.68260       0.974060   0.971264
  9259.69480       0.969181   0.972439
  9259.70700       0.964222   0.973344
  9259.71920       0.960180   0.974015
  9259.73140       0.957320   0.974470
  9259.74370       0.955814   0.974719
  9259.75590       0.956298   0.974759
  9259.76810       0.957874   0.974596
  9259.78030       0.959977   0.974252
  9259.79250       0.963907   0.973776
  9259.80470       0.969540   0.973245
  9259.81690       0.974676   0.972743
  9259.82910       0.978818   0.972326
  9259.84130       0.982715   0.971991
  9259.85350       0.985885   0.971686
  9259.86570       0.988648   0.971347
  9259.87790       0.991896   0.970928
  9259.89010       0.994162   0.970406
  9259.90230       0.994854   0.969771
  9259.91460       0.995612   0.969012
  9259.92680       0.996348   0.968135
  9259.93900       0.996608   0.967121
  9259.95120       0.996911   0.965954
  9259.96340       0.996725   0.964619
  9259.97560       0.996497   0.963103
  9259.98780       0.996721   0.961392
  9260.00000       0.995862   0.959470
  9260.01220       0.994884   0.957318
  9260.02440       0.995349   0.954911
  9260.03660       0.994928   0.952220
  9260.04880       0.993525   0.949206
  9260.06100       0.993261   0.945824
  9260.07320       0.992781   0.942020
  9260.08540       0.991544   0.937730
  9260.09770       0.990692   0.932802
  9260.10990       0.988956   0.927220
  9260.12210       0.986813   0.920823
  9260.13430       0.985436   0.913454
  9260.14650       0.983116   0.904929
  9260.15810       0.979291   0.895526
  9260.17030       0.976261   0.884046
  9260.18250       0.972124   0.870578
  9260.19470       0.966489   0.854702
  9260.20690       0.960350   0.835904
  9260.21910       0.952292   0.813553
  9260.23130       0.941348   0.786903
  9260.24350       0.927804   0.755128
  9260.25570       0.909901   0.717430
  9260.26790       0.885370   0.673244
  9260.28020       0.853539   0.622057
  9260.29240       0.811861   0.565528
  9260.30460       0.761758   0.505187
  9260.31680       0.709673   0.444289
  9260.32900            nan   0.387326
  9260.34120            nan   0.339686
  9260.35340            nan   0.307287
  9260.36560            nan   0.293426
  9260.37780            nan   0.299602
  9260.39000            nan   0.324805
  9260.40220            nan   0.365788
  9260.41440            nan   0.417828
  9260.42660       1.276189   0.475729
  9260.43880       1.232172   0.534722
  9260.45100       1.186722   0.591040
  9260.46330       1.147047   0.642520
  9260.47550       1.115505   0.686899
  9260.48770       1.089523   0.724143
