# air_wavelength_A  corrected_residual_flux  transmission
# RYA-940 telluric-corrected 1984 Kitt Peak atlas. NaN = quarantined (transmission < T_min=0.2158), never divided.
 11095.00120       1.005417   0.953097
 11095.01590       1.005433   0.954156
 11095.02930       1.004713   0.955278
 11095.04390       1.003687   0.956394
 11095.05740       1.002936   0.957220
 11095.07200       1.002279   0.957867
 11095.08670       1.001622   0.958245
 11095.10010       1.001065   0.958349
 11095.11470       1.000692   0.958217
 11095.12940       1.000446   0.957813
 11095.14280       1.000138   0.957198
 11095.15750       1.000022   0.956259
 11095.17210       1.000235   0.955046
 11095.18550       1.000499   0.953694
 11095.20020       1.000766   0.952001
 11095.21480       1.000886   0.950178
 11095.22830       1.001018   0.948444
 11095.24290       1.001544   0.946578
 11095.25630       1.001870   0.944883
 11095.27100       1.002138   0.942974
 11095.28560       1.002331   0.940897
 11095.29910       1.002426   0.938703
 11095.31370       1.002625   0.935903
 11095.32840       1.002586   0.932538
 11095.34180       1.002037   0.928947
 11095.35640       1.002089   0.924349
 11095.37110       1.002507   0.918896
 11095.38450       1.002236   0.913168
 11095.39920       1.002395   0.905881
 11095.41380       1.002613   0.897425
 11095.42720       1.002117   0.888439
 11095.44190       1.002667   0.876931
 11095.45530       1.001803   0.864541
 11095.47000       1.002208   0.848656
 11095.48460       1.002864   0.829953
 11095.49800       1.001720   0.809468
 11095.51270       1.002950   0.782781
 11095.52730       1.004183   0.750819
 11095.54080       1.001754   0.715166
 11095.55540       1.003287   0.669180
 11095.57010       1.005769   0.614217
 11095.58350       0.997694   0.556333
 11095.59810       0.995485   0.486366
 11095.61280       0.990800   0.412142
 11095.62620       0.964224   0.346268
 11095.64090       0.954291   0.282692
 11095.65430       0.944098   0.239149
 11095.66890            nan   0.213251
 11095.68360            nan   0.213131
 11095.69700       1.121134   0.235199
 11095.71170       1.154734   0.281086
 11095.72630       1.156633   0.342961
 11095.73970       1.155769   0.407867
 11095.75440       1.126171   0.481526
 11095.76900       1.098585   0.551409
 11095.78250       1.082774   0.610201
 11095.79710       1.062806   0.665502
 11095.81180       1.047635   0.712481
 11095.82520       1.040790   0.748652
 11095.83980       1.032314   0.781419
 11095.85330       1.028366   0.806736
 11095.86790       1.022809   0.829705
 11095.88260       1.018048   0.849165
 11095.89600       1.016194   0.864127
 11095.91060       1.013583   0.878142
 11095.92530       1.011418   0.890195
 11095.93870       1.010466   0.899615
 11095.95340       1.008659   0.908602
 11095.96800       1.007412   0.916368
 11095.98140       1.007070   0.922647
 11095.99610       1.005985   0.928752
 11096.01070       1.004992   0.934057
 11096.02420       1.004726   0.938355
 11096.03880       1.004441   0.942475
 11096.05350       1.004120   0.946182
 11096.06690       1.003872   0.949235
 11096.08150       1.003306   0.952252
 11096.09500       1.003266   0.954792
 11096.10960       1.003281   0.957290
 11096.12430       1.003269   0.959563
 11096.13770       1.003292   0.961455
 11096.15230       1.003042   0.963340
 11096.16700       1.002732   0.965073
 11096.18040       1.002535   0.966530
 11096.19510       1.002283   0.968000
 11096.20970       1.002282   0.969338
 11096.22310       1.002443   0.970469
 11096.23780       1.002235   0.971608
 11096.25240       1.001735   0.972643
 11096.26590       1.001271   0.973523
 11096.28050       1.000910   0.974393
 11096.29520       1.000652   0.975194
 11096.30860       1.000397   0.975863
 11096.32320       1.000102   0.976530
 11096.33670       0.999992   0.977088
 11096.35130       0.999971   0.977628
 11096.36600       0.999988   0.978101
 11096.37940       1.000128   0.978465
 11096.39400       1.000345   0.978783
 11096.40870       1.000585   0.979008
 11096.42210       1.000781   0.979115
 11096.43680       1.001018   0.979113
 11096.45140       1.001520   0.978952
 11096.46480       1.002173   0.978623
 11096.47950       1.002841   0.978002
 11096.49410       1.003470   0.977000
 11096.50760       1.004164   0.975587
 11096.52220       1.005180   0.973348
 11096.53560       1.005969   0.970467
 11096.55030       1.007001   0.966275
 11096.56490       1.008006   0.961225
 11096.57840       1.008287   0.956255
 11096.59300       1.008184   0.951364
 11096.60770       1.007062   0.947975
 11096.62110       1.005648   0.946971
 11096.63570       1.005018   0.948729
 11096.65040       1.005273   0.953084
 11096.66380       1.006356   0.958358
 11096.67850       1.006158   0.964411
 11096.69310       1.004965   0.969785
 11096.70650       1.003493   0.973838
 11096.72120       1.001697   0.977202
 11096.73580       1.000155   0.979678
 11096.74930       0.998650   0.981375
 11096.76390       0.996442   0.982787
 11096.77730       0.993562   0.983784
 11096.79200       0.989802   0.984662
 11096.80660       0.985205   0.985359
 11096.82010       0.979565   0.985887
 11096.83470       0.972751   0.986368
 11096.84940       0.965085   0.986773
 11096.86280       0.956997   0.987088
 11096.87740       0.948687   0.987386
 11096.89210       0.940560   0.987645
 11096.90550       0.933378   0.987853
 11096.92020       0.927895   0.988054
 11096.93480       0.924565   0.988227
 11096.94820       0.923435   0.988364
 11096.96290       0.924548   0.988494
 11096.97750       0.927793   0.988604
 11096.99100       0.932617   0.988691
 11097.00560       0.938225   0.988771
 11097.01900       0.944304   0.988834
 11097.03370       0.950713   0.988889
 11097.04830       0.956852   0.988931
 11097.06180       0.961892   0.988957
 11097.07640       0.965832   0.988971
 11097.09110       0.969505   0.988969
 11097.10450       0.973231   0.988953
 11097.11910       0.976380   0.988918
 11097.13380       0.978740   0.988863
 11097.14720       0.981165   0.988794
 11097.16190       0.984298   0.988694
 11097.17650       0.987327   0.988568
 11097.18990       0.989292   0.988424
 11097.20460       0.990773   0.988239
 11097.21920       0.992842   0.988022
 11097.23270       0.995061   0.987788
 11097.24730       0.996349   0.987495
 11097.26070       0.996933   0.987177
 11097.27540       0.998096   0.986759
 11097.29000       0.999561   0.986252
 11097.30350       0.999870   0.985678
 11097.31810       0.999336   0.984914
 11097.33280       0.999793   0.983954
 11097.34620       1.001211   0.982860
 11097.36080       1.001594   0.981345
 11097.37550       1.000532   0.979359
 11097.38890       1.000528   0.976984
 11097.40360       1.002926   0.973421
 11097.41820       1.004070   0.968209
 11097.43160       1.001728   0.960819
 11097.44630       1.002849   0.947371
 11097.46090       1.011297   0.924644
 11097.47440       1.015980   0.891947
 11097.48900       1.010266   0.842858
 11097.50370       0.991826   0.788768
 11097.51710       0.978208   0.752141
 11097.53170       0.995682   0.746604
 11097.54520       1.031392   0.774837
 11097.55980       1.046768   0.827242
 11097.57450       1.037775   0.879054
 11097.58790       1.022561   0.914684
 11097.60250       1.009844   0.939531
 11097.61720       1.006565   0.953858
 11097.63060       1.006246   0.960958
 11097.64530       1.002980   0.965303
 11097.65990       1.000834   0.967163
 11097.67330       1.001783   0.967286
 11097.68800       1.003031   0.966062
 11097.70260       1.002406   0.963422
 11097.71610       1.001462   0.959597
 11097.73070       1.003066   0.954035
 11097.74540       1.005740   0.947223
 11097.75880       1.006499   0.940567
 11097.77340       1.007268   0.934012
 11097.78690       1.008811   0.930075
 11097.80150       1.011261   0.929404
 11097.81620       1.011984   0.932772
 11097.82960       1.011530   0.938499
 11097.84420       1.010170   0.946207
 11097.85890       1.008894   0.954114
 11097.87230       1.007612   0.960648
 11097.88700       1.004954   0.966622
 11097.90160       1.002760   0.971329
 11097.91500       1.001801   0.974755
 11097.92970       1.000688   0.977668
 11097.94430       0.999048   0.979903
 11097.95780       0.997324   0.981547
 11097.97240       0.995804   0.982955
 11097.98710       0.994115   0.984082
 11098.00050       0.991509   0.984923
 11098.01510       0.987902   0.985665
 11098.02980       0.984060   0.986271
 11098.04320       0.980265   0.986733
 11098.05790       0.976021   0.987171
 11098.07130       0.971241   0.987521
 11098.08590       0.966290   0.987861
 11098.10060       0.961626   0.988160
 11098.11400       0.957323   0.988392
 11098.12870       0.953219   0.988608
 11098.14330       0.949528   0.988786
 11098.15670       0.946507   0.988920
 11098.17140       0.944086   0.989042
 11098.18600       0.942022   0.989138
 11098.19950       0.940348   0.989208
 11098.21410       0.939405   0.989264
 11098.22880       0.939511   0.989302
 11098.24220       0.940643   0.989323
 11098.25680       0.942768   0.989331
 11098.27150       0.946129   0.989326
 11098.28490       0.950825   0.989309
 11098.29960       0.956443   0.989280
 11098.31420       0.962315   0.989239
 11098.32760       0.968134   0.989192
 11098.34230       0.973948   0.989128
 11098.35570       0.979527   0.989059
 11098.37040       0.984369   0.988968
 11098.38500       0.988299   0.988861
 11098.39840       0.991619   0.988746
 11098.41310       0.994479   0.988598
 11098.42770       0.996606   0.988425
 11098.44120       0.998089   0.988238
 11098.45580       0.999576   0.987999
 11098.47050       1.001144   0.987710
 11098.48390       1.002095   0.987391
 11098.49850       1.002239   0.986980
 11098.51320       1.002337   0.986514
 11098.52660       1.002926   0.986085
 11098.54130       1.003385   0.985664
 11098.55590       1.002965   0.985319
 11098.56930       1.002432   0.985035
 11098.58400       1.002847   0.984697
 11098.59860       1.003482   0.984283
 11098.61210       1.003050   0.983809
 11098.62670       1.002244   0.983194
 11098.64010       1.002589   0.982526
 11098.65480       1.003838   0.981672
 11098.66940       1.003959   0.980677
 11098.68290       1.002897   0.979603
 11098.69750       1.003097   0.978241
 11098.71220       1.004894   0.976611
 11098.72560       1.005581   0.974839
 11098.74020       1.004578   0.972508
 11098.75490       1.004553   0.969615
 11098.76830       1.006743   0.966364
 11098.78300       1.008951   0.961850
 11098.79760       1.008604   0.955994
 11098.81100       1.008351   0.948905
 11098.82570       1.013232   0.938196
 11098.84030       1.019112   0.923078
 11098.85380       1.019349   0.903086
 11098.86840       1.023550   0.870294
 11098.88310       1.039707   0.819750
 11098.89650       1.048809   0.753922
 11098.91110       1.038165   0.660310
 11098.92460       0.960683   0.569408
 11098.93920       0.875983   0.495318
 11098.95390       0.872963   0.473010
 11098.96730       0.979212   0.507337
 11098.98190       1.080338   0.584660
 11098.99660       1.104762   0.678372
 11099.01000       1.089472   0.755173
 11099.02470       1.055982   0.819408
 11099.03930       1.038999   0.861858
 11099.05270       1.033521   0.886368
 11099.06740       1.024717   0.902600
 11099.08200       1.017124   0.911354
 11099.09550       1.014872   0.915406
 11099.11010       1.015020   0.917431
 11099.12480       1.013147   0.918751
 11099.13820       1.010196   0.920613
 11099.15280       1.009792   0.924210
 11099.16750       1.011665   0.929645
 11099.18090       1.012687   0.935718
 11099.19560       1.010707   0.942815
 11099.21020       1.009237   0.949578
 11099.22360       1.009934   0.955211
 11099.23830       1.009796   0.960540
 11099.25170       1.008634   0.964622
 11099.26640       1.007092   0.968303
 11099.28100       1.006768   0.971296
 11099.29440       1.006850   0.973561
 11099.30910       1.005922   0.975593
 11099.32370       1.005058   0.977267
 11099.33720       1.005379   0.978556
 11099.35180       1.005994   0.979727
 11099.36650       1.005799   0.980723
 11099.37990       1.005213   0.981483
 11099.39450       1.005164   0.982188
 11099.40920       1.005631   0.982786
 11099.42260       1.005718   0.983238
 11099.43730       1.005207   0.983648
 11099.45190       1.004924   0.983975
 11099.46530       1.005183   0.984208
 11099.48000       1.005310   0.984403
 11099.49460       1.004966   0.984541
 11099.50810       1.004549   0.984631
 11099.52270       1.004434   0.984703
 11099.53740       1.004459   0.984769
 11099.55080       1.004460   0.984837
 11099.56540       1.004555   0.984934
 11099.57890       1.004839   0.985044
 11099.59350       1.005049   0.985176
 11099.60820       1.005008   0.985306
 11099.62160       1.004956   0.985406
 11099.63620       1.005055   0.985488
 11099.65090       1.005131   0.985543
 11099.66430       1.004933   0.985578
 11099.67900       1.004682   0.985615
 11099.69360       1.004690   0.985657
 11099.70700       1.004934   0.985696
 11099.72170       1.005037   0.985725
 11099.73630       1.004866   0.985723
 11099.74980       1.004669   0.985688
 11099.76440       1.004691   0.985617
 11099.77910       1.004811   0.985528
 11099.79250       1.004795   0.985455
 11099.80710       1.004543   0.985403
 11099.82180       1.004177   0.985394
 11099.83520       1.003872   0.985424
 11099.84990       1.003681   0.985483
 11099.86450       1.003493   0.985548
 11099.87790       1.003242   0.985594
 11099.89260       1.002915   0.985617
 11099.90720       1.002638   0.985600
 11099.92070       1.002472   0.985543
 11099.93530       1.002390   0.985435
 11099.94870       1.002224   0.985289
 11099.96340       1.001932   0.985077
 11099.97800       1.001563   0.984811
 11099.99150       1.001265   0.984515
 11100.00610       1.001236   0.984144
 11100.02080       1.001450   0.983723
 11100.03420       1.001725   0.983303
 11100.04880       1.002005   0.982810
 11100.06350       1.002251   0.982269
 11100.07690       1.002505   0.981721
 11100.09160       1.002965   0.981021
 11100.10620       1.003504   0.980175
 11100.11960       1.003883   0.979217
 11100.13430       1.004281   0.977884
 11100.14890       1.004618   0.976192
 11100.16240       1.004780   0.974233
 11100.17700       1.005215   0.971564
 11100.19170       1.005793   0.968241
 11100.20510       1.006028   0.964675
 11100.21970       1.006526   0.960283
 11100.23440       1.006895   0.955740
