element,ion,band,instrument,treatment,handler,A,n_lines,n_excluded,stat_dex,syst_dex,stat_basis,dominant,route,scale,model,atmos,gf,route_basis,deck
Fe,I,VIS,harps,synth-1D-LTE-gerber,SynthesisHandler,7.521,175,1,0.0208,0.0508,"measured — RMS of the random terms, 0.02075 dex at n_lines=175",gf scale (cited lab),synth,1D-LTE,gerber,marcs-ges,kurucz,axis-native,none
